instance cp2016 incmc2 incmc2o1 incmc2o2
mcs50_b06_s40_AB01 X X X X
mcs50_b06_s40_AB02 X X X X
mcs50_b06_s40_AB03 X X X X
mcs50_b06_s40_AB04 X X X X
mcs50_b06_s40_AB05 X X X X
mcs50_b06_s40_AB06 X X X X
mcs50_b06_s40_AB07 X X X X
mcs50_b06_s40_AB08 X X X X
mcs50_b06_s40_AB09 X X X X
mcs50_b06_s50_AB00 X X X X
mcs50_b06_s50_AB01 X X X X
mcs50_b06_s50_AB02 X X X X
mcs50_b06_s50_AB03 X X X X
mcs50_b06_s50_AB04 X X X X
mcs50_b06_s50_AB05 X X X X
mcs50_b06_s50_AB06 X X X X
mcs50_b06_s50_AB07 X X X X
mcs50_b06_s50_AB08 X X X X
mcs50_b06_s50_AB09 X X X X
mcs50_b06m_s15_AB00 9 9 9 9
mcs50_b06m_s15_AB01 10 10 10 10
mcs50_b06m_s15_AB02 10 10 10 10
mcs50_b06m_s15_AB03 10 10 10 10
mcs50_b06m_s15_AB04 10 10 10 10
mcs50_b06m_s15_AB05 10 10 10 10
mcs50_b06m_s15_AB06 10 10 10 10
mcs50_b06m_s15_AB07 10 10 10 10
mcs50_b06m_s15_AB08 10 10 10 10
mcs50_b06m_s15_AB09 10 10 10 10
mcs50_b06m_s20_AB00 13 13 13 13
mcs50_b06m_s20_AB01 13 13 13 13
mcs50_b06m_s20_AB02 13 13 13 13
mcs50_b06m_s20_AB03 12 12 12 12
mcs50_b06m_s20_AB04 12 12 12 12
mcs50_b06m_s20_AB05 12 12 12 12
mcs50_b06m_s20_AB06 13 13 13 13
mcs50_b06m_s20_AB07 13 13 13 13
mcs50_b06m_s20_AB08 13 13 13 13
mcs50_b06m_s20_AB09 13 13 13 13
mcs50_b06m_s25_AB00 16 16 16 16
mcs50_b06m_s25_AB01 15 15 15 15
mcs50_b06m_s25_AB02 15 15 15 15
mcs50_b06m_s25_AB03 16 16 16 16
mcs50_b06m_s25_AB04 15 15 15 15
mcs50_b06m_s25_AB05 15 15 15 15
mcs50_b06m_s25_AB06 16 16 16 16
mcs50_b06m_s25_AB07 15 15 15 15
mcs50_b06m_s25_AB08 15 15 15 15
mcs50_b06m_s25_AB09 15 15 15 15
mcs50_b06m_s30_AB00 18 X 18 X
mcs50_b06m_s30_AB01 18 X 18 X
mcs50_b06m_s30_AB02 18 X 18 X
mcs50_b06m_s30_AB03 18 X 18 X
mcs50_b06m_s30_AB04 19 19 19 19
mcs50_b06m_s30_AB05 19 19 19 19
mcs50_b06m_s30_AB06 19 X 19 X
mcs50_b06m_s30_AB07 19 X 19 X
mcs50_b06m_s30_AB08 19 X X X
mcs50_b06m_s30_AB09 19 19 19 19
mcs50_b06m_s35_AB00 X X X X
mcs50_b06m_s35_AB01 X X X X
mcs50_b06m_s35_AB02 X X X X
mcs50_b06m_s35_AB03 X X X X
mcs50_b06m_s35_AB04 X X X X
mcs50_b06m_s35_AB05 X X X X
mcs50_b06m_s35_AB06 X X X X
mcs50_b06m_s35_AB07 X X X X
mcs50_b06m_s35_AB08 X X X X
mcs50_b06m_s35_AB09 X X X X
mcs50_b06m_s40_AB00 X X X X
mcs50_b06m_s40_AB01 X X X X
mcs50_b06m_s40_AB02 X X X X
mcs50_b06m_s40_AB03 X X X X
mcs50_b06m_s40_AB04 X X X X
mcs50_b06m_s40_AB05 X X X X
mcs50_b06m_s40_AB06 X X X X
mcs50_b06m_s40_AB07 X X X X
mcs50_b06m_s40_AB08 X X X X
mcs50_b06m_s40_AB09 X X X X
mcs50_b06m_s50_AB00 X X X X
mcs50_b06m_s50_AB01 X X X X
mcs50_b06m_s50_AB02 X X X X
mcs50_b06m_s50_AB03 X X X X
mcs50_b06m_s50_AB04 X X X X
mcs50_b06m_s50_AB05 X X X X
mcs50_b06m_s50_AB06 X X X X
mcs50_b06m_s50_AB07 X X X X
mcs50_b06m_s50_AB08 X X X X
mcs50_b06m_s50_AB09 X X X X
mcs50_b09_s20_AB00 14 14 14 14
mcs50_b09_s20_AB01 13 13 13 13
mcs50_b09_s20_AB02 14 14 14 14
mcs50_b09_s20_AB03 14 14 14 14
mcs50_b09_s20_AB04 15 15 15 15
mcs50_b09_s20_AB05 14 14 14 14
mcs50_b09_s20_AB06 14 14 14 14
mcs50_b09_s20_AB07 14 14 14 14
mcs50_b09_s20_AB08 14 14 14 14
mcs50_b09_s20_AB09 14 14 14 14
mcs50_b09_s25_AB00 15 15 15 15
mcs50_b09_s25_AB01 14 14 14 14
mcs50_b09_s25_AB02 14 14 14 14
mcs50_b09_s25_AB03 14 14 14 14
mcs50_b09_s25_AB04 14 14 14 14
mcs50_b09_s25_AB05 14 14 14 14
mcs50_b09_s25_AB06 15 15 15 15
mcs50_b09_s25_AB07 14 14 14 14
mcs50_b09_s25_AB08 14 14 14 14
mcs50_b09_s25_AB09 15 15 15 15
mcs50_b09_s30_AB00 16 16 16 16
mcs50_b09_s30_AB01 18 18 18 18
mcs50_b09_s30_AB02 17 17 17 17
mcs50_b09_s30_AB03 17 17 17 17
mcs50_b09_s30_AB04 17 17 17 17
mcs50_b09_s30_AB05 18 18 18 18
mcs50_b09_s30_AB06 17 17 17 17
mcs50_b09_s30_AB07 16 16 16 16
mcs50_b09_s30_AB08 17 17 17 17
mcs50_b09_s30_AB09 17 17 17 17
mcs50_b09_s35_AB00 20 X X X
mcs50_b09_s35_AB01 21 X X X
mcs50_b09_s35_AB02 X X X X
mcs50_b09_s35_AB03 19 19 19 X
mcs50_b09_s35_AB04 20 20 20 X
mcs50_b09_s35_AB05 19 19 19 X
mcs50_b09_s35_AB06 19 19 19 X
mcs50_b09_s35_AB07 21 21 21 X
mcs50_b09_s35_AB08 19 19 19 X
mcs50_b09_s35_AB09 20 20 20 X
mcs50_b09_s40_AB00 X X X X
mcs50_b09_s40_AB01 X X X X
mcs50_b09_s40_AB02 X X X X
mcs50_b09_s40_AB03 X X X X
mcs50_b09_s40_AB04 X X X X
mcs50_b09_s40_AB05 X X X X
mcs50_b09_s40_AB06 X X X X
mcs50_b09_s40_AB07 X X X X
mcs50_b09_s40_AB08 X X X X
mcs50_b09_s40_AB09 X X X X
mcs50_b09_s50_AB00 X X X X
mcs50_b09_s50_AB01 X X X X
mcs50_b09_s50_AB02 X X X X
mcs50_b09_s50_AB03 X X X X
mcs50_b09_s50_AB04 X X X X
mcs50_b09_s50_AB05 X X X X
mcs50_b09_s50_AB06 X X X X
mcs50_b09_s50_AB07 X X X X
mcs50_b09_s50_AB08 X X X X
mcs50_b09_s50_AB09 X X X X
mcs50_b09m_s20_AB00 12 12 12 12
mcs50_b09m_s20_AB01 12 12 12 12
mcs50_b09m_s20_AB02 12 12 12 12
mcs50_b09m_s20_AB03 12 12 12 12
mcs50_b09m_s20_AB04 12 12 12 12
mcs50_b09m_s20_AB05 13 13 13 13
mcs50_b09m_s20_AB06 12 12 12 12
mcs50_b09m_s20_AB07 12 12 12 12
mcs50_b09m_s20_AB08 12 12 12 12
mcs50_b09m_s20_AB09 12 12 12 12
mcs50_b09m_s25_AB00 14 14 14 14
mcs50_b09m_s25_AB01 14 14 14 14
mcs50_b09m_s25_AB02 14 14 14 14
mcs50_b09m_s25_AB03 14 14 14 14
mcs50_b09m_s25_AB04 14 14 14 14
mcs50_b09m_s25_AB05 13 13 13 13
mcs50_b09m_s25_AB06 15 15 15 15
mcs50_b09m_s25_AB07 14 14 14 14
mcs50_b09m_s25_AB08 14 14 14 14
mcs50_b09m_s25_AB09 14 14 14 14
mcs50_b09m_s30_AB00 16 16 16 16
mcs50_b09m_s30_AB01 16 16 16 16
mcs50_b09m_s30_AB02 17 17 17 17
mcs50_b09m_s30_AB03 16 16 16 16
mcs50_b09m_s30_AB04 16 16 16 16
mcs50_b09m_s30_AB05 16 16 16 16
mcs50_b09m_s30_AB06 16 16 16 16
mcs50_b09m_s30_AB07 16 16 16 16
mcs50_b09m_s30_AB08 16 16 16 16
mcs50_b09m_s30_AB09 16 16 16 16
mcs50_b09m_s35_AB00 X 19 19 X
mcs50_b09m_s35_AB01 19 19 19 X
mcs50_b09m_s35_AB02 X X X X
mcs50_b09m_s35_AB03 X X X X
mcs50_b09m_s35_AB04 X X X X
mcs50_b09m_s35_AB05 X X X X
mcs50_b09m_s35_AB06 X X X X
mcs50_b09m_s35_AB07 19 19 19 X
mcs50_b09m_s35_AB08 X X X X
mcs50_b09m_s35_AB09 X X X X
mcs50_b09m_s40_AB00 X X X X
mcs50_b09m_s40_AB01 X X X X
mcs50_b09m_s40_AB02 X X X X
mcs50_b09m_s40_AB03 X X X X
mcs50_b09m_s40_AB04 X X X X
mcs50_b09m_s40_AB05 X X X X
mcs50_b09m_s40_AB06 X X X X
mcs50_b09m_s40_AB07 X X X X
mcs50_b09m_s40_AB08 X X X X
mcs50_b09m_s40_AB09 X X X X
mcs50_b09m_s50_AB00 X X X X
mcs50_b09m_s50_AB01 X X X X
mcs50_b09m_s50_AB02 X X X X
mcs50_b09m_s50_AB03 X X X X
mcs50_b09m_s50_AB04 X X X X
mcs50_b09m_s50_AB05 X X X X
mcs50_b09m_s50_AB06 X X X X
mcs50_b09m_s50_AB07 X X X X
mcs50_b09m_s50_AB08 X X X X
mcs50_b09m_s50_AB09 X X X X
mcs50_m2D_s10_AB00 8 8 8 8
mcs50_m2D_s10_AB01 8 8 8 8
mcs50_m2D_s10_AB02 8 8 8 8
mcs50_m2D_s10_AB03 7 7 7 7
mcs50_m2D_s10_AB04 8 8 8 8
mcs50_m2D_s10_AB05 7 7 7 7
mcs50_m2D_s10_AB06 8 8 8 8
mcs50_m2D_s10_AB07 7 7 7 7
mcs50_m2D_s10_AB08 7 7 7 7
mcs50_m2D_s10_AB09 8 8 8 8
mcs50_m2D_s20_AB00 15 15 15 15
mcs50_m2D_s20_AB01 15 15 15 15
mcs50_m2D_s20_AB02 15 15 15 15
mcs50_m2D_s20_AB03 15 15 15 15
mcs50_m2D_s20_AB04 15 15 15 15
mcs50_m2D_s20_AB05 15 15 15 15
mcs50_m2D_s20_AB06 15 15 15 15
mcs50_m2D_s20_AB07 15 15 15 15
mcs50_m2D_s20_AB08 15 15 15 15
mcs50_m2D_s20_AB09 16 16 16 16
mcs50_m2D_s30_AB00 22 X X X
mcs50_m2D_s30_AB01 23 X X X
mcs50_m2D_s30_AB02 22 X X X
mcs50_m2D_s30_AB03 23 X X X
mcs50_m2D_s30_AB04 23 X X X
mcs50_m2D_s30_AB05 X X X X
mcs50_m2D_s30_AB06 22 X X X
mcs50_m2D_s30_AB07 X X X X
mcs50_m2D_s30_AB08 X X X X
mcs50_m2D_s30_AB09 23 X X X
mcs50_m2D_s40_AB00 X X X X
mcs50_m2D_s40_AB01 X X X X
mcs50_m2D_s40_AB02 X X X X
mcs50_m2D_s40_AB03 X X X X
mcs50_m2D_s40_AB04 X X X X
mcs50_m2D_s40_AB05 X X X X
mcs50_m2D_s40_AB06 X X X X
mcs50_m2D_s40_AB07 X X X X
mcs50_m2D_s40_AB08 X X X X
mcs50_m2D_s40_AB09 X X X X
mcs50_m2D_s50_AB00 X X X X
mcs50_m2D_s50_AB01 X X X X
mcs50_m2D_s50_AB02 X X X X
mcs50_m2D_s50_AB03 X X X X
mcs50_m2D_s50_AB04 X X X X
mcs50_m2D_s50_AB05 X X X X
mcs50_m2D_s50_AB06 X X X X
mcs50_m2D_s50_AB07 X X X X
mcs50_m2D_s50_AB08 X X X X
mcs50_m2D_s50_AB09 X X X X
mcs50_m2Dr2_s20_AB00 15 15 15 15
mcs50_m2Dr2_s20_AB01 14 14 14 14
mcs50_m2Dr2_s20_AB02 15 15 15 15
mcs50_m2Dr2_s20_AB03 15 15 15 15
mcs50_m2Dr2_s20_AB04 14 14 14 14
mcs50_m2Dr2_s20_AB05 15 15 15 15
mcs50_m2Dr2_s20_AB06 15 15 15 15
mcs50_m2Dr2_s20_AB07 14 14 14 14
mcs50_m2Dr2_s20_AB08 14 14 14 14
mcs50_m2Dr2_s20_AB09 15 15 15 15
mcs50_m2Dr2_s30_AB00 22 X X X
mcs50_m2Dr2_s30_AB01 22 X X X
mcs50_m2Dr2_s30_AB02 X X X X
mcs50_m2Dr2_s30_AB03 22 X X X
mcs50_m2Dr2_s30_AB04 22 X X X
mcs50_m2Dr2_s30_AB05 22 X X X
mcs50_m2Dr2_s30_AB06 22 X X X
mcs50_m2Dr2_s30_AB07 21 X X X
mcs50_m2Dr2_s30_AB08 22 X X X
mcs50_m2Dr2_s30_AB09 22 X X X
mcs50_m2Dr2_s40_AB00 X X X X
mcs50_m2Dr2_s40_AB01 X X X X
mcs50_m2Dr2_s40_AB02 X X X X
mcs50_m2Dr2_s40_AB03 X X X X
mcs50_m2Dr2_s40_AB04 X X X X
mcs50_m2Dr2_s40_AB05 X X X X
mcs50_m2Dr2_s40_AB06 X X X X
mcs50_m2Dr2_s40_AB07 X X X X
mcs50_m2Dr2_s40_AB08 X X X X
mcs50_m2Dr2_s40_AB09 X X X X
mcs50_m2Dr2_s50_AB00 X X X X
mcs50_m2Dr2_s50_AB01 X X X X
mcs50_m2Dr2_s50_AB02 X X X X
mcs50_m2Dr2_s50_AB03 X X X X
mcs50_m2Dr2_s50_AB04 X X X X
mcs50_m2Dr2_s50_AB05 X X X X
mcs50_m2Dr2_s50_AB06 X X X X
mcs50_m2Dr2_s50_AB07 X X X X
mcs50_m2Dr2_s50_AB08 X X X X
mcs50_m2Dr2_s50_AB09 X X X X
mcs50_m2Dr4_s10_AB00 7 7 7 7
mcs50_m2Dr4_s10_AB01 7 7 7 7
mcs50_m2Dr4_s10_AB02 8 8 8 8
mcs50_m2Dr4_s10_AB03 8 8 8 8
mcs50_m2Dr4_s10_AB04 8 8 8 8
mcs50_m2Dr4_s10_AB05 7 7 7 7
mcs50_m2Dr4_s10_AB06 8 8 8 8
mcs50_m2Dr4_s10_AB07 8 8 8 8
mcs50_m2Dr4_s10_AB08 7 7 7 7
mcs50_m2Dr4_s10_AB09 8 8 8 8
mcs50_m2Dr4_s20_AB00 14 14 14 14
mcs50_m2Dr4_s20_AB01 14 14 14 14
mcs50_m2Dr4_s20_AB02 14 14 14 14
mcs50_m2Dr4_s20_AB03 14 14 14 14
mcs50_m2Dr4_s20_AB04 14 14 14 14
mcs50_m2Dr4_s20_AB05 15 15 15 15
mcs50_m2Dr4_s20_AB06 14 14 14 14
mcs50_m2Dr4_s20_AB07 14 14 14 14
mcs50_m2Dr4_s20_AB08 14 14 14 14
mcs50_m2Dr4_s20_AB09 14 14 14 14
mcs50_m2Dr4_s30_AB00 21 X X X
mcs50_m2Dr4_s30_AB01 21 X X X
mcs50_m2Dr4_s30_AB02 21 X X X
mcs50_m2Dr4_s30_AB03 21 X X X
mcs50_m2Dr4_s30_AB04 21 X X X
mcs50_m2Dr4_s30_AB05 21 X X X
mcs50_m2Dr4_s30_AB06 21 X X X
mcs50_m2Dr4_s30_AB07 X X X X
mcs50_m2Dr4_s30_AB08 21 X X X
mcs50_m2Dr4_s30_AB09 21 X X X
mcs50_m2Dr4_s40_AB00 X X X X
mcs50_m2Dr4_s40_AB01 X X X X
mcs50_m2Dr4_s40_AB02 X X X X
mcs50_m2Dr4_s40_AB03 X X X X
mcs50_m2Dr4_s40_AB04 X X X X
mcs50_m2Dr4_s40_AB05 X X X X
mcs50_m2Dr4_s40_AB06 X X X X
mcs50_m2Dr4_s40_AB07 X X X X
mcs50_m2Dr4_s40_AB08 X X X X
mcs50_m2Dr4_s40_AB09 X X X X
mcs50_m2Dr4_s50_AB00 X X X X
mcs50_m2Dr4_s50_AB01 X X X X
mcs50_m2Dr4_s50_AB02 X X X X
mcs50_m2Dr4_s50_AB03 X X X X
mcs50_m2Dr4_s50_AB04 X X X X
mcs50_m2Dr4_s50_AB05 X X X X
mcs50_m2Dr4_s50_AB06 X X X X
mcs50_m2Dr4_s50_AB07 X X X X
mcs50_m2Dr4_s50_AB08 X X X X
mcs50_m2Dr4_s50_AB09 X X X X
mcs50_m2Dr6_s10_AB00 7 7 7 7
mcs50_m2Dr6_s10_AB01 8 8 8 8
mcs50_m2Dr6_s10_AB02 7 7 7 7
mcs50_m2Dr6_s10_AB03 7 7 7 7
mcs50_m2Dr6_s10_AB04 8 8 8 8
mcs50_m2Dr6_s10_AB05 7 7 7 7
mcs50_m2Dr6_s10_AB06 7 7 7 7
mcs50_m2Dr6_s10_AB07 8 8 8 8
mcs50_m2Dr6_s10_AB08 7 7 7 7
mcs50_m2Dr6_s10_AB09 7 7 7 7
mcs50_m2Dr6_s20_AB00 14 14 14 14
mcs50_m2Dr6_s20_AB01 14 14 14 14
mcs50_m2Dr6_s20_AB02 14 14 14 14
mcs50_m2Dr6_s20_AB03 14 14 14 14
mcs50_m2Dr6_s20_AB04 14 14 14 14
mcs50_m2Dr6_s20_AB05 15 15 15 15
mcs50_m2Dr6_s20_AB06 14 14 14 14
mcs50_m2Dr6_s20_AB07 14 14 14 14
mcs50_m2Dr6_s20_AB08 14 14 14 14
mcs50_m2Dr6_s20_AB09 13 13 13 13
mcs50_m2Dr6_s30_AB00 21 X X X
mcs50_m2Dr6_s30_AB01 21 X X X
mcs50_m2Dr6_s30_AB02 20 X X X
mcs50_m2Dr6_s30_AB03 20 X X X
mcs50_m2Dr6_s30_AB04 21 X X X
mcs50_m2Dr6_s30_AB05 X X X X
mcs50_m2Dr6_s30_AB06 20 X X X
mcs50_m2Dr6_s30_AB07 20 X X X
mcs50_m2Dr6_s30_AB08 20 X X X
mcs50_m2Dr6_s30_AB09 X X X X
mcs50_m2Dr6_s40_AB00 X X X X
mcs50_m2Dr6_s40_AB01 X X X X
mcs50_m2Dr6_s40_AB02 X X X X
mcs50_m2Dr6_s40_AB03 X X X X
mcs50_m2Dr6_s40_AB04 X X X X
mcs50_m2Dr6_s40_AB05 X X X X
mcs50_m2Dr6_s40_AB06 X X X X
mcs50_m2Dr6_s40_AB07 X X X X
mcs50_m2Dr6_s40_AB08 X X X X
mcs50_m2Dr6_s40_AB09 X X X X
mcs50_m2Dr6_s50_AB00 X X X X
mcs50_m2Dr6_s50_AB01 X X X X
mcs50_m2Dr6_s50_AB02 X X X X
mcs50_m2Dr6_s50_AB03 X X X X
mcs50_m2Dr6_s50_AB04 X X X X
mcs50_m2Dr6_s50_AB05 X X X X
mcs50_m2Dr6_s50_AB06 X X X X
mcs50_m2Dr6_s50_AB07 X X X X
mcs50_m2Dr6_s50_AB08 X X X X
mcs50_m2Dr6_s50_AB09 X X X X
mcs50_m3D_s15_AB00 11 11 11 11
mcs50_m3D_s15_AB01 11 11 11 11
mcs50_m3D_s15_AB02 11 11 11 11
mcs50_m3D_s15_AB03 11 11 11 11
mcs50_m3D_s15_AB04 11 11 11 11
mcs50_m3D_s15_AB05 11 11 11 11
mcs50_m3D_s15_AB06 11 11 11 11
mcs50_m3D_s15_AB07 11 11 11 11
mcs50_m3D_s15_AB08 11 11 11 11
mcs50_m3D_s15_AB09 11 11 11 11
mcs50_m3D_s20_AB00 15 15 15 15
mcs50_m3D_s20_AB01 14 14 14 14
mcs50_m3D_s20_AB02 14 14 14 14
mcs50_m3D_s20_AB03 14 14 14 14
mcs50_m3D_s20_AB04 15 15 15 15
mcs50_m3D_s20_AB05 14 14 14 14
mcs50_m3D_s20_AB06 14 14 14 14
mcs50_m3D_s20_AB07 15 15 15 15
mcs50_m3D_s20_AB08 14 14 14 14
mcs50_m3D_s20_AB09 14 14 14 14
mcs50_m3D_s50_AB00 X X X X
mcs50_m3D_s50_AB01 X X X X
mcs50_m3D_s50_AB02 X X X X
mcs50_m3D_s50_AB03 X X X X
mcs50_m3D_s50_AB04 X X X X
mcs50_m3D_s50_AB05 X X X X
mcs50_m3D_s50_AB06 X X X X
mcs50_m3D_s50_AB07 X X X X
mcs50_m3D_s50_AB08 X X X X
mcs50_m3D_s50_AB09 X X X X
mcs50_m3Dr2_s15_AB00 11 11 11 11
mcs50_m3Dr2_s15_AB01 11 11 11 11
mcs50_m3Dr2_s15_AB02 11 11 11 11
mcs50_m3Dr2_s15_AB03 11 11 11 11
mcs50_m3Dr2_s15_AB04 11 11 11 11
mcs50_m3Dr2_s15_AB05 11 11 11 11
mcs50_m3Dr2_s15_AB06 11 11 11 11
mcs50_m3Dr2_s15_AB07 11 11 11 11
mcs50_m3Dr2_s15_AB08 11 11 11 11
mcs50_m3Dr2_s15_AB09 11 11 11 11
mcs50_m3Dr2_s20_AB00 14 14 14 14
mcs50_m3Dr2_s20_AB01 14 14 14 14
mcs50_m3Dr2_s20_AB02 14 14 14 14
mcs50_m3Dr2_s20_AB03 14 14 14 14
mcs50_m3Dr2_s20_AB04 14 14 14 14
mcs50_m3Dr2_s20_AB05 14 14 14 14
mcs50_m3Dr2_s20_AB06 14 14 14 14
mcs50_m3Dr2_s20_AB07 14 14 14 14
mcs50_m3Dr2_s20_AB08 14 14 14 14
mcs50_m3Dr2_s20_AB09 14 14 14 14
mcs50_m3Dr2_s50_AB00 X X X X
mcs50_m3Dr2_s50_AB01 X X X X
mcs50_m3Dr2_s50_AB02 X X X X
mcs50_m3Dr2_s50_AB03 X X X X
mcs50_m3Dr2_s50_AB04 X X X X
mcs50_m3Dr2_s50_AB05 X X X X
mcs50_m3Dr2_s50_AB06 X X X X
mcs50_m3Dr2_s50_AB07 X X X X
mcs50_m3Dr2_s50_AB08 X X X X
mcs50_m3Dr2_s50_AB09 X X X X
mcs50_m3Dr4_s15_AB00 10 10 10 10
mcs50_m3Dr4_s15_AB01 11 11 11 11
mcs50_m3Dr4_s15_AB02 10 10 10 10
mcs50_m3Dr4_s15_AB03 11 11 11 11
mcs50_m3Dr4_s15_AB04 11 11 11 11
mcs50_m3Dr4_s15_AB05 10 10 10 10
mcs50_m3Dr4_s15_AB06 10 10 10 10
mcs50_m3Dr4_s15_AB07 11 11 11 11
mcs50_m3Dr4_s15_AB08 11 11 11 11
mcs50_m3Dr4_s15_AB09 10 10 10 10
mcs50_m3Dr4_s20_AB00 13 13 13 13
mcs50_m3Dr4_s20_AB01 14 14 14 14
mcs50_m3Dr4_s20_AB02 13 13 13 13
mcs50_m3Dr4_s20_AB03 13 13 13 13
mcs50_m3Dr4_s20_AB04 14 14 14 14
mcs50_m3Dr4_s20_AB05 14 14 14 14
mcs50_m3Dr4_s20_AB06 13 13 13 13
mcs50_m3Dr4_s20_AB07 14 14 14 14
mcs50_m3Dr4_s20_AB08 14 14 14 14
mcs50_m3Dr4_s20_AB09 13 13 13 13
mcs50_m3Dr4_s50_AB00 X X X X
mcs50_m3Dr4_s50_AB01 X X X X
mcs50_m3Dr4_s50_AB02 X X X X
mcs50_m3Dr4_s50_AB03 X X X X
mcs50_m3Dr4_s50_AB04 X X X X
mcs50_m3Dr4_s50_AB05 X X X X
mcs50_m3Dr4_s50_AB06 X X X X
mcs50_m3Dr4_s50_AB07 X X X X
mcs50_m3Dr4_s50_AB08 X X X X
mcs50_m3Dr4_s50_AB09 X X X X
mcs50_m3Dr6_s15_AB00 11 11 11 11
mcs50_m3Dr6_s15_AB01 11 11 11 11
mcs50_m3Dr6_s15_AB02 10 10 10 10
mcs50_m3Dr6_s15_AB03 10 10 10 10
mcs50_m3Dr6_s15_AB04 10 10 10 10
mcs50_m3Dr6_s15_AB05 10 10 10 10
mcs50_m3Dr6_s15_AB06 10 10 10 10
mcs50_m3Dr6_s15_AB07 10 10 10 10
mcs50_m3Dr6_s15_AB08 10 10 10 10
mcs50_m3Dr6_s15_AB09 10 10 10 10
mcs50_m3Dr6_s20_AB00 14 14 14 14
mcs50_m3Dr6_s20_AB01 14 14 14 14
mcs50_m3Dr6_s20_AB02 14 14 14 14
mcs50_m3Dr6_s20_AB03 14 14 14 14
mcs50_m3Dr6_s20_AB04 13 13 13 13
mcs50_m3Dr6_s20_AB05 13 13 13 13
mcs50_m3Dr6_s20_AB06 14 14 14 14
mcs50_m3Dr6_s20_AB07 13 13 13 13
mcs50_m3Dr6_s20_AB08 13 13 13 13
mcs50_m3Dr6_s20_AB09 14 14 14 14
mcs50_m3Dr6_s50_AB00 X X X X
mcs50_m3Dr6_s50_AB01 X X X X
mcs50_m3Dr6_s50_AB02 X X X X
mcs50_m3Dr6_s50_AB03 X X X X
mcs50_m3Dr6_s50_AB04 X X X X
mcs50_m3Dr6_s50_AB05 X X X X
mcs50_m3Dr6_s50_AB06 X X X X
mcs50_m3Dr6_s50_AB07 X X X X
mcs50_m3Dr6_s50_AB08 X X X X
mcs50_m3Dr6_s50_AB09 X X X X
mcs50_m4D_s30_AB00 23 X X X
mcs50_m4D_s30_AB01 22 X X X
mcs50_m4D_s30_AB02 23 X X X
mcs50_m4D_s30_AB03 22 X X X
mcs50_m4D_s30_AB04 23 X X X
mcs50_m4D_s30_AB05 22 X X X
mcs50_m4D_s30_AB06 22 X X X
mcs50_m4D_s30_AB07 23 X X X
mcs50_m4D_s30_AB08 23 X X X
mcs50_m4D_s30_AB09 22 X X X
mcs50_m4D_s35_AB00 X X X X
mcs50_m4D_s35_AB01 X X X X
mcs50_m4D_s35_AB02 27 X X X
mcs50_m4D_s35_AB03 X X X X
mcs50_m4D_s35_AB04 X X X X
mcs50_m4D_s35_AB05 X X X X
mcs50_m4D_s35_AB06 X X X X
mcs50_m4D_s35_AB07 X X X X
mcs50_m4D_s35_AB08 X X X X
mcs50_m4D_s35_AB09 X X X X
mcs50_m4D_s40_AB00 X X X X
mcs50_m4D_s40_AB01 X X X X
mcs50_m4D_s40_AB02 X X X X
mcs50_m4D_s40_AB03 X X X X
mcs50_m4D_s40_AB04 X X X X
mcs50_m4D_s40_AB05 X X X X
mcs50_m4D_s40_AB06 X X X X
mcs50_m4D_s40_AB07 X X X X
mcs50_m4D_s40_AB08 X X X X
mcs50_m4D_s40_AB09 X X X X
mcs50_m4Dr2_s30_AB00 22 X X X
mcs50_m4Dr2_s30_AB01 21 X X X
mcs50_m4Dr2_s30_AB02 21 X X X
mcs50_m4Dr2_s30_AB03 22 X X X
mcs50_m4Dr2_s30_AB04 X X X X
mcs50_m4Dr2_s30_AB05 22 X X X
mcs50_m4Dr2_s30_AB06 22 X X X
mcs50_m4Dr2_s30_AB07 21 X X X
mcs50_m4Dr2_s30_AB08 22 X X X
mcs50_m4Dr2_s30_AB09 22 X X X
mcs50_m4Dr2_s35_AB00 X X X X
mcs50_m4Dr2_s35_AB01 X X X X
mcs50_m4Dr2_s35_AB02 X X X X
mcs50_m4Dr2_s35_AB03 X X X X
mcs50_m4Dr2_s35_AB04 X X X X
mcs50_m4Dr2_s35_AB05 X X X X
mcs50_m4Dr2_s35_AB06 X X X X
mcs50_m4Dr2_s35_AB07 X X X X
mcs50_m4Dr2_s35_AB08 X X X X
mcs50_m4Dr2_s35_AB09 X X X X
mcs50_m4Dr2_s40_AB00 X X X X
mcs50_m4Dr2_s40_AB01 X X X X
mcs50_m4Dr2_s40_AB02 X X X X
mcs50_m4Dr2_s40_AB03 X X X X
mcs50_m4Dr2_s40_AB04 X X X X
mcs50_m4Dr2_s40_AB05 X X X X
mcs50_m4Dr2_s40_AB06 X X X X
mcs50_m4Dr2_s40_AB07 X X X X
mcs50_m4Dr2_s40_AB08 X X X X
mcs50_m4Dr2_s40_AB09 X X X X
mcs50_m4Dr4_s30_AB00 X X 20 X
mcs50_m4Dr4_s30_AB01 21 X X X
mcs50_m4Dr4_s30_AB02 21 X X X
mcs50_m4Dr4_s30_AB03 21 X X X
mcs50_m4Dr4_s30_AB04 21 X X X
mcs50_m4Dr4_s30_AB05 21 X X X
mcs50_m4Dr4_s30_AB06 21 X X X
mcs50_m4Dr4_s30_AB07 21 X X X
mcs50_m4Dr4_s30_AB08 20 X X X
mcs50_m4Dr4_s30_AB09 20 X X X
mcs50_m4Dr4_s35_AB00 X X X X
