instance cp2016 incmc2 incmc2o1 incmc2o2
mcs50_r01_s15_AB08 8 51 35 40
mcs50_r01_s15_AB09 8 50 35 48
mcs50_r01_s20_AB00 186 915 584 901
mcs50_r01_s20_AB01 219 1215 678 1194
mcs50_r01_s20_AB02 181 975 401 970
mcs50_r01_s20_AB03 291 803 445 759
mcs50_r01_s20_AB04 160 1415 602 1381
mcs50_r01_s20_AB05 206 1809 981 1803
mcs50_r01_s20_AB06 90 663 485 662
mcs50_r01_s20_AB07 441 1052 619 1025
mcs50_r01_s20_AB08 78 247 3165 263
mcs50_r01_s20_AB09 415 913 690 899
mcs50_r01_s25_AB00 5131 60553 14126 60693
mcs50_r01_s25_AB01 9579 37079 29645 37146
mcs50_r01_s25_AB02 3341 32830 19023 32897
mcs50_r01_s25_AB03 6526 52819 23596 52731
mcs50_r01_s25_AB04 4493 27008 12190 27059
mcs50_r01_s25_AB05 2695 73619 77261 73585
mcs50_r01_s25_AB06 1758 35113 82774 34861
mcs50_r01_s25_AB07 14641 56249 14124 56235
mcs50_r01_s25_AB08 4486 12122 10876 12130
mcs50_r01_s25_AB09 8189 62383 32781 62584
mcs50_r01_s30_AB00 264673 1000000 484753 1000000
mcs50_r01_s30_AB01 252745 1000000 319581 1000000
mcs50_r01_s30_AB02 67828 1000000 392409 1000000
mcs50_r01_s30_AB03 218718 1000000 422881 1000000
mcs50_r01_s30_AB04 289422 1000000 697005 1000000
mcs50_r01_s30_AB05 593207 1000000 612930 1000000
mcs50_r01_s30_AB06 202290 1000000 167782 1000000
mcs50_r01_s30_AB07 232519 1000000 350391 1000000
mcs50_r01_s30_AB08 84240 1000000 1000000 1000000
mcs50_r01_s30_AB09 430912 1000000 525914 1000000
mcs50_r01_s35_AB00 1000000 1000000 1000000 1000000
mcs50_r01_s35_AB01 1000000 1000000 1000000 1000000
mcs50_r01_s35_AB02 1000000 1000000 1000000 1000000
mcs50_r01_s35_AB03 1000000 1000000 1000000 1000000
mcs50_r01_s35_AB04 1000000 1000000 1000000 1000000
mcs50_r01_s35_AB05 1000000 1000000 1000000 1000000
mcs50_r01_s35_AB06 1000000 1000000 1000000 1000000
mcs50_r01_s35_AB07 1000000 1000000 1000000 1000000
mcs50_r01_s35_AB08 1000000 1000000 1000000 1000000
mcs50_r01_s35_AB09 1000000 1000000 1000000 1000000
mcs50_r01_s40_AB00 1000000 1000000 1000000 1000000
mcs50_r01_s40_AB01 1000000 1000000 1000000 1000000
mcs50_r01_s40_AB02 1000000 1000000 1000000 1000000
mcs50_r01_s40_AB03 1000000 1000000 1000000 1000000
mcs50_r01_s40_AB04 1000000 1000000 1000000 1000000
mcs50_r01_s40_AB05 1000000 1000000 1000000 1000000
mcs50_r01_s40_AB06 1000000 1000000 1000000 1000000
mcs50_r01_s40_AB07 1000000 1000000 1000000 1000000
mcs50_r01_s40_AB08 1000000 1000000 1000000 1000000
mcs50_r01_s40_AB09 1000000 1000000 1000000 1000000
mcs50_r01_s50_AB00 1000000 1000000 1000000 1000000
mcs50_r01_s50_AB01 1000000 1000000 1000000 1000000
mcs50_r01_s50_AB02 1000000 1000000 1000000 1000000
mcs50_r01_s50_AB03 1000000 1000000 1000000 1000000
mcs50_r01_s50_AB04 1000000 1000000 1000000 1000000
mcs50_r01_s50_AB05 1000000 1000000 1000000 1000000
mcs50_r01_s50_AB06 1000000 1000000 1000000 1000000
mcs50_r01_s50_AB07 1000000 1000000 1000000 1000000
mcs50_r01_s50_AB08 1000000 1000000 1000000 1000000
mcs50_r01_s50_AB09 1000000 1000000 1000000 1000000
mcs50_r02_s10_AB00 1 0 0 4
mcs50_r02_s10_AB01 1 0 0 4
mcs50_r02_s10_AB02 1 0 0 5
mcs50_r02_s10_AB03 1 0 0 4
mcs50_r02_s10_AB04 1 0 0 5
mcs50_r02_s10_AB05 1 0 0 4
mcs50_r02_s10_AB06 1 0 0 6
mcs50_r02_s10_AB07 0 0 0 4
mcs50_r02_s10_AB08 1 0 0 2
mcs50_r02_s10_AB09 1 0 0 3
mcs50_r02_s15_AB00 8 10 8 25
mcs50_r02_s15_AB01 7 10 10 45
mcs50_r02_s15_AB02 7 7 7 26
mcs50_r02_s15_AB03 5 6 4 37
mcs50_r02_s15_AB04 7 7 7 21
mcs50_r02_s15_AB05 7 8 6 44
mcs50_r02_s15_AB06 6 10 7 58
mcs50_r02_s15_AB07 7 8 8 41
mcs50_r02_s15_AB08 7 9 8 46
mcs50_r02_s15_AB09 8 17 16 36
mcs50_r02_s20_AB00 109 312 328 500
mcs50_r02_s20_AB01 118 287 308 495
mcs50_r02_s20_AB02 110 313 312 497
mcs50_r02_s20_AB03 102 150 167 521
mcs50_r02_s20_AB04 84 113 113 486
mcs50_r02_s20_AB05 93 198 176 392
mcs50_r02_s20_AB06 93 239 260 426
mcs50_r02_s20_AB07 133 291 290 503
mcs50_r02_s20_AB08 111 357 349 451
mcs50_r02_s20_AB09 115 336 320 437
mcs50_r02_s25_AB00 1775 4222 4224 5849
mcs50_r02_s25_AB01 1340 3410 3412 5913
mcs50_r02_s25_AB02 1527 3410 3411 4493
mcs50_r02_s25_AB03 2061 4360 4364 5816
mcs50_r02_s25_AB04 2129 4403 4339 6775
mcs50_r02_s25_AB05 938 1856 1857 4513
mcs50_r02_s25_AB06 1479 3336 3356 6007
mcs50_r02_s25_AB07 1382 3187 3187 6638
mcs50_r02_s25_AB08 1551 4054 4062 8283
mcs50_r02_s25_AB09 934 2177 2193 4579
mcs50_r02_s30_AB00 12090 27375 27351 47555
mcs50_r02_s30_AB01 19941 30972 30895 40864
mcs50_r02_s30_AB02 14143 24143 24136 40370
mcs50_r02_s30_AB03 16979 42516 42480 47479
mcs50_r02_s30_AB04 18122 25496 25512 78439
mcs50_r02_s30_AB05 32941 43418 43389 93141
mcs50_r02_s30_AB06 21745 36154 36146 54730
mcs50_r02_s30_AB07 18626 35063 35077 43748
mcs50_r02_s30_AB08 19085 25450 25360 51914
mcs50_r02_s30_AB09 20041 23442 23442 59114
mcs50_r02_s35_AB00 170179 222962 224030 471184
mcs50_r02_s35_AB01 271496 138936 138935 331616
mcs50_r02_s35_AB02 224157 152780 152800 1000000
mcs50_r02_s35_AB03 307286 227731 227768 508825
mcs50_r02_s35_AB04 149156 168721 168768 659964
mcs50_r02_s35_AB05 278160 150775 150004 257124
mcs50_r02_s35_AB06 310864 188681 188411 426381
mcs50_r02_s35_AB07 133628 165235 165142 869216
mcs50_r02_s35_AB08 240355 266318 263951 402127
mcs50_r02_s35_AB09 218735 114519 114726 589670
mcs50_r02_s40_AB00 1000000 1000000 1000000 1000000
mcs50_r02_s40_AB01 1000000 539995 539965 1000000
mcs50_r02_s40_AB02 779298 1000000 1000000 1000000
mcs50_r02_s40_AB03 887510 570971 571756 1000000
mcs50_r02_s40_AB04 1000000 594448 594756 1000000
mcs50_r02_s40_AB05 967274 591427 591009 1000000
mcs50_r02_s40_AB06 1000000 510992 510357 1000000
mcs50_r02_s40_AB07 1000000 576962 577991 816664
mcs50_r02_s40_AB08 1000000 590562 590484 1000000
mcs50_r02_s40_AB09 904839 665438 665765 1000000
mcs50_r02_s50_AB00 1000000 1000000 1000000 1000000
mcs50_r02_s50_AB01 1000000 1000000 1000000 1000000
mcs50_r02_s50_AB02 1000000 1000000 1000000 1000000
mcs50_r02_s50_AB03 1000000 1000000 1000000 1000000
mcs50_r02_s50_AB04 1000000 1000000 1000000 1000000
mcs50_r02_s50_AB05 1000000 1000000 1000000 1000000
mcs50_r02_s50_AB06 1000000 1000000 1000000 1000000
mcs50_r02_s50_AB07 1000000 1000000 1000000 1000000
mcs50_r02_s50_AB08 1000000 1000000 1000000 1000000
mcs50_r02_s50_AB09 1000000 1000000 1000000 1000000
mcs70_b03_s10_AB00 1 0 0 4
mcs70_b03_s10_AB01 1 0 0 4
mcs70_b03_s10_AB02 1 0 0 5
mcs70_b03_s10_AB03 1 0 0 4
mcs70_b03_s10_AB04 1 0 0 5
mcs70_b03_s10_AB05 1 0 0 5
mcs70_b03_s10_AB06 1 0 0 2
mcs70_b03_s10_AB07 0 0 0 4
mcs70_b03_s10_AB08 1 0 0 4
mcs70_b03_s10_AB09 1 0 0 4
mcs70_b03_s15_AB00 7 53 53 35
mcs70_b03_s15_AB01 8 45 45 65
mcs70_b03_s15_AB02 8 51 65 55
mcs70_b03_s15_AB03 7 34 34 47
mcs70_b03_s15_AB04 7 46 46 53
mcs70_b03_s15_AB05 11 58 58 63
mcs70_b03_s15_AB06 7 47 46 45
mcs70_b03_s15_AB07 7 43 43 30
mcs70_b03_s15_AB08 8 47 56 48
mcs70_b03_s15_AB09 7 54 42 36
mcs70_b03_s20_AB00 146 216 1507 273
mcs70_b03_s20_AB01 178 787 1414 694
mcs70_b03_s20_AB02 81 281 1869 282
mcs70_b03_s20_AB03 74 358 1074 341
mcs70_b03_s20_AB04 129 900 914 826
mcs70_b03_s20_AB05 252 1129 1434 1231
mcs70_b03_s20_AB06 138 728 4339 694
mcs70_b03_s20_AB07 141 186 844 182
mcs70_b03_s20_AB08 148 1639 1359 1704
mcs70_b03_s20_AB09 75 750 12343 933
mcs70_b03_s25_AB00 3837 35297 1000000 35629
mcs70_b03_s25_AB01 6767 10029 1000000 10056
mcs70_b03_s25_AB02 7579 23712 453420 23708
mcs70_b03_s25_AB03 4263 265557 130982 266724
mcs70_b03_s25_AB04 5140 24201 1000000 24231
mcs70_b03_s25_AB05 3299 30335 1000000 30691
mcs70_b03_s25_AB06 1765 95143 100658 95420
mcs70_b03_s25_AB07 1570 7217 1000000 7298
mcs70_b03_s25_AB08 1905 33218 1000000 33133
mcs70_b03_s25_AB09 4569 109383 1000000 108786
mcs70_b03_s30_AB00 161404 1000000 1000000 1000000
mcs70_b03_s30_AB01 440005 1000000 1000000 1000000
mcs70_b03_s30_AB02 315206 1000000 1000000 1000000
mcs70_b03_s30_AB03 254602 1000000 1000000 1000000
mcs70_b03_s30_AB04 41467 624105 1000000 624648
mcs70_b03_s30_AB05 265065 1000000 1000000 1000000
mcs70_b03_s30_AB06 486402 1000000 1000000 1000000
mcs70_b03_s30_AB07 67738 259653 1000000 258919
mcs70_b03_s30_AB08 38100 621498 1000000 619040
mcs70_b03_s30_AB09 107061 1000000 1000000 1000000
mcs70_b03_s35_AB00 1000000 1000000 1000000 1000000
mcs70_b03_s35_AB01 1000000 1000000 1000000 1000000
mcs70_b03_s35_AB02 1000000 1000000 1000000 1000000
mcs70_b03_s35_AB03 1000000 1000000 1000000 1000000
mcs70_b03_s35_AB04 1000000 1000000 1000000 1000000
mcs70_b03_s35_AB05 1000000 1000000 1000000 1000000
mcs70_b03_s35_AB06 1000000 1000000 1000000 1000000
mcs70_b03_s35_AB07 1000000 1000000 1000000 1000000
mcs70_b03_s35_AB08 1000000 1000000 1000000 1000000
mcs70_b03_s35_AB09 1000000 1000000 1000000 1000000
mcs70_b03_s40_AB00 1000000 1000000 1000000 1000000
mcs70_b03_s40_AB01 1000000 1000000 1000000 1000000
mcs70_b03_s40_AB02 1000000 1000000 1000000 1000000
mcs70_b03_s40_AB03 1000000 1000000 1000000 1000000
mcs70_b03_s40_AB04 1000000 1000000 1000000 1000000
mcs70_b03_s40_AB05 1000000 1000000 1000000 1000000
mcs70_b03_s40_AB06 1000000 1000000 1000000 1000000
mcs70_b03_s40_AB07 1000000 1000000 1000000 1000000
mcs70_b03_s40_AB08 1000000 1000000 1000000 1000000
mcs70_b03_s40_AB09 1000000 1000000 1000000 1000000
mcs70_b03_s50_AB00 1000000 1000000 1000000 1000000
mcs70_b03_s50_AB01 1000000 1000000 1000000 1000000
mcs70_b03_s50_AB02 1000000 1000000 1000000 1000000
mcs70_b03_s50_AB03 1000000 1000000 1000000 1000000
mcs70_b03_s50_AB04 1000000 1000000 1000000 1000000
mcs70_b03_s50_AB05 1000000 1000000 1000000 1000000
mcs70_b03_s50_AB06 1000000 1000000 1000000 1000000
mcs70_b03_s50_AB07 1000000 1000000 1000000 1000000
mcs70_b03_s50_AB08 1000000 1000000 1000000 1000000
mcs70_b03_s50_AB09 1000000 1000000 1000000 1000000
mcs70_b03m_s10_AB00 1 0 0 4
mcs70_b03m_s10_AB01 1 0 0 5
mcs70_b03m_s10_AB02 1 0 0 4
mcs70_b03m_s10_AB03 1 0 0 6
mcs70_b03m_s10_AB04 1 0 0 5
mcs70_b03m_s10_AB05 1 0 0 3
mcs70_b03m_s10_AB06 0 0 0 4
mcs70_b03m_s10_AB07 1 0 0 4
mcs70_b03m_s10_AB08 1 0 0 3
mcs70_b03m_s10_AB09 0 0 0 4
mcs70_b03m_s15_AB00 6 31 45 39
mcs70_b03m_s15_AB01 8 68 60 67
mcs70_b03m_s15_AB02 8 51 36 67
mcs70_b03m_s15_AB03 5 55 39 50
mcs70_b03m_s15_AB04 8 51 36 58
mcs70_b03m_s15_AB05 7 39 53 35
mcs70_b03m_s15_AB06 7 48 34 33
mcs70_b03m_s15_AB07 10 48 33 66
mcs70_b03m_s15_AB08 7 51 35 40
mcs70_b03m_s15_AB09 8 61 42 46
mcs70_b03m_s20_AB00 170 531 687 537
mcs70_b03m_s20_AB01 239 1548 3522 1539
mcs70_b03m_s20_AB02 121 402 1396 385
mcs70_b03m_s20_AB03 259 1602 1266 1560
mcs70_b03m_s20_AB04 85 867 5092 852
mcs70_b03m_s20_AB05 96 658 1406 687
mcs70_b03m_s20_AB06 293 1733 969 1720
mcs70_b03m_s20_AB07 397 3280 3139 3294
mcs70_b03m_s20_AB08 166 680 4105 662
mcs70_b03m_s20_AB09 256 666 2116 670
mcs70_b03m_s25_AB00 3371 270014 1000000 266125
mcs70_b03m_s25_AB01 8362 127498 354617 124668
mcs70_b03m_s25_AB02 5578 160864 1000000 160878
mcs70_b03m_s25_AB03 15088 307957 1000000 308358
mcs70_b03m_s25_AB04 2063 214932 1000000 215441
mcs70_b03m_s25_AB05 5623 131541 1000000 131331
mcs70_b03m_s25_AB06 9904 138888 1000000 138614
mcs70_b03m_s25_AB07 1616 157831 1000000 156675
mcs70_b03m_s25_AB08 4066 114809 1000000 114019
mcs70_b03m_s25_AB09 9615 74481 1000000 73844
mcs70_b03m_s30_AB00 317431 1000000 1000000 1000000
mcs70_b03m_s30_AB01 504055 1000000 1000000 1000000
mcs70_b03m_s30_AB02 820793 1000000 1000000 1000000
mcs70_b03m_s30_AB03 516579 1000000 1000000 1000000
mcs70_b03m_s30_AB04 195044 1000000 1000000 1000000
mcs70_b03m_s30_AB05 216305 1000000 1000000 1000000
mcs70_b03m_s30_AB06 679211 1000000 1000000 1000000
mcs70_b03m_s30_AB07 393265 1000000 1000000 1000000
mcs70_b03m_s30_AB08 325902 1000000 1000000 1000000
mcs70_b03m_s30_AB09 342992 358181 1000000 358896
mcs70_b03m_s35_AB00 1000000 1000000 1000000 1000000
mcs70_b03m_s35_AB01 1000000 1000000 1000000 1000000
mcs70_b03m_s35_AB02 1000000 1000000 1000000 1000000
mcs70_b03m_s35_AB03 1000000 1000000 1000000 1000000
mcs70_b03m_s35_AB04 1000000 1000000 1000000 1000000
mcs70_b03m_s35_AB05 1000000 1000000 1000000 1000000
mcs70_b03m_s35_AB06 1000000 1000000 1000000 1000000
mcs70_b03m_s35_AB07 1000000 1000000 1000000 1000000
mcs70_b03m_s35_AB08 1000000 1000000 1000000 1000000
mcs70_b03m_s35_AB09 1000000 1000000 1000000 1000000
mcs70_b03m_s40_AB00 1000000 1000000 1000000 1000000
mcs70_b03m_s40_AB01 1000000 1000000 1000000 1000000
mcs70_b03m_s40_AB02 1000000 1000000 1000000 1000000
mcs70_b03m_s40_AB03 1000000 1000000 1000000 1000000
mcs70_b03m_s40_AB04 1000000 1000000 1000000 1000000
mcs70_b03m_s40_AB05 1000000 1000000 1000000 1000000
mcs70_b03m_s40_AB06 1000000 1000000 1000000 1000000
mcs70_b03m_s40_AB07 1000000 1000000 1000000 1000000
mcs70_b03m_s40_AB08 1000000 1000000 1000000 1000000
mcs70_b03m_s40_AB09 1000000 1000000 1000000 1000000
mcs70_b03m_s50_AB00 1000000 1000000 1000000 1000000
mcs70_b03m_s50_AB01 1000000 1000000 1000000 1000000
mcs70_b03m_s50_AB02 1000000 1000000 1000000 1000000
mcs70_b03m_s50_AB03 1000000 1000000 1000000 1000000
mcs70_b03m_s50_AB04 1000000 1000000 1000000 1000000
mcs70_b03m_s50_AB05 1000000 1000000 1000000 1000000
mcs70_b03m_s50_AB06 1000000 1000000 1000000 1000000
mcs70_b03m_s50_AB07 1000000 1000000 1000000 1000000
mcs70_b03m_s50_AB08 1000000 1000000 1000000 1000000
mcs70_b03m_s50_AB09 1000000 1000000 1000000 1000000
mcs70_b06_s10_AB00 1 0 0 12
mcs70_b06_s10_AB01 1 1 1 27
mcs70_b06_s10_AB02 1 0 0 14
mcs70_b06_s10_AB03 1 1 1 21
mcs70_b06_s10_AB04 1 0 0 17
mcs70_b06_s10_AB05 1 1 1 13
mcs70_b06_s10_AB06 1 1 1 13
mcs70_b06_s10_AB07 1 1 1 14
mcs70_b06_s10_AB08 1 2 2 11
mcs70_b06_s10_AB09 1 0 0 10
mcs70_b06_s15_AB00 6 5 5 56
mcs70_b06_s15_AB01 6 4 4 38
mcs70_b06_s15_AB02 6 3 3 48
mcs70_b06_s15_AB03 6 5 6 44
mcs70_b06_s15_AB04 6 4 4 52
mcs70_b06_s15_AB05 6 4 4 40
mcs70_b06_s15_AB06 6 7 7 51
mcs70_b06_s15_AB07 6 4 4 42
mcs70_b06_s15_AB08 6 5 5 35
mcs70_b06_s15_AB09 6 4 4 62
mcs70_b06_s20_AB00 26 224 205 354
mcs70_b06_s20_AB01 32 224 199 416
mcs70_b06_s20_AB02 41 228 230 304
mcs70_b06_s20_AB03 28 233 224 337
mcs70_b06_s20_AB04 37 208 239 339
mcs70_b06_s20_AB05 30 200 215 417
mcs70_b06_s20_AB06 30 220 202 381
mcs70_b06_s20_AB07 40 215 215 345
mcs70_b06_s20_AB08 41 244 242 313
mcs70_b06_s20_AB09 33 228 205 336
mcs70_b06_s25_AB00 395 1685 1685 2408
mcs70_b06_s25_AB01 556 2151 2171 1898
mcs70_b06_s25_AB02 407 2033 2060 1872
mcs70_b06_s25_AB03 273 3201 3203 1479
mcs70_b06_s25_AB04 533 1911 1937 2739
mcs70_b06_s25_AB05 548 2208 2208 2844
mcs70_b06_s25_AB06 537 2086 2095 2491
mcs70_b06_s25_AB07 564 2463 2465 2159
mcs70_b06_s25_AB08 240 1403 1405 2111
mcs70_b06_s25_AB09 349 2103 2105 1751
mcs70_b06_s30_AB00 12966 15496 31779 15475
mcs70_b06_s30_AB01 10655 26837 31916 26864
mcs70_b06_s30_AB02 6587 22362 30331 22322
mcs70_b06_s30_AB03 12160 29428 19520 29422
mcs70_b06_s30_AB04 12387 16982 33976 16970
mcs70_b06_s30_AB05 17531 53791 43979 53524
mcs70_b06_s30_AB06 6454 12532 34420 12551
mcs70_b06_s30_AB07 13686 22910 33014 22907
mcs70_b06_s30_AB08 8156 26764 29048 26744
mcs70_b06_s30_AB09 21163 19349 34819 19248
mcs70_b06_s35_AB00 276007 671706 884197 673138
mcs70_b06_s35_AB01 432690 1000000 676419 1000000
mcs70_b06_s35_AB02 276573 596024 742972 597078
mcs70_b06_s35_AB03 354418 820653 931972 824478
mcs70_b06_s35_AB04 403598 781492 1000000 784160
mcs70_b06_s35_AB05 313877 1000000 1000000 1000000
mcs70_b06_s35_AB06 249280 1000000 1000000 1000000
mcs70_b06_s35_AB07 879785 1000000 1000000 1000000
mcs70_b06_s35_AB08 275825 1000000 770335 1000000
mcs70_b06_s35_AB09 404270 1000000 1000000 1000000
mcs70_b06_s40_AB00 1000000 1000000 1000000 1000000
mcs70_b06_s40_AB01 1000000 1000000 1000000 1000000
mcs70_b06_s40_AB02 1000000 1000000 1000000 1000000
mcs70_b06_s40_AB03 1000000 1000000 1000000 1000000
mcs70_b06_s40_AB04 1000000 1000000 1000000 1000000
mcs70_b06_s40_AB05 1000000 1000000 1000000 1000000
mcs70_b06_s40_AB06 1000000 1000000 1000000 1000000
mcs70_b06_s40_AB07 1000000 1000000 1000000 1000000
mcs70_b06_s40_AB08 1000000 1000000 1000000 1000000
mcs70_b06_s40_AB09 1000000 1000000 1000000 1000000
mcs70_b06_s50_AB00 1000000 1000000 1000000 1000000
mcs70_b06_s50_AB01 1000000 1000000 1000000 1000000
mcs70_b06_s50_AB02 1000000 1000000 1000000 1000000
mcs70_b06_s50_AB03 1000000 1000000 1000000 1000000
mcs70_b06_s50_AB04 1000000 1000000 1000000 1000000
mcs70_b06_s50_AB05 1000000 1000000 1000000 1000000
mcs70_b06_s50_AB06 1000000 1000000 1000000 1000000
mcs70_b06_s50_AB07 1000000 1000000 1000000 1000000
mcs70_b06_s50_AB08 1000000 1000000 1000000 1000000
mcs70_b06_s50_AB09 1000000 1000000 1000000 1000000
mcs70_b06m_s10_AB00 1 0 0 5
mcs70_b06m_s10_AB01 0 0 0 10
mcs70_b06m_s10_AB02 1 0 0 4
mcs70_b06m_s10_AB03 1 0 0 4
mcs70_b06m_s10_AB04 1 0 0 5
mcs70_b06m_s10_AB05 1 0 0 3
mcs70_b06m_s10_AB06 1 0 0 6
mcs70_b06m_s10_AB07 1 0 0 4
mcs70_b06m_s10_AB08 0 0 0 5
mcs70_b06m_s10_AB09 1 0 0 6
mcs70_b06m_s15_AB00 7 9 7 28
mcs70_b06m_s15_AB01 6 5 7 52
mcs70_b06m_s15_AB02 7 8 6 39
mcs70_b06m_s15_AB03 7 5 7 38
mcs70_b06m_s15_AB04 7 8 8 35
mcs70_b06m_s15_AB05 6 3 3 47
mcs70_b06m_s15_AB06 6 6 6 36
mcs70_b06m_s15_AB07 6 6 5 72
mcs70_b06m_s15_AB08 6 7 7 22
mcs70_b06m_s15_AB09 5 4 6 40
mcs70_b06m_s20_AB00 65 336 335 362
mcs70_b06m_s20_AB01 47 262 264 355
mcs70_b06m_s20_AB02 62 233 327 392
mcs70_b06m_s20_AB03 59 265 304 360
mcs70_b06m_s20_AB04 59 224 224 448
mcs70_b06m_s20_AB05 59 270 270 440
mcs70_b06m_s20_AB06 81 298 299 298
mcs70_b06m_s20_AB07 47 326 327 501
mcs70_b06m_s20_AB08 42 235 219 424
mcs70_b06m_s20_AB09 63 294 294 399
mcs70_b06m_s25_AB00 1915 7254 7172 7971
mcs70_b06m_s25_AB01 1299 4547 4554 5895
mcs70_b06m_s25_AB02 1270 5856 5840 5299
mcs70_b06m_s25_AB03 725 3281 3280 4467
mcs70_b06m_s25_AB04 562 3414 3413 2713
mcs70_b06m_s25_AB05 532 3410 3409 6230
mcs70_b06m_s25_AB06 1492 4937 4927 8452
mcs70_b06m_s25_AB07 1195 3221 3213 4558
mcs70_b06m_s25_AB08 649 3069 3082 4220
mcs70_b06m_s25_AB09 453 3109 3112 6506
mcs70_b06m_s30_AB00 34393 91240 176904 91498
mcs70_b06m_s30_AB01 22189 371935 297168 370825
mcs70_b06m_s30_AB02 13768 46201 81723 46248
mcs70_b06m_s30_AB03 8785 41893 118478 41877
mcs70_b06m_s30_AB04 9658 39807 135716 39969
mcs70_b06m_s30_AB05 17746 43648 182454 43598
mcs70_b06m_s30_AB06 16117 201924 486171 202079
mcs70_b06m_s30_AB07 71569 257396 228391 257470
mcs70_b06m_s30_AB08 12118 54826 1000000 54978
mcs70_b06m_s30_AB09 13464 125875 71975 125910
mcs70_b06m_s35_AB00 1000000 1000000 1000000 1000000
mcs70_b06m_s35_AB01 1000000 1000000 1000000 1000000
mcs70_b06m_s35_AB02 1000000 1000000 1000000 1000000
mcs70_b06m_s35_AB03 382855 1000000 1000000 1000000
mcs70_b06m_s35_AB04 914914 1000000 1000000 1000000
mcs70_b06m_s35_AB05 975106 1000000 1000000 1000000
mcs70_b06m_s35_AB06 1000000 1000000 1000000 1000000
mcs70_b06m_s35_AB07 1000000 1000000 1000000 1000000
mcs70_b06m_s35_AB08 1000000 1000000 1000000 1000000
mcs70_b06m_s35_AB09 1000000 1000000 1000000 1000000
mcs70_b06m_s40_AB00 1000000 1000000 1000000 1000000
mcs70_b06m_s40_AB01 1000000 1000000 1000000 1000000
mcs70_b06m_s40_AB02 1000000 1000000 1000000 1000000
mcs70_b06m_s40_AB03 1000000 1000000 1000000 1000000
mcs70_b06m_s40_AB04 1000000 1000000 1000000 1000000
mcs70_b06m_s40_AB05 1000000 1000000 1000000 1000000
mcs70_b06m_s40_AB06 1000000 1000000 1000000 1000000
mcs70_b06m_s40_AB07 1000000 1000000 1000000 1000000
mcs70_b06m_s40_AB08 1000000 1000000 1000000 1000000
mcs70_b06m_s40_AB09 1000000 1000000 1000000 1000000
mcs70_b06m_s50_AB00 1000000 1000000 1000000 1000000
mcs70_b06m_s50_AB01 1000000 1000000 1000000 1000000
mcs70_b06m_s50_AB02 1000000 1000000 1000000 1000000
mcs70_b06m_s50_AB03 1000000 1000000 1000000 1000000
mcs70_b06m_s50_AB04 1000000 1000000 1000000 1000000
mcs70_b06m_s50_AB05 1000000 1000000 1000000 1000000
mcs70_b06m_s50_AB06 1000000 1000000 1000000 1000000
mcs70_b06m_s50_AB07 1000000 1000000 1000000 1000000
mcs70_b06m_s50_AB08 1000000 1000000 1000000 1000000
mcs70_b06m_s50_AB09 1000000 1000000 1000000 1000000
mcs70_b09_s15_AB00 7 86 87 129
mcs70_b09_s15_AB01 33 89 89 418
mcs70_b09_s15_AB02 7 260 266 185
mcs70_b09_s15_AB03 14 309 337 275
mcs70_b09_s15_AB04 8 297 254 143
mcs70_b09_s15_AB05 7 313 314 214
mcs70_b09_s15_AB06 6 219 196 104
mcs70_b09_s15_AB07 8 380 367 153
mcs70_b09_s15_AB08 15 192 197 219
mcs70_b09_s15_AB09 8 431 410 249
mcs70_b09_s20_AB00 30 25 35 376
mcs70_b09_s20_AB01 42 35 35 400
mcs70_b09_s20_AB02 33 32 43 417
mcs70_b09_s20_AB03 42 37 37 354
mcs70_b09_s20_AB04 44 49 37 350
mcs70_b09_s20_AB05 48 35 26 455
mcs70_b09_s20_AB06 35 41 53 376
mcs70_b09_s20_AB07 39 42 31 315
mcs70_b09_s20_AB08 37 39 29 303
mcs70_b09_s20_AB09 31 28 21 410
mcs70_b09_s25_AB00 208 1192 1208 2632
mcs70_b09_s25_AB01 196 987 991 2560
mcs70_b09_s25_AB02 221 1047 1032 1560
mcs70_b09_s25_AB03 256 1235 1232 2397
mcs70_b09_s25_AB04 192 1198 1188 1828
mcs70_b09_s25_AB05 196 944 931 1864
mcs70_b09_s25_AB06 248 1133 1133 2360
mcs70_b09_s25_AB07 223 1052 1033 1920
mcs70_b09_s25_AB08 218 1165 1163 3336
mcs70_b09_s25_AB09 194 1158 1157 1864
mcs70_b09_s30_AB00 1442 6919 6904 10494
mcs70_b09_s30_AB01 2950 8641 8637 10980
mcs70_b09_s30_AB02 3926 10760 10740 15893
mcs70_b09_s30_AB03 1237 6728 6746 9128
mcs70_b09_s30_AB04 1564 5506 5506 16281
mcs70_b09_s30_AB05 2831 11601 11573 15364
mcs70_b09_s30_AB06 1823 9264 9256 20415
mcs70_b09_s30_AB07 3759 10545 10453 14440
mcs70_b09_s30_AB08 2085 7630 7639 14864
mcs70_b09_s30_AB09 1680 7410 7395 16293
mcs70_b09_s35_AB00 48823 58013 58012 172557
mcs70_b09_s35_AB01 38924 57665 57580 221214
mcs70_b09_s35_AB02 49540 53884 53942 118241
mcs70_b09_s35_AB03 35443 41271 41224 89598
mcs70_b09_s35_AB04 28275 47176 47231 292467
mcs70_b09_s35_AB05 32960 68642 68611 235347
mcs70_b09_s35_AB06 42088 62771 62821 70226
mcs70_b09_s35_AB07 28238 41127 41025 133663
mcs70_b09_s35_AB08 60814 97762 97690 134177
