instance cp2016 incmc2 incmc2o1 incmc2o2
mcs10_m3Dr2_s80_AB04 X 30 30 30
mcs10_m3Dr2_s80_AB05 X X X X
mcs10_m3Dr2_s80_AB06 29 29 29 29
mcs10_m3Dr2_s80_AB07 X X X X
mcs10_m3Dr2_s80_AB08 X X X X
mcs10_m3Dr2_s80_AB09 X 29 29 29
mcs10_m3Dr2_s90_AB00 X X X X
mcs10_m3Dr2_s90_AB01 X X X X
mcs10_m3Dr2_s90_AB02 X X X X
mcs10_m3Dr2_s90_AB03 X X X X
mcs10_m3Dr2_s90_AB04 X X X X
mcs10_m3Dr2_s90_AB05 X X X X
mcs10_m3Dr2_s90_AB06 X X X X
mcs10_m3Dr2_s90_AB07 X X X X
mcs10_m3Dr2_s90_AB08 X X X X
mcs10_m3Dr2_s90_AB09 X X X X
mcs10_m3Dr4_s100_AB00 36 36 36 36
mcs10_m3Dr4_s100_AB01 34 34 34 34
mcs10_m3Dr4_s100_AB02 34 34 34 34
mcs10_m3Dr4_s100_AB03 34 34 34 34
mcs10_m3Dr4_s100_AB04 X X 34 X
mcs10_m3Dr4_s100_AB05 34 34 34 34
mcs10_m3Dr4_s100_AB06 34 34 34 34
mcs10_m3Dr4_s100_AB07 33 33 33 33
mcs10_m3Dr4_s100_AB08 X 33 33 33
mcs10_m3Dr4_s100_AB09 31 X 31 X
mcs10_m3Dr4_s60_AB00 20 20 20 20
mcs10_m3Dr4_s60_AB01 20 20 20 20
mcs10_m3Dr4_s60_AB02 22 22 22 22
mcs10_m3Dr4_s60_AB03 20 20 20 20
mcs10_m3Dr4_s60_AB04 21 21 21 21
mcs10_m3Dr4_s60_AB05 21 21 21 21
mcs10_m3Dr4_s60_AB06 23 23 23 23
mcs10_m3Dr4_s60_AB07 22 22 22 22
mcs10_m3Dr4_s60_AB08 22 22 22 22
mcs10_m3Dr4_s60_AB09 22 22 22 22
mcs10_m3Dr4_s70_AB00 26 26 26 26
mcs10_m3Dr4_s70_AB01 28 28 28 28
mcs10_m3Dr4_s70_AB02 24 24 24 24
mcs10_m3Dr4_s70_AB03 27 27 27 27
mcs10_m3Dr4_s70_AB04 26 26 26 26
mcs10_m3Dr4_s70_AB05 25 25 25 25
mcs10_m3Dr4_s70_AB06 27 27 27 27
mcs10_m3Dr4_s70_AB07 24 24 24 24
mcs10_m3Dr4_s70_AB08 25 25 25 25
mcs10_m3Dr4_s70_AB09 26 26 26 26
mcs10_m3Dr4_s80_AB00 X 30 30 30
mcs10_m3Dr4_s80_AB01 30 30 30 30
mcs10_m3Dr4_s80_AB02 X 31 31 31
mcs10_m3Dr4_s80_AB03 30 30 30 30
mcs10_m3Dr4_s80_AB04 X X 30 X
mcs10_m3Dr4_s80_AB05 X 29 29 29
mcs10_m3Dr4_s80_AB06 28 28 28 28
mcs10_m3Dr4_s80_AB07 X 30 X 30
mcs10_m3Dr4_s80_AB08 29 29 29 29
mcs10_m3Dr4_s80_AB09 30 X X X
mcs10_m3Dr4_s90_AB00 X X X X
mcs10_m3Dr4_s90_AB01 X X X X
mcs10_m3Dr4_s90_AB02 X X X X
mcs10_m3Dr4_s90_AB03 X X X X
mcs10_m3Dr4_s90_AB04 X X X X
mcs10_m3Dr4_s90_AB05 X X X X
mcs10_m3Dr4_s90_AB06 X X X X
mcs10_m3Dr4_s90_AB07 X X X X
mcs10_m3Dr4_s90_AB08 X X X X
mcs10_m3Dr4_s90_AB09 X X X X
mcs10_m3Dr6_s100_AB00 34 34 34 34
mcs10_m3Dr6_s100_AB01 32 32 32 32
mcs10_m3Dr6_s100_AB02 34 34 34 34
mcs10_m3Dr6_s100_AB03 34 34 34 34
mcs10_m3Dr6_s100_AB04 31 31 31 31
mcs10_m3Dr6_s100_AB05 33 33 33 33
mcs10_m3Dr6_s100_AB06 34 34 34 34
mcs10_m3Dr6_s100_AB07 32 32 32 32
mcs10_m3Dr6_s100_AB08 34 34 34 34
mcs10_m3Dr6_s100_AB09 35 35 35 35
mcs10_m3Dr6_s60_AB00 22 22 22 22
mcs10_m3Dr6_s60_AB01 22 22 22 22
mcs10_m3Dr6_s60_AB02 20 20 20 20
mcs10_m3Dr6_s60_AB03 22 22 22 22
mcs10_m3Dr6_s60_AB04 20 20 20 20
mcs10_m3Dr6_s60_AB05 21 21 21 21
mcs10_m3Dr6_s60_AB06 20 20 20 20
mcs10_m3Dr6_s60_AB07 21 21 21 21
mcs10_m3Dr6_s60_AB08 20 20 20 20
mcs10_m3Dr6_s60_AB09 22 22 22 22
mcs10_m3Dr6_s70_AB00 24 24 24 24
mcs10_m3Dr6_s70_AB01 25 25 25 25
mcs10_m3Dr6_s70_AB02 24 24 24 24
mcs10_m3Dr6_s70_AB03 23 23 23 23
mcs10_m3Dr6_s70_AB04 25 25 25 25
mcs10_m3Dr6_s70_AB05 23 23 23 23
mcs10_m3Dr6_s70_AB06 24 24 24 24
mcs10_m3Dr6_s70_AB07 25 25 25 25
mcs10_m3Dr6_s70_AB08 25 25 25 25
mcs10_m3Dr6_s70_AB09 24 24 24 24
mcs10_m3Dr6_s80_AB00 X X X X
mcs10_m3Dr6_s80_AB01 X X 28 X
mcs10_m3Dr6_s80_AB02 29 29 29 29
mcs10_m3Dr6_s80_AB03 X X X X
mcs10_m3Dr6_s80_AB04 30 30 30 30
mcs10_m3Dr6_s80_AB05 X 31 31 31
mcs10_m3Dr6_s80_AB06 X 29 29 29
mcs10_m3Dr6_s80_AB07 X 29 29 29
mcs10_m3Dr6_s80_AB08 X X 29 X
mcs10_m3Dr6_s80_AB09 X X X X
mcs10_m3Dr6_s90_AB00 X X X X
mcs10_m3Dr6_s90_AB01 X X X X
mcs10_m3Dr6_s90_AB02 X X X X
mcs10_m3Dr6_s90_AB03 X X X X
mcs10_m3Dr6_s90_AB04 X X X X
mcs10_m3Dr6_s90_AB05 X X X X
mcs10_m3Dr6_s90_AB06 X X X X
mcs10_m3Dr6_s90_AB07 X X X X
mcs10_m3Dr6_s90_AB08 X X X X
mcs10_m3Dr6_s90_AB09 X X X X
mcs10_m4D_s100_AB00 X 41 41 41
mcs10_m4D_s100_AB01 X X X X
mcs10_m4D_s100_AB02 44 X X X
mcs10_m4D_s100_AB03 42 42 42 42
mcs10_m4D_s100_AB04 45 45 X 45
mcs10_m4D_s100_AB05 43 43 43 X
mcs10_m4D_s100_AB06 40 40 40 40
mcs10_m4D_s100_AB07 43 43 43 43
mcs10_m4D_s100_AB08 42 42 42 42
mcs10_m4D_s100_AB09 X 43 43 43
mcs10_m4Dr2_s100_AB00 X X X X
mcs10_m4Dr2_s100_AB01 X 41 41 41
mcs10_m4Dr2_s100_AB02 X 44 44 44
mcs10_m4Dr2_s100_AB03 X X X X
mcs10_m4Dr2_s100_AB04 42 42 X 42
mcs10_m4Dr2_s100_AB05 X 40 40 40
mcs10_m4Dr2_s100_AB06 42 X X 42
mcs10_m4Dr2_s100_AB07 X X X 44
mcs10_m4Dr2_s100_AB08 41 X 41 X
mcs10_m4Dr2_s100_AB09 X 43 43 X
mcs10_m4Dr4_s100_AB00 X 41 41 41
mcs10_m4Dr4_s100_AB01 X X X 39
mcs10_m4Dr4_s100_AB02 X 40 X 40
mcs10_m4Dr4_s100_AB03 41 41 41 41
mcs10_m4Dr4_s100_AB04 37 37 37 37
mcs10_m4Dr4_s100_AB05 39 39 39 39
mcs10_m4Dr4_s100_AB06 40 40 40 40
mcs10_m4Dr4_s100_AB07 41 41 41 41
mcs10_m4Dr4_s100_AB08 X 40 40 40
mcs10_m4Dr4_s100_AB09 38 38 38 38
mcs10_m4Dr6_s100_AB00 38 X 38 X
mcs10_m4Dr6_s100_AB01 39 39 39 X
mcs10_m4Dr6_s100_AB02 41 41 41 41
mcs10_m4Dr6_s100_AB03 39 39 39 39
mcs10_m4Dr6_s100_AB04 X 38 38 38
mcs10_m4Dr6_s100_AB05 X 39 39 39
mcs10_m4Dr6_s100_AB06 38 38 38 38
mcs10_m4Dr6_s100_AB07 X 39 39 39
mcs10_m4Dr6_s100_AB08 X 39 39 39
mcs10_m4Dr6_s100_AB09 42 42 42 42
mcs10_r001_s100_AB00 X 48 48 48
mcs10_r001_s100_AB01 X X 50 X
mcs10_r001_s100_AB02 X 47 X 47
mcs10_r001_s100_AB03 X 48 X 48
mcs10_r001_s100_AB04 X 44 X 44
mcs10_r001_s100_AB05 X 50 X 50
mcs10_r001_s100_AB06 51 51 51 51
mcs10_r001_s100_AB07 X 47 X 47
mcs10_r001_s100_AB08 X X X X
mcs10_r001_s100_AB09 X 47 47 47
mcs10_r005_s100_AB00 26 26 26 26
mcs10_r005_s100_AB01 25 25 25 25
mcs10_r005_s100_AB02 26 26 26 26
mcs10_r005_s100_AB03 25 25 25 25
mcs10_r005_s100_AB04 26 26 26 26
mcs10_r005_s100_AB05 25 25 25 25
mcs10_r005_s100_AB06 26 26 26 26
mcs10_r005_s100_AB07 24 24 24 24
mcs10_r005_s100_AB08 24 24 24 24
mcs10_r005_s100_AB09 25 25 25 25
mcs10_r005_s20_AB00 11 11 11 11
mcs10_r005_s20_AB01 12 12 12 12
mcs10_r005_s20_AB02 11 11 11 11
mcs10_r005_s20_AB03 9 9 9 9
mcs10_r005_s20_AB04 12 12 12 12
mcs10_r005_s20_AB05 11 11 11 11
mcs10_r005_s20_AB06 12 12 12 12
mcs10_r005_s20_AB07 11 11 11 11
mcs10_r005_s20_AB08 10 10 10 10
mcs10_r005_s20_AB09 11 11 11 11
mcs10_r005_s25_AB00 13 13 13 13
mcs10_r005_s25_AB01 13 13 13 13
mcs10_r005_s25_AB02 14 14 14 14
mcs10_r005_s25_AB03 13 13 13 13
mcs10_r005_s25_AB04 14 14 14 14
mcs10_r005_s25_AB05 13 13 13 13
mcs10_r005_s25_AB06 11 11 11 11
mcs10_r005_s25_AB07 14 14 14 14
mcs10_r005_s25_AB08 13 13 13 13
mcs10_r005_s25_AB09 13 13 13 13
mcs10_r005_s30_AB00 13 13 13 13
mcs10_r005_s30_AB01 12 12 12 12
mcs10_r005_s30_AB02 13 13 13 13
mcs10_r005_s30_AB03 14 14 14 14
mcs10_r005_s30_AB04 13 13 13 13
mcs10_r005_s30_AB05 13 13 13 13
mcs10_r005_s30_AB06 11 11 11 11
mcs10_r005_s30_AB07 15 15 15 15
mcs10_r005_s30_AB08 13 13 13 13
mcs10_r005_s30_AB09 14 14 14 14
mcs10_r005_s35_AB00 15 15 15 15
mcs10_r005_s35_AB01 14 14 14 14
mcs10_r005_s35_AB02 14 14 14 14
mcs10_r005_s35_AB03 15 15 15 15
mcs10_r005_s35_AB04 17 17 17 17
mcs10_r005_s35_AB05 16 16 16 16
mcs10_r005_s35_AB06 14 14 14 14
mcs10_r005_s35_AB07 15 15 15 15
mcs10_r005_s35_AB08 16 16 16 16
mcs10_r005_s35_AB09 16 16 16 16
mcs10_r005_s40_AB00 16 16 16 16
mcs10_r005_s40_AB01 19 19 19 19
mcs10_r005_s40_AB02 16 16 16 16
mcs10_r005_s40_AB03 16 16 16 16
mcs10_r005_s40_AB04 17 17 17 17
mcs10_r005_s40_AB05 14 14 14 14
mcs10_r005_s40_AB06 16 16 16 16
mcs10_r005_s40_AB07 16 16 16 16
mcs10_r005_s40_AB08 16 16 16 16
mcs10_r005_s40_AB09 17 17 17 17
mcs10_r005_s50_AB00 19 19 19 19
mcs10_r005_s50_AB01 20 20 20 20
mcs10_r005_s50_AB02 20 20 20 20
mcs10_r005_s50_AB03 19 19 19 19
mcs10_r005_s50_AB04 18 18 18 18
mcs10_r005_s50_AB05 20 20 20 20
mcs10_r005_s50_AB06 21 21 21 21
mcs10_r005_s50_AB07 18 18 18 18
mcs10_r005_s50_AB08 20 20 20 20
mcs10_r005_s50_AB09 19 19 19 19
mcs10_r005_s60_AB00 21 21 21 21
mcs10_r005_s60_AB01 20 20 20 20
mcs10_r005_s60_AB02 21 21 21 21
mcs10_r005_s60_AB03 20 20 20 20
mcs10_r005_s60_AB04 20 20 20 20
mcs10_r005_s60_AB05 20 20 20 20
mcs10_r005_s60_AB06 21 21 21 21
mcs10_r005_s60_AB07 20 20 20 20
mcs10_r005_s60_AB08 20 20 20 20
mcs10_r005_s60_AB09 18 18 18 18
mcs10_r005_s70_AB00 23 23 23 23
mcs10_r005_s70_AB01 23 23 23 23
mcs10_r005_s70_AB02 23 23 23 23
mcs10_r005_s70_AB03 23 23 23 23
mcs10_r005_s70_AB04 22 22 22 22
mcs10_r005_s70_AB05 23 23 23 23
mcs10_r005_s70_AB06 22 22 22 22
mcs10_r005_s70_AB07 23 23 23 23
mcs10_r005_s70_AB08 22 22 22 22
mcs10_r005_s70_AB09 23 23 23 23
mcs10_r005_s80_AB00 X 24 24 24
mcs10_r005_s80_AB01 23 23 23 23
mcs10_r005_s80_AB02 24 24 24 24
mcs10_r005_s80_AB03 24 24 24 24
mcs10_r005_s80_AB04 25 25 25 25
mcs10_r005_s80_AB05 24 24 24 24
mcs10_r005_s80_AB06 25 25 25 25
mcs10_r005_s80_AB07 24 24 24 24
mcs10_r005_s80_AB08 24 24 24 24
mcs10_r005_s80_AB09 24 24 24 24
mcs10_r005_s90_AB00 X X X X
mcs10_r005_s90_AB01 X X X X
mcs10_r005_s90_AB02 X X X X
mcs10_r005_s90_AB03 X X X 25
mcs10_r005_s90_AB04 X X X X
mcs10_r005_s90_AB05 X 26 X 26
mcs10_r005_s90_AB06 26 26 26 26
mcs10_r005_s90_AB07 25 25 25 25
mcs10_r005_s90_AB08 X X 26 X
mcs10_r005_s90_AB09 X X X X
mcs10_r01_s100_AB00 18 18 18 18
mcs10_r01_s100_AB01 16 16 16 16
mcs10_r01_s100_AB02 17 17 17 17
mcs10_r01_s100_AB03 17 17 17 17
mcs10_r01_s100_AB04 17 17 17 17
mcs10_r01_s100_AB05 17 17 17 17
mcs10_r01_s100_AB06 17 17 17 17
mcs10_r01_s100_AB07 18 18 18 18
mcs10_r01_s100_AB08 16 16 16 16
mcs10_r01_s100_AB09 16 16 16 16
mcs10_r01_s20_AB00 8 8 8 8
mcs10_r01_s20_AB01 9 9 9 9
mcs10_r01_s20_AB02 8 8 8 8
mcs10_r01_s20_AB03 8 8 8 8
mcs10_r01_s20_AB04 9 9 9 9
mcs10_r01_s20_AB05 10 10 10 10
mcs10_r01_s20_AB06 8 8 8 8
mcs10_r01_s20_AB07 10 10 10 10
mcs10_r01_s20_AB08 8 8 8 8
mcs10_r01_s20_AB09 9 9 9 9
mcs10_r01_s25_AB00 10 10 10 10
mcs10_r01_s25_AB01 11 11 11 11
mcs10_r01_s25_AB02 10 10 10 10
mcs10_r01_s25_AB03 10 10 10 10
mcs10_r01_s25_AB04 10 10 10 10
mcs10_r01_s25_AB05 10 10 10 10
mcs10_r01_s25_AB06 11 11 11 11
mcs10_r01_s25_AB07 11 11 11 11
mcs10_r01_s25_AB08 10 10 10 10
mcs10_r01_s25_AB09 10 10 10 10
mcs10_r01_s30_AB00 10 10 10 10
mcs10_r01_s30_AB01 10 10 10 10
mcs10_r01_s30_AB02 10 10 10 10
mcs10_r01_s30_AB03 10 10 10 10
mcs10_r01_s30_AB04 10 10 10 10
mcs10_r01_s30_AB05 9 9 9 9
mcs10_r01_s30_AB06 10 10 10 10
mcs10_r01_s30_AB07 9 9 9 9
mcs10_r01_s30_AB08 10 10 10 10
mcs10_r01_s30_AB09 9 9 9 9
mcs10_r01_s35_AB00 11 11 11 11
mcs10_r01_s35_AB01 11 11 11 11
mcs10_r01_s35_AB02 12 12 12 12
mcs10_r01_s35_AB03 12 12 12 12
mcs10_r01_s35_AB04 11 11 11 11
mcs10_r01_s35_AB05 12 12 12 12
mcs10_r01_s35_AB06 12 12 12 12
mcs10_r01_s35_AB07 11 11 11 11
mcs10_r01_s35_AB08 11 11 11 11
mcs10_r01_s35_AB09 10 10 10 10
mcs10_r01_s40_AB00 12 12 12 12
mcs10_r01_s40_AB01 13 13 13 13
mcs10_r01_s40_AB02 13 13 13 13
mcs10_r01_s40_AB03 12 12 12 12
mcs10_r01_s40_AB04 13 13 13 13
mcs10_r01_s40_AB05 13 13 13 13
mcs10_r01_s40_AB06 12 12 12 12
mcs10_r01_s40_AB07 12 12 12 12
mcs10_r01_s40_AB08 11 11 11 11
mcs10_r01_s40_AB09 13 13 13 13
mcs10_r01_s50_AB00 14 14 14 14
mcs10_r01_s50_AB01 14 14 14 14
mcs10_r01_s50_AB02 14 14 14 14
mcs10_r01_s50_AB03 14 14 14 14
mcs10_r01_s50_AB04 13 13 13 13
mcs10_r01_s50_AB05 13 13 13 13
mcs10_r01_s50_AB06 14 14 14 14
mcs10_r01_s50_AB07 15 15 15 15
mcs10_r01_s50_AB08 14 14 14 14
mcs10_r01_s50_AB09 14 14 14 14
mcs10_r01_s60_AB00 15 15 15 15
mcs10_r01_s60_AB01 14 14 14 14
mcs10_r01_s60_AB02 13 13 13 13
mcs10_r01_s60_AB03 15 15 15 15
mcs10_r01_s60_AB04 13 13 13 13
mcs10_r01_s60_AB05 14 14 14 14
mcs10_r01_s60_AB06 15 15 15 15
mcs10_r01_s60_AB07 14 14 14 14
mcs10_r01_s60_AB08 14 14 14 14
mcs10_r01_s60_AB09 16 16 16 16
mcs10_r01_s70_AB00 15 15 15 15
mcs10_r01_s70_AB01 15 15 15 15
mcs10_r01_s70_AB02 15 15 15 15
mcs10_r01_s70_AB03 15 15 15 15
mcs10_r01_s70_AB04 16 16 16 16
mcs10_r01_s70_AB05 17 17 17 17
mcs10_r01_s70_AB06 15 15 15 15
mcs10_r01_s70_AB07 16 16 16 16
mcs10_r01_s70_AB08 15 15 15 15
mcs10_r01_s70_AB09 16 16 16 16
mcs10_r01_s80_AB00 16 16 16 16
mcs10_r01_s80_AB01 16 16 16 16
mcs10_r01_s80_AB02 16 16 16 16
mcs10_r01_s80_AB03 17 17 17 17
mcs10_r01_s80_AB04 16 16 16 16
mcs10_r01_s80_AB05 17 17 17 17
mcs10_r01_s80_AB06 16 16 16 16
mcs10_r01_s80_AB07 15 15 15 15
mcs10_r01_s80_AB08 17 17 17 17
mcs10_r01_s80_AB09 16 16 16 16
mcs10_r01_s90_AB00 17 17 17 17
mcs10_r01_s90_AB01 18 18 18 18
mcs10_r01_s90_AB02 17 17 17 17
mcs10_r01_s90_AB03 17 17 17 17
mcs10_r01_s90_AB04 18 18 18 18
mcs10_r01_s90_AB05 17 17 17 17
mcs10_r01_s90_AB06 17 17 17 17
mcs10_r01_s90_AB07 18 18 18 18
mcs10_r01_s90_AB08 18 18 18 18
mcs10_r01_s90_AB09 18 18 18 18
mcs10_r02_s100_AB00 12 12 12 12
mcs10_r02_s100_AB01 11 11 11 11
mcs10_r02_s100_AB02 12 12 12 12
mcs10_r02_s100_AB03 11 11 11 11
mcs10_r02_s100_AB04 11 11 11 11
mcs10_r02_s100_AB05 12 12 12 12
mcs10_r02_s100_AB06 11 11 11 11
mcs10_r02_s100_AB07 12 12 12 12
mcs10_r02_s100_AB08 11 11 11 11
mcs10_r02_s100_AB09 12 12 12 12
mcs10_r02_s20_AB00 6 6 6 6
mcs10_r02_s20_AB01 6 6 6 6
mcs10_r02_s20_AB02 6 6 6 6
mcs10_r02_s20_AB03 6 6 6 6
mcs10_r02_s20_AB04 6 6 6 6
mcs10_r02_s20_AB05 6 6 6 6
mcs10_r02_s20_AB06 6 6 6 6
mcs10_r02_s20_AB07 7 7 7 7
mcs10_r02_s20_AB08 7 7 7 7
mcs10_r02_s20_AB09 7 7 7 7
mcs10_r02_s25_AB00 7 7 7 7
mcs10_r02_s25_AB01 7 7 7 7
mcs10_r02_s25_AB02 8 8 8 8
mcs10_r02_s25_AB03 7 7 7 7
mcs10_r02_s25_AB04 7 7 7 7
mcs10_r02_s25_AB05 7 7 7 7
mcs10_r02_s25_AB06 8 8 8 8
mcs10_r02_s25_AB07 7 7 7 7
mcs10_r02_s25_AB08 8 8 8 8
mcs10_r02_s25_AB09 7 7 7 7
mcs10_r02_s30_AB00 8 8 8 8
mcs10_r02_s30_AB01 7 7 7 7
mcs10_r02_s30_AB02 7 7 7 7
mcs10_r02_s30_AB03 7 7 7 7
mcs10_r02_s30_AB04 8 8 8 8
mcs10_r02_s30_AB05 7 7 7 7
mcs10_r02_s30_AB06 8 8 8 8
mcs10_r02_s30_AB07 7 7 7 7
mcs10_r02_s30_AB08 7 7 7 7
mcs10_r02_s30_AB09 7 7 7 7
mcs10_r02_s35_AB00 8 8 8 8
mcs10_r02_s35_AB01 8 8 8 8
mcs10_r02_s35_AB02 8 8 8 8
mcs10_r02_s35_AB03 7 7 7 7
mcs10_r02_s35_AB04 8 8 8 8
mcs10_r02_s35_AB05 7 7 7 7
mcs10_r02_s35_AB06 7 7 7 7
mcs10_r02_s35_AB07 8 8 8 8
mcs10_r02_s35_AB08 7 7 7 7
mcs10_r02_s35_AB09 8 8 8 8
mcs10_r02_s40_AB00 8 8 8 8
mcs10_r02_s40_AB01 8 8 8 8
mcs10_r02_s40_AB02 9 9 9 9
mcs10_r02_s40_AB03 8 8 8 8
mcs10_r02_s40_AB04 8 8 8 8
mcs10_r02_s40_AB05 8 8 8 8
mcs10_r02_s40_AB06 8 8 8 8
mcs10_r02_s40_AB07 9 9 9 9
mcs10_r02_s40_AB08 8 8 8 8
mcs10_r02_s40_AB09 9 9 9 9
mcs10_r02_s50_AB00 9 9 9 9
mcs10_r02_s50_AB01 9 9 9 9
mcs10_r02_s50_AB02 9 9 9 9
mcs10_r02_s50_AB03 10 10 10 10
mcs10_r02_s50_AB04 9 9 9 9
mcs10_r02_s50_AB05 9 9 9 9
mcs10_r02_s50_AB06 9 9 9 9
mcs10_r02_s50_AB07 10 10 10 10
mcs10_r02_s50_AB08 9 9 9 9
mcs10_r02_s50_AB09 9 9 9 9
mcs10_r02_s60_AB00 10 10 10 10
mcs10_r02_s60_AB01 9 9 9 9
mcs10_r02_s60_AB02 10 10 10 10
mcs10_r02_s60_AB03 9 9 9 9
mcs10_r02_s60_AB04 10 10 10 10
mcs10_r02_s60_AB05 9 9 9 9
mcs10_r02_s60_AB06 9 9 9 9
mcs10_r02_s60_AB07 9 9 9 9
mcs10_r02_s60_AB08 10 10 10 10
mcs10_r02_s60_AB09 9 9 9 9
mcs10_r02_s70_AB00 10 10 10 10
mcs10_r02_s70_AB01 10 10 10 10
mcs10_r02_s70_AB02 10 10 10 10
mcs10_r02_s70_AB03 10 10 10 10
mcs10_r02_s70_AB04 10 10 10 10
mcs10_r02_s70_AB05 10 10 10 10
mcs10_r02_s70_AB06 10 10 10 10
mcs10_r02_s70_AB07 10 10 10 10
mcs10_r02_s70_AB08 10 10 10 10
mcs10_r02_s70_AB09 10 10 10 10
mcs10_r02_s80_AB00 12 12 12 12
mcs10_r02_s80_AB01 10 10 10 10
mcs10_r02_s80_AB02 11 11 11 11
mcs10_r02_s80_AB03 11 11 11 11
mcs10_r02_s80_AB04 11 11 11 11
mcs10_r02_s80_AB05 10 10 10 10
mcs10_r02_s80_AB06 11 11 11 11
mcs10_r02_s80_AB07 11 11 11 11
mcs10_r02_s80_AB08 11 11 11 11
mcs10_r02_s80_AB09 10 10 10 10
mcs10_r02_s90_AB00 12 12 12 12
mcs10_r02_s90_AB01 12 12 12 12
mcs10_r02_s90_AB02 11 11 11 11
mcs10_r02_s90_AB03 12 12 12 12
mcs10_r02_s90_AB04 11 11 11 11
mcs10_r02_s90_AB05 11 11 11 11
mcs10_r02_s90_AB06 12 12 12 12
mcs10_r02_s90_AB07 11 11 11 11
mcs10_r02_s90_AB08 12 12 12 12
mcs10_r02_s90_AB09 11 11 11 11
mcs30_b03_s100_AB00 X 45 45 45
mcs30_b03_s100_AB01 43 43 43 43
mcs30_b03_s100_AB02 45 X X 45
mcs30_b03_s100_AB03 44 44 44 44
mcs30_b03_s100_AB04 X 47 X 47
mcs30_b03_s100_AB05 46 X X 46
mcs30_b03_s100_AB06 48 48 48 48
mcs30_b03_s100_AB07 X X X X
mcs30_b03_s100_AB08 45 45 45 45
mcs30_b03_s100_AB09 47 47 47 47
mcs30_b03_s15_AB00 9 9 9 9
mcs30_b03_s15_AB01 9 9 9 9
mcs30_b03_s15_AB02 8 8 8 8
mcs30_b03_s15_AB03 9 9 9 9
mcs30_b03_s15_AB04 8 8 8 8
mcs30_b03_s15_AB05 8 8 8 8
mcs30_b03_s15_AB06 7 7 7 7
mcs30_b03_s15_AB07 10 10 10 10
mcs30_b03_s15_AB08 8 8 8 8
mcs30_b03_s15_AB09 8 8 8 8
mcs30_b03_s20_AB00 11 11 11 11
mcs30_b03_s20_AB01 10 10 10 10
mcs30_b03_s20_AB02 9 9 9 9
mcs30_b03_s20_AB03 10 10 10 10
mcs30_b03_s20_AB04 9 9 9 9
mcs30_b03_s20_AB05 11 11 11 11
mcs30_b03_s20_AB06 9 9 9 9
mcs30_b03_s20_AB07 10 10 10 10
mcs30_b03_s20_AB08 11 11 11 11
mcs30_b03_s20_AB09 10 10 10 10
mcs30_b03_s25_AB00 13 13 13 13
mcs30_b03_s25_AB01 13 13 13 13
mcs30_b03_s25_AB02 13 13 13 13
mcs30_b03_s25_AB03 12 12 12 12
mcs30_b03_s25_AB04 13 13 13 13
mcs30_b03_s25_AB05 13 13 13 13
mcs30_b03_s25_AB06 14 14 14 14
mcs30_b03_s25_AB07 12 12 12 12
mcs30_b03_s25_AB08 13 13 13 13
mcs30_b03_s25_AB09 14 14 14 14
mcs30_b03_s30_AB00 14 14 14 14
mcs30_b03_s30_AB01 15 15 15 15
mcs30_b03_s30_AB02 16 16 16 16
mcs30_b03_s30_AB03 14 14 14 14
mcs30_b03_s30_AB04 12 12 12 12
mcs30_b03_s30_AB05 14 14 14 14
mcs30_b03_s30_AB06 14 14 14 14
mcs30_b03_s30_AB07 12 12 12 12
mcs30_b03_s30_AB08 15 15 15 15
mcs30_b03_s30_AB09 13 13 13 13
mcs30_b03_s35_AB00 16 16 16 16
mcs30_b03_s35_AB01 18 18 18 18
mcs30_b03_s35_AB02 17 17 17 17
mcs30_b03_s35_AB03 17 17 17 17
mcs30_b03_s35_AB04 17 17 17 17
mcs30_b03_s35_AB05 16 16 16 16
mcs30_b03_s35_AB06 17 17 17 17
mcs30_b03_s35_AB07 17 17 17 17
mcs30_b03_s35_AB08 17 17 17 17
mcs30_b03_s35_AB09 17 17 17 17
mcs30_b03_s40_AB00 18 18 18 18
mcs30_b03_s40_AB01 21 21 21 21
mcs30_b03_s40_AB02 20 20 20 20
mcs30_b03_s40_AB03 21 21 21 21
mcs30_b03_s40_AB04 19 19 19 19
mcs30_b03_s40_AB05 20 20 20 20
mcs30_b03_s40_AB06 21 21 21 21
mcs30_b03_s40_AB07 20 20 20 20
mcs30_b03_s40_AB08 20 20 20 20
mcs30_b03_s40_AB09 19 19 19 19
mcs30_b03_s50_AB00 25 25 25 25
mcs30_b03_s50_AB01 26 26 26 26
mcs30_b03_s50_AB02 26 26 X 26
mcs30_b03_s50_AB03 X 26 X 26
mcs30_b03_s50_AB04 25 25 25 25
mcs30_b03_s50_AB05 X 27 X 27
mcs30_b03_s50_AB06 27 X X X
mcs30_b03_s50_AB07 26 26 26 26
mcs30_b03_s50_AB08 24 24 X 24
mcs30_b03_s50_AB09 25 25 25 25
mcs30_b03_s60_AB00 27 27 27 27
mcs30_b03_s60_AB01 29 29 29 29
mcs30_b03_s60_AB02 29 29 29 29
mcs30_b03_s60_AB03 31 31 31 31
mcs30_b03_s60_AB04 28 28 28 28
mcs30_b03_s60_AB05 28 28 28 28
mcs30_b03_s60_AB06 28 28 28 28
mcs30_b03_s60_AB07 30 30 30 30
mcs30_b03_s60_AB08 31 31 31 31
mcs30_b03_s60_AB09 26 26 26 26
mcs30_b03_s70_AB00 36 X X 36
mcs30_b03_s70_AB01 33 33 33 33
