instance cp2016 incmc2 incmc2o1 incmc2o2
mcs50_m3Dr4_s50_AB00 21 137 1230 116
mcs50_m3Dr4_s50_AB01 31 171 982 172
mcs50_m3Dr4_s50_AB02 25 1227 1218 270
mcs50_m3Dr4_s50_AB03 216 6668 6652 324
mcs50_m3Dr4_s50_AB04 21 461 463 9857
mcs50_m3Dr4_s50_AB05 23 290 1420 292
mcs50_m3Dr4_s50_AB06 22 744 697 140
mcs50_m3Dr4_s50_AB07 30 300 306 5001
mcs50_m3Dr4_s50_AB08 250 466 434 338
mcs50_m3Dr4_s50_AB09 16 606 583 546
mcs50_m3Dr4_s60_AB00 11 64 59 83
mcs50_m3Dr4_s60_AB01 13 148 147 126
mcs50_m3Dr4_s60_AB02 9 65 40 80
mcs50_m3Dr4_s60_AB03 14 58 53 122
mcs50_m3Dr4_s60_AB04 19 71 66 319
mcs50_m3Dr4_s60_AB05 11 58 73 210
mcs50_m3Dr4_s60_AB06 12 59 154 43
mcs50_m3Dr4_s60_AB07 10 242 235 74
mcs50_m3Dr4_s60_AB08 12 227 221 81
mcs50_m3Dr4_s60_AB09 20 319 412 1725
mcs50_m3Dr6_s15_AB00 1 0 0 3
mcs50_m3Dr6_s15_AB01 1 0 0 5
mcs50_m3Dr6_s15_AB02 1 0 0 5
mcs50_m3Dr6_s15_AB03 1 0 0 16
mcs50_m3Dr6_s15_AB04 1 0 0 4
mcs50_m3Dr6_s15_AB05 1 0 0 6
mcs50_m3Dr6_s15_AB06 1 0 0 5
mcs50_m3Dr6_s15_AB07 1 0 0 3
mcs50_m3Dr6_s15_AB08 1 0 0 5
mcs50_m3Dr6_s15_AB09 1 0 0 5
mcs50_m3Dr6_s20_AB00 1 2 3 5
mcs50_m3Dr6_s20_AB01 1 4 4 7
mcs50_m3Dr6_s20_AB02 1 5 3 8
mcs50_m3Dr6_s20_AB03 1 3 2 8
mcs50_m3Dr6_s20_AB04 1 3 4 5
mcs50_m3Dr6_s20_AB05 1 5 5 7
mcs50_m3Dr6_s20_AB06 1 3 2 7
mcs50_m3Dr6_s20_AB07 1 2 4 5
mcs50_m3Dr6_s20_AB08 1 3 3 5
mcs50_m3Dr6_s20_AB09 1 0 0 3
mcs50_m3Dr6_s50_AB00 16 525 501 411
mcs50_m3Dr6_s50_AB01 18 208 162 143
mcs50_m3Dr6_s50_AB02 20 748 697 347
mcs50_m3Dr6_s50_AB03 20 415 379 796
mcs50_m3Dr6_s50_AB04 22 812 774 529
mcs50_m3Dr6_s50_AB05 16 305 270 933
mcs50_m3Dr6_s50_AB06 26 306 229 745
mcs50_m3Dr6_s50_AB07 16 722 706 122
mcs50_m3Dr6_s50_AB08 22 517 464 336
mcs50_m3Dr6_s50_AB09 24 686 643 1038
mcs50_m3Dr6_s60_AB00 8 58 36 40
mcs50_m3Dr6_s60_AB01 13 65 58 119
mcs50_m3Dr6_s60_AB02 13 323 357 418
mcs50_m3Dr6_s60_AB03 21 54 49 57
mcs50_m3Dr6_s60_AB04 10 37 47 49
mcs50_m3Dr6_s60_AB05 14 92 87 275
mcs50_m3Dr6_s60_AB06 12 75 67 188
mcs50_m3Dr6_s60_AB07 31 394 158 443
mcs50_m3Dr6_s60_AB08 14 1372 1405 382
mcs50_m3Dr6_s60_AB09 27 273 284 891
mcs50_m4D_s30_AB00 4 25 19 98
mcs50_m4D_s30_AB01 3 13 9 12
mcs50_m4D_s30_AB02 2 8 6 8
mcs50_m4D_s30_AB03 2 9 4 6
mcs50_m4D_s30_AB04 2 7 5 7
mcs50_m4D_s30_AB05 2 9 6 9
mcs50_m4D_s30_AB06 2 8 6 7
mcs50_m4D_s30_AB07 2 8 6 7
mcs50_m4D_s30_AB08 1 5 4 5
mcs50_m4D_s30_AB09 2 4 3 7
mcs50_m4D_s35_AB00 3 19 10 18
mcs50_m4D_s35_AB01 4 20 17 19
mcs50_m4D_s35_AB02 5 19 15 16
mcs50_m4D_s35_AB03 6 48 44 41
mcs50_m4D_s35_AB04 3 9 12 14
mcs50_m4D_s35_AB05 7 61 94 38
mcs50_m4D_s35_AB06 3 39 9 32
mcs50_m4D_s35_AB07 5 247 78 312
mcs50_m4D_s35_AB08 3 12 8 8
mcs50_m4D_s35_AB09 5 25 14 14
mcs50_m4D_s40_AB00 50 130 1138 130
mcs50_m4D_s40_AB01 8 24 58 24
mcs50_m4D_s40_AB02 9 39 34 27
mcs50_m4D_s40_AB03 10 75 120 74
mcs50_m4D_s40_AB04 62 83 77 212
mcs50_m4D_s40_AB05 27 25 60 25
mcs50_m4D_s40_AB06 22 27 21 27
mcs50_m4D_s40_AB07 9 33 196 32
mcs50_m4D_s40_AB08 59 42 206 42
mcs50_m4D_s40_AB09 287 188 468 179
mcs50_m4Dr2_s30_AB00 2 13 7 13
mcs50_m4Dr2_s30_AB01 2 10 5 9
mcs50_m4Dr2_s30_AB02 2 14 6 9
mcs50_m4Dr2_s30_AB03 2 7 7 7
mcs50_m4Dr2_s30_AB04 2 9 6 7
mcs50_m4Dr2_s30_AB05 2 6 4 6
mcs50_m4Dr2_s30_AB06 2 5 5 10
mcs50_m4Dr2_s30_AB07 1 8 6 8
mcs50_m4Dr2_s30_AB08 2 6 4 5
mcs50_m4Dr2_s30_AB09 1 8 5 8
mcs50_m4Dr2_s35_AB00 4 17 15 18
mcs50_m4Dr2_s35_AB01 4 23 20 23
mcs50_m4Dr2_s35_AB02 5 19 17 12
mcs50_m4Dr2_s35_AB03 3 12 12 16
mcs50_m4Dr2_s35_AB04 8 41 28 23
mcs50_m4Dr2_s35_AB05 4 116 167 161
mcs50_m4Dr2_s35_AB06 3 18 18 18
mcs50_m4Dr2_s35_AB07 6 29 13 20
mcs50_m4Dr2_s35_AB08 3 28 23 30
mcs50_m4Dr2_s35_AB09 6 20 15 15
mcs50_m4Dr2_s40_AB00 73 334 155 301
mcs50_m4Dr2_s40_AB01 9 122 116 141
mcs50_m4Dr2_s40_AB02 4599 1411 1363 23506
mcs50_m4Dr2_s40_AB03 8 32 37 25
mcs50_m4Dr2_s40_AB04 153 30 111 24
mcs50_m4Dr2_s40_AB05 10 266 264 65
mcs50_m4Dr2_s40_AB06 12 1475 1446 417
mcs50_m4Dr2_s40_AB07 1440 111 922 112
mcs50_m4Dr2_s40_AB08 11 184 159 38
mcs50_m4Dr2_s40_AB09 9 32 196 39
mcs50_m4Dr4_s30_AB00 2 16 4 16
mcs50_m4Dr4_s30_AB01 2 15 8 15
mcs50_m4Dr4_s30_AB02 2 9 6 8
mcs50_m4Dr4_s30_AB03 2 10 6 10
mcs50_m4Dr4_s30_AB04 2 8 3 6
mcs50_m4Dr4_s30_AB05 2 8 5 5
mcs50_m4Dr4_s30_AB06 2 7 7 10
mcs50_m4Dr4_s30_AB07 2 4 3 7
mcs50_m4Dr4_s30_AB08 1 10 5 10
mcs50_m4Dr4_s30_AB09 1 6 4 6
mcs50_m4Dr4_s35_AB00 5 18 50 18
mcs50_m4Dr4_s35_AB01 4 13 14 24
mcs50_m4Dr4_s35_AB02 5 32 21 18
mcs50_m4Dr4_s35_AB03 3 30 11 30
mcs50_m4Dr4_s35_AB04 5 28 21 21
mcs50_m4Dr4_s35_AB05 3 24 18 14
mcs50_m4Dr4_s35_AB06 5 30 11 25
mcs50_m4Dr4_s35_AB07 4 118 24 84
mcs50_m4Dr4_s35_AB08 4 16 10 24
mcs50_m4Dr4_s35_AB09 5 42 19 29
mcs50_m4Dr4_s40_AB00 7 41 32 27
mcs50_m4Dr4_s40_AB01 7 188 151 152
mcs50_m4Dr4_s40_AB02 8 47 59 45
mcs50_m4Dr4_s40_AB03 81 171 181 171
mcs50_m4Dr4_s40_AB04 12 52 56 35
mcs50_m4Dr4_s40_AB05 8 48 47 35
mcs50_m4Dr4_s40_AB06 7 38 33 64
mcs50_m4Dr4_s40_AB07 12 124 163 139
mcs50_m4Dr4_s40_AB08 22 192 142 189
mcs50_m4Dr4_s40_AB09 48 34 185 34
mcs50_m4Dr6_s30_AB00 2 5 3 7
mcs50_m4Dr6_s30_AB01 2 10 5 8
mcs50_m4Dr6_s30_AB02 2 7 3 7
mcs50_m4Dr6_s30_AB03 2 7 6 10
mcs50_m4Dr6_s30_AB04 2 9 5 7
mcs50_m4Dr6_s30_AB05 2 8 4 8
mcs50_m4Dr6_s30_AB06 3 11 7 11
mcs50_m4Dr6_s30_AB07 2 6 6 8
mcs50_m4Dr6_s30_AB08 2 9 6 9
mcs50_m4Dr6_s30_AB09 2 8 3 8
mcs50_m4Dr6_s35_AB00 4 21 19 14
mcs50_m4Dr6_s35_AB01 4 58 76 28
mcs50_m4Dr6_s35_AB02 3 16 8 10
mcs50_m4Dr6_s35_AB03 5 25 18 23
mcs50_m4Dr6_s35_AB04 4 15 18 15
mcs50_m4Dr6_s35_AB05 3 17 15 25
mcs50_m4Dr6_s35_AB06 3 13 9 16
mcs50_m4Dr6_s35_AB07 5 16 12 24
mcs50_m4Dr6_s35_AB08 4 16 12 17
mcs50_m4Dr6_s35_AB09 5 20 17 16
mcs50_m4Dr6_s40_AB00 14 130 143 173
mcs50_m4Dr6_s40_AB01 8 54 41 41
mcs50_m4Dr6_s40_AB02 16 94 261 121
mcs50_m4Dr6_s40_AB03 7 71 58 47
mcs50_m4Dr6_s40_AB04 11 40 69 59
mcs50_m4Dr6_s40_AB05 8 34 18 23
mcs50_m4Dr6_s40_AB06 6 63 48 46
mcs50_m4Dr6_s40_AB07 12 47 147 47
mcs50_m4Dr6_s40_AB08 7 94 90 115
mcs50_m4Dr6_s40_AB09 7 158 31 158
mcs50_r001_s100_AB00 41481 1000000 1000000 347182
mcs50_r001_s100_AB01 1400 169555 169419 1000000
mcs50_r001_s100_AB02 76862 1000000 1000000 1000000
mcs50_r001_s100_AB03 1000000 636723 635579 93462
mcs50_r001_s100_AB04 30355 28217 28261 19319
mcs50_r001_s100_AB05 248365 240968 241108 252
mcs50_r001_s100_AB06 29154 1000000 1000000 13276
mcs50_r001_s100_AB07 67266 365607 362113 3102
mcs50_r001_s100_AB08 8028 412535 411748 24995
mcs50_r001_s100_AB09 1000000 1000000 1000000 63006
mcs50_r005_s100_AB00 34 187 168 1506
mcs50_r005_s100_AB01 21 156 118 532
mcs50_r005_s100_AB02 47 156 128 453
mcs50_r005_s100_AB03 38 149 135 285
mcs50_r005_s100_AB04 29 111 99 793
mcs50_r005_s100_AB05 20 126 135 792
mcs50_r005_s100_AB06 19 108 97 610
mcs50_r005_s100_AB07 24 140 107 854
mcs50_r005_s100_AB08 50 107 97 303
mcs50_r005_s100_AB09 21 173 154 178
mcs50_r005_s20_AB00 2 3 2 5
mcs50_r005_s20_AB01 1 5 5 5
mcs50_r005_s20_AB02 2 8 6 5
mcs50_r005_s20_AB03 1 5 3 3
mcs50_r005_s20_AB04 2 3 4 3
mcs50_r005_s20_AB05 2 5 4 5
mcs50_r005_s20_AB06 1 5 4 5
mcs50_r005_s20_AB07 1 3 2 3
mcs50_r005_s20_AB08 1 5 4 5
mcs50_r005_s20_AB09 1 3 4 4
mcs50_r005_s25_AB00 17 16 50 15
mcs50_r005_s25_AB01 8 10 13 14
mcs50_r005_s25_AB02 4 14 40 21
mcs50_r005_s25_AB03 5 90 91 116
mcs50_r005_s25_AB04 8 19 28 19
mcs50_r005_s25_AB05 5 16 27 16
mcs50_r005_s25_AB06 12 15 13 10
mcs50_r005_s25_AB07 5 13 14 13
mcs50_r005_s25_AB08 9 21 17 12
mcs50_r005_s25_AB09 9 167 37 143
mcs50_r005_s30_AB00 1 4 4 7
mcs50_r005_s30_AB01 5 12 10 6
mcs50_r005_s30_AB02 2 8 7 9
mcs50_r005_s30_AB03 2 4 6 4
mcs50_r005_s30_AB04 2 6 6 10
mcs50_r005_s30_AB05 3 7 4 8
mcs50_r005_s30_AB06 2 5 6 6
mcs50_r005_s30_AB07 3 10 8 12
mcs50_r005_s30_AB08 2 7 5 7
mcs50_r005_s30_AB09 1 7 4 7
mcs50_r005_s35_AB00 6 12 21 17
mcs50_r005_s35_AB01 32 21 36 14
mcs50_r005_s35_AB02 9 23 25 16
mcs50_r005_s35_AB03 3 15 13 10
mcs50_r005_s35_AB04 15 27 21 26
mcs50_r005_s35_AB05 8 15 39 15
mcs50_r005_s35_AB06 4 17 15 25
mcs50_r005_s35_AB07 6 23 26 15
mcs50_r005_s35_AB08 21 12 51 17
mcs50_r005_s35_AB09 5 16 20 17
mcs50_r005_s40_AB00 8 44 94 30
mcs50_r005_s40_AB01 12 38 93 38
mcs50_r005_s40_AB02 26 69 42 97
mcs50_r005_s40_AB03 34 245 136 196
mcs50_r005_s40_AB04 12 40 26 33
mcs50_r005_s40_AB05 11 29 64 20
mcs50_r005_s40_AB06 9 19 44 19
mcs50_r005_s40_AB07 11 37 45 209
mcs50_r005_s40_AB08 9 45 37 44
mcs50_r005_s40_AB09 15 62 58 55
mcs50_r005_s50_AB00 45 342 368 94
mcs50_r005_s50_AB01 703 2871 2878 1155
mcs50_r005_s50_AB02 125 10205 794 10213
mcs50_r005_s50_AB03 105 619 569 1291
mcs50_r005_s50_AB04 108 9591 9536 419
mcs50_r005_s50_AB05 32 257 227 688
mcs50_r005_s50_AB06 125 472 2452 464
mcs50_r005_s50_AB07 17 2623 2573 336
mcs50_r005_s50_AB08 317 2078 2086 1064
mcs50_r005_s50_AB09 28 425 377 515
mcs50_r005_s60_AB00 12 82 53 98
mcs50_r005_s60_AB01 22 60 52 97
mcs50_r005_s60_AB02 13 67 62 50
mcs50_r005_s60_AB03 12 47 42 54
mcs50_r005_s60_AB04 11 56 34 39
mcs50_r005_s60_AB05 12 59 35 39
mcs50_r005_s60_AB06 8 46 52 88
mcs50_r005_s60_AB07 11 78 49 53
mcs50_r005_s60_AB08 23 82 76 91
mcs50_r005_s60_AB09 17 83 53 53
mcs50_r005_s70_AB00 83 191 189 340
mcs50_r005_s70_AB01 42 344 310 6943
mcs50_r005_s70_AB02 29 258 240 5313
mcs50_r005_s70_AB03 15 137 148 1192
mcs50_r005_s70_AB04 28 121 129 3652
mcs50_r005_s70_AB05 221 377 358 338
mcs50_r005_s70_AB06 25 119 109 937
mcs50_r005_s70_AB07 54 1193 1156 334
mcs50_r005_s70_AB08 90 275 264 3670
mcs50_r005_s70_AB09 51 227 197 550
mcs50_r005_s80_AB00 49 357 337 85229
mcs50_r005_s80_AB01 41 1919 1878 5329
mcs50_r005_s80_AB02 54 1107 1092 6115
mcs50_r005_s80_AB03 38 388 369 11283
mcs50_r005_s80_AB04 53 217 197 5949
mcs50_r005_s80_AB05 1647 263 249 1925
mcs50_r005_s80_AB06 42 732 697 41739
mcs50_r005_s80_AB07 68 2577 2577 4566
mcs50_r005_s80_AB08 271 666 526 91760
mcs50_r005_s80_AB09 157 332 320 3089
mcs50_r005_s90_AB00 525 2581 2535 9222
mcs50_r005_s90_AB01 1160 5146 5094 59229
mcs50_r005_s90_AB02 5093 483 425 15020
mcs50_r005_s90_AB03 846 2509 2498 37955
mcs50_r005_s90_AB04 76 4613 4590 78818
mcs50_r005_s90_AB05 68 858 733 4863
mcs50_r005_s90_AB06 66 15917 15968 10709
mcs50_r005_s90_AB07 84 3596 3567 3199
mcs50_r005_s90_AB08 241 1302 1260 621276
mcs50_r005_s90_AB09 760 2713 2673 35070
mcs50_r01_s100_AB00 28 223 176 333
mcs50_r01_s100_AB01 22 126 109 127
mcs50_r01_s100_AB02 15 127 136 153
mcs50_r01_s100_AB03 22 161 119 196
mcs50_r01_s100_AB04 18 188 124 198
mcs50_r01_s100_AB05 18 156 130 129
mcs50_r01_s100_AB06 18 251 118 246
mcs50_r01_s100_AB07 16 128 105 143
mcs50_r01_s100_AB08 22 149 166 148
mcs50_r01_s100_AB09 14 109 80 131
mcs50_r01_s10_AB00 0 0 0 0
mcs50_r01_s10_AB01 0 0 0 0
mcs50_r01_s10_AB02 0 0 0 0
mcs50_r01_s10_AB03 0 0 0 1
mcs50_r01_s10_AB04 0 0 0 1
mcs50_r01_s10_AB05 0 0 0 1
mcs50_r01_s10_AB06 0 0 0 0
mcs50_r01_s10_AB07 0 0 0 0
mcs50_r01_s10_AB08 0 0 0 1
mcs50_r01_s10_AB09 0 0 0 0
mcs50_r01_s15_AB00 1 5 5 4
mcs50_r01_s15_AB01 1 4 3 9
mcs50_r01_s15_AB02 1 8 8 11
mcs50_r01_s15_AB03 2 5 5 5
mcs50_r01_s15_AB04 1 3 3 5
mcs50_r01_s15_AB05 1 5 5 7
mcs50_r01_s15_AB06 1 4 4 7
mcs50_r01_s15_AB07 1 4 3 7
mcs50_r01_s15_AB08 1 4 4 5
mcs50_r01_s15_AB09 2 5 5 7
mcs50_r01_s20_AB00 1 3 2 3
mcs50_r01_s20_AB01 1 5 4 3
mcs50_r01_s20_AB02 1 2 2 3
mcs50_r01_s20_AB03 1 4 2 3
mcs50_r01_s20_AB04 1 3 2 5
mcs50_r01_s20_AB05 1 2 3 8
mcs50_r01_s20_AB06 1 3 5 4
mcs50_r01_s20_AB07 1 3 4 4
mcs50_r01_s20_AB08 1 2 2 5
mcs50_r01_s20_AB09 1 2 2 5
mcs50_r01_s25_AB00 3 16 17 16
mcs50_r01_s25_AB01 4 17 17 25
mcs50_r01_s25_AB02 4 14 14 15
mcs50_r01_s25_AB03 3 15 16 14
mcs50_r01_s25_AB04 3 20 13 19
mcs50_r01_s25_AB05 3 9 13 12
mcs50_r01_s25_AB06 3 14 20 14
mcs50_r01_s25_AB07 3 13 13 12
mcs50_r01_s25_AB08 4 18 10 12
mcs50_r01_s25_AB09 3 13 12 14
mcs50_r01_s30_AB00 2 6 6 9
mcs50_r01_s30_AB01 1 4 4 6
mcs50_r01_s30_AB02 2 11 8 11
mcs50_r01_s30_AB03 1 5 3 3
mcs50_r01_s30_AB04 2 10 5 10
mcs50_r01_s30_AB05 1 7 3 4
mcs50_r01_s30_AB06 1 6 5 8
mcs50_r01_s30_AB07 1 9 3 6
mcs50_r01_s30_AB08 2 5 4 5
mcs50_r01_s30_AB09 2 12 11 15
mcs50_r01_s35_AB00 4 29 21 15
mcs50_r01_s35_AB01 4 20 9 20
mcs50_r01_s35_AB02 3 18 8 18
mcs50_r01_s35_AB03 4 17 10 17
mcs50_r01_s35_AB04 3 18 13 19
mcs50_r01_s35_AB05 6 26 18 22
mcs50_r01_s35_AB06 4 17 13 17
mcs50_r01_s35_AB07 3 12 8 16
mcs50_r01_s35_AB08 4 21 10 17
mcs50_r01_s35_AB09 3 17 9 11
mcs50_r01_s40_AB00 6 49 26 62
mcs50_r01_s40_AB01 6 32 29 44
mcs50_r01_s40_AB02 6 67 48 67
mcs50_r01_s40_AB03 6 31 21 27
mcs50_r01_s40_AB04 8 47 31 47
mcs50_r01_s40_AB05 8 41 29 34
mcs50_r01_s40_AB06 4 25 17 27
mcs50_r01_s40_AB07 5 36 25 32
mcs50_r01_s40_AB08 7 51 24 51
mcs50_r01_s40_AB09 5 32 35 25
mcs50_r01_s50_AB00 22 200 129 432
mcs50_r01_s50_AB01 12 112 106 161
mcs50_r01_s50_AB02 15 79 139 103
mcs50_r01_s50_AB03 15 248 101 208
mcs50_r01_s50_AB04 17 127 101 152
mcs50_r01_s50_AB05 12 150 84 105
mcs50_r01_s50_AB06 14 111 124 111
mcs50_r01_s50_AB07 14 142 113 126
mcs50_r01_s50_AB08 26 216 185 160
mcs50_r01_s50_AB09 16 188 155 252
mcs50_r01_s60_AB00 9 41 29 42
mcs50_r01_s60_AB01 7 62 32 46
mcs50_r01_s60_AB02 8 71 37 67
mcs50_r01_s60_AB03 7 45 31 45
mcs50_r01_s60_AB04 9 45 32 75
mcs50_r01_s60_AB05 11 75 41 88
mcs50_r01_s60_AB06 8 50 47 47
mcs50_r01_s60_AB07 10 63 70 85
mcs50_r01_s60_AB08 7 47 47 40
mcs50_r01_s60_AB09 10 65 34 35
mcs50_r01_s70_AB00 15 161 120 143
mcs50_r01_s70_AB01 15 115 89 115
mcs50_r01_s70_AB02 16 205 119 100
mcs50_r01_s70_AB03 12 97 99 101
mcs50_r01_s70_AB04 14 166 92 112
mcs50_r01_s70_AB05 16 138 106 143
mcs50_r01_s70_AB06 15 176 94 153
mcs50_r01_s70_AB07 13 112 83 111
mcs50_r01_s70_AB08 16 205 145 157
mcs50_r01_s70_AB09 19 216 170 208
mcs50_r01_s80_AB00 31 523 328 471
mcs50_r01_s80_AB01 29 339 272 337
mcs50_r01_s80_AB02 23 222 164 210
mcs50_r01_s80_AB03 40 406 353 479
mcs50_r01_s80_AB04 25 221 210 229
mcs50_r01_s80_AB05 28 302 237 903
mcs50_r01_s80_AB06 29 336 277 488
mcs50_r01_s80_AB07 42 342 270 1072
mcs50_r01_s80_AB08 32 387 281 468
mcs50_r01_s80_AB09 27 321 247 322
mcs50_r01_s90_AB00 38 574 406 581
mcs50_r01_s90_AB01 57 586 472 1126
mcs50_r01_s90_AB02 39 589 476 577
mcs50_r01_s90_AB03 47 444 345 458
mcs50_r01_s90_AB04 49 588 422 687
mcs50_r01_s90_AB05 37 523 425 487
mcs50_r01_s90_AB06 41 576 487 2141
mcs50_r01_s90_AB07 39 749 424 775
mcs50_r01_s90_AB08 53 772 635 652
mcs50_r01_s90_AB09 46 625 606 1015
mcs50_r02_s100_AB00 12 10 6 285
mcs50_r02_s100_AB01 13 10 7 325
mcs50_r02_s100_AB02 11 9 6 462
mcs50_r02_s100_AB03 16 11 9 387
mcs50_r02_s100_AB04 17 8 12 244
mcs50_r02_s100_AB05 15 10 9 193
mcs50_r02_s100_AB06 14 7 7 303
mcs50_r02_s100_AB07 11 9 6 222
mcs50_r02_s100_AB08 17 10 7 370
mcs50_r02_s100_AB09 15 6 10 222
mcs50_r02_s10_AB00 0 0 0 1
mcs50_r02_s10_AB01 0 0 0 1
mcs50_r02_s10_AB02 0 0 0 1
mcs50_r02_s10_AB03 0 0 0 0
mcs50_r02_s10_AB04 0 0 0 0
mcs50_r02_s10_AB05 0 0 0 1
mcs50_r02_s10_AB06 0 0 0 1
mcs50_r02_s10_AB07 0 0 0 1
mcs50_r02_s10_AB08 0 0 0 1
mcs50_r02_s10_AB09 0 0 0 0
mcs50_r02_s15_AB00 2 0 0 10
mcs50_r02_s15_AB01 1 0 0 7
mcs50_r02_s15_AB02 1 0 0 5
mcs50_r02_s15_AB03 1 0 0 9
mcs50_r02_s15_AB04 1 0 0 7
mcs50_r02_s15_AB05 1 0 0 4
mcs50_r02_s15_AB06 1 0 0 6
mcs50_r02_s15_AB07 1 0 0 8
mcs50_r02_s15_AB08 2 0 0 11
mcs50_r02_s15_AB09 1 0 0 9
mcs50_r02_s20_AB00 1 0 0 7
mcs50_r02_s20_AB01 1 0 0 6
mcs50_r02_s20_AB02 1 0 0 4
mcs50_r02_s20_AB03 1 0 0 9
mcs50_r02_s20_AB04 1 0 0 4
mcs50_r02_s20_AB05 1 0 0 5
mcs50_r02_s20_AB06 1 0 0 5
mcs50_r02_s20_AB07 1 0 0 10
mcs50_r02_s20_AB08 1 0 0 6
mcs50_r02_s20_AB09 1 0 0 6
mcs50_r02_s25_AB00 3 1 1 22
mcs50_r02_s25_AB01 3 1 1 24
mcs50_r02_s25_AB02 2 0 0 18
mcs50_r02_s25_AB03 4 1 1 32
mcs50_r02_s25_AB04 2 0 1 16
mcs50_r02_s25_AB05 2 0 0 13
mcs50_r02_s25_AB06 2 0 0 21
mcs50_r02_s25_AB07 2 0 0 17
mcs50_r02_s25_AB08 2 0 0 18
mcs50_r02_s25_AB09 2 1 1 25
mcs50_r02_s30_AB00 1 0 0 8
mcs50_r02_s30_AB01 1 0 0 5
mcs50_r02_s30_AB02 1 0 0 6
mcs50_r02_s30_AB03 1 0 0 4
mcs50_r02_s30_AB04 1 0 0 9
mcs50_r02_s30_AB05 1 0 0 8
mcs50_r02_s30_AB06 1 0 0 8
mcs50_r02_s30_AB07 1 0 0 10
mcs50_r02_s30_AB08 1 0 0 6
mcs50_r02_s30_AB09 1 0 0 6
mcs50_r02_s35_AB00 2 1 0 21
mcs50_r02_s35_AB01 2 0 0 13
mcs50_r02_s35_AB02 2 1 1 26
mcs50_r02_s35_AB03 2 0 1 18
mcs50_r02_s35_AB04 2 0 0 18
mcs50_r02_s35_AB05 2 0 0 19
mcs50_r02_s35_AB06 3 1 1 26
mcs50_r02_s35_AB07 3 1 1 23
mcs50_r02_s35_AB08 2 0 1 14
mcs50_r02_s35_AB09 2 0 0 23
mcs50_r02_s40_AB00 5 1 1 44
mcs50_r02_s40_AB01 4 1 1 48
mcs50_r02_s40_AB02 5 2 2 111
mcs50_r02_s40_AB03 4 2 1 54
mcs50_r02_s40_AB04 4 1 1 51
mcs50_r02_s40_AB05 5 2 2 46
mcs50_r02_s40_AB06 3 1 1 26
mcs50_r02_s40_AB07 4 1 1 48
mcs50_r02_s40_AB08 5 1 1 43
mcs50_r02_s40_AB09 5 2 2 49
mcs50_r02_s50_AB00 10 5 5 176
mcs50_r02_s50_AB01 12 4 4 114
mcs50_r02_s50_AB02 9 4 3 176
mcs50_r02_s50_AB03 11 6 6 476
mcs50_r02_s50_AB04 11 4 4 99
mcs50_r02_s50_AB05 9 4 4 153
mcs50_r02_s50_AB06 13 4 5 1308
mcs50_r02_s50_AB07 11 6 4 212
mcs50_r02_s50_AB08 7 4 2 116
mcs50_r02_s50_AB09 9 3 3 256
mcs50_r02_s60_AB00 7 3 3 59
mcs50_r02_s60_AB01 7 2 1 64
mcs50_r02_s60_AB02 7 2 3 56
mcs50_r02_s60_AB03 5 1 1 72
mcs50_r02_s60_AB04 6 4 4 69
mcs50_r02_s60_AB05 6 3 2 68
mcs50_r02_s60_AB06 7 3 3 59
mcs50_r02_s60_AB07 5 1 1 44
mcs50_r02_s60_AB08 6 3 3 79
mcs50_r02_s60_AB09 5 2 2 46
mcs50_r02_s70_AB00 12 6 6 193
mcs50_r02_s70_AB01 9 4 6 165
mcs50_r02_s70_AB02 10 4 4 150
mcs50_r02_s70_AB03 11 4 4 399
mcs50_r02_s70_AB04 9 5 3 122
mcs50_r02_s70_AB05 12 3 5 315
mcs50_r02_s70_AB06 11 6 4 173
mcs50_r02_s70_AB07 10 8 6 212
mcs50_r02_s70_AB08 17 7 11 208
mcs50_r02_s70_AB09 13 3 5 135
mcs50_r02_s80_AB00 15 8 6 347
mcs50_r02_s80_AB01 19 9 9 567
mcs50_r02_s80_AB02 17 10 10 375
mcs50_r02_s80_AB03 19 9 13 814
mcs50_r02_s80_AB04 17 9 6 413
mcs50_r02_s80_AB05 17 7 7 476
mcs50_r02_s80_AB06 17 13 9 734
mcs50_r02_s80_AB07 14 8 8 226
mcs50_r02_s80_AB08 17 7 7 351
mcs50_r02_s80_AB09 23 8 8 525
mcs50_r02_s90_AB00 43 20 29 1575
mcs50_r02_s90_AB01 26 17 12 918
mcs50_r02_s90_AB02 25 15 11 1101
mcs50_r02_s90_AB03 32 14 14 1392
mcs50_r02_s90_AB04 29 18 13 2025
mcs50_r02_s90_AB05 28 16 16 10164
mcs50_r02_s90_AB06 37 15 15 1931
mcs50_r02_s90_AB07 32 13 13 2429
mcs50_r02_s90_AB08 37 13 13 1145
mcs50_r02_s90_AB09 25 20 14 2364
mcs70_b03_s100_AB00 32 140 107 237
mcs70_b03_s100_AB01 65 142 135 21610
mcs70_b03_s100_AB02 36 115 85 246
mcs70_b03_s100_AB03 23 132 99 1447
mcs70_b03_s100_AB04 29 119 86 236
mcs70_b03_s100_AB05 27 153 146 226
mcs70_b03_s100_AB06 24 963 959 257
mcs70_b03_s100_AB07 25 14017 13663 16409
mcs70_b03_s100_AB08 33 107 101 237
mcs70_b03_s100_AB09 324 250 247 273
mcs70_b03_s10_AB00 0 0 0 0
mcs70_b03_s10_AB01 0 0 0 1
mcs70_b03_s10_AB02 0 0 0 1
