instance n1 density1 n2 density2 mcsplit mcsplit+f mcsplit+bigf
r-590 43 0.365449 43 0.365449 -1 -1 -1
r-316 13 0.153846 13 0.153846 105 105 105
r-145 35 0.161345 35 0.161345 33995501 32972939 14318867
r-830 20 0.1 20 0.1 231 231 231
r-672 40 0.408974 40 0.408974 711202517 717375709 543766036
r-11 15 0.419048 15 0.419048 228 220 221
r-920 20 0.336842 20 0.336842 101899 111520 84922
r-968 21 0.514286 21 0.514286 28714 29082 25407
r-561 49 0.508503 49 0.508503 879879586 1053775169 509753262
r-183 20 0.394737 20 0.394737 75050 65693 50901
r-427 37 0.45045 37 0.45045 362708 331373 260163
r-39 34 0.213904 34 0.213904 11646107 15474998 12386371
r-867 46 0.29372 46 0.29372 -1 -1 -1
r-224 23 0.237154 23 0.237154 145005 190259 169439
r-720 43 0.0908084 43 0.0908084 950 950 950
r-370 49 0.0408163 49 0.0408163 1275 1275 1275
r-322 12 0.530303 12 0.530303 118 93 144
r-681 41 0.512195 41 0.512195 52541287 70786288 39524173
r-314 36 0.512698 36 0.512698 4899155 5550596 3372306
r-589 11 0.545455 11 0.545455 339 297 132
r-606 21 0.180952 21 0.180952 235 235 235
r-992 42 0.250871 42 0.250871 1357 1431 1325
r-570 17 0.308824 17 0.308824 20250 19459 13972
r-203 26 0.470769 26 0.470769 1868826 1691241 1426136
r-675 33 0.409091 33 0.409091 94908 85864 79804
r-552 26 0.516923 26 0.516923 252284 312711 227070
r-716 27 0.0740741 27 0.0740741 406 406 406
r-730 46 0.507246 46 0.507246 544753139 740471547 420748230
r-396 41 0.219512 41 0.219512 920905301 1052493427 626651539
r-729 44 0.130021 44 0.130021 219343349 497130942 315301472
r-418 37 0.495495 37 0.495495 44986317 40806314 33187049
r-487 15 0.247619 15 0.247619 1801 1697 1737
r-568 46 0.43285 46 0.43285 1151653 1166569 990654
r-474 26 0.516923 26 0.516923 61445 63271 59580
r-538 45 0.438384 45 0.438384 -1 -1 -1
r-152 15 0.533333 15 0.533333 1731 1441 1438
r-735 22 0.454545 22 0.454545 471 479 419
r-862 49 0.219388 49 0.219388 -1 -1 -1
r-341 42 0.470383 42 0.470383 450279091 411021038 313107173
r-544 20 0.189474 20 0.189474 60398 69279 44727
r-882 10 0.466667 10 0.466667 370 335 199
r-791 10 0.466667 10 0.466667 45 45 45
r-43 23 0.237154 23 0.237154 227 227 227
r-238 25 0.08 25 0.08 351 351 351
r-575 15 0.533333 15 0.533333 3579 3411 3100
r-414 11 0.509091 11 0.509091 131 133 226
r-430 12 0.30303 12 0.30303 82 82 82
r-713 23 0.513834 23 0.513834 187505 184872 147375
r-711 35 0.514286 35 0.514286 5458520 6202614 4781009
r-482 11 0.509091 11 0.509091 85 83 88
r-868 29 0.44335 29 0.44335 8596423 7973506 5508363
r-111 46 0.29372 46 0.29372 3402 3574 3463
r-87 40 0.408974 40 0.408974 1016614659 1092743843 831545418
r-757 38 0.422475 38 0.422475 323321976 346867214 280873481
r-422 23 0.442688 23 0.442688 3972 4137 4637
r-777 19 0.350877 19 0.350877 36404 36028 40045
r-944 19 0.105263 19 0.105263 210 210 210
r-394 20 0.394737 20 0.394737 56926 48006 41432
r-896 17 0.485294 17 0.485294 12784 10062 8566
r-623 50 0.444082 50 0.444082 63856618 59170634 50109347
r-801 28 0.42328 28 0.42328 6760956 6836306 5288257
