instance n1 density1 n2 density2 mcsplit mcsplit+f mcsplit+bigf
r-617 25 0.08 25 0.08 1000004 1000008 1000007
r-907 22 0.311688 22 0.311688 4963 2451 5
r-174 37 0.504505 37 0.504505 78901 66272 73339
r-874 14 0.362637 14 0.362637 0 13 4
r-826 10 0.533333 10 0.533333 0 0 0
r-20 36 0.412698 36 0.412698 9739 5297 4010
r-517 36 0.355556 36 0.355556 192439 61733 2037
r-200 33 0.511364 33 0.511364 69487 59803 59737
r-467 11 0.545455 11 0.545455 0 0 0
r-794 11 0.545455 11 0.545455 0 0 0
r-603 10 0.2 10 0.2 0 3 4
r-680 19 0.280702 19 0.280702 8 8 6
r-645 35 0.443697 35 0.443697 184854 160928 154738
r-52 40 0.296154 40 0.296154 30255 1000001 1000004
r-321 30 0.434483 30 0.434483 1112 847 704
r-635 40 0.480769 40 0.480769 783647 727408 639084
r-352 15 0.419048 15 0.419048 1 1 1
r-659 39 0.504723 39 0.504723 163496 177783 174885
r-319 29 0.0689655 29 0.0689655 1000007 1000006 1000007
r-686 15 0.514286 15 0.514286 4 3 3
r-191 25 0.5 25 0.5 550 509 439
r-74 28 0.452381 28 0.452381 666 580 554
r-379 21 0.0952381 21 0.0952381 1000008 1000002 225
r-489 23 0.237154 23 0.237154 1000009 1000002 17599
r-337 36 0.203175 36 0.203175 130946 175704 128739
r-818 10 0.355556 10 0.355556 0 0 0
r-150 37 0.429429 37 0.429429 18242 12588 10999
r-181 21 0.495238 21 0.495238 63 54 39
r-331 28 0.0714286 28 0.0714286 1000003 1000000 1000003
r-101 14 0.263736 14 0.263736 47 321 140
r-7 14 0.527473 14 0.527473 1 1 1
r-945 15 0.47619 15 0.47619 2 2 1
r-286 21 0.180952 21 0.180952 1000002 1000007 10886
r-418 30 0.434483 30 0.434483 14397 13884 13838
r-221 22 0.311688 22 0.311688 108 121 131
r-300 38 0.512091 38 0.512091 316685 266018 247292
r-6 20 0.336842 20 0.336842 28 26 25
r-90 28 0.253968 28 0.253968 1000000 1000004 40340
r-140 22 0.454545 22 0.454545 165 151 109
r-314 24 0.289855 24 0.289855 214760 153161 151
r-960 33 0.170455 33 0.170455 7401 10932 7032
r-451 21 0.466667 21 0.466667 31 28 17
r-748 33 0.409091 33 0.409091 3718 6277 4167
