instance n1 density1 n2 density2 mcsplit mcsplit+f mcsplit+bigf
r-999 19 0.19883 19 0.19883 6216805 -1 1132006434
r-759 27 0.14245 27 0.14245 318812 659568 892903
r-63 22 0.0909091 22 0.0909091 -1 -1 -1
r-663 33 0.0606061 33 0.0606061 -1 -1 -1
r-397 18 0.111111 18 0.111111 100283 -1 -1
r-707 40 0.512821 40 0.512821 1283409381 1260705072 1112393160
r-593 29 0.46798 29 0.46798 30601572 28145595 27694064
r-146 36 0.512698 36 0.512698 182647081 215221439 192475703
r-341 20 0.268421 20 0.268421 1893905904 1827648790 144104
r-178 40 0.408974 40 0.408974 985043589 193948397 75771261
r-835 26 0.409231 26 0.409231 4990504 5010894 4047592
r-837 33 0.117424 33 0.117424 -1 -1 -1
r-185 15 0.247619 15 0.247619 3755230 4150432 16841
r-704 16 0.233333 16 0.233333 2803 3354 4067
r-119 38 0.490754 38 0.490754 192147141 238051235 172381266
r-457 11 0.545455 11 0.545455 451 431 416
r-648 38 0.512091 38 0.512091 686678318 794802181 661988511
r-477 18 0.111111 18 0.111111 -1 -1 216877
