instance n1 density1 n2 density2 mcsplit mcsplit+f mcsplit+bigf
r-889 19 0.374269 19 0.374269 67 79 75
r-605 28 0.669312 28 0.669312 13005 14080 11923
r-617 24 0.702899 24 0.702899 423 421 260
r-758 17 0.0220588 17 0.0220588 0 0 0
r-198 25 0.833333 25 0.833333 410 481 372
r-748 29 0.0418719 29 0.0418719 16 17 58866
r-39 15 0.752381 15 0.752381 1 1 1
r-64 23 0.545455 23 0.545455 689 777 752
r-559 13 0.615385 13 0.615385 0 0 0
r-947 25 0.646667 25 0.646667 1327 1298 1099
r-882 13 0.935897 13 0.935897 112 93 22
r-151 26 0.295385 26 0.295385 4422 5065 4104
r-106 17 0.838235 17 0.838235 2 2 2
r-184 17 0.595588 17 0.595588 11 11 10
r-516 10 0.155556 10 0.155556 0 0 0
r-765 10 0.2 10 0.2 0 0 0
r-1000 18 0.0784314 18 0.0784314 0 0 0
r-989 29 0.495074 29 0.495074 22914 21734 20084
r-813 21 0.614286 21 0.614286 356 334 335
r-670 17 0.669118 17 0.669118 9 9 9
r-118 13 0.384615 13 0.384615 0 0 0
r-35 26 0.981538 26 0.981538 0 0 0
r-956 11 0 11 0 0 0 0
r-927 21 0.171429 21 0.171429 31 31 25
