instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped
r-203 24 0.362319 24 0.623188 648190 643816 643816 779062 504085 1025812 981915 981915 886402 988306 988306
r-775 24 0.278986 24 0.992754 5985 94330 5985 77430 17504 10288 150841 10288 6383 98113 6383
r-378 24 0.434783 24 0.221014 417944 920462 417944 975024 743733 641702 1538461 641702 521546 804111 521546
r-184 24 0.902174 24 0.416667 292002 19932 19932 115487 9982 418545 30264 30264 206013 14715 14715
r-758 24 0.797101 24 0.311594 91320 127139 127139 140746 77215 132133 199717 199717 131252 105025 105025
r-664 24 0.108696 24 0.474638 257967 51320 51320 185963 57029 401329 80819 80819 312626 99535 99535
r-995 24 0.811594 24 0.0797101 18476 17940 18476 18455 10724 16011 22582 16011 8479 21695 8479
r-817 24 0.221014 24 1 13772 150651 13772 159111 36590 23250 248377 23250 24141 150651 24141
r-223 24 0.902174 24 0.851449 1688135 630717 630717 1238494 636203 1902351 720205 720205 1556961 610896 610896
r-88 24 0.492754 24 0.119565 42156 83729 42156 157002 50912 66277 146934 66277 124502 95926 124502
r-57 24 0.163043 24 0.699275 114582 120703 120703 135820 93767 178792 185551 185551 169201 89670 89670
r-278 24 0.0833333 24 0.199275 16479383 435893 435893 7998120 452189 18247516 562818 562818 16665976 1431492 1431492
r-213 24 0.445652 24 0.297101 1191412 2342016 1191412 2236537 1790527 1956793 4270783 1956793 1292561 1646560 1292561
r-143 24 0.0724638 24 0.525362 256692 16081 16081 158123 12244 380541 17008 17008 79299 12029 12029
r-931 24 0.847826 24 0.137681 10510 13239 10510 12889 8861 17013 22287 17013 10124 14166 10124
r-981 24 0.583333 24 0.188406 193087 218431 193087 326745 184273 304228 318533 304228 198327 200684 198327
r-16 24 0.286232 24 0.105072 94462 887283 94462 671167 398683 128062 1161779 128062 60036 927541 60036
r-319 24 0.115942 24 0.637681 160608 55845 55845 150558 32009 247125 89214 89214 75299 60630 60630
r-50 24 0.485507 24 0.344203 1513092 2296138 1513092 2497347 1648869 2449434 4158282 2449434 1381765 1707561 1381765
r-422 24 0.271739 24 0.275362 1653523 1530636 1530636 1947332 1427937 2562192 2375597 2375597 1710289 1287641 1287641
r-721 24 0.971014 24 0.210145 21561 4429 4429 17987 3128 42615 7226 7226 17194 5528 5528
r-816 24 0.0144928 24 0.221014 -1 106528 106528 -1 104474 -1 155431 155431 -1 2979641 2979641
r-586 24 0.978261 24 0.0326087 2469 535 535 2144 514 7261 4809 4809 1970 1112 1112
r-616 24 0.992754 24 0.98913 1 1 1 1 1 2 2 2 -1 1 1
r-243 24 0.934783 24 0.188406 20870 11519 11519 24044 5469 41573 17769 17769 25463 16849 16849
r-132 24 0.0362319 24 0.82971 30702 3416 3416 15556 1702 45457 6944 6944 13075 3251 3251
r-173 24 0.731884 24 0.84058 151626 493789 151626 421772 399629 211059 708391 211059 200850 1019032 200850
r-845 24 0.391304 24 0.967391 7412 277689 7412 305580 26652 12799 357350 12799 9963 321315 9963
r-513 24 0.753623 24 0.648551 2418812 1306399 1306399 1945819 1469076 4011252 2019773 2019773 1928731 1412605 1412605
r-827 24 0.0362319 24 0.5 462191 19454 19454 256346 18421 652592 30680 30680 467936 25277 25277
r-819 24 0.492754 24 0.503623 2928691 2998359 2998359 3439941 2697924 5269622 5561501 5561501 3127971 2792493 2792493
r-177 24 0.137681 24 0.731884 74974 53699 53699 74454 26798 119798 85290 85290 66553 55559 55559
r-874 24 0.797101 24 0.518116 892285 412833 412833 676304 531325 1515876 605808 605808 703364 466999 466999
r-991 24 0.688406 24 0.134058 44154 40319 44154 54570 35548 67904 67113 67904 77138 84850 77138
r-585 24 0.568841 24 0.992754 1600494 17911557 1600494 22832578 1650621 1739993 23620420 1739993 812869 21802189 812869
r-101 24 0.0869565 24 0.826087 15593 11309 11309 15594 7036 26605 18414 18414 19218 11094 11094
r-580 24 0.811594 24 0.15942 30819 28128 30819 28940 16973 47935 42978 47935 43932 31311 43932
r-779 24 0.978261 24 0.561594 1236859 265263 265263 818074 263857 1777213 278467 278467 1328695 141549 141549
r-42 24 0.206522 24 0.507246 340330 222440 222440 364385 157182 510130 337131 337131 592517 247142 247142
r-732 24 0.641304 24 0.485507 1379265 1486765 1486765 1721677 1248349 2245771 2549028 2549028 1418650 1281901 1281901
r-988 24 0.847826 24 0.336957 52884 39141 39141 55673 14645 84030 60196 60196 83119 42840 42840
r-538 24 0.0507246 24 0.195652 32486597 112540 112540 19090257 86649 35266443 128097 128097 25601569 300376 300376
r-715 24 0.152174 24 0.916667 4340 13059 4340 7870 7615 8052 24378 8052 5584 12995 5584
r-760 24 0.532609 24 0.771739 718497 860530 718497 1267679 675093 1137024 1577810 1137024 816917 928313 816917
r-634 24 0.492754 24 0.583333 1800853 2018490 1800853 2329337 1709837 3031400 3462480 3031400 1815680 1703762 1815680
r-906 24 0.905797 24 0.289855 42943 20184 20184 46088 10674 71857 33143 33143 76411 25545 25545
r-638 24 0.318841 24 0.344203 1428754 1572999 1572999 1759953 1336121 2385972 2544714 2544714 1456771 1524595 1524595
r-470 24 0.507246 24 0.163043 107639 137088 107639 148795 93837 154177 211564 154177 94888 162770 94888
r-676 24 0.583333 24 0.507246 2576267 2115828 2115828 2380399 1982311 4904964 3709388 3709388 2039455 2333878 2333878
r-783 24 0.724638 24 0.123188 19135 27375 19135 33261 18293 27805 50177 27805 18726 35797 18726
r-813 24 0.532609 24 0.960145 18123 1092949 18123 753568 147471 29250 1702887 29250 51313 1144987 51313
r-427 24 0.98913 24 0.0362319 1599 536 536 1544 538 7324 5532 5532 1832 765 765
r-847 24 0.735507 24 0.445652 342777 324470 324470 449589 187347 507671 520111 520111 508825 410873 410873
r-259 24 0.148551 24 0.119565 33516 92268 33516 75887 89295 38664 108604 38664 106138 350231 106138
r-358 24 0.887681 24 0.648551 987946 208529 208529 621416 276430 1375311 300110 300110 1432868 204891 204891
r-347 24 0.528986 24 0.0434783 26130 377988 26130 339625 54851 29000 568173 29000 53584 127503 53584
r-283 24 0.0688406 24 0.586957 179180 31539 31539 131823 17118 268460 47843 47843 146545 63709 63709
r-103 24 0.503623 24 0.731884 517584 994485 517584 1176436 748845 791145 1848820 791145 533239 700239 533239
r-755 24 0.115942 24 0.108696 101551 426504 101551 136979 389549 112639 451413 112639 242526 1242770 242526
r-745 24 0.731884 24 0.974638 702409 73694435 702409 80764005 4888228 890011 90083917 890011 2488779 72426336 2488779
r-569 24 0.0181159 24 0.884058 10064 1160 1160 8752 898 18829 5620 5620 11618 4184 4184
r-220 24 0.641304 24 0.637681 1890446 1501189 1501189 1974408 1338830 3262754 2536438 2536438 1941721 1605922 1605922
r-268 24 0.518116 24 0.112319 111472 329978 111472 238694 208386 166046 489065 166046 166318 350673 166318
r-141 24 0.5 24 0.822464 136576 392122 136576 348061 279971 201826 559983 201826 230193 317248 230193
r-337 24 0.184783 24 0.315217 1003326 430228 430228 705202 523967 1513529 617680 617680 1109279 540902 540902
r-886 24 0.721014 24 0.949275 45980 5361242 45980 4108488 766260 60492 6566211 60492 204432 5400794 204432
r-660 24 0.710145 24 0.278986 74092 138422 74092 118683 91055 110149 207803 110149 121321 100354 121321
r-371 24 0.405797 24 0.637681 867792 1146969 867792 1258454 900097 1342673 1888321 1342673 1301548 1537512 1301548
r-951 24 0.952899 24 0.199275 19847 1252 1252 10062 777 42484 4723 4723 13290 4627 4627
r-955 24 0.188406 24 0.742754 34374 44578 44578 33685 27399 50207 65423 65423 44123 40135 40135
r-365 24 0.858696 24 0.286232 67632 39170 39170 70899 21523 104750 52019 52019 92710 47646 47646
r-610 24 0.0724638 24 0.876812 10963 5882 5882 9253 3416 19522 11274 11274 17375 9687 9687
r-24 24 0.855072 24 0.431159 305881 153682 153682 353477 93424 461241 240265 240265 386104 249626 249626
r-29 24 0.655797 24 0.184783 93961 112818 93961 107020 79780 141156 176152 141156 80907 135008 80907
r-707 24 0.347826 24 0.173913 184230 309252 184230 418916 245327 247955 463637 247955 114010 364808 114010
r-60 24 0.423913 24 0.789855 138127 220155 138127 264162 151204 211546 320009 211546 248009 133461 248009
r-860 24 0.195652 24 0.431159 484515 232927 232927 357249 297868 817034 357472 357472 474080 367136 367136
r-238 24 0.137681 24 0.434783 228326 107364 107364 139190 144242 376115 152973 152973 219390 143849 143849
r-528 24 0.721014 24 0.539855 1551213 779057 779057 1258967 907830 2790661 1216754 1216754 1322038 978347 978347
r-970 24 0.202899 24 0.358696 1478626 653794 653794 1157757 802474 2467933 970716 970716 1183640 935718 935718
r-643 24 0.0253623 24 0.974638 1341 765 1341 1522 593 6232 5535 6232 1873 969 1873
r-630 24 0.992754 24 0.927536 -1 3435 3435 -1 3381 -1 3695 3695 -1 -1 -1
