p	maxlab	i	McSplit	MCSa1	MCSa2	ratio	maxlab_jittered
0.3	12	2	12	9	9	1	11.9852077752352
0.3	12	3	12	9	8	1.125	11.9366086237598
0.3	12	4	10	6	6	1	12.0586173845921
0.3	12	5	10	8	8	1	11.9042986645363
0.3	12	6	13	8	7	1.14285714285714	12.0355296988506
0.3	12	7	13	9	9	1	11.9457215658389
0.3	12	8	11	8	9	0.888888888888889	11.9197547852527
0.3	12	9	13	10	9	1.11111111111111	12.0363957797643
0.3	12	10	15	10	11	0.909090909090909	11.9122115934268
0.3	13	1	13	8	10	0.8	13.0992707306053
0.3	13	2	16	9	10	0.9	12.9630484375171
0.3	13	3	13	11	11	1	13.0529099085368
0.3	13	4	10	7	7	1	13.098670093948
0.3	13	5	10	9	9	1	13.0690606675576
0.3	13	6	9	7	7	1	12.9910381245427
0.3	13	7	12	8	8	1	13.0377156622708
0.3	13	8	12	6	6	1	13.0161161748227
0.3	13	9	11	7	8	0.875	12.9141093072481
0.3	13	10	13	9	11	0.818181818181818	12.9410888501443
0.3	14	1	11	8	8	1	13.9258747603744
0.3	14	2	13	8	8	1	13.9330101130065
0.3	14	3	12	9	8	1.125	14.0687552481424
0.3	14	4	11	6	8	0.75	14.0462416360155
0.3	14	5	11	9	9	1	14.0046552042011
0.3	14	6	11	9	9	1	13.952648775978
0.3	14	7	12	8	7	1.14285714285714	14.0772151020821
0.3	14	8	14	9	9	1	14.0156645832583
0.3	14	9	11	7	7	1	14.0591245012358
0.3	14	10	10	8	8	1	14.0466730627231
0.3	15	1	10	8	8	1	14.9561672189739
0.3	15	2	11	7	7	1	14.9339776575565
0.3	15	3	9	7	6	1.16666666666667	15.02632297487
0.3	15	4	14	9	8	1.125	15.0929391341284
0.3	15	5	10	7	8	0.875	14.965178184351
0.3	15	6	10	7	7	1	15.0146446580533
0.3	15	7	12	7	8	0.875	15.0134751329198
0.3	15	8	11	6	6	1	14.9135709851049
0.3	15	9	15	8	8	1	15.0093446691986
0.3	15	10	16	9	9	1	14.9945764111355
0.3	16	1	12	9	9	1	15.9722195725888
0.3	16	2	12	8	9	0.888888888888889	15.9315722005442
0.3	16	3	8	6	7	0.857142857142857	15.9977440434508
0.3	16	4	12	8	8	1	16.0085087422282
0.3	16	5	12	8	8	1	15.9767201615032
0.3	16	6	11	8	7	1.14285714285714	16.0301268710289
0.3	16	7	10	6	8	0.75	16.0522113088518
0.3	16	8	13	9	8	1.125	15.9513696925249
0.3	16	9	10	7	8	0.875	16.0499936665408
0.3	16	10	11	6	7	0.857142857142857	16.0400898758322
0.3	17	1	12	9	7	1.28571428571429	17.0884230683558
0.3	17	2	11	6	7	0.857142857142857	17.0543745670933
0.3	17	3	11	8	7	1.14285714285714	16.9522731553763
0.3	17	4	10	7	6	1.16666666666667	16.9821777986828
0.3	17	5	13	7	9	0.777777777777778	17.0988173045684
0.3	17	6	8	5	5	1	17.0860317043494
0.3	17	7	8	6	6	1	16.9748413568828
0.3	17	8	8	5	5	1	16.9996985453647
0.3	17	9	13	7	8	0.875	16.9005119642708
0.3	17	10	8	5	5	1	17.0869320867117
0.3	18	1	9	5	6	0.833333333333333	17.9079747936223
0.3	18	2	8	6	7	0.857142857142857	17.9394171127118
0.3	18	3	8	5	5	1	18.0352948453743
0.3	18	4	12	8	8	1	17.9191465868615
0.3	18	5	10	7	7	1	18.0564139739145
0.3	18	6	14	8	8	1	17.9886560499668
0.3	18	7	15	8	9	0.888888888888889	17.9027897365391
0.3	18	8	12	8	8	1	18.0122841549572
0.3	18	9	8	7	7	1	18.067648191005
0.3	18	10	13	7	7	1	18.0054548361804
0.3	19	1	10	5	5	1	18.9657456762623
0.3	19	2	10	5	5	1	19.0656853030901
0.3	19	3	10	8	9	0.888888888888889	18.9169188212138
0.3	19	4	13	8	7	1.14285714285714	18.9192836288828
0.3	19	5	12	8	6	1.33333333333333	19.0301701649558
0.3	19	6	9	6	6	1	19.0983742306475
0.3	19	7	10	7	6	1.16666666666667	19.0484603811055
0.3	19	8	11	6	7	0.857142857142857	18.9442807821557
0.3	19	9	10	8	7	1.14285714285714	19.0235142522492
0.3	19	10	10	7	8	0.875	18.9229970362969
0.3	20	1	13	6	6	1	20.0151723129209
0.3	20	2	9	7	6	1.16666666666667	19.9111246174667
0.3	20	3	11	7	8	0.875	19.9626107667573
0.3	20	4	9	6	6	1	19.9402179304045
0.3	20	5	8	5	5	1	19.9311114329845
0.3	20	6	9	5	5	1	20.0150313593913
0.3	20	7	6	4	5	0.8	20.0423456570599
0.3	20	8	15	8	9	0.888888888888889	20.0287622687873
0.3	20	9	11	5	6	0.833333333333333	19.9428476904053
0.3	20	10	9	6	5	1.2	19.9667543771677
0.4	1	1	20	36	36	1	0.932816405687481
0.4	1	2	20	35	39	0.897435897435897	0.969252109713852
0.4	1	3	20	39	39	1	1.00852586138062
0.4	1	4	20	36	40	0.9	1.02303322511725
0.4	1	5	20	38	39	0.974358974358974	0.941844900790602
0.4	1	6	20	33	33	1	1.09604896283709
0.4	1	7	20	37	41	0.902439024390244	0.98641845411621
0.4	1	8	20	35	39	0.897435897435897	1.05311188041233
0.4	1	9	20	32	38	0.842105263157895	1.03643381553702
0.4	1	10	20	41	36	1.13888888888889	0.994244558364153
0.4	2	1	15	24	26	0.923076923076923	2.07052266495302
0.4	2	2	16	24	25	0.96	1.9365215673577
0.4	2	3	19	23	23	1	1.91269730259664
0.4	2	4	16	25	24	1.04166666666667	2.0351552916225
0.4	2	5	18	26	28	0.928571428571429	1.97091498849913
0.4	2	6	16	26	26	1	2.01805862244219
0.4	2	7	20	25	27	0.925925925925926	2.05388572728261
0.4	2	8	20	27	27	1	2.0382085131947
0.4	2	9	20	27	29	0.931034482758621	2.067170931492
0.4	2	10	18	26	26	1	1.98904331694357
0.4	3	1	18	20	19	1.05263157894737	2.90810260176659
0.4	3	2	15	20	20	1	2.98995898505673
0.4	3	3	16	22	22	1	2.97650668206625
0.4	3	4	15	19	20	0.95	3.02643959755078
0.4	3	5	16	21	21	1	2.91875499524176
0.4	3	6	16	21	21	1	2.98077101577073
0.4	3	7	15	18	18	1	3.04254334047437
0.4	3	8	16	19	19	1	3.07672680723481
0.4	3	9	18	21	23	0.91304347826087	3.03983565578237
0.4	3	10	17	19	20	0.95	3.07056767730974
0.4	4	1	13	15	14	1.07142857142857	3.93660378167406
0.4	4	2	17	18	18	1	3.98774117571302
0.4	4	3	18	18	18	1	4.01814599097706
0.4	4	4	16	17	16	1.0625	3.9737265156582
0.4	4	5	16	17	17	1	3.90203593764454
0.4	4	6	13	15	14	1.07142857142857	4.01554986187257
0.4	4	7	15	15	18	0.833333333333333	3.90855459435843
0.4	4	8	16	16	16	1	3.96458141729236
0.4	4	9	16	18	17	1.05882352941176	3.9856490702834
0.4	4	10	16	17	18	0.944444444444444	4.08882341589779
0.4	5	1	18	16	17	0.941176470588235	4.90416555185802
0.4	5	2	15	15	15	1	5.07896806071512
0.4	5	3	17	14	13	1.07692307692308	4.99040999775752
0.4	5	4	16	15	15	1	5.03823978635482
0.4	5	5	13	15	17	0.882352941176471	5.06798931667581
0.4	5	6	16	15	15	1	5.00080055273138
0.4	5	7	14	14	14	1	4.93300126278773
0.4	5	8	14	13	13	1	5.0657793447841
0.4	5	9	17	16	15	1.06666666666667	5.05672471257858
0.4	5	10	14	14	14	1	5.08516469639726
0.4	6	1	13	13	12	1.08333333333333	5.90992036596872
0.4	6	2	14	15	14	1.07142857142857	5.90432541980408
0.4	6	3	13	13	14	0.928571428571429	5.92728615752421
0.4	6	4	15	12	12	1	6.06416685138829
0.4	6	5	16	13	13	1	5.98463855776936
0.4	6	6	15	13	15	0.866666666666667	6.00426804213785
0.4	6	7	14	13	14	0.928571428571429	6.01495671709999
0.4	6	8	12	11	11	1	5.91946505801752
0.4	6	9	15	13	13	1	5.94749741046689
0.4	6	10	13	13	12	1.08333333333333	5.93971800701693
0.4	7	1	16	13	12	1.08333333333333	6.93400104325265
0.4	7	2	12	12	11	1.09090909090909	6.91799136605114
0.4	7	3	10	9	9	1	6.98542471854016
0.4	7	4	13	10	10	1	7.06610037283972
0.4	7	5	15	12	11	1.09090909090909	7.00295743541792
0.4	7	6	13	11	9	1.22222222222222	7.07764545842074
0.4	7	7	13	11	12	0.916666666666667	7.02996412054636
0.4	7	8	12	10	9	1.11111111111111	7.06808037506416
0.4	7	9	14	12	13	0.923076923076923	6.96786374617368
0.4	7	10	10	10	12	0.833333333333333	6.92185279750265
0.4	8	1	13	11	12	0.916666666666667	8.09272763305344
0.4	8	2	15	10	11	0.909090909090909	7.98256055978127
0.4	8	3	12	11	11	1	7.96449500811286
0.4	8	4	10	9	9	1	8.05951293660328
0.4	8	5	15	12	12	1	8.04447831530124
0.4	8	6	15	12	13	0.923076923076923	8.08912396235391
0.4	8	7	14	10	10	1	7.99556703479029
0.4	8	8	14	12	12	1	7.96994916456751
0.4	8	9	15	13	12	1.08333333333333	7.94524901029654
0.4	8	10	13	13	12	1.08333333333333	8.08471401506104
0.4	9	1	14	10	10	1	9.09678590116091
0.4	9	2	13	12	10	1.2	8.92712823385373
0.4	9	3	13	10	11	0.909090909090909	9.0033458226826
0.4	9	4	13	10	9	1.11111111111111	9.01094447169453
0.4	9	5	11	9	8	1.125	9.01579231149517
0.4	9	6	12	9	9	1	9.03791145766154
0.4	9	7	15	11	12	0.916666666666667	8.95938255260699
0.4	9	8	15	9	9	1	8.91391567648389
0.4	9	9	14	10	10	1	9.09349355329759
0.4	9	10	13	8	8	1	8.93626100900583
0.4	10	1	13	10	9	1.11111111111111	10.0834890835918
0.4	10	2	14	11	10	1.1	9.97555248499848
0.4	10	3	12	10	9	1.11111111111111	9.95493813180365
0.4	10	4	15	9	10	0.9	10.0353163252119
0.4	10	5	13	8	9	0.888888888888889	9.96722278767265
0.4	10	6	12	8	9	0.888888888888889	10.0659203147516
0.4	10	7	14	10	10	1	9.95931019848213
0.4	10	8	14	11	10	1.1	9.95532503370196
0.4	10	9	11	10	10	1	9.93767231740057
0.4	10	10	16	9	9	1	9.99995555621572
0.4	11	1	14	11	10	1.1	11.017092037946
0.4	11	2	12	9	8	1.125	10.9363807268906
0.4	11	3	11	8	9	0.888888888888889	11.0774206930771
0.4	11	4	13	9	10	0.9	11.0045170828234
0.4	11	5	12	10	11	0.909090909090909	11.0293479030952
0.4	11	6	14	8	10	0.8	11.0566483692732
0.4	11	7	14	9	9	1	10.9845439060126
0.4	11	8	12	9	10	0.9	11.0480960166547
0.4	11	9	13	9	11	0.818181818181818	11.0703865448013
0.4	11	10	11	8	9	0.888888888888889	11.0678633680567
0.4	12	1	11	7	7	1	11.9550802249461
0.4	12	2	12	9	8	1.125	11.9926190716214
0.4	12	3	12	7	8	0.875	11.9997891480569
0.4	12	4	13	9	8	1.125	12.0347211344168
0.4	12	5	13	8	8	1	12.0637017454021
0.4	12	6	15	8	9	0.888888888888889	12.0310406021774
0.4	12	7	15	9	10	0.9	12.0316004584078
0.4	12	8	13	8	8	1	11.9278043081518
0.4	12	9	13	8	9	0.888888888888889	12.0664778440259
0.4	12	10	9	7	8	0.875	12.0294089343399
0.4	13	1	11	7	9	0.777777777777778	12.9338591728359
0.4	13	2	11	7	7	1	12.9552863560617
0.4	13	3	11	8	8	1	12.918682049308
0.4	13	4	14	7	7	1	13.0977847240865
0.4	13	5	12	9	10	0.9	12.9876986943185
0.4	13	6	14	8	9	0.888888888888889	13.0914110904559
0.4	13	7	13	8	7	1.14285714285714	12.9789494559169
0.4	13	8	8	7	6	1.16666666666667	12.9211503103375
0.4	13	9	10	7	6	1.16666666666667	13.0089526786935
0.4	13	10	13	7	8	0.875	13.0820574861951
0.4	14	1	11	7	7	1	13.9275113141164
0.4	14	2	11	7	8	0.875	13.9458939993288
0.4	14	3	7	4	4	1	13.9076356021687
0.4	14	4	15	8	8	1	14.0274333893787
0.4	14	5	12	10	8	1.25	13.9961262111086
0.4	14	6	7	4	5	0.8	14.0609671142884
0.4	14	7	11	7	7	1	13.936194919562
0.4	14	8	12	8	9	0.888888888888889	14.0066723909695
0.4	14	9	8	6	7	0.857142857142857	14.0982791397721
0.4	14	10	12	8	8	1	14.0805088711903
0.4	15	1	12	7	8	0.875	14.9092131567653
0.4	15	2	11	6	6	1	14.9705896063242
0.4	15	3	9	6	6	1	15.0299572493415
0.4	15	4	14	8	8	1	14.9114849885926
0.4	15	5	10	6	6	1	15.0393487629481
0.4	15	6	13	9	7	1.28571428571429	14.9636133688502
0.4	15	7	14	7	8	0.875	15.031257340312
0.4	15	8	12	7	7	1	14.9051144546829
0.4	15	9	13	9	8	1.125	14.9058306410909
0.4	15	10	9	7	7	1	14.9057646675501
0.4	16	1	11	7	6	1.16666666666667	15.9220326601062
0.4	16	2	9	6	6	1	16.0340982089285
0.4	16	3	13	9	8	1.125	15.967378813494
0.4	16	4	9	5	6	0.833333333333333	16.048652605433
0.4	16	5	11	7	6	1.16666666666667	16.000511474628
0.4	16	6	8	6	6	1	15.9778114016168
0.4	16	7	13	6	7	0.857142857142857	15.9335724664386
0.4	16	8	12	8	7	1.14285714285714	16.0606630723923
0.4	16	9	10	5	5	1	16.0921262549236
0.4	16	10	9	7	6	1.16666666666667	15.9276108028833
0.4	17	1	9	6	7	0.857142857142857	17.0330491810106
0.4	17	2	12	7	7	1	16.9417807623744
0.4	17	3	11	7	7	1	16.9004004771821
0.4	17	4	10	5	6	0.833333333333333	16.9864436724689
0.4	17	5	8	5	6	0.833333333333333	16.9716473719571
0.4	17	6	10	9	9	1	16.9570229385514
0.4	17	7	12	8	8	1	17.0138498520944
0.4	17	8	13	7	7	1	16.955855478067
0.4	17	9	11	6	6	1	16.9115133422893
0.4	17	10	11	6	6	1	17.0314783890266
0.4	18	1	13	8	8	1	18.0948910987005
0.4	18	2	10	6	6	1	17.9912064884789
0.4	18	3	12	7	7	1	17.9710265956353
0.4	18	4	9	6	5	1.2	18.0700482099317
0.4	18	5	9	5	5	1	17.9694574949332
0.4	18	6	3	3	3	1	18.0176433035638
0.4	18	7	8	5	4	1.25	18.0446708685253
0.4	18	8	11	7	6	1.16666666666667	18.0741309551522
0.4	18	9	11	6	6	1	18.0678400533739
0.4	18	10	8	5	5	1	17.9233526793309
0.4	19	1	11	7	7	1	19.0782802955713
0.4	19	2	10	6	6	1	19.00504830149
0.4	19	3	11	7	7	1	19.0919931739569
0.4	19	4	13	6	6	1	18.9943967096042
0.4	19	5	11	6	6	1	18.9959121350199
0.4	19	6	10	5	5	1	19.0619475476909
0.4	19	7	10	6	5	1.2	19.0805507970974
0.4	19	8	13	6	6	1	19.0102535209153
0.4	19	9	10	5	5	1	19.0477680747397
0.4	19	10	10	6	6	1	19.0858306992333
0.4	20	1	6	4	5	0.8	19.9180796927772
0.4	20	2	6	4	4	1	20.0479960077442
0.4	20	3	13	8	7	1.14285714285714	20.0205773442518
0.4	20	4	11	6	6	1	20.0423394300044
0.4	20	5	10	6	5	1.2	20.0747189081274
0.4	20	6	11	6	6	1	19.9718711144291
0.4	20	7	8	5	5	1	19.9912928313017
0.4	20	8	8	5	5	1	20.0541284898762
0.4	20	9	9	5	6	0.833333333333333	20.0748932929244
0.4	20	10	11	6	6	1	19.9806576834992
0.5	1	1	20	42	47	0.893617021276596	0.947987146349624
0.5	1	2	20	41	42	0.976190476190476	1.09269687905908
0.5	1	3	20	41	41	1	0.944343688338995
0.5	1	4	20	36	40	0.9	1.05103593445383
0.5	1	5	20	40	39	1.02564102564103	1.07788574066944
0.5	1	6	20	42	42	1	0.962614755053073
0.5	1	7	20	40	39	1.02564102564103	1.04767239661887
0.5	1	8	20	39	46	0.847826086956522	0.963758684648201
0.5	1	9	20	42	42	1	0.949225869588554
0.5	1	10	20	38	38	1	0.984074614616111
0.5	2	1	16	25	28	0.892857142857143	2.0633914548438
0.5	2	2	18	27	28	0.964285714285714	1.99177696108818
0.5	2	3	18	27	26	1.03846153846154	2.01518666995689
0.5	2	4	12	22	21	1.04761904761905	2.00840595345944
0.5	2	5	19	24	27	0.888888888888889	1.93888081931509
0.5	2	6	19	27	26	1.03846153846154	1.99391391947865
0.5	2	7	20	24	25	0.96	1.93589564757422
0.5	2	8	19	30	28	1.07142857142857	2.02090875818394
0.5	2	9	12	24	21	1.14285714285714	2.01495464048348
0.5	2	10	16	28	26	1.07692307692308	1.94516557613388
0.5	3	1	16	20	19	1.05263157894737	2.95410644556396
0.5	3	2	16	21	21	1	3.07815831806511
0.5	3	3	18	20	20	1	2.99524406087585
0.5	3	4	14	19	20	0.95	3.01607841942459
0.5	3	5	13	19	20	0.95	2.98195628179237
0.5	3	6	19	20	19	1.05263157894737	2.97067309999838
0.5	3	7	15	22	23	0.956521739130435	2.99119524471462
0.5	3	8	16	19	22	0.863636363636364	3.00952156921849
0.5	3	9	16	21	22	0.954545454545455	3.00458883200772
0.5	3	10	19	22	24	0.916666666666667	3.07237369720824
0.5	4	1	17	16	17	0.941176470588235	4.02272959891707
0.5	4	2	19	16	18	0.888888888888889	4.03915516440757
0.5	4	3	16	17	17	1	4.03861592095345
0.5	4	4	13	16	16	1	3.91494155987166
0.5	4	5	17	18	19	0.947368421052632	4.00677652964368
0.5	4	6	18	17	18	0.944444444444444	4.02498695491813
0.5	4	7	17	16	17	0.941176470588235	3.92833824944682
0.5	4	8	14	15	15	1	3.96127565591596
0.5	4	9	13	16	14	1.14285714285714	3.99558854852803
0.5	4	10	15	18	18	1	4.00398221700452
0.5	5	1	13	12	14	0.857142857142857	4.99534435607493
0.5	5	2	14	13	13	1	5.00418215338141
0.5	5	3	19	16	17	0.941176470588235	5.03072722433135
0.5	5	4	14	14	16	0.875	5.05377362077124
0.5	5	5	15	13	12	1.08333333333333	4.90031503695063
0.5	5	6	17	14	16	0.875	4.95792986773886
0.5	5	7	14	15	14	1.07142857142857	5.0919460717123
0.5	5	8	16	14	15	0.933333333333333	5.02523199059069
0.5	5	9	15	15	15	1	5.04419973907061
0.5	5	10	14	13	14	0.928571428571429	5.06043321052566
0.5	6	1	12	12	12	1	5.90193833219819
0.5	6	2	14	13	12	1.08333333333333	5.98306902330369
0.5	6	3	15	15	15	1	6.01383043620735
0.5	6	4	14	12	11	1.09090909090909	5.92766221608035
0.5	6	5	13	13	13	1	5.93999513201416
0.5	6	6	17	15	12	1.25	6.0800235891249
0.5	6	7	15	14	15	0.933333333333333	6.04924348648638
0.5	6	8	11	10	11	0.909090909090909	5.92429593033157
0.5	6	9	11	11	11	1	5.91481195399538
0.5	6	10	14	15	14	1.07142857142857	6.01001032423228
0.5	7	1	13	12	13	0.923076923076923	7.0425525048282
0.5	7	2	14	12	13	0.923076923076923	7.06527152317576
0.5	7	3	17	14	15	0.933333333333333	6.99314513118006
0.5	7	4	15	12	13	0.923076923076923	7.03231140933931
0.5	7	5	14	11	12	0.916666666666667	7.02031560251489
0.5	7	6	15	14	14	1	7.02267989274114
0.5	7	7	16	12	12	1	6.9763374642469
0.5	7	8	12	11	12	0.916666666666667	7.08585620294325
0.5	7	9	15	13	13	1	7.03463331731036
0.5	7	10	13	11	11	1	7.02769668004476
0.5	8	1	16	11	11	1	7.90766956340522
0.5	8	2	12	9	9	1	8.02609601565637
0.5	8	3	16	10	10	1	8.07376279081218
0.5	8	4	9	8	8	1	8.04214164530858
0.5	8	5	15	10	11	0.909090909090909	8.03625296927057
0.5	8	6	13	11	12	0.916666666666667	7.94528746469878
0.5	8	7	14	11	10	1.1	8.08936514835805
0.5	8	8	14	13	11	1.18181818181818	7.93679898590781
0.5	8	9	14	11	11	1	8.06546728974208
0.5	8	10	16	12	11	1.09090909090909	8.07218466005288
0.5	9	1	14	11	10	1.1	9.00632706279866
0.5	9	2	14	12	11	1.09090909090909	8.96369055304676
0.5	9	3	12	8	9	0.888888888888889	8.90263607325032
0.5	9	4	16	12	12	1	9.06757393931039
0.5	9	5	13	10	10	1	9.03273270037025
0.5	9	6	16	10	12	0.833333333333333	8.96241232422181
0.5	9	7	13	9	11	0.818181818181818	8.98637361694127
0.5	9	8	12	9	8	1.125	8.99263961706311
0.5	9	9	13	9	9	1	8.95508922873996
0.5	9	10	13	10	10	1	8.94389686663635
0.5	10	1	12	8	9	0.888888888888889	9.9955148268491
0.5	10	2	14	8	9	0.888888888888889	10.0265110793989
0.5	10	3	13	9	9	1	9.97514053201303
0.5	10	4	14	9	11	0.818181818181818	10.0013689293526
0.5	10	5	12	9	10	0.9	9.90769926384091
0.5	10	6	11	8	8	1	10.0857098101173
0.5	10	7	10	10	9	1.11111111111111	10.0982537030708
0.5	10	8	11	8	9	0.888888888888889	9.90267132483423
0.5	10	9	13	8	9	0.888888888888889	9.96293293144554
0.5	10	10	13	7	9	0.777777777777778	10.0206997060217
0.5	11	1	14	9	10	0.9	11.0039649271872
0.5	11	2	12	9	9	1	11.0173972646706
0.5	11	3	10	9	9	1	11.0770180446096
0.5	11	4	14	9	9	1	11.0672761610709
0.5	11	5	11	8	8	1	11.0811063503381
0.5	11	6	14	10	11	0.909090909090909	11.0075010960922
0.5	11	7	15	10	11	0.909090909090909	10.938822339708
0.5	11	8	15	9	9	1	11.0054539125878
0.5	11	9	14	9	10	0.9	11.0333095679991
0.5	11	10	12	7	9	0.777777777777778	10.9263030990958
0.5	12	1	13	8	7	1.14285714285714	12.0925895480439
0.5	12	2	17	10	9	1.11111111111111	11.9452955738176
0.5	12	3	12	8	7	1.14285714285714	12.0117640702985
0.5	12	4	14	8	9	0.888888888888889	11.9146159975789
0.5	12	5	12	7	8	0.875	11.9065929472446
0.5	12	6	12	8	8	1	11.9204664220102
0.5	12	7	10	6	7	0.857142857142857	11.9297861107625
0.5	12	8	16	8	8	1	12.0347366874572
0.5	12	9	13	10	9	1.11111111111111	12.0851297501009
0.5	12	10	11	7	7	1	12.0620332608465
0.5	13	1	9	7	7	1	13.050872583501
0.5	13	2	11	8	8	1	13.0093533546198
0.5	13	3	10	8	6	1.33333333333333	13.0705662789755
0.5	13	4	14	8	8	1	12.9767231719568
0.5	13	5	7	7	6	1.16666666666667	13.0591335561126
0.5	13	6	11	9	8	1.125	12.9947119599208
0.5	13	7	12	8	8	1	12.9005612867419
0.5	13	8	11	7	7	1	12.978559126053
0.5	13	9	11	7	7	1	12.9620947660878
0.5	13	10	11	8	9	0.888888888888889	13.0721416476183
0.5	14	1	11	7	8	0.875	13.9141334591899
0.5	14	2	12	8	9	0.888888888888889	14.079018529132
0.5	14	3	13	7	8	0.875	14.0011506711598
0.5	14	4	13	7	8	0.875	13.9506944018882
0.5	14	5	12	7	7	1	14.0019552513491
0.5	14	6	11	8	7	1.14285714285714	13.9549356762785
0.5	14	7	9	6	6	1	14.0230090703815
0.5	14	8	9	5	5	1	13.9518666466698
0.5	14	9	13	8	8	1	13.9186939700972
0.5	14	10	12	7	6	1.16666666666667	13.9880748506635
0.5	15	1	12	7	7	1	15.0033816901967
0.5	15	2	11	6	7	0.857142857142857	14.9816714305896
0.5	15	3	11	6	6	1	15.0455798611976
0.5	15	4	11	7	7	1	14.974851262616
0.5	15	5	13	8	7	1.14285714285714	15.057462938875
0.5	15	6	8	5	6	0.833333333333333	14.9070150916465
0.5	15	7	11	8	8	1	14.9789158410858
0.5	15	8	11	8	8	1	15.0473187893629
0.5	15	9	12	8	7	1.14285714285714	15.0549781531561
0.5	15	10	11	7	7	1	14.9837721944321
0.5	16	1	9	8	7	1.14285714285714	15.9891520617064
0.5	16	2	8	6	6	1	16.0243459536228
0.5	16	3	11	6	6	1	16.0600155432709
0.5	16	4	14	8	8	1	15.9823866598774
0.5	16	5	9	7	7	1	15.9563192619011
0.5	16	6	12	9	8	1.125	15.9344954859931
0.5	16	7	10	6	6	1	15.9302406839095
0.5	16	8	10	7	7	1	15.9051510638092
0.5	16	9	10	7	7	1	16.0224217677023
0.5	16	10	12	8	9	0.888888888888889	15.9032302316744
0.5	17	1	10	7	6	1.16666666666667	16.9249188316055
0.5	17	2	10	7	6	1.16666666666667	16.9305031119846
0.5	17	3	11	7	7	1	17.0842753600329
0.5	17	4	8	6	6	1	16.9559035457671
0.5	17	5	10	6	6	1	17.0767012432218
0.5	17	6	11	8	8	1	17.0385230904445
0.5	17	7	9	6	6	1	17.0930233710911
0.5	17	8	8	5	5	1	16.9974672016688
0.5	17	9	10	7	7	1	16.910109711159
0.5	17	10	13	6	7	0.857142857142857	17.0158650683239
0.5	18	1	11	5	4	1.25	17.928793059662
0.5	18	2	11	7	8	0.875	18.0817977706902
0.5	18	3	9	5	4	1.25	17.9627027928364
0.5	18	4	8	5	5	1	17.9843636260368
0.5	18	5	10	7	7	1	18.0990228432231
0.5	18	6	11	6	6	1	18.0507551190909
0.5	18	7	11	5	6	0.833333333333333	18.0495427317452
0.5	18	8	13	8	9	0.888888888888889	18.0093649526592
0.5	18	9	11	7	7	1	17.9269548613112
0.5	18	10	10	6	6	1	18.0688963560387
0.5	19	1	10	6	5	1.2	19.0817557541653
0.5	19	2	10	5	6	0.833333333333333	19.095271807909
0.5	19	3	12	7	7	1	19.080029704608
0.5	19	4	10	6	6	1	18.9559958146419
0.5	19	5	12	7	7	1	19.0743960214779
0.5	19	6	13	6	6	1	18.953565418208
0.5	19	7	13	8	8	1	19.0489483742509
0.5	19	8	10	7	6	1.16666666666667	18.9140222954564
0.5	19	9	12	5	6	0.833333333333333	18.9272781263106
0.5	19	10	9	7	7	1	18.9214118383359
0.5	20	1	9	6	6	1	19.9878676692024
0.5	20	2	10	7	6	1.16666666666667	19.9632145851385
0.5	20	3	8	4	5	0.8	20.0124332025181
0.5	20	4	10	7	7	1	19.9107861372642
0.5	20	5	9	6	7	0.857142857142857	19.9135515296832
0.5	20	6	10	7	6	1.16666666666667	20.0111002378166
0.5	20	7	8	5	5	1	19.9329492950346
0.5	20	8	7	4	5	0.8	19.9800962298177
0.5	20	9	8	4	4	1	19.9784452133346
0.5	20	10	9	5	5	1	20.0143042098265
0.6	1	1	20	39	38	1.02631578947368	0.977583007141948
0.6	1	2	20	35	31	1.12903225806452	1.06267701126635
0.6	1	3	20	36	43	0.837209302325581	0.970023224316537
0.6	1	4	20	38	43	0.883720930232558	1.03456228193827
0.6	1	5	20	38	41	0.926829268292683	0.964227858185768
0.6	1	6	20	37	39	0.948717948717949	1.05150591139682
0.6	1	7	20	37	39	0.948717948717949	0.951948103168979
0.6	1	8	20	41	41	1	0.964637537719682
0.6	1	9	20	40	44	0.909090909090909	0.925735285878181
0.6	1	10	20	37	35	1.05714285714286	1.03010812057182
0.6	2	1	19	24	26	0.923076923076923	2.06760977003723
0.6	2	2	20	29	28	1.03571428571429	2.08192409146577
0.6	2	3	19	27	28	0.964285714285714	2.08341287164949
0.6	2	4	17	26	26	1	1.97309418758377
0.6	2	5	20	26	26	1	2.01212451043539
0.6	2	6	19	26	26	1	2.0856016183272
0.6	2	7	14	24	23	1.04347826086957	2.06339353751391
0.6	2	8	20	26	26	1	1.93148694876581
0.6	2	9	17	27	28	0.964285714285714	1.9065290749073
0.6	2	10	18	26	28	0.928571428571429	1.90268990295008
0.6	3	1	18	21	20	1.05	3.0255263779778
0.6	3	2	19	22	24	0.916666666666667	3.00801057964563
0.6	3	3	17	19	21	0.904761904761905	2.95115384738892
0.6	3	4	16	21	22	0.954545454545455	2.97389458785765
0.6	3	5	19	22	22	1	3.03261442412622
0.6	3	6	16	21	20	1.05	3.04091678732075
0.6	3	7	15	21	20	1.05	3.01038265759125
0.6	3	8	14	20	18	1.11111111111111	2.91712280944921
0.6	3	9	16	19	19	1	3.01532292035408
0.6	3	10	15	19	21	0.904761904761905	3.00981843871996
0.6	4	1	18	19	18	1.05555555555556	4.04749571857974
0.6	4	2	12	15	16	0.9375	3.95947583769448
0.6	4	3	13	12	14	0.857142857142857	4.05217482391745
