p	maxlab	i	McSplit	MCSa1	MCSa2	ratio	maxlab_jittered
0.5	19	5	12	7	7	1.71428571428571	18.9408096801024
0.5	19	6	13	6	6	2.16666666666667	18.9575540158432
0.5	19	7	13	8	8	1.625	18.977766147349
0.5	19	8	10	7	6	1.42857142857143	18.9015241055749
0.5	19	9	12	5	6	2.4	18.9201263276394
0.5	19	10	9	7	7	1.28571428571429	19.0969782200642
0.5	20	1	9	6	6	1.5	20.0973534440156
0.5	20	2	10	7	6	1.42857142857143	20.0253497106954
0.5	20	3	8	4	5	2	20.0879541295581
0.5	20	4	10	7	7	1.42857142857143	19.9396417741664
0.5	20	5	9	6	7	1.5	19.9883027282078
0.5	20	6	10	7	6	1.42857142857143	19.9918051976711
0.5	20	7	8	5	5	1.6	19.9847538991831
0.5	20	8	7	4	5	1.75	19.9988409425598
0.5	20	9	8	4	4	2	19.9524014221504
0.5	20	10	9	5	5	1.8	20.0029134153388
0.6	1	1	20	39	38	0.512820512820513	0.98899480230175
0.6	1	2	20	35	31	0.571428571428571	1.09213110469282
0.6	1	3	20	36	43	0.555555555555556	0.903511438705027
0.6	1	4	20	38	43	0.526315789473684	1.04364106846042
0.6	1	5	20	38	41	0.526315789473684	1.08756733606569
0.6	1	6	20	37	39	0.540540540540541	0.935976028582081
0.6	1	7	20	37	39	0.540540540540541	1.01123165087774
0.6	1	8	20	41	41	0.48780487804878	0.971328842360526
0.6	1	9	20	40	44	0.5	1.02808999191038
0.6	1	10	20	37	35	0.540540540540541	1.03464212701656
0.6	2	1	19	24	26	0.791666666666667	2.03206995702349
0.6	2	2	20	29	28	0.689655172413793	2.05947425914928
0.6	2	3	19	27	28	0.703703703703704	1.93848656900227
0.6	2	4	17	26	26	0.653846153846154	1.96742465854622
0.6	2	5	20	26	26	0.769230769230769	1.98011657795869
0.6	2	6	19	26	26	0.730769230769231	1.9919210924767
0.6	2	7	14	24	23	0.583333333333333	1.95217267083935
0.6	2	8	20	26	26	0.769230769230769	2.0169469577726
0.6	2	9	17	27	28	0.62962962962963	2.01139090298675
0.6	2	10	18	26	28	0.692307692307692	2.01394949643873
0.6	3	1	18	21	20	0.857142857142857	3.08078266037628
0.6	3	2	19	22	24	0.863636363636364	2.91775087285787
0.6	3	3	17	19	21	0.894736842105263	3.00447176415473
0.6	3	4	16	21	22	0.761904761904762	3.01800708025694
0.6	3	5	19	22	22	0.863636363636364	2.96471588774584
0.6	3	6	16	21	20	0.761904761904762	3.05440694694407
0.6	3	7	15	21	20	0.714285714285714	2.96008641910739
0.6	3	8	14	20	18	0.7	2.91395689304918
0.6	3	9	16	19	19	0.842105263157895	2.9901063516736
0.6	3	10	15	19	21	0.789473684210526	2.91390083325095
0.6	4	1	18	19	18	0.947368421052632	3.90038494481705
0.6	4	2	12	15	16	0.8	3.93426967244595
0.6	4	3	13	12	14	1.08333333333333	4.00604941677302
0.6	4	4	14	15	17	0.933333333333333	3.94972736048512
0.6	4	5	12	14	15	0.857142857142857	4.02408924722113
0.6	4	6	17	17	20	1	4.08484205147252
0.6	4	7	17	18	18	0.944444444444444	4.08135384810157
0.6	4	8	14	15	15	0.933333333333333	3.96494199340232
0.6	4	9	13	14	13	0.928571428571429	4.05237052328885
0.6	4	10	16	17	17	0.941176470588235	4.01216547572985
0.6	5	1	14	13	14	1.07692307692308	5.02171585857868
0.6	5	2	15	13	14	1.15384615384615	5.01277378364466
0.6	5	3	14	15	15	0.933333333333333	5.06180619960651
0.6	5	4	17	18	16	0.944444444444444	5.03474296405911
0.6	5	5	14	12	13	1.16666666666667	4.98572469023056
0.6	5	6	11	13	12	0.846153846153846	4.99931245446205
0.6	5	7	13	12	13	1.08333333333333	5.02469408446923
0.6	5	8	17	16	15	1.0625	4.92454363042489
0.6	5	9	17	14	15	1.21428571428571	5.02901968504302
0.6	5	10	11	10	11	1.1	4.91220954549499
0.6	6	1	13	12	12	1.08333333333333	6.02165076737292
0.6	6	2	18	14	14	1.28571428571429	5.9970879512839
0.6	6	3	14	13	13	1.07692307692308	6.0032109667547
0.6	6	4	14	12	12	1.16666666666667	6.06144850803539
0.6	6	5	15	14	13	1.07142857142857	5.90529208770022
0.6	6	6	12	11	11	1.09090909090909	6.05029100957327
0.6	6	7	16	14	14	1.14285714285714	6.06628614175133
0.6	6	8	13	13	13	1	6.03954469780438
0.6	6	9	15	13	13	1.15384615384615	6.00076097645797
0.6	6	10	13	13	11	1	5.90694279889576
0.6	7	1	14	13	12	1.07692307692308	7.02534268954769
0.6	7	2	15	13	13	1.15384615384615	6.94706545113586
0.6	7	3	13	12	12	1.08333333333333	7.05629577147774
0.6	7	4	12	11	9	1.09090909090909	7.01525338049978
0.6	7	5	11	10	11	1.1	7.00116942748427
0.6	7	6	13	10	11	1.3	6.93279277696274
0.6	7	7	11	11	10	1	7.01688643516973
0.6	7	8	14	11	12	1.27272727272727	6.98380117230117
0.6	7	9	11	11	10	1	7.01538267191499
0.6	7	10	14	11	11	1.27272727272727	6.97870793291368
0.6	8	1	12	9	9	1.33333333333333	8.09770552963018
0.6	8	2	14	11	12	1.27272727272727	7.97653124909848
0.6	8	3	14	11	11	1.27272727272727	7.93694563102908
0.6	8	4	12	10	10	1.2	7.92816628464498
0.6	8	5	13	12	10	1.08333333333333	7.94409863757901
0.6	8	6	15	12	14	1.25	8.00752990157343
0.6	8	7	13	9	9	1.44444444444444	8.09777446733788
0.6	8	8	12	10	10	1.2	7.92090533534065
0.6	8	9	12	10	9	1.2	8.05350014371797
0.6	8	10	14	10	10	1.4	8.09158748490736
0.6	9	1	15	11	9	1.36363636363636	9.08128323866986
0.6	9	2	16	10	11	1.6	9.09510396411642
0.6	9	3	11	9	8	1.22222222222222	8.90943862712011
0.6	9	4	14	11	12	1.27272727272727	8.9963827138301
0.6	9	5	12	8	9	1.5	8.98474419279955
0.6	9	6	10	10	9	1	8.90175925209187
0.6	9	7	13	11	12	1.18181818181818	8.97872301968746
0.6	9	8	11	10	9	1.1	9.0097983315587
0.6	9	9	13	9	10	1.44444444444444	9.00008728126995
0.6	9	10	13	10	9	1.3	9.04915231722407
0.6	10	1	13	10	10	1.3	10.0755455762614
0.6	10	2	10	8	9	1.25	10.0980771686416
0.6	10	3	14	11	9	1.27272727272727	10.0068652675487
0.6	10	4	9	8	7	1.125	9.91956051047891
0.6	10	5	13	10	9	1.3	10.046666952176
0.6	10	6	13	9	11	1.44444444444444	10.0841060454492
0.6	10	7	13	8	7	1.625	10.0365653812885
0.6	10	8	12	8	9	1.5	9.94039715565741
0.6	10	9	12	9	9	1.33333333333333	9.91144675449468
0.6	10	10	15	9	9	1.66666666666667	9.9046483786311
0.6	11	1	11	7	7	1.57142857142857	11.0331769735087
0.6	11	2	13	11	10	1.18181818181818	11.0007338836789
0.6	11	3	13	8	8	1.625	11.0738496184815
0.6	11	4	12	10	9	1.2	11.0240205434151
0.6	11	5	10	7	6	1.42857142857143	11.0761416535359
0.6	11	6	12	8	9	1.5	10.9104723587167
0.6	11	7	17	10	11	1.7	10.9257596530486
0.6	11	8	13	11	11	1.18181818181818	10.9717245799024
0.6	11	9	13	9	10	1.44444444444444	11.0391510480084
0.6	11	10	10	8	7	1.25	10.9189851398114
0.6	12	1	12	10	11	1.2	11.9248387208674
0.6	12	2	8	5	5	1.6	12.0519515680615
0.6	12	3	15	8	8	1.875	11.9443314155098
0.6	12	4	14	9	9	1.55555555555556	12.0713152756915
0.6	12	5	11	8	8	1.375	11.9020328105893
0.6	12	6	14	9	9	1.55555555555556	12.0352758873254
0.6	12	7	11	8	8	1.375	11.9048532217741
0.6	12	8	9	6	7	1.5	12.0514543434605
0.6	12	9	10	6	7	1.66666666666667	12.0614674970042
0.6	12	10	13	8	8	1.625	11.9350543816574
0.6	13	1	10	7	8	1.42857142857143	12.9155801354442
0.6	13	2	12	7	8	1.71428571428571	13.073090753844
0.6	13	3	10	8	7	1.25	12.9387754890136
0.6	13	4	13	9	9	1.44444444444444	12.9987317777239
0.6	13	5	13	9	8	1.44444444444444	12.9637771714944
0.6	13	6	11	7	6	1.57142857142857	12.9337042502128
0.6	13	7	16	10	10	1.6	13.0885482853279
0.6	13	8	11	8	8	1.375	13.0920265850145
0.6	13	9	10	7	7	1.42857142857143	13.0290789224207
0.6	13	10	13	8	9	1.625	13.0033381308429
0.6	14	1	11	8	7	1.375	14.0351193248294
0.6	14	2	14	9	7	1.55555555555556	13.9756181674544
0.6	14	3	13	8	8	1.625	14.0341986341402
0.6	14	4	13	8	9	1.625	13.9499818081036
0.6	14	5	10	7	7	1.42857142857143	13.9279242335353
0.6	14	6	13	8	8	1.625	13.9048541263212
0.6	14	7	13	7	7	1.85714285714286	14.0732006542385
0.6	14	8	10	8	9	1.25	13.9410881964955
0.6	14	9	11	6	6	1.83333333333333	14.0829061860219
0.6	14	10	8	7	7	1.14285714285714	14.0870844333433
0.6	15	1	9	5	5	1.8	15.0606395454146
0.6	15	2	9	6	7	1.5	14.9245266513899
0.6	15	3	12	7	6	1.71428571428571	15.0992963497527
0.6	15	4	10	6	7	1.66666666666667	15.0119120688643
0.6	15	5	13	7	8	1.85714285714286	15.0046286388766
0.6	15	6	13	7	7	1.85714285714286	14.9121693816502
0.6	15	7	12	8	8	1.5	15.0132882063743
0.6	15	8	9	7	6	1.28571428571429	14.9321459319908
0.6	15	9	11	7	7	1.57142857142857	14.986033029668
0.6	15	10	12	7	7	1.71428571428571	14.9317553510424
0.6	16	1	11	7	6	1.57142857142857	15.953268207144
0.6	16	2	9	6	8	1.5	15.9818201482762
0.6	16	3	12	8	8	1.5	16.0245628785342
0.6	16	4	10	7	7	1.42857142857143	16.0526229417417
0.6	16	5	10	7	7	1.42857142857143	15.9617646918632
0.6	16	6	9	6	5	1.5	16.0003715280909
0.6	16	7	9	6	5	1.5	16.0436687017791
0.6	16	8	8	6	4	1.33333333333333	15.9596559595782
0.6	16	9	12	7	7	1.71428571428571	15.9349932225421
0.6	16	10	15	9	8	1.66666666666667	16.0581240458414
0.6	17	1	8	5	5	1.6	16.9576841166243
0.6	17	2	8	6	6	1.33333333333333	16.9322985440027
0.6	17	3	10	6	6	1.66666666666667	16.9680269791745
0.6	17	4	11	5	5	2.2	16.9979554983322
0.6	17	5	11	6	7	1.83333333333333	16.9777767671272
0.6	17	6	11	7	7	1.57142857142857	16.9047508785035
0.6	17	7	11	7	7	1.57142857142857	17.0628185970709
0.6	17	8	10	6	7	1.66666666666667	17.0768717822619
0.6	17	9	10	6	7	1.66666666666667	16.9460876164958
0.6	17	10	8	6	6	1.33333333333333	16.9170910920482
0.6	18	1	12	6	5	2	18.0980576424394
0.6	18	2	9	7	7	1.28571428571429	17.9402924005873
0.6	18	3	9	5	5	1.8	18.002437114343
0.6	18	4	8	5	5	1.6	18.0531402385794
0.6	18	5	10	6	6	1.66666666666667	18.0895077782683
0.6	18	6	9	6	5	1.5	17.9536236856598
0.6	18	7	9	4	5	2.25	17.9812202299479
0.6	18	8	10	7	7	1.42857142857143	18.0924451500643
0.6	18	9	12	6	6	2	18.0376643447671
0.6	18	10	9	5	6	1.8	18.0888292123098
0.6	19	1	12	6	7	2	19.0494482295588
0.6	19	2	7	4	4	1.75	19.0356103669386
0.6	19	3	8	5	5	1.6	19.0748764275573
0.6	19	4	10	6	6	1.66666666666667	18.9909363972023
0.6	19	5	9	6	6	1.5	18.980159118399
0.6	19	6	11	6	6	1.83333333333333	18.92006914136
0.6	19	7	13	8	8	1.625	18.9115809803363
0.6	19	8	10	6	6	1.66666666666667	18.9070897037629
0.6	19	9	11	6	7	1.83333333333333	19.0219660467003
0.6	19	10	9	5	5	1.8	19.0748495788313
0.6	20	1	9	6	6	1.5	20.044470995944
0.6	20	2	11	6	6	1.83333333333333	20.046176138334
0.6	20	3	12	6	6	2	20.0537305318285
0.6	20	4	13	6	6	2.16666666666667	20.0281866094098
0.6	20	5	11	6	5	1.83333333333333	20.0958101126365
0.6	20	6	12	8	7	1.5	20.0766152205877
0.6	20	7	7	4	4	1.75	20.0837529269978
0.6	20	8	11	8	8	1.375	19.9896391738206
0.6	20	9	6	5	5	1.2	20.0237875943538
0.6	20	10	11	7	7	1.57142857142857	19.9913743822835
0.7	1	1	20	35	37	0.571428571428571	1.00814155847765
0.7	1	2	20	38	30	0.526315789473684	1.02766179400496
0.7	1	3	20	29	33	0.689655172413793	1.09372403933667
0.7	1	4	20	35	38	0.571428571428571	1.00053897164762
0.7	1	5	20	35	34	0.571428571428571	0.96196629521437
0.7	1	6	20	35	38	0.571428571428571	0.994717187713832
0.7	1	7	20	35	33	0.571428571428571	0.9808443762362
0.7	1	8	20	33	29	0.606060606060606	0.986810705112293
0.7	1	9	20	38	36	0.526315789473684	1.08763669407926
0.7	1	10	20	35	37	0.571428571428571	1.07551945620216
0.7	2	1	19	26	26	0.730769230769231	2.05152443037368
0.7	2	2	16	25	27	0.64	1.94368749721907
0.7	2	3	18	24	24	0.75	2.03070103819482
0.7	2	4	19	25	28	0.76	2.0046610721387
0.7	2	5	19	24	27	0.791666666666667	2.0276802434586
0.7	2	6	19	23	25	0.826086956521739	1.99552383827977
0.7	2	7	16	25	26	0.64	1.94210122725926
0.7	2	8	19	27	24	0.703703703703704	2.04899073704146
0.7	2	9	16	24	22	0.666666666666667	2.03439373453148
0.7	2	10	14	20	23	0.7	1.91056758873165
0.7	3	1	16	21	20	0.761904761904762	2.91863837088458
0.7	3	2	18	22	19	0.818181818181818	2.99705998506397
0.7	3	3	17	20	19	0.85	2.91706514270045
0.7	3	4	14	17	17	0.823529411764706	3.07779254289344
0.7	3	5	17	19	20	0.894736842105263	3.08593356665224
0.7	3	6	19	21	22	0.904761904761905	3.01303399610333
0.7	3	7	16	19	19	0.842105263157895	2.93613612656482
0.7	3	8	16	18	20	0.888888888888889	3.02796449945308
0.7	3	9	15	19	19	0.789473684210526	2.98819235363044
0.7	3	10	12	14	14	0.857142857142857	2.91001588110812
0.7	4	1	13	16	16	0.8125	3.96794540151022
0.7	4	2	18	20	18	0.9	3.99076449461281
0.7	4	3	14	15	15	0.933333333333333	4.06172234443948
0.7	4	4	14	16	16	0.875	3.98267401657067
0.7	4	5	12	16	13	0.75	3.94143909132108
0.7	4	6	16	18	18	0.888888888888889	3.9658155715093
0.7	4	7	12	14	15	0.857142857142857	4.06580705223605
0.7	4	8	16	18	17	0.888888888888889	3.9230911268387
0.7	4	9	16	17	16	0.941176470588235	3.90579595337622
0.7	4	10	18	19	17	0.947368421052632	3.94230871926993
0.7	5	1	18	14	15	1.28571428571429	5.04846092071384
0.7	5	2	17	15	17	1.13333333333333	5.04573092493229
0.7	5	3	16	15	14	1.06666666666667	4.91030881940387
0.7	5	4	14	15	15	0.933333333333333	4.93482589488849
0.7	5	5	18	15	14	1.2	4.95961435842328
0.7	5	6	14	14	14	1	4.92180178030394
0.7	5	7	15	13	14	1.15384615384615	5.00229070628993
0.7	5	8	16	17	15	0.941176470588235	4.95489240493625
0.7	5	9	15	16	16	0.9375	4.9388680127915
0.7	5	10	12	12	11	1	4.93665843657218
0.7	6	1	16	14	15	1.14285714285714	5.99395924983546
0.7	6	2	15	12	11	1.25	6.04328160956502
0.7	6	3	15	13	14	1.15384615384615	5.95281145549379
0.7	6	4	17	14	13	1.21428571428571	5.99873621920124
0.7	6	5	16	14	15	1.14285714285714	6.05477358964272
0.7	6	6	15	13	15	1.15384615384615	6.05041300454177
0.7	6	7	13	13	13	1	5.97142237597145
0.7	6	8	16	13	13	1.23076923076923	6.06908694077283
0.7	6	9	14	13	14	1.07692307692308	5.99804111276753
0.7	6	10	13	11	11	1.18181818181818	5.94311125036329
0.7	7	1	17	12	13	1.41666666666667	6.92363893757574
0.7	7	2	15	13	15	1.15384615384615	7.00534622743726
0.7	7	3	11	8	8	1.375	6.97452368610539
0.7	7	4	15	13	11	1.15384615384615	7.00322336126119
0.7	7	5	9	9	11	1	7.0751696058549
0.7	7	6	10	11	11	0.909090909090909	7.06215105373412
0.7	7	7	15	13	13	1.15384615384615	6.92200677064247
0.7	7	8	12	12	11	1	6.92982140001841
0.7	7	9	14	12	12	1.16666666666667	6.92847606916912
0.7	7	10	15	11	13	1.36363636363636	7.03156889695674
0.7	8	1	13	11	11	1.18181818181818	8.01651505152695
0.7	8	2	10	9	9	1.11111111111111	8.06935362396762
0.7	8	3	15	14	13	1.07142857142857	7.93185534849763
0.7	8	4	13	10	10	1.3	8.07110312869772
0.7	8	5	14	12	10	1.16666666666667	7.99373781322502
0.7	8	6	12	11	10	1.09090909090909	7.99484998951666
0.7	8	7	14	11	10	1.27272727272727	7.92065333095379
0.7	8	8	14	10	11	1.4	8.0108505954966
0.7	8	9	14	10	10	1.4	8.07329040085897
0.7	8	10	15	12	12	1.25	7.94251373424195
0.7	9	1	14	11	9	1.27272727272727	9.01737468838692
0.7	9	2	11	8	8	1.375	8.94339046687819
0.7	9	3	15	12	13	1.25	9.05062771495432
0.7	9	4	15	11	12	1.36363636363636	9.04428100581281
0.7	9	5	14	10	12	1.4	8.90914784250781
0.7	9	6	7	7	7	1	8.98048417805694
0.7	9	7	11	10	10	1.1	8.96149574136362
0.7	9	8	13	12	13	1.08333333333333	9.04646250838414
0.7	9	9	13	9	10	1.44444444444444	9.06110740602016
0.7	9	10	14	11	11	1.27272727272727	8.96470794538036
0.7	10	1	13	8	8	1.625	10.0574786386453
0.7	10	2	15	10	10	1.5	9.95989353135228
0.7	10	3	11	8	9	1.375	10.0632596880198
0.7	10	4	15	11	11	1.36363636363636	9.90399766215123
0.7	10	5	14	11	11	1.27272727272727	10.0668087090366
0.7	10	6	13	10	9	1.3	10.0130434037652
0.7	10	7	12	10	11	1.2	9.90438954532146
0.7	10	8	11	9	10	1.22222222222222	10.0444988808129
0.7	10	9	13	10	10	1.3	10.0274168102536
0.7	10	10	14	9	8	1.55555555555556	9.92805852913298
0.7	11	1	11	7	7	1.57142857142857	11.0497616002336
0.7	11	2	15	9	10	1.66666666666667	11.0523430159315
0.7	11	3	14	10	10	1.4	10.943798762653
0.7	11	4	14	10	9	1.4	10.9948944955599
0.7	11	5	11	8	8	1.375	10.9663816879969
0.7	11	6	15	10	11	1.5	11.0712348371279
0.7	11	7	9	8	9	1.125	10.908412743127
0.7	11	8	12	9	10	1.33333333333333	11.052706947783
0.7	11	9	11	7	8	1.57142857142857	11.0708497921005
0.7	11	10	16	10	10	1.6	10.9882501381449
0.7	12	1	12	8	9	1.5	11.9657327713445
0.7	12	2	14	10	11	1.4	12.0237729010172
0.7	12	3	9	6	5	1.5	12.0395276423078
0.7	12	4	14	8	8	1.75	11.9370534404647
0.7	12	5	15	9	9	1.66666666666667	11.9130238308106
0.7	12	6	14	9	9	1.55555555555556	12.0619130766951
0.7	12	7	11	8	8	1.375	11.9239375972655
0.7	12	8	7	5	6	1.4	12.058846502332
0.7	12	9	11	7	8	1.57142857142857	12.0077167743817
0.7	12	10	12	9	8	1.33333333333333	11.9734849541448
0.7	13	1	11	10	8	1.1	12.9369970212691
0.7	13	2	14	9	10	1.55555555555556	13.0496429673862
0.7	13	3	12	11	10	1.09090909090909	13.0266138086095
0.7	13	4	13	8	8	1.625	13.0559847620782
0.7	13	5	7	7	6	1	13.0424315756187
0.7	13	6	11	10	8	1.1	13.0166912658606
0.7	13	7	13	8	9	1.625	12.9073584380094
0.7	13	8	14	10	10	1.4	12.9139839631505
0.7	13	9	13	8	9	1.625	12.9492006580345
0.7	13	10	14	8	9	1.75	13.007524833316
0.7	14	1	13	8	8	1.625	13.9677567485254
0.7	14	2	12	9	8	1.33333333333333	14.0280471343547
0.7	14	3	12	7	7	1.71428571428571	13.9778180163354
0.7	14	4	13	9	10	1.44444444444444	14.0219748798292
0.7	14	5	9	6	7	1.5	14.0734560708981
0.7	14	6	10	6	6	1.66666666666667	14.0863289681729
0.7	14	7	11	8	8	1.375	13.9774424410891
0.7	14	8	12	10	8	1.2	13.9906891799998
0.7	14	9	11	9	9	1.22222222222222	14.0599616608117
0.7	14	10	10	8	7	1.25	14.0909675468691
0.7	15	1	9	8	8	1.125	14.9851488051005
0.7	15	2	11	7	8	1.57142857142857	14.9903611452784
0.7	15	3	9	8	8	1.125	14.9893260762095
0.7	15	4	9	7	7	1.28571428571429	14.9582835981622
0.7	15	5	10	7	7	1.42857142857143	15.046807680605
0.7	15	6	11	8	8	1.375	14.9926824836526
0.7	15	7	15	9	9	1.66666666666667	15.0913806635886
0.7	15	8	9	6	6	1.5	14.9976222353987
0.7	15	9	13	7	8	1.85714285714286	14.9405115142465
0.7	15	10	12	8	8	1.5	15.0880730153993
0.7	16	1	10	6	6	1.66666666666667	15.99724084544
0.7	16	2	8	6	6	1.33333333333333	15.9018465813715
0.7	16	3	11	7	7	1.57142857142857	15.9626491241623
0.7	16	4	8	7	8	1.14285714285714	15.9332385791
0.7	16	5	10	6	6	1.66666666666667	15.9314430123661
0.7	16	6	12	6	8	2	15.9152380576357
0.7	16	7	10	8	9	1.25	15.9465463882778
0.7	16	8	10	7	6	1.42857142857143	16.0830264543183
0.7	16	9	10	6	6	1.66666666666667	15.9475551328622
0.7	16	10	11	7	8	1.57142857142857	15.9560056109913
0.7	17	1	10	7	6	1.42857142857143	17.0692927579861
0.7	17	2	12	9	9	1.33333333333333	17.0923180010635
0.7	17	3	10	8	8	1.25	16.9705623770598
0.7	17	4	14	7	8	2	17.0898252523039
0.7	17	5	10	6	7	1.66666666666667	16.9256210105959
0.7	17	6	11	8	8	1.375	16.9297706758138
0.7	17	7	8	7	7	1.14285714285714	16.9963045093231
0.7	17	8	10	7	6	1.42857142857143	16.9806863813195
0.7	17	9	7	5	5	1.4	16.9045749635436
0.7	17	10	14	9	7	1.55555555555556	17.0723266530316
0.7	18	1	10	6	6	1.66666666666667	18.0562516092788
0.7	18	2	12	6	7	2	17.968009564979
0.7	18	3	12	8	8	1.5	18.0699083110783
0.7	18	4	9	7	7	1.28571428571429	18.0291132797953
0.7	18	5	11	7	7	1.57142857142857	18.0586033463012
0.7	18	6	8	7	7	1.14285714285714	17.9846619964577
0.7	18	7	7	5	5	1.4	18.0198953630403
0.7	18	8	9	5	5	1.8	17.9944886441808
0.7	18	9	12	7	6	1.71428571428571	17.9549852811731
0.7	18	10	8	6	5	1.33333333333333	18.0975862734485
0.7	19	1	9	6	6	1.5	18.9361557126045
0.7	19	2	11	6	6	1.83333333333333	19.0750283746514
0.7	19	3	8	6	6	1.33333333333333	19.065228183521
0.7	19	4	14	6	6	2.33333333333333	19.06961277714
0.7	19	5	10	6	6	1.66666666666667	19.0879591043573
0.7	19	6	10	5	5	2	18.971069342969
0.7	19	7	13	7	7	1.85714285714286	18.9888738446403
0.7	19	8	6	4	4	1.5	18.9219832582399
0.7	19	9	7	6	5	1.16666666666667	18.9325262616854
0.7	19	10	8	5	4	1.6	18.9442961570807
0.7	20	1	9	5	5	1.8	20.0335199427791
0.7	20	2	8	5	5	1.6	20.086252321722
0.7	20	3	7	5	6	1.4	20.0789511320647
0.7	20	4	9	5	5	1.8	19.9942405330017
0.7	20	5	11	7	7	1.57142857142857	20.0287763868459
0.7	20	6	12	8	7	1.5	20.0691772824619
0.7	20	7	6	4	4	1.5	19.9539749734104
0.7	20	8	11	8	9	1.375	19.9093794014771
0.7	20	9	8	6	6	1.33333333333333	20.046453126939
0.7	20	10	12	6	7	2	20.0855458274949
0.8	1	1	20	32	31	0.625	1.0322918897029
0.8	1	2	20	32	27	0.625	0.932590412627906
0.8	1	3	20	35	31	0.571428571428571	1.03166019869968
0.8	1	4	20	33	30	0.606060606060606	1.05421976768412
0.8	1	5	20	37	31	0.540540540540541	0.920575017901137
0.8	1	6	20	32	29	0.625	0.939701250381768
0.8	1	7	20	32	29	0.625	0.973858104692772
0.8	1	8	20	31	31	0.645161290322581	1.09219515300356
0.8	1	9	20	32	30	0.625	0.967914107721299
0.8	1	10	20	33	31	0.606060606060606	0.934015646856278
0.8	2	1	19	24	23	0.791666666666667	1.95962728350423
0.8	2	2	18	25	25	0.72	1.93678710949607
0.8	2	3	18	22	24	0.818181818181818	2.07383105023764
0.8	2	4	19	25	23	0.76	1.92437789733522
0.8	2	5	19	25	25	0.76	1.90360853644088
0.8	2	6	18	22	25	0.818181818181818	2.05672354074195
0.8	2	7	19	25	26	0.76	1.90194122400135
0.8	2	8	17	23	23	0.739130434782609	2.0800889511127
0.8	2	9	19	27	23	0.703703703703704	1.98144518565387
0.8	2	10	17	25	24	0.68	1.94553718995303
0.8	3	1	16	18	19	0.888888888888889	2.97235243977048
0.8	3	2	16	20	19	0.8	2.97670771288686
0.8	3	3	13	17	15	0.764705882352941	2.95993701750413
0.8	3	4	19	19	20	1	3.09654770349152
0.8	3	5	14	17	17	0.823529411764706	3.03386920024641
0.8	3	6	16	18	19	0.888888888888889	3.07854208205827
0.8	3	7	18	17	19	1.05882352941176	2.94756891964935
0.8	3	8	17	21	19	0.80952380952381	2.97648591464385
0.8	3	9	16	18	22	0.888888888888889	3.06121015329845
0.8	3	10	16	21	21	0.761904761904762	2.99505781796761
0.8	4	1	17	20	17	0.85	4.0760963216424
0.8	4	2	17	16	15	1.0625	4.00758119169623
0.8	4	3	17	21	18	0.80952380952381	4.07934167655185
0.8	4	4	17	18	16	0.944444444444444	3.93189353127964
0.8	4	5	13	14	15	0.928571428571429	4.03730819285847
0.8	4	6	15	18	18	0.833333333333333	4.07459310293198
0.8	4	7	15	16	17	0.9375	4.01475145770237
0.8	4	8	15	19	17	0.789473684210526	4.07756535685621
0.8	4	9	15	16	17	0.9375	3.98891948587261
0.8	4	10	16	19	17	0.842105263157895	4.02236993690021
0.8	5	1	14	15	15	0.933333333333333	4.95566902644932
0.8	5	2	16	14	14	1.14285714285714	5.09390788711607
0.8	5	3	15	14	15	1.07142857142857	5.07709121010266
0.8	5	4	16	16	15	1	5.02448020381853
0.8	5	5	17	14	17	1.21428571428571	4.98697628411464
0.8	5	6	16	18	13	0.888888888888889	5.00972580513917
0.8	5	7	16	15	17	1.06666666666667	4.94326249840669
0.8	5	8	15	13	15	1.15384615384615	5.03566031549126
0.8	5	9	13	15	14	0.866666666666667	4.99928812617436
0.8	5	10	16	16	16	1	4.91616587764584
0.8	6	1	14	12	12	1.16666666666667	6.0329825099092
0.8	6	2	16	14	15	1.14285714285714	6.05781196998432
0.8	6	3	15	14	15	1.07142857142857	6.08423476568423
0.8	6	4	13	14	13	0.928571428571429	6.07813728502952
0.8	6	5	12	12	11	1	5.91901076291688
0.8	6	6	14	14	14	1	6.00296491328627
0.8	6	7	15	14	13	1.07142857142857	5.9624290232081
0.8	6	8	13	13	12	1	5.9781611432787
0.8	6	9	17	14	16	1.21428571428571	6.0728668353986
0.8	6	10	18	14	13	1.28571428571429	6.09329164843075
0.8	7	1	12	10	11	1.2	7.04736311207525
0.8	7	2	14	13	14	1.07692307692308	7.04389857677743
0.8	7	3	10	9	9	1.11111111111111	7.02078735968098
0.8	7	4	16	12	13	1.33333333333333	7.04130634190515
0.8	7	5	13	13	12	1	6.93862332841381
0.8	7	6	13	10	12	1.3	6.98713841559365
0.8	7	7	13	12	12	1.08333333333333	7.00237539582886
0.8	7	8	17	14	12	1.21428571428571	7.07831565081142
0.8	7	9	16	15	12	1.06666666666667	7.03926978064701
0.8	7	10	14	13	13	1.07692307692308	7.0654292600695
0.8	8	1	13	11	11	1.18181818181818	7.90074855941348
0.8	8	2	15	13	11	1.15384615384615	8.09917398272082
0.8	8	3	17	15	14	1.13333333333333	7.99447602806613
0.8	8	4	11	13	13	0.846153846153846	7.92327501852997
0.8	8	5	12	11	10	1.09090909090909	8.05750669171102
0.8	8	6	13	10	10	1.3	7.94379445263185
0.8	8	7	15	14	13	1.07142857142857	7.94757104059681
0.8	8	8	13	12	13	1.08333333333333	7.94516778676771
