p	maxlab	i	McSplit	MCSa1	MCSa2	ratio	maxlab_jittered
0.5	19	3	12	7	7	1.71428571428571	19.0109353785403
0.5	19	4	10	6	6	1.66666666666667	18.9670636514202
0.5	19	5	12	7	7	1.71428571428571	18.911618863605
0.5	19	6	13	6	6	2.16666666666667	19.0293942559045
0.5	19	7	13	8	8	1.625	19.0629196771421
0.5	19	8	10	7	6	1.66666666666667	18.9510130048264
0.5	19	9	12	5	6	2	19.0414479854982
0.5	19	10	9	7	7	1.28571428571429	18.9288157755509
0.5	20	1	9	6	6	1.5	19.9120852340944
0.5	20	2	10	7	6	1.66666666666667	20.0477289563976
0.5	20	3	8	4	5	1.6	19.9396856757812
0.5	20	4	10	7	7	1.42857142857143	20.0371336804703
0.5	20	5	9	6	7	1.28571428571429	19.9854031063151
0.5	20	6	10	7	6	1.66666666666667	19.9328235546593
0.5	20	7	8	5	5	1.6	20.0269581469242
0.5	20	8	7	4	5	1.4	20.037000148464
0.5	20	9	8	4	4	2	20.0782760865986
0.5	20	10	9	5	5	1.8	19.9075826711953
0.6	1	1	20	39	38	0.526315789473684	0.950634021218866
0.6	1	2	20	35	31	0.645161290322581	1.05236905696802
0.6	1	3	20	36	43	0.465116279069767	1.02177868778817
0.6	1	4	20	38	43	0.465116279069767	0.984331291913986
0.6	1	5	20	38	41	0.48780487804878	1.09553722953424
0.6	1	6	20	37	39	0.512820512820513	1.08851701184176
0.6	1	7	20	37	39	0.512820512820513	1.07030320516787
0.6	1	8	20	41	41	0.48780487804878	1.05364971789531
0.6	1	9	20	40	44	0.454545454545455	1.07034353795461
0.6	1	10	20	37	35	0.571428571428571	0.944994527334347
0.6	2	1	19	24	26	0.730769230769231	2.04622331717983
0.6	2	2	20	29	28	0.714285714285714	1.9165322074201
0.6	2	3	19	27	28	0.678571428571429	2.00645587458275
0.6	2	4	17	26	26	0.653846153846154	1.92901358650997
0.6	2	5	20	26	26	0.769230769230769	1.94597901329398
0.6	2	6	19	26	26	0.730769230769231	1.92211946668103
0.6	2	7	14	24	23	0.608695652173913	2.03737737978809
0.6	2	8	20	26	26	0.769230769230769	1.93533045062795
0.6	2	9	17	27	28	0.607142857142857	1.95497070257552
0.6	2	10	18	26	28	0.642857142857143	1.98410582127981
0.6	3	1	18	21	20	0.9	3.02299898238853
0.6	3	2	19	22	24	0.791666666666667	3.07129515330307
0.6	3	3	17	19	21	0.80952380952381	2.99559580185451
0.6	3	4	16	21	22	0.727272727272727	2.90002769427374
0.6	3	5	19	22	22	0.863636363636364	3.08984230337664
0.6	3	6	16	21	20	0.8	2.97074721278623
0.6	3	7	15	21	20	0.75	2.90607068347745
0.6	3	8	14	20	18	0.777777777777778	2.96644757045433
0.6	3	9	16	19	19	0.842105263157895	2.99464853894897
0.6	3	10	15	19	21	0.714285714285714	2.97634666841477
0.6	4	1	18	19	18	1	4.05574211026542
0.6	4	2	12	15	16	0.75	4.00500788595527
0.6	4	3	13	12	14	0.928571428571429	4.02458147713915
0.6	4	4	14	15	17	0.823529411764706	4.03765088734217
0.6	4	5	12	14	15	0.8	3.9115554024931
0.6	4	6	17	17	20	0.85	4.07705690609291
0.6	4	7	17	18	18	0.944444444444444	3.95736085316166
0.6	4	8	14	15	15	0.933333333333333	4.06664343914017
0.6	4	9	13	14	13	1	3.95499763516709
0.6	4	10	16	17	17	0.941176470588235	3.98472591545433
0.6	5	1	14	13	14	1	5.04697985542007
0.6	5	2	15	13	14	1.07142857142857	4.92015854879282
0.6	5	3	14	15	15	0.933333333333333	4.99318438437767
0.6	5	4	17	18	16	1.0625	5.05159249641001
0.6	5	5	14	12	13	1.07692307692308	5.05776320248842
0.6	5	6	11	13	12	0.916666666666667	4.94927640757524
0.6	5	7	13	12	13	1	4.95824263868853
0.6	5	8	17	16	15	1.13333333333333	4.97945641642436
0.6	5	9	17	14	15	1.13333333333333	5.00523302061483
0.6	5	10	11	10	11	1	5.00212650392205
0.6	6	1	13	12	12	1.08333333333333	5.96714456435293
0.6	6	2	18	14	14	1.28571428571429	5.98310588938184
0.6	6	3	14	13	13	1.07692307692308	5.97674114746042
0.6	6	4	14	12	12	1.16666666666667	6.07298165820539
0.6	6	5	15	14	13	1.15384615384615	6.08148795282468
0.6	6	6	12	11	11	1.09090909090909	5.98933444949798
0.6	6	7	16	14	14	1.14285714285714	5.93092049630359
0.6	6	8	13	13	13	1	5.99379979432561
0.6	6	9	15	13	13	1.15384615384615	6.08749133688398
0.6	6	10	13	13	11	1.18181818181818	6.0975744439289
0.6	7	1	14	13	12	1.16666666666667	7.01361708468758
0.6	7	2	15	13	13	1.15384615384615	7.02369658779353
0.6	7	3	13	12	12	1.08333333333333	6.98150752913207
0.6	7	4	12	11	9	1.33333333333333	6.94536946206354
0.6	7	5	11	10	11	1	6.91044279602356
0.6	7	6	13	10	11	1.18181818181818	7.00801059161313
0.6	7	7	11	11	10	1.1	6.90325126200914
0.6	7	8	14	11	12	1.16666666666667	7.09312733751722
0.6	7	9	11	11	10	1.1	6.98235591067933
0.6	7	10	14	11	11	1.27272727272727	7.08369910563342
0.6	8	1	12	9	9	1.33333333333333	8.08234102968126
0.6	8	2	14	11	12	1.16666666666667	7.90834753154777
0.6	8	3	14	11	11	1.27272727272727	8.05315609164536
0.6	8	4	12	10	10	1.2	7.94734867038205
0.6	8	5	13	12	10	1.3	8.00866596628912
0.6	8	6	15	12	14	1.07142857142857	8.04677863591351
0.6	8	7	13	9	9	1.44444444444444	7.98202628111467
0.6	8	8	12	10	10	1.2	7.97859330987558
0.6	8	9	12	10	9	1.33333333333333	7.99810752989724
0.6	8	10	14	10	10	1.4	8.08065608055331
0.6	9	1	15	11	9	1.66666666666667	8.9948038354516
0.6	9	2	16	10	11	1.45454545454545	9.08015802982263
0.6	9	3	11	9	8	1.375	8.931032864796
0.6	9	4	14	11	12	1.16666666666667	9.03400103035383
0.6	9	5	12	8	9	1.33333333333333	9.05695104100741
0.6	9	6	10	10	9	1.11111111111111	8.96123582352884
0.6	9	7	13	11	12	1.08333333333333	9.04475967139006
0.6	9	8	11	10	9	1.22222222222222	8.92460237867199
0.6	9	9	13	9	10	1.3	9.07369154249318
0.6	9	10	13	10	9	1.44444444444444	9.05965410615318
0.6	10	1	13	10	10	1.3	10.0561803302728
0.6	10	2	10	8	9	1.11111111111111	10.0999133502133
0.6	10	3	14	11	9	1.55555555555556	9.9671945465263
0.6	10	4	9	8	7	1.28571428571429	9.91518789925613
0.6	10	5	13	10	9	1.44444444444444	9.95699949958362
0.6	10	6	13	9	11	1.18181818181818	10.0949186845217
0.6	10	7	13	8	7	1.85714285714286	10.0408627799712
0.6	10	8	12	8	9	1.33333333333333	10.0073161603417
0.6	10	9	12	9	9	1.33333333333333	10.0477887206245
0.6	10	10	15	9	9	1.66666666666667	10.0431398866232
0.6	11	1	11	7	7	1.57142857142857	10.9133287022356
0.6	11	2	13	11	10	1.3	11.0390340131242
0.6	11	3	13	8	8	1.625	10.9346378968097
0.6	11	4	12	10	9	1.33333333333333	11.047492968943
0.6	11	5	10	7	6	1.66666666666667	10.9164278661832
0.6	11	6	12	8	9	1.33333333333333	11.0036664866842
0.6	11	7	17	10	11	1.54545454545455	10.934373640269
0.6	11	8	13	11	11	1.18181818181818	10.9738853141665
0.6	11	9	13	9	10	1.3	11.0389143510256
0.6	11	10	10	8	7	1.42857142857143	10.9624988927506
0.6	12	1	12	10	11	1.09090909090909	12.0408833412454
0.6	12	2	8	5	5	1.6	11.901540100947
0.6	12	3	15	8	8	1.875	12.0989188264124
0.6	12	4	14	9	9	1.55555555555556	11.9254375940654
0.6	12	5	11	8	8	1.375	11.918152491143
0.6	12	6	14	9	9	1.55555555555556	12.0073858282994
0.6	12	7	11	8	8	1.375	12.0166250856593
0.6	12	8	9	6	7	1.28571428571429	12.0039484498091
0.6	12	9	10	6	7	1.42857142857143	11.9310933450703
0.6	12	10	13	8	8	1.625	11.9163287436124
0.6	13	1	10	7	8	1.25	13.0664180732332
0.6	13	2	12	7	8	1.5	13.0879099545069
0.6	13	3	10	8	7	1.42857142857143	12.9014051064383
0.6	13	4	13	9	9	1.44444444444444	13.0444469851442
0.6	13	5	13	9	8	1.625	13.0665755104739
0.6	13	6	11	7	6	1.83333333333333	13.085041795345
0.6	13	7	16	10	10	1.6	13.0447577033658
0.6	13	8	11	8	8	1.375	12.986470175162
0.6	13	9	10	7	7	1.42857142857143	12.9447358202189
0.6	13	10	13	8	9	1.44444444444444	12.9627280330751
0.6	14	1	11	8	7	1.57142857142857	14.0657053496223
0.6	14	2	14	9	7	2	14.0948900762014
0.6	14	3	13	8	8	1.625	13.9526748252567
0.6	14	4	13	8	9	1.44444444444444	13.9033646841533
0.6	14	5	10	7	7	1.42857142857143	14.0184244145174
0.6	14	6	13	8	8	1.625	14.0160713626537
0.6	14	7	13	7	7	1.85714285714286	14.0497423734516
0.6	14	8	10	8	9	1.11111111111111	13.9514204366598
0.6	14	9	11	6	6	1.83333333333333	14.0967918132432
0.6	14	10	8	7	7	1.14285714285714	14.0297695973422
0.6	15	1	9	5	5	1.8	15.0294951596763
0.6	15	2	9	6	7	1.28571428571429	14.980890126247
0.6	15	3	12	7	6	2	14.9087407883722
0.6	15	4	10	6	7	1.42857142857143	15.0160433679819
0.6	15	5	13	7	8	1.625	15.0923422906082
0.6	15	6	13	7	7	1.85714285714286	14.965928149689
0.6	15	7	12	8	8	1.5	15.0256049201824
0.6	15	8	9	7	6	1.5	15.0376916078851
0.6	15	9	11	7	7	1.57142857142857	15.0516857112292
0.6	15	10	12	7	7	1.71428571428571	14.9897008812521
0.6	16	1	11	7	6	1.83333333333333	16.0818758052308
0.6	16	2	9	6	8	1.125	15.9767830446828
0.6	16	3	12	8	8	1.5	15.9440499828197
0.6	16	4	10	7	7	1.42857142857143	16.0734205583576
0.6	16	5	10	7	7	1.42857142857143	15.9264630039223
0.6	16	6	9	6	5	1.8	15.9175240505487
0.6	16	7	9	6	5	1.8	16.0732858551666
0.6	16	8	8	6	4	2	15.9520211957861
0.6	16	9	12	7	7	1.71428571428571	15.9313506237231
0.6	16	10	15	9	8	1.875	15.9848145912401
0.6	17	1	8	5	5	1.6	17.0824253329542
0.6	17	2	8	6	6	1.33333333333333	17.0909287367016
0.6	17	3	10	6	6	1.66666666666667	16.922093354119
0.6	17	4	11	5	5	2.2	17.0979644733015
0.6	17	5	11	6	7	1.57142857142857	16.9355938329361
0.6	17	6	11	7	7	1.57142857142857	16.9409794292413
0.6	17	7	11	7	7	1.57142857142857	17.0309586649761
0.6	17	8	10	6	7	1.42857142857143	16.907895418629
0.6	17	9	10	6	7	1.42857142857143	17.0955408325884
0.6	17	10	8	6	6	1.33333333333333	17.0537295895629
0.6	18	1	12	6	5	2.4	18.0698438150343
0.6	18	2	9	7	7	1.28571428571429	18.0498306995258
0.6	18	3	9	5	5	1.8	17.9850520474371
0.6	18	4	8	5	5	1.6	17.9430814999621
0.6	18	5	10	6	6	1.66666666666667	17.9024196119513
0.6	18	6	9	6	5	1.8	18.0198003419675
0.6	18	7	9	4	5	1.8	18.0554643564858
0.6	18	8	10	7	7	1.42857142857143	18.0812645951286
0.6	18	9	12	6	6	2	18.0504545453005
0.6	18	10	9	5	6	1.5	17.9750486496836
0.6	19	1	12	6	7	1.71428571428571	18.9635105899069
0.6	19	2	7	4	4	1.75	19.0646605106071
0.6	19	3	8	5	5	1.6	19.0580047382042
0.6	19	4	10	6	6	1.66666666666667	19.0035635953769
0.6	19	5	9	6	6	1.5	18.923060054332
0.6	19	6	11	6	6	1.83333333333333	19.0839444544166
0.6	19	7	13	8	8	1.625	19.0726248712279
0.6	19	8	10	6	6	1.66666666666667	19.0620961289387
0.6	19	9	11	6	7	1.57142857142857	18.906639816286
0.6	19	10	9	5	5	1.8	18.9393496436533
0.6	20	1	9	6	6	1.5	20.0556296221446
0.6	20	2	11	6	6	1.83333333333333	19.9359712671023
0.6	20	3	12	6	6	2	19.915947061358
0.6	20	4	13	6	6	2.16666666666667	19.9577054154128
0.6	20	5	11	6	5	2.2	20.0143600422889
0.6	20	6	12	8	7	1.71428571428571	20.0468254244421
0.6	20	7	7	4	4	1.75	20.0542217321694
0.6	20	8	11	8	8	1.375	20.0894250631332
0.6	20	9	6	5	5	1.2	19.9231277495623
0.6	20	10	11	7	7	1.57142857142857	20.0387561806943
0.7	1	1	20	35	37	0.540540540540541	1.09953388012946
0.7	1	2	20	38	30	0.666666666666667	1.06049708323553
0.7	1	3	20	29	33	0.606060606060606	0.999458161275834
0.7	1	4	20	35	38	0.526315789473684	0.951412702957168
0.7	1	5	20	35	34	0.588235294117647	1.00144611094147
0.7	1	6	20	35	38	0.526315789473684	0.901245123706758
0.7	1	7	20	35	33	0.606060606060606	0.992022149218246
0.7	1	8	20	33	29	0.689655172413793	1.090731511591
0.7	1	9	20	38	36	0.555555555555556	1.08323447951116
0.7	1	10	20	35	37	0.540540540540541	0.96589384987019
0.7	2	1	19	26	26	0.730769230769231	1.92239734902978
0.7	2	2	16	25	27	0.592592592592593	2.08441330268979
0.7	2	3	18	24	24	0.75	1.91782618197612
0.7	2	4	19	25	28	0.678571428571429	1.95729396142997
0.7	2	5	19	24	27	0.703703703703704	2.00625059385784
0.7	2	6	19	23	25	0.76	2.04268866470084
0.7	2	7	16	25	26	0.615384615384615	1.9599448476918
0.7	2	8	19	27	24	0.791666666666667	1.93154738242738
0.7	2	9	16	24	22	0.727272727272727	1.92941462476738
0.7	2	10	14	20	23	0.608695652173913	1.97750271740369
0.7	3	1	16	21	20	0.8	2.90615445161238
0.7	3	2	18	22	19	0.947368421052632	2.91845098505728
0.7	3	3	17	20	19	0.894736842105263	3.00702477791347
0.7	3	4	14	17	17	0.823529411764706	2.93507708557881
0.7	3	5	17	19	20	0.85	3.08296993584372
0.7	3	6	19	21	22	0.863636363636364	3.0433394358959
0.7	3	7	16	19	19	0.842105263157895	3.02699479088187
0.7	3	8	16	18	20	0.8	3.01441701515578
0.7	3	9	15	19	19	0.789473684210526	2.94653495070524
0.7	3	10	12	14	14	0.857142857142857	3.03799633402377
0.7	4	1	13	16	16	0.8125	4.03571145082824
0.7	4	2	18	20	18	1	4.09136464642361
0.7	4	3	14	15	15	0.933333333333333	3.97597643826157
0.7	4	4	14	16	16	0.875	4.00159396128729
0.7	4	5	12	16	13	0.923076923076923	3.96230990919285
0.7	4	6	16	18	18	0.888888888888889	4.03809479991905
0.7	4	7	12	14	15	0.8	4.02393893520348
0.7	4	8	16	18	17	0.941176470588235	3.90748103824444
0.7	4	9	16	17	16	1	3.94712679581717
0.7	4	10	18	19	17	1.05882352941176	3.97505040694959
0.7	5	1	18	14	15	1.2	4.94716299092397
0.7	5	2	17	15	17	1	5.04305825540796
0.7	5	3	16	15	14	1.14285714285714	5.01834021806717
0.7	5	4	14	15	15	0.933333333333333	4.97802502228878
0.7	5	5	18	15	14	1.28571428571429	4.99516127393581
0.7	5	6	14	14	14	1	4.9472500345204
0.7	5	7	15	13	14	1.07142857142857	4.98557661352679
0.7	5	8	16	17	15	1.06666666666667	5.0210675555747
0.7	5	9	15	16	16	0.9375	4.92674006600864
0.7	5	10	12	12	11	1.09090909090909	4.92927658925764
0.7	6	1	16	14	15	1.06666666666667	6.09257857743651
0.7	6	2	15	12	11	1.36363636363636	5.98550797090866
0.7	6	3	15	13	14	1.07142857142857	5.95549235693179
0.7	6	4	17	14	13	1.30769230769231	6.06503952695057
0.7	6	5	16	14	15	1.06666666666667	6.03883818681352
0.7	6	6	15	13	15	1	5.92563535058871
0.7	6	7	13	13	13	1	5.93948009638116
0.7	6	8	16	13	13	1.23076923076923	5.92560697803274
0.7	6	9	14	13	14	1	5.92846466028132
0.7	6	10	13	11	11	1.18181818181818	6.07313083168119
0.7	7	1	17	12	13	1.30769230769231	7.00012968936935
0.7	7	2	15	13	15	1	7.01999410795979
0.7	7	3	11	8	8	1.375	7.04171230006032
0.7	7	4	15	13	11	1.36363636363636	6.96725190016441
0.7	7	5	9	9	11	0.818181818181818	6.91042760326527
0.7	7	6	10	11	11	0.909090909090909	7.02492993865162
0.7	7	7	15	13	13	1.15384615384615	7.04017462297343
0.7	7	8	12	12	11	1.09090909090909	6.95975714344531
0.7	7	9	14	12	12	1.16666666666667	6.9729319775477
0.7	7	10	15	11	13	1.15384615384615	6.99819921534508
0.7	8	1	13	11	11	1.18181818181818	7.96922916998155
0.7	8	2	10	9	9	1.11111111111111	7.931503651198
0.7	8	3	15	14	13	1.15384615384615	8.08998909299262
0.7	8	4	13	10	10	1.3	7.98953783921897
0.7	8	5	14	12	10	1.4	8.09167442847975
0.7	8	6	12	11	10	1.2	7.90783131746575
0.7	8	7	14	11	10	1.4	8.01805896786973
0.7	8	8	14	10	11	1.27272727272727	7.96088233795017
0.7	8	9	14	10	10	1.4	7.97329488294199
0.7	8	10	15	12	12	1.25	8.07858275058679
0.7	9	1	14	11	9	1.55555555555556	9.00317549007013
0.7	9	2	11	8	8	1.375	8.95468387361616
0.7	9	3	15	12	13	1.15384615384615	8.91580299893394
0.7	9	4	15	11	12	1.25	9.06026701382361
0.7	9	5	14	10	12	1.16666666666667	9.06861524824053
0.7	9	6	7	7	7	1	9.02272690231912
0.7	9	7	11	10	10	1.1	9.02271590745077
0.7	9	8	13	12	13	1	8.90968594951555
0.7	9	9	13	9	10	1.3	9.06801730971783
0.7	9	10	14	11	11	1.27272727272727	9.03431412340142
0.7	10	1	13	8	8	1.625	9.97225821395405
0.7	10	2	15	10	10	1.5	10.0926987505052
0.7	10	3	11	8	9	1.22222222222222	10.0572832637466
0.7	10	4	15	11	11	1.36363636363636	9.95456133172847
0.7	10	5	14	11	11	1.27272727272727	9.93808777346276
0.7	10	6	13	10	9	1.44444444444444	9.92152013708837
0.7	10	7	12	10	11	1.09090909090909	9.99902457357384
0.7	10	8	11	9	10	1.1	10.0744708189741
0.7	10	9	13	10	10	1.3	9.95946944467723
0.7	10	10	14	9	8	1.75	10.0641280859243
0.7	11	1	11	7	7	1.57142857142857	10.9939494158607
0.7	11	2	15	9	10	1.5	11.0975648498628
0.7	11	3	14	10	10	1.4	10.9653408817481
0.7	11	4	14	10	9	1.55555555555556	10.9905633538961
0.7	11	5	11	8	8	1.375	10.9915790357161
0.7	11	6	15	10	11	1.36363636363636	11.0850886555854
0.7	11	7	9	8	9	1	11.0931580469944
0.7	11	8	12	9	10	1.2	11.0739782873075
0.7	11	9	11	7	8	1.375	10.9741284832824
0.7	11	10	16	10	10	1.6	10.9283909980208
0.7	12	1	12	8	9	1.33333333333333	11.9841956383083
0.7	12	2	14	10	11	1.27272727272727	12.0490278416779
0.7	12	3	9	6	5	1.8	11.9693329207599
0.7	12	4	14	8	8	1.75	12.0198985987809
0.7	12	5	15	9	9	1.66666666666667	12.0409322443884
0.7	12	6	14	9	9	1.55555555555556	12.0088661115617
0.7	12	7	11	8	8	1.375	12.0015243248548
0.7	12	8	7	5	6	1.16666666666667	11.9582954765763
0.7	12	9	11	7	8	1.375	12.0690693993121
0.7	12	10	12	9	8	1.5	11.9534964588471
0.7	13	1	11	10	8	1.375	13.0080606501084
0.7	13	2	14	9	10	1.4	13.0914429583121
0.7	13	3	12	11	10	1.2	12.9565742628649
0.7	13	4	13	8	8	1.625	12.9839273926336
0.7	13	5	7	7	6	1.16666666666667	13.0172048868146
0.7	13	6	11	10	8	1.375	12.945646960102
0.7	13	7	13	8	9	1.44444444444444	13.0947551711462
0.7	13	8	14	10	10	1.4	12.9794319126289
0.7	13	9	13	8	9	1.44444444444444	13.0440467678476
0.7	13	10	14	8	9	1.55555555555556	12.97505088076
0.7	14	1	13	8	8	1.625	13.9011157486122
0.7	14	2	12	9	8	1.5	13.9107007046696
0.7	14	3	12	7	7	1.71428571428571	13.9940346877091
0.7	14	4	13	9	10	1.3	14.0283785930835
0.7	14	5	9	6	7	1.28571428571429	13.9672461075708
0.7	14	6	10	6	6	1.66666666666667	14.0194162378553
0.7	14	7	11	8	8	1.375	14.0549329493195
0.7	14	8	12	10	8	1.5	14.0170792568009
0.7	14	9	11	9	9	1.22222222222222	14.0632077087183
0.7	14	10	10	8	7	1.42857142857143	14.0294900643639
0.7	15	1	9	8	8	1.125	15.0421675742604
0.7	15	2	11	7	8	1.375	14.9987730077468
0.7	15	3	9	8	8	1.125	14.9807987908367
0.7	15	4	9	7	7	1.28571428571429	15.0065396946855
0.7	15	5	10	7	7	1.42857142857143	14.9726202662569
0.7	15	6	11	8	8	1.375	14.9751631954685
0.7	15	7	15	9	9	1.66666666666667	14.9657019114122
0.7	15	8	9	6	6	1.5	15.0939733329695
0.7	15	9	13	7	8	1.625	15.0861777761485
0.7	15	10	12	8	8	1.5	15.0102665266953
0.7	16	1	10	6	6	1.66666666666667	15.9221866825596
0.7	16	2	8	6	6	1.33333333333333	15.9063427305315
0.7	16	3	11	7	7	1.57142857142857	15.9957864989992
0.7	16	4	8	7	8	1	16.0129168362822
0.7	16	5	10	6	6	1.66666666666667	16.0744668971282
0.7	16	6	12	6	8	1.5	15.9621869072784
0.7	16	7	10	8	9	1.11111111111111	16.0496831988916
0.7	16	8	10	7	6	1.66666666666667	15.9397029975429
0.7	16	9	10	6	6	1.66666666666667	15.9162407333031
0.7	16	10	11	7	8	1.375	15.9193998044822
0.7	17	1	10	7	6	1.66666666666667	16.9595805848017
0.7	17	2	12	9	9	1.33333333333333	16.9182139660697
0.7	17	3	10	8	8	1.25	16.9968644900247
0.7	17	4	14	7	8	1.75	17.0293002873659
0.7	17	5	10	6	7	1.42857142857143	16.9292985276785
0.7	17	6	11	8	8	1.375	17.0518116506282
0.7	17	7	8	7	7	1.14285714285714	16.9458357404452
0.7	17	8	10	7	6	1.66666666666667	16.9158095753286
0.7	17	9	7	5	5	1.4	16.9059871225618
0.7	17	10	14	9	7	2	17.0130712740123
0.7	18	1	10	6	6	1.66666666666667	17.9235061951913
0.7	18	2	12	6	7	1.71428571428571	18.0681159749627
0.7	18	3	12	8	8	1.5	18.0056021210738
0.7	18	4	9	7	7	1.28571428571429	18.0764783446211
0.7	18	5	11	7	7	1.57142857142857	18.0070943936706
0.7	18	6	8	7	7	1.14285714285714	17.9621534648351
0.7	18	7	7	5	5	1.4	17.9637759170961
0.7	18	8	9	5	5	1.8	17.9975713758729
0.7	18	9	12	7	6	2	17.9168807565235
0.7	18	10	8	6	5	1.6	17.9414947370533
0.7	19	1	9	6	6	1.5	19.0246909045149
0.7	19	2	11	6	6	1.83333333333333	18.9514849734027
0.7	19	3	8	6	6	1.33333333333333	18.9182833784726
0.7	19	4	14	6	6	2.33333333333333	18.9430347834714
0.7	19	5	10	6	6	1.66666666666667	19.0647498703096
0.7	19	6	10	5	5	2	19.0537717918865
0.7	19	7	13	7	7	1.85714285714286	19.0655210534111
0.7	19	8	6	4	4	1.5	18.9979399260134
0.7	19	9	7	6	5	1.4	18.9512306371238
0.7	19	10	8	5	4	2	19.0074263320304
0.7	20	1	9	5	5	1.8	20.0890654376242
0.7	20	2	8	5	5	1.6	20.0971009043977
0.7	20	3	7	5	6	1.16666666666667	19.989016469894
0.7	20	4	9	5	5	1.8	20.0473020826466
0.7	20	5	11	7	7	1.57142857142857	19.9229480673559
0.7	20	6	12	8	7	1.71428571428571	20.0270649443381
0.7	20	7	6	4	4	1.5	19.9733133529779
0.7	20	8	11	8	9	1.22222222222222	19.9381849114783
0.7	20	9	8	6	6	1.33333333333333	20.0849360399414
0.7	20	10	12	6	7	1.71428571428571	19.9926670003217
0.8	1	1	20	32	31	0.645161290322581	0.90356963109225
0.8	1	2	20	32	27	0.740740740740741	0.957148784771562
0.8	1	3	20	35	31	0.645161290322581	1.0588122332003
0.8	1	4	20	33	30	0.666666666666667	1.0377054957673
0.8	1	5	20	37	31	0.645161290322581	1.0745779579971
0.8	1	6	20	32	29	0.689655172413793	0.938609956949949
0.8	1	7	20	32	29	0.689655172413793	1.02382123381831
0.8	1	8	20	31	31	0.645161290322581	1.08732219412923
0.8	1	9	20	32	30	0.666666666666667	0.97235429645516
0.8	1	10	20	33	31	0.645161290322581	0.925228565046564
0.8	2	1	19	24	23	0.826086956521739	2.07877127043903
0.8	2	2	18	25	25	0.72	2.01829275437631
0.8	2	3	18	22	24	0.75	2.05149577716365
0.8	2	4	19	25	23	0.826086956521739	1.96662543490529
0.8	2	5	19	25	25	0.76	1.96325002154335
0.8	2	6	18	22	25	0.72	1.9723344116006
0.8	2	7	19	25	26	0.730769230769231	1.94543091775849
0.8	2	8	17	23	23	0.739130434782609	1.92575996108353
0.8	2	9	19	27	23	0.826086956521739	2.02517742896453
0.8	2	10	17	25	24	0.708333333333333	1.92916121650487
0.8	3	1	16	18	19	0.842105263157895	2.97056685364805
0.8	3	2	16	20	19	0.842105263157895	2.93087069834583
0.8	3	3	13	17	15	0.866666666666667	2.92944510541856
0.8	3	4	19	19	20	0.95	3.01692918487824
0.8	3	5	14	17	17	0.823529411764706	3.03030557511374
0.8	3	6	16	18	19	0.842105263157895	2.9463753553573
0.8	3	7	18	17	19	0.947368421052632	2.93298899657093
0.8	3	8	17	21	19	0.894736842105263	2.99845518171787
0.8	3	9	16	18	22	0.727272727272727	2.97269242717884
0.8	3	10	16	21	21	0.761904761904762	3.01960654756986
0.8	4	1	17	20	17	1	4.00930203059688
0.8	4	2	17	16	15	1.13333333333333	4.04552927203476
0.8	4	3	17	21	18	0.944444444444444	3.90217338930815
0.8	4	4	17	18	16	1.0625	3.95615928629413
0.8	4	5	13	14	15	0.866666666666667	3.90249269171618
0.8	4	6	15	18	18	0.833333333333333	3.93349553938024
0.8	4	7	15	16	17	0.882352941176471	4.0983895176556
0.8	4	8	15	19	17	0.882352941176471	4.08398741548881
0.8	4	9	15	16	17	0.882352941176471	4.08564562322572
0.8	4	10	16	19	17	0.941176470588235	3.91651213369332
0.8	5	1	14	15	15	0.933333333333333	5.07219928037375
0.8	5	2	16	14	14	1.14285714285714	5.01032585958019
0.8	5	3	15	14	15	1	4.9070776546374
0.8	5	4	16	16	15	1.06666666666667	4.91981095080264
0.8	5	5	17	14	17	1	5.02542742742226
0.8	5	6	16	18	13	1.23076923076923	5.05450365603901
0.8	5	7	16	15	17	0.941176470588235	5.05274521480314
0.8	5	8	15	13	15	1	4.96552662081085
0.8	5	9	13	15	14	0.928571428571429	5.0663373039104
0.8	5	10	16	16	16	1	5.05852365130559
0.8	6	1	14	12	12	1.16666666666667	5.91265931883827
0.8	6	2	16	14	15	1.06666666666667	6.07197683807462
0.8	6	3	15	14	15	1	6.08130455152132
0.8	6	4	13	14	13	1	5.90142684346065
0.8	6	5	12	12	11	1.09090909090909	5.99562281034887
0.8	6	6	14	14	14	1	5.99014275302179
0.8	6	7	15	14	13	1.15384615384615	5.98622007160448
0.8	6	8	13	13	12	1.08333333333333	5.97428785609081
0.8	6	9	17	14	16	1.0625	6.01844309736043
0.8	6	10	18	14	13	1.38461538461538	5.99824663745239
0.8	7	1	12	10	11	1.09090909090909	7.06432206118479
0.8	7	2	14	13	14	1	6.93028010190465
0.8	7	3	10	9	9	1.11111111111111	7.01306853210554
0.8	7	4	16	12	13	1.23076923076923	7.09847499616444
0.8	7	5	13	13	12	1.08333333333333	6.98623831034638
0.8	7	6	13	10	12	1.08333333333333	7.05421488108113
0.8	7	7	13	12	12	1.08333333333333	6.9571734638419
0.8	7	8	17	14	12	1.41666666666667	7.06518742884509
0.8	7	9	16	15	12	1.33333333333333	6.92462925412692
0.8	7	10	14	13	13	1.07692307692308	7.05232300981879
0.8	8	1	13	11	11	1.18181818181818	7.94041781323031
0.8	8	2	15	13	11	1.36363636363636	7.92667997344397
0.8	8	3	17	15	14	1.21428571428571	8.04190832469612
0.8	8	4	11	13	13	0.846153846153846	8.09372013965622
