instance mcsp0 mcsp1 mcsp2 mcsp3 csia
mcs30_r01_s35_AB05 5139 5139 -1 -1 -1
mcs30_r01_s35_AB06 156 156 -1 -1 -1
mcs30_r01_s35_AB07 290 290 -1 -1 -1
mcs30_r01_s35_AB08 4 4 -1 -1 -1
mcs30_r01_s35_AB09 32 32 -1 -1 -1
mcs30_r01_s40_AB00 -1 -1 -1 -1 -1
mcs30_r01_s40_AB01 -1 -1 -1 -1 -1
mcs30_r01_s40_AB02 -1 -1 -1 -1 -1
mcs30_r01_s40_AB03 -1 -1 -1 -1 -1
mcs30_r01_s40_AB04 -1 -1 -1 -1 -1
mcs30_r01_s40_AB05 -1 -1 -1 -1 -1
mcs30_r01_s40_AB06 -1 -1 -1 -1 -1
mcs30_r01_s40_AB07 -1 -1 -1 -1 -1
mcs30_r01_s40_AB08 -1 -1 -1 -1 -1
mcs30_r01_s40_AB09 -1 -1 -1 -1 -1
mcs30_r01_s50_AB00 -1 -1 -1 -1 -1
mcs30_r01_s50_AB01 -1 -1 -1 -1 -1
mcs30_r01_s50_AB02 -1 -1 -1 -1 -1
mcs30_r01_s50_AB03 -1 -1 -1 -1 -1
mcs30_r01_s50_AB04 -1 -1 -1 -1 -1
mcs30_r01_s50_AB05 -1 -1 -1 -1 -1
mcs30_r01_s50_AB06 -1 -1 -1 -1 -1
mcs30_r01_s50_AB07 -1 -1 -1 -1 -1
mcs30_r01_s50_AB08 -1 -1 -1 -1 -1
mcs30_r01_s50_AB09 -1 -1 -1 -1 -1
mcs30_r02_s10_AB00 40 40 40 40 40
mcs30_r02_s10_AB01 1 1 1 1 1
mcs30_r02_s10_AB02 2 2 2 2 2
mcs30_r02_s10_AB03 1 1 1 1 1
mcs30_r02_s10_AB04 79 79 79 79 79
mcs30_r02_s10_AB05 1 1 1 1 1
mcs30_r02_s10_AB06 35 35 35 35 35
mcs30_r02_s10_AB07 19 19 19 19 19
mcs30_r02_s10_AB08 14 14 14 14 14
mcs30_r02_s10_AB09 82 82 82 82 82
mcs30_r02_s15_AB00 3 3 3 3 3
mcs30_r02_s15_AB01 28 28 28 28 28
mcs30_r02_s15_AB02 6 6 6 6 6
mcs30_r02_s15_AB03 7 7 7 7 7
mcs30_r02_s15_AB04 4 4 4 4 4
mcs30_r02_s15_AB05 9 9 9 9 9
mcs30_r02_s15_AB06 5 5 5 5 5
mcs30_r02_s15_AB07 3 3 3 3 3
mcs30_r02_s15_AB08 37 37 37 37 37
mcs30_r02_s15_AB09 7 7 7 7 7
mcs30_r02_s20_AB00 7 7 7 7 7
mcs30_r02_s20_AB01 2 2 2 2 2
mcs30_r02_s20_AB02 3 3 3 3 3
mcs30_r02_s20_AB03 2 2 2 2 2
mcs30_r02_s20_AB04 6 6 6 6 6
mcs30_r02_s20_AB05 5 5 5 5 5
mcs30_r02_s20_AB06 2 2 2 2 2
mcs30_r02_s20_AB07 4 4 4 4 4
mcs30_r02_s20_AB08 5 5 5 5 5
mcs30_r02_s20_AB09 7 7 7 7 7
mcs30_r02_s25_AB00 2 2 2 2 2
mcs30_r02_s25_AB01 36 36 36 36 36
mcs30_r02_s25_AB02 117 117 117 117 117
mcs30_r02_s25_AB03 61 61 61 61 61
mcs30_r02_s25_AB04 86 86 86 86 86
mcs30_r02_s25_AB05 148 148 148 148 148
mcs30_r02_s25_AB06 45 45 45 45 45
mcs30_r02_s25_AB07 121 121 121 121 121
mcs30_r02_s25_AB08 62 62 62 62 62
mcs30_r02_s25_AB09 53 53 53 53 53
mcs30_r02_s30_AB00 249 249 249 249 249
mcs30_r02_s30_AB01 3 3 3 3 3
mcs30_r02_s30_AB02 5 5 5 5 5
mcs30_r02_s30_AB03 336 336 336 336 336
mcs30_r02_s30_AB04 1 1 1 1 1
mcs30_r02_s30_AB05 358 358 358 358 358
mcs30_r02_s30_AB06 1 1 1 1 1
mcs30_r02_s30_AB07 351 351 351 351 351
mcs30_r02_s30_AB08 491 491 491 491 491
mcs30_r02_s30_AB09 277 277 277 277 277
mcs30_r02_s35_AB00 3 3 3 -1 3
mcs30_r02_s35_AB01 172 172 -1 -1 -1
mcs30_r02_s35_AB02 5 5 5 -1 -1
mcs30_r02_s35_AB03 251 251 -1 -1 -1
mcs30_r02_s35_AB04 2 2 2 -1 2
mcs30_r02_s35_AB05 2 2 -1 -1 -1
mcs30_r02_s35_AB06 3 3 -1 -1 -1
mcs30_r02_s35_AB07 3 3 3 -1 -1
mcs30_r02_s35_AB08 369 369 -1 -1 -1
mcs30_r02_s35_AB09 1 1 -1 -1 -1
mcs30_r02_s40_AB00 -1 -1 -1 -1 -1
mcs30_r02_s40_AB01 -1 -1 -1 -1 -1
mcs30_r02_s40_AB02 -1 -1 -1 -1 -1
mcs30_r02_s40_AB03 -1 -1 -1 -1 -1
mcs30_r02_s40_AB04 -1 -1 -1 -1 -1
mcs30_r02_s40_AB05 -1 -1 -1 -1 -1
mcs30_r02_s40_AB06 -1 -1 -1 -1 -1
mcs30_r02_s40_AB07 -1 -1 -1 -1 -1
mcs30_r02_s40_AB08 -1 -1 -1 -1 -1
mcs30_r02_s40_AB09 -1 -1 -1 -1 -1
mcs30_r02_s50_AB00 -1 -1 -1 -1 -1
mcs30_r02_s50_AB01 -1 -1 -1 -1 -1
mcs30_r02_s50_AB02 -1 -1 -1 -1 -1
mcs30_r02_s50_AB03 -1 -1 -1 -1 -1
mcs30_r02_s50_AB04 -1 -1 -1 -1 -1
mcs30_r02_s50_AB05 -1 -1 -1 -1 -1
mcs30_r02_s50_AB06 -1 -1 -1 -1 -1
mcs30_r02_s50_AB07 -1 -1 -1 -1 -1
mcs30_r02_s50_AB08 -1 -1 -1 -1 -1
mcs30_r02_s50_AB09 -1 -1 -1 -1 -1
mcs50_b03_s10_AB00 9 9 9 9 9
mcs50_b03_s10_AB01 2 2 2 2 2
mcs50_b03_s10_AB02 288 288 288 288 288
mcs50_b03_s10_AB03 142 142 142 142 142
mcs50_b03_s10_AB04 3 3 3 3 3
mcs50_b03_s10_AB05 168 168 168 168 168
mcs50_b03_s10_AB06 168 168 168 168 168
mcs50_b03_s10_AB07 4 4 4 4 4
mcs50_b03_s10_AB08 7 7 7 7 7
mcs50_b03_s10_AB09 180 180 180 180 180
mcs50_b03_s15_AB00 1196 1196 1196 1196 1196
mcs50_b03_s15_AB01 592 592 592 592 592
mcs50_b03_s15_AB02 2 2 2 2 2
mcs50_b03_s15_AB03 24 24 24 24 24
mcs50_b03_s15_AB04 792 792 792 792 792
mcs50_b03_s15_AB05 28 28 28 28 28
mcs50_b03_s15_AB06 600 600 600 600 600
mcs50_b03_s15_AB07 332 332 332 332 332
mcs50_b03_s15_AB08 12 12 12 12 12
mcs50_b03_s15_AB09 2194 2194 2194 2194 2194
mcs50_b03_s20_AB00 81 81 81 81 81
mcs50_b03_s20_AB01 215 215 215 215 215
mcs50_b03_s20_AB02 16298 16298 16298 16298 16298
mcs50_b03_s20_AB03 8 8 8 8 8
mcs50_b03_s20_AB04 969 969 969 969 969
mcs50_b03_s20_AB05 4 4 4 4 4
mcs50_b03_s20_AB06 12 12 12 12 12
mcs50_b03_s20_AB07 680 680 680 680 680
mcs50_b03_s20_AB08 4 4 4 4 4
mcs50_b03_s20_AB09 2 2 2 2 2
mcs50_b03_s25_AB00 591 591 591 591 591
mcs50_b03_s25_AB01 464 464 464 464 464
mcs50_b03_s25_AB02 594 594 594 594 594
mcs50_b03_s25_AB03 2917 2917 2917 2917 2917
mcs50_b03_s25_AB04 13374 13374 13374 13374 13374
mcs50_b03_s25_AB05 15872 15872 15872 15872 15872
mcs50_b03_s25_AB06 14008 14008 14008 14008 14008
mcs50_b03_s25_AB07 2964 2964 2964 2964 2964
mcs50_b03_s25_AB08 1280 1280 1280 1280 1280
mcs50_b03_s25_AB09 962 962 962 962 962
mcs50_b03_s30_AB00 1328 1328 1328 -1 -1
mcs50_b03_s30_AB01 12 12 12 12 -1
mcs50_b03_s30_AB02 68 68 68 68 -1
mcs50_b03_s30_AB03 528 528 528 -1 -1
mcs50_b03_s30_AB04 102760 102760 102760 102760 -1
mcs50_b03_s30_AB05 5232 5232 5232 -1 -1
mcs50_b03_s30_AB06 712 712 712 -1 -1
mcs50_b03_s30_AB07 4502 4502 4502 -1 -1
mcs50_b03_s30_AB08 1146 1146 1146 1146 -1
mcs50_b03_s30_AB09 1730 1730 1730 -1 -1
mcs50_b03_s35_AB00 77724 77724 -1 -1 -1
mcs50_b03_s35_AB01 16912 16912 -1 -1 -1
mcs50_b03_s35_AB02 60040 60040 -1 -1 -1
mcs50_b03_s35_AB03 169260 169260 169260 -1 -1
mcs50_b03_s35_AB04 33864 33864 -1 -1 -1
mcs50_b03_s35_AB05 20816 20816 -1 -1 -1
mcs50_b03_s35_AB06 38028 38028 -1 -1 -1
mcs50_b03_s35_AB07 96 96 96 -1 -1
mcs50_b03_s35_AB08 1290240 1290240 -1 -1 -1
mcs50_b03_s35_AB09 83808 83808 -1 -1 -1
mcs50_b03_s40_AB00 640 640 -1 -1 -1
mcs50_b03_s40_AB01 20 20 -1 -1 -1
mcs50_b03_s40_AB02 816 -1 -1 -1 -1
mcs50_b03_s40_AB03 285984 285984 -1 -1 -1
mcs50_b03_s40_AB04 8392 8392 -1 -1 -1
mcs50_b03_s40_AB05 192 192 -1 -1 -1
mcs50_b03_s40_AB06 166324 166324 -1 -1 -1
mcs50_b03_s40_AB07 26576 26576 -1 -1 -1
mcs50_b03_s40_AB08 368 368 -1 -1 -1
mcs50_b03_s40_AB09 2240 2240 -1 -1 -1
mcs50_b03_s50_AB00 -1 -1 -1 -1 -1
mcs50_b03_s50_AB01 -1 -1 -1 -1 -1
mcs50_b03_s50_AB02 -1 -1 -1 -1 -1
mcs50_b03_s50_AB03 -1 -1 -1 -1 -1
mcs50_b03_s50_AB04 -1 -1 -1 -1 -1
mcs50_b03_s50_AB05 -1 -1 -1 -1 -1
mcs50_b03_s50_AB06 -1 -1 -1 -1 -1
mcs50_b03_s50_AB07 -1 -1 -1 -1 -1
mcs50_b03_s50_AB08 -1 -1 -1 -1 -1
mcs50_b03_s50_AB09 -1 -1 -1 -1 -1
mcs50_b03m_s10_AB00 8 8 8 8 8
mcs50_b03m_s10_AB01 4 4 4 4 4
mcs50_b03m_s10_AB02 2 2 2 2 2
mcs50_b03m_s10_AB03 210 210 210 210 210
mcs50_b03m_s10_AB04 42 42 42 42 42
mcs50_b03m_s10_AB05 144 144 144 144 144
mcs50_b03m_s10_AB06 4 4 4 4 4
mcs50_b03m_s10_AB07 2 2 2 2 2
mcs50_b03m_s10_AB08 424 424 424 424 424
mcs50_b03m_s10_AB09 1 1 1 1 1
mcs50_b03m_s15_AB00 808 808 808 808 808
mcs50_b03m_s15_AB01 8 8 8 8 8
mcs50_b03m_s15_AB02 549 549 549 549 549
mcs50_b03m_s15_AB03 20 20 20 20 20
mcs50_b03m_s15_AB04 2 2 2 2 2
mcs50_b03m_s15_AB05 8 8 8 8 8
mcs50_b03m_s15_AB06 400 400 400 400 400
mcs50_b03m_s15_AB07 2 2 2 2 2
mcs50_b03m_s15_AB08 500 500 500 500 500
mcs50_b03m_s15_AB09 1632 1632 1632 1632 1632
mcs50_b03m_s20_AB00 240 240 240 240 240
mcs50_b03m_s20_AB01 6 6 6 6 6
mcs50_b03m_s20_AB02 1478 1478 1478 1478 1478
mcs50_b03m_s20_AB03 780 780 780 780 780
mcs50_b03m_s20_AB04 522 522 522 522 522
mcs50_b03m_s20_AB05 28 28 28 28 28
mcs50_b03m_s20_AB06 443 443 443 443 443
mcs50_b03m_s20_AB07 938 938 938 938 938
mcs50_b03m_s20_AB08 4 4 4 4 4
mcs50_b03m_s20_AB09 90 90 90 90 90
mcs50_b03m_s25_AB00 48 48 48 48 48
mcs50_b03m_s25_AB01 7416 7416 7416 7416 7416
mcs50_b03m_s25_AB02 41002 41002 41002 41002 41002
mcs50_b03m_s25_AB03 1054 1054 1054 1054 1054
mcs50_b03m_s25_AB04 1328 1328 1328 1328 1328
mcs50_b03m_s25_AB05 30 30 30 30 30
mcs50_b03m_s25_AB06 3360 3360 3360 3360 3360
mcs50_b03m_s25_AB07 4 4 4 4 4
mcs50_b03m_s25_AB08 1 1 1 1 1
mcs50_b03m_s25_AB09 2 2 2 2 2
mcs50_b03m_s30_AB00 24 24 24 24 -1
mcs50_b03m_s30_AB01 144 144 144 -1 -1
mcs50_b03m_s30_AB02 1094 1094 1094 1094 -1
mcs50_b03m_s30_AB03 4844 4844 4844 -1 -1
mcs50_b03m_s30_AB04 4128 4128 4128 -1 -1
mcs50_b03m_s30_AB05 48 48 48 -1 -1
mcs50_b03m_s30_AB06 2114464 2114464 2114464 -1 -1
mcs50_b03m_s30_AB07 416 416 416 416 416
mcs50_b03m_s30_AB08 16544 16544 16544 16544 16544
mcs50_b03m_s30_AB09 12408 12408 12408 -1 -1
mcs50_b03m_s35_AB00 260 260 -1 -1 -1
mcs50_b03m_s35_AB01 108064 108064 -1 -1 -1
mcs50_b03m_s35_AB02 89240 89240 -1 -1 -1
mcs50_b03m_s35_AB03 201816 201816 -1 -1 -1
mcs50_b03m_s35_AB04 7220 7220 -1 -1 -1
mcs50_b03m_s35_AB05 4 4 -1 -1 -1
mcs50_b03m_s35_AB06 288 288 288 -1 -1
mcs50_b03m_s35_AB07 48 48 -1 -1 -1
mcs50_b03m_s35_AB08 6916 6916 -1 -1 -1
mcs50_b03m_s35_AB09 12906624 12906624 -1 -1 -1
mcs50_b03m_s40_AB00 281880 281880 -1 -1 -1
mcs50_b03m_s40_AB01 2598 2598 -1 -1 -1
mcs50_b03m_s40_AB02 512 512 -1 -1 -1
mcs50_b03m_s40_AB03 63388 63388 -1 -1 -1
mcs50_b03m_s40_AB04 607872 607872 -1 -1 -1
mcs50_b03m_s40_AB05 197896 197896 -1 -1 -1
mcs50_b03m_s40_AB06 96 96 -1 -1 -1
mcs50_b03m_s40_AB07 -1 -1 -1 -1 -1
mcs50_b03m_s40_AB08 5632 5632 -1 -1 -1
mcs50_b03m_s40_AB09 30658 30658 -1 -1 -1
mcs50_b03m_s50_AB00 -1 -1 -1 -1 -1
mcs50_b03m_s50_AB01 -1 -1 -1 -1 -1
mcs50_b03m_s50_AB02 -1 -1 -1 -1 -1
mcs50_b03m_s50_AB03 -1 -1 -1 -1 -1
mcs50_b03m_s50_AB04 -1 -1 -1 -1 -1
mcs50_b03m_s50_AB05 -1 -1 -1 -1 -1
mcs50_b03m_s50_AB06 -1 -1 -1 -1 -1
mcs50_b03m_s50_AB07 -1 -1 -1 -1 -1
mcs50_b03m_s50_AB08 -1 -1 -1 -1 -1
mcs50_b03m_s50_AB09 -1 -1 -1 -1 -1
mcs50_b06_s15_AB00 530 530 530 530 530
mcs50_b06_s15_AB01 149 149 149 149 149
mcs50_b06_s15_AB02 831 831 831 831 831
mcs50_b06_s15_AB03 1154 1154 1154 1154 1154
mcs50_b06_s15_AB04 16 16 16 16 16
mcs50_b06_s15_AB05 18 18 18 18 18
mcs50_b06_s15_AB06 32 32 32 32 32
mcs50_b06_s15_AB07 44 44 44 44 44
mcs50_b06_s15_AB08 2 2 2 2 2
mcs50_b06_s15_AB09 66 66 66 66 66
mcs50_b06_s20_AB00 14 14 14 14 14
mcs50_b06_s20_AB01 5 5 5 5 5
mcs50_b06_s20_AB02 4 4 4 4 4
mcs50_b06_s20_AB03 10 10 10 10 10
mcs50_b06_s20_AB04 78 78 78 78 78
mcs50_b06_s20_AB05 3 3 3 3 3
mcs50_b06_s20_AB06 31 31 31 31 31
mcs50_b06_s20_AB07 55 55 55 55 55
mcs50_b06_s20_AB08 54 54 54 54 54
mcs50_b06_s20_AB09 18 18 18 18 18
mcs50_b06_s25_AB00 12 12 12 12 12
mcs50_b06_s25_AB01 31 31 31 31 31
mcs50_b06_s25_AB02 5 5 5 5 5
mcs50_b06_s25_AB03 34 34 34 34 34
mcs50_b06_s25_AB04 6 6 6 6 6
mcs50_b06_s25_AB05 4 4 4 4 4
mcs50_b06_s25_AB06 12 12 12 12 12
mcs50_b06_s25_AB07 2 2 2 2 2
mcs50_b06_s25_AB08 6 6 6 6 6
mcs50_b06_s25_AB09 24 24 24 24 24
mcs50_b06_s30_AB00 1 1 1 1 1
mcs50_b06_s30_AB01 55 55 55 55 55
mcs50_b06_s30_AB02 19 19 19 19 19
mcs50_b06_s30_AB03 52 52 52 52 52
mcs50_b06_s30_AB04 41 41 41 41 41
mcs50_b06_s30_AB05 2 2 2 2 2
mcs50_b06_s30_AB06 4 4 4 4 4
mcs50_b06_s30_AB07 55 55 55 55 55
mcs50_b06_s30_AB08 153 153 153 153 153
mcs50_b06_s30_AB09 4 4 4 4 4
mcs50_b06_s35_AB00 196 196 196 -1 -1
mcs50_b06_s35_AB01 9 9 9 -1 -1
mcs50_b06_s35_AB02 3 3 3 -1 -1
mcs50_b06_s35_AB03 9 9 9 -1 -1
mcs50_b06_s35_AB04 9 9 9 -1 -1
mcs50_b06_s35_AB05 53 53 53 -1 -1
mcs50_b06_s35_AB06 2 2 2 -1 -1
mcs50_b06_s35_AB07 4 4 4 -1 -1
mcs50_b06_s35_AB08 14 14 14 -1 -1
mcs50_b06_s35_AB09 88 88 88 -1 -1
mcs50_b06_s40_AB00 56 56 -1 -1 -1
mcs50_b06_s40_AB01 -1 -1 -1 -1 -1
mcs50_b06_s40_AB02 1 1 -1 -1 -1
mcs50_b06_s40_AB03 12 12 -1 -1 -1
mcs50_b06_s40_AB04 2 2 -1 -1 -1
mcs50_b06_s40_AB05 27 27 -1 -1 -1
mcs50_b06_s40_AB06 8 8 -1 -1 -1
mcs50_b06_s40_AB07 14 14 -1 -1 -1
mcs50_b06_s40_AB08 793 793 -1 -1 -1
mcs50_b06_s40_AB09 2 2 -1 -1 -1
mcs50_b06_s50_AB00 -1 -1 -1 -1 -1
mcs50_b06_s50_AB01 -1 -1 -1 -1 -1
mcs50_b06_s50_AB02 -1 -1 -1 -1 -1
mcs50_b06_s50_AB03 -1 -1 -1 -1 -1
mcs50_b06_s50_AB04 -1 -1 -1 -1 -1
mcs50_b06_s50_AB05 -1 -1 -1 -1 -1
mcs50_b06_s50_AB06 -1 -1 -1 -1 -1
mcs50_b06_s50_AB07 -1 -1 -1 -1 -1
mcs50_b06_s50_AB08 -1 -1 -1 -1 -1
mcs50_b06_s50_AB09 -1 -1 -1 -1 -1
mcs50_b06m_s15_AB00 134 134 134 134 134
mcs50_b06m_s15_AB01 25 25 25 25 25
mcs50_b06m_s15_AB02 70 70 70 70 70
mcs50_b06m_s15_AB03 10 10 10 10 10
mcs50_b06m_s15_AB04 8 8 8 8 8
mcs50_b06m_s15_AB05 1 1 1 1 1
mcs50_b06m_s15_AB06 19 19 19 19 19
mcs50_b06m_s15_AB07 35 35 35 35 35
mcs50_b06m_s15_AB08 3 3 3 3 3
mcs50_b06m_s15_AB09 2 2 2 2 2
mcs50_b06m_s20_AB00 4 4 4 4 4
mcs50_b06m_s20_AB01 1 1 1 1 1
mcs50_b06m_s20_AB02 2 2 2 2 2
mcs50_b06m_s20_AB03 156 156 156 156 156
mcs50_b06m_s20_AB04 132 132 132 132 132
mcs50_b06m_s20_AB05 333 333 333 333 333
mcs50_b06m_s20_AB06 8 8 8 8 8
mcs50_b06m_s20_AB07 2 2 2 2 2
mcs50_b06m_s20_AB08 10 10 10 10 10
mcs50_b06m_s20_AB09 6 6 6 6 6
mcs50_b06m_s25_AB00 6 6 6 6 6
mcs50_b06m_s25_AB01 1390 1390 1390 1390 1390
mcs50_b06m_s25_AB02 340 340 340 340 340
mcs50_b06m_s25_AB03 8 8 8 8 8
mcs50_b06m_s25_AB04 600 600 600 600 600
mcs50_b06m_s25_AB05 191 191 191 191 191
mcs50_b06m_s25_AB06 1 1 1 1 1
mcs50_b06m_s25_AB07 557 557 557 557 557
mcs50_b06m_s25_AB08 375 375 375 375 375
mcs50_b06m_s25_AB09 1289 1289 1289 1289 1289
mcs50_b06m_s30_AB00 804 804 804 804 804
mcs50_b06m_s30_AB01 503 503 503 503 503
mcs50_b06m_s30_AB02 254 254 254 254 254
mcs50_b06m_s30_AB03 548 548 548 548 -1
mcs50_b06m_s30_AB04 1 1 1 1 1
mcs50_b06m_s30_AB05 1 1 1 1 1
mcs50_b06m_s30_AB06 12 12 12 12 12
mcs50_b06m_s30_AB07 2 2 2 2 2
mcs50_b06m_s30_AB08 32 32 32 32 32
mcs50_b06m_s30_AB09 991 991 991 991 991
mcs50_b06m_s35_AB00 15 15 -1 -1 -1
mcs50_b06m_s35_AB01 8 8 -1 -1 -1
mcs50_b06m_s35_AB02 4 4 -1 -1 -1
mcs50_b06m_s35_AB03 262 262 -1 -1 -1
mcs50_b06m_s35_AB04 8 8 -1 -1 -1
mcs50_b06m_s35_AB05 48 48 -1 -1 -1
mcs50_b06m_s35_AB06 3960 3960 -1 -1 -1
mcs50_b06m_s35_AB07 8 8 -1 -1 -1
mcs50_b06m_s35_AB08 8 8 -1 -1 -1
mcs50_b06m_s35_AB09 8052 8052 -1 -1 -1
mcs50_b06m_s40_AB00 6 6 -1 -1 -1
mcs50_b06m_s40_AB01 -1 -1 -1 -1 -1
mcs50_b06m_s40_AB02 290 290 -1 -1 -1
mcs50_b06m_s40_AB03 -1 -1 -1 -1 -1
mcs50_b06m_s40_AB04 -1 -1 -1 -1 -1
mcs50_b06m_s40_AB05 908 908 -1 -1 -1
mcs50_b06m_s40_AB06 -1 -1 -1 -1 -1
mcs50_b06m_s40_AB07 -1 -1 -1 -1 -1
mcs50_b06m_s40_AB08 -1 -1 -1 -1 -1
mcs50_b06m_s40_AB09 -1 -1 -1 -1 -1
mcs50_b06m_s50_AB00 -1 -1 -1 -1 -1
mcs50_b06m_s50_AB01 -1 -1 -1 -1 -1
mcs50_b06m_s50_AB02 -1 -1 -1 -1 -1
mcs50_b06m_s50_AB03 -1 -1 -1 -1 -1
mcs50_b06m_s50_AB04 -1 -1 -1 -1 -1
mcs50_b06m_s50_AB05 -1 -1 -1 -1 -1
mcs50_b06m_s50_AB06 -1 -1 -1 -1 -1
mcs50_b06m_s50_AB07 -1 -1 -1 -1 -1
mcs50_b06m_s50_AB08 -1 -1 -1 -1 -1
mcs50_b06m_s50_AB09 -1 -1 -1 -1 -1
mcs50_b09_s20_AB00 180 180 180 180 180
mcs50_b09_s20_AB01 3116 3116 3116 3116 3116
mcs50_b09_s20_AB02 464 464 464 464 464
mcs50_b09_s20_AB03 4 4 4 4 4
mcs50_b09_s20_AB04 24 24 24 24 24
mcs50_b09_s20_AB05 48 48 48 48 48
mcs50_b09_s20_AB06 352 352 352 352 352
mcs50_b09_s20_AB07 2 2 2 2 2
mcs50_b09_s20_AB08 744 744 744 744 744
mcs50_b09_s20_AB09 24 24 24 24 24
mcs50_b09_s25_AB00 1 1 1 1 1
mcs50_b09_s25_AB01 59 59 59 59 59
mcs50_b09_s25_AB02 703 703 703 703 703
mcs50_b09_s25_AB03 74 74 74 74 74
mcs50_b09_s25_AB04 187 187 187 187 187
mcs50_b09_s25_AB05 308 308 308 308 308
mcs50_b09_s25_AB06 1 1 1 1 1
mcs50_b09_s25_AB07 176 176 176 176 176
mcs50_b09_s25_AB08 275 275 275 275 275
mcs50_b09_s25_AB09 8 8 8 8 8
mcs50_b09_s30_AB00 82 82 82 82 82
mcs50_b09_s30_AB01 2 2 2 2 2
mcs50_b09_s30_AB02 4 4 4 4 4
mcs50_b09_s30_AB03 21 21 21 21 21
mcs50_b09_s30_AB04 2 2 2 2 2
mcs50_b09_s30_AB05 1 1 1 1 1
mcs50_b09_s30_AB06 28 28 28 28 28
mcs50_b09_s30_AB07 260 260 260 260 260
mcs50_b09_s30_AB08 7 7 7 7 7
mcs50_b09_s30_AB09 9 9 9 9 9
mcs50_b09_s35_AB00 4 4 4 -1 4
mcs50_b09_s35_AB01 1 1 1 1 1
mcs50_b09_s35_AB02 34 34 34 34 -1
mcs50_b09_s35_AB03 133 133 133 -1 -1
mcs50_b09_s35_AB04 3 3 3 -1 -1
mcs50_b09_s35_AB05 144 144 144 -1 -1
mcs50_b09_s35_AB06 81 81 81 -1 -1
mcs50_b09_s35_AB07 3 3 3 3 3
mcs50_b09_s35_AB08 32 32 32 -1 -1
mcs50_b09_s35_AB09 2 2 2 2 2
mcs50_b09_s40_AB00 3 3 -1 -1 -1
mcs50_b09_s40_AB01 33 33 -1 -1 -1
mcs50_b09_s40_AB02 2 2 2 -1 -1
mcs50_b09_s40_AB03 32 32 -1 -1 -1
mcs50_b09_s40_AB04 36 36 -1 -1 -1
mcs50_b09_s40_AB05 17 17 -1 -1 -1
mcs50_b09_s40_AB06 12 12 -1 -1 -1
mcs50_b09_s40_AB07 20 20 -1 -1 -1
mcs50_b09_s40_AB08 1 1 1 -1 -1
mcs50_b09_s40_AB09 48 48 -1 -1 -1
mcs50_b09_s50_AB00 -1 -1 -1 -1 -1
mcs50_b09_s50_AB01 -1 -1 -1 -1 -1
mcs50_b09_s50_AB02 -1 -1 -1 -1 -1
mcs50_b09_s50_AB03 -1 -1 -1 -1 -1
mcs50_b09_s50_AB04 -1 -1 -1 -1 -1
mcs50_b09_s50_AB05 -1 -1 -1 -1 -1
mcs50_b09_s50_AB06 -1 -1 -1 -1 -1
mcs50_b09_s50_AB07 -1 -1 -1 -1 -1
mcs50_b09_s50_AB08 -1 -1 -1 -1 -1
mcs50_b09_s50_AB09 -1 -1 -1 -1 -1
mcs50_b09m_s20_AB00 65 65 65 65 65
mcs50_b09m_s20_AB01 11 11 11 11 11
mcs50_b09m_s20_AB02 33 33 33 33 33
mcs50_b09m_s20_AB03 287 287 287 287 287
mcs50_b09m_s20_AB04 54 54 54 54 54
mcs50_b09m_s20_AB05 3 3 3 3 3
mcs50_b09m_s20_AB06 52 52 52 52 52
mcs50_b09m_s20_AB07 2 2 2 2 2
mcs50_b09m_s20_AB08 28 28 28 28 28
mcs50_b09m_s20_AB09 44 44 44 44 44
mcs50_b09m_s25_AB00 8 8 8 8 8
mcs50_b09m_s25_AB01 81 81 81 81 81
mcs50_b09m_s25_AB02 19 19 19 19 19
mcs50_b09m_s25_AB03 22 22 22 22 22
mcs50_b09m_s25_AB04 3 3 3 3 3
mcs50_b09m_s25_AB05 1203 1203 1203 1203 1203
mcs50_b09m_s25_AB06 2 2 2 2 2
mcs50_b09m_s25_AB07 7 7 7 7 7
mcs50_b09m_s25_AB08 8 8 8 8 8
mcs50_b09m_s25_AB09 18 18 18 18 18
mcs50_b09m_s30_AB00 47 47 47 47 47
mcs50_b09m_s30_AB01 14 14 14 14 14
mcs50_b09m_s30_AB02 29 29 29 29 29
mcs50_b09m_s30_AB03 37 37 37 37 37
mcs50_b09m_s30_AB04 79 79 79 79 79
mcs50_b09m_s30_AB05 64 64 64 64 64
mcs50_b09m_s30_AB06 106 106 106 106 106
mcs50_b09m_s30_AB07 88 88 88 88 88
mcs50_b09m_s30_AB08 34 34 34 34 34
mcs50_b09m_s30_AB09 46 46 46 46 46
mcs50_b09m_s35_AB00 1 1 -1 -1 -1
mcs50_b09m_s35_AB01 111 111 111 -1 -1
mcs50_b09m_s35_AB02 221 221 -1 -1 -1
mcs50_b09m_s35_AB03 151 151 -1 -1 -1
mcs50_b09m_s35_AB04 17 17 17 -1 -1
mcs50_b09m_s35_AB05 291 291 -1 -1 -1
mcs50_b09m_s35_AB06 20 20 20 -1 -1
mcs50_b09m_s35_AB07 25 25 25 -1 -1
mcs50_b09m_s35_AB08 156 156 -1 -1 -1
mcs50_b09m_s35_AB09 25 25 25 -1 -1
mcs50_b09m_s40_AB00 2 2 -1 -1 -1
mcs50_b09m_s40_AB01 11 11 -1 -1 -1
mcs50_b09m_s40_AB02 13 13 -1 -1 -1
