instance mcsp0 mcsp1 mcsp2 mcsp3 csia
mcs30_r01_s25_AB01 1011 1018 3401 7195 11783
mcs30_r01_s25_AB02 1525 2194 7489 10442 11583
mcs30_r01_s25_AB03 2702 3018 16954 39751 23794
mcs30_r01_s25_AB04 1008 1015 2833 5656 8625
mcs30_r01_s25_AB05 2607 2841 10403 16659 21985
mcs30_r01_s25_AB06 2331 2669 14688 74289 50488
mcs30_r01_s25_AB07 2179 2148 21380 64405 49108
mcs30_r01_s25_AB08 1970 2103 14959 23495 38098
mcs30_r01_s25_AB09 1238 1194 6718 11885 47782
mcs30_r01_s30_AB00 25972 28489 80000 80000 80000
mcs30_r01_s30_AB01 31496 37993 80000 80000 80000
mcs30_r01_s30_AB02 9507 10820 62963 80000 80000
mcs30_r01_s30_AB03 29287 32715 80000 80000 80000
mcs30_r01_s30_AB04 18671 21043 80000 80000 80000
mcs30_r01_s30_AB05 33086 36461 80000 80000 80000
mcs30_r01_s30_AB06 24615 28605 80000 80000 80000
mcs30_r01_s30_AB07 29849 33623 80000 80000 80000
mcs30_r01_s30_AB08 29207 32839 80000 80000 80000
mcs30_r01_s30_AB09 33320 37916 80000 80000 80000
mcs30_r01_s35_AB00 80000 80000 80000 80000 80000
mcs30_r01_s35_AB01 80000 80000 80000 80000 80000
mcs30_r01_s35_AB02 80000 80000 80000 80000 80000
mcs30_r01_s35_AB03 80000 80000 80000 80000 80000
mcs30_r01_s35_AB04 80000 80000 80000 80000 80000
mcs30_r01_s35_AB05 80000 80000 80000 80000 80000
mcs30_r01_s35_AB06 80000 80000 80000 80000 80000
mcs30_r01_s35_AB07 80000 80000 80000 80000 80000
mcs30_r01_s35_AB08 80000 80000 80000 80000 80000
mcs30_r01_s35_AB09 80000 80000 80000 80000 80000
mcs30_r01_s40_AB00 80000 80000 80000 80000 80000
mcs30_r01_s40_AB01 80000 80000 80000 80000 80000
mcs30_r01_s40_AB02 80000 80000 80000 80000 80000
mcs30_r01_s40_AB03 80000 80000 80000 80000 80000
mcs30_r01_s40_AB04 80000 80000 80000 80000 80000
mcs30_r01_s40_AB05 80000 80000 80000 80000 80000
mcs30_r01_s40_AB06 80000 80000 80000 80000 80000
mcs30_r01_s40_AB07 80000 80000 80000 80000 80000
mcs30_r01_s40_AB08 80000 80000 80000 80000 80000
mcs30_r01_s40_AB09 80000 80000 80000 80000 80000
mcs30_r01_s50_AB00 80000 80000 80000 80000 80000
mcs30_r01_s50_AB01 80000 80000 80000 80000 80000
mcs30_r01_s50_AB02 80000 80000 80000 80000 80000
mcs30_r01_s50_AB03 80000 80000 80000 80000 80000
mcs30_r01_s50_AB04 80000 80000 80000 80000 80000
mcs30_r01_s50_AB05 80000 80000 80000 80000 80000
mcs30_r01_s50_AB06 80000 80000 80000 80000 80000
mcs30_r01_s50_AB07 80000 80000 80000 80000 80000
mcs30_r01_s50_AB08 80000 80000 80000 80000 80000
mcs30_r01_s50_AB09 80000 80000 80000 80000 80000
mcs30_r02_s10_AB00 0 0 0 0 0
mcs30_r02_s10_AB01 0 0 0 0 0
mcs30_r02_s10_AB02 0 0 0 0 0
mcs30_r02_s10_AB03 0 0 1 1 0
mcs30_r02_s10_AB04 0 0 0 1 0
mcs30_r02_s10_AB05 0 0 0 0 0
mcs30_r02_s10_AB06 0 0 0 0 0
mcs30_r02_s10_AB07 0 0 1 1 0
mcs30_r02_s10_AB08 0 0 0 0 0
mcs30_r02_s10_AB09 0 0 1 1 0
mcs30_r02_s15_AB00 8 11 21 49 19
mcs30_r02_s15_AB01 9 10 21 32 17
mcs30_r02_s15_AB02 9 11 17 19 12
mcs30_r02_s15_AB03 7 9 18 23 16
mcs30_r02_s15_AB04 10 11 18 27 16
mcs30_r02_s15_AB05 9 11 21 27 17
mcs30_r02_s15_AB06 6 8 14 20 12
mcs30_r02_s15_AB07 8 10 20 24 15
mcs30_r02_s15_AB08 8 9 16 24 16
mcs30_r02_s15_AB09 10 11 17 15 10
mcs30_r02_s20_AB00 235 172 332 589 400
mcs30_r02_s20_AB01 202 195 399 533 355
mcs30_r02_s20_AB02 119 138 263 700 300
mcs30_r02_s20_AB03 168 194 234 538 424
mcs30_r02_s20_AB04 134 184 292 486 327
mcs30_r02_s20_AB05 343 403 569 950 617
mcs30_r02_s20_AB06 138 147 411 524 321
mcs30_r02_s20_AB07 159 145 252 352 291
mcs30_r02_s20_AB08 99 123 288 603 339
mcs30_r02_s20_AB09 206 151 365 582 367
mcs30_r02_s25_AB00 2825 2711 5534 6339 6253
mcs30_r02_s25_AB01 3976 4821 10280 12964 9619
mcs30_r02_s25_AB02 4326 4550 8871 13111 9356
mcs30_r02_s25_AB03 3469 4609 7896 11494 7317
mcs30_r02_s25_AB04 3062 3761 8011 10368 7589
mcs30_r02_s25_AB05 2635 3275 8518 12731 8984
mcs30_r02_s25_AB06 3491 4157 8201 11795 8247
mcs30_r02_s25_AB07 3208 3355 6813 10703 7404
mcs30_r02_s25_AB08 3002 3501 6839 8910 6969
mcs30_r02_s25_AB09 4197 4281 7824 9425 6875
mcs30_r02_s30_AB00 51548 66120 80000 80000 80000
mcs30_r02_s30_AB01 37373 46620 80000 80000 80000
mcs30_r02_s30_AB02 24937 30984 68540 80000 82595
mcs30_r02_s30_AB03 58024 71938 80000 80000 80000
mcs30_r02_s30_AB04 40996 49241 80000 80000 80000
mcs30_r02_s30_AB05 80000 80000 80000 80000 80000
mcs30_r02_s30_AB06 34931 42840 80000 80000 80000
mcs30_r02_s30_AB07 49170 59774 80000 80000 80000
mcs30_r02_s30_AB08 60279 73237 80000 80000 80000
mcs30_r02_s30_AB09 65187 79994 80000 80000 80000
mcs30_r02_s35_AB00 80000 80000 80000 80000 80000
mcs30_r02_s35_AB01 80000 80000 80000 80000 80000
mcs30_r02_s35_AB02 80000 80000 80000 80000 80000
mcs30_r02_s35_AB03 80000 80000 80000 80000 80000
mcs30_r02_s35_AB04 80000 80000 80000 80000 80000
mcs30_r02_s35_AB05 80000 80000 80000 80000 80000
mcs30_r02_s35_AB06 80000 80000 80000 80000 80000
mcs30_r02_s35_AB07 80000 80000 80000 80000 80000
mcs30_r02_s35_AB08 80000 80000 80000 80000 80000
mcs30_r02_s35_AB09 80000 80000 80000 80000 80000
mcs30_r02_s40_AB00 80000 80000 80000 80000 80000
mcs30_r02_s40_AB01 80000 80000 80000 80000 80000
mcs30_r02_s40_AB02 80000 80000 80000 80000 80000
mcs30_r02_s40_AB03 80000 80000 80000 80000 80000
mcs30_r02_s40_AB04 80000 80000 80000 80000 80000
mcs30_r02_s40_AB05 80000 80000 80000 80000 80000
mcs30_r02_s40_AB06 80000 80000 80000 80000 80000
mcs30_r02_s40_AB07 80000 80000 80000 80000 80000
mcs30_r02_s40_AB08 80000 80000 80000 80000 80000
mcs30_r02_s40_AB09 80000 80000 80000 80000 80000
mcs30_r02_s50_AB00 80000 80000 80000 80000 80000
mcs30_r02_s50_AB01 80000 80000 80000 80000 80000
mcs30_r02_s50_AB02 80000 80000 80000 80000 80000
mcs30_r02_s50_AB03 80000 80000 80000 80000 80000
mcs30_r02_s50_AB04 80000 80000 80000 80000 80000
mcs30_r02_s50_AB05 80000 80000 80000 80000 80000
mcs30_r02_s50_AB06 80000 80000 80000 80000 80000
mcs30_r02_s50_AB07 80000 80000 80000 80000 80000
mcs30_r02_s50_AB08 80000 80000 80000 80000 80000
mcs30_r02_s50_AB09 80000 80000 80000 80000 80000
mcs50_b03_s10_AB00 0 0 0 0 0
mcs50_b03_s10_AB01 0 0 0 0 0
mcs50_b03_s10_AB02 0 0 1 1 0
mcs50_b03_s10_AB03 0 0 0 1 0
mcs50_b03_s10_AB04 0 0 0 0 0
mcs50_b03_s10_AB05 0 0 0 1 0
mcs50_b03_s10_AB06 0 0 0 1 0
mcs50_b03_s10_AB07 0 0 1 0 0
mcs50_b03_s10_AB08 0 0 0 0 0
mcs50_b03_s10_AB09 0 0 0 0 0
mcs50_b03_s15_AB00 6 6 16 28 16
mcs50_b03_s15_AB01 5 3 13 9 22
mcs50_b03_s15_AB02 0 0 0 12 5
mcs50_b03_s15_AB03 2 2 5 8 8
mcs50_b03_s15_AB04 15 7 30 26 23
mcs50_b03_s15_AB05 1 2 4 15 13
mcs50_b03_s15_AB06 3 7 9 29 29
mcs50_b03_s15_AB07 6 6 13 41 42
mcs50_b03_s15_AB08 2 3 4 17 11
mcs50_b03_s15_AB09 7 8 15 84 35
mcs50_b03_s20_AB00 59 35 220 437 580
mcs50_b03_s20_AB01 31 62 237 1016 1325
mcs50_b03_s20_AB02 333 333 2640 4110 6033
mcs50_b03_s20_AB03 45 52 210 206 152
mcs50_b03_s20_AB04 70 48 182 460 2090
mcs50_b03_s20_AB05 29 55 197 651 541
mcs50_b03_s20_AB06 7 12 34 221 239
mcs50_b03_s20_AB07 76 43 340 2129 622
mcs50_b03_s20_AB08 10 19 46 80 122
mcs50_b03_s20_AB09 19 35 105 110 254
mcs50_b03_s25_AB00 470 439 3395 35078 48518
mcs50_b03_s25_AB01 287 315 18779 62916 80000
mcs50_b03_s25_AB02 555 517 5479 80000 25351
mcs50_b03_s25_AB03 492 655 5846 23160 21550
mcs50_b03_s25_AB04 2048 1916 23802 80000 80000
mcs50_b03_s25_AB05 410 242 1802 15776 70605
mcs50_b03_s25_AB06 502 354 4738 79036 80000
mcs50_b03_s25_AB07 460 451 7975 10520 24873
mcs50_b03_s25_AB08 384 391 5286 37177 38219
mcs50_b03_s25_AB09 435 331 3646 27509 32364
mcs50_b03_s30_AB00 3878 3978 80000 80000 80000
mcs50_b03_s30_AB01 966 846 10419 80000 80000
mcs50_b03_s30_AB02 3427 3330 51069 80000 80000
mcs50_b03_s30_AB03 3520 3435 40613 80000 80000
mcs50_b03_s30_AB04 1340 1185 24320 80000 80000
mcs50_b03_s30_AB05 3301 3331 80000 80000 80000
mcs50_b03_s30_AB06 3494 3081 53744 80000 80000
mcs50_b03_s30_AB07 2586 2518 80000 80000 80000
mcs50_b03_s30_AB08 1972 2297 32395 80000 80000
mcs50_b03_s30_AB09 4054 4684 68865 80000 80000
mcs50_b03_s35_AB00 15384 16291 80000 80000 80000
mcs50_b03_s35_AB01 80000 80000 80000 80000 80000
mcs50_b03_s35_AB02 41369 43674 80000 80000 80000
mcs50_b03_s35_AB03 19856 20291 80000 80000 80000
mcs50_b03_s35_AB04 24512 25931 80000 80000 80000
mcs50_b03_s35_AB05 38716 40086 80000 80000 80000
mcs50_b03_s35_AB06 40788 41260 80000 80000 80000
mcs50_b03_s35_AB07 16578 17035 80000 80000 80000
mcs50_b03_s35_AB08 80000 80000 80000 80000 80000
mcs50_b03_s35_AB09 80000 80000 80000 80000 80000
mcs50_b03_s40_AB00 80000 80000 80000 80000 80000
mcs50_b03_s40_AB01 80000 80000 80000 80000 80000
mcs50_b03_s40_AB02 80000 80000 80000 80000 80000
mcs50_b03_s40_AB03 80000 80000 80000 80000 80000
mcs50_b03_s40_AB04 80000 80000 80000 80000 80000
mcs50_b03_s40_AB05 80000 80000 80000 80000 80000
mcs50_b03_s40_AB06 80000 80000 80000 80000 80000
mcs50_b03_s40_AB07 80000 80000 80000 80000 80000
mcs50_b03_s40_AB08 80000 80000 80000 80000 80000
mcs50_b03_s40_AB09 80000 80000 80000 80000 80000
mcs50_b03_s50_AB00 80000 80000 80000 80000 80000
mcs50_b03_s50_AB01 80000 80000 80000 80000 80000
mcs50_b03_s50_AB02 80000 80000 80000 80000 80000
mcs50_b03_s50_AB03 80000 80000 80000 80000 80000
mcs50_b03_s50_AB04 80000 80000 80000 80000 80000
mcs50_b03_s50_AB05 80000 80000 80000 80000 80000
mcs50_b03_s50_AB06 80000 80000 80000 80000 80000
mcs50_b03_s50_AB07 80000 80000 80000 80000 80000
mcs50_b03_s50_AB08 80000 80000 80000 80000 80000
mcs50_b03_s50_AB09 80000 80000 80000 80000 80000
mcs50_b03m_s10_AB00 0 0 0 0 0
mcs50_b03m_s10_AB01 0 0 0 0 0
mcs50_b03m_s10_AB02 0 0 0 0 0
mcs50_b03m_s10_AB03 0 0 1 0 1
mcs50_b03m_s10_AB04 0 0 0 1 0
mcs50_b03m_s10_AB05 0 0 0 1 0
mcs50_b03m_s10_AB06 0 0 0 0 0
mcs50_b03m_s10_AB07 0 0 0 0 0
mcs50_b03m_s10_AB08 0 1 1 2 1
mcs50_b03m_s10_AB09 0 0 0 0 0
mcs50_b03m_s15_AB00 8 8 40 91 52
mcs50_b03m_s15_AB01 1 1 3 29 24
mcs50_b03m_s15_AB02 6 7 21 69 33
mcs50_b03m_s15_AB03 1 3 4 13 6
mcs50_b03m_s15_AB04 1 1 5 19 20
mcs50_b03m_s15_AB05 2 1 7 10 7
mcs50_b03m_s15_AB06 6 7 11 51 27
mcs50_b03m_s15_AB07 1 0 4 3 6
mcs50_b03m_s15_AB08 8 8 11 41 15
mcs50_b03m_s15_AB09 2 3 35 45 25
mcs50_b03m_s20_AB00 82 44 144 812 786
mcs50_b03m_s20_AB01 15 10 96 665 613
mcs50_b03m_s20_AB02 32 59 250 693 1343
mcs50_b03m_s20_AB03 31 32 199 1312 564
mcs50_b03m_s20_AB04 36 65 204 1615 1109
mcs50_b03m_s20_AB05 33 17 137 30 102
mcs50_b03m_s20_AB06 48 39 367 1562 1798
mcs50_b03m_s20_AB07 27 51 171 274 2236
mcs50_b03m_s20_AB08 6 11 26 548 319
mcs50_b03m_s20_AB09 100 105 1780 7864 80000
mcs50_b03m_s25_AB00 51 57 620 4142 79067
mcs50_b03m_s25_AB01 595 620 5624 43009 80000
mcs50_b03m_s25_AB02 527 394 5353 80000 64723
mcs50_b03m_s25_AB03 431 441 4665 80000 80000
mcs50_b03m_s25_AB04 763 949 15127 65438 23385
mcs50_b03m_s25_AB05 190 191 1505 8795 21241
mcs50_b03m_s25_AB06 1709 1460 17789 16998 31735
mcs50_b03m_s25_AB07 288 449 2698 14931 59078
mcs50_b03m_s25_AB08 236 248 1434 5482 2456
mcs50_b03m_s25_AB09 515 317 4107 3510 6133
mcs50_b03m_s30_AB00 2223 2319 80000 80000 80000
mcs50_b03m_s30_AB01 11765 11568 80000 80000 80000
mcs50_b03m_s30_AB02 2493 2497 48280 80000 80000
mcs50_b03m_s30_AB03 4245 4141 80000 80000 80000
mcs50_b03m_s30_AB04 5231 5514 80000 80000 80000
mcs50_b03m_s30_AB05 2001 1916 37553 80000 80000
mcs50_b03m_s30_AB06 6741 6670 80000 80000 80000
mcs50_b03m_s30_AB07 3796 3948 62757 80000 80000
mcs50_b03m_s30_AB08 2276 1776 31555 80000 80000
mcs50_b03m_s30_AB09 1388 1359 80000 80000 80000
mcs50_b03m_s35_AB00 13104 13789 80000 80000 80000
mcs50_b03m_s35_AB01 56297 57618 80000 80000 80000
mcs50_b03m_s35_AB02 57771 59788 80000 80000 80000
mcs50_b03m_s35_AB03 80000 80000 80000 80000 80000
mcs50_b03m_s35_AB04 28184 27776 80000 80000 80000
mcs50_b03m_s35_AB05 35334 36647 80000 80000 80000
mcs50_b03m_s35_AB06 10818 10595 80000 80000 80000
mcs50_b03m_s35_AB07 68386 71503 80000 80000 80000
mcs50_b03m_s35_AB08 26181 27984 80000 80000 80000
mcs50_b03m_s35_AB09 80000 80000 80000 80000 80000
mcs50_b03m_s40_AB00 80000 80000 80000 80000 80000
mcs50_b03m_s40_AB01 80000 80000 80000 80000 80000
mcs50_b03m_s40_AB02 80000 80000 80000 80000 80000
mcs50_b03m_s40_AB03 80000 80000 80000 80000 80000
mcs50_b03m_s40_AB04 80000 80000 80000 80000 80000
mcs50_b03m_s40_AB05 80000 80000 80000 80000 80000
mcs50_b03m_s40_AB06 80000 80000 80000 80000 80000
mcs50_b03m_s40_AB07 80000 80000 80000 80000 80000
mcs50_b03m_s40_AB08 80000 80000 80000 80000 80000
mcs50_b03m_s40_AB09 80000 80000 80000 80000 80000
mcs50_b03m_s50_AB00 80000 80000 80000 80000 80000
mcs50_b03m_s50_AB01 80000 80000 80000 80000 80000
mcs50_b03m_s50_AB02 80000 80000 80000 80000 80000
mcs50_b03m_s50_AB03 80000 80000 80000 80000 80000
mcs50_b03m_s50_AB04 80000 80000 80000 80000 80000
mcs50_b03m_s50_AB05 80000 80000 80000 80000 80000
mcs50_b03m_s50_AB06 80000 80000 80000 80000 80000
mcs50_b03m_s50_AB07 80000 80000 80000 80000 80000
mcs50_b03m_s50_AB08 80000 80000 80000 80000 80000
mcs50_b03m_s50_AB09 80000 80000 80000 80000 80000
mcs50_b06_s15_AB00 5 6 14 15 9
mcs50_b06_s15_AB01 2 3 7 11 6
mcs50_b06_s15_AB02 7 9 20 27 15
mcs50_b06_s15_AB03 5 5 15 22 16
mcs50_b06_s15_AB04 2 2 6 9 6
mcs50_b06_s15_AB05 2 2 8 17 8
mcs50_b06_s15_AB06 2 2 4 11 5
mcs50_b06_s15_AB07 2 3 5 10 4
mcs50_b06_s15_AB08 2 2 8 6 4
mcs50_b06_s15_AB09 2 2 5 8 5
mcs50_b06_s20_AB00 26 29 65 426 254
mcs50_b06_s20_AB01 91 102 264 321 179
mcs50_b06_s20_AB02 76 84 140 201 140
mcs50_b06_s20_AB03 40 44 63 136 163
mcs50_b06_s20_AB04 40 28 154 323 264
mcs50_b06_s20_AB05 17 12 59 119 112
mcs50_b06_s20_AB06 55 39 98 288 164
mcs50_b06_s20_AB07 63 45 163 283 176
mcs50_b06_s20_AB08 63 45 140 236 240
mcs50_b06_s20_AB09 64 44 173 176 140
mcs50_b06_s25_AB00 638 710 2364 7699 4837
mcs50_b06_s25_AB01 541 787 2283 3147 3555
mcs50_b06_s25_AB02 732 781 2460 2703 7459
mcs50_b06_s25_AB03 558 631 1590 15078 25931
mcs50_b06_s25_AB04 775 704 2779 10385 7094
mcs50_b06_s25_AB05 670 698 2148 10312 19613
mcs50_b06_s25_AB06 610 643 2773 14120 8314
mcs50_b06_s25_AB07 725 606 1936 3645 4485
mcs50_b06_s25_AB08 539 628 2123 16405 14377
mcs50_b06_s25_AB09 343 381 1157 4121 9224
mcs50_b06_s30_AB00 2225 2578 20068 80000 80000
mcs50_b06_s30_AB01 5530 6243 55315 80000 80000
mcs50_b06_s30_AB02 3856 4013 23489 67261 80000
mcs50_b06_s30_AB03 5320 6156 34200 77967 80000
mcs50_b06_s30_AB04 5984 6598 48903 80000 80000
mcs50_b06_s30_AB05 2436 2813 21456 80000 80000
mcs50_b06_s30_AB06 2147 2332 19115 80000 80000
mcs50_b06_s30_AB07 5146 5354 32107 80000 80000
mcs50_b06_s30_AB08 4425 4883 33043 68613 80492
mcs50_b06_s30_AB09 1564 1591 8399 79807 84626
mcs50_b06_s35_AB00 69445 76010 80000 80000 80000
mcs50_b06_s35_AB01 32882 37341 80000 80000 80000
mcs50_b06_s35_AB02 33877 38052 80000 80000 80000
mcs50_b06_s35_AB03 53531 59897 80000 80000 80000
mcs50_b06_s35_AB04 80000 80000 80000 80000 80000
mcs50_b06_s35_AB05 72216 80000 80000 80000 80000
mcs50_b06_s35_AB06 57132 64384 80000 80000 80000
mcs50_b06_s35_AB07 33754 39901 80000 80000 80000
mcs50_b06_s35_AB08 80000 80000 80000 80000 80000
mcs50_b06_s35_AB09 80000 80000 80000 80000 80000
mcs50_b06_s40_AB00 80000 80000 80000 80000 80000
mcs50_b06_s40_AB01 80000 80000 80000 80000 80000
mcs50_b06_s40_AB02 80000 80000 80000 80000 80000
mcs50_b06_s40_AB03 80000 80000 80000 80000 80000
mcs50_b06_s40_AB04 80000 80000 80000 80000 80000
mcs50_b06_s40_AB05 80000 80000 80000 80000 80000
mcs50_b06_s40_AB06 80000 80000 80000 80000 80000
mcs50_b06_s40_AB07 80000 80000 80000 80000 80000
mcs50_b06_s40_AB08 80000 80000 80000 80000 80000
mcs50_b06_s40_AB09 80000 80000 80000 80000 80000
mcs50_b06_s50_AB00 80000 80000 80000 80000 80000
mcs50_b06_s50_AB01 80000 80000 80000 80000 80000
mcs50_b06_s50_AB02 80000 80000 80000 80000 80000
mcs50_b06_s50_AB03 80000 80000 80000 80000 80000
mcs50_b06_s50_AB04 80000 80000 80000 80000 80000
mcs50_b06_s50_AB05 80000 80000 80000 80000 80000
mcs50_b06_s50_AB06 80000 80000 80000 80000 80000
mcs50_b06_s50_AB07 80000 80000 80000 80000 80000
mcs50_b06_s50_AB08 80000 80000 80000 80000 80000
mcs50_b06_s50_AB09 80000 80000 80000 80000 80000
mcs50_b06m_s15_AB00 15 17 40 43 24
mcs50_b06m_s15_AB01 5 8 17 24 11
mcs50_b06m_s15_AB02 3 4 13 17 11
mcs50_b06m_s15_AB03 6 7 14 25 15
mcs50_b06m_s15_AB04 7 8 17 50 27
mcs50_b06m_s15_AB05 11 13 20 38 17
mcs50_b06m_s15_AB06 6 7 18 23 14
mcs50_b06m_s15_AB07 5 6 13 17 10
mcs50_b06m_s15_AB08 4 5 10 14 8
mcs50_b06m_s15_AB09 9 11 18 16 10
mcs50_b06m_s20_AB00 62 83 243 301 327
mcs50_b06m_s20_AB01 170 189 489 278 304
mcs50_b06m_s20_AB02 111 122 215 823 599
mcs50_b06m_s20_AB03 242 234 549 617 722
mcs50_b06m_s20_AB04 205 174 520 781 615
mcs50_b06m_s20_AB05 174 200 335 887 556
mcs50_b06m_s20_AB06 178 179 393 380 314
mcs50_b06m_s20_AB07 78 87 197 209 191
mcs50_b06m_s20_AB08 60 71 162 319 221
mcs50_b06m_s20_AB09 141 143 375 307 217
mcs50_b06m_s25_AB00 1208 1537 4552 5440 7489
mcs50_b06m_s25_AB01 1873 2293 10540 23142 33952
mcs50_b06m_s25_AB02 1041 1133 8203 54544 18263
mcs50_b06m_s25_AB03 1003 803 3144 12528 10696
mcs50_b06m_s25_AB04 1984 2156 14637 24440 30188
mcs50_b06m_s25_AB05 1446 1803 7427 16518 20013
mcs50_b06m_s25_AB06 936 689 2839 11154 12200
mcs50_b06m_s25_AB07 1280 1396 6034 12986 15941
mcs50_b06m_s25_AB08 1938 2120 8692 14031 19293
mcs50_b06m_s25_AB09 1498 1666 11425 28587 28643
mcs50_b06m_s30_AB00 14170 14624 80000 80000 80000
mcs50_b06m_s30_AB01 17135 18767 80000 80000 80000
mcs50_b06m_s30_AB02 14484 16090 78694 80000 80000
mcs50_b06m_s30_AB03 21638 23576 80000 80000 80000
mcs50_b06m_s30_AB04 5857 6431 59253 80000 80000
mcs50_b06m_s30_AB05 10071 10894 79056 80000 80000
mcs50_b06m_s30_AB06 5542 5980 42072 80000 80000
mcs50_b06m_s30_AB07 12426 13473 80000 80000 80000
mcs50_b06m_s30_AB08 5725 5908 40089 80000 80000
mcs50_b06m_s30_AB09 5962 6544 61294 80000 80000
mcs50_b06m_s35_AB00 80000 80000 80000 80000 80000
mcs50_b06m_s35_AB01 80000 80000 80000 80000 80000
mcs50_b06m_s35_AB02 80000 80000 80000 80000 80000
mcs50_b06m_s35_AB03 80000 80000 80000 80000 80000
mcs50_b06m_s35_AB04 80000 80000 80000 80000 80000
mcs50_b06m_s35_AB05 80000 80000 80000 80000 80000
mcs50_b06m_s35_AB06 80000 80000 80000 80000 80000
mcs50_b06m_s35_AB07 63828 71615 80000 80000 80000
mcs50_b06m_s35_AB08 80000 80000 80000 80000 80000
mcs50_b06m_s35_AB09 80000 80000 80000 80000 80000
mcs50_b06m_s40_AB00 80000 80000 80000 80000 80000
mcs50_b06m_s40_AB01 80000 80000 80000 80000 80000
mcs50_b06m_s40_AB02 80000 80000 80000 80000 80000
mcs50_b06m_s40_AB03 80000 80000 80000 80000 80000
mcs50_b06m_s40_AB04 80000 80000 80000 80000 80000
mcs50_b06m_s40_AB05 80000 80000 80000 80000 80000
mcs50_b06m_s40_AB06 80000 80000 80000 80000 80000
mcs50_b06m_s40_AB07 80000 80000 80000 80000 80000
mcs50_b06m_s40_AB08 80000 80000 80000 80000 80000
mcs50_b06m_s40_AB09 80000 80000 80000 80000 80000
mcs50_b06m_s50_AB00 80000 80000 80000 80000 80000
mcs50_b06m_s50_AB01 80000 80000 80000 80000 80000
mcs50_b06m_s50_AB02 80000 80000 80000 80000 80000
mcs50_b06m_s50_AB03 80000 80000 80000 80000 80000
mcs50_b06m_s50_AB04 80000 80000 80000 80000 80000
mcs50_b06m_s50_AB05 80000 80000 80000 80000 80000
mcs50_b06m_s50_AB06 80000 80000 80000 80000 80000
mcs50_b06m_s50_AB07 80000 80000 80000 80000 80000
mcs50_b06m_s50_AB08 80000 80000 80000 80000 80000
mcs50_b06m_s50_AB09 80000 80000 80000 80000 80000
mcs50_b09_s20_AB00 22 25 77 82 63
mcs50_b09_s20_AB01 42 49 216 238 139
mcs50_b09_s20_AB02 22 26 75 98 72
mcs50_b09_s20_AB03 31 34 124 120 78
mcs50_b09_s20_AB04 7 8 38 67 45
mcs50_b09_s20_AB05 55 61 160 135 123
mcs50_b09_s20_AB06 18 24 81 245 139
mcs50_b09_s20_AB07 14 17 66 128 71
mcs50_b09_s20_AB08 22 25 83 204 148
mcs50_b09_s20_AB09 15 18 65 224 148
mcs50_b09_s25_AB00 674 852 1867 3227 3597
mcs50_b09_s25_AB01 914 1486 2659 3589 2981
mcs50_b09_s25_AB02 1228 1271 4066 4793 6389
mcs50_b09_s25_AB03 1403 1272 2825 3574 3336
mcs50_b09_s25_AB04 862 1095 3841 8649 4821
mcs50_b09_s25_AB05 971 1243 2777 5546 3672
mcs50_b09_s25_AB06 421 458 1457 4237 3722
mcs50_b09_s25_AB07 987 1081 2905 5212 4396
mcs50_b09_s25_AB08 781 922 3993 6176 4380
mcs50_b09_s25_AB09 357 418 1312 2490 1720
mcs50_b09_s30_AB00 12654 15352 70971 80000 80000
mcs50_b09_s30_AB01 3183 3917 15421 29203 30067
mcs50_b09_s30_AB02 6304 7225 25861 32736 38649
mcs50_b09_s30_AB03 4675 4890 17654 63038 39596
mcs50_b09_s30_AB04 9360 10617 30396 67782 75391
mcs50_b09_s30_AB05 3789 4599 14727 80000 62693
mcs50_b09_s30_AB06 6693 7669 31617 50724 65485
mcs50_b09_s30_AB07 10044 11265 43311 80000 80000
mcs50_b09_s30_AB08 4596 5246 17705 41724 54066
mcs50_b09_s30_AB09 6151 6985 22110 41220 42478
mcs50_b09_s35_AB00 39915 46041 80000 80000 80000
mcs50_b09_s35_AB01 21363 24888 80000 80000 80000
mcs50_b09_s35_AB02 69409 79630 80000 80000 80000
mcs50_b09_s35_AB03 80000 80000 80000 80000 80000
mcs50_b09_s35_AB04 39199 46518 80000 80000 80000
mcs50_b09_s35_AB05 54185 63827 80000 80000 80000
mcs50_b09_s35_AB06 80000 80000 80000 80000 80000
mcs50_b09_s35_AB07 16392 19140 80000 80000 80000
mcs50_b09_s35_AB08 77299 80000 80000 80000 80000
mcs50_b09_s35_AB09 35025 40872 80000 80000 80000
mcs50_b09_s40_AB00 80000 80000 80000 80000 80000
mcs50_b09_s40_AB01 80000 80000 80000 80000 80000
mcs50_b09_s40_AB02 80000 80000 80000 80000 80000
mcs50_b09_s40_AB03 80000 80000 80000 80000 80000
mcs50_b09_s40_AB04 80000 80000 80000 80000 80000
mcs50_b09_s40_AB05 80000 80000 80000 80000 80000
mcs50_b09_s40_AB06 80000 80000 80000 80000 80000
mcs50_b09_s40_AB07 80000 80000 80000 80000 80000
mcs50_b09_s40_AB08 80000 80000 80000 80000 80000
mcs50_b09_s40_AB09 80000 80000 80000 80000 80000
mcs50_b09_s50_AB00 80000 80000 80000 80000 80000
mcs50_b09_s50_AB01 80000 80000 80000 80000 80000
mcs50_b09_s50_AB02 80000 80000 80000 80000 80000
mcs50_b09_s50_AB03 80000 80000 80000 80000 80000
mcs50_b09_s50_AB04 80000 80000 80000 80000 80000
mcs50_b09_s50_AB05 80000 80000 80000 80000 80000
