instance mcsplit-mcis-sparse kdown2017 kdown2019 kdown2019-restarts family
g18-g46 1000000 1000000 1000000 1000030 0.0261028
g18-g47 1000000 1000000 1000000 1000029 0.0261028
g18-g48 1000000 1000000 1000000 1000024 0.0261028
g18-g49 1000000 1000000 1000000 1000012 0.0261028
g18-g50 1000000 1000000 1000000 1000011 0.0261028
g19-g20 1000000 1000000 1000000 1000002 0.0261028
g19-g21 11030 127572 92360 272632 0.0261028
g19-g22 1000000 1000000 1000000 1000008 0.0261028
g19-g23 1000000 1000000 1000000 1000027 0.0261028
g19-g25 1000000 1000000 1000000 1000001 0.0261028
g19-g26 1000000 1000000 1000000 1000007 0.0261028
g19-g27 1000000 1000000 1000000 1000027 0.0261028
g19-g28 1000000 1000000 1000000 1000004 0.0261028
g19-g29 1000000 1000000 1000000 1000011 0.0261028
g19-g30 1000000 1000000 1000000 1000006 0.0261028
g19-g31 1000000 1000000 1000000 1000009 0.0261028
g19-g32 803 5386 2783 3445 0.0261028
g19-g33 1000000 1000000 1000000 1000013 0.0261028
g19-g35 1000000 1000000 1000000 1000015 0.0261028
g19-g37 1000000 1000000 1000000 1000002 0.0261028
g19-g38 1000000 1000000 1000000 1000001 0.0261028
g19-g40 1000000 1000000 1000000 1000008 0.0261028
g19-g41 1000000 1000000 1000000 1000026 0.0261028
g19-g42 1000000 1000000 1000000 1000022 0.0261028
g19-g43 1000000 1000000 1000000 1000013 0.0261028
g19-g44 1000000 1000000 1000000 1000008 0.0261028
g19-g45 1000000 1000000 1000000 1000004 0.0261028
g19-g46 1000000 1000000 1000000 1000004 0.0261028
g19-g47 1000000 1000000 1000000 1000010 0.0261028
g19-g48 1000000 1000000 1000000 1000015 0.0261028
g19-g49 1000000 1000000 1000000 1000014 0.0261028
g19-g50 1000000 1000000 1000000 1000014 0.0261028
g2-g10 0 0 1 1 0.0261028
g2-g11 0 0 1 0 0.0261028
g2-g12 4 15 13 7 0.0261028
g2-g13 0 3 7 7 0.0261028
g2-g14 0 3 4 4 0.0261028
g2-g15 1 4 4 9 0.0261028
g2-g16 0 0 1 1 0.0261028
g2-g17 0 0 1 1 0.0261028
g2-g18 0 0 1 1 0.0261028
g2-g19 0 0 1 1 0.0261028
g2-g20 0 0 3 3 0.0261028
g2-g21 14 57 43 59 0.0261028
g2-g22 0 0 2 2 0.0261028
g2-g23 1 7 23 8 0.0261028
g2-g24 0 1 3 3 0.0261028
g2-g25 2 43 23 47 0.0261028
g2-g26 1 9 22 11 0.0261028
g2-g27 0 0 5 4 0.0261028
g2-g28 0 0 2 1 0.0261028
g2-g29 0 0 8 4 0.0261028
g2-g3 0 11 11 10 0.0261028
g2-g30 0 0 8 4 0.0261028
g2-g31 0 0 8 8 0.0261028
g2-g32 5 18 125 137 0.0261028
g2-g33 0 0 4 4 0.0261028
g2-g34 0 0 2 4 0.0261028
g2-g35 0 0 4 2 0.0261028
g2-g36 0 0 2 2 0.0261028
g2-g37 0 0 6 6 0.0261028
g2-g38 135879 529191 544522 754899 0.0261028
g2-g39 0 0 4 4 0.0261028
g2-g4 0 1 2 2 0.0261028
g2-g40 39826 74637 76196 97476 0.0261028
g2-g41 0 0 5 5 0.0261028
g2-g42 4 0 9 6 0.0261028
g2-g43 0 0 8 7 0.0261028
g2-g44 0 0 9 5 0.0261028
g2-g45 0 0 5 5 0.0261028
g2-g46 0 0 5 10 0.0261028
g2-g47 0 0 10 10 0.0261028
g2-g48 0 0 11 6 0.0261028
g2-g49 0 1 4 8 0.0261028
g2-g5 0 0 0 0 0.0261028
g2-g50 0 0 18 10 0.0261028
g2-g6 1 4 9 4 0.0261028
g2-g7 9 43 94 93 0.0261028
g2-g8 0 0 0 0 0.0261028
g2-g9 0 23 38 9 0.0261028
g20-g21 337298 1000000 1000000 1000008 0.0261028
g20-g23 1000000 1000000 1000000 1000003 0.0261028
g20-g26 1000000 1000000 1000000 1000002 0.0261028
g20-g27 1000000 1000000 1000000 1000004 0.0261028
g20-g29 1000000 1000000 1000000 1000006 0.0261028
g20-g30 1000000 1000000 1000000 1000003 0.0261028
g20-g31 1000000 1000000 1000000 1000003 0.0261028
g20-g32 184452 1000000 1000000 1000039 0.0261028
g20-g38 1000000 1000000 1000000 1000000 0.0261028
g20-g40 1000000 1000000 1000000 1000008 0.0261028
g20-g43 1000000 1000000 1000000 1000004 0.0261028
g20-g44 1000000 1000000 1000000 1000002 0.0261028
g20-g45 1000000 1000000 1000000 1000005 0.0261028
g20-g48 1000000 1000000 1000000 1000002 0.0261028
g20-g50 1000000 1000000 1000000 1000007 0.0261028
g21-g27 1000000 1000000 1000000 1000018 0.0261028
g21-g32 1000000 1000000 1000000 1000005 0.0261028
g21-g40 1000000 1000000 1000000 1000003 0.0261028
g21-g50 1000000 1000000 1000000 1000006 0.0261028
g22-g23 1000000 1000000 1000000 1000009 0.0261028
g22-g25 1000000 1000000 1000000 1000003 0.0261028
g22-g26 1000000 1000000 1000000 1000014 0.0261028
g22-g27 1000000 1000000 1000000 1000006 0.0261028
g22-g28 1000000 1000000 1000000 1000004 0.0261028
g22-g29 1000000 1000000 1000000 1000016 0.0261028
g22-g30 1000000 1000000 1000000 1000008 0.0261028
g22-g31 1000000 1000000 1000000 1000015 0.0261028
g22-g32 119 4184 1436 855 0.0261028
g22-g33 1000000 1000000 1000000 1000004 0.0261028
g22-g37 0 42 13 13 0.0261028
g22-g38 1000000 1000000 1000000 1000004 0.0261028
g22-g40 1000000 1000000 1000000 1000001 0.0261028
g22-g43 1000000 1000000 1000000 1000019 0.0261028
g22-g44 1000000 1000000 1000000 1000010 0.0261028
g22-g45 1000000 1000000 1000000 1000002 0.0261028
g22-g46 1000000 1000000 1000000 1000018 0.0261028
g22-g47 1000000 1000000 1000000 1000025 0.0261028
g22-g48 1000000 1000000 1000000 1000019 0.0261028
g22-g49 1000000 1000000 1000000 1000016 0.0261028
g22-g50 1000000 1000000 1000000 1000003 0.0261028
g23-g27 1000000 1000000 1000000 1000022 0.0261028
g23-g32 81 1000000 1000000 2012 0.0261028
g23-g40 1000000 1000000 1000000 1000009 0.0261028
g23-g50 1000000 1000000 1000000 1000005 0.0261028
g24-g25 1000000 1000000 1000000 1000013 0.0261028
g24-g26 1000000 1000000 1000000 1000011 0.0261028
g24-g27 1000000 1000000 1000000 1000008 0.0261028
g24-g28 1000000 1000000 1000000 1000006 0.0261028
g24-g29 1000000 1000000 1000000 1000004 0.0261028
g24-g30 1000000 1000000 1000000 1000005 0.0261028
g24-g31 1000000 1000000 1000000 1000002 0.0261028
g24-g32 93 3255 798 733 0.0261028
g24-g33 1000000 1000000 1000000 1000020 0.0261028
g24-g35 1000000 1000000 1000000 1000025 0.0261028
g24-g36 1000000 1000000 1000000 1000011 0.0261028
g24-g37 1000000 1000000 1000000 1000013 0.0261028
g24-g38 1000000 1000000 1000000 1000004 0.0261028
g24-g39 1000000 1000000 1000000 1000036 0.0261028
g24-g40 1000000 1000000 1000000 1000012 0.0261028
g24-g41 1000000 1000000 1000000 1000029 0.0261028
g24-g42 1000000 1000000 1000000 1000025 0.0261028
g24-g43 1000000 1000000 1000000 1000014 0.0261028
g24-g44 1000000 1000000 1000000 1000025 0.0261028
g24-g45 1000000 1000000 1000000 1000010 0.0261028
g24-g46 1000000 1000000 1000000 1000016 0.0261028
g24-g47 1000000 1000000 1000000 1000016 0.0261028
g24-g48 1000000 1000000 1000000 1000009 0.0261028
g24-g49 1000000 1000000 1000000 1000013 0.0261028
g24-g50 1000000 1000000 1000000 1000003 0.0261028
g25-g26 1000000 1000000 1000000 1000064 0.0261028
g25-g27 1000000 1000000 1000000 1000027 0.0261028
g25-g29 1000000 1000000 1000000 1000002 0.0261028
g25-g30 1000000 1000000 1000000 1000004 0.0261028
g25-g31 1000000 1000000 1000000 1000013 0.0261028
g25-g32 84 1000000 1000000 711 0.0261028
g25-g38 1000000 1000000 1000000 1000002 0.0261028
g25-g40 1000000 1000000 1000000 1000008 0.0261028
g25-g43 1000000 1000000 1000000 1000042 0.0261028
g25-g44 1000000 1000000 1000000 1000008 0.0261028
g25-g45 1000000 1000000 1000000 1000004 0.0261028
g25-g46 1000000 1000000 1000000 1000001 0.0261028
g25-g47 1000000 1000000 1000000 1000004 0.0261028
g25-g48 1000000 1000000 1000000 1000008 0.0261028
g25-g49 1000000 1000000 1000000 1000031 0.0261028
g25-g50 1000000 1000000 1000000 1000027 0.0261028
g26-g27 1000000 1000000 1000000 1000018 0.0261028
g26-g32 159 1000000 1000000 1855 0.0261028
g26-g40 1000000 1000000 1000000 1000004 0.0261028
g26-g50 1000000 1000000 1000000 1000009 0.0261028
g27-g32 192 1000000 1000000 1000040 0.0261028
g27-g50 1000000 1000000 1000000 1000008 0.0261028
g28-g29 1000000 1000000 1000000 1000004 0.0261028
g28-g30 1000000 1000000 1000000 1000008 0.0261028
g28-g31 1000000 1000000 1000000 1000011 0.0261028
g28-g32 347 13683 1524 1508 0.0261028
g28-g33 1000000 1000000 1000000 1000021 0.0261028
g28-g37 1000000 1000000 1000000 1000007 0.0261028
g28-g38 1000000 1000000 1000000 1000013 0.0261028
g28-g40 1000000 1000000 1000000 1000008 0.0261028
g28-g43 1000000 1000000 1000000 1000001 0.0261028
g28-g44 1000000 1000000 1000000 1000008 0.0261028
g28-g45 1000000 1000000 1000000 1000008 0.0261028
g28-g46 1000000 1000000 1000000 1000002 0.0261028
g28-g47 1000000 1000000 1000000 1000004 0.0261028
g28-g48 1000000 1000000 1000000 1000000 0.0261028
g28-g49 1000000 1000000 1000000 1000006 0.0261028
g28-g50 1000000 1000000 1000000 1000006 0.0261028
g29-g30 1381 1000000 1000000 1000005 0.0261028
g29-g31 1000000 1000000 1000000 1000001 0.0261028
g29-g32 162323 623731 562924 292539 0.0261028
g29-g40 1000000 1000000 1000000 1000005 0.0261028
g29-g44 1000000 1000000 1000000 1000003 0.0261028
g29-g45 1000000 1000000 1000000 1000002 0.0261028
g29-g50 1000000 1000000 1000000 1000004 0.0261028
g3-g10 1 15 14 15 0.0261028
g3-g11 47 300 299 326 0.0261028
g3-g12 74 455 202 488 0.0261028
g3-g13 2 11 14 14 0.0261028
g3-g14 5 42 45 27 0.0261028
g3-g15 2 13 8 17 0.0261028
g3-g16 17 56 66 99 0.0261028
g3-g17 11 91 57 106 0.0261028
g3-g18 20 101 105 154 0.0261028
g3-g19 90 318 314 393 0.0261028
g3-g20 2 0 16 2 0.0261028
g3-g21 90 125 188 240 0.0261028
g3-g22 7 30 58 31 0.0261028
g3-g23 11 45 103 68 0.0261028
g3-g24 0 21 7 13 0.0261028
g3-g25 4 42 35 35 0.0261028
g3-g26 3 28 17 35 0.0261028
g3-g27 5 60 40 41 0.0261028
g3-g28 5 26 56 33 0.0261028
g3-g29 0 0 8 4 0.0261028
g3-g30 0 1 8 4 0.0261028
g3-g31 0 0 8 8 0.0261028
g3-g32 50 97 105 115 0.0261028
g3-g33 8 40 82 44 0.0261028
g3-g34 24 267 250 292 0.0261028
g3-g35 13 55 99 57 0.0261028
g3-g36 4 64 9 22 0.0261028
g3-g37 33 118 70 38 0.0261028
g3-g38 244 4110 1055 1442 0.0261028
g3-g39 29 144 192 226 0.0261028
g3-g4 0 2 1 3 0.0261028
g3-g40 51036 87519 88753 126461 0.0261028
g3-g41 50 366 379 430 0.0261028
g3-g42 56 377 423 441 0.0261028
g3-g43 308 931 1215 1208 0.0261028
g3-g44 0 1 9 10 0.0261028
g3-g45 0 0 9 10 0.0261028
g3-g46 0 0 10 10 0.0261028
g3-g47 0 0 10 10 0.0261028
g3-g48 0 1 11 11 0.0261028
g3-g49 594 2297 2289 2870 0.0261028
g3-g5 0 5 5 5 0.0261028
g3-g50 7825 16929 17113 27414 0.0261028
g3-g6 1 10 11 13 0.0261028
g3-g7 4 34 37 44 0.0261028
g3-g8 1 11 11 12 0.0261028
g3-g9 5 44 47 67 0.0261028
g30-g31 1000000 1000000 1000000 1000006 0.0261028
g30-g32 108156 374434 337210 176883 0.0261028
g30-g40 1000000 1000000 1000000 1000009 0.0261028
g30-g44 1000000 1000000 1000000 1000005 0.0261028
g30-g45 1000000 1000000 1000000 1000003 0.0261028
g30-g50 1000000 1000000 1000000 1000002 0.0261028
g31-g32 187786 836399 767472 1000041 0.0261028
g31-g40 1000000 1000000 1000000 1000009 0.0261028
g31-g50 1000000 1000000 1000000 1000003 0.0261028
g33-g37 1000000 1000000 1000000 1000005 0.0261028
g33-g38 1000000 1000000 1000000 1000002 0.0261028
g33-g40 1000000 1000000 1000000 1000009 0.0261028
g33-g43 1000000 1000000 1000000 1000007 0.0261028
g33-g44 1000000 1000000 1000000 1000003 0.0261028
g33-g45 1000000 1000000 1000000 1000002 0.0261028
g33-g46 1000000 1000000 1000000 1000008 0.0261028
g33-g47 1000000 1000000 1000000 1000008 0.0261028
g33-g48 1000000 1000000 1000000 1000005 0.0261028
g33-g49 1000000 1000000 1000000 1000013 0.0261028
g33-g50 1000000 1000000 1000000 1000013 0.0261028
g34-g35 1000000 1000000 1000000 1000001 0.0261028
g34-g36 1000000 1000000 1000000 1000009 0.0261028
g34-g37 1000000 1000000 1000000 1000009 0.0261028
g34-g38 1000000 1000000 1000000 1000014 0.0261028
g34-g39 1000000 1000000 1000000 1000014 0.0261028
g34-g40 1000000 1000000 1000000 1000010 0.0261028
g34-g41 1000000 1000000 1000000 1000017 0.0261028
g34-g42 1000000 1000000 1000000 1000019 0.0261028
g34-g43 1000000 1000000 1000000 1000022 0.0261028
g34-g44 1000000 1000000 1000000 1000007 0.0261028
g34-g45 1000000 1000000 1000000 1000033 0.0261028
g34-g46 1000000 1000000 1000000 1000008 0.0261028
g34-g47 1000000 1000000 1000000 1000004 0.0261028
g34-g48 1000000 1000000 1000000 1000004 0.0261028
g34-g49 1000000 1000000 1000000 1000011 0.0261028
g34-g50 1000000 1000000 1000000 1000004 0.0261028
g35-g37 1000000 1000000 1000000 1000002 0.0261028
g35-g38 1000000 1000000 1000000 1000004 0.0261028
g35-g40 1000000 1000000 1000000 1000008 0.0261028
g35-g41 1000000 1000000 1000000 1000013 0.0261028
g35-g42 1000000 1000000 1000000 1000030 0.0261028
g35-g43 1000000 1000000 1000000 1000028 0.0261028
g35-g44 1000000 1000000 1000000 1000009 0.0261028
g35-g45 1000000 1000000 1000000 1000021 0.0261028
g35-g46 1000000 1000000 1000000 1000006 0.0261028
g35-g47 1000000 1000000 1000000 1000005 0.0261028
g35-g48 1000000 1000000 1000000 1000007 0.0261028
g35-g49 1000000 1000000 1000000 1000014 0.0261028
g35-g50 1000000 1000000 1000000 1000021 0.0261028
g36-g37 1000000 1000000 1000000 1000006 0.0261028
g36-g38 1000000 1000000 1000000 1000000 0.0261028
g36-g40 1000000 1000000 1000000 1000000 0.0261028
g36-g41 1000000 1000000 1000000 1000009 0.0261028
g36-g42 1000000 1000000 1000000 1000006 0.0261028
g36-g43 1000000 1000000 1000000 1000024 0.0261028
g36-g44 1000000 1000000 1000000 1000012 0.0261028
g36-g45 1000000 1000000 1000000 1000014 0.0261028
g36-g46 1000000 1000000 1000000 1000003 0.0261028
g36-g47 1000000 1000000 1000000 1000006 0.0261028
g36-g48 1000000 1000000 1000000 1000006 0.0261028
g36-g49 1000000 1000000 1000000 1000010 0.0261028
g36-g50 1000000 1000000 1000000 1000020 0.0261028
g37-g38 1000000 1000000 1000000 1000002 0.0261028
g37-g40 1000000 1000000 1000000 1000013 0.0261028
g37-g43 1000000 1000000 1000000 1000014 0.0261028
g37-g44 1000000 1000000 1000000 1000001 0.0261028
g37-g45 1000000 1000000 1000000 1000004 0.0261028
g37-g46 1000000 1000000 1000000 1000005 0.0261028
g37-g47 1000000 1000000 1000000 1000005 0.0261028
g37-g48 1000000 1000000 1000000 1000003 0.0261028
g37-g49 1000000 1000000 1000000 1000004 0.0261028
g37-g50 1000000 1000000 1000000 1000013 0.0261028
g38-g40 1000000 1000000 1000000 1000004 0.0261028
g38-g43 1000000 1000000 1000000 1000010 0.0261028
g38-g44 1000000 1000000 1000000 1000023 0.0261028
g38-g45 1000000 1000000 1000000 1000059 0.0261028
g38-g50 1000000 1000000 1000000 1000002 0.0261028
g39-g40 1000000 1000000 1000000 1000002 0.0261028
g39-g41 1000000 1000000 1000000 1000018 0.0261028
g39-g42 1000000 1000000 1000000 1000013 0.0261028
g39-g43 1000000 1000000 1000000 1000033 0.0261028
g39-g44 1000000 1000000 1000000 1000034 0.0261028
g39-g45 1000000 1000000 1000000 1000034 0.0261028
g39-g46 1000000 1000000 1000000 1000001 0.0261028
g39-g47 1000000 1000000 1000000 1000009 0.0261028
g39-g48 1000000 1000000 1000000 1000006 0.0261028
g39-g49 1000000 1000000 1000000 1000009 0.0261028
g39-g50 1000000 1000000 1000000 1000017 0.0261028
g4-g10 1 32 3 7 0.0261028
g4-g11 5 52 6 10 0.0261028
g4-g12 9 43 16 8 0.0261028
g4-g13 0 4 2 2 0.0261028
g4-g14 1 5 3 3 0.0261028
g4-g15 0 0 1 1 0.0261028
g4-g16 21 92 124 158 0.0261028
g4-g20 38 194 323 378 0.0261028
g4-g21 0 0 5 5 0.0261028
g4-g22 0 3 4 5 0.0261028
g4-g23 0 0 2 1 0.0261028
g4-g25 0 0 1 1 0.0261028
g4-g26 0 1 1 3 0.0261028
g4-g27 0 0 2 4 0.0261028
g4-g28 1 38 11 22 0.0261028
g4-g29 49 398 339 543 0.0261028
g4-g30 32 263 250 289 0.0261028
g4-g31 86 654 695 897 0.0261028
g4-g32 0 0 13 7 0.0261028
g4-g33 4 100 24 14 0.0261028
g4-g37 1 4 15 7 0.0261028
g4-g38 10 50 40 19 0.0261028
g4-g40 0 0 18 9 0.0261028
g4-g41 9 65 35 20 0.0261028
g4-g42 110 751 817 888 0.0261028
g4-g43 0 27 4 7 0.0261028
g4-g44 99 592 707 820 0.0261028
g4-g45 70 339 353 482 0.0261028
g4-g46 38 364 146 169 0.0261028
g4-g47 59 271 96 151 0.0261028
g4-g48 86 380 164 223 0.0261028
g4-g49 0 197 4 8 0.0261028
g4-g5 1 13 2 2 0.0261028
g4-g50 0 0 17 10 0.0261028
g4-g6 1 12 1 2 0.0261028
g4-g7 4 21 6 3 0.0261028
g4-g9 0 5 3 1 0.0261028
g40-g50 1000000 1000000 1000000 1000007 0.0261028
g41-g42 1000000 1000000 1000000 1000005 0.0261028
g41-g43 1000000 1000000 1000000 1000017 0.0261028
g41-g44 1000000 1000000 1000000 1000024 0.0261028
g41-g45 1000000 1000000 1000000 1000029 0.0261028
g41-g46 1000000 1000000 1000000 1000004 0.0261028
g41-g47 1000000 1000000 1000000 1000003 0.0261028
g41-g48 1000000 1000000 1000000 1000007 0.0261028
g41-g49 1000000 1000000 1000000 1000011 0.0261028
g41-g50 1000000 1000000 1000000 1000013 0.0261028
g42-g43 1000000 1000000 1000000 1000024 0.0261028
g42-g44 1000000 1000000 1000000 1000021 0.0261028
g42-g45 1000000 1000000 1000000 1000030 0.0261028
g42-g46 1000000 1000000 1000000 1000005 0.0261028
g42-g47 1000000 1000000 1000000 1000001 0.0261028
g42-g48 1000000 1000000 1000000 1000007 0.0261028
g42-g49 1000000 1000000 1000000 1000006 0.0261028
g42-g50 1000000 1000000 1000000 1000009 0.0261028
g43-g44 1000000 1000000 1000000 1000002 0.0261028
g43-g45 1000000 1000000 1000000 1000004 0.0261028
g43-g50 1000000 1000000 1000000 1000010 0.0261028
g44-g45 291 645241 1000000 1000028 0.0261028
g44-g50 1000000 1000000 1000000 1000004 0.0261028
g45-g50 1000000 1000000 1000000 1000003 0.0261028
g46-g47 1 1299 2458 3018 0.0261028
g46-g48 1000000 1000000 1000000 1000005 0.0261028
g46-g50 1000000 1000000 1000000 1000004 0.0261028
g47-g48 1000000 1000000 1000000 1000005 0.0261028
g47-g50 1000000 1000000 1000000 1000004 0.0261028
g48-g50 1000000 1000000 1000000 1000008 0.0261028
g49-g50 1000000 1000000 1000000 1000015 0.0261028
g5-g11 0 0 2 2 0.0261028
g5-g12 4 32 7 16 0.0261028
g5-g13 1 18 13 27 0.0261028
g5-g14 1 10 12 13 0.0261028
g5-g15 3 29 38 24 0.0261028
g5-g16 0 0 3 3 0.0261028
g5-g20 407 487 635 468 0.0261028
g5-g21 15 1589 841 1067 0.0261028
g5-g22 0 1 5 4 0.0261028
g5-g23 0 34 22 18 0.0261028
g5-g25 12 99 50 107 0.0261028
g5-g26 0 50 14 26 0.0261028
g5-g27 0 18 3 5 0.0261028
g5-g28 0 1 2 5 0.0261028
g5-g29 0 19 4 8 0.0261028
g5-g30 0 13 8 8 0.0261028
g5-g31 0 12 5 9 0.0261028
g5-g32 8 696 497 655 0.0261028
g5-g33 0 2 8 8 0.0261028
g5-g37 2 10 15 17 0.0261028
g5-g38 137608 530721 545993 672489 0.0261028
g5-g40 15948 106304 111502 46499 0.0261028
g5-g41 0 1 5 5 0.0261028
g5-g42 4 2 19 9 0.0261028
g5-g43 23 15 54 29 0.0261028
g5-g44 0 44 5 10 0.0261028
g5-g45 0 41 5 10 0.0261028
g5-g46 0 11 10 10 0.0261028
g5-g47 0 9 10 11 0.0261028
g5-g48 0 35 11 7 0.0261028
g5-g49 13 35 32 94 0.0261028
g5-g50 360 838 1076 1112 0.0261028
g5-g6 1 6 10 5 0.0261028
g5-g7 5 293 216 332 0.0261028
g6-g11 2 19787 529 74 0.0261028
g6-g12 138 3955 1491 2805 0.0261028
g6-g13 1 54 15 30 0.0261028
g6-g14 24 319 498 246 0.0261028
g6-g15 2 35 35 7 0.0261028
g6-g16 0 6 2 8 0.0261028
g6-g20 114145 1000000 1000000 1000044 0.0261028
g6-g21 179 2111 496 517 0.0261028
g6-g22 0 11 8 16 0.0261028
g6-g23 3 72 113 61 0.0261028
g6-g25 29 122 128 139 0.0261028
g6-g26 4026 976 42 53 0.0261028
g6-g27 21 21 113 87 0.0261028
g6-g28 69582 43649 698986 78216 0.0261028
g6-g29 5 703 53 57 0.0261028
g6-g30 75 400 262 269 0.0261028
g6-g31 178 824 669 667 0.0261028
g6-g32 558 706 421 373 0.0261028
g6-g33 1 114 156 145 0.0261028
g6-g37 6 24 35 52 0.0261028
g6-g38 408566 1000000 1000000 1000019 0.0261028
g6-g40 1000000 1000000 1000000 1000028 0.0261028
g6-g41 3 109 89 110 0.0261028
g6-g42 4 18 46 133 0.0261028
g6-g43 117 86 164 168 0.0261028
g6-g44 0 768 25 48 0.0261028
g6-g45 50 350 273 155 0.0261028
g6-g46 27 272 65 68 0.0261028
g6-g47 22 231 48 61 0.0261028
g6-g48 44 323 109 103 0.0261028
g6-g49 67 124 269 457 0.0261028
g6-g50 1000000 1000000 1000000 1000029 0.0261028
g6-g7 296 99 121 136 0.0261028
g7-g11 38 658 401 546 0.0261028
g7-g12 881798 1000000 1000000 1000040 0.0261028
g7-g13 3267 14227 16101 20842 0.0261028
g7-g14 254 1631 1555 1980 0.0261028
g7-g15 2306 16982 19927 34430 0.0261028
g7-g16 51 1283 629 784 0.0261028
g7-g20 95204 1000000 1000000 1000022 0.0261028
g7-g21 98830 390624 389285 520732 0.0261028
g7-g22 38 1076 526 581 0.0261028
g7-g23 46 2489 425 402 0.0261028
g7-g25 68 941 557 585 0.0261028
g7-g26 74 1054 345 564 0.0261028
g7-g27 137 2455 1328 1556 0.0261028
g7-g28 4 137 31 32 0.0261028
g7-g29 13997 185935 205128 241331 0.0261028
g7-g30 7085 104716 103508 119768 0.0261028
g7-g31 28040 388061 440059 509967 0.0261028
g7-g32 2392 8355 5188 5863 0.0261028
g7-g33 42 576 380 464 0.0261028
g7-g37 743 11677 7700 8905 0.0261028
g7-g38 0 1 4 4 0.0261028
g7-g40 1000000 1000000 1000000 1000014 0.0261028
g7-g41 34 671 537 529 0.0261028
g7-g42 90 1482 888 1043 0.0261028
g7-g43 698 7331 6262 7615 0.0261028
g7-g44 21304 240187 272820 372581 0.0261028
g7-g45 4847 72068 65512 75965 0.0261028
g7-g46 3297 50490 31029 35333 0.0261028
g7-g47 2978 46303 26685 29583 0.0261028
g7-g48 4638 81996 49027 56082 0.0261028
g7-g49 1086 13247 10911 12914 0.0261028
g7-g50 1000000 1000000 1000000 1000373 0.0261028
g8-g10 324 15906 12175 4744 0.0261028
g8-g11 46200 1000000 1000000 1000033 0.0261028
g8-g12 100017 1000000 1000000 1000049 0.0261028
g8-g13 17231 1000000 1000000 1000017 0.0261028
g8-g14 12177 363696 368056 465997 0.0261028
g8-g15 22737 1000000 1000000 1000017 0.0261028
g8-g16 0 2 2 2 0.0261028
g8-g19 1000000 1000000 1000000 1000030 0.0261028
g8-g20 1000000 1000000 1000000 1000003 0.0261028
g8-g21 547 4795 2582 2744 0.0261028
g8-g22 934 3304 1650 4674 0.0261028
g8-g23 145410 1000000 1000000 1000045 0.0261028
g8-g25 1000000 1000000 1000000 1000016 0.0261028
g8-g26 96744 1000000 1000000 1000024 0.0261028
g8-g27 4360 277435 299247 316872 0.0261028
g8-g28 158201 1000000 1000000 543167 0.0261028
g8-g29 1000000 1000000 1000000 1000040 0.0261028
g8-g30 1000000 1000000 1000000 1000058 0.0261028
g8-g31 1000000 1000000 1000000 1000017 0.0261028
g8-g32 94 567 622 379 0.0261028
g8-g33 287 5949 4808 4890 0.0261028
g8-g35 1067 5101 7082 3946 0.0261028
g8-g36 2292 32215 33176 18369 0.0261028
g8-g37 0 42 10 11 0.0261028
g8-g38 1000000 1000000 1000000 1000003 0.0261028
g8-g40 1000000 1000000 1000000 1000039 0.0261028
g8-g41 489 11719 12036 4480 0.0261028
g8-g42 23951 378495 388467 419812 0.0261028
g8-g43 184022 1000000 1000000 172074 0.0261028
g8-g44 193327 1000000 1000000 1000058 0.0261028
g8-g45 485464 1000000 1000000 1000021 0.0261028
g8-g46 491241 1000000 1000000 1000066 0.0261028
g8-g47 383926 1000000 1000000 1000064 0.0261028
g8-g48 379172 1000000 1000000 1000038 0.0261028
g8-g49 53195 208426 557883 654490 0.0261028
g8-g50 1000000 1000000 1000000 1000052 0.0261028
g8-g9 193446 1000000 1000000 1000031 0.0261028
g9-g10 1000000 1000000 1000000 1000022 0.0261028
g9-g11 1000000 1000000 1000000 1000019 0.0261028
g9-g12 1000000 1000000 1000000 1000050 0.0261028
g9-g13 952077 1000000 1000000 1000041 0.0261028
g9-g14 15774 219459 149941 140421 0.0261028
g9-g15 1000000 1000000 1000000 1000021 0.0261028
g9-g16 1000000 1000000 1000000 1000058 0.0261028
g9-g20 1000000 1000000 1000000 1000005 0.0261028
g9-g21 198 8364 2220 3194 0.0261028
g9-g22 1000000 1000000 1000000 1000064 0.0261028
g9-g23 253 6 2 6 0.0261028
g9-g25 310219 1000000 1000000 1000010 0.0261028
g9-g26 1000000 1000000 1000000 1000020 0.0261028
g9-g27 1000000 1000000 1000000 1000028 0.0261028
g9-g28 1000000 1000000 1000000 1000015 0.0261028
g9-g29 1000000 1000000 1000000 1000045 0.0261028
g9-g30 1000000 1000000 1000000 1000029 0.0261028
g9-g31 1000000 1000000 1000000 1000031 0.0261028
g9-g32 33 1383 463 500 0.0261028
g9-g33 1000000 1000000 1000000 1000031 0.0261028
g9-g37 1000000 1000000 1000000 1000212 0.0261028
g9-g38 1000000 1000000 1000000 1000026 0.0261028
g9-g40 1000000 1000000 1000000 1000029 0.0261028
g9-g41 1000000 1000000 1000000 1000150 0.0261028
g9-g42 6 226 655 784 0.0261028
g9-g43 612 16675 11715 8165 0.0261028
g9-g44 1000000 1000000 1000000 1000049 0.0261028
g9-g45 1000000 1000000 1000000 1000046 0.0261028
g9-g46 1000000 1000000 1000000 1000026 0.0261028
g9-g47 1000000 1000000 1000000 1000024 0.0261028
g9-g48 1000000 1000000 1000000 1000029 0.0261028
g9-g49 1000000 1000000 1000000 1000214 0.0261028
