instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped-D mcsplit-smart-swapped-O mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped-D mcsplit-b-smart-swapped-O mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped-D mcsplit-nosort-smart-swapped-O
r-696 18 0.816993 31 0.0408602 3352 9855 3352 3352 8350 1877 6659 17491 6659 6659 4245 8135 4245 4245
r-360 33 0.479167 18 0.803922 496684 542805 496684 542805 757380 466537 743005 773185 743005 773185 775640 1035902 775640 1035902
r-240 33 0.566288 34 0.684492 157192551 -1 157192551 157192551 213086649 167081144 -1 -1 -1 -1 194344610 -1 194344610 194344610
r-585 18 0.633987 16 0.35 12374 14173 12374 14173 17110 11233 10307 14388 10307 14388 16574 11759 16574 11759
r-555 15 0.228571 23 0.932806 1612 3851 1612 1612 3754 1061 2877 5785 2877 2877 1623 3146 1623 1623
r-695 36 0.815873 16 0.808333 161859 8845 8845 8845 162420 9173 169134 9143 9143 9143 124761 33713 33713 33713
r-280 11 0.781818 29 0.184729 3524 3589 3524 3524 4862 3507 4826 5045 4826 4826 4909 7675 4909 4909
r-537 10 1 32 0.358871 86346 41900 41900 86346 150560 52350 120434 58991 58991 120434 73380 32582 32582 73380
r-822 39 0.434548 39 0.412955 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-32 24 0.242754 10 0.0666667 21922 17266 21922 17266 24029 15664 20821 13616 20821 13616 70 99 70 99
r-989 13 0.807692 38 0.108108 4714 9345 4714 4714 11356 3467 6750 8592 6750 6750 6148 7596 6148 6148
r-162 21 0.633333 13 0.294872 8079 13486 8079 13486 9323 11563 10556 17719 10556 17719 14651 14930 14651 14930
r-920 11 0.0363636 19 0.684211 2564 1149 1149 2564 2934 1990 4602 2022 2022 4602 3336 2078 2078 3336
r-518 18 0.816993 40 0.274359 107075 163364 163364 107075 230057 103748 164139 240395 240395 164139 216398 227300 227300 216398
r-14 40 0.111538 31 0.602151 2743827 1154039 1154039 1154039 3067822 810541 3958193 1652210 1652210 1652210 3373978 1741135 1741135 1741135
r-876 37 0.501502 18 0.614379 3932509 3081175 3932509 3081175 4313899 2833929 6318311 4845925 6318311 4845925 4945483 2690132 4945483 2690132
r-975 22 0.311688 38 0.608819 4282749 4309683 4309683 4282749 5490573 3534578 6596861 6814245 6814245 6596861 7392272 7921261 7921261 7392272
r-506 33 0.0890152 11 0.927273 720 2241 720 2241 886 1562 2521 3953 2521 3953 1675 2017 1675 2017
r-962 13 0.512821 11 0.436364 1405 1827 1405 1827 1721 1698 1781 1753 1781 1753 1411 1801 1411 1801
r-693 36 0.6 38 0.300142 168218554 183526831 168218554 168218554 233158396 127850616 -1 -1 -1 -1 189943266 223749919 189943266 189943266
r-216 16 0.925 12 0.651515 9594 297 297 297 9433 317 11121 460 460 460 19219 2772 2772 2772
r-43 10 0 36 0.201587 58862 335419 335419 58862 453831 53740 49863 319243 319243 49863 154 66 66 154
r-115 30 0.0137931 14 0.153846 133206363 552 552 552 132694037 549 139760889 447 447 447 74769042 72657 72657 72657
r-839 11 0.636364 20 0.194737 2051 2750 2051 2051 2760 1704 2543 3522 2543 2543 1861 3905 1861 1861
r-363 17 0.617647 36 0.671429 392134 2024573 392134 392134 1855474 394994 528553 3147232 528553 528553 558292 1149011 558292 558292
r-48 18 0.189542 10 0.0666667 417 1041 417 1041 567 989 278 689 278 689 26109 2478 26109 2478
r-412 39 0.643725 40 0.689744 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-681 25 0.683333 13 0.25641 14148 16788 14148 16788 16143 14615 18709 22395 18709 22395 27420 27830 27420 27830
r-870 26 0.575385 31 0.443011 15968292 16452794 16452794 15968292 19588284 13655210 28016995 29324387 29324387 28016995 21257577 25265566 25265566 21257577
r-273 39 0.82861 21 0.347619 275797 274912 274912 274912 340352 249122 399446 420337 420337 420337 378796 293077 293077 293077
r-794 18 0.568627 38 0.638691 1881523 3823747 1881523 1881523 3593688 1862338 2544111 6229961 2544111 2544111 1783207 2517566 1783207 1783207
r-750 30 0.468966 40 0.897436 625714 7908173 625714 625714 8469402 524821 985631 11451141 985631 985631 1898580 6873229 1898580 1898580
r-866 32 0.822581 23 0.833992 2014684 319941 2014684 319941 2095843 336076 2566454 354107 2566454 354107 5248464 778827 5248464 778827
r-66 13 0.974359 23 0.620553 1648483 34250 34250 1648483 763937 474296 1896951 47268 47268 1896951 1534214 196103 196103 1534214
r-465 35 0.263866 27 0.985755 32623 189632 32623 189632 156853 59173 60950 441360 60950 441360 50020 191718 50020 191718
r-583 30 0.496552 29 0.977833 219889 3395154 219889 3395154 2434055 394260 322096 5531740 322096 5531740 393699 3005273 393699 3005273
r-235 35 0.215126 28 0.195767 51064543 28307761 51064543 28307761 56792264 28945911 71732051 37829562 71732051 37829562 73767471 51372102 73767471 51372102
r-630 13 0.141026 10 0.777778 824 370 370 370 743 271 1163 545 545 545 445 376 376 376
r-502 34 0.643494 29 0.295567 8101858 9501012 8101858 9501012 11394600 6607335 13249694 16045825 13249694 16045825 11355607 15239263 11355607 15239263
r-978 34 0.71123 25 0.206667 526419 508326 526419 508326 748284 401853 844949 790377 844949 790377 853831 1390916 853831 1390916
r-227 33 0.575758 28 0.952381 575390 13531116 575390 13531116 7057672 2102544 653776 19745637 653776 19745637 1233187 24589744 1233187 24589744
r-990 38 0.335704 30 0.650575 45174881 28735696 28735696 28735696 53947852 23556039 79751667 47092470 47092470 47092470 61348910 44348267 44348267 44348267
r-930 22 0.961039 25 0.703333 15126798 89282 89282 15126798 7772897 963055 18154388 125100 125100 18154388 12965468 2002677 2002677 12965468
r-979 26 0.273846 39 0.11336 779273 26971092 779273 779273 20193444 1261942 1061825 36818908 1061825 1061825 1325862 51953896 1325862 1325862
r-24 37 0.605105 11 0.6 41788 3710 3710 3710 41790 3661 41751 3487 3487 3487 12152 10370 10370 10370
r-552 13 0.551282 17 0.683824 2412 6439 2412 2412 5253 2511 2929 9443 2929 2929 4321 4835 4321 4321
r-549 14 0.846154 34 0.16934 9700 19148 19148 9700 27899 8867 16846 31806 31806 16846 14394 20846 20846 14394
r-73 19 0.684211 30 0.951724 17296 3520934 17296 17296 3322969 19249 12692 4352338 12692 12692 60442 3724414 60442 60442
r-725 24 0.00362319 14 0.89011 3620 305 305 305 3583 323 8379 1789 1789 1789 3661 912 912 912
r-685 17 0.470588 10 0.0444444 669 6881 669 6881 1794 4452 873 8030 873 8030 2506 6041 2506 6041
r-573 10 0.888889 31 0.187097 2959 3123 3123 2959 4999 3269 5541 4931 4931 5541 4240 3517 3517 4240
r-954 23 0.418972 15 0.961905 11468 25590 11468 25590 32181 11629 16548 40854 16548 40854 20825 62274 20825 62274
r-10 29 0.761084 39 0.0796221 183060 330103 183060 183060 367332 109223 296279 552779 296279 296279 207405 366714 207405 207405
r-511 13 0.102564 11 0.236364 2098 314 314 314 2145 358 2266 340 340 340 1205 675 675 675
r-279 23 0.940711 28 0.542328 1312902 44947 44947 1312902 504247 240827 1940785 76004 76004 1940785 1317775 185762 185762 1317775
r-524 20 0.368421 39 0.278003 1189563 9559240 1189563 1189563 8659739 1316251 1590161 14711657 1590161 1590161 2077018 5191685 2077018 2077018
r-540 40 0.660256 18 0.647059 10724043 2592524 2592524 2592524 11141114 2582326 16568041 3412575 3412575 3412575 8150581 4371328 4371328 4371328
r-672 22 0.87013 25 0 4919 26041 4919 4919 23722 4919 9722 45416 9722 9722 6769 25561 6769 6769
r-62 30 0.243678 22 0.0909091 393410 2726101 393410 2726101 1110228 2265806 539887 3355447 539887 3355447 21690937 4594979 21690937 4594979
r-23 23 0.347826 15 0.00952381 5811616 48709963 5811616 48709963 45287012 14744383 5542418 51646002 5542418 51646002 1068669 47100310 1068669 47100310
r-379 18 0.130719 31 0.627957 135043 40962 40962 135043 98755 74094 187934 63226 63226 187934 204870 117166 117166 204870
r-286 33 0.765152 24 0.76087 24327349 7825035 7825035 7825035 25589957 8203695 37303595 10789355 10789355 10789355 27111085 19769218 19769218 19769218
r-69 29 0.94335 13 0.205128 5109 2074 2074 2074 5605 1162 5178 2588 2588 2588 4302 2402 2402 2402
r-217 39 0.221323 30 0.409195 172820177 61205338 61205338 61205338 164868701 78799213 -1 104887618 104887618 104887618 141504018 106488256 106488256 106488256
r-337 32 0.933468 20 0.831579 1455098 25786 25786 25786 1459187 26569 1483787 22598 22598 22598 8363346 141235 141235 141235
r-646 35 0.105882 36 0.819048 375417 278489 278489 375417 405977 260270 658727 438973 438973 658727 498267 411926 411926 498267
r-682 38 0.059744 34 0.180036 -1 5169435 5169435 5169435 -1 6503108 -1 6562300 6562300 6562300 -1 -1 -1 -1
r-881 13 0.384615 36 0.609524 80811 151799 151799 80811 165924 79207 92705 201851 201851 92705 116774 323394 323394 116774
r-668 35 0.77479 31 0.941935 11167995 -1 11167995 -1 -1 -1 14187185 -1 14187185 -1 -1 -1 -1 -1
r-386 40 0.55 36 0.771429 180888664 -1 180888664 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-82 24 0.811594 16 0.25 5413 5458 5458 5458 4820 3335 6291 7718 7718 7718 11509 15827 15827 15827
r-515 35 0.221849 12 0.348485 26751 1449 1449 1449 26776 1528 26925 1471 1471 1471 16414 6816 6816 6816
r-104 21 0.438095 17 0.433824 120048 104520 120048 104520 127637 88301 192791 159213 192791 159213 148277 102140 148277 102140
r-372 22 0.649351 25 0.273333 159022 186537 159022 159022 239927 111512 232268 267971 232268 232268 394930 307823 394930 394930
r-396 25 0.91 14 0.989011 123466 1084438 123466 1084438 123460 1084444 123444 1084411 123444 1084411 138 151 138 151
r-9 25 0.443333 30 0.583908 15868998 17176316 15868998 15868998 19194966 14437557 27881877 29894572 27881877 27881877 22386376 23067662 22386376 22386376
r-65 40 0.982051 29 0.123153 59025 4306 4306 4306 49606 2412 111523 16245 16245 16245 42088 11021 11021 11021
r-289 32 0.193548 19 0.28655 1170816 106997 106997 106997 1201071 135907 1606182 129830 129830 129830 1315753 280700 280700 280700
r-929 29 0.76601 14 0.56044 158866 20302 20302 20302 161540 22651 234450 23847 23847 23847 116300 20892 20892 20892
r-735 25 0.373333 38 0.624467 19298885 19981163 19981163 19298885 24029536 15577205 31633224 32877496 32877496 31633224 17095641 34838652 34838652 17095641
r-828 31 0.156989 17 0.610294 30148 35545 35545 35545 34456 22247 38639 51283 51283 51283 62134 41656 41656 41656
r-432 34 0.814617 19 0.479532 201883 200597 200597 200597 226636 187424 288770 206753 206753 206753 380852 151672 151672 151672
r-616 25 0.863333 17 0.382353 30985 10478 10478 10478 33132 7327 40922 12202 12202 12202 19899 20621 20621 20621
r-470 18 0.0849673 23 0.134387 7187 127705 127705 7187 14025 122054 5352 13464 13464 5352 91430 296046 296046 91430
r-807 39 0.238866 34 0.42959 -1 168897426 168897426 168897426 -1 221161982 -1 -1 -1 -1 -1 -1 -1 -1
r-438 13 0.282051 18 1 1573 12553 1573 1573 10933 1573 1754 15804 1754 1754 1536 12394 1536 1536
r-140 13 0.897436 10 0.822222 397 46 46 46 395 71 398 61 61 61 1217 129 129 129
r-908 38 0.550498 23 0.245059 6774139 7594654 6774139 7594654 9666322 6284020 11198351 11704682 11198351 11704682 11644682 11751002 11644682 11751002
r-433 17 0.0808824 36 0.690476 94976 33757 33757 94976 75248 47909 154366 53645 53645 154366 107353 36469 36469 107353
r-827 38 0.142248 29 0.684729 1512688 1090280 1090280 1090280 2044002 697069 2403652 1930008 1930008 1930008 2028411 1701602 1701602 1701602
r-362 36 0.473016 20 0.915789 228077 1717637 228077 1717637 656646 954259 351731 2581774 351731 2581774 915154 2601585 915154 2601585
r-744 12 0.106061 34 0.456328 295593 241116 241116 295593 319893 283842 367342 334403 334403 367342 276464 381336 381336 276464
r-658 14 0.912088 30 0.0528736 1959 3541 1959 1959 3932 2174 3134 4505 3134 3134 1709 2206 1709 1709
r-220 16 0.233333 25 0.153333 2558 47724 2558 2558 38154 3904 3089 64060 3089 3089 63572 112072 63572 63572
r-207 25 0.843333 19 0.947368 82444 6196546 82444 6196546 1461181 2022631 95989 4769850 95989 4769850 1810426 4683435 1810426 4683435
r-893 17 0.0882353 24 0.663043 34270 7200 7200 34270 19601 15947 49363 11148 11148 49363 41669 30419 30419 41669
r-521 22 0.714286 15 0.87619 25468 41660 25468 41660 32864 38027 30616 48491 30616 48491 53422 61539 53422 61539
r-568 31 0.247312 25 0.16 5570160 8437676 5570160 8437676 7299789 7277973 7321973 11873943 7321973 11873943 14342522 9431125 14342522 9431125
r-562 18 0.235294 35 0.27395 343027 2374854 2374854 343027 2264221 343916 383963 3232904 3232904 383963 545124 1302903 1302903 545124
r-96 21 0.342857 16 0.633333 18232 13851 13851 13851 23468 11910 23803 16459 16459 16459 28958 22405 22405 22405
r-177 32 0.254032 37 0.256757 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-118 36 0.447619 20 0.0789474 422029 1778998 422029 1778998 1272074 1217262 682858 2760784 682858 2760784 1789305 1427089 1789305 1427089
r-482 11 0.872727 21 0.452381 2883 5254 5254 2883 6142 2396 2924 6325 6325 2924 5468 3621 3621 5468
r-93 15 0.390476 31 0.621505 203849 295148 203849 203849 343795 189996 280616 436187 280616 280616 386653 419738 386653 386653
r-21 13 0.141026 25 0.85 1597 1741 1741 1597 1984 1369 2896 3335 3335 2896 2294 2611 2611 2294
r-858 13 0.910256 40 0.802564 1152 179 179 1152 1354 213 376 104 104 376 156 94 94 156
r-597 21 0.0761905 22 0.5671 156070 18674 18674 156070 130609 50243 195332 24858 24858 195332 161280 37688 37688 161280
r-712 24 0.478261 17 0.176471 77453 208886 77453 208886 126670 181906 115529 363196 115529 363196 125010 147266 125010 147266
r-786 10 0.933333 33 0.986742 193 46 193 193 46 193 193 69 193 193 461 106 461 461
r-673 22 0.393939 13 0.897436 3471 14892 3471 14892 6522 9460 4649 21278 4649 21278 6862 6317 6862 6317
r-312 16 0.808333 16 0.3 5096 3280 3280 5096 5146 2295 6548 4481 4481 6548 4371 7779 7779 4371
r-645 34 0.190731 19 0.994152 12310 72722 12310 72722 54836 27429 23004 137570 23004 137570 14944 77579 14944 77579
r-810 15 0.285714 12 0.969697 658 1501 658 1501 1027 742 1162 1864 1162 1864 787 1422 787 1422
r-580 20 0.168421 11 0.872727 870 1320 870 1320 1237 866 1745 1779 1745 1779 1115 1435 1115 1435
r-137 32 0.0181452 30 0.712644 307365 27529 27529 27529 231088 21909 598071 50285 50285 50285 312817 73631 73631 73631
r-355 31 0.997849 32 0.949597 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-539 12 0.469697 25 0.193333 2698 13592 2698 2698 11462 4716 3286 19333 3286 3286 2638 9529 2638 2638
r-679 16 0.791667 31 0.152688 14517 23038 14517 14517 28497 14012 22128 32556 22128 22128 24191 17338 24191 24191
r-431 40 0.216667 36 0.301587 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-84 29 0.660099 13 0.461538 48441 16605 16605 16605 52266 16422 64170 19402 19402 19402 76930 20844 20844 20844
r-221 22 0.675325 21 0.980952 289370 113057693 289370 113057693 69291209 4476069 300519 130096659 300519 130096659 2708442 116707135 2708442 116707135
r-128 17 0.764706 14 0.56044 19207 3819 3819 3819 18159 4278 28849 4640 4640 4640 16127 8284 8284 8284
r-190 23 0.928854 20 0.184211 12475 8032 8032 8032 15438 5340 16646 12984 12984 12984 6856 4805 4805 4805
r-946 36 0.97619 29 0.726601 -1 7532716 7532716 7532716 -1 7447726 -1 7817238 7817238 7817238 -1 9967889 9967889 9967889
r-479 38 0.433855 21 0.0857143 987559 8817660 987559 8817660 3545738 5817912 1496865 12504816 1496865 12504816 4822774 9300956 4822774 9300956
r-783 25 0.436667 23 0.332016 2352591 3679361 2352591 3679361 3379463 2971069 3873172 6668138 3873172 6668138 1947474 2316682 1947474 2316682
r-716 17 0.382353 22 0.441558 102138 115430 115430 102138 120279 86704 152407 175382 175382 152407 128636 193742 193742 128636
r-365 28 0.978836 13 0.74359 164309 1111 1111 1111 165249 1129 176441 1314 1314 1314 155958 19893 19893 19893
r-751 13 0.935897 23 0.980237 430 -1 430 430 -1 431 222 -1 222 222 1819 -1 1819 1819
r-805 33 0.464015 28 0.917989 518825 3795359 518825 3795359 1308997 1416841 841975 5792774 841975 5792774 1182265 3751108 1182265 3751108
r-63 18 0.509804 19 0.608187 61467 97385 61467 61467 76421 57196 86138 159684 86138 86138 97679 102621 97679 97679
r-200 19 0.923977 11 0.490909 7337 1110 1110 1110 7863 971 9350 1353 1353 1353 8186 1195 1195 1195
r-687 40 0.320513 23 0.15415 19918114 11763003 19918114 11763003 25049565 10524412 24314095 15535996 24314095 15535996 25364974 12892985 25364974 12892985
r-11 24 0.702899 27 0.843305 771569 2333906 771569 771569 1720910 997649 1051183 3492831 1051183 1051183 2023819 2555893 2023819 2023819
r-169 10 0.711111 28 0.939153 352 8687 352 352 8271 518 443 9436 443 443 578 10683 578 578
r-242 37 0.033033 14 0.549451 38153 1227 1227 1227 42251 948 64266 2033 2033 2033 31251 2643 2643 2643
r-206 38 0.997155 39 0.255061 3884113 223847 223847 3884113 3180867 481449 6400295 322453 322453 6400295 4015100 516216 516216 4015100
r-713 10 0.733333 36 0.874603 75 34 75 75 34 75 75 60 75 75 175 131 175 175
r-926 17 0.176471 39 0.346829 694079 2031798 2031798 694079 2305211 679030 773173 2658330 2658330 773173 918778 2851632 2851632 918778
r-238 36 0.0111111 14 0.164835 5927021 2036 2036 2036 6817428 1947 5049847 1899 1899 1899 26139985 232776 232776 232776
r-915 39 0.19973 15 0.609524 126778 55392 55392 55392 152095 50082 159984 74740 74740 74740 164954 80347 80347 80347
r-956 19 0.362573 13 0.435897 8429 1923 1923 1923 8872 1736 12505 2365 2365 2365 11224 6518 6518 6518
r-861 14 0.131868 34 0.714795 33353 33689 33689 33353 58436 32014 51854 47745 47745 51854 71919 52550 52550 71919
r-375 11 0.545455 23 0.197628 2136 3350 2136 2136 3976 1792 2745 4222 2745 2745 2243 6518 2243 2243
r-230 16 0.308333 40 0.34359 122960 1419046 1419046 122960 1325397 122153 121813 1864319 1864319 121813 1005864 1029212 1029212 1005864
r-592 19 0.0877193 38 0.100996 444 9039 9039 444 557 944 436 1308 1308 436 4866 5400 5400 4866
r-505 31 0.307527 37 0.653153 18957546 20367263 20367263 18957546 26254201 13681638 32193708 33945150 33945150 32193708 34291574 21736329 21736329 34291574
r-500 29 0.825123 28 0.878307 3427565 9814242 3427565 9814242 6437242 8033259 3552923 11914235 3552923 11914235 9610501 57759737 9610501 57759737
r-632 27 1 33 0.933712 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-417 22 0.640693 13 0.397436 15355 12693 12693 12693 17473 11290 20221 15763 15763 15763 30025 19882 19882 19882
r-252 38 0.860597 10 1 66 135 66 135 66 135 94 135 94 135 66 234 66 234
r-246 32 0.59879 17 0.419118 802613 542394 542394 542394 918243 513213 1234532 771719 771719 771719 1048803 871384 871384 871384
r-670 33 0.778409 28 0.648148 49121350 11591519 11591519 11591519 46981353 14998174 86614521 18476284 18476284 18476284 42562991 26065869 26065869 26065869
r-334 36 0.463492 37 0.539039 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-514 24 0.51087 27 0.0512821 45406 596912 45406 45406 473926 30639 58504 830608 58504 58504 123135 505403 123135 123135
r-249 17 0.764706 21 0.771429 63784 76165 63784 63784 73019 62916 87630 106942 87630 87630 41168 156573 41168 41168
r-108 22 0.402597 14 0.637363 14966 15908 14966 15908 18787 14597 18304 18554 18304 18554 29516 18882 29516 18882
r-838 20 0.747368 36 0.728571 1246463 5049212 5049212 1246463 4739521 1264764 1589041 7331936 7331936 1589041 4545712 5991144 5991144 4545712
r-897 39 0.174089 27 0.413105 26273081 7042394 7042394 7042394 23734185 9953856 47250829 11167195 11167195 11167195 17548651 11200554 11200554 11200554
r-400 33 0.0473485 13 0.487179 64335 2370 2370 2370 64191 2523 75169 3077 3077 3077 72494 11849 11849 11849
r-765 10 0.488889 13 1 290 5149 290 290 4281 290 520 8027 520 520 459 5149 459 459
r-489 34 0.0998217 35 0.309244 191389660 8366425 8366425 191389660 134358034 53247315 279773702 11781309 11781309 279773702 157457267 29192981 29192981 157457267
r-245 22 0.142857 25 0.56 188007 80270 80270 188007 199256 79015 278992 109888 109888 278992 169509 127804 127804 169509
r-41 32 0.528226 33 0.965909 257953 10705806 257953 257953 7100016 221679 296726 15635840 296726 296726 1674392 14843971 1674392 1674392
r-768 38 0.116643 31 0.819355 265324 324485 324485 324485 355874 188134 447989 537982 537982 537982 456412 356791 356791 356791
r-976 12 0.69697 40 0.312821 20253 54207 54207 20253 59727 21042 21172 74863 74863 21172 31625 90720 90720 31625
r-253 23 0.592885 26 0.0923077 45226 61676 45226 45226 64608 32479 36426 86448 36426 36426 46128 60857 46128 46128
r-869 33 0.263258 36 0.353968 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-525 10 0.0222222 21 0.104762 93 58 58 93 58 93 93 69 69 93 159 82 82 159
r-493 21 0.438095 39 0.0121457 28113 4374893 28113 28113 4276584 27527 36802 6010048 36802 36802 2598438 3318171 2598438 2598438
r-300 33 0.356061 32 0.300403 243385398 -1 243385398 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-764 21 0.366667 12 0.69697 4738 4413 4738 4413 5936 3721 6259 4953 6259 4953 6861 2723 6861 2723
r-1 33 0.42803 20 0.926316 99742 1713169 99742 1713169 298501 529758 127296 2404757 127296 2404757 773449 638030 773449 638030
r-766 13 0.269231 40 0.552564 71014 277518 277518 71014 300485 67682 69140 364311 364311 69140 90546 242032 242032 90546
r-149 17 0.823529 11 0.545455 2071 907 907 907 2216 976 2986 1056 1056 1056 2558 1066 1066 1066
r-548 19 0.865497 20 0.310526 24585 14087 14087 24585 19503 11565 36178 19475 19475 36178 20380 13962 13962 20380
r-667 21 0.257143 32 0.794355 101348 79867 101348 101348 108354 75875 143304 118607 143304 143304 161744 188112 161744 161744
r-698 38 0.889047 24 0.460145 959753 362458 362458 362458 1240886 252976 1420383 581299 581299 581299 1257965 612139 612139 612139
r-388 19 0.906433 30 0.809195 37876 152297 152297 37876 163235 35123 30193 153582 153582 30193 122045 1833871 1833871 122045
r-516 22 0.670996 37 0.912913 94076 1749106 94076 94076 1534691 179239 127661 2397735 127661 127661 329049 2517010 329049 329049
r-803 38 0.30441 12 0.484848 114881 11176 11176 11176 121669 11361 154308 12619 12619 12619 88183 20138 20138 20138
r-259 34 0.827094 30 0.335632 1868949 1248326 1248326 1248326 2222064 801823 2929199 2104041 2104041 2104041 2557887 1914015 1914015 1914015
r-935 19 0.333333 29 0.591133 541197 507142 507142 541197 633405 436875 806418 768603 768603 806418 942267 1002735 1002735 942267
r-808 25 0.0966667 34 0.488414 4679969 553829 553829 4679969 1822684 2114918 7840627 888957 888957 7840627 3506850 3411037 3411037 3506850
r-944 20 0.742105 14 0.824176 13535 4728 13535 4728 14189 4457 16357 5437 16357 5437 25738 11597 25738 11597
r-476 10 0.777778 37 0.545045 6920 41533 41533 6920 43710 6841 6874 41516 41516 6874 772 1355 1355 772
r-833 22 0.995671 18 0.712418 -1 316914 316914 316914 -1 316774 -1 315911 315911 315911 254867079 604931 604931 604931
r-584 26 0.621538 37 0.468468 43107666 63670173 63670173 43107666 74825507 38536998 74500952 111300799 111300799 74500952 58913059 63219099 63219099 58913059
r-107 39 0.88664 15 0.714286 538997 2756 2756 2756 541105 3494 576619 3226 3226 3226 478409 15366 15366 15366
r-406 34 0.491979 11 0.181818 35840 13579 35840 13579 36818 12998 37126 14000 37126 14000 49495 13571 49495 13571
r-842 19 0.918129 25 0.17 16631 7417 7417 16631 17427 9160 31384 11480 11480 31384 21808 9717 9717 21808
r-135 21 0.161905 15 0.780952 4977 3659 3659 3659 6029 3064 8323 5770 5770 5770 8130 7010 7010 7010
r-888 38 0.125178 21 0.0904762 370824 14874 370824 14874 371711 14995 368926 10322 368926 10322 1060700 53673 1060700 53673
r-754 28 0.806878 25 0.12 41290 35864 41290 35864 40265 27152 61599 58277 61599 58277 55899 79313 55899 79313
r-328 30 0.0528736 15 0.990476 858 3302 858 3302 2242 1869 4575 7105 4575 7105 1550 3393 1550 3393
r-728 18 0.20915 17 0.397059 36688 17447 17447 17447 32005 22460 61368 25020 25020 25020 27658 10035 10035 10035
r-752 36 0.731746 13 0.423077 60462 20174 20174 20174 66358 18666 76615 23803 23803 23803 95931 41021 41021 41021
r-813 20 0.942105 24 0.416667 126787 18349 18349 126787 90007 35514 183733 26471 26471 183733 114059 25835 25835 114059
r-581 23 0.00395257 10 0.511111 53811 1783 1783 1783 55318 1753 74912 2210 2210 2210 59298 2980 2980 2980
r-883 29 0.847291 13 0.576923 19095 5605 5605 5605 19353 6407 24814 5808 5808 5808 8194 3846 3846 3846
r-138 11 0.472727 30 0.91954 2525 1625 2525 2525 1767 1438 960 1762 960 960 722 1012 722 722
r-228 40 0.0961538 30 0.464368 11876896 2526536 2526536 2526536 11014321 3413591 21293453 4070397 4070397 4070397 9259311 4361411 4361411 4361411
r-925 38 0.748222 31 0.554839 218833839 42277549 42277549 42277549 209738358 59428276 -1 71620513 71620513 71620513 192303635 81243065 81243065 81243065
r-150 19 0.169591 31 0.212903 24421 314101 314101 24421 284369 24463 23013 392857 392857 23013 84356 356770 356770 84356
r-426 31 0.550538 10 0.844444 45277 26585 45277 26585 45661 25496 40423 17603 40423 17603 53600 17834 53600 17834
r-258 12 0.621212 33 0.359848 16136 45917 16136 16136 44805 16581 19399 57775 19399 19399 14686 52912 14686 14686
r-826 15 0.685714 27 0.421652 67847 73450 73450 67847 96030 64940 68321 105238 105238 68321 125299 172953 172953 125299
r-739 34 0.231729 32 0.106855 9831484 56246718 9831484 56246718 43043480 32025459 7870810 71869280 7870810 71869280 38290503 203457922 38290503 203457922
r-639 30 0.544828 16 0.391667 555262 449757 555262 449757 623255 418063 839057 636901 839057 636901 891498 554978 891498 554978
r-705 26 0.833846 20 0.178947 17246 25662 25662 25662 17906 17876 24558 36117 36117 36117 30513 18174 18174 18174
r-700 22 0.675325 26 0.643077 2552600 2534874 2534874 2552600 2942839 2387782 4228457 4398119 4398119 4228457 2553971 2788689 2788689 2553971
r-121 17 0.830882 30 0.981609 51098 -1 51098 51098 -1 50136 57613 -1 57613 57613 35494651 -1 35494651 35494651
r-202 37 0.78979 40 0.171795 2266796 2443983 2266796 2266796 2915132 1592046 4133323 4107828 4133323 4133323 3154855 3907435 3154855 3154855
r-657 29 0.295567 12 0.530303 35932 14130 14130 14130 39855 13180 45416 16878 16878 16878 54873 32189 32189 32189
r-152 37 0.312312 38 0.887624 2736653 3947277 2736653 2736653 4175564 1587899 4752320 6464484 4752320 4752320 4068516 6799467 4068516 4068516
r-666 20 0.0157895 26 0.92 3613 902 902 3613 2711 1668 7564 5405 5405 7564 3917 957 957 3917
r-292 23 0.592885 38 0.815078 1835533 12413797 1835533 1835533 10604165 2590223 2655537 20362215 2655537 2655537 4358723 10028292 4358723 4358723
r-340 11 0.418182 32 0.689516 8534 20292 8534 8534 20747 8364 9574 26038 9574 9574 13708 35298 13708 13708
r-315 27 0.509972 26 0.409231 7689921 8882682 7689921 8882682 10441104 7618726 12997408 15784887 12997408 15784887 11567287 12122833 11567287 12122833
r-195 16 0.108333 12 0.378788 6889 549 549 549 6698 596 8612 696 696 696 7742 2323 2323 2323
