instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped-D mcsplit-smart-swapped-O mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped-D mcsplit-b-smart-swapped-O mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped-D mcsplit-nosort-smart-swapped-O
r-920 11 0.0363636 19 0.684211 843 123 123 843 208 540 1570 187 187 1570 1233 279 279 1233
r-518 18 0.816993 40 0.274359 15337 4985 4985 15337 6671 16040 26430 3052 3052 26430 73983 35537 35537 73983
r-14 40 0.111538 31 0.602151 516104 166413 166413 166413 618121 116150 510559 98911 98911 98911 712312 283041 283041 283041
r-876 37 0.501502 18 0.614379 133469 2415526 133469 2415526 155531 2206471 147472 3915764 147472 3915764 1230988 2075863 1230988 2075863
r-975 22 0.311688 38 0.608819 1140334 817905 817905 1140334 1122220 765731 1739877 1261318 1261318 1739877 1625613 620432 620432 1625613
r-506 33 0.0890152 11 0.927273 19 689 19 689 19 397 106 1075 106 1075 278 862 278 862
r-962 13 0.512821 11 0.436364 496 1168 496 1168 568 1097 527 997 527 997 463 1112 463 1112
r-693 36 0.6 38 0.300142 18437927 26918951 18437927 18437927 34970461 15048510 -1 -1 -1 -1 46488449 31914207 46488449 46488449
r-216 16 0.925 12 0.651515 3693 58 58 58 3765 65 4229 115 115 115 10450 1956 1956 1956
r-43 10 0 36 0.201587 58861 335418 335418 58861 453830 53739 49862 319242 319242 49862 153 65 65 153
r-115 30 0.0137931 14 0.153846 69819984 420 420 420 69651410 419 73175444 281 281 281 21614742 727 727 727
r-839 11 0.636364 20 0.194737 1104 509 1104 1104 515 846 1355 569 1355 1355 1221 536 1221 1221
r-363 17 0.617647 36 0.671429 264252 705780 264252 264252 675290 266138 369776 1094194 369776 369776 294453 271499 294453 294453
r-48 18 0.189542 10 0.0666667 416 1040 416 1040 566 988 277 688 277 688 26108 2477 26108 2477
r-412 39 0.643725 40 0.689744 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-681 25 0.683333 13 0.25641 764 5028 764 5028 1002 3890 194 6923 194 6923 11989 12063 11989 12063
r-870 26 0.575385 31 0.443011 3640392 2775848 2775848 3640392 3356652 3014931 6148520 4612877 4612877 6148520 7628363 9750582 9750582 7628363
r-273 39 0.82861 21 0.347619 46450 34393 34393 34393 51830 29341 57774 38788 38788 38788 55709 141655 141655 141655
r-794 18 0.568627 38 0.638691 292765 1520462 292765 292765 1444879 302727 350056 2531465 350056 350056 1447689 665528 1447689 1447689
r-750 30 0.468966 40 0.897436 47409 1512348 47409 47409 1688860 25516 59099 1900485 59099 59099 805723 864534 805723 805723
r-866 32 0.822581 23 0.833992 477221 99832 477221 99832 495097 103142 610311 107125 610311 107125 1726665 656902 1726665 656902
r-66 13 0.974359 23 0.620553 961979 5816 5816 961979 58125 197364 1097928 7276 7276 1097928 847473 8234 8234 847473
r-465 35 0.263866 27 0.985755 954 26178 954 26178 3159 4684 949 54231 949 54231 6736 28356 6736 28356
r-583 30 0.496552 29 0.977833 18885 1082847 18885 1082847 179372 46221 14557 1538281 14557 1538281 88862 512457 88862 512457
r-235 35 0.215126 28 0.195767 12467904 13865317 12467904 13865317 14871135 14835839 14873258 17340966 14873258 17340966 55366113 43622190 55366113 43622190
r-630 13 0.141026 10 0.777778 120 160 160 160 120 107 114 210 210 210 241 144 144 144
r-502 34 0.643494 29 0.295567 959255 1494526 959255 1494526 1266072 1329891 1371598 2152390 1371598 2152390 1018716 5531944 1018716 5531944
r-978 34 0.71123 25 0.206667 14897 39150 14897 39150 20929 35222 18345 49881 18345 49881 315232 117479 315232 117479
r-227 33 0.575758 28 0.952381 235843 3127769 235843 3127769 1815874 353573 104714 4376818 104714 4376818 222574 13334761 222574 13334761
r-990 38 0.335704 30 0.650575 2222956 3049384 3049384 3049384 3095758 2245690 3418296 2786180 2786180 2786180 10396225 22540767 22540767 22540767
r-930 22 0.961039 25 0.703333 6915789 32496 32496 6915789 314325 268603 8184785 46631 46631 8184785 5868596 366096 366096 5868596
r-979 26 0.273846 39 0.11336 168001 4281832 168001 168001 3232212 232178 218163 6148416 218163 218163 359472 17495068 359472 359472
r-24 37 0.605105 11 0.6 18209 3709 3709 3709 18211 3660 18172 3486 3486 3486 12151 10369 10369 10369
r-552 13 0.551282 17 0.683824 1805 3367 1805 1805 2745 1827 2234 4995 2234 2234 3369 2515 3369 3369
r-549 14 0.846154 34 0.16934 1755 2135 2135 1755 3199 1612 2667 3335 3335 2667 4485 2939 2939 4485
r-73 19 0.684211 30 0.951724 9765 854200 9765 9765 900304 10543 3757 970247 3757 3757 53016 773402 53016 53016
r-725 24 0.00362319 14 0.89011 379 27 27 27 385 39 786 300 300 300 327 641 641 641
r-685 17 0.470588 10 0.0444444 233 4741 233 4741 487 2640 269 5634 269 5634 1208 3785 1208 3785
r-573 10 0.888889 31 0.187097 1136 154 154 1136 148 1135 2255 77 77 2255 1508 773 773 1508
r-954 23 0.418972 15 0.961905 2175 7837 2175 7837 4732 2085 889 12070 889 12070 6227 37117 6227 37117
r-10 29 0.761084 39 0.0796221 14219 20951 14219 14219 25844 7853 7019 32891 7019 7019 28304 93309 28304 28304
r-511 13 0.102564 11 0.236364 1649 76 76 76 1675 100 1770 86 86 86 764 635 635 635
r-279 23 0.940711 28 0.542328 331953 6050 6050 331953 17680 38297 477387 10031 10031 477387 259202 94557 94557 259202
r-524 20 0.368421 39 0.278003 569871 4698576 569871 569871 4309859 687297 801212 7378857 801212 801212 1519949 1306731 1519949 1519949
r-540 40 0.660256 18 0.647059 2175106 1051882 1051882 1051882 2256148 1052570 3358722 1467111 1467111 1467111 1607552 3249412 3249412 3249412
r-672 22 0.87013 25 0 51 3150 51 51 3156 51 520 4449 520 520 1901 2670 1901 1901
r-62 30 0.243678 22 0.0909091 44699 1220121 44699 1220121 127242 1039591 54130 1609346 54130 1609346 1932172 2719586 1932172 2719586
r-23 23 0.347826 15 0.00952381 315895 32442025 315895 32442025 1088428 8273198 2625 33271220 2625 33271220 175560 23106483 175560 23106483
r-379 18 0.130719 31 0.627957 33219 4811 4811 33219 13945 10541 45138 5929 5929 45138 43071 8033 8033 43071
r-286 33 0.765152 24 0.76087 6565124 2752664 2752664 2752664 7051111 2964976 10154627 3810897 3810897 3810897 10753068 13682096 13682096 13682096
r-69 29 0.94335 13 0.205128 607 151 151 151 625 113 273 241 241 241 771 1291 1291 1291
r-217 39 0.221323 30 0.409195 75389198 8759715 8759715 8759715 73326203 11287445 -1 15158781 15158781 15158781 49280677 74959620 74959620 74959620
r-337 32 0.933468 20 0.831579 930705 4723 4723 4723 932366 5180 936440 1332 1332 1332 7621065 138303 138303 138303
r-646 35 0.105882 36 0.819048 16336 5120 5120 16336 10836 13981 15769 7091 7091 15769 91950 67138 67138 91950
r-682 38 0.059744 34 0.180036 -1 984625 984625 984625 -1 1338127 -1 1108014 1108014 1108014 -1 -1 -1 -1
r-881 13 0.384615 36 0.609524 53473 8991 8991 53473 9486 51687 62106 5945 5945 62106 81893 68175 68175 81893
r-668 35 0.77479 31 0.941935 1205802 -1 1205802 -1 -1 -1 1457998 -1 1457998 -1 -1 -1 -1 -1
r-386 40 0.55 36 0.771429 14899136 -1 14899136 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-82 24 0.811594 16 0.25 565 857 857 857 568 469 154 1028 1028 1028 1002 9419 9419 9419
r-515 35 0.221849 12 0.348485 9100 1448 1448 1448 9125 1527 9273 1469 1469 1469 5152 6815 6815 6815
r-104 21 0.438095 17 0.433824 23039 37304 23039 37304 25387 30275 33276 57599 33276 57599 43783 55220 43783 55220
r-372 22 0.649351 25 0.273333 33039 26992 33039 33039 33591 23932 44718 34944 44718 44718 138163 89813 138163 138163
r-396 25 0.91 14 0.989011 123465 1084437 123465 1084437 123459 1084443 123443 1084410 123443 1084410 137 150 137 150
r-9 25 0.443333 30 0.583908 3383996 1824406 3383996 3383996 2036290 2869558 5825235 2727264 5825235 5825235 7987532 6852107 7987532 7987532
r-65 40 0.982051 29 0.123153 3796 74 74 74 3847 138 6057 1025 1025 1025 3319 1902 1902 1902
r-289 32 0.193548 19 0.28655 255323 39260 39260 39260 264469 55300 330818 49766 49766 49766 308456 84899 84899 84899
r-929 29 0.76601 14 0.56044 56345 4329 4329 4329 58235 5747 83557 5324 5324 5324 27763 15184 15184 15184
r-735 25 0.373333 38 0.624467 6097694 1243693 1243693 6097694 1533002 4171191 9049772 1385462 1385462 9049772 5393944 11787326 11787326 5393944
r-828 31 0.156989 17 0.610294 3694 16243 16243 16243 4000 8407 3596 22918 22918 22918 7379 15383 15383 15383
r-432 34 0.814617 19 0.479532 18705 47999 47999 47999 21340 42109 21286 18167 18167 18167 82496 79379 79379 79379
r-616 25 0.863333 17 0.382353 3848 1382 1382 1382 4175 647 2664 314 314 314 3244 5028 5028 5028
r-470 18 0.0849673 23 0.134387 5784 122553 122553 5784 8825 120802 3947 7496 7496 3947 87589 87041 87041 87589
r-807 39 0.238866 34 0.42959 -1 33512211 33512211 33512211 -1 42574766 -1 -1 -1 -1 -1 -1 -1 -1
r-438 13 0.282051 18 1 343 2451 343 343 2430 343 190 2869 190 190 378 2292 378 378
r-140 13 0.897436 10 0.822222 146 45 45 45 144 70 146 59 59 59 736 128 128 128
r-908 38 0.550498 23 0.245059 463229 1311144 463229 1311144 772561 977115 638015 1990819 638015 1990819 978806 6312851 978806 6312851
r-433 17 0.0808824 36 0.690476 33403 580 580 33403 5499 8612 49850 520 520 49850 30644 5861 5861 30644
r-827 38 0.142248 29 0.684729 40482 130095 130095 130095 56045 76123 55350 210913 210913 210913 283832 527904 527904 527904
r-362 36 0.473016 20 0.915789 12995 454990 12995 454990 67851 149263 8190 686925 8190 686925 44536 1054114 44536 1054114
r-744 12 0.106061 34 0.456328 211102 3003 3003 211102 5914 204542 269565 1463 1463 269565 183749 95256 95256 183749
r-658 14 0.912088 30 0.0528736 336 346 336 336 346 360 525 167 525 525 279 728 279 279
r-220 16 0.233333 25 0.153333 1739 15088 1739 1739 12612 2911 2115 19456 2115 2115 62479 34717 62479 62479
r-207 25 0.843333 19 0.947368 43779 5991104 43779 5991104 1287712 1852477 51268 4561222 51268 4561222 1501347 4412598 1501347 4412598
r-893 17 0.0882353 24 0.663043 7306 377 377 7306 659 2128 8644 477 477 8644 8026 1258 1258 8026
r-521 22 0.714286 15 0.87619 7928 31598 7928 31598 9902 28761 8266 37584 8266 37584 28119 49777 28119 49777
r-568 31 0.247312 25 0.16 918123 3789794 918123 3789794 1190606 3159451 702111 5323956 702111 5323956 6790573 3955952 6790573 3955952
r-562 18 0.235294 35 0.27395 275879 962774 962774 275879 917131 276619 307443 1311731 1311731 307443 430866 556862 556862 430866
r-96 21 0.342857 16 0.633333 5031 2639 2639 2639 6400 2514 5630 1948 1948 1948 15404 4699 4699 4699
r-177 32 0.254032 37 0.256757 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-118 36 0.447619 20 0.0789474 6841 959572 6841 959572 28284 613788 9773 1508405 9773 1508405 556263 681826 556263 681826
r-482 11 0.872727 21 0.452381 1960 1140 1140 1960 1274 1518 1831 570 570 1831 3665 1540 1540 3665
r-93 15 0.390476 31 0.621505 84797 27382 84797 84797 33018 75179 119823 38482 119823 119823 220552 84001 220552 220552
r-21 13 0.141026 25 0.85 515 280 280 515 272 388 850 320 320 850 460 579 579 460
r-858 13 0.910256 40 0.802564 1151 178 178 1151 1353 212 375 103 103 375 155 93 93 155
r-597 21 0.0761905 22 0.5671 43966 542 542 43966 574 8280 31327 288 288 31327 30261 8520 8520 30261
r-712 24 0.478261 17 0.176471 9886 128725 9886 128725 26887 108546 12368 225948 12368 225948 54575 38458 54575 38458
r-786 10 0.933333 33 0.986742 192 45 192 192 45 192 192 68 192 192 460 105 460 460
r-673 22 0.393939 13 0.897436 338 5275 338 5275 629 2379 113 7521 113 7521 1953 2347 1953 2347
r-312 16 0.808333 16 0.3 1173 1022 1022 1173 1276 863 1192 1072 1072 1192 1566 1209 1209 1566
r-645 34 0.190731 19 0.994152 77 11506 77 11506 169 3104 371 20986 371 20986 506 11718 506 11718
r-810 15 0.285714 12 0.969697 102 501 102 501 91 215 107 512 107 512 433 379 433 379
r-580 20 0.168421 11 0.872727 32 328 32 328 32 197 93 391 93 391 302 591 302 591
r-137 32 0.0181452 30 0.712644 28066 1272 1272 1272 28493 732 47829 2529 2529 2529 32885 33404 33404 33404
r-355 31 0.997849 32 0.949597 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-539 12 0.469697 25 0.193333 1883 6845 1883 1883 5832 3820 2311 9358 2311 2311 1531 6141 1531 1531
r-679 16 0.791667 31 0.152688 1954 1764 1954 1954 2077 2428 3328 854 3328 3328 8738 3241 8738 8738
r-431 40 0.216667 36 0.301587 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-84 29 0.660099 13 0.461538 9540 12399 12399 12399 10858 12249 11783 14585 14585 14585 19032 11781 11781 11781
r-221 22 0.675325 21 0.980952 26079 53016292 26079 53016292 1917971 897341 3891 59490356 3891 59490356 2023981 37900953 2023981 37900953
r-128 17 0.764706 14 0.56044 8192 919 919 919 7734 1304 11965 1202 1202 1202 6365 5458 5458 5458
r-190 23 0.928854 20 0.184211 2799 804 804 804 2822 876 1149 563 563 563 839 2768 2768 2768
r-946 36 0.97619 29 0.726601 -1 329538 329538 329538 -1 256338 -1 366740 366740 366740 -1 3098035 3098035 3098035
r-479 38 0.433855 21 0.0857143 242280 3607993 242280 3607993 937900 2378799 321265 5090499 321265 5090499 1232103 3688577 1232103 3688577
r-783 25 0.436667 23 0.332016 398895 1875291 398895 1875291 541854 1511044 620065 3466275 620065 3466275 754278 1049852 754278 1049852
r-716 17 0.382353 22 0.441558 50845 30266 30266 50845 34703 43221 78869 44163 44163 78869 63600 64920 64920 63600
r-365 28 0.978836 13 0.74359 73653 231 231 231 74251 255 74372 256 256 256 43499 18110 18110 18110
r-751 13 0.935897 23 0.980237 269 -1 269 269 -1 270 60 -1 60 60 1818 -1 1818 1818
r-805 33 0.464015 28 0.917989 34684 624406 34684 624406 82288 65913 49368 877508 49368 877508 457221 903240 457221 903240
r-63 18 0.509804 19 0.608187 25761 39538 25761 25761 36709 24591 34514 63170 34514 34514 65769 58538 65769 65769
r-200 19 0.923977 11 0.490909 1166 473 473 473 1218 422 1232 495 495 495 3204 904 904 904
r-687 40 0.320513 23 0.15415 1433671 7905058 1433671 7905058 2227432 6954116 536315 10197513 536315 10197513 7404667 7614220 7404667 7614220
r-11 24 0.702899 27 0.843305 287092 1387788 287092 287092 1101148 355669 333225 2063725 333225 333225 1874090 1278432 1874090 1874090
r-169 10 0.711111 28 0.939153 253 1769 253 253 1532 395 342 2164 342 342 479 1275 479 479
r-242 37 0.033033 14 0.549451 5222 205 205 205 5438 266 6771 304 304 304 1823 1400 1400 1400
r-206 38 0.997155 39 0.255061 323584 430 430 323584 328 30397 523302 1289 1289 523302 329962 18082 18082 329962
r-713 10 0.733333 36 0.874603 74 33 74 74 33 74 74 59 74 74 174 130 174 174
r-926 17 0.176471 39 0.346829 577004 258571 258571 577004 306886 564143 647670 349688 349688 647670 627033 919272 919272 627033
r-238 36 0.0111111 14 0.164835 2391361 1562 1562 1562 3292019 1491 1461380 1296 1296 1296 22350381 133173 133173 133173
r-915 39 0.19973 15 0.609524 6707 8646 8646 8646 8587 8033 2089 12056 12056 12056 10095 43544 43544 43544
r-956 19 0.362573 13 0.435897 2019 945 945 945 2067 868 2762 1213 1213 1213 6292 5161 5161 5161
r-861 14 0.131868 34 0.714795 7813 3732 3732 7813 3392 6655 13412 3707 3707 13412 19971 7151 7151 19971
r-375 11 0.545455 23 0.197628 1700 703 1700 1700 759 1397 2221 719 2221 2221 1249 2093 1249 1249
r-230 16 0.308333 40 0.34359 111167 370642 370642 111167 340306 110383 110018 501694 501694 110018 992465 501547 501547 992465
r-592 19 0.0877193 38 0.100996 443 9038 9038 443 556 943 435 1307 1307 435 4865 5399 5399 4865
r-505 31 0.307527 37 0.653153 3615293 1687417 1687417 3615293 2155047 2724887 5574802 1941324 1941324 5574802 14399608 3558362 3558362 14399608
r-500 29 0.825123 28 0.878307 1276926 2808059 1276926 2808059 1678024 2331341 868858 3243459 868858 3243459 6344032 45388661 6344032 45388661
r-632 27 1 33 0.933712 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-417 22 0.640693 13 0.397436 1465 4904 4904 4904 1606 4205 1484 6231 6231 6231 5915 13175 13175 13175
r-252 38 0.860597 10 1 65 134 65 134 65 134 93 134 93 134 65 233 65 233
r-246 32 0.59879 17 0.419118 148691 233813 233813 233813 175629 215145 222197 343652 343652 343652 377471 540247 540247 540247
r-670 33 0.778409 28 0.648148 16368886 2271504 2271504 2271504 15983448 3357269 29673872 3778967 3778967 3778967 13146148 6644366 6644366 6644366
r-334 36 0.463492 37 0.539039 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-514 24 0.51087 27 0.0512821 13808 197899 13808 13808 201749 9738 10097 198858 10097 10097 16109 98701 16109 16109
r-249 17 0.764706 21 0.771429 56424 31867 56424 56424 32259 55633 78625 45089 78625 78625 27433 92101 27433 27433
r-108 22 0.402597 14 0.637363 5182 8453 5182 8453 6996 7651 5064 9312 5064 9312 10178 9863 10178 9863
r-838 20 0.747368 36 0.728571 484301 1073368 1073368 484301 1006092 500320 660761 1600647 1600647 660761 4084859 1954177 1954177 4084859
r-897 39 0.174089 27 0.413105 10334329 2233345 2233345 2233345 9411533 3198397 18591929 3539687 3539687 3539687 4440668 2834998 2834998 2834998
r-400 33 0.0473485 13 0.487179 8103 625 625 625 7982 475 9607 806 806 806 7516 6035 6035 6035
r-765 10 0.488889 13 1 50 1244 50 50 1254 50 134 1979 134 134 50 1244 50 50
r-489 34 0.0998217 35 0.309244 71248311 545984 545984 71248311 950507 20817536 102066223 722877 722877 102066223 39317328 2255187 2255187 39317328
r-245 22 0.142857 25 0.56 70581 19603 19603 70581 34668 16251 92471 17527 17527 92471 61384 42008 42008 61384
r-41 32 0.528226 33 0.965909 8234 1807105 8234 8234 1802562 4235 3193 2584209 3193 3193 492762 5063446 492762 492762
r-768 38 0.116643 31 0.819355 12427 24077 24077 24077 17625 12860 18437 18493 18493 18493 18227 36229 36229 36229
r-976 12 0.69697 40 0.312821 11994 3198 3198 11994 4388 12566 11832 4013 4013 11832 22085 14466 14466 22085
r-253 23 0.592885 26 0.0923077 16398 18133 16398 16398 19086 12688 7369 17863 7369 7369 20011 19726 20011 20011
r-869 33 0.263258 36 0.353968 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-525 10 0.0222222 21 0.104762 92 57 57 92 57 92 92 68 68 92 158 81 81 158
r-493 21 0.438095 39 0.0121457 4005 1861561 4005 4005 1866232 3901 5371 2179446 5371 5371 303355 783153 303355 303355
r-300 33 0.356061 32 0.300403 44399756 -1 44399756 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-764 21 0.366667 12 0.69697 225 3006 225 3006 270 2418 161 3275 161 3275 3203 1845 3203 1845
r-1 33 0.42803 20 0.926316 26106 472260 26106 472260 79241 79278 7964 649749 7964 649749 247624 198549 247624 198549
r-766 13 0.269231 40 0.552564 58266 26744 26744 58266 29911 55151 56390 24049 24049 56390 76456 70983 70983 76456
r-149 17 0.823529 11 0.545455 678 359 359 359 640 372 864 338 338 338 902 840 840 840
r-548 19 0.865497 20 0.310526 3429 1896 1896 3429 3249 1194 3434 1728 1728 3434 3468 4861 4861 3468
r-667 21 0.257143 32 0.794355 26015 3466 26015 26015 4576 15426 29614 3538 29614 29614 62749 32916 62749 62749
r-698 38 0.889047 24 0.460145 156287 59198 59198 59198 188979 32969 219147 92932 92932 92932 411844 162890 162890 162890
r-388 19 0.906433 30 0.809195 34953 37199 37199 34953 49363 32219 27268 22120 22120 27268 118957 1511534 1511534 118957
r-516 22 0.670996 37 0.912913 22465 490155 22465 22465 359252 51658 27612 745832 27612 27612 39198 441491 39198 39198
r-803 38 0.30441 12 0.484848 25661 8596 8596 8596 26923 8713 33891 10037 10037 10037 15254 16104 16104 16104
r-259 34 0.827094 30 0.335632 152898 82089 82089 82089 214991 42027 210788 109815 109815 109815 308719 508086 508086 508086
r-935 19 0.333333 29 0.591133 175806 54147 54147 175806 64770 132474 265353 68304 68304 265353 491600 238863 238863 491600
r-808 25 0.0966667 34 0.488414 1932437 86177 86177 1932437 327614 917285 3110472 122759 122759 3110472 779013 822017 822017 779013
r-944 20 0.742105 14 0.824176 5252 4119 5252 4119 5590 3869 6357 4826 6357 4826 8951 11085 8951 11085
r-476 10 0.777778 37 0.545045 6919 7509 7509 6919 8201 6840 6873 7492 7492 6873 771 1354 1354 771
r-833 22 0.995671 18 0.712418 -1 5816 5816 5816 -1 5760 -1 1036 1036 1036 82901751 576668 576668 576668
r-584 26 0.621538 37 0.468468 11817411 10734592 10734592 11817411 12704970 10357113 18430927 12830233 12830233 18430927 27376377 22388639 22388639 27376377
r-107 39 0.88664 15 0.714286 130578 1367 1367 1367 131024 1915 139179 1703 1703 1703 94931 8185 8185 8185
r-406 34 0.491979 11 0.181818 884 13578 884 13578 1152 12997 995 13998 995 13998 17139 13570 17139 13570
r-842 19 0.918129 25 0.17 3473 1029 1029 3473 1105 1770 4427 756 756 4427 3126 843 843 3126
r-135 21 0.161905 15 0.780952 249 523 523 523 257 394 409 789 789 789 1226 2927 2927 2927
r-888 38 0.125178 21 0.0904762 106419 14873 106419 14873 107306 14994 104520 10320 104520 10320 537799 53672 537799 53672
r-754 28 0.806878 25 0.12 2412 3191 2412 3191 3182 2347 2361 4463 2361 4463 9452 32632 9452 32632
r-328 30 0.0528736 15 0.990476 18 518 18 518 18 258 208 1179 208 1179 61 489 61 489
r-728 18 0.20915 17 0.397059 20289 5887 5887 5887 17870 8169 32712 8471 8471 8471 18251 5889 5889 5889
r-752 36 0.731746 13 0.423077 6781 12600 12600 12600 7193 11185 6993 14823 14823 14823 10921 32038 32038 32038
r-813 20 0.942105 24 0.416667 46239 226 226 46239 293 4712 54474 277 277 54474 27646 2930 2930 27646
r-581 23 0.00395257 10 0.511111 7499 209 209 209 7639 197 10174 328 328 328 7830 2128 2128 2128
r-883 29 0.847291 13 0.576923 9725 1609 1609 1609 9577 2215 11514 1028 1028 1028 2764 1022 1022 1022
r-138 11 0.472727 30 0.91954 1451 462 1451 1451 462 774 349 67 349 349 539 150 539 539
r-228 40 0.0961538 30 0.464368 4868813 361335 361335 361335 4423791 556278 9097749 554827 554827 554827 2891144 1783529 1783529 1783529
r-925 38 0.748222 31 0.554839 85041954 9889602 9889602 9889602 82436566 14001618 -1 16786732 16786732 16786732 55210968 29876576 29876576 29876576
r-150 19 0.169591 31 0.212903 23372 95472 95472 23372 92587 23364 21962 115003 115003 21962 82771 271731 271731 82771
r-426 31 0.550538 10 0.844444 9837 26584 9837 26584 10221 25495 4983 17602 4983 17602 12724 17833 12724 17833
r-258 12 0.621212 33 0.359848 15290 7524 15290 15290 6691 15719 18551 6712 18551 18551 12926 10488 12926 12926
r-826 15 0.685714 27 0.421652 40226 6951 6951 40226 10940 37361 32983 8637 8637 32983 68129 37996 37996 68129
r-739 34 0.231729 32 0.106855 2728315 23150855 2728315 23150855 10297686 11618283 964416 27972892 964416 27972892 34432886 132036659 34432886 132036659
r-639 30 0.544828 16 0.391667 56873 229589 56873 229589 62717 208036 79374 336400 79374 336400 258340 362811 258340 362811
r-705 26 0.833846 20 0.178947 767 3215 3215 3215 797 2066 913 2514 2514 2514 7192 5994 5994 5994
r-700 22 0.675325 26 0.643077 990345 661688 661688 990345 759344 941191 1685474 1149387 1149387 1685474 1140392 1047295 1047295 1140392
r-121 17 0.830882 30 0.981609 12780 -1 12780 12780 -1 12665 15138 -1 15138 15138 35280907 -1 35280907 35280907
r-202 37 0.78979 40 0.171795 55530 73771 55530 55530 91768 56938 87216 99181 87216 87216 798721 253508 798721 798721
r-657 29 0.295567 12 0.530303 2405 8517 8517 8517 2584 7784 2557 10506 10506 10506 16999 18324 18324 18324
r-152 37 0.312312 38 0.887624 182706 179173 182706 182706 223481 102978 260684 298667 260684 260684 782990 549125 782990 782990
r-666 20 0.0157895 26 0.92 687 34 34 687 34 278 1157 363 363 1157 523 215 215 523
r-292 23 0.592885 38 0.815078 394486 3987657 394486 394486 3350871 653547 631784 6591969 631784 631784 1526666 1575439 1526666 1526666
r-340 11 0.418182 32 0.689516 5805 2964 5805 5805 3365 5629 6843 4195 6843 6843 11494 9899 11494 11494
r-315 27 0.509972 26 0.409231 1305435 3698851 1305435 3698851 1472097 3217504 1924212 6471429 1924212 6471429 6063280 4665426 6063280 4665426
r-195 16 0.108333 12 0.378788 2729 321 321 321 2737 293 3507 398 398 398 2414 1428 1428 1428
r-30 20 0.236842 39 0.815115 32674 15114 32674 32674 21289 20065 27954 5400 27954 27954 65798 56249 65798 65798
r-840 37 0.641141 39 0.632928 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-27 39 0.836707 33 0.992424 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-992 13 0.0897436 20 0.884211 205 24 24 205 24 133 426 134 134 426 765 89 89 765
r-618 23 0.383399 10 0.711111 302 3039 302 3039 388 2547 144 2854 144 2854 4344 2335 4344 2335
r-393 30 0.816092 25 0.766667 1824989 359329 359329 359329 1911837 466084 2744591 489091 489091 489091 7414011 4365084 4365084 4365084
r-123 12 0.439394 34 0.625668 17987 4483 17987 17987 4897 17322 20649 4069 20649 20649 15416 11125 15416 15416
r-522 29 0.716749 27 0.874644 590618 9072089 590618 9072089 899545 6454626 919189 14462652 919189 14462652 1545783 6053646 1545783 6053646
r-291 26 0.572308 35 0.554622 34299514 21227474 21227474 34299514 22812095 32522272 68587981 41579051 41579051 68587981 38718398 11592508 11592508 38718398
r-669 24 0.442029 12 0.727273 426 4379 426 4379 696 3858 104 2984 104 2984 4132 6118 4132 6118
r-305 30 0.708046 31 0.997849 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-793 34 0.55615 14 0.252747 8679 100715 8679 100715 10207 92018 7391 139853 7391 139853 16900 199557 16900 199557
r-797 36 0.346032 29 0.391626 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-374 34 0.918004 32 0.330645 54814 24351 24351 24351 63338 12942 76444 7111 7111 7111 45653 72267 72267 72267
r-953 19 0.959064 26 0.673846 1887221 15370 15370 1887221 426238 272958 2332448 21267 21267 2332448 1684741 387491 387491 1684741
r-384 12 0.0454545 17 0.654412 2441 157 157 2441 427 652 3553 175 175 3553 2106 666 666 2106
r-133 10 0.911111 40 0.884615 120 43 43 120 43 120 120 73 73 120 194 57 57 194
r-721 25 0.703333 27 0.700855 1582636 1755853 1755853 1582636 1986480 1359990 2455647 2928969 2928969 2455647 1981778 2242921 2242921 1981778
r-472 31 0.767742 32 0.697581 28893650 9409455 9409455 28893650 13158871 18491508 48224199 15267836 15267836 48224199 33863849 36070131 36070131 33863849
r-439 18 0.254902 18 0.771242 1285 1516 1285 1285 1352 1025 1471 1050 1471 1471 560 2150 560 560
r-225 18 0.607843 20 0.442105 28627 21621 21621 28627 24649 25191 36974 28497 28497 36974 58487 102348 102348 58487
r-628 37 0.617117 22 0.0909091 36347 193845 36347 193845 40171 36316 12648 204877 12648 204877 132449 188337 132449 188337
