instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped
r-902 24 0.626812 24 0.427536 874 658 655 885 610 1502 1098 1097 1037 951 817
r-839 24 0.0942029 24 0.938406 1 2 1 2 1 3 3 3 2 2 2
r-54 24 0.40942 24 0.673913 263 220 267 316 206 446 339 434 471 523 465
r-325 24 0.938406 24 0.242754 18 2 2 11 1 22 4 4 9 6 7
r-444 24 0.322464 24 0.326087 374 577 572 413 494 684 998 997 502 716 712
r-314 24 0.996377 24 0.565217 15177 673 667 14247 691 21125 700 694 14836 449 376
r-462 24 0.481884 24 0.782609 106 170 109 163 131 169 240 170 165 307 165
r-135 24 0.0471014 24 0.518116 150 6 6 133 5 256 8 8 133 15 15
r-709 24 0.681159 24 0.971014 34 6060 33 3585 252 43 7309 47 1050 10071 862
r-789 24 0.528986 24 0.442029 1048 1027 1043 1118 954 1850 1876 1822 1428 1449 1429
r-835 24 0.98913 24 0.764493 100001 100009 100000 100004 100008 100003 100002 100003 100009 100006 100008
r-155 24 0.916667 24 0.427536 32 5 5 22 3 52 8 8 33 21 24
r-449 24 0.0144928 24 0.507246 2523 31 31 2458 31 3025 33 33 1912 52 51
r-834 24 0.155797 24 0.217391 505 212 192 484 215 748 307 306 1463 394 394
r-131 24 0.59058 24 0.623188 952 1339 946 1053 1178 1772 2633 1778 1137 974 1166
r-848 24 0.702899 24 0.268116 48 40 49 53 32 77 61 77 68 95 70
r-468 24 0.0326087 24 0.927536 1 0 0 1 0 3 2 2 0 0 0
r-1 24 0.242754 24 0.561594 123 94 96 138 73 188 151 152 202 145 143
r-305 24 0.858696 24 0.811594 162 152 151 141 174 222 193 197 387 188 189
r-574 24 0.163043 24 0.677536 19 20 19 23 10 31 27 28 33 30 27
r-472 24 0.318841 24 0.213768 261 378 262 332 300 196 587 195 198 251 205
r-695 24 0.413043 24 0.724638 340 304 292 380 309 562 494 561 546 591 528
r-702 24 0.166667 24 0.398551 211 25 25 161 34 346 33 32 246 107 121
r-380 24 0.0724638 24 0.271739 736 17 17 520 21 946 22 23 1324 120 120
r-841 24 0.173913 24 0.996377 0 3 0 2 2 2 9 2 1 4 1
r-559 24 0.865942 24 0.460145 58 22 22 59 14 79 25 25 50 31 30
r-425 24 0.467391 24 0.289855 336 925 333 599 690 550 1795 551 526 619 523
r-831 24 0.884058 24 0.963768 25 100000 23 86666 54742 26 100000 30 31069 100005 30847
r-720 24 0.217391 24 0.376812 406 128 129 370 144 834 202 202 432 266 266
r-542 24 0.985507 24 0.873188 100007 67 76 100005 74 100004 5 5 100007 27444 27447
r-178 24 0.246377 24 0.0615942 42 5443 39 3053 676 33 6161 32 749 3661 740
r-109 24 0.59058 24 0.782609 233 706 230 481 524 373 1297 373 389 660 390
r-47 24 0.152174 24 0.695652 18 19 19 22 9 27 30 29 29 20 20
r-544 24 0.26087 24 0.235507 789 1173 783 965 1011 1179 1824 1174 1452 1270 1474
r-161 24 0.452899 24 0.17029 111 350 110 225 284 182 675 182 191 278 192
r-446 24 0.0253623 24 0.0543478 100006 75311 76191 100006 76801 100008 74617 74880 100002 100005 100001
r-200 24 0.525362 24 0.858696 35 182 35 106 120 42 300 42 85 152 82
r-202 24 0.98913 24 0.891304 100002 2599 2621 100002 2539 100010 2608 2619 100010 100005 100002
r-53 24 0.471014 24 0.724638 231 275 236 297 243 390 426 391 383 494 368
r-261 24 0.612319 24 0.724638 464 1030 462 695 874 789 1893 799 633 731 635
r-940 24 0.0869565 24 0.307971 500 20 20 437 26 647 25 25 649 213 223
r-617 24 0.326087 24 0.721014 74 75 74 89 59 117 124 116 178 153 177
r-739 24 0.347826 24 0.0289855 19 3891 20 2812 148 29 4438 28 23 4669 23
r-499 24 0.952899 24 0.467391 236 6 6 174 6 320 8 8 270 15 15
r-294 24 0.449275 24 0.246377 172 319 167 231 265 249 592 250 177 282 182
r-708 24 0.416667 24 0.48913 1693 1322 1295 1493 1227 3288 2459 2437 1588 1475 1483
r-310 24 0.557971 24 0.807971 69 355 65 187 261 107 631 107 185 410 181
r-417 24 0 24 0.0905797 100001 100005 100004 100010 100006 100008 100004 100001 100007 100001 100001
r-398 24 0.152174 24 0.48913 153 43 43 92 56 283 65 65 102 119 120
r-272 24 0.521739 24 0.32971 414 256 419 428 262 722 392 722 586 593 586
r-245 24 0.873188 24 0.876812 30 37 29 32 37 22 36 23 25 251 24
r-442 24 0.278986 24 0.0688406 12 512 12 168 120 15 571 15 61 723 58
r-502 24 0.960145 24 0.166667 4 0 0 3 0 8 2 2 4 1 1
r-86 24 0.836957 24 0.746377 393 89 99 312 145 600 139 140 624 167 169
r-843 24 0.213768 24 0.246377 249 126 125 250 143 350 160 163 192 153 155
r-230 24 0.452899 24 0.880435 13 44 16 26 23 21 68 21 22 69 17
r-592 24 0.195652 24 0.0543478 32 47896 32 17727 6465 38 51303 39 4870 75533 4901
r-914 24 0.724638 24 0.822464 468 377 467 476 322 456 585 444 216 633 216
r-524 24 0.318841 24 0.326087 1097 624 627 1054 644 1946 1188 1077 559 601 600
r-253 24 0.978261 24 0.836957 100000 2174 2175 100000 2210 100007 1291 1269 100004 2256 2253
r-986 24 0.731884 24 0.818841 142 441 139 274 330 199 682 200 370 781 381
r-443 24 0.478261 24 0.916667 6 114 6 59 25 9 173 9 15 67 15
r-836 24 0.880435 24 0.73913 970 117 118 703 150 1333 167 165 1464 706 728
r-495 24 0.355072 24 0.634058 210 295 295 268 217 329 496 495 427 444 458
r-336 24 0.695652 24 0.311594 86 95 89 123 65 137 151 152 161 167 176
r-293 24 0.855072 24 0.463768 67 25 25 66 18 114 39 40 81 80 80
r-163 24 0.0797101 24 0.0398551 3 32701 3 2745 9335 3 32443 3 16142 100000 16059
r-811 24 0.228261 24 0.684783 56 58 59 63 38 87 93 92 81 84 87
r-893 24 0.547101 24 0.17029 29 50 29 44 32 42 78 41 87 69 85
r-224 24 0.355072 24 0.59058 521 489 491 503 418 859 834 745 762 692 695
r-705 24 0.532609 24 0.137681 31 108 31 86 55 46 166 46 64 91 63
