instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped-D mcsplit-smart-swapped-O mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped-D mcsplit-b-smart-swapped-O mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped-D mcsplit-nosort-smart-swapped-O
r-247 46 0.458937 27 0.461538 525971741 305288310 305288310 305288310 545951918 289575290 1119228877 589297744 589297744 589297744 674297192 283751867 283751867 283751867
r-232 33 0.126894 45 0.267677 -1 1075044968 1075044968 -1 2311314310 2262624464 -1 1707698987 1707698987 -1 -1 1521188663 1521188663 -1
r-926 12 0.378788 14 0.67033 533 408 533 533 1544 483 705 561 705 705 591 868 591 591
r-65 11 1 46 0.537198 7020041 4639315 4639315 7020041 26980303 6265171 7338700 5466048 5466048 7338700 7020041 27829790 27829790 7020041
r-664 24 0.101449 15 0.580952 23360 5457 5457 5457 33365 5333 31153 7368 7368 7368 18900 6537 6537 6537
r-999 18 0.562092 35 0.616807 1149391 4943277 1149391 1149391 4842523 1128031 1635442 8455023 1635442 1635442 1329775 3998566 1329775 1329775
r-73 29 0.546798 12 0.136364 18836 6781 18836 6781 42119 6027 27343 7524 27343 7524 36563 5547 36563 5547
r-224 44 0.234672 23 0.632411 4514941 1159361 1159361 1159361 6265567 2447340 7122482 1750707 1750707 1750707 6199123 2725823 2725823 2725823
r-689 23 0.711462 33 0.3125 487861 522534 522534 487861 1333453 617412 755526 831323 831323 755526 841297 949336 949336 841297
r-963 22 0.04329 17 0.963235 594 858 594 858 1348 635 3196 2665 3196 2665 788 1341 788 1341
r-837 20 1 13 0.115385 905 249 249 249 1373 190 2901 1184 1184 1184 905 229 229 229
r-118 44 0.560254 36 0.12381 12029964 54743950 12029964 54743950 28898328 20100059 20720331 87508353 20720331 87508353 30067855 51897575 30067855 51897575
r-792 36 0.955556 44 0.529598 181359331 4177072 4177072 181359331 63462890 13700796 280886301 7100954 7100954 280886301 224149842 27210955 27210955 224149842
r-883 15 0.790476 43 0.439646 172581 487305 487305 172581 993421 170599 213739 723034 723034 213739 163590 695567 695567 163590
r-489 34 0.0320856 33 0.973485 1106 5417 1106 5417 3026 1600 14872 18765 14872 18765 953 5063 953 5063
r-708 41 0.0439024 19 0.298246 1261635 2065 2065 2065 1239988 2533 1504168 1572 1572 1572 1351540 48559 48559 48559
r-494 20 0.789474 14 0.0879121 515 2669 515 2669 1783 1199 1593 4459 1593 4459 2030 1958 2030 1958
r-273 23 0.948617 21 0.885714 94742945 80360 80360 80360 41675212 283510 98132131 83944 83944 83944 43062668 171715 171715 171715
r-591 18 0.993464 21 0.257143 25221 2472 2472 25221 21720 10750 42067 4858 4858 42067 25221 5945 5945 25221
r-264 11 0.563636 30 0.813793 290 11605 290 290 12531 290 292 16411 292 292 432 14291 432 432
r-870 35 0.640336 48 0.837766 396587103 1463085324 396587103 396587103 1299394544 482726571 654263063 -1 654263063 654263063 512510286 1530585073 512510286 512510286
r-21 21 0.180952 12 0.863636 1649 2522 1649 2522 2594 1265 2998 4241 2998 4241 2790 1767 2790 1767
r-302 35 0.0168067 18 0.379085 9073355 13320 13320 13320 8770010 12865 11427127 18161 18161 18161 9571943 235058 235058 235058
r-709 39 0.574899 11 0.963636 314009 1 314009 1 347864 1 188183 2 188183 2 410310 1 410310 1
r-772 43 0.819491 15 0.0571429 10473 19049 10473 19049 29809 14326 17714 37746 17714 37746 19954 27291 19954 27291
r-512 42 0.665505 30 0.558621 506823600 208427241 208427241 208427241 482902579 231567382 1056768000 386352694 386352694 386352694 440129294 212231046 212231046 212231046
r-253 13 0.0641026 21 0.628571 17430 3444 3444 17430 8046 15663 23536 5549 5549 23536 19384 12056 12056 19384
r-450 13 0.115385 29 0.12069 1 1 1 1 1 1 1 1 1 1 1 1 1 1
r-910 16 0.816667 49 0.823129 1 1 1 1 1 1 1 1 1 1 1 1 1 1
r-758 30 0.632184 47 0.521739 1080137765 1287173989 1287173989 1080137765 1495200531 1040850456 -1 -1 -1 -1 968016129 1383845004 1383845004 968016129
r-987 25 0.0566667 40 0.665385 914587 78629 78629 914587 491541 524668 1460630 137304 137304 1460630 943089 177391 177391 943089
r-290 33 0.719697 30 0.062069 110344 425683 110344 425683 309465 131935 182458 750087 182458 750087 143635 238111 143635 238111
r-836 14 1 29 0.610837 89401198 1579784 1579784 89401198 112771248 39362592 106007315 1792710 1792710 106007315 89401198 26826222 26826222 89401198
r-911 35 0.677311 47 0.705828 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-825 42 0.569106 40 0.74359 2084780832 -1 2084780832 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-265 25 0.373333 38 0.758179 2142630 3523188 2142630 2142630 5167780 2712915 3473594 5574702 3473594 3473594 2521241 5369795 2521241 2521241
r-431 45 0.547475 50 0.92898 28918670 470362356 28918670 28918670 395466441 38810541 48407873 738560612 48407873 48407873 39957480 593533313 39957480 39957480
r-327 37 0.885886 20 0.00526316 5476 21851 5476 21851 25772 10358 14214 53419 14214 53419 8105 23255 8105 23255
r-218 46 0.154589 28 0.777778 911068 432161 432161 432161 1535391 432193 1492598 728535 728535 728535 868535 686028 686028 686028
r-395 27 0.367521 43 0.803987 1519751 5151397 1519751 1519751 2831604 2406610 2528142 8233519 2528142 2528142 2461160 3351455 2461160 2461160
r-931 37 0.600601 29 0.162562 3282357 5553637 3282357 5553637 6342445 3095193 5529782 8548811 5529782 8548811 4788790 5888544 4788790 5888544
r-20 28 0.859788 30 0.714943 4849780 603294 603294 4849780 3578203 4007271 6934289 825570 825570 6934289 6829155 6215574 6215574 6829155
r-52 23 0.513834 50 0.121633 949920 2948149 949920 949920 3617232 1220909 1519771 4291739 1519771 1519771 1257133 3033436 1257133 1257133
r-557 18 0.405229 40 0.260256 182300 1504643 182300 182300 1462837 178432 237919 2395570 237919 237919 477177 990413 477177 477177
r-766 16 0.766667 38 0.105263 29079 29413 29079 29079 41313 28516 34052 40818 34052 34052 32969 36966 32969 32969
r-757 18 0.640523 29 0.975369 4852 1080782 4852 4852 1093763 5615 6461 1551453 6461 6461 81862 1145577 81862 81862
r-606 22 0.450216 33 0.954545 22529 327955 22529 22529 300137 19845 33676 477732 33676 33676 54642 388658 54642 54642
r-970 25 0.37 49 0.370748 159101745 536787979 536787979 159101745 537908780 156811322 256508619 1014667844 1014667844 256508619 167785574 498867196 498867196 167785574
r-584 37 0 22 0.298701 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-601 44 0.596195 25 0.106667 1220042 3577447 1220042 3577447 3389908 2046374 2099737 5478754 2099737 5478754 2018937 3249736 2018937 3249736
r-546 46 0.0724638 35 0.497479 29227322 4524306 4524306 4524306 24639702 8453960 50493738 7460696 7460696 7460696 45774191 10611996 10611996 10611996
r-334 41 0.252439 44 0.88055 3885450 7064483 3885450 3885450 5453293 4853161 7214772 11827079 7214772 7214772 5011928 9902803 5011928 5011928
r-652 47 0.0305273 25 0.936667 22519 13309 13309 13309 30380 8120 44189 26014 26014 26014 20186 18101 18101 18101
r-936 42 0.222997 11 0.381818 26982 1 1 1 26019 1 26982 2 2 2 21859 1 1 1
r-748 29 0.704433 26 0.495385 5017307 2170274 2170274 2170274 6674669 2295384 8111253 3650086 3650086 3650086 6302899 4445162 4445162 4445162
r-725 16 0.966667 33 0.857955 1 19071 19071 1 19071 1 1 19071 19071 1 1 1 1 1
r-242 26 0.510769 43 0.218162 4587035 21073994 4587035 4587035 17543288 5820573 7003258 33347214 7003258 7003258 7291669 19415299 7291669 7291669
r-889 15 0.571429 39 0.225371 17165 124865 17165 17165 201207 17556 23059 168532 23059 23059 22837 167934 22837 22837
r-944 12 0.136364 16 0.533333 2147 1649 1649 2147 4537 2177 2971 2401 2401 2971 3720 2667 2667 3720
r-312 28 0.346561 34 0.0909091 568503 10456042 568503 568503 9901836 714165 800610 14830121 800610 800610 846260 9014289 846260 846260
r-822 23 0.0237154 48 0.83422 149458 32279 32279 149458 204744 99293 349131 59249 59249 349131 148766 46879 46879 148766
r-320 12 0.181818 30 0.114943 1 1 1 1 1 1 1 1 1 1 1 1 1 1
r-197 46 0.386473 14 0.164835 463576 1 463576 1 465960 1 463577 2 463577 2 411245 1 411245 1
r-954 39 0.375169 19 0.105263 3111501 3183792 3111501 3183792 5025014 2816665 4948170 4277851 4948170 4277851 5508024 4849958 5508024 4849958
r-702 11 0.890909 44 0.038055 2892 776 2892 2892 2580 2723 4752 3435 4752 4752 1160 1031 1160 1160
r-329 16 0.266667 10 0.733333 849 401 401 401 1600 566 1233 521 521 521 1023 551 551 551
r-250 27 0.225071 30 0.117241 573619 2896426 573619 573619 2364917 774208 737750 3889968 737750 737750 977348 5508916 977348 977348
r-594 11 0.581818 29 0.12069 1349 5109 1349 1349 6108 1307 1647 6683 1647 1647 2496 4497 2496 2496
r-868 22 0.233766 26 0.181538 165131 764290 165131 165131 699493 166602 204888 1015945 204888 204888 856965 2402993 856965 856965
r-880 47 0.958372 42 0.829268 -1 99741075 99741075 99741075 -1 120819591 -1 125314865 125314865 125314865 -1 978194550 978194550 978194550
r-229 50 0.52898 45 0.60101 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-377 20 0.847368 48 0.471631 1161020 3291239 3291239 1161020 2983399 1178631 1712685 5437220 5437220 1712685 5503211 3193134 3193134 5503211
r-210 27 0.384615 30 0.606897 10193298 12587982 12587982 10193298 13303608 10675885 17739775 22537939 22537939 17739775 13229694 13322619 13322619 13229694
r-266 36 0.57619 14 0.824176 315580 25596 315580 25596 355152 24149 404686 25598 404686 25598 377681 23376 377681 23376
r-376 12 0.636364 42 0.771196 1 31418 1 1 30443 1 2 31419 2 2 1 22552 1 1
r-635 22 0.770563 45 0.685859 7700424 35639261 35639261 7700424 38800761 7540782 10056799 53539643 53539643 10056799 9007434 43948824 43948824 9007434
r-506 20 0.526316 38 0.324324 1490994 4001866 1490994 1490994 5549134 1463696 2249730 6425280 2249730 2249730 1973083 4662662 1973083 1973083
r-859 48 0.719858 22 0 211411 3468241 211411 3468241 3954637 628139 407997 5660840 407997 5660840 597976 3468241 597976 3468241
r-564 48 0.927305 32 0.770161 2990711787 17347196 17347196 17347196 2749131259 32131643 3501858137 23264874 23264874 23264874 -1 34180577 34180577 34180577
r-336 29 0.6133 16 0.891667 94439 40376 94439 40376 181349 36808 145281 52722 145281 52722 63524 62546 63524 62546
r-172 31 0.15914 49 0.584184 59063552 34192469 34192469 59063552 63494190 62062768 93743874 60555337 60555337 93743874 56245982 53918140 53918140 56245982
r-694 39 0.175439 17 0.948529 14877 25656 14877 25656 35096 18473 25835 56638 25835 56638 27846 34124 27846 34124
r-284 29 0.783251 15 0.87619 1 1 1 1 1 1 1 1 1 1 1 1 1 1
r-491 23 0.735178 33 0.267045 296931 380790 380790 296931 597418 448928 442603 580793 580793 442603 353159 575501 575501 353159
r-84 50 0.755102 37 0.684685 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-673 40 0.769231 39 0.0917679 690330 1472837 690330 1472837 1579279 818539 1218279 2551323 1218279 2551323 797304 1698042 797304 1698042
r-684 35 0.678992 15 0.00952381 79286 281440 79286 281440 303232 117236 98521 444309 98521 444309 138108 316803 138108 316803
r-646 41 0.203659 40 0.573077 138345396 111927756 111927756 111927756 209834533 85340351 236701238 207719941 207719941 207719941 154859147 102783873 102783873 102783873
r-727 48 0.135638 26 0.538462 10766682 2597515 2597515 2597515 15729879 3161777 16603731 4088191 4088191 4088191 11545344 3491016 3491016 3491016
r-427 24 0.630435 42 0.10453 290766 569114 290766 290766 585045 373321 463113 898276 463113 463113 278166 861117 278166 278166
r-920 36 0.347619 20 0.7 953307 669760 953307 669760 1600550 765843 1468028 1001326 1468028 1001326 1163951 952405 1163951 952405
r-576 49 0.685374 17 0.647059 3529951 126738 126738 126738 3460064 130098 4734671 141713 141713 141713 2981677 219133 219133 219133
r-513 40 0.902564 30 0.77931 298330125 3548552 3548552 3548552 241338969 6409865 378828662 4630390 4630390 4630390 678346724 36477256 36477256 36477256
r-271 33 0.736742 25 0.56 16408681 5544944 5544944 5544944 14046605 7217635 29448916 8771334 8771334 8771334 14086568 8654487 8654487 8654487
r-371 22 0.515152 31 0.483871 4153397 12422034 4153397 4153397 7956934 3964192 7201945 23147184 7201945 7201945 3776764 11301965 3776764 3776764
r-525 47 0.827012 49 0.896259 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-623 24 0.84058 38 0.644381 23808129 14149649 14149649 23808129 21660560 22278492 38202603 23396067 23396067 38202603 23221815 26895392 26895392 23221815
r-134 39 0.983806 34 0.522282 170222355 1196082 1196082 1196082 142681506 1147046 231442835 1664680 1664680 1664680 176320422 2101158 2101158 2101158
r-942 17 0.448529 13 0.897436 2052 33902 2052 33902 13065 5034 2845 39140 2845 39140 9432 16292 9432 16292
r-115 23 0.652174 31 0.2 335371 346735 335371 335371 319335 460660 537454 520359 537454 537454 205268 291598 205268 205268
r-316 35 0.12437 29 0.512315 4416403 705133 705133 705133 7264111 1236089 6219851 1113046 1113046 1113046 2604528 1057530 1057530 1057530
r-548 10 1 40 0.837179 1 1 1 1 1 1 1 1 1 1 1 1 1 1
r-937 48 0.0407801 50 0.51102 722997554 11576098 11576098 722997554 578321332 247623662 1107435094 18741201 18741201 1107435094 672178633 42121248 42121248 672178633
r-552 26 0.304615 12 0.575758 40455 12067 12067 12067 51144 13452 53181 14755 14755 14755 62277 13940 13940 13940
r-291 15 0.457143 14 0.318681 4378 5548 4378 5548 8557 3463 6369 7918 6369 7918 3975 6092 3975 6092
r-457 47 0.640148 32 0.195565 23653860 31040356 23653860 31040356 45844156 22124511 41390868 50287508 41390868 50287508 28782333 39454830 28782333 39454830
r-643 30 0.657471 31 0.926882 519506 16073036 519506 519506 10939065 553513 731608 23814971 731608 731608 298782 14741978 298782 298782
r-732 41 0.617073 20 0.252632 2384326 1244922 2384326 1244922 4223531 1977332 3777682 1794697 3777682 1794697 3599018 2622681 3599018 2622681
r-283 46 0.0376812 14 0.604396 43615 6195 6195 6195 51765 17233 68630 8540 8540 8540 41744 6722 6722 6722
r-101 23 0.359684 47 0.365402 32465383 117505380 117505380 32465383 118790386 31980926 49253077 210592804 210592804 49253077 24233277 104589544 104589544 24233277
r-968 35 0.141176 12 0.924242 4257 4075 4257 4075 7766 2905 7143 7250 7143 7250 5456 4863 5456 4863
r-352 46 0.105314 44 0.997886 28124 185602 28124 185602 160959 86520 68902 512260 68902 512260 49386 188756 49386 188756
r-796 41 0.236585 13 0.333333 34166 1 1 1 32710 1 34167 2 2 2 32801 1 1 1
r-456 37 0.168168 30 0.381609 90358064 19929754 19929754 19929754 78586509 35244207 158154522 30947702 30947702 30947702 82914515 37168028 37168028 37168028
r-4 30 0.395402 40 0.485897 490391534 495749653 495749653 490391534 578549013 462852837 1009408952 1005589045 1005589045 1009408952 466516782 522677477 522677477 466516782
r-406 18 0.633987 31 0.296774 45761 97926 45761 45761 180933 56795 65889 146122 65889 65889 36240 254152 36240 36240
r-51 44 0.00211416 35 0.0638655 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-361 39 0.630229 40 0.415385 1255105957 1408954875 1408954875 1255105957 1491727947 1242378371 2465261345 -1 -1 2465261345 1887748253 1615418036 1615418036 1887748253
r-640 36 0.849206 25 0.0133333 6413 50044 6413 50044 31405 18857 17747 107649 17747 107649 14147 50476 14147 50476
r-696 21 0.619048 18 0.20915 25766 23132 25766 23132 45880 12476 39232 32876 39232 32876 18544 15191 18544 15191
r-390 48 0.526596 24 0.663043 259058232 163935191 259058232 163935191 296299938 147979947 489585212 289638631 489585212 289638631 276935922 144926012 276935922 144926012
r-168 11 0.490909 16 0.15 482 1429 482 482 1499 521 513 2184 513 513 352 2034 352 352
r-542 45 0.651515 31 0.301075 72897664 39464093 72897664 39464093 116935353 37494372 131185631 68351056 131185631 68351056 106572189 118495895 106572189 118495895
r-980 24 0.826087 25 0.0166667 4259 19543 4259 4259 18412 3372 9258 44740 9258 9258 5617 22857 5617 5617
r-162 19 0.450292 41 0.395122 2582073 13343339 2582073 2582073 13094331 2555476 3695348 23457663 3695348 3695348 3276048 11870797 3276048 3276048
r-510 22 0.891775 13 0.679487 3517 558 558 558 3489 1013 5051 662 662 662 5620 963 963 963
r-459 21 0.657143 23 0.774704 126764 235384 126764 126764 208851 139673 174986 379702 174986 174986 136405 313052 136405 136405
r-255 48 0.327128 35 0.677311 353484761 223565843 353484761 223565843 522635386 246639543 669284470 404630680 669284470 404630680 420931665 367488548 420931665 367488548
r-113 20 0.873684 25 0.396667 129681 61647 61647 129681 105167 127124 190084 92793 92793 190084 171939 118928 118928 171939
r-96 17 0.595588 47 0.0286772 2770 472938 2770 2770 211332 2727 5011 656743 5011 5011 12341 221138 12341 12341
r-351 40 0.312821 28 0.00793651 1671172699 -1 1671172699 -1 -1 -1 1703401001 -1 1703401001 -1 -1 -1 -1 -1
r-220 25 0.163333 46 0.0115942 4935332 -1 4935332 4935332 -1 4896535 5084869 -1 5084869 5084869 1507865139 -1 1507865139 1507865139
r-935 31 0.088172 35 0.885714 49318 51613 51613 49318 72560 48929 89128 86534 86534 89128 38290 75962 75962 38290
r-861 16 0.516667 25 0.82 12120 33847 12120 12120 30397 13160 16933 56580 16933 16933 6428 26404 6428 6428
r-875 49 0.126701 45 0.217172 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-228 13 0.102564 11 0.381818 1146 348 348 348 901 354 1403 461 461 461 1676 187 187 187
r-839 35 0.956303 25 0.0833333 18453 12284 12284 12284 26708 11499 34216 22652 22652 22652 20362 14386 14386 14386
r-927 11 0.509091 17 0.272059 650 1949 650 650 3632 617 746 2451 746 746 692 3178 692 692
r-917 30 0.82069 10 0.177778 2235 1314 2235 1314 4537 1907 3460 1628 3460 1628 3028 1821 3028 1821
r-404 24 0.105072 49 0.193878 8005566 72642521 72642521 8005566 74595092 7958782 8125672 81821575 81821575 8125672 904456 115522083 115522083 904456
r-706 49 0.344388 41 0.113415 1359420609 -1 1359420609 -1 -1 1314739362 2283145587 -1 2283145587 -1 1670226855 -1 1670226855 -1
r-949 48 0.352837 33 0.1875 1507900311 1956640317 1507900311 1956640317 2214533963 1511875848 2650893609 -1 2650893609 -1 -1 1558450599 -1 1558450599
r-928 25 0.613333 19 0.754386 285596 344329 285596 344329 388914 292380 470637 533262 470637 533262 311189 296543 311189 296543
r-167 45 0.635354 14 0.21978 250710 107873 250710 107873 411559 130113 319390 133675 319390 133675 398797 62670 398797 62670
r-843 38 0.42532 44 0.825581 32396959 74182534 32396959 32396959 75807356 47771880 58356892 123744727 58356892 58356892 67005224 89687313 67005224 67005224
r-311 31 0.23871 26 0.84 80943 176743 80943 176743 242046 65896 124060 286083 124060 286083 178787 100585 178787 100585
r-286 35 0.196639 50 0.48 1227531406 749857583 749857583 1227531406 1260494503 1041187926 -1 1376665028 1376665028 -1 1199980873 1040650120 1040650120 1199980873
r-543 15 0.0571429 42 0.894309 9463 2632 2632 9463 17833 6963 18311 7679 7679 18311 10620 4609 4609 10620
r-306 16 0.833333 34 0.663102 109918 544448 544448 109918 588272 109727 119178 712330 712330 119178 93752 1165834 1165834 93752
r-892 37 0.121622 19 0.766082 45996 38601 38601 38601 75955 40302 67172 57131 57131 57131 60291 59738 59738 59738
r-207 21 0.252381 26 0.507692 458868 415535 415535 458868 575685 462800 675316 675193 675193 675316 787775 385985 385985 787775
r-357 21 0.433333 45 0.983838 56518 1167620 56518 56518 1194778 53178 81036 1874142 81036 81036 76870 1322406 76870 76870
r-665 48 0.243794 46 0.147826 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-321 36 0.503175 46 0.647343 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-121 12 0.590909 22 0.991342 1096 1694001 1096 1096 1694594 1060 1504 1734151 1504 1504 11333 1609660 11333 11333
r-579 31 0.498925 43 0.511628 1511764261 2025113343 1511764261 1511764261 2248024397 1454411371 -1 -1 -1 -1 1598976120 2082735113 1598976120 1598976120
r-676 36 0.103175 42 0.637631 6118180 3144604 3144604 6118180 5595465 6777254 9993617 5647358 5647358 9993617 10655571 4710591 4710591 10655571
r-385 40 0.661538 50 0.0171429 278405 16443708 278405 278405 13861224 248951 512607 27309788 512607 512607 408832 15898379 408832 408832
r-409 26 0.230769 40 0.885897 149008 192204 149008 149008 229374 212357 251832 310142 251832 251832 180057 249611 180057 180057
r-908 18 0.660131 21 0.0190476 1044 16332 1044 1044 13843 887 2332 27363 2332 2332 3014 18810 3014 3014
r-422 14 0.0769231 30 0.347126 164947 765609 765609 164947 981183 160801 179557 805342 805342 179557 124810 1040239 1040239 124810
r-318 17 0.220588 16 0.208333 455 350 455 350 523 252 577 400 577 400 602 439 602 439
r-152 14 0.252747 24 0.836957 7178 13849 7178 7178 16130 7429 9475 20235 9475 9475 11431 15283 11431 11431
r-891 26 0.636923 47 0.633673 217643297 654806303 654806303 217643297 656558743 213791953 364383180 1250726516 1250726516 364383180 302405010 593437801 593437801 302405010
r-886 43 0.415282 49 0.94983 1220897 50804503 1220897 1220897 9529259 1674207 2222192 80105216 2222192 2222192 4737275 20801172 4737275 4737275
r-401 49 0.578231 23 0.628458 417829704 155134209 417829704 155134209 439763509 147474908 786700612 250113797 786700612 250113797 360199844 142874455 360199844 142874455
r-698 13 0.730769 15 0.419048 4048 3208 3208 4048 3629 3997 5569 4361 4361 5569 5071 2401 2401 5071
r-452 20 0.457895 46 0.102415 37967 517378 37967 37967 482713 61424 53743 764715 53743 53743 146247 494303 146247 146247
r-919 40 0.107692 40 0.958974 49498 79829 49498 49498 72795 37021 89070 193535 89070 89070 54666 86952 54666 54666
r-103 30 0.386207 42 0.227642 103325198 348425497 103325198 103325198 318345857 112008712 173432156 657738705 173432156 173432156 120235301 337988346 120235301 120235301
r-251 36 0.852381 13 0.397436 32846 7019 7019 7019 46473 7615 43322 9387 9387 9387 41853 8596 8596 8596
r-626 44 0.479915 10 0.955556 137779 35194 137779 35194 219100 41240 180821 35196 180821 35196 325841 42547 325841 42547
r-213 29 0.512315 18 0.679739 814857 500363 814857 500363 1051753 425304 1283213 776016 1283213 776016 599731 633397 599731 633397
r-436 46 0.903382 10 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
r-95 40 0.69359 37 0.716216 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-170 38 0.194879 28 0.042328 26345322 -1 26345322 -1 -1 3092516416 34446885 -1 34446885 -1 195550038 -1 195550038 -1
r-878 16 0.95 44 0.167019 34954 5498 5498 34954 33708 29663 71356 12116 12116 71356 22501 11652 11652 22501
r-58 22 0.541126 43 0.54485 42832597 116238564 42832597 42832597 116143997 41961392 70993991 223504519 70993991 70993991 43973548 100261076 43973548 43973548
r-722 31 0.453763 40 0.216667 34995965 54522557 34995965 34995965 47506688 41256617 61697719 108275661 61697719 61697719 25822630 54033561 25822630 25822630
r-649 37 0.0465465 22 0.91342 14025 9564 9564 9564 19824 7824 32446 17273 17273 17273 13026 12275 12275 12275
r-783 48 0.678191 31 0.326882 100995555 138422706 138422706 138422706 162628776 73512416 183184014 248008479 248008479 248008479 135807844 109685880 109685880 109685880
r-953 12 0.0606061 17 0.948529 419 242 419 419 428 339 955 1134 955 955 527 536 527 527
r-699 21 0.309524 40 0.0820513 7161 9485232 7161 7161 9791055 16801 9173 11171784 9173 9173 93915 23658992 93915 93915
r-114 15 0.266667 12 0.560606 1115 542 542 542 2624 761 1503 694 694 694 1072 952 952 952
r-986 29 0.512315 13 0 359934 4276698 359934 4276698 6471687 1689567 398018 5191581 398018 5191581 1557423 4276698 1557423 4276698
r-983 48 0.690603 32 0.362903 197309323 136861086 136861086 136861086 291171618 143698726 357047277 244480007 244480007 244480007 285132658 182350994 182350994 182350994
r-536 19 0.0818713 42 0.235772 781752 5354164 5354164 781752 5733817 781752 781754 5914035 5914035 781754 205166 63568430 63568430 205166
r-61 43 0.728682 32 0.241935 5658301 7858598 5658301 7858598 13099139 5478911 9973666 13528792 9973666 13528792 9990090 13093753 9990090 13093753
r-789 16 0.05 42 0.190476 1 1 1 1 1 1 1 1 1 1 1 1 1 1
r-268 34 0.327986 49 0.0357143 3297222 2908382114 3297222 3297222 2731365097 3332149 4425165 4003656869 4425165 4425165 5754535 3156745879 5754535 5754535
r-964 41 0.613415 23 0.0711462 293483 1919146 293483 1919146 1070610 734860 475810 2975186 475810 2975186 974028 2621642 974028 2621642
r-950 40 0.732051 34 0.930481 23146101 1106890887 23146101 1106890887 337407726 246490014 33283381 1429341084 33283381 1429341084 29712648 1917995688 29712648 1917995688
r-840 10 0.977778 19 0.175439 641 454 454 641 888 525 1147 1207 1207 1147 865 1080 1080 865
r-196 50 0.394286 22 0.597403 63562449 31327111 31327111 31327111 74075868 35040052 110513805 50828984 50828984 50828984 67023683 29155007 29155007 29155007
r-854 13 1 42 0.624855 93035651 37478126 37478126 93035651 814899126 86277483 95143160 31955037 31955037 95143160 93035651 43830126 43830126 93035651
r-930 18 0.156863 29 0.85468 4541 7930 4541 4541 9688 5644 8126 13235 8126 8126 7107 7347 7107 7107
r-958 11 0.418182 20 0.857895 322 1908 322 322 1687 359 494 2552 494 494 658 1313 658 658
r-141 44 0.308668 47 0.713228 503511721 585700004 503511721 503511721 650310684 590695772 948605287 1163208942 948605287 948605287 602676615 622519445 602676615 602676615
r-245 11 0.418182 39 0.721997 2682 24437 2682 2682 31396 2682 2683 30035 2683 2683 1 10794 1 1
r-25 34 0.0641711 23 0.719368 59434 15223 15223 15223 80231 31144 122397 24484 24484 24484 79199 27989 27989 27989
r-126 33 0.791667 32 0.731855 170387396 70442303 70442303 70442303 150711630 81110821 269115477 108118742 108118742 108118742 67655037 26371289 26371289 26371289
r-28 32 0.1875 25 0.516667 1323145 541763 541763 541763 2198916 591861 2015412 826674 826674 826674 1474674 507917 507917 507917
r-145 22 0.904762 28 0.259259 59978 31083 31083 59978 81515 67328 91180 48592 48592 91180 93973 68255 68255 93973
r-460 34 0.477718 11 0.0181818 59077 165681 59077 165681 646460 137531 95074 181923 95074 181923 249060 202521 249060 202521
r-185 43 0.0808416 50 0.145306 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-982 38 0.0981508 31 0.944086 24317 48973 24317 48973 56039 46201 46219 93873 46219 93873 43407 76576 43407 76576
r-212 42 0.905923 46 0.217391 3262067 1688267 1688267 3262067 2058013 4265783 5669207 3215486 3215486 5669207 1935046 2335262 2335262 1935046
r-932 50 0.361633 21 0.919048 618390 2320378 618390 2320378 1811478 1492016 1025476 3662876 1025476 3662876 1519160 3424978 1519160 3424978
r-906 34 0.206774 18 0.398693 695767 72656 72656 72656 612382 93018 1092103 94097 94097 94097 775952 181121 181121 181121
r-37 13 0.448718 17 0.0661765 586 5062 586 586 4667 566 945 7026 945 945 572 6170 572 572
r-504 12 0.484848 41 0.329268 1411 44435 1411 1411 43732 1411 1412 44436 1412 1412 1 35640 1 1
r-882 39 0.612686 34 0.668449 662036491 1444267016 662036491 1444267016 814526822 1179713264 1306062078 -1 1306062078 -1 893508113 693139867 893508113 693139867
r-912 49 0.636905 16 0.0333333 190749 422619 190749 422619 853385 305973 351713 670769 351713 670769 237825 542438 237825 542438
r-110 19 0.976608 50 0.084898 23178 8481 8481 23178 27835 12359 46189 20817 20817 46189 24721 10759 10759 24721
