instance n1 density1 n2 density2 mcsplit mcsplit+f mcsplit+bigf
r-515 30 0.287356 30 0.287356 236 283 232
r-228 47 0.288622 47 0.288622 -1 -1 -1
r-448 40 0.224359 40 0.224359 170904324 201752235 139941600
r-45 33 0.378788 33 0.378788 1378 1114 1235
r-595 30 0.517241 30 0.517241 134100 116863 106378
r-584 22 0.506494 22 0.506494 4443 3253 4245
r-347 11 0.436364 11 0.436364 140 81 133
r-426 42 0.470383 42 0.470383 2409819 1002889 1658191
r-916 34 0.165775 34 0.165775 1 1 1
r-560 16 0.5 16 0.5 23 35 23
r-128 11 0.436364 11 0.436364 1 1 1
r-849 20 0.336842 20 0.336842 1 1 1
r-112 33 0.170455 33 0.170455 8949207 17944649 7613626
r-329 49 0.397959 49 0.397959 478511 236093 366586
r-241 38 0.512091 38 0.512091 4666650 10965072 4240925
r-937 50 0.497143 50 0.497143 762549687 692349333 572215668
r-812 30 0.128736 30 0.128736 632504 665989 576699
r-617 47 0.408881 47 0.408881 286436 231360 239015
r-826 19 0.105263 19 0.105263 1 1 1
r-158 10 0.533333 10 0.533333 1 1 1
r-664 21 0.428571 21 0.428571 35 45 35
r-23 34 0.336898 34 0.336898 101645775 72802501 84671980
r-671 25 0.38 25 0.38 542194 681065 439681
r-579 33 0.503788 33 0.503788 965175 1206761 781786
r-677 29 0.512315 29 0.512315 1896235 1464027 1585496
r-620 23 0.442688 23 0.442688 76987 71401 60925
r-331 47 0.505088 47 0.505088 84188959 136662121 64813650
r-85 48 0.496454 48 0.496454 97108070 75974502 63799487
r-392 30 0.186207 30 0.186207 1 1 1
r-186 19 0.280702 19 0.280702 1 1 1
r-941 49 0.278912 49 0.278912 -1 -1 -1
r-802 15 0.47619 15 0.47619 2123 1333 1872
r-829 34 0.114082 34 0.114082 1 1 1
r-528 20 0.478947 20 0.478947 619 498 606
r-864 41 0.487805 41 0.487805 109546183 103594963 84422154
r-376 49 0.153061 49 0.153061 -1 -1 -1
r-3 32 0.352823 32 0.352823 19685623 21446727 16302693
r-875 11 0.509091 11 0.509091 1 1 1
r-302 49 0.306122 49 0.306122 -1 -1 -1
r-645 11 0.181818 11 0.181818 1 1 1
r-309 37 0.429429 37 0.429429 156426313 134375470 127110238
r-833 44 0.494715 44 0.494715 222450459 274344635 162849355
r-983 47 0.508788 47 0.508788 538255911 531964266 330703470
r-227 17 0.308824 17 0.308824 2993 1501 2440
r-601 26 0.212308 26 0.212308 1 1 1
r-567 37 0.468468 37 0.468468 69032092 50788880 53162733
r-441 17 0.117647 17 0.117647 1 1 1
r-621 33 0.492424 33 0.492424 267174 131365 185268
r-170 20 0.526316 20 0.526316 3648 2340 3436
r-974 49 0.117347 49 0.117347 -1 -1 -1
r-129 10 0.466667 10 0.466667 158 70 137
r-322 30 0.404598 30 0.404598 1439 912 1236
r-150 21 0.466667 21 0.466667 84376 64971 69843
r-223 35 0.420168 35 0.420168 27900 18390 24998
r-339 24 0.463768 24 0.463768 3590 3686 3416
r-300 39 0.188934 39 0.188934 1 1 1
r-834 41 0.443902 41 0.443902 379647406 356193469 300452835
r-774 39 0.437247 39 0.437247 234377398 208869530 188475872
r-886 47 0.492137 47 0.492137 941751389 779532995 680750515
r-986 45 0.377778 45 0.377778 87994 79152 76675
r-905 23 0.498024 23 0.498024 258431 174602 202886
r-913 18 0.470588 18 0.470588 159 168 159
r-495 32 0.508065 32 0.508065 1735562 2032618 1442656
r-49 46 0.347826 46 0.347826 9794 5661 8617
r-538 18 0.522876 18 0.522876 6541 4056 5787
r-692 29 0.487685 29 0.487685 2050083 1317129 1476274
r-938 13 0.282051 13 0.282051 1438 1084 1337
r-475 13 0.538462 13 0.538462 187 143 188
r-687 18 0.20915 18 0.20915 3204 2776 2866
r-874 45 0.49899 45 0.49899 232339098 190700169 163393425
r-217 47 0.408881 47 0.408881 -1 -1 -1
r-659 20 0.336842 20 0.336842 17732 16369 12415
r-790 29 0.192118 29 0.192118 1 1 1
r-319 14 0.263736 14 0.263736 1 1 1
r-199 33 0.117424 33 0.117424 1 1 1
r-604 29 0.512315 29 0.512315 79735 77812 68825
r-249 24 0.518116 24 0.518116 36636 20559 33177
r-287 11 0.509091 11 0.509091 1 1 1
r-346 20 0.189474 20 0.189474 1 1 1
r-225 34 0.336898 34 0.336898 41007982 50385687 35591513
r-755 10 0.533333 10 0.533333 19 21 19
r-777 33 0.265152 33 0.265152 1 1 1
r-40 26 0.212308 26 0.212308 1 1 1
r-205 33 0.477273 33 0.477273 52125 32553 41765
r-273 11 0.509091 11 0.509091 23 26 23
r-925 14 0.43956 14 0.43956 2404 1872 1977
r-934 43 0.245847 43 0.245847 1920374169 3179846095 1637728277
r-930 33 0.409091 33 0.409091 32885406 30710342 26462817
r-839 40 0.296154 40 0.296154 749 1275 694
r-871 48 0.382979 48 0.382979 96765 68964 83203
r-673 49 0.5 49 0.5 632057369 582690204 437085975
r-894 18 0.366013 18 0.366013 1 1 1
r-589 41 0.139024 41 0.139024 1 1 1
r-77 50 0.470204 50 0.470204 -1 -1 -1
r-734 42 0.250871 42 0.250871 49 87 49
r-36 15 0.514286 15 0.514286 1870 2231 1762
r-947 40 0.0974359 40 0.0974359 281149948 66575320 130818597
r-258 27 0.205128 27 0.205128 678457 425232 525656
r-466 28 0.349206 28 0.349206 38 59 38
r-191 28 0.47619 28 0.47619 2567778 2295260 1978700
r-799 20 0.336842 20 0.336842 18426 13346 14171
r-719 45 0.509091 45 0.509091 127571685 152107959 102404057
r-20 29 0.46798 29 0.46798 19165 9970 15268
r-442 21 0.180952 21 0.180952 1 1 1
r-316 13 0.282051 13 0.282051 259 269 239
r-131 15 0.514286 15 0.514286 2424 2552 2385
r-76 23 0.513834 23 0.513834 12287 16874 11045
r-982 31 0.180645 31 0.180645 803760 1147492 656097
r-363 12 0.30303 12 0.30303 1 1 1
r-529 34 0.508021 34 0.508021 12356874 15025995 10442740
r-26 42 0.250871 42 0.250871 286 398 286
r-175 22 0.17316 22 0.17316 1 1 1
r-472 32 0.443548 32 0.443548 12060929 10124326 9332052
r-345 27 0.205128 27 0.205128 391760 406129 326353
r-728 25 0.5 25 0.5 161307 125704 127252
r-487 20 0.521053 20 0.521053 16642 13052 15947
r-479 25 0.52 25 0.52 66135 59856 56482
r-114 11 0.436364 11 0.436364 158 137 157
r-663 32 0.465726 32 0.465726 21636475 16855186 15752829
r-373 43 0.365449 43 0.365449 31741 20957 24835
r-267 46 0.463768 46 0.463768 1409957126 1270826965 1118393217
r-807 50 0.480816 50 0.480816 100541834 78924057 60619294
r-398 18 0.424837 18 0.424837 17679 10644 13317
r-806 33 0.435606 33 0.435606 58935196 52492269 48061714
r-708 10 0.466667 10 0.466667 174 111 158
r-564 29 0.487685 29 0.487685 974355 793661 705743
r-233 13 0.153846 13 0.153846 1 1 1
r-622 38 0.341394 38 0.341394 275715000 271163827 221343206
r-15 10 0.2 10 0.2 1 1 1
r-61 22 0.367965 22 0.367965 29 47 29
r-743 23 0.403162 23 0.403162 317240 247559 247222
r-86 21 0.257143 21 0.257143 1 1 1
r-507 28 0.494709 28 0.494709 2385747 1944568 1842245
r-13 42 0.250871 42 0.250871 69 87 69
r-435 24 0.0833333 24 0.0833333 1 1 1
r-832 35 0.161345 35 0.161345 1 1 1
r-679 31 0.425806 31 0.425806 5310 4399 4433
r-465 36 0.514286 36 0.514286 11258320 7753937 7880445
r-195 32 0.225806 32 0.225806 1 1 1
r-756 26 0.212308 26 0.212308 142797 318481 128796
r-540 27 0.358974 27 0.358974 1169497 2057369 919005
r-22 25 0.153333 25 0.153333 1 1 1
r-958 18 0.366013 18 0.366013 1 1 1
r-356 30 0.514943 30 0.514943 490221 506449 384131
r-38 43 0.365449 43 0.365449 -1 -1 -1
r-753 44 0.5074 44 0.5074 85388173 94468155 65116065
r-581 34 0.508021 34 0.508021 9262745 7194221 6908695
r-120 37 0.315315 37 0.315315 90009974 100329354 71016143
r-994 19 0.491228 19 0.491228 15800 12366 11862
r-126 32 0.120968 32 0.120968 1 1 1
r-247 21 0.257143 21 0.257143 97545 90822 83978
r-892 37 0.315315 37 0.315315 1353 1131 1298
r-304 41 0.497561 41 0.497561 5695904 8087550 4703869
r-543 35 0.208403 35 0.208403 19852967 31250526 17746249
r-257 24 0.463768 24 0.463768 138851 122898 114217
r-866 16 0.4 16 0.4 1158 1050 935
r-530 16 0.458333 16 0.458333 23 35 23
r-447 43 0.33887 43 0.33887 -1 -1 -1
r-723 10 0.533333 10 0.533333 1 1 1
r-616 38 0.512091 38 0.512091 22422071 31726383 17695231
r-705 21 0.180952 21 0.180952 88097 54811 79343
r-876 28 0.518519 28 0.518519 197300 157900 148638
r-157 19 0.526316 19 0.526316 2151 2106 1937
r-521 48 0.382979 48 0.382979 180700 96825 142198
r-341 17 0.529412 17 0.529412 2269 1433 2141
r-160 29 0.295567 29 0.295567 1 1 1
r-776 28 0.0714286 28 0.0714286 1 1 1
r-977 12 0.530303 12 0.530303 154 124 153
r-718 24 0.15942 24 0.15942 65992 20205 59485
r-416 40 0.0974359 40 0.0974359 1 1 1
r-575 46 0.371981 46 0.371981 -1 -1 -1
r-107 38 0.308677 38 0.308677 281 363 281
r-758 24 0.521739 24 0.521739 60528 29279 44292
r-178 42 0.396051 42 0.396051 1441816646 1609279124 1220180709
r-775 26 0.212308 26 0.212308 565844 334771 451795
r-761 27 0.39886 27 0.39886 193 237 193
r-497 17 0.308824 17 0.308824 1 1 1
r-542 40 0.05 40 0.05 1 1 1
r-684 35 0.0571429 35 0.0571429 1 1 1
r-189 36 0.412698 36 0.412698 102605111 95298091 82060554
r-967 17 0.382353 17 0.382353 1 1 1
r-740 12 0.409091 12 0.409091 1 1 1
r-238 19 0.409357 19 0.409357 56861 66197 49126
r-714 37 0.279279 37 0.279279 174138985 199022806 139287686
r-969 25 0.333333 25 0.333333 679305 618900 547485
r-611 44 0.332981 44 0.332981 6708 5024 5331
r-63 43 0.27907 43 0.27907 693 362 649
r-501 49 0.219388 49 0.219388 67 111 67
r-759 42 0.501742 42 0.501742 95472104 98639693 79169930
r-229 29 0.517241 29 0.517241 754495 669782 654201
r-117 35 0.110924 35 0.110924 1 1 1
r-526 21 0.180952 21 0.180952 32208 10893 11946
r-383 11 0.181818 11 0.181818 1 1 1
r-460 49 0.44898 49 0.44898 12820871 7635195 8898951
r-145 31 0.232258 31 0.232258 1 1 1
r-299 33 0.344697 33 0.344697 265 297 262
r-668 40 0.45 40 0.45 1547751 1236275 1148763
r-911 38 0.507824 38 0.507824 17586539 19971484 14903080
r-985 41 0.47561 41 0.47561 125192407 103453710 93833790
r-902 34 0.213904 34 0.213904 27299240 26010113 22782590
r-215 23 0.166008 23 0.166008 1 1 1
r-357 17 0.308824 17 0.308824 7270 9157 5220
r-349 28 0.507937 28 0.507937 1953923 1460612 1552197
r-860 26 0.443077 26 0.443077 2352611 2184060 1807464
r-314 10 0.533333 10 0.533333 115 54 115
r-970 33 0.265152 33 0.265152 1 1 1
r-211 29 0.517241 29 0.517241 666380 449283 546095
r-517 20 0.526316 20 0.526316 8750 5494 7479
r-434 14 0.527473 14 0.527473 333 268 326
r-169 17 0.529412 17 0.529412 3303 2525 2929
r-493 36 0.412698 36 0.412698 75862905 67203269 60245299
r-389 18 0.503268 18 0.503268 8778 5976 7782
r-544 26 0.516923 26 0.516923 123443 68603 87795
r-202 20 0.394737 20 0.394737 1 1 1
r-926 24 0.48913 24 0.48913 256276 149964 179327
r-683 18 0.522876 18 0.522876 1891 1157 1669
r-922 10 0.533333 10 0.533333 31 28 31
r-862 14 0.527473 14 0.527473 2484 2215 2111
r-896 23 0.521739 23 0.521739 22729 23370 20304
r-39 29 0.512315 29 0.512315 472238 812117 405726
r-658 36 0.488889 36 0.488889 336234 292813 239748
r-766 17 0.308824 17 0.308824 1 1 1
r-102 24 0.507246 24 0.507246 25353 15338 21614
r-779 21 0.466667 21 0.466667 90568 68309 68690
r-738 21 0.428571 21 0.428571 51 55 51
r-246 27 0.39886 27 0.39886 275 249 241
r-203 33 0.117424 33 0.117424 2416761 13192846 2038490
r-336 31 0.516129 31 0.516129 1272341 1118861 1031140
r-151 46 0.0850242 46 0.0850242 -1 -1 -1
r-473 25 0.28 25 0.28 554718 713394 462008
r-590 40 0.511538 40 0.511538 15328858 14904988 11806703
r-124 48 0.421986 48 0.421986 -1 -1 -1
r-48 28 0.198413 28 0.198413 1 1 1
r-320 16 0.233333 16 0.233333 5925 2966 5425
r-1 39 0.415655 39 0.415655 45717 25545 38126
r-147 24 0.507246 24 0.507246 22272 15473 18221
r-764 24 0.344203 24 0.344203 38 51 38
r-427 13 0.538462 13 0.538462 735 728 725
r-742 41 0.095122 41 0.095122 1317203163 -1 2543823332
r-381 16 0.525 16 0.525 3103 2359 2724
r-516 32 0.483871 32 0.483871 61317 46195 46422
r-819 40 0.480769 40 0.480769 3008988 1899194 2316940
r-204 31 0.490323 31 0.490323 48303 29555 34050
r-703 12 0.30303 12 0.30303 171 101 162
r-988 39 0.510121 39 0.510121 28713303 33769046 24057952
r-931 49 0.306122 49 0.306122 -1 -1 -1
r-283 13 0.282051 13 0.282051 1 1 1
r-188 13 0.538462 13 0.538462 194 176 188
r-323 39 0.472335 39 0.472335 119626258 101659691 89569788
r-46 30 0.404598 30 0.404598 1094 806 1063
r-470 13 0.282051 13 0.282051 797 1227 731
r-618 39 0.334683 39 0.334683 1034 1108 990
r-25 33 0.503788 33 0.503788 5661233 5221024 4384265
r-667 16 0.525 16 0.525 2285 2153 2192
r-278 21 0.466667 21 0.466667 145 165 145
r-198 42 0.507549 42 0.507549 62072656 46199434 41604511
r-166 22 0.367965 22 0.367965 32 49 32
r-547 29 0.246305 29 0.246305 1 1 1
r-109 48 0.421986 48 0.421986 -1 -1 -1
r-216 30 0.370115 30 0.370115 12649444 13112244 10736403
r-588 47 0.194265 47 0.194265 63 97 63
r-923 14 0.43956 14 0.43956 24 33 24
r-782 48 0.283688 48 0.283688 -1 -1 -1
r-901 42 0.250871 42 0.250871 750617834 1112695715 639218439
r-760 24 0.463768 24 0.463768 186830 125812 142256
r-603 10 0.355556 10 0.355556 56 35 56
r-355 41 0.509756 41 0.509756 14767055 20540028 12118104
r-936 19 0.409357 19 0.409357 59206 56356 46918
r-640 48 0.0416667 48 0.0416667 1 1 1
r-989 10 0.533333 10 0.533333 151 101 151
r-115 41 0.42439 41 0.42439 397685 306132 341328
r-635 20 0.505263 20 0.505263 307 160 304
r-454 39 0.437247 39 0.437247 212024882 225132617 166862819
r-132 18 0.111111 18 0.111111 1 1 1
r-872 36 0.474603 36 0.474603 235940 161884 189223
r-403 30 0.331034 30 0.331034 7497226 6845488 5523353
r-500 19 0.350877 19 0.350877 45362 54774 38645
r-99 23 0.166008 23 0.166008 4914 2031 3741
r-793 21 0.32381 21 0.32381 1 1 1
r-629 16 0.458333 16 0.458333 7927 5834 6258
r-940 24 0.507246 24 0.507246 31157 21168 27079
r-98 30 0.128736 30 0.128736 30935129 11482742 25084787
r-377 29 0.133005 29 0.133005 124477 23461 86204
r-440 37 0.429429 37 0.429429 97134 56687 73678
r-385 44 0.473573 44 0.473573 4702732 4134374 2602305
r-276 26 0.470769 26 0.470769 3531 1881 3213
r-375 21 0.514286 21 0.514286 2950 2111 2779
r-647 47 0.388529 47 0.388529 99777 68830 88134
r-138 38 0.398293 38 0.398293 308291898 303835454 251008452
r-149 12 0.166667 12 0.166667 1 1 1
r-686 47 0.492137 47 0.492137 509685090 400951073 373373284
r-294 40 0.357692 40 0.357692 8463 4987 7436
r-235 47 0.499537 47 0.499537 149547086 207202224 100998006
r-836 46 0.476329 46 0.476329 12496239 9856788 9238222
r-670 38 0.193457 38 0.193457 44034444 42053514 35755135
r-968 34 0.45098 34 0.45098 48624696 53601666 39898780
r-948 39 0.512821 39 0.512821 11107747 14530819 8825505
r-270 27 0.39886 27 0.39886 814 942 740
r-641 10 0.555556 10 0.555556 30 37 30
r-418 42 0.437863 42 0.437863 1261965617 1268611387 1034821206
r-301 14 0.494505 14 0.494505 1 1 1
r-898 38 0.513514 38 0.513514 20468566 22043668 15893560
r-116 21 0.466667 21 0.466667 239 229 236
r-143 22 0.454545 22 0.454545 290 225 285
r-735 43 0.172757 43 0.172757 485359878 985747786 394158816
r-197 50 0.480816 50 0.480816 52994071 57858469 37645925
r-921 14 0.527473 14 0.527473 804 321 782
r-471 34 0.508021 34 0.508021 1281648 1942126 943319
r-179 40 0.328205 40 0.328205 417 374 399
r-690 40 0.466667 40 0.466667 92841454 92278499 69098679
r-268 46 0.507246 46 0.507246 299583313 466783156 231099342
r-293 22 0.484848 22 0.484848 87402 60953 64747
r-437 38 0.490754 38 0.490754 1695285 2400746 1426316
r-633 30 0.0666667 30 0.0666667 1 1 1
r-550 26 0.492308 26 0.492308 8762 8282 7833
r-340 16 0.458333 16 0.458333 23 35 23
r-308 45 0.377778 45 0.377778 34900 17421 26759
r-144 47 0.508788 47 0.508788 357595958 471068935 279547234
r-391 11 0.436364 11 0.436364 196 103 159
r-210 20 0.521053 20 0.521053 21115 25729 18442
r-431 25 0.333333 25 0.333333 32 53 32
r-101 47 0.122109 47 0.122109 1 1 1
r-387 37 0.504505 37 0.504505 7594439 7447320 5633821
r-562 26 0.147692 26 0.147692 143236 128737 115377
r-763 42 0.493612 42 0.493612 242127495 165240213 149306135
r-405 36 0.385714 36 0.385714 6398 4996 5525
r-851 47 0.366327 47 0.366327 -1 -1 -1
r-681 45 0.20202 45 0.20202 2017209788 1814562663 1523147313
r-467 23 0.498024 23 0.498024 5194 2691 4665
r-261 50 0.506939 50 0.506939 184304231 328779228 148911917
r-369 29 0.133005 29 0.133005 1 1 1
r-854 10 0.466667 10 0.466667 168 92 165
r-72 26 0.409231 26 0.409231 1032961 727879 858040
r-135 32 0.225806 32 0.225806 1 1 1
r-93 48 0.283688 48 0.283688 -1 -1 -1
r-69 13 0.461538 13 0.461538 557 408 537
r-787 24 0.391304 24 0.391304 582157 507820 431231
r-944 50 0.489796 50 0.489796 101229953 98677060 70541057
r-796 37 0.513514 37 0.513514 15715339 16652561 11343412
r-754 32 0.314516 32 0.314516 22762864 37192202 19734533
r-613 16 0.4 16 0.4 1 1 1
r-343 13 0.282051 13 0.282051 1 1 1
r-676 47 0.471785 47 0.471785 1161636861 1168653834 894154412
r-736 50 0.372245 50 0.372245 -1 -1 -1
r-935 18 0.522876 18 0.522876 934 630 869
r-504 49 0.331633 49 0.331633 -1 -1 -1
r-380 39 0.188934 39 0.188934 1 1 1
r-148 43 0.504983 43 0.504983 125693155 158619423 100486668
r-430 44 0.332981 44 0.332981 -1 -1 -1
r-957 16 0.5 16 0.5 122 141 122
r-463 40 0.357692 40 0.357692 1912 1689 1827
r-877 14 0.43956 14 0.43956 3245 3935 2711
r-469 40 0.45 40 0.45 443606032 412058947 372408228
r-984 22 0.0909091 22 0.0909091 1 1 1
r-691 18 0.424837 18 0.424837 45 46 45
r-980 34 0.486631 34 0.486631 559247 336884 401104
r-262 26 0.492308 26 0.492308 20795 11167 17963
r-993 40 0.480769 40 0.480769 3373788 3838153 2705853
r-303 14 0.142857 14 0.142857 1 1 1
r-485 50 0.497143 50 0.497143 -1 1407697624 908286694
r-520 39 0.334683 39 0.334683 2080 1554 2009
r-794 26 0.52 26 0.52 194266 170307 162707
r-492 28 0.0714286 28 0.0714286 1 1 1
r-277 25 0.28 25 0.28 564220 418140 407978
r-721 31 0.36129 31 0.36129 346 316 345
r-828 43 0.172757 43 0.172757 692353447 1259209878 619431313
r-92 22 0.246753 22 0.246753 1 1 1
r-59 45 0.268687 45 0.268687 -1 -1 -1
r-134 31 0.180645 31 0.180645 1 1 1
r-250 15 0.533333 15 0.533333 862 630 789
r-2 34 0.336898 34 0.336898 359 317 342
r-945 31 0.451613 31 0.451613 12797034 13424582 10488668
r-814 44 0.241015 44 0.241015 64 101 64
r-119 35 0.494118 35 0.494118 15802694 13222985 10940270
r-999 23 0.166008 23 0.166008 3884 2097 3456
r-239 30 0.45977 30 0.45977 5339927 5875928 4355540
r-592 45 0.505051 45 0.505051 58320129 75138582 43593541
r-744 24 0.507246 24 0.507246 240639 189796 201907
r-697 20 0.478947 20 0.478947 32007 20170 25648
r-643 25 0.48 25 0.48 1510 2315 1208
r-325 11 0.436364 11 0.436364 1 1 1
r-18 19 0.491228 19 0.491228 12008 8919 9822
r-702 21 0.32381 21 0.32381 34022 39997 24266
r-908 33 0.458333 33 0.458333 23058949 25094868 18483879
r-605 12 0.484848 12 0.484848 1 1 1
r-397 48 0.31117 48 0.31117 4368 6115 4077
r-219 38 0.102418 38 0.102418 6813999 2161219 5126984
r-14 41 0.47561 41 0.47561 130052010 105827281 97440409
r-519 32 0.352823 32 0.352823 1422 1180 1284
r-274 37 0.504505 37 0.504505 4684773 4890300 3603647
r-154 17 0.117647 17 0.117647 1 1 1
r-56 43 0.511628 43 0.511628 64421980 114727817 52666898
r-71 27 0.31339 27 0.31339 580520 1099174 528302
r-995 48 0.43883 48 0.43883 5095531 2316106 3563403
r-449 38 0.443812 38 0.443812 276070305 235137598 219661621
r-456 13 0.461538 13 0.461538 1738 1511 1671
r-106 40 0.492308 40 0.492308 1983622 2259088 1550917
r-915 20 0.336842 20 0.336842 27 43 27
r-843 26 0.147692 26 0.147692 36528 40078 30123
r-552 39 0.099865 39 0.099865 1 1 1
r-847 36 0.203175 36 0.203175 1 1 1
r-827 30 0.434483 30 0.434483 1180 1055 1116
r-765 28 0.198413 28 0.198413 424264 319873 318003
r-133 40 0.492308 40 0.492308 70070132 63186836 52418889
r-259 49 0.219388 49 0.219388 288 421 288
r-284 27 0.461538 27 0.461538 3756 3421 3508
r-698 45 0.327273 45 0.327273 -1 -1 -1
r-70 28 0.42328 28 0.42328 1656331 1234685 1274891
r-486 29 0.339901 29 0.339901 3097906 4299080 2550132
r-352 47 0.388529 47 0.388529 -1 -1 -1
r-699 44 0.443975 44 0.443975 1289607 936510 963157
r-489 15 0.342857 15 0.342857 1 1 1
r-4 27 0.0740741 27 0.0740741 1 1 1
r-218 12 0.409091 12 0.409091 340 133 343
r-464 25 0.513333 25 0.513333 9807 7396 8349
r-556 16 0.233333 16 0.233333 917 955 785
r-488 38 0.371266 38 0.371266 435141670 467738243 359968110
r-491 46 0.43285 46 0.43285 709015 934743 618663
r-288 41 0.095122 41 0.095122 1 1 1
r-598 29 0.487685 29 0.487685 3481440 2659048 2655077
r-770 28 0.515873 28 0.515873 200078 192612 165680
r-644 19 0.409357 19 0.409357 1 1 1
r-578 27 0.358974 27 0.358974 34 57 34
r-206 15 0.247619 15 0.247619 662 721 554
r-324 36 0.5 36 0.5 757867 383197 517507
r-731 27 0.262108 27 0.262108 1 1 1
r-675 27 0.262108 27 0.262108 1 1 1
r-568 44 0.502114 44 0.502114 218566160 405344110 184620854
r-453 39 0.415655 39 0.415655 95747 74917 71817
r-378 28 0.137566 28 0.137566 132620 317440 120019
r-895 44 0.359408 44 0.359408 60340 25957 48606
r-570 42 0.214866 42 0.214866 49 87 49
r-358 16 0.458333 16 0.458333 1 1 1
r-959 18 0.20915 18 0.20915 1 1 1
r-354 28 0.515873 28 0.515873 245319 335675 213841
r-47 23 0.498024 23 0.498024 4902 1910 3988
r-16 12 0.166667 12 0.166667 1 1 1
r-725 17 0.220588 17 0.220588 3904 6723 3284
r-607 45 0.490909 45 0.490909 380430380 320273303 273465177
r-333 42 0.493612 42 0.493612 154038712 158806590 107407031
r-932 33 0.477273 33 0.477273 11806164 11812426 8972664
r-704 42 0.437863 42 0.437863 1144330960 1304325697 956800781
r-201 24 0.289855 24 0.289855 1 1 1
r-867 44 0.332981 44 0.332981 -1 -1 -1
r-978 22 0.484848 22 0.484848 47150 28618 35801
r-597 25 0.28 25 0.28 1 1 1
r-737 24 0.431159 24 0.431159 179 270 179
r-885 40 0.507692 40 0.507692 54497459 52559232 39885222
r-924 11 0.545455 11 0.545455 256 182 263
r-271 44 0.332981 44 0.332981 15477 6424 13368
r-180 39 0.48583 39 0.48583 72785043 64294873 54445237
r-130 26 0.147692 26 0.147692 26950 18195 14776
r-8 10 0.2 10 0.2 1 1 1
r-596 41 0.487805 41 0.487805 1839029 1307178 1327977
r-243 11 0.436364 11 0.436364 1 1 1
r-811 18 0.470588 18 0.470588 225 163 223
r-321 11 0.327273 11 0.327273 1 1 1
r-60 49 0.505102 49 0.505102 172107406 170351167 131561196
r-726 10 0.466667 10 0.466667 26 25 26
r-313 25 0.52 25 0.52 146562 152023 126403
r-476 32 0.175403 32 0.175403 1 1 1
r-413 45 0.20202 45 0.20202 1 1 1
r-786 18 0.294118 18 0.294118 1 1 1
r-222 19 0.105263 19 0.105263 1 1 1
r-113 28 0.494709 28 0.494709 1910126 1817001 1485040
r-105 40 0.430769 40 0.430769 693543589 820211917 573853285
r-962 15 0.342857 15 0.342857 1214 1187 1097
r-65 34 0.513369 34 0.513369 6191565 8745515 4560517
r-275 46 0.476329 46 0.476329 1258745907 798346775 889436144
r-390 48 0.403369 48 0.403369 -1 -1 -1
r-182 32 0.225806 32 0.225806 5952296 8916508 5315685
r-244 49 0.493197 49 0.493197 227456954 90618757 170892683
r-445 43 0.48948 43 0.48948 189771581 205169921 137044485
r-996 39 0.22942 39 0.22942 513132574 818975818 454026168
r-961 38 0.490754 38 0.490754 1212628 715499 818787
r-608 22 0.311688 22 0.311688 217990 157591 183149
r-657 41 0.512195 41 0.512195 17264736 20167269 13153442
r-837 35 0.510924 35 0.510924 7883238 8790031 6736821
r-815 16 0.525 16 0.525 2818 2850 2740
r-534 16 0.533333 16 0.533333 99 170 95
