instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped-D mcsplit-smart-swapped-O mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped-D mcsplit-b-smart-swapped-O mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped-D mcsplit-nosort-smart-swapped-O
r-702 11 0.890909 44 0.038055 578 38 578 578 1131 388 1071 129 1071 1071 759 469 759 759
r-85 14 0.725275 28 0.558201 90170 25469 25469 90170 31185 88422 121034 36597 36597 121034 83878 28100 28100 83878
r-692 20 0.210526 36 0.825397 3125 3718 3125 3125 74201 5469 5234 3721 5234 5234 10022 18299 10022 10022
r-314 39 0.991903 43 0.435216 7733037 46334 46334 7733037 32279836 1357131 11858470 52282 52282 11858470 15268631 535944 535944 15268631
r-413 43 0.387597 37 0.966967 36493 1398667 36493 1398667 43594 374994 13265 1312577 13265 1312577 33341 851434 33341 851434
r-406 18 0.633987 31 0.296774 16733 20412 16733 16733 132942 34795 22680 22753 22680 22680 126575 54516 126575 126575
r-278 35 0.633613 29 0.389163 4266511 3685440 3685440 3685440 6172628 16410928 7403410 6447547 6447547 6447547 14617262 14014797 14014797 14014797
r-491 23 0.735178 33 0.267045 49183 22679 22679 49183 509704 86976 71056 31454 31454 71056 427355 222485 222485 427355
r-687 40 0.766667 14 0.626374 41049 28011 28011 28011 39888 32656 52004 33025 33025 33025 68530 13861 13861 13861
r-164 23 0.640316 11 0.490909 338 2960 2960 2960 348 6181 414 3470 3470 3470 3873 3532 3532 3532
r-867 16 1 41 0.158537 15983 529 529 15983 52538 5848 28930 502 502 28930 15956 1056 1056 15956
r-437 46 0.0637681 39 0.51552 9706954 634254 634254 634254 12656370 8691078 7105256 1029566 1029566 1029566 6659461 15724378 15724378 15724378
r-134 39 0.983806 34 0.522282 30585610 13245 13245 13245 30066321 11585 39769324 13845 13845 13845 23191439 1321226 1321226 1321226
r-252 27 0.339031 24 0.619565 77222 229300 229300 229300 107824 938780 112370 351017 351017 351017 185420 1091047 1091047 1091047
r-979 18 0.313725 42 0.295006 293614 869638 293614 293614 860787 288816 400717 1287738 400717 400717 442674 687670 442674 442674
r-825 42 0.569106 40 0.74359 225123571 -1 225123571 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-84 50 0.755102 37 0.684685 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-331 45 0.0919192 11 0.218182 144 144 144 144 142 150 96 107 107 107 73 198 198 198
r-600 28 0.656085 18 0.830065 17013 137821 17013 137821 43850 116702 18962 181735 18962 181735 155358 134444 155358 134444
r-739 48 0.140071 45 0.731313 887089 1405460 1405460 1405460 1336593 7815335 1295217 2795781 2795781 2795781 5003374 8787093 8787093 8787093
r-776 50 0.512653 45 0.0777778 2635828 36487275 2635828 36487275 4878227 54171408 4341889 57307841 4341889 57307841 15744108 46040442 15744108 46040442
r-384 23 0.249012 15 0.828571 66 942 66 942 82 2949 189 1665 189 1665 1349 2545 1349 2545
r-855 31 0.606452 38 0.0156472 1517 507150 1517 1517 870214 1213 2990 765440 2990 2990 43767 560197 43767 43767
r-3 41 0.632927 45 0.957576 1032614 668820113 1032614 1032614 649954912 1011232 1544191 -1 1544191 1544191 105133633 666834137 105133633 105133633
r-968 35 0.141176 12 0.924242 241 1384 241 1384 255 3777 353 2949 353 2949 495 2073 495 2073
r-51 44 0.00211416 35 0.0638655 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-634 36 0.974603 28 0.248677 26214 592 592 592 29887 155664 44430 1205 1205 1205 17162 2981 2981 2981
r-274 44 0.0803383 29 0.0615764 969136 197664 969136 197664 749606 198892 676197 146651 676197 146651 25926472 1491375 25926472 1491375
r-1000 17 0.654412 32 0.247984 27253 4289 27253 27253 203860 36116 40600 5616 40600 40600 108721 34118 108721 108721
r-200 48 0.552305 50 0.981224 11102661 -1 11102661 11102661 -1 11063960 11886045 -1 11886045 11886045 4791881 -1 4791881 4791881
r-93 37 0.71021 18 0.326797 26705 94923 94923 94923 34807 642581 35479 140523 140523 140523 193607 280694 280694 280694
r-768 47 0.493062 49 0.467687 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-454 23 0.221344 35 0.636975 94217 47816 47816 94217 1282460 151592 148102 57970 57970 148102 265716 183327 183327 265716
r-192 20 0.557895 11 0.218182 611 1037 611 1037 667 6889 796 1583 796 1583 1404 5427 1404 5427
r-802 11 0.690909 30 0.473563 5671 5426 5426 5671 24281 5608 5619 6940 6940 5619 24573 19334 19334 24573
r-896 14 0.417582 30 0.8 5295 860 5295 5295 31119 6052 7731 1064 7731 7731 8723 3132 8723 8723
r-317 45 0.785859 20 0.4 37661 145551 145551 145551 43879 789516 46291 223173 223173 223173 314136 507751 507751 507751
r-550 45 0.237374 44 0.169133 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-114 15 0.266667 12 0.560606 287 434 434 434 387 2550 417 415 415 415 1162 737 737 737
r-422 14 0.0769231 30 0.347126 399577 6946 6946 399577 18640 349363 396181 2683 2683 396181 506128 85850 85850 506128
r-472 23 0.525692 11 0.0727273 905 6767 905 6767 2234 11764 1233 9144 1233 9144 2523 13507 2523 13507
r-558 36 0.414286 40 0.65 113385185 49084763 113385185 113385185 247443193 121301778 224814803 82633272 224814803 224814803 164844764 153710456 164844764 164844764
r-300 25 0.803333 30 0.383908 54349 31715 31715 54349 445543 59222 79806 10979 10979 79806 1071780 209165 209165 1071780
r-150 19 0.555556 49 0.447279 9057063 2824879 2824879 9057063 8819972 8949609 14151299 4440140 4440140 14151299 15409052 8906251 8906251 15409052
r-340 11 0.927273 50 0.608163 86475 146071 146071 86475 150599 86132 81719 135186 135186 81719 138618 183960 183960 138618
r-780 26 0.766154 27 0.541311 3902005 286135 286135 3902005 464813 3326655 7438129 391719 391719 7438129 1245739 1101445 1101445 1245739
r-118 44 0.560254 36 0.12381 942143 5037212 942143 5037212 3530929 12087954 1450991 7796500 1450991 7796500 5575232 8373585 5575232 8373585
r-723 43 0.353267 18 0.928105 739 87253 739 87253 1594 204860 260 119038 260 119038 28847 239712 28847 239712
r-125 35 0.670588 15 0.0666667 47 34162 47 34162 29 44103 164 55887 164 55887 8685 45452 8685 45452
r-998 24 0.0181159 44 0.891121 8154 30 30 8154 5705 4170 18196 520 520 18196 8561 944 944 8561
r-935 31 0.088172 35 0.885714 3539 7073 7073 3539 46282 3880 2701 3520 3520 2701 33903 3212 3212 33903
r-254 49 0.186224 36 0.996825 3256 81821 3256 81821 8346 31648 6016 186895 6016 186895 19874 76347 19874 76347
r-933 10 0.844444 38 0.156472 1385 134 134 1385 2810 1714 2790 177 177 2790 1554 930 930 1554
r-681 32 0.554435 23 0.296443 986423 643264 986423 643264 1498342 2754626 1635455 1000569 1635455 1000569 1218630 5256375 1218630 5256375
r-249 19 0.45614 35 0.929412 8270 15448 8270 8270 23727 7728 9978 11086 9978 9978 13382 8239 13382 13382
r-990 37 0.701201 13 0.0512821 791 18101 791 18101 1854 38802 279 32365 279 32365 2828 53695 2828 53695
r-418 17 0.580882 45 0.514141 2307250 1366267 1366267 2307250 1429224 2280462 3294688 2020096 2020096 3294688 2738199 1969517 1969517 2738199
r-22 42 0.558653 27 0.866097 1897720 37526072 1897720 37526072 4419804 25302480 2636953 67606093 2636953 67606093 6223056 18872238 6223056 18872238
r-130 22 0.601732 13 0.974359 2749 437367 2749 437367 39727 119087 3084 495966 3084 495966 27053 476916 27053 476916
r-897 41 0.731707 13 0.423077 7971 16231 16231 16231 9472 151620 9958 21739 21739 21739 61167 82393 82393 82393
r-32 24 0.373188 36 0.214286 569911 2512239 569911 569911 2282829 681439 766946 3671395 766946 766946 1310821 5350784 1310821 1310821
r-411 37 0.791291 42 0.8223 499437865 -1 499437865 499437865 -1 588772210 763989763 -1 763989763 763989763 -1 -1 -1 -1
r-597 18 0.562092 44 0.472516 2756761 1305394 1305394 2756761 1852377 2663557 4191142 1963046 1963046 4191142 3113233 4022974 4022974 3113233
r-145 22 0.904762 28 0.259259 19624 1914 1914 19624 91557 17362 7956 2581 2581 7956 15565 23559 23559 15565
r-905 16 0.966667 38 0.59744 9170200 47576 47576 9170200 469495 3756640 10741192 8980 8980 10741192 8325174 1680869 1680869 8325174
r-269 12 0.469697 47 0.786309 6160 1611 6160 6160 32635 6347 6266 346 6266 6266 12820 25640 12820 12820
r-916 27 0.196581 10 0.688889 407 654 654 654 437 3975 443 915 915 915 1073 2269 2269 2269
r-450 13 0.115385 29 0.12069 177 146 146 177 155 169 97 114 114 97 425 50933 50933 425
r-917 30 0.82069 10 0.177778 49 756 49 756 55 3235 65 1119 65 1119 919 1969 919 1969
r-83 21 0.0619048 16 0.0416667 7129924 73757964 7129924 73757964 55509897 47613317 7143174 25475339 7143174 25475339 4038679 26666738 4038679 26666738
r-660 47 0.150786 49 0.823129 461642 148029 148029 461642 4541746 411867 842322 239014 239014 842322 1649274 1742872 1742872 1649274
r-583 23 0.225296 13 0.564103 2242 1981 1981 1981 2978 6878 2707 1889 1889 1889 5599 5189 5189 5189
r-885 36 0.601587 41 0.429268 303526237 216627098 216627098 303526237 734893814 291031168 -1 -1 -1 -1 692224731 341578460 341578460 692224731
r-795 33 0.507576 26 0.876923 71714 2351665 71714 2351665 151973 1039826 99395 4279183 99395 4279183 393724 827106 393724 827106
r-751 38 0.662873 26 0.873846 3022962 55141623 3022962 55141623 6476878 38762215 1650192 89740425 1650192 89740425 11550928 37304505 11550928 37304505
r-709 39 0.574899 11 0.963636 47163 221038 47163 221038 380296 141240 14549 120636 14549 120636 160814 236920 160814 236920
r-299 32 0.0625 15 0.72381 1782 1139 1139 1139 2251 14393 1750 1946 1946 1946 1492 2523 2523 2523
r-298 43 0.72979 22 0.891775 3739298 6176123 3739298 6176123 4849784 5560357 4795265 7639868 4795265 7639868 12935988 10100577 12935988 10100577
r-467 35 0.712605 34 0.249554 299381 350866 299381 350866 554147 2741527 483111 517269 483111 517269 2276561 1253918 2276561 1253918
r-226 35 0.0957983 13 0.128205 74 159 159 159 74 159 73 108 108 108 1484865 260 260 260
r-889 15 0.571429 39 0.225371 42090 7872 42090 42090 69078 50698 62525 8891 62525 62525 26583 30136 26583 26583
r-492 17 0.970588 12 0.484848 3693 118 118 118 3943 6864 4143 108 108 108 3686 275 275 275
r-945 48 0.00975177 49 0.317177 -1 16566262 16566262 -1 -1 -1 -1 27420509 27420509 -1 -1 -1 -1 -1
r-771 26 0.947692 36 0.579365 7684996 11539 11539 7684996 64168 1114610 10926657 14164 14164 10926657 8216698 290589 290589 8216698
r-530 11 0.0363636 29 0.251232 73099 23571 23571 73099 34031 65513 56092 20822 20822 56092 124 90 90 124
r-75 13 0.692308 14 0.164835 110 263 110 110 900 111 194 393 194 194 625 706 625 625
r-516 39 0.099865 46 0.830918 18943 20106 20106 18943 615674 27615 41327 10716 10716 41327 161085 82956 82956 161085
r-94 13 0.641026 30 0.6 26270 27416 27416 26270 28392 26115 31195 35787 35787 31195 35646 29416 29416 35646
r-502 23 0.0909091 36 0.815873 6450 2606 2606 6450 100987 5683 13418 707 707 13418 72686 3109 3109 72686
r-665 48 0.243794 46 0.147826 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-497 34 0.122995 16 0.716667 1389 3058 3058 3058 1734 17825 2069 4980 4980 4980 4825 9285 9285 9285
r-409 26 0.230769 40 0.885897 25137 7772 25137 25137 131671 28783 38092 11734 38092 38092 77324 14119 77324 77324
r-722 31 0.453763 40 0.216667 9751404 49087200 9751404 9751404 41810549 11803247 12910085 96693441 12910085 12910085 26321958 18631841 26321958 26321958
r-182 42 0.426249 20 0.673684 734934 2376457 734934 2376457 1056178 7832943 1108052 3675292 1108052 3675292 3101690 5886282 3101690 5886282
r-28 32 0.1875 25 0.516667 261311 152973 152973 152973 382646 968081 381281 232391 232391 232391 1080976 722663 722663 722663
r-388 26 0.270769 37 0.163664 1753580 17681612 1753580 1753580 17599096 2318310 2426398 27930441 2426398 2426398 10226773 14232549 10226773 10226773
r-853 35 0.867227 18 0.915033 552 434 552 434 553 437 295 172 295 172 4196952 1422 4196952 1422
r-103 30 0.386207 42 0.227642 23818755 140831064 23818755 23818755 131476829 30669356 43444451 276455331 43444451 43444451 60672446 62763625 60672446 60672446
r-205 44 0.0549683 24 0.692029 22075 5713 5713 5713 26031 190989 24932 2708 2708 2708 23975 14559 14559 14559
r-607 17 0.404412 29 0.108374 3727 24332 3727 3727 21785 3733 3660 37201 3660 3660 11049 25697 11049 11049
r-927 11 0.509091 17 0.272059 322 223 322 322 2952 337 454 266 454 454 2251 1660 2251 2251
r-784 49 0.355442 11 0.181818 61 105 61 105 60 120 85 102 85 102 662 542 662 542
r-526 31 0.501075 11 0.872727 520 28103 520 28103 759 23638 642 32919 642 32919 23243 20474 23243 20474
r-926 12 0.378788 14 0.67033 391 170 391 391 2121 348 520 197 520 520 369 2016 369 369
r-480 31 0.595699 44 0.859408 3248325 60757787 3248325 3248325 52303018 4206037 5025871 109533816 5025871 5025871 27698573 9350845 27698573 27698573
r-738 17 0.926471 11 0.490909 1969 101 101 101 1998 2850 1633 119 119 119 383 242 242 242
r-765 24 0.768116 46 0.593237 82183560 7253945 7253945 82183560 10925302 78698072 140488953 10899278 10899278 140488953 58440419 30646664 30646664 58440419
r-964 41 0.613415 23 0.0711462 8620 400891 8620 400891 36352 444826 10362 614506 10362 614506 105785 602938 105785 602938
r-362 18 0.169935 32 0.677419 14797 3629 3629 14797 93521 16633 21412 4457 4457 21412 18658 10324 10324 18658
r-286 35 0.196639 50 0.48 985947697 124168196 124168196 985947697 284782844 813982508 -1 222894311 222894311 -1 388358601 249759407 249759407 388358601
r-126 33 0.791667 32 0.731855 56851986 12298798 12298798 12298798 60326693 11686916 92391588 15292793 15292793 15292793 56469413 99093107 99093107 99093107
r-925 47 0.86124 33 0.238636 108859 115655 115655 115655 165103 1182489 167394 195922 195922 195922 239182 128479 128479 128479
r-817 37 0.418919 41 0.341463 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-198 22 0.012987 39 0.37112 2846226309 1565044 1565044 2846226309 67496030 160215894 3323196158 2061430 2061430 3323196158 2212049316 251173350 251173350 2212049316
r-931 37 0.600601 29 0.162562 162984 932950 162984 932950 445345 3071626 172565 488061 172565 488061 829497 1629463 829497 1629463
r-308 21 0.285714 34 0.743316 62290 11384 62290 62290 772947 79503 93319 11849 93319 93319 410097 81319 410097 410097
r-246 13 0.884615 17 0.845588 935 540 540 935 656 785 765 496 496 765 7388 13429 13429 7388
r-305 17 0.0220588 35 0.778151 14713 38 38 14713 70768 7210 27087 252 252 27087 15577 2140 2140 15577
r-268 34 0.327986 49 0.0357143 193577 488232125 193577 193577 488215852 165096 284121 651250752 284121 284121 13088275 526928038 13088275 13088275
r-732 41 0.617073 20 0.252632 247945 423415 247945 423415 374430 2867710 370267 652901 370267 652901 723970 868487 723970 868487
r-562 17 0.5 10 0.244444 417 1280 417 1280 540 1119 178 992 178 992 1105 1216 1105 1216
r-64 12 0.848485 50 0.60898 1174 3522 3522 1174 3745 1172 1062 3429 3429 1062 454 480 480 454
r-831 18 0.718954 34 0.723708 580971 1207568 580971 580971 1184735 569794 787626 1853669 787626 787626 475082 706051 475082 475082
r-378 26 0.0830769 30 0.103448 440201 1196100 1196100 440201 1543038 403854 268738 1159506 1159506 268738 6126924 12797055 12797055 6126924
r-238 43 0.818383 33 0.248106 94238 213648 213648 213648 124249 2132479 72744 353060 353060 353060 405110 1163073 1163073 1163073
r-217 21 0.0333333 28 0.455026 1612582 5542 5542 1612582 193196 135775 2165667 7784 7784 2165667 3208947 52014 52014 3208947
r-837 20 1 13 0.115385 101 21 21 21 104 840 333 231 231 231 158 421 421 421
r-386 30 0.671264 44 0.35518 9473042 4644960 4644960 9473042 63365923 11057906 16128364 7607018 7607018 16128364 30993221 42401482 42401482 30993221
r-632 22 0.0735931 38 0.450925 3559738 37426 37426 3559738 227085 1078858 5060291 36290 36290 5060291 3647878 1412018 1412018 3647878
r-661 12 0.727273 10 0.755556 312 417 312 417 350 414 413 521 413 521 733 1774 733 1774
r-276 32 0.983871 43 0.666667 -1 478301 478301 -1 -1 -1 -1 611131 611131 -1 -1 55716340 55716340 -1
r-757 18 0.640523 29 0.975369 776 655290 776 776 659023 1130 933 725926 933 933 7417 299137 7417 7417
r-676 36 0.103175 42 0.637631 351729 387189 387189 351729 3964692 375099 652971 662432 662432 652971 945377 1235480 1235480 945377
r-115 23 0.652174 31 0.2 16431 18506 16431 16431 461482 19515 22111 23652 22111 22111 109659 113933 109659 109659
r-512 42 0.665505 30 0.558621 255315282 75058875 75058875 75058875 242919222 88773337 535907699 146738383 146738383 146738383 125886346 318507091 318507091 318507091
r-414 33 0.511364 24 0.0869565 48953 587710 48953 587710 120241 118630 55384 862621 55384 862621 83687 488529 83687 488529
r-574 11 1 14 0.032967 42 12 12 42 309 26 163 123 123 163 44 12 12 44
r-826 16 0.783333 22 0.861472 834 12970 834 834 12387 870 611 15448 611 611 3908 13828 3908 3908
r-920 36 0.347619 20 0.7 73345 330033 73345 330033 88977 967199 93862 500015 93862 500015 500719 831655 500719 831655
r-527 20 0.0210526 39 0.773279 20368 542 542 20368 88037 8849 39196 360 360 39196 43810 3867 3867 43810
r-208 15 0.533333 40 0.635897 110259 265426 110259 110259 260725 106645 143290 390527 143290 143290 147188 82882 147188 147188
r-141 44 0.308668 47 0.713228 43923821 14825769 43923821 43923821 302136377 46234956 75633141 25266862 75633141 75633141 75888517 113207754 75888517 75888517
r-928 25 0.613333 19 0.754386 42547 205056 42547 205056 54923 146036 64127 331179 64127 331179 134500 219051 134500 219051
r-337 45 0.478788 25 0.846667 286866 5250259 286866 5250259 911266 8172484 398799 7751169 398799 7751169 3912967 7115571 3912967 7115571
r-638 15 0.733333 19 0.684211 12781 9027 9027 12781 11198 11882 17505 12151 12151 17505 19408 13256 13256 19408
r-854 13 1 42 0.624855 416572108 445954 445954 416572108 21309671 317205200 391492764 63499 63499 391492764 378396990 956669 956669 378396990
r-769 14 0.978022 26 0.430769 62865 280 280 62865 154025 35170 94943 185 185 94943 80172 9707 9707 80172
r-366 50 0.878367 40 0.702564 -1 313100414 313100414 313100414 -1 494979864 -1 495866553 495866553 495866553 -1 838320589 838320589 838320589
r-610 24 0.311594 33 0.897727 17633 12686 17633 17633 85476 20410 25825 18202 25825 25825 19357 38170 19357 19357
r-157 15 0.495238 13 0.269231 810 3541 810 3541 818 2321 488 5591 488 5591 2890 1595 2890 1595
r-218 46 0.154589 28 0.777778 32635 46931 46931 46931 47903 455587 47217 71194 71194 71194 130122 363873 363873 363873
r-68 37 0.13964 24 0.666667 19183 34857 34857 34857 27184 270518 28700 54973 54973 54973 87138 99888 99888 99888
r-427 24 0.630435 42 0.10453 19062 30795 19062 19062 456708 23418 27418 32562 27418 27418 239564 53343 239564 239564
r-915 29 0.837438 20 0.00526316 61 3381 61 3381 125 1702 404 6718 404 6718 997 3411 997 3411
r-105 30 0.337931 27 0.264957 6223326 17171346 6223326 17171346 7715362 12918757 10600367 30291026 10600367 30291026 11464896 15145386 11464896 15145386
r-494 20 0.789474 14 0.0879121 38 1217 38 1217 29 839 141 1507 141 1507 224 752 224 752
r-967 17 0.360294 40 0.578205 859403 265722 265722 859403 982920 823338 1254471 387967 387967 1254471 1199053 672877 672877 1199053
r-571 27 0.780627 25 0.846667 188997 782723 188997 782723 267030 633163 240761 1069957 240761 1069957 1670348 1979087 1670348 1979087
r-41 47 0.595745 23 0.387352 2836920 14675635 2836920 14675635 3513819 30272338 4032765 23627085 4032765 23627085 21756558 22893356 21756558 22893356
r-719 22 0.506494 40 0.976923 3016 399113 3016 3016 405091 3210 3970 505986 3970 3970 44373 953133 44373 44373
r-403 30 0.367816 38 0.74111 1009664 1321255 1009664 1009664 8964907 1235931 1585149 2003393 1585149 1585149 8061177 14115737 8061177 8061177
r-261 19 0.853801 30 0.464368 46712 7961 7961 46712 187338 45534 68657 2443 2443 68657 68852 70828 70828 68852
r-43 38 0.507824 49 0.420918 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-718 48 0.838652 39 0.237517 177057 496691 496691 496691 271099 4450067 242888 864672 864672 864672 392656 5377921 5377921 5377921
r-477 10 0.955556 20 0.526316 24201 57 57 24201 174 15701 27453 62 62 27453 24704 2235 2235 24704
r-969 20 0.626316 16 0.641667 26347 49917 26347 49917 24526 47926 37283 76724 37283 76724 31092 30333 31092 30333
r-371 22 0.515152 31 0.483871 2644112 3147027 2644112 2644112 3064485 2369967 4618913 5564435 4618913 4618913 3444838 4842825 3444838 3444838
r-159 34 0.317291 12 0.954545 269 24931 269 24931 611 13548 179 40935 179 40935 1122 30805 1122 30805
r-61 43 0.728682 32 0.241935 432060 874176 432060 874176 961662 5475928 733020 1425945 733020 1425945 2260439 3278024 2260439 3278024
r-487 38 0.738265 46 0.902415 34377226 -1 34377226 34377226 -1 46929758 35081641 -1 35081641 35081641 292212264 -1 292212264 292212264
r-39 43 0.112957 31 0.249462 120847580 2088311 2088311 2088311 93871336 6095126 175625343 2961767 2961767 2961767 302135796 12962099 12962099 12962099
r-21 21 0.180952 12 0.863636 36 637 36 637 49 1569 131 1160 131 1160 48 1138 48 1138
r-500 50 0.08 12 0.833333 156 1147 1147 1147 155 3868 129 2332 2332 2332 200 1644 1644 1644
r-746 43 0.533776 27 0.880342 1032495 22316196 1032495 22316196 2880553 12496276 548224 36922290 548224 36922290 8191798 7501014 8191798 7501014
r-703 42 0.0569106 49 0.789116 140509 38794 38794 140509 414826 90002 190744 14823 14823 190744 228516 266855 266855 228516
r-749 26 0.627692 16 0.0833333 1179 7483 1179 7483 2339 14710 1705 14351 1705 14351 1025 11894 1025 11894
r-228 13 0.102564 11 0.381818 1164 215 215 215 1053 195 1324 271 271 271 924 822 822 822
r-436 46 0.903382 10 1 65 244 65 244 65 244 101 244 101 244 65 290 65 290
r-296 24 0.876812 35 0.161345 2272 1683 1683 2272 37312 2380 4456 1229 1229 4456 17198 22451 22451 17198
r-438 49 0.0637755 39 0.234818 -1 20966700 20966700 20966700 -1 38429181 -1 27700478 27700478 27700478 -1 2122046331 2122046331 2122046331
r-958 11 0.418182 20 0.857895 434 301 434 434 2884 730 177 378 177 177 727 2041 727 727
r-506 20 0.526316 38 0.324324 598938 410876 598938 598938 2480470 692403 949384 610315 949384 949384 1540944 916652 1540944 1540944
r-789 16 0.05 42 0.190476 719774 83051 83051 719774 252834 522851 47005 47222 47222 47005 935677 2440643 2440643 935677
r-144 13 0.217949 32 0.391129 72392 49512 49512 72392 52616 71976 83205 51316 51316 83205 85688 79885 79885 85688
r-547 47 0.435708 40 0.670513 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-107 25 0.543333 43 0.320044 4818375 3231011 4818375 4818375 25845021 5684646 8022303 5103805 8022303 8022303 15911991 9959796 15911991 15911991
r-685 25 0.723333 41 0.0378049 2787 19087 2787 2787 23528 2810 1546 35787 1546 1546 49509 20268 49509 49509
r-701 48 0.414894 18 0.562092 1083434 4373308 4373308 4373308 1167898 5794678 1489796 6479984 6479984 6479984 5119416 7914004 7914004 7914004
r-603 11 0.945455 32 0.510081 134536 2243 2243 134536 10020 105636 164971 2787 2787 164971 120562 90543 90543 120562
r-985 33 0.308712 41 0.67439 5960504 2876021 2876021 5960504 61679469 6336206 9783080 4305846 4305846 9783080 9960616 14687068 14687068 9960616
r-650 42 0.325203 24 0.228261 20613440 38721384 20613440 38721384 23308736 36593964 33851816 58422509 33851816 58422509 44971067 54484545 44971067 54484545
r-797 38 0.532006 40 0.587179 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-596 31 0.0731183 12 0.742424 424 362 362 362 425 1386 110 619 619 619 2506 1689 1689 1689
r-563 14 0.615385 35 0.973109 2251 129716 2251 2251 132470 2172 2827 164862 2827 2827 24534 91717 24534 24534
r-761 21 0.12381 43 0.806202 10236 2776 2776 10236 77433 9967 17050 919 919 17050 78341 28883 28883 78341
r-872 21 0.547619 34 0.550802 2933270 2221725 2933270 2933270 2286073 2795648 5209568 3962387 5209568 5209568 5356467 2686286 5356467 5356467
r-525 47 0.827012 49 0.896259 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-549 10 0.244444 32 0.520161 6737 1697 1697 6737 7861 6738 6725 1169 1169 6725 9585 9249 9249 9585
r-358 38 0.517781 14 0.791209 12250 342381 12250 342381 16476 310826 13890 435848 13890 435848 333469 247172 333469 247172
r-881 44 0.128964 44 0.536998 7443679 2525951 2525951 7443679 101636379 10799589 11588964 3972523 3972523 11588964 22416081 19921477 19921477 22416081
r-306 16 0.833333 34 0.663102 258466 91440 91440 258466 106742 253387 306464 124919 124919 306464 447549 570120 570120 447549
r-152 14 0.252747 24 0.836957 1023 1106 1023 1023 6712 884 1188 625 1188 1188 1596 4879 1596 1596
r-356 17 0.448529 20 0.315789 16466 33698 16466 16466 31231 15512 23106 55960 23106 23106 25895 31516 25895 25895
r-786 26 0.596923 38 0.692745 10966039 32962867 10966039 10966039 31985439 11298048 18526671 62573948 18526671 18526671 44378245 30138000 44378245 44378245
r-496 14 1 41 0.181707 13404 407 407 13404 40617 8481 28042 388 388 28042 18149 1400 1400 18149
r-715 45 0.467677 36 0.884127 2422772 11778118 2422772 11778118 6232575 6512096 1000138 17716285 1000138 17716285 7676189 12457571 7676189 12457571
r-859 48 0.719858 22 0 12650 768333 12650 768333 70381 61271 7700 1237690 7700 1237690 83467 770728 83467 770728
r-612 47 0.424607 25 0.743333 2325240 5470936 2325240 5470936 3058624 31863151 3673263 8946181 3673263 8946181 6319098 10453380 6319098 10453380
r-251 36 0.852381 13 0.397436 986 7219 7219 7219 1081 36848 846 10466 10466 10466 3408 13247 13247 13247
r-476 25 0.756667 21 0.809524 96685 244480 96685 244480 114598 217496 137980 337564 137980 337564 238152 138210 238152 138210
r-459 21 0.657143 23 0.774704 47554 308324 47554 47554 284829 50247 60457 517413 60457 60457 209915 210709 209915 209915
r-729 14 0.527473 14 0.736264 163 7231 163 163 6089 157 116 11619 116 116 2814 3599 2814 2814
r-620 25 0.303333 28 0.759259 61173 16124 61173 61173 330036 64692 69309 17433 69309 69309 168009 226354 168009 168009
r-14 27 0.737892 32 0.625 20621228 6266498 6266498 20621228 7882043 17256900 37378462 10839072 10839072 37378462 21699024 26435668 26435668 21699024
r-312 28 0.346561 34 0.0909091 174060 3292841 174060 174060 3414398 192763 229902 4739993 229902 229902 1767615 2563367 1767615 1767615
r-310 34 0.105169 41 0.052439 803148 3195413819 803148 803148 3054343781 773081 439689 3268716584 439689 439689 2290599 -1 2290599 2290599
r-120 46 0.896618 17 0.0955882 47 3256 47 3256 35 4491 245 6008 245 6008 2865 3382 2865 3382
r-977 17 0.198529 47 0.761332 27818 7497 7497 27818 162974 41578 45043 9446 9446 45043 86239 41462 41462 86239
r-154 50 0.188571 34 0.160428 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-922 36 0.3 34 0.28164 319723330 319847051 319723330 319847051 377781980 278503903 579477886 578032718 579477886 578032718 512802868 628411336 512802868 628411336
r-953 12 0.0606061 17 0.948529 57 39 57 57 515 36 199 123 199 199 57 23 57 57
r-369 46 0.0879227 37 0.884384 5511 8199 8199 8199 6863 91898 8583 15531 15531 15531 26483 14457 14457 14457
r-809 33 0.738636 20 0.652632 1301632 432855 432855 432855 1249907 539595 2140069 658835 658835 658835 867390 3028223 3028223 3028223
