instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped
r-65 24 0.0144928 24 0.344203 128103113 105526 105526 101687131 1255882 141647049 131483 131483 61576255 12005346 12005346
r-420 24 0.677536 24 0.192029 71845 105347 71845 189579 82494 103212 169638 103212 103564 154169 103564
r-706 24 0.605072 24 0.768116 757643 2346087 757643 1988122 888540 1160482 4081944 1160482 1202201 1229916 1202201
r-659 24 0.199275 24 0.793478 33431 34061 34061 73185 30452 46874 54653 54653 37787 60074 60074
r-791 24 0.630435 24 0.913043 53820 644037 53820 425700 57385 79650 946215 79650 137402 1370473 137402
r-773 24 0.75 24 0.742754 2230011 901159 901159 1101886 2010145 3315331 1343206 1343206 2867700 1482070 1482070
r-735 24 0.75 24 0.0398551 4501 34492 4501 22487 3185 9705 75614 9705 8806 27940 8806
r-655 24 0.253623 24 0.304348 2641724 1782213 1782213 2634434 2378519 4334734 2788784 2788784 2330120 1879650 1879650
r-167 24 0.786232 24 0.880435 390036 1090467 390036 836448 437231 469835 1443686 469835 454634 1569498 454634
r-13 24 0.887681 24 0.836957 1271460 318280 318280 673284 1046492 1543931 402506 402506 3068422 3033209 3033209
r-402 24 0.202899 24 0.873188 20543 23797 20543 36498 19278 29392 38223 29392 31758 30479 31758
r-562 24 0.336957 24 0.057971 81149 1236114 81149 833736 75320 89127 1659307 89127 144078 3426730 144078
r-594 24 0.673913 24 0.282609 227260 181725 227260 481031 236749 354444 274943 354444 483154 287619 483154
r-40 24 0.0978261 24 0.481884 140608 37830 37830 110041 83143 228009 29884 29884 151109 111272 111272
r-587 24 0.442029 24 0.800725 242397 438867 242397 775122 315493 373707 658095 373707 438039 773007 438039
r-151 24 0.268116 24 0.586957 280488 200915 200915 635543 289311 426307 295069 295069 567687 405949 405949
r-132 24 0.528986 24 0.786232 677022 971949 677022 770649 735212 1031428 1697308 1031428 512754 729792 512754
r-856 24 0.275362 24 0.26087 858098 708221 858098 774090 746445 1315021 1052517 1315021 1167275 970136 1167275
r-387 24 0.057971 24 0.188406 42704391 256865 256865 34098995 4608429 41688393 57732 57732 90850506 4666849 4666849
r-499 24 0.253623 24 0.427536 2980934 1177032 1177032 2305857 2684993 5461197 1942355 1942355 2022609 1679267 1679267
r-165 24 0.539855 24 0.67029 1643813 3187943 1643813 2730122 1595739 2722413 5974901 2722413 2186567 2470892 2186567
r-860 24 0.992754 24 0.242754 41733 4276 4276 77089 24406 83016 8954 8954 47063 10065 10065
r-382 24 0.601449 24 0.597826 4604610 4681392 4681392 5112620 4138424 8113912 8262167 8262167 4953299 4909250 4909250
r-396 24 0.833333 24 0.0543478 10532 15480 10532 33876 9127 13054 34255 13054 12991 23608 12991
r-641 24 0.278986 24 0.844203 40244 62016 40244 104334 36464 56405 91702 56405 62171 72716 62171
r-168 24 0.731884 24 0.557971 1530646 632399 632399 1134600 1169495 2728456 938577 938577 1222547 1568553 1568553
r-912 24 0.644928 24 0.65942 1179836 1575509 1179836 1722622 1047421 1941719 2683828 1941719 1670930 1600949 1670930
r-15 24 0.318841 24 0.942029 7764 65637 7764 26831 5722 14637 115557 14637 18722 58364 18722
r-203 24 0.304348 24 0.478261 2795934 1144924 1144924 2053764 2361261 5228732 1890604 1890604 1834590 1647691 1647691
r-831 24 0.318841 24 0.59058 884828 540735 540735 1477089 911648 1398178 826484 826484 1465422 1167419 1167419
r-983 24 0.934783 24 0.289855 52223 17996 17996 72200 51138 95518 27103 27103 42991 15114 15114
r-994 24 0.108696 24 0.380435 908084 89575 89575 636177 269578 1205289 115505 115505 898151 152360 152360
r-273 24 0.65942 24 0.684783 2991964 3543215 2991964 3853732 2882044 4964278 6061638 4964278 3462380 3757938 3462380
r-230 24 0.583333 24 0.753623 424668 1649666 424668 1223783 478124 633427 2957973 633427 1133383 1210243 1133383
r-446 24 0.130435 24 0.231884 3208730 372633 372633 1633706 2258432 3936320 410308 410308 3757386 1655086 1655086
r-955 24 0.905797 24 0.34058 54331 37681 37681 72717 54138 89283 62947 62947 59349 47204 47204
r-348 24 1 24 0.586957 1338208188 845410 845410 1300261337 12113702 1428777301 946937 946937 1343216289 19323315 19323315
r-308 24 0.300725 24 0.0144928 141016 616873975 141016 547059162 138923 170525 690811523 170525 2001350 341372724 2001350
r-934 24 0.913043 24 0.445652 164032 53578 53578 236276 125579 239163 82386 82386 164182 117634 117634
r-688 24 0.155797 24 0.771739 50768 44197 44197 107215 50914 79695 70906 70906 52892 71805 71805
r-328 24 0.369565 24 0.23913 709368 1955613 709368 1635708 755254 1100443 3392533 1100443 892420 1620958 892420
r-74 24 0.891304 24 0.373188 59627 43145 43145 83350 67361 98374 45670 45670 74744 39472 39472
r-766 24 0.257246 24 0.126812 153457 988133 153457 710335 198711 208088 1340870 208088 343565 1956325 343565
r-239 24 0.572464 24 0.387681 1021454 1045289 1021454 2004792 986621 1647297 1612169 1647297 1555562 1719351 1555562
r-765 24 0.347826 24 0.358696 2483049 2444654 2444654 2876580 2099374 4271080 4145557 4145557 2790946 2973459 2973459
r-849 24 0.394928 24 0.423913 2645000 1824933 1824933 2004724 2217836 4766320 3206035 3206035 3643914 2509969 2509969
r-649 24 0.311594 24 0.75 232819 249241 232819 597675 274783 360473 368913 360473 396061 570401 396061
r-142 24 0.463768 24 0.931159 21483 225730 21483 181527 24095 30104 330394 30104 49897 203998 49897
r-823 24 0.880435 24 0.376812 206580 63551 63551 267943 181722 302303 99353 99353 295099 124964 124964
r-517 24 0.797101 24 0.188406 71644 61910 71644 156435 82304 112137 95353 112137 119473 98533 119473
r-439 24 0.706522 24 0.0362319 17262 45663 17262 53877 14699 28798 87530 28798 22164 63674 22164
r-452 24 0.847826 24 0.594203 1192262 232377 232377 823707 983286 1994661 332943 332943 1049750 1129804 1129804
r-338 24 0.684783 24 0.902174 41977 550838 41977 412506 49768 54857 798235 54857 162940 1161320 162940
r-474 24 0.880435 24 0.576087 589527 136912 136912 397132 412991 994812 203569 203569 608844 216325 216325
r-819 24 0.865942 24 0.166667 10840 18764 18764 29676 9727 18258 29861 29861 21085 20013 20013
r-26 24 0.880435 24 0.373188 208857 88596 88596 277945 217357 303345 104125 104125 245499 195308 195308
r-112 24 0.105072 24 0.202899 7905962 872394 872394 3817380 4841895 9568342 1058730 1058730 11204269 1834033 1834033
r-174 24 0.826087 24 0.561594 520408 161637 161637 414300 448448 896551 230760 230760 479497 295120 295120
r-899 24 0.155797 24 0.181159 467430 397611 397611 441347 400948 579308 512095 512095 1102367 416379 416379
r-691 24 0.0543478 24 0.387681 3425060 73603 73603 2035153 382576 4663879 102246 102246 3744878 442213 442213
r-14 24 0.731884 24 0.717391 2243321 1828412 1828412 2263881 1982837 3495928 2808199 2808199 2139658 1871035 1871035
r-397 24 0.967391 24 0.0108696 587 1562 587 1975 560 5688 6450 5688 1257 1856 1257
r-244 24 0.681159 24 0.992754 5642913 1764868999 5642913 1593170190 5640615 5824664 1936951135 5824664 19344939 1758119032 19344939
r-684 24 0.76087 24 0.59058 1776873 700424 700424 1457435 1548249 3185553 1101536 1101536 1679681 1802773 1802773
r-534 24 0.731884 24 0.713768 2067988 1337474 1337474 1821574 1772156 2822013 1978860 1978860 1801527 1819945 1819945
r-996 24 0.942029 24 0.706522 11272116 29842 29842 3631025 2096185 13936319 38919 38919 14119707 8017422 8017422
r-117 24 0.485507 24 0.155797 120864 441671 120864 362789 120230 179886 789275 179886 249821 407577 249821
r-333 24 0.605072 24 0.307971 524815 600478 524815 1204343 580454 812216 928180 812216 1071888 737885 1071888
r-294 24 0.652174 24 0.76087 1176426 1620928 1176426 1385490 1218379 1730624 2711668 1730624 1657284 2325663 1657284
r-476 24 0.873188 24 0.684783 1800787 352759 352759 1272250 1166289 2564752 380487 380487 1802365 955580 955580
r-694 24 0.184783 24 0.858696 37278 51697 37278 93956 37175 53576 80986 53576 65222 79049 65222
r-353 24 0.347826 24 0.076087 60029 1730233 60029 1456301 53184 85921 2293234 85921 341099 1206776 341099
r-149 24 0.949275 24 0.246377 50900 8371 8371 29089 26417 71879 14102 14102 29322 11245 11245
r-278 24 0.692029 24 1 1471639 -1 1471639 -1 1471639 559568 -1 559568 1068492738 -1 1068492738
r-815 24 0.0942029 24 0.931159 6922 3422 6922 6860 4916 12416 8018 12416 7745 6212 7745
r-429 24 0.655797 24 0.235507 87753 137668 87753 414639 107246 131859 197073 131859 284753 305587 284753
r-577 24 0.373188 24 0.467391 3221165 1912776 1912776 2605214 2728478 5986704 3329259 3329259 2546959 2173185 2173185
r-504 24 0.771739 24 0.775362 877456 1017722 877456 1233360 833391 1278560 1496294 1278560 2384498 1412841 2384498
r-87 24 0.173913 24 0.0144928 6181679 -1 6181679 -1 6131623 6340388 -1 6340388 471556899 -1 471556899
r-232 24 0.384058 24 0.40942 3704283 1726550 1726550 2106450 3229711 6781048 3026157 3026157 2103746 1800819 1800819
r-510 24 0.963768 24 0.543478 1585634 11041 11041 1102145 86199 2000285 14763 14763 2007142 160246 160246
r-404 24 0.757246 24 0.996377 17544104 -1 17544104 -1 17529178 18209084 -1 18209084 -1 -1 -1
r-903 24 0.26087 24 0.336957 1570050 864568 864568 1480775 1365348 2633251 1298642 1298642 1436946 1370717 1370717
r-797 24 0.427536 24 0.793478 67574 339498 67574 273925 76003 99302 508152 99302 107928 362793 107928
r-257 24 0.891304 24 0.463768 163893 31427 31427 197123 128442 232242 46205 46205 120608 62360 62360
r-486 24 0.615942 24 0.644928 2065090 2441083 2065090 2757503 1723689 3368690 4120083 3368690 3251452 2350096 3251452
r-712 24 0.612319 24 0.858696 258478 1257286 258478 1037355 302213 370514 2123745 370514 492055 1380038 492055
r-103 24 0.518116 24 0.550725 2645594 3153264 2645594 2818983 2345005 4597254 5728849 4597254 3716391 3454040 3716391
r-99 24 0.873188 24 0.293478 51452 38038 38038 52575 38834 65432 24936 24936 64351 32283 32283
r-481 24 0.0688406 24 0.184783 911211 23189 23189 364358 440677 994671 15970 15970 4193371 93448 93448
r-138 24 0.32971 24 0.228261 906595 2039434 906595 1814992 1007819 1387234 3355123 1387234 1526945 1905963 1526945
r-535 24 0.865942 24 0.974638 2919223 -1 2919223 -1 2899666 2966675 -1 2966675 253503308 -1 253503308
r-441 24 0.942029 24 0.960145 117473 1406078666 117473 1348798560 117461 116986 1309152058 116986 46034086 1249516230 46034086
r-676 24 0.963768 24 0.246377 33470 1647 1647 24116 13985 54539 5434 5434 27410 2304 2304
r-927 24 0 24 0.844203 84612 15021 15021 71532 33690 122004 20221 20221 84623 20757 20757
r-385 24 0.518116 24 0.902174 39802 129464 39802 97817 38729 43504 201935 43504 51109 130077 51109
r-892 24 0.188406 24 0.815217 34601 25141 34601 47575 36118 51538 38261 51538 36214 40236 36214
r-989 24 0.384058 24 0.681159 448137 585209 448137 1362492 467809 686516 863678 686516 972324 846615 972324
r-519 24 0.456522 24 0.474638 3871593 3649012 3649012 4014829 3467023 6886611 6548852 6548852 3185725 3949087 3949087
r-870 24 0.25 24 0.721014 91212 153426 153426 200264 114354 142422 229985 229985 251545 146941 146941
r-690 24 0.355072 24 0.275362 1336665 2646318 1336665 2363611 1337201 2043211 4389778 2043211 1996763 2655470 1996763
r-320 24 0.550725 24 0.0652174 26777 622657 26777 343138 31112 34879 895315 34879 64940 526960 64940
r-255 24 0.514493 24 0.057971 30044 452953 30044 225530 27152 32224 641357 32224 75778 303438 75778
r-293 24 0 24 0.65942 577863 55914 55914 566251 209011 899995 72253 72253 582467 201906 201906
r-272 24 0.326087 24 0.775362 183671 254491 183671 506197 201259 265022 385019 265022 344020 350937 344020
r-863 24 0.275362 24 0.514493 545863 848842 848842 913543 628547 785594 1406205 1406205 1380936 866924 866924
r-493 24 0.717391 24 0.768116 1671217 2727896 1671217 2682347 1524923 2438862 4157638 2438862 3101187 3209616 3101187
r-950 24 0.23913 24 0.855072 12105 37808 12105 41117 12051 18764 59134 18764 32957 62618 32957
r-947 24 0.496377 24 0.728261 1081213 1289809 1081213 2680751 1170368 1690321 1916676 1690321 1745091 2214697 1745091
r-775 24 0.626812 24 0.695652 2195228 3629583 2195228 3523457 2208052 3637188 6433883 3637188 2615214 2714806 2615214
r-547 24 0.971014 24 0.594203 9627349 52806 52806 4398224 306931 11182456 42744 42744 9977530 1248314 1248314
r-879 24 0.713768 24 0.594203 3270398 1005727 1005727 1864727 2605362 5934174 1652568 1652568 3336800 2240659 2240659
r-492 24 0.0217391 24 0.876812 10502 2604 2604 14623 5508 21654 6683 6683 12447 3900 3900
r-917 24 0.757246 24 0.826087 531854 1496851 531854 1333667 574202 729186 2072207 729186 1646684 1493715 1646684
r-208 24 0 24 0.576087 12749445 699347 699347 12579926 3150535 15272060 741860 741860 12748072 484601 484601
r-249 24 0.137681 24 0.0724638 151569 1997333 151569 1379601 152401 149520 2017154 149520 4625827 16269019 4625827
r-646 24 0.442029 24 0.666667 546281 578446 546281 1216797 536941 850530 880301 850530 643683 975014 643683
r-368 24 0.0108696 24 0.427536 55077799 53229 53229 41048568 1260842 72993590 73713 73713 56189511 1998983 1998983
r-521 24 0.684783 24 0.836957 144413 942477 144413 749945 160501 192790 1414070 192790 615439 897869 615439
r-340 24 0.333333 24 1 350778 1243073 350778 1163490 350778 357207 1798044 357207 111283 1243073 111283
r-589 24 0.724638 24 0.115942 10287 33711 10287 43299 8851 15633 56258 15633 25821 54791 25821
r-942 24 0.0108696 24 0.865942 24184 1455 1455 14170 13022 43982 6313 6313 9446 2649 2649
r-442 24 0.605072 24 0.73913 914122 2223124 914122 1937534 889629 1431689 3838965 1431689 902677 1470479 902677
r-372 24 0.0652174 24 0.623188 183802 30729 30729 316238 163843 277220 49204 49204 225417 89489 89489
r-658 24 0.873188 24 0.942029 265171 83507077 265171 69004657 306153 274434 80694858 274434 14235572 231265458 14235572
r-171 24 0.652174 24 0.634058 3553669 3480047 3480047 4173324 3278244 6166858 5835253 5835253 3988100 3624620 3624620
r-904 24 0.641304 24 0.916667 47163 1478494 47163 1073637 57489 64113 2032664 64113 144366 1474101 144366
r-235 24 0.0289855 24 0.210145 780796772 1119166 1119166 503763691 26789641 878881248 1246049 1246049 808641818 6128696 6128696
r-129 24 0.503623 24 0.347826 2118949 2122470 2118949 2518912 2049198 3511453 3342717 3511453 2551753 2784732 2551753
r-466 24 0.112319 24 0.923913 6081 9376 6081 14739 4472 11806 15393 11806 8212 11667 8212
r-663 24 0.728261 24 0.0833333 19415 34427 19415 40762 18207 30223 67677 30223 21952 44384 21952
r-394 24 0.32971 24 0.0398551 24013 10239986 24013 7445345 23098 33407 13680334 33407 427200 9709583 427200
r-62 24 0.811594 24 0.32971 136894 109282 109282 261639 138677 216736 155932 155932 204282 144685 144685
r-986 24 0.373188 24 0.735507 344198 158743 344198 527795 390023 530821 230755 530821 574010 523294 574010
r-972 24 0.713768 24 0.141304 53010 70156 53010 199755 70158 80113 103228 80113 98639 149030 98639
r-473 24 0.916667 24 0.48913 269574 36636 36636 565117 305559 394470 48320 48320 301724 66324 66324
r-922 24 0.550725 24 0.981884 33142 10625088 33142 9588696 30978 46223 13745917 46223 1096864 10529305 1096864
r-135 24 0.144928 24 0.572464 86487 82673 82673 284454 100500 136170 129042 129042 119089 132219 132219
r-528 24 0.557971 24 0.713768 1157526 3109363 1157526 2569148 1178664 1856650 5759530 1856650 1916612 2339869 1916612
r-975 24 0.884058 24 0.449275 187435 39541 39541 210321 162355 271561 56259 56259 115214 103611 103611
r-930 24 0.971014 24 0.923913 -1 2308245 2308245 -1 -1 -1 2367564 2367564 -1 52756147 52756147
r-836 24 0.0471014 24 0.554348 407682 27099 27099 557533 342666 575901 43409 43409 399764 108783 108783
r-890 24 0.630435 24 0.717391 1028962 2234634 1028962 1941417 992310 1635427 3836189 1635427 1229108 1951192 1229108
r-24 24 0.905797 24 0.858696 377793 66861 66861 167525 294422 431632 73809 73809 1081094 76405 76405
r-306 24 0.123188 24 0.431159 329839 98380 98380 246740 248332 544186 139500 139500 295522 166263 166263
r-714 24 0.663043 24 0.445652 1705035 1901485 1901485 2727905 1695256 2701774 3139005 3139005 3055704 2223534 2223534
r-945 24 0.706522 24 0.467391 502003 765234 765234 960622 527190 763012 1231545 1231545 668213 596690 596690
r-957 24 0.130435 24 0.326087 880924 127042 127042 589742 602783 1225188 143795 143795 375315 78131 78131
r-857 24 0.474638 24 0.771739 295050 498230 295050 886524 355291 458456 733461 458456 428361 892062 428361
r-211 24 0.826087 24 0.0543478 4573 24175 4573 16523 3538 9890 40314 9890 9674 29453 9674
r-813 24 0.945652 24 0.565217 496418 31754 31754 250631 98777 716049 45643 45643 514296 57961 57961
r-556 24 0.822464 24 0.786232 963519 700068 700068 1152346 836529 1325880 955850 955850 1072306 1502895 1502895
r-717 24 0.0833333 24 0.681159 34308 19761 19761 53799 39274 65125 31266 31266 44446 28435 28435
r-579 24 0.449275 24 0.0434783 9534 985258 9534 510979 9075 15076 1362739 15076 137068 2728821 137068
r-725 24 0.873188 24 0.677536 574967 98181 98181 351594 372925 817541 98583 98583 678088 170400 170400
r-925 24 0.757246 24 0.887681 121214 1258337 121214 875689 128241 159049 1675816 159049 369368 1338165 369368
r-719 24 0.257246 24 0.724638 144028 129343 129343 392239 164757 227499 191997 191997 232154 272271 272271
r-19 24 0.967391 24 0.905797 -1 2051862 2051862 -1 7821036832 -1 2065059 2065059 -1 2363017924 2363017924
r-360 24 0.228261 24 0.474638 1782400 512183 512183 1329364 1384055 3441395 808202 808202 789464 629410 629410
r-686 24 0.876812 24 0.467391 129884 74559 74559 243663 123956 199740 114701 114701 174292 149325 149325
r-195 24 0.731884 24 0.663043 1425387 713733 713733 1150965 1119446 2444081 1106205 1106205 1248071 1432785 1432785
r-968 24 0.652174 24 0.974638 623352 37738419 623352 32776297 617778 669567 44451812 669567 1127064 39505172 1127064
r-315 24 0.315217 24 0.293478 1669825 1304588 1669825 1407571 1457609 2624178 2097880 2624178 1186050 1415069 1186050
r-134 24 0.644928 24 0.927536 46385 2631131 46385 1802196 42693 60800 3282207 60800 101866 3874023 101866
r-536 24 0.0978261 24 1 15550 21549 15550 20203 15550 19069 37415 19069 17254 21555 17254
r-269 24 0.778986 24 0.92029 134766 4525616 134766 3262987 126760 165645 5379100 165645 6593631 7984632 6593631
r-96 24 0.945652 24 0.634058 4483530 77927 77927 3075817 525873 5804734 108308 108308 4330802 1233508 1233508
r-805 24 0.344203 24 0.268116 1312604 2609659 1312604 2367687 1361293 2060247 4242093 2060247 1892552 2666615 1892552
r-992 24 0.32971 24 0.442029 3818545 1847000 1847000 3365699 3000988 6935852 2985279 2985279 2586631 1324046 1324046
r-428 24 0.623188 24 0.818841 255384 939758 255384 787347 289991 368329 1484601 368329 365679 657591 365679
r-708 24 0.108696 24 0.0362319 143711 7410135752 143711 3288469333 174453 153374 7147707150 153374 80300042 -1 80300042
r-50 24 0.0253623 24 0.92029 3450 1309 1309 6633 2380 11006 6118 6118 4358 2485 2485
r-625 24 0.0978261 24 0.677536 79985 38945 38945 134394 86281 141035 59131 59131 122017 70001 70001
r-188 24 0.902174 24 0.688406 994189 37064 37064 484782 512812 1310774 35286 35286 2196629 124547 124547
r-56 24 0.902174 24 0.550725 323997 52357 52357 221146 154904 502954 76066 76066 482463 173293 173293
r-634 24 0.213768 24 0.268116 660011 443998 443998 667656 530765 986824 573253 573253 818664 647864 647864
r-768 24 0.942029 24 0.15942 17352 3483 3483 21850 12369 35351 8093 8093 17715 7412 7412
r-33 24 0.568841 24 0.666667 1762679 2982472 1762679 2799076 1724811 2776542 5284105 2776542 2320173 3872118 2320173
r-75 24 0.597826 24 0.51087 2755655 1981860 1981860 2452148 2343969 5151166 3370095 3370095 2768443 2484307 2484307
r-984 24 0.536232 24 0.307971 710005 704414 710005 1304423 719120 1098228 1079355 1098228 1179003 1074707 1179003
r-743 24 0.550725 24 0.344203 1216672 1063144 1216672 1659740 1214016 1942217 1665433 1942217 1194549 1713662 1194549
r-322 24 0.586957 24 0.460145 2707238 2073433 2073433 3231624 2574978 4553661 3571895 3571895 2895315 3180571 3180571
r-177 24 0.601449 24 0.00362319 27571 956657 27571 896616 26899 46034 1466969 46034 128284 1023807 128284
r-191 24 0.0144928 24 0.503623 9684620 52008 52008 11689926 3328181 12236569 69839 69839 10445296 273456 273456
r-677 24 0.862319 24 0.0217391 2055 11177 2055 9911 1375 7001 22836 7001 5630 13066 5630
r-326 24 0.286232 24 0.818841 93562 91007 93562 181811 88989 141602 138288 141602 144517 171321 144517
r-427 24 0.905797 24 0.166667 9741 12317 12317 33723 8672 17897 22563 22563 17932 16031 16031
r-469 24 0.380435 24 0.224638 656561 2232750 656561 1803730 791792 996451 3902831 996451 1527021 1413671 1527021
r-657 24 0.677536 24 0.974638 158059 72501661 158059 53448185 150394 222252 87039905 222252 7978138 68276491 7978138
r-498 24 0.710145 24 0.398551 479184 457641 457641 848032 528589 716375 728548 728548 858426 909529 909529
r-409 24 0.554348 24 0.971014 76867 8283376 76867 7937259 75136 87389 9502392 87389 71960 10667027 71960
r-246 24 0.0217391 24 0.26087 199600813 113371 113371 181432878 3913979 185512515 92897 92897 81250410 5782156 5782156
r-245 24 0.981884 24 0.528986 3280539 23898 23898 2165459 213534 4558427 37487 37487 3164602 120826 120826
r-271 24 0.231884 24 0.358696 2723475 1192559 1192559 2359457 2345870 4576143 1917338 1917338 2089052 1495499 1495499
r-219 24 0.684783 24 0.15942 86446 101592 86446 212762 98992 129565 156397 129565 135918 178590 135918
r-277 24 0.40942 24 0.0144928 61680 71232125 61680 44742490 59386 98881 85189469 98881 2574785 71037505 2574785
r-900 24 0.452899 24 0.362319 2208702 3047191 2208702 2709587 2158958 3696067 5779803 3696067 2978567 3131720 2978567
r-137 24 0.307971 24 0.811594 71458 81208 71458 216867 83679 109419 129359 109419 129749 135340 129749
r-141 24 0.891304 24 0.210145 37395 37402 37402 61193 34739 63211 55789 55789 50625 33229 33229
r-759 24 0.474638 24 0.217391 701744 2605137 701744 1956419 858758 1094624 4826582 1094624 1207444 1671825 1207444
r-363 24 0.815217 24 0.474638 358715 288610 288610 722120 396227 530427 469393 469393 619332 441597 441597
r-431 24 0.101449 24 0.880435 7995 6172 6172 15654 8898 15478 11648 11648 10553 8113 8113
r-184 24 0.655797 24 0.547101 5201775 2679511 2679511 4272822 4145583 9809166 4562657 4562657 3736381 3434538 3434538
r-596 24 0.949275 24 0.586957 745177 36165 36165 450673 170662 1121874 56575 56575 757222 321084 321084
r-118 24 0.847826 24 0.108696 8712 19100 8712 25665 9878 16515 32782 16515 18576 16094 18576
r-872 24 0.217391 24 0.355072 1421757 556242 556242 1193808 1198642 2247732 756932 756932 742586 495910 495910
r-37 24 0.978261 24 0.688406 1207578895 1364248 1364248 908584554 21352668 1358358950 1536261 1536261 1306960988 80248457 80248457
r-516 24 0.449275 24 0.789855 229318 222496 229318 491387 284567 174681 331572 174681 264613 390798 264613
r-699 24 0.597826 24 0.0833333 29476 138513 29476 146026 30944 40322 227415 40322 64898 163156 64898
r-695 24 0.166667 24 0.547101 245911 175154 175154 598114 282481 373757 267500 267500 491159 450932 450932
r-314 24 0.673913 24 0.855072 93814 842217 93814 684242 127489 125046 1255853 125046 333292 1222916 333292
r-329 24 0.927536 24 0.0181159 2481 4219 2481 8213 2056 8473 9607 8473 3965 7053 3965
r-874 24 0.934783 24 0.894928 4264764 75160 75160 637771 2784845 4312434 76259 76259 10642227 1941120 1941120
r-661 24 0.456522 24 0.724638 590360 590924 590360 1355241 687352 946360 888130 946360 1091181 998029 1091181
r-576 24 0.0978261 24 0.938406 7587 7850 7587 21027 6282 14127 18210 14127 11446 15548 11446
r-425 24 0.34058 24 0.525362 1141233 1157629 1157629 1780380 1102607 1810413 1784711 1784711 1561728 1359457 1359457
r-64 24 0.916667 24 0.0652174 7315 8613 7315 15065 6430 13673 13717 13673 9337 8309 9337
r-999 24 0.981884 24 0.73913 5751859394 284359 284359 3568936843 81085167 6299590035 414295 414295 5919636901 8601206 8601206
r-193 24 0.913043 24 0.405797 85655 21824 21824 124946 90767 139011 25736 25736 113233 47427 47427
r-16 24 0.521739 24 0.797101 556116 1583481 556116 1225333 634554 863993 2877044 863993 676645 1213414 676645
r-902 24 0.550725 24 0.967391 24469 4027738 24469 2217818 23116 34496 5524060 34496 105337 4193168 105337
r-737 24 0.184783 24 0.836957 22541 17651 22541 49631 29393 35759 28602 35759 31473 36887 31473
r-237 24 0.655797 24 0.00724638 12200 156546 12200 153150 11556 21247 264339 21247 65197 175487 65197
r-456 24 0.217391 24 0.648551 144853 118672 118672 268269 153516 214996 173986 173986 185370 99295 99295
r-113 24 0.898551 24 0.474638 226586 57949 57949 344873 203684 338080 76156 76156 312502 210580 210580
r-490 24 0.0869565 24 0.0543478 7739 7772828 7739 7648016 7814 7716 628657 7716 5731170 3109610 5731170
r-350 24 0.586957 24 0.286232 569666 511198 569666 1095762 627504 886159 774335 886159 640229 1015313 640229
r-615 24 0.735507 24 0.224638 146070 114601 146070 343653 169676 230963 168234 230963 215652 242659 215652
r-948 24 0.677536 24 0.967391 38981 16024289 38981 11767392 36806 32806 17353996 32806 285811 18730981 285811
r-643 24 0.460145 24 0.807971 231300 178044 231300 407851 281383 275484 256175 275484 352835 241932 352835
r-114 24 0.344203 24 0.474638 4176361 1921455 1921455 3346303 3376136 7853562 3185049 3185049 2921431 2520035 2520035
r-913 24 0.376812 24 0.615942 1309126 1252085 1252085 2249926 1301374 2132411 1992437 1992437 2036927 2202249 2202249
r-379 24 0.394928 24 0.355072 1920706 2591743 1920706 2737760 1765277 3182099 4623380 3182099 2354029 3013161 2354029
r-777 24 0.231884 24 0.00362319 264448187 -1 264448187 -1 264444051 705671 -1 705671 69418634 -1 69418634
r-344 24 0.75 24 0.297101 211973 176531 176531 423164 244759 330289 255573 255573 297100 328673 328673
r-161 24 0.405797 24 0.192029 355323 989337 355323 888364 392651 501459 1737206 501459 513211 778726 513211
r-287 24 0.717391 24 0.235507 120514 115957 120514 312662 135040 177649 173198 177649 210037 182031 210037
r-674 24 0.355072 24 0.253623 1156632 3343190 1156632 2896612 1270302 1835941 5846163 1835941 1659296 2786164 1659296
r-530 24 0.130435 24 0.231884 901793 574690 574690 1023973 810489 1172922 437404 437404 2426516 755099 755099
r-604 24 0.51087 24 0.155797 191022 412228 191022 757365 256052 293323 621218 293323 410894 572997 410894
r-901 24 0.155797 24 0.0615942 402489 9574834 402489 8215337 384979 335218 7642674 335218 2559128 81511619 2559128
r-337 24 0.217391 24 0.492754 787477 398427 398427 563769 602532 1450074 599244 599244 599028 452010 452010
r-491 24 0.905797 24 0.51087 431119 40478 40478 299371 156511 689002 59371 59371 521764 218685 218685
r-464 24 0.507246 24 0.836957 116822 477819 116822 386083 141157 185475 931198 185475 203133 364939 203133
r-507 24 0.818841 24 0.528986 576338 198578 198578 427963 428040 989199 241644 241644 506168 403186 403186
r-110 24 0.721014 24 0.771739 621068 711783 621068 666421 648186 905336 1100968 905336 846269 996352 846269
r-489 24 0.532609 24 0.431159 1533835 2083988 1533835 2125923 1381654 2527325 3491181 2527325 2580220 2331533 2580220
r-460 24 0.942029 24 0.539855 783559 16175 16175 411891 141761 1170387 22947 22947 2339867 105095 105095
r-130 24 0.981884 24 0.873188 -1 122193 122193 -1 -1 -1 107141 107141 -1 6017447691 6017447691
r-951 24 0.815217 24 0.728261 1103288 469700 469700 821326 853008 1581404 640018 640018 1346353 497799 497799
r-122 24 0.333333 24 0.677536 322986 474325 322986 911262 365348 479799 719790 479799 613171 700171 613171
