instance n1 density1 n2 density2 mcsplit mcsplit+f mcsplit+bigf
r-584 22 0.506494 22 0.506494 2 5 2
r-639 14 0.263736 14 0.263736 0 0 0
r-936 19 0.409357 19 0.409357 19 16 17
r-198 42 0.507549 42 0.507549 29587 26805 19548
r-529 34 0.508021 34 0.508021 6509 6264 5465
r-583 44 0.485201 44 0.485201 311056 288988 217507
r-70 28 0.42328 28 0.42328 670 494 512
r-712 20 0.394737 20 0.394737 33 28 17
r-585 20 0.1 20 0.1 0 0 0
r-322 30 0.404598 30 0.404598 3 2 2
r-430 44 0.332981 44 0.332981 1000000 1000000 1000000
r-907 25 0.22 25 0.22 105 43 51
r-675 27 0.262108 27 0.262108 0 0 0
r-261 50 0.506939 50 0.506939 134255 180839 110714
r-808 49 0.510204 49 0.510204 263380 252043 189622
r-998 43 0.0908084 43 0.0908084 90323 247756 83807
r-842 33 0.409091 33 0.409091 6 10 4
r-22 25 0.153333 25 0.153333 0 0 0
r-97 29 0.517241 29 0.517241 294 193 215
r-975 38 0.422475 38 0.422475 46 53 37
r-592 45 0.505051 45 0.505051 30341 36295 23748
r-556 16 0.233333 16 0.233333 0 0 0
r-841 48 0.254433 48 0.254433 1 0 0
r-916 34 0.165775 34 0.165775 0 0 0
r-626 26 0.516923 26 0.516923 93 100 50
r-993 40 0.480769 40 0.480769 3765 3653 3437
r-961 38 0.490754 38 0.490754 1106 853 951
r-437 38 0.490754 38 0.490754 2352 2510 1950
r-329 49 0.397959 49 0.397959 455 489 398
r-6 40 0.466667 40 0.466667 116756 101024 98711
r-262 26 0.492308 26 0.492308 37 52 21
r-889 28 0.47619 28 0.47619 9 14 11
r-733 50 0.372245 50 0.372245 1000000 1000000 1000000
r-502 39 0.099865 39 0.099865 30341 15785 17512
r-704 42 0.437863 42 0.437863 553703 521686 477760
r-900 49 0.416667 49 0.416667 1492 1320 1203
r-39 29 0.512315 29 0.512315 248 433 211
r-245 41 0.443902 41 0.443902 708 515 537
r-988 39 0.510121 39 0.510121 14625 22002 12419
r-119 35 0.494118 35 0.494118 12096 8566 8100
r-42 14 0.494505 14 0.494505 1 1 1
r-843 26 0.147692 26 0.147692 12 27 12
r-859 49 0.355442 49 0.355442 145 121 84
r-908 33 0.458333 33 0.458333 11910 10201 10053
r-662 44 0.5074 44 0.5074 100284 107492 79926
r-930 33 0.409091 33 0.409091 13508 11642 11564
r-288 41 0.095122 41 0.095122 0 0 0
r-429 26 0.470769 26 0.470769 509 529 364
r-312 26 0.492308 26 0.492308 24 14 11
r-949 14 0.263736 14 0.263736 0 0 0
