mcsplit mcsplit-h mcsplit+f mcsplit+fmm mcsplit+bigf mcsplit-swapped mcsplit+S mcsplit+O mcsplitb mcsplitb+f mcsplitb+bigf mcsplitb+S mcsplitb+O mcsplit+randombigf mcsplitb+randombigf
21566763 23530029 22239007 26800126 17059880 20672323 21566763 21566763 19577 26063 19989 19577 19577 15994829 15994829
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2319 2319 25247 38571 2319 25797 2319 2319 2305 25236 2305 2305 2305 2331 2331
543592021 556192236 194420922 197628299 238910301 15111196 15111196 543592021 700987208 246521156 326873224 19344476 700987208 198590141 198590141
4683115 4917964 29010893 31801176 4852218 28542304 4683115 4683115 5019260 38180854 4983532 5019260 5019260 4983246 4983246
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
179919 183411 849870 1443486 216456 817292 179919 179919 236643 1251111 313459 236643 236643 224604 224604
51307 51640 115644 122037 53876 153181 51307 51307 67317 150059 71489 67317 67317 56896 56896
403311 409295 4786074 5585324 399690 5069056 403311 403311 467156 6002005 462495 467156 467156 418854 418854
4923411 5624426 15043770 12939985 16999054 24456095 4923411 24456095 6571336 18453851 25008572 6571336 34186052 17924184 17924184
3674194456 4050053524 3340056949 3388182702 27010261 14877836 14877836 14877836 3975862618 3601545588 31474903 16939754 16939754 23899621 23899621
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2258 2262 22336 80317 2166 21808 2258 2258 2552 25851 2460 2552 2552 2267 2267
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
14933112 15617588 165964827 189010947 14751296 166937645 166937645 14933112 16998940 190308126 16817420 192168914 16998940 15665365 15665365
14398801 29310310 14467639 17280566 8228693 6575432 6575432 6575432 25428725 25575556 13570909 10711448 10711448 7892432 7892432
783373 1513574 667192 719523 27330 18894 18894 18894 869815 738998 29525 20534 20534 24518 24518
25400955 27967396 136364677 159458005 33047987 151687783 25400955 25400955 39985055 230649041 53520833 39985055 39985055 34728198 34728198
15219 16489 449203 1668038 15495 466518 15219 15219 19245 545669 19480 19245 19245 17959 17959
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
608 608 6005 10663 598 6255 608 608 691 6235 681 691 691 643 643
224203 234017 19560264 23170367 297792 19539533 224203 224203 268488 23524616 364189 268488 268488 324694 324694
38116264 57182683 16550019 17725244 20877896 4131382 4131382 38116264 59295838 23935515 35680054 6188900 59295838 19417863 19417863
583 585 15103 15669 575 16288 583 583 533 15168 525 533 533 590 590
608 608 1072 999 607 1360 608 608 187 134 187 187 187 650 650
270998800 279712560 -1 -1 295998313 -1 270998800 270998800 333492596 -1 372913118 333492596 333492596 319295784 319295784
102065091 108060331 357884358 369140198 93114111 341680809 102065091 102065091 114783470 407998475 105110019 114783470 114783470 96990179 96990179
979844 1211965 830687 917915 325338 234749 234749 234749 1500771 1226691 452612 318016 318016 307719 307719
-1 -1 -1 -1 261355998 144078317 144078317 144078317 -1 -1 274259253 160093244 160093244 227576380 227576380
291113509 339125137 271960738 305784487 243709573 148945665 148945665 291113509 424662884 384707008 352835965 203859221 424662884 242724130 242724130
765450815 778913405 607748607 611168705 20025017 16998485 16998485 16998485 884276272 698703641 24522951 19589631 19589631 18749813 18749813
111871 120093 172743 183217 106183 186620 111871 111871 151152 230243 142373 151152 151152 107917 107917
295451 320171 13267799 13556552 344956 13181475 295451 295451 382830 16401212 451588 382830 382830 378977 378977
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1958220593 2091036226 -1 -1 1884548816 -1 -1 1958220593 2320327955 -1 2250602064 -1 2320327955 1987247634 1987247634
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
18645 23027 806344 816915 17313 826368 18645 18645 22066 979558 21029 22066 22066 18082 18082
42699 42912 717606 964707 42513 829916 42699 42699 44652 826046 44471 44652 44652 44314 44314
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
7636 12973 7330 8464 1975 1816 1816 1816 6005 5651 2224 2062 2062 1980 1980
94744809 101839886 181809937 197822477 90530384 164854920 94744809 94744809 122184064 216502235 117343111 122184064 122184064 92202749 92202749
8593 10382 121922 126889 7916 126272 8593 8593 10312 140772 9359 10312 10312 8123 8123
50858 203492 69964 159819 120336 1732 1732 1732 77396 98437 160128 2672 2672 121273 121273
26962228 31478948 104525626 125417283 27972616 109963816 26962228 26962228 42799220 172893693 44591646 42799220 42799220 28739633 28739633
50283638 58023674 53688147 58695764 25666036 23993619 50283638 23993619 68675065 73609134 33784964 68675065 31394160 25133063 25133063
1516690642 1552995077 1431071797 1438345130 2079131 1052907 1052907 1052907 1735751701 1638998007 2572635 1255075 1255075 1916140 1916140
1291984737 1307414645 3809411975 4193486979 1252871622 3367298266 3367298266 1291984737 1525089484 4722004113 1482159613 4208571327 1525089484 1233219070 1233219070
2355296564 2361937666 -1 -1 2306217200 -1 2355296564 2355296564 1882562780 -1 1852040449 1882562780 1882562780 2328608853 2328608853
1490342316 1715886314 2592811557 2851652857 3180647088 -1 1490342316 -1 2639390947 -1 -1 2639390947 -1 3314605491 3314605491
18905 20109 84952 108172 17008 83637 18905 18905 25868 126398 22606 25868 25868 17133 17133
136591 137965 758244 800073 162143 855485 136591 136591 144865 954211 180884 144865 144865 168262 168262
2889681 10208188 2733952 7674975 73024 55600 55600 55600 3025558 2846660 47441 25052 25052 67653 67653
3481 3814 20006 21133 4175 21006 3481 3481 3377 26550 4411 3377 3377 4295 4295
2733841918 -1 3012752749 3488340892 1154458484 1218888982 2733841918 1218888982 -1 -1 2021686361 -1 2140298289 1158223783 1158223783
106121188 131989441 102417141 111216449 15917320 13402968 13402968 13402968 148893796 142842631 24190290 19476245 19476245 15477742 15477742
272580 275927 1841456 2047578 286597 1840198 272580 272580 240864 2155091 257458 240864 240864 316332 316332
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
35426111 43415405 27498659 30001964 27950824 8130913 8130913 35426111 54766468 41866544 43878067 12244345 54766468 26717699 26717699
1874885 1978409 2484257 2672216 1770256 1918446 1918446 1874885 2208371 3051131 2094432 2408114 2208371 1724101 1724101
1500791 4457256 1340643 1731479 238128 172317 172317 172317 2032115 1776524 331172 228334 228334 214110 214110
152 152 105 245 150 101 152 152 122 85 122 122 122 150 150
102450 107480 562916 760385 98783 560222 102450 102450 124741 784203 120065 124741 124741 98536 98536
1068790676 1292232409 938658245 1026782044 393375582 335708594 335708594 335708594 1350515053 1187139234 491223512 413795027 413795027 376252008 376252008
27397 30515 39242 42216 27775 37776 37776 27397 30312 45429 31225 44594 30312 28120 28120
360 374 3417 4802 365 3424 360 360 450 4405 454 450 450 374 374
-1 -1 -1 -1 1266017844 1402979515 -1 1402979515 -1 -1 1384260411 -1 1503325673 1267916195 1267916195
1342854 1705715 1093562 1146109 83197 43652 43652 43652 1566039 1269222 96148 48952 48952 72351 72351
20514965 26344275 19750715 21584676 2656002 2440166 2440166 2440166 26346622 25205307 3301947 3046431 3046431 2607695 2607695
1936373142 3283724336 1598217415 1683069765 392618240 203989653 203989653 203989653 3120853910 2522193802 635674592 324361053 324361053 366605453 366605453
6836545 7573144 5502218 5768484 515437 418942 418942 418942 7792820 6150476 510398 406534 406534 491499 491499
7557 7636 42389 79534 7400 16275 7557 7557 8970 58293 8813 8970 8970 7523 7523
-1 -1 -1 -1 89291698 31265384 31265384 31265384 -1 -1 101938320 32326711 32326711 75816430 75816430
7943138 8814471 59355145 65413074 11990753 63193194 7943138 7943138 10209071 90081577 14923973 10209071 10209071 12585220 12585220
274301 319966 268994 286299 111467 107960 274301 107960 352731 343250 138510 352731 141431 110946 110946
431987 2346699 404799 735632 33403 27970 27970 27970 601635 554142 43443 36261 36261 32133 32133
4828 5382 411034 696587 5873 396927 4828 4828 6212 554952 7348 6212 6212 6241 6241
416924602 570313466 343832018 380207236 21936027 9958523 9958523 9958523 481425274 397693413 22156180 8736612 8736612 18428416 18428416
13343 13670 528868 927270 16288 529715 13343 13343 16242 596851 20053 16242 16242 18269 18269
7230 7258 721814 740512 8845 751822 7230 7230 7578 728560 9574 7578 7578 10392 10392
9111 18966 8385 11670 1138 1019 1019 1019 9150 8424 1209 1070 1070 1063 1063
1678199788 1746893769 -1 -1 1855672117 -1 1678199788 1678199788 2013267633 -1 2211139682 2013267633 2013267633 2056313812 2056313812
581189 586246 6780209 6945293 675428 9393859 581189 581189 689612 8397207 833686 689612 689612 724210 724210
1746616 1847816 -1 -1 2913502 -1 1746616 1746616 2361626 -1 3997702 2361626 2361626 3271306 3271306
7502180 8003109 64339440 69843326 9136469 67531870 7502180 7502180 10971557 98420441 13673957 10971557 10971557 9662391 9662391
28622058 29965000 45009907 58547785 28253924 44182403 44182403 28622058 39600711 67726122 39137622 66504421 39600711 28367037 28367037
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
667709565 881266060 581163595 651639945 43041268 28169507 28169507 28169507 866294531 757426485 52560556 33881837 33881837 40072247 40072247
14421 15795 2373223 2414739 13098 2328176 14421 14421 8722 2651064 7564 8722 8722 13265 13265
693719487 1045017215 595101492 642051396 43964377 17561162 17561162 17561162 859767934 731037957 55832889 21335801 21335801 38523116 38523116
3616701 3619245 36265236 44037085 3606828 39556557 3616701 3616701 3889943 40954557 3879642 3889943 3889943 3710989 3710989
6420 12241 5818 8427 951 781 781 781 6271 5677 946 752 752 871 871
2875196 4188471 2576243 2886063 135346 92511 92511 92511 3746007 3333817 174909 117868 117868 122755 122755
92803043 132609827 86904936 97826169 39320798 32972700 32972700 32972700 165757787 154209616 65689367 55371233 55371233 38402300 38402300
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
6566642 6612094 45376153 86203261 6768952 44121250 6566642 6566642 7907289 56067688 8232077 7907289 7907289 7042393 7042393
107724 154268 91763 96931 9537 7654 7654 7654 123190 104872 10818 8661 8661 9094 9094
154 154 531 654 154 572 154 154 127 510 127 127 127 154 154
689 689 507204 511792 856 518812 689 689 669 514719 835 669 669 1355 1355
-1 -1 -1 -1 14305367 6439665 6439665 6439665 -1 -1 4268869 1878131 1878131 11985635 11985635
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
41489 76580 35775 41330 13785 11935 11935 11935 64841 55983 19053 16185 16185 12727 12727
11555 26869 11331 13608 976 952 11555 952 11531 11315 960 11531 916 998 998
1659347150 2204784182 1471656437 1631523155 53985953 45778276 45778276 45778276 1905482167 1690257756 55516274 45946400 45946400 52036991 52036991
27004171 29943861 27205798 28201362 368074 297754 297754 297754 36031795 35952897 428032 367298 367298 360078 360078
1871664729 2004289363 1298309992 1340080028 109441615 65118040 65118040 65118040 2710565424 1880586674 151897004 85904462 85904462 103645558 103645558
3541 3346 177690 216275 4481 186944 3541 3541 2544 192566 3429 2544 2544 5621 5621
790 2399 781 908 1079 1101 1101 1101 698 689 975 962 962 1074 1074
17980594 21038314 112877445 120824948 17734571 121315593 17980594 17980594 18377127 132239385 18324987 18377127 18377127 20175760 20175760
90154561 97135516 219213268 250602818 88097300 215398945 90154561 90154561 126693828 316512417 124321832 126693828 126693828 90705123 90705123
485275340 779506062 444312332 507480777 161092970 122593528 122593528 122593528 872086901 787478330 264756332 199196804 199196804 157163685 157163685
-1 -1 -1 -1 1360727837 974749557 974749557 974749557 -1 -1 1468207875 1062529706 1062529706 1237331083 1237331083
443969 572292 432433 493046 59894 55060 443969 55060 560795 542282 67192 560795 62463 58697 58697
-1 -1 3407530640 3746646694 3200876498 664756768 664756768 -1 -1 4610752454 4014075943 840378588 -1 2894926281 2894926281
39052489 41783938 987514574 1072439362 56020065 978269998 39052489 39052489 45232825 1350800329 66638710 45232825 45232825 60266972 60266972
17575827 18687450 35216489 37128395 38231434 51387008 17575827 51387008 23491739 45679721 49726750 23491739 65872890 40419452 40419452
119 14011 117 6966 126 126 126 126 127 125 126 96 96 126 126
261911 263685 3550330 3704490 339436 4182127 261911 261911 291027 4441274 367787 291027 291027 362601 362601
733916 820986 4561564 5028504 1206885 5225554 733916 733916 1035303 6993117 1737154 1035303 1035303 1271887 1271887
-1 -1 -1 -1 -1 3542463348 3542463348 -1 -1 -1 -1 4511005274 -1 -1 -1
109670 117505 2408887 2737387 118680 2676494 109670 109670 84131 2736391 95510 84131 84131 124139 124139
22653 24019 135165 221612 30298 140269 22653 22653 29879 200749 41052 29879 29879 32123 32123
777802 859042 1077971 1118105 863901 985499 777802 985499 998050 1356813 1095577 998050 1247350 894316 894316
137432049 168055463 73006836 75474760 96469488 29621501 29621501 137432049 222662618 86901319 166004476 36435684 222662618 90987161 90987161
1099563787 1284560858 936607089 999062439 58870078 48658908 48658908 48658908 1571095196 1332442942 82917252 67637245 67637245 57402792 57402792
15358 34625 27381 31962 17422 1312 1312 1312 23465 43970 28223 1971 1971 17904 17904
1143598 1266870 1648162 1838982 1066519 1636236 1143598 1143598 1610725 2270215 1470616 1610725 1610725 1096293 1096293
32683202 33133578 1158588130 1345435471 32644792 1264011367 32683202 32683202 36357953 1295650385 36349750 36357953 36357953 34465275 34465275
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
6586 6657 103024 120902 10371 103651 6586 6586 7902 127356 12419 7902 7902 10842 10842
38469 39736 4789689 5030977 66549 4863273 38469 38469 36406 5173511 70800 36406 36406 77433 77433
3783100 3797780 21223010 21139321 3601130 19737588 3783100 3783100 3053274 6070801 2671716 3053274 3053274 4024277 4024277
59640614 77212589 55554724 60115827 6469009 4428501 4428501 4428501 78166171 72780994 8672324 5851969 5851969 5961844 5961844
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
45846603 54456043 42542914 44912615 15873574 13228393 45846603 13228393 52444220 48456087 16799817 52444220 13905627 15063368 15063368
31145603 36138739 46630041 52622587 29550363 44755129 31145603 31145603 52153922 79909163 48719817 52153922 52153922 29714543 29714543
680508113 1559941158 604920666 626607020 8270121 3456102 3456102 3456102 988453826 879002672 6675329 2852224 2852224 7642356 7642356
7808 9026 76295 274061 12418 38009 7808 7808 11460 159828 17276 11460 11460 13020 13020
5795760 6772183 5981712 6498627 1675407 1674696 5795760 1674696 4823921 4852871 1574905 4823921 1543092 1666861 1666861
2234014 3773884 2049818 2475215 530038 486517 486517 486517 2546578 2332734 580096 538390 538390 525450 525450
21325 82838 20277 27029 7359 5974 5974 5974 21123 20084 7202 5774 5774 7227 7227
400450 436540 561191 599643 229059 268048 400450 268048 420888 587620 186621 420888 208928 234430 234430
9154452 41322086 8491403 14354410 1011518 817162 817162 817162 13720966 12679570 1344960 1087079 1087079 942069 942069
2508651513 2765042257 1851389654 1955162720 1754465784 779088680 779088680 2508651513 2965779100 2201843354 2086702080 942312762 2965779100 1655026985 1655026985
1300433 7613407 1173387 3958070 251031 172169 172169 172169 2151063 1932682 341958 221429 221429 246473 246473
258071 263981 4101163 6265617 257021 4290380 258071 258071 299888 4687388 297553 299888 299888 264592 264592
169676497 249973916 147329619 155473407 31671580 19509559 19509559 19509559 267335119 229485410 42580468 25033582 25033582 29706427 29706427
120851 657031 107545 302924 16391 8264 8264 8264 196255 174769 22524 11655 11655 13167 13167
834790 855931 101467702 112742723 911778 106335211 834790 834790 345118 99792552 435144 345118 345118 1162257 1162257
547971 755434 488914 537731 171093 127635 127635 127635 753188 678002 207588 153016 153016 163797 163797
11633 50421 10998 22541 1494 1413 1413 1413 11708 11073 1615 1493 1493 1445 1445
1334244 1340551 5359872 6622018 1329495 5506870 1334244 1334244 1118819 5533754 1115954 1118819 1118819 1346231 1346231
236313 273562 174624674 178386207 297502 175761096 236313 236313 269461 212143257 348187 269461 269461 310949 310949
1231369196 1395690308 1352456493 1444824155 387806988 388722250 388722250 388722250 1607329355 1749987972 474559394 471493024 471493024 389391789 389391789
3802 3804 57737 176342 3799 56053 3802 3802 3812 57742 3809 3812 3812 3886 3886
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
6821 15599 6092 5933 985 696 696 696 6832 6103 1076 759 759 814 814
10494035 11321317 14724389 15466933 9041321 7244310 7244310 10494035 12996898 17596326 11182945 8699392 12996898 8680924 8680924
287753 288025 47189826 51415762 317706 50731204 287753 287753 53105 47479904 74506 53105 53105 407510 407510
3727 3794 59337 67481 3735 57018 3727 3727 4211 72797 4220 4211 4211 3876 3876
612810157 630534264 476082124 479234975 4896242 1869677 1869677 1869677 839710558 658573559 6446971 2440037 2440037 4381239 4381239
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
21685 39674 19250 20790 1342 787 787 787 22456 19869 915 653 653 1179 1179
34643 53993 25211 32525 5068 3108 3108 3108 40126 29520 4917 3307 3307 4201 4201
10815 11021 10969 11355 10459 10415 10415 10815 11407 11405 11057 10970 11407 10593 10593
11088 11689 25213 27224 11085 30658 11088 11088 14383 36493 14426 14383 14383 11335 11335
38050 39382 147588 178239 37530 150088 38050 38050 46897 198084 46071 46897 46897 39647 39647
3761874 4171614 2789673 2932962 207952 156673 156673 156673 4179012 3115990 230566 168053 168053 192362 192362
-1 -1 4680999464 4693597828 7651250 4531084 4531084 4531084 -1 4949618172 5597621 3510672 3510672 6950160 6950160
291709 345382 1141480 4238677 330246 1179633 291709 291709 445019 1827933 502798 445019 445019 345621 345621
134798 220010 84314 90297 118925 37489 37489 134798 220295 128716 192222 52349 220295 110490 110490
651323050 700129638 1220291004 1290278826 465779679 1262140124 651323050 651323050 445917363 894796094 384069442 445917363 445917363 471590245 471590245
21140067 26227935 16809014 17624240 1079119 638137 638137 638137 27825879 22187131 1375337 794417 794417 991708 991708
7852 8312 288675 299907 9409 302669 7852 7852 9081 336323 10879 9081 9081 10570 10570
10965 11072 109967 140089 10963 112067 10965 10965 13503 125343 13461 13503 13503 11553 11553
41889 59497 135354 212072 40583 40889 41889 41889 55584 226360 54023 55584 55584 41535 41535
471104 477900 431730 434052 1602 986 986 986 474777 433826 1723 739 739 1357 1357
3779372 17975629 3708974 9591227 17743 9900 9900 9900 4150995 4067108 21372 11673 11673 15894 15894
96746 105367 40292 39951 88600 25465 25465 96746 127169 50653 115337 31817 127169 83590 83590
-1 -1 -1 -1 276717784 192462797 192462797 192462797 -1 -1 349490657 233671002 233671002 254253116 254253116
11915 12589 61621 89110 13719 64659 11915 11915 14201 87822 16228 14201 14201 14834 14834
40097879 44490272 33421475 35608469 8480804 6587647 40097879 6587647 45504971 37982747 9106730 45504971 7088470 7957029 7957029
1469022 3872228 1468110 2084982 119521 119214 1469022 119214 1535407 1534105 121047 1535407 120434 120178 120178
90729 115108 427434 618421 106299 414368 90729 90729 141511 693475 160684 141511 141511 111366 111366
194403178 204066190 77251713 81454752 159412659 30318445 30318445 194403178 252410951 100603737 210462831 41264619 252410951 144785035 144785035
192613758 244840883 120904347 124087620 155903590 56515214 56515214 192613758 344887003 209530146 287975344 98348419 344887003 148658284 148658284
2444841305 2510100350 1931183830 1952238407 26912710 19011802 19011802 19011802 2679385230 2112608833 29802608 21122766 21122766 23499443 23499443
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4678590165 5196596219 3288922149 3562259310 3674330920 2024683441 4678590165 4678590165 3076274240 3631040713 2496579687 3076274240 3076274240 3640431648 3640431648
16523 19829 17390 18640 13769 16876 16876 16523 24687 24140 20367 23086 24687 13750 13750
199347596 208692338 2034236998 2158215588 255800786 2290517451 199347596 199347596 219744333 2452265755 280382762 219744333 219744333 276021533 276021533
-1 -1 -1 -1 210737550 192339551 192339551 192339551 -1 -1 263549093 238407218 238407218 205169204 205169204
818463 1824259 802416 1027350 171442 163885 163885 163885 1143654 1119860 213885 205229 205229 171028 171028
1090 1087 10065 11804 1080 10459 1090 1090 1251 11956 1241 1251 1251 1096 1096
75980645 78499474 213036943 228309114 72981491 161926536 161926536 75980645 89909809 261631109 86740654 201645507 89909809 71280591 71280591
22438 23349 64014 91124 22285 61099 61099 22438 22551 84501 22350 81477 22551 22188 22188
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1698026 3140345 1637850 1942376 449511 388852 388852 388852 2120587 2044032 537934 463754 463754 430246 430246
673920518 684358835 431958759 435308029 32805109 29441063 29441063 29441063 788953327 508145996 42175088 37353724 37353724 30958826 30958826
46425 48675 219239 272703 46000 226618 46425 46425 59816 316416 59292 59816 59816 47166 47166
3670 8482 3446 6307 417 280 280 280 4559 4269 526 352 352 392 392
97607 107621 72718 74933 9707 3257 3257 3257 105391 78258 9615 3205 3205 7724 7724
115849965 120244126 -1 -1 125668828 -1 115849965 115849965 144439025 -1 155717088 144439025 144439025 132382330 132382330
33142 33825 135924 227600 33076 183117 33142 33142 34189 143222 34126 34189 34189 41289 41289
89350591 91008121 75004207 75081769 53536 43640 43640 43640 94305127 79100842 57305 41583 41583 50381 50381
155125643 156531004 -1 -1 170036472 -1 155125643 155125643 188236559 -1 196831586 188236559 188236559 184593220 184593220
-1 -1 -1 -1 29257827 12596520 12596520 12596520 -1 -1 32001387 13170634 13170634 25098120 25098120
25665 32140 21989 23167 5099 3981 3981 3981 34068 29151 5817 4561 4561 4926 4926
403069 621640 365809 406000 25719 19986 19986 19986 445239 400917 24505 18840 18840 23951 23951
433293148 464691189 1018054134 1073671643 322144787 480505937 480505937 433293148 457689904 1137988456 357269468 552626385 457689904 295231739 295231739
16386 19348 17896397 17969251 38050 17829276 16386 16386 17099 20092010 43690 17099 17099 40763 40763
96657633 103618299 72537463 76789207 71002298 23396041 23396041 96657633 112187592 83758763 82978453 26815017 112187592 63420675 63420675
23742 25532 162541 249111 27010 160150 23742 23742 32767 252530 37391 32767 32767 27734 27734
1475550368 1608063155 2126222371 2220317183 1057561506 335661655 335661655 1475550368 1753874446 2444316552 1276644415 393390302 1753874446 951143220 951143220
5364 15340 4750 11031 277 230 230 230 5377 4763 305 227 227 271 271
338025 360461 254541 258245 41536 28192 28192 28192 349071 261753 40438 28592 28592 37656 37656
3547 3559 52062 63744 3546 56470 3547 3547 3459 37001 3458 3459 3459 4059 4059
59174447 81547117 53238987 58382725 33516270 27772839 59174447 27772839 70485506 63351829 38556514 70485506 31841980 31957939 31957939
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
133 133 65 683 133 65 65 133 108 45 108 85 108 133 133
233529 266809 302297 320828 217436 245049 233529 245049 316437 404504 280668 316437 316590 223607 223607
32203331 45854373 33128203 39138379 2948424 2215934 32203331 2215934 41458031 42441907 3603609 41458031 2665318 2731081 2731081
1721497 1811602 -1 -1 3191654 -1 1721497 1721497 1670876 -1 3342782 1670876 1670876 3583585 3583585
7277 7605 44674 78623 5632 43374 7277 7277 8195 67229 6617 8195 8195 5665 5665
31042137 31549668 4041398251 4194510725 32900686 4052435224 31042137 31042137 35565533 4734552591 38127088 35565533 35565533 36227154 36227154
1191700 1206818 3575442 3765092 1173203 2744533 2744533 1191700 1358346 4625025 1346897 3606287 1358346 1165673 1165673
366 369 760 337 366 777 777 366 162 528 162 570 162 365 365
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1647 1724 13818 25295 1854 13780 1647 1647 1501 18394 1587 1501 1501 2063 2063
47431857 52007759 38489638 39304046 618064 473693 473693 473693 50541948 40196698 677186 507576 507576 585880 585880
2681 4655 2215 3128 1238 916 916 916 2239 1787 1228 846 846 1133 1133
155145 172247 495190 601454 118152 363629 363629 155145 160942 576403 128390 439814 160942 113428 113428
4931057 5360963 4755224 4999374 1452494 1281053 1281053 1281053 6284622 5981147 1673462 1468011 1468011 1379374 1379374
894109 1552917 733506 865529 136891 42934 42934 42934 1065314 876257 148019 46864 46864 111495 111495
39195688 66993826 34125487 36305507 6702109 3347523 3347523 3347523 60378612 51740394 8872218 4175284 4175284 6268948 6268948
255 255 2447 3139 255 2654 255 255 204 2420 204 204 204 259 259
-1 -1 -1 -1 169984633 146280459 146280459 146280459 -1 -1 198804348 172938884 172938884 166010170 166010170
133496023 137468754 1401936774 1507969749 146408229 1570757210 133496023 133496023 160389575 1730480265 180511348 160389575 160389575 153664457 153664457
98423 141555 88378 93911 13791 12070 12070 12070 125006 112014 12941 11395 11395 12572 12572
73565275 131797732 58566239 59367766 14665662 8086733 8086733 8086733 116745566 92022539 21042128 11349677 11349677 13782328 13782328
18047 18778 131530 155074 17734 135410 18047 18047 22436 193824 21904 22436 22436 19356 19356
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
22695951 25234968 18898587 19710969 270505 190802 190802 190802 28998182 24110804 355319 249525 249525 258157 258157
204 217 2929 2932 199 2898 204 204 232 3048 226 232 232 199 199
3873968 3945433 1159059251 1169392830 3931393 1152803121 3873968 3873968 4449760 1302668346 4524693 4449760 4449760 4224165 4224165
-1 -1 -1 -1 502937422 239620220 239620220 239620220 -1 -1 529028120 292726226 292726226 463826195 463826195
46787084 51214700 33024563 33757754 82585 40588 40588 40588 51331162 36495198 78056 43051 43051 73866 73866
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
131 131 915 2082 157 977 131 131 107 899 133 107 107 183 183
20014560 22048445 38394840 40570427 21351632 26177254 20014560 26177254 29501392 54655694 29950860 29501392 36509358 22147748 22147748
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
199761954 270157362 150675901 161666920 153363024 46626633 46626633 199761954 342365372 250241127 268697466 75890296 342365372 143794133 143794133
315 315 576 3775 315 1804 315 315 302 567 302 302 302 364 364
117239478 121521244 -1 -1 129963617 -1 117239478 117239478 51870736 -1 55412689 51870736 51870736 142905236 142905236
2787773 2849285 16970675 17693776 3037098 16034882 16034882 2787773 3160897 19871228 3487216 18953963 3160897 2985665 2985665
4659 4731 122839 143646 4636 138905 4659 4659 4917 131932 4898 4917 4917 5691 5691
1693 1765 1924005 1949328 2266 1931151 1693 1693 1671 2018419 2362 1671 1671 2641 2641
41217311 42010519 -1 -1 41821979 -1 41217311 41217311 49896257 -1 50906948 49896257 49896257 43870844 43870844
1201142888 1266707328 3952292151 4277144903 1187140649 -1 1201142888 1201142888 1585038225 -1 1572814234 1585038225 1585038225 1291461279 1291461279
33362183 35929162 354674100 367947493 57362108 491290421 33362183 33362183 52482777 588429635 94342813 52482777 52482777 61714507 61714507
24405 99661 22568 68701 1932 692 692 692 26727 24548 2291 821 821 1352 1352
397599424 521565719 210956410 225591403 271040064 69365293 69365293 397599424 637882771 326265029 458346178 107673472 637882771 255004807 255004807
1217 4643 1187 2193 226 230 230 230 1196 1168 191 178 178 229 229
257589 801652 249516 396032 4788 1306 1306 1306 330065 319298 5441 1682 1682 4330 4330
2996 3106 2707686 13312439 6312 2615343 2996 2996 5312 4434081 7155 5312 5312 6507 6507
7974 8490 170433 220441 10297 193683 7974 7974 9321 240005 10717 9321 9321 11056 11056
82064 81482 3884616 4007272 83117 3943880 82064 82064 84812 4189646 86434 84812 84812 91684 91684
6656323 80660668 6665719 27045387 1658786 1486997 1486997 1486997 11487059 11503750 2574713 2303381 2303381 1593696 1593696
784 784 2299 1431 761 2485 784 784 378 1821 378 378 378 738 738
192407 199991 1445092 1630456 217804 1547617 192407 192407 263162 2063481 303004 263162 263162 225656 225656
6601 12542 8968 11808 8531 975 975 975 9401 12349 11315 1027 1027 8543 8543
3462385481 3635886990 -1 -1 3282955791 -1 -1 3462385481 4000442751 -1 3819108687 -1 4000442751 3275557700 3275557700
