instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped
r-749 44 0.306554 27 0.353276 193443 79857 79494 182721 85624 372620 136646 136819 112195 100081 100248
r-993 40 0.307692 35 0.290756 588075 599093 599512 648004 541074 1000000 1000000 1000000 736166 713155 712501
r-474 22 0.316017 29 0.273399 523 1315 523 1223 687 800 2383 800 798 1151 756
r-409 43 0.286822 17 0.301471 740 126 127 757 131 1011 103 103 680 161 195
r-369 37 0.274775 46 0.299517 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-156 10 0.311111 47 0.273821 0 0 0 0 0 0 0 0 0 0 0
r-839 22 0.251082 12 0.272727 1 0 0 0 0 1 0 0 4 1 0
r-264 44 0.307611 21 0.32381 11443 2266 2512 10835 2442 19049 3413 3278 6840 3120 3313
r-536 50 0.299592 32 0.324597 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-985 15 0.285714 18 0.320261 5 4 5 8 5 7 6 7 6 6 6
r-615 10 0.377778 19 0.263158 0 0 0 1 0 0 0 0 0 0 0
r-877 38 0.29872 10 0.311111 0 0 0 0 0 0 0 0 0 0 0
r-865 26 0.323077 40 0.310256 29961 62516 30467 61358 29560 51296 120575 51175 28013 61479 27962
r-218 49 0.306122 50 0.284898 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-217 28 0.301587 30 0.31954 12137 11733 11806 12895 11169 21314 21735 21366 12282 12866 12442
r-346 24 0.268116 22 0.30303 729 311 313 672 375 1288 820 517 966 366 545
r-970 49 0.296769 11 0.327273 0 0 0 0 0 0 0 0 0 0 0
r-114 35 0.280672 44 0.320296 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-508 20 0.294737 39 0.31444 1956 5195 2400 5261 1899 2859 8633 2762 2409 4416 2551
r-483 30 0.28046 30 0.296552 20873 18676 20177 23859 18421 36549 33174 36189 13558 21434 13527
r-513 27 0.282051 33 0.268939 5579 10822 5221 10400 5369 8147 18475 8107 7482 10950 7493
r-850 50 0.272653 24 0.293478 52640 22414 22105 50921 23548 83108 31809 31736 62473 25646 25540
r-239 38 0.28734 19 0.321637 1169 317 205 991 334 1772 320 291 1103 467 521
r-900 30 0.296552 13 0.358974 27 3 3 15 3 21 3 2 23 3 3
r-14 15 0.295238 13 0.320513 1 0 0 0 0 2 0 0 0 0 0
r-712 33 0.293561 38 0.301565 371032 463625 370430 467750 361876 671960 865561 672390 443717 533520 443026
r-391 12 0.348485 35 0.292437 1 14 1 8 1 1 8 1 2 11 2
r-436 41 0.303659 33 0.348485 683229 354866 353691 640693 392114 1000000 675630 677291 693713 504394 503533
r-423 43 0.310078 46 0.310145 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-57 27 0.270655 44 0.285412 28617 73845 28584 72942 28408 45229 128836 45322 53303 95899 53501
r-186 39 0.304993 10 0.2 0 0 0 0 0 0 0 0 0 0 0
r-793 49 0.312075 35 0.297479 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-644 49 0.278061 14 0.252747 83 6 10 78 10 135 10 10 123 30 30
r-950 38 0.312945 12 0.19697 0 0 0 0 0 0 0 0 0 0 0
r-56 11 0.309091 33 0.299242 0 0 0 0 0 0 0 0 0 5 0
r-278 15 0.314286 19 0.327485 6 11 6 7 5 5 10 8 9 8 9
r-178 29 0.293103 34 0.319073 30985 42113 30885 43181 30024 55134 76721 55022 35854 36027 35939
r-350 34 0.315508 40 0.289744 367134 565008 368561 553449 376357 683215 1000000 683363 447570 593929 449604
r-290 46 0.307246 32 0.3125 1000000 652811 652504 1000000 671292 1000000 1000000 1000000 1000000 966355 964991
r-66 15 0.342857 38 0.29303 33 219 50 135 33 63 187 40 29 152 19
r-652 43 0.291251 15 0.390476 236 23 35 234 37 500 41 41 236 70 71
r-813 40 0.30641 29 0.332512 343710 173267 173198 333920 183301 679764 312466 312523 320024 215817 214889
r-488 26 0.283077 12 0.318182 9 0 0 5 1 11 1 1 7 0 1
r-816 15 0.295238 50 0.280816 18 67 12 64 18 13 109 13 39 146 39
r-352 46 0.30628 30 0.308046 408751 208060 207954 406161 209983 794817 362111 362822 421692 347843 346839
r-248 21 0.27619 40 0.307692 1726 4644 1489 4667 1546 1972 7342 1965 2802 4781 2691
r-201 13 0.25641 41 0.319512 1 11 1 11 2 1 11 1 19 16 19
r-132 26 0.289231 12 0.333333 6 1 0 3 0 7 1 1 3 1 1
r-654 21 0.266667 35 0.32605 914 2162 913 2301 653 996 3658 1532 936 1611 983
r-876 24 0.318841 28 0.312169 1086 2673 1094 1650 934 1739 3146 1598 1437 1599 1493
r-787 49 0.307823 44 0.302326 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-704 34 0.279857 36 0.306349 133268 125970 133410 134577 120544 251740 236056 251711 163124 168193 164151
r-374 29 0.293103 48 0.300532 240148 633419 241186 608000 238598 398816 1000000 398566 460397 674276 460074
r-443 39 0.307692 28 0.285714 75664 44353 44345 74788 43855 141712 77897 77968 80635 55309 55446
r-750 19 0.327485 24 0.271739 138 339 139 326 145 128 350 187 126 282 203
r-911 43 0.290144 24 0.293478 34703 13428 13308 33862 14103 60150 20824 20596 28928 17497 17534
r-358 34 0.304813 36 0.314286 354976 364925 354861 380142 342503 686183 709006 687648 392704 402255 392294
r-122 48 0.324468 46 0.30628 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-62 10 0.466667 17 0.25 0 1 0 1 0 0 1 0 0 0 0
r-805 36 0.280952 39 0.306343 631762 443712 633053 483234 597401 1000000 846748 1000000 868416 581024 869508
r-499 43 0.3134 45 0.289899 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-776 32 0.314516 35 0.304202 90250 120195 90025 114423 89460 165183 224481 165272 113558 123867 113260
r-598 44 0.321353 30 0.264368 302694 244959 244769 322999 224189 577585 439914 438620 372968 298669 298322
r-158 22 0.329004 38 0.278805 1304 4554 1306 4299 1317 2055 8807 2099 2349 3601 2062
r-306 43 0.297896 32 0.296371 752925 382132 380884 741280 389950 1000000 674402 676376 771166 600685 601338
r-794 35 0.307563 44 0.291755 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-244 27 0.358974 27 0.299145 2578 3485 2676 3024 2767 4546 6421 4383 2768 4132 2773
r-270 45 0.284848 30 0.275862 701752 368313 368603 718062 375553 1000000 621490 617743 721285 590234 589896
r-976 18 0.313725 16 0.291667 7 6 6 7 5 10 5 9 5 9 6
r-124 13 0.282051 14 0.285714 0 0 0 0 0 0 0 0 0 0 0
r-1 32 0.336694 25 0.316667 10614 8074 8147 10857 7580 19228 13543 13584 11590 9710 9605
r-479 45 0.309091 18 0.313725 3053 559 654 2905 716 4525 745 1049 2569 1166 1236
r-638 14 0.274725 43 0.320044 16 142 25 139 25 26 145 25 38 56 24
r-424 32 0.272177 29 0.305419 20446 9290 9103 18993 10247 37933 16029 16037 18584 20013 20167
r-203 19 0.315789 45 0.30202 806 2620 530 2512 691 704 3858 1081 775 2287 994
r-979 18 0.294118 26 0.326154 51 70 33 113 30 45 112 71 52 82 51
r-275 15 0.361905 17 0.323529 2 2 3 4 3 4 3 4 5 5 5
r-607 24 0.264493 46 0.295652 20649 65339 20584 65121 20664 31248 111208 31088 11790 33028 11729
r-444 30 0.335632 17 0.360294 450 118 184 559 121 617 270 173 415 216 241
r-725 43 0.300111 43 0.301218 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-77 31 0.294624 33 0.297348 58117 69316 58028 71325 57002 107219 128134 107692 71188 78630 71373
r-547 48 0.295213 19 0.263158 7438 1009 1008 7386 1049 10380 1710 1413 6944 1514 1648
r-814 41 0.309756 36 0.287302 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-418 46 0.323671 26 0.261538 206246 126835 126475 215041 121510 374333 209100 208631 245159 171294 171636
r-688 15 0.314286 41 0.321951 54 284 54 231 54 63 288 41 123 168 124
r-609 47 0.297872 14 0.274725 111 6 6 124 10 77 6 10 96 11 11
r-649 11 0.218182 48 0.338652 0 0 0 0 0 0 0 0 0 0 0
r-172 21 0.266667 15 0.247619 22 5 5 13 5 18 11 11 10 7 4
r-318 33 0.314394 35 0.289076 129718 177692 129601 172082 128544 237910 340438 236498 167678 193375 167746
r-365 11 0.218182 47 0.33395 0 0 0 0 0 0 0 0 0 0 0
r-197 32 0.272177 15 0.352381 106 13 13 88 8 145 10 10 66 64 64
r-33 42 0.308943 26 0.307692 69070 38445 38565 64774 39217 128643 64778 65033 60354 38486 38825
r-86 33 0.295455 33 0.329545 99803 94775 99865 106378 92066 193350 176456 193962 97203 110916 97004
r-495 14 0.384615 17 0.272059 2 6 2 3 1 1 10 2 4 2 4
r-470 30 0.326437 10 0.333333 0 0 0 0 0 0 0 0 1 0 0
r-559 30 0.312644 33 0.284091 25845 53060 26224 51265 26223 44510 98300 44488 43945 48382 44350
r-228 40 0.252564 14 0.252747 26 4 4 42 5 44 5 5 30 7 4
r-334 18 0.261438 30 0.317241 180 553 272 412 284 250 730 288 291 381 243
r-145 43 0.276855 26 0.304615 81192 22470 22013 74929 23795 143234 34214 34029 80819 57700 57556
r-362 38 0.295875 40 0.282051 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-843 14 0.252747 40 0.310256 10 114 16 169 16 17 120 17 17 63 18
r-414 16 0.408333 18 0.248366 4 14 4 19 8 6 24 10 10 15 10
r-569 33 0.289773 17 0.375 628 107 107 445 117 999 155 240 436 151 152
r-119 38 0.321479 37 0.291291 628635 727178 725657 738016 633410 1000000 1000000 1000000 690226 1000000 1000000
r-610 50 0.31102 40 0.315385 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-118 10 0.222222 35 0.29916 0 0 0 0 0 0 0 0 0 0 0
r-687 11 0.418182 44 0.311839 2 11 2 10 2 2 11 1 2 8 2
r-80 29 0.283251 11 0.290909 0 0 0 0 0 0 0 0 0 0 0
r-766 14 0.362637 28 0.261905 5 10 5 17 3 6 14 6 5 10 5
r-249 44 0.299154 39 0.315789 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-887 34 0.313725 49 0.314626 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-653 33 0.276515 12 0.30303 15 1 1 15 1 16 1 0 8 1 2
r-645 21 0.3 45 0.307071 3887 11784 3669 11689 4608 5290 18791 5881 5382 11564 5460
r-922 24 0.307971 50 0.30449 27817 98158 28119 96016 27561 42463 170387 42492 51387 94564 51452
r-506 24 0.307971 14 0.274725 33 6 11 18 10 45 13 13 29 13 8
r-101 20 0.326316 20 0.294737 27 79 27 68 45 65 72 41 29 41 46
r-973 21 0.304762 15 0.27619 6 2 2 3 2 9 1 1 7 4 2
r-312 40 0.289744 39 0.318489 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-575 15 0.266667 36 0.320635 53 121 33 160 33 40 186 40 52 119 52
r-253 26 0.283077 24 0.271739 1493 834 833 1202 779 1471 1346 1356 1149 1247 956
r-892 13 0.333333 27 0.287749 0 10 0 9 1 1 23 1 12 16 21
r-41 30 0.291954 32 0.298387 21225 23433 21168 23967 20012 38616 43008 38688 25573 24753 24654
r-709 37 0.283784 13 0.282051 8 0 1 13 0 13 0 0 7 1 1
r-528 40 0.294872 49 0.284864 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-642 46 0.305314 49 0.290816 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-52 20 0.321053 14 0.351648 9 4 4 9 4 14 9 5 8 11 6
r-824 36 0.293651 25 0.316667 23338 8841 9033 21781 9419 39687 15113 16201 18761 14541 14463
r-210 10 0.377778 41 0.318293 0 0 0 0 0 0 0 0 0 1 0
r-78 13 0.384615 42 0.288037 15 107 9 107 9 16 132 10 9 26 6
r-250 49 0.289966 25 0.28 239603 65971 65625 231797 68121 412613 100288 99783 223659 161556 161724
r-188 28 0.293651 27 0.319088 8310 6437 6615 7958 6374 15024 11670 11328 8773 7994 7751
r-328 29 0.29803 24 0.264493 1460 1393 1346 1851 1162 2882 2133 2125 1738 1531 1513
r-450 14 0.252747 19 0.245614 1 3 1 3 1 1 7 2 2 7 2
r-641 14 0.230769 10 0.355556 0 0 0 0 0 0 0 0 0 0 0
r-742 14 0.208791 24 0.264493 1 5 0 8 0 1 6 1 5 10 5
r-562 12 0.333333 16 0.266667 0 1 0 0 0 0 1 0 0 0 0
r-126 42 0.267131 26 0.270769 54237 23041 22931 52552 24966 93869 35094 35272 48006 31792 32143
r-113 12 0.348485 42 0.293844 2 17 1 16 2 1 10 1 3 1 2
r-389 46 0.305314 38 0.315789 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-855 44 0.283298 36 0.338095 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-849 27 0.321937 29 0.256158 1992 4248 1998 3670 2042 3186 7784 3189 3369 4533 3332
r-293 18 0.254902 22 0.320346 63 45 63 48 61 98 69 61 30 73 18
r-133 22 0.337662 12 0.363636 11 3 3 10 1 14 3 2 6 4 4
r-928 19 0.309942 10 0.2 0 0 0 0 0 0 0 0 0 0 0
r-140 46 0.285024 11 0.181818 0 0 0 0 0 0 0 0 0 0 0
r-746 50 0.300408 13 0.346154 100 7 7 156 8 100 8 5 68 4 7
r-337 33 0.293561 35 0.310924 218175 211085 219208 229489 207287 396146 395851 395497 229789 247960 231268
r-464 31 0.303226 24 0.311594 6214 3884 3868 6144 4010 11228 6417 6638 6932 5043 5003
r-288 38 0.297297 29 0.337438 83440 41354 41292 78033 43314 163647 72088 72986 99818 55389 55079
r-202 50 0.306939 34 0.327986 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-713 13 0.371795 21 0.285714 1 10 1 9 2 3 15 1 2 3 3
r-440 23 0.339921 27 0.293447 1008 1085 1032 842 909 1650 2371 1390 783 935 920
r-166 48 0.277482 37 0.310811 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-757 50 0.309388 29 0.285714 1000000 486908 487528 1000000 490514 1000000 831254 857089 1000000 600784 600872
r-421 10 0.2 45 0.333333 0 0 0 0 0 0 0 0 0 0 0
r-975 18 0.24183 35 0.322689 379 600 298 609 293 322 868 467 406 581 407
r-257 49 0.27381 48 0.319149 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-493 38 0.312945 39 0.306343 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-315 10 0.288889 34 0.297683 0 0 0 0 0 0 0 0 0 0 0
r-435 46 0.282126 27 0.299145 148234 89732 89433 141259 95566 265847 140400 139799 141924 68058 68183
r-589 10 0.422222 19 0.28655 0 0 0 0 0 0 0 0 0 0 0
r-910 20 0.331579 50 0.298776 1292 7882 1251 7712 1254 1644 11653 1643 3312 7484 3056
r-2 34 0.278075 28 0.306878 16704 8585 8732 15996 9461 30500 14212 14100 19986 22590 22805
r-327 24 0.286232 12 0.333333 1 0 0 1 0 1 0 0 3 1 1
r-24 45 0.283838 17 0.360294 2278 395 326 2505 458 2869 531 413 1150 674 841
r-574 48 0.317376 33 0.304924 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-79 24 0.228261 23 0.312253 373 230 231 483 288 670 203 317 435 199 322
r-639 24 0.333333 14 0.230769 10 9 9 18 9 14 12 7 37 7 12
r-305 26 0.326154 14 0.318681 51 16 16 51 17 44 13 13 44 15 15
r-869 23 0.351779 37 0.291291 2549 6843 2471 6279 2716 3938 12661 3953 2214 3632 2556
r-341 30 0.257471 37 0.313814 102219 84277 101867 97476 94686 183437 152933 182406 121458 122592 121207
r-84 43 0.310078 16 0.258333 499 106 165 558 180 782 197 196 348 101 157
r-272 26 0.267692 23 0.26087 343 345 500 292 350 500 520 564 570 527 399
r-343 43 0.295681 35 0.287395 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-799 28 0.306878 28 0.293651 4999 5870 5200 6689 4984 8745 10198 8440 6958 8329 6861
r-388 39 0.327935 45 0.317172 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-944 45 0.291919 24 0.311594 51194 11493 11199 49724 11856 88499 16498 16466 36978 16651 16673
r-246 40 0.305128 20 0.315789 6293 1650 1680 6246 2312 9939 2092 2178 5732 2387 1960
r-265 50 0.309388 23 0.280632 61185 17363 17422 61721 17921 99290 25242 25356 59665 24399 24450
r-722 35 0.305882 41 0.314634 682566 937451 682578 922976 678971 1000000 1000000 1000000 794543 1000000 792444
r-686 42 0.304297 27 0.267806 73559 77241 76864 74425 74532 130139 126390 127175 106622 53994 54283
r-535 10 0.355556 41 0.292683 0 0 0 0 0 0 0 0 0 0 0
r-830 18 0.287582 44 0.315011 235 2022 227 1862 233 272 2601 262 701 1393 546
r-747 20 0.310526 37 0.273273 747 2914 784 3408 701 1132 4607 1039 1056 2333 971
r-904 22 0.290043 25 0.276667 253 740 161 444 155 387 924 382 398 298 401
r-714 42 0.310105 15 0.352381 403 29 19 387 30 336 34 34 184 130 86
r-459 31 0.260215 41 0.289024 249253 385341 250089 384342 246558 422973 684272 422850 346072 457425 346575
r-960 38 0.29872 20 0.273684 3106 714 677 2550 813 4025 1055 1213 1940 822 1103
r-694 44 0.294926 26 0.276923 145730 67415 67388 144202 67351 252357 105397 104555 145798 88050 87792
r-534 33 0.287879 41 0.306098 450458 563549 450949 590259 432780 833836 1000000 834087 605839 581935 604446
r-930 29 0.251232 13 0.307692 19 1 1 19 1 23 1 1 17 3 3
r-438 28 0.314815 35 0.289076 14274 28347 14495 27833 14882 24125 52885 24262 17450 34622 17289
r-216 10 0.333333 15 0.285714 0 0 0 0 0 0 0 0 0 0 0
r-603 42 0.304297 39 0.306343 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-920 35 0.287395 43 0.258029 992019 1000000 992157 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-87 42 0.29849 46 0.3343 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-958 22 0.320346 44 0.298097 4725 17789 5303 16795 4728 6868 30069 6859 9017 14492 9052
r-97 35 0.302521 15 0.209524 42 4 4 42 4 39 1 3 63 24 24
r-381 25 0.31 42 0.2741 8800 30698 8874 29424 8835 13366 53774 13595 29822 32997 30009
r-18 24 0.289855 50 0.287347 37064 136340 36801 132016 36640 54959 230635 54910 53961 116286 54234
r-348 41 0.256098 42 0.281069 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-860 19 0.245614 24 0.322464 91 85 92 97 86 139 128 138 115 79 116
r-901 48 0.304078 40 0.296154 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-998 35 0.327731 34 0.324421 178676 147202 146876 188526 131792 353937 290579 290037 167685 166187 166000
r-773 32 0.304435 10 0.222222 0 0 0 0 0 0 0 0 0 0 0
r-442 48 0.312057 34 0.311943 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-608 49 0.307823 43 0.295681 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-755 50 0.300408 18 0.352941 3435 536 668 3434 555 4979 1048 721 2603 1497 1532
r-732 13 0.384615 37 0.303303 1 12 1 20 1 1 20 2 9 9 9
r-406 40 0.3 36 0.288889 1000000 1000000 1000000 1000000 972339 1000000 1000000 1000000 1000000 1000000 1000000
r-946 39 0.302294 50 0.290612 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-743 23 0.316206 48 0.31117 32409 93710 31392 91498 31260 47196 160761 47155 46279 84002 44523
r-676 20 0.252632 42 0.332172 1949 4481 2028 4509 1823 2508 6825 2715 2097 4405 2004
r-304 45 0.310101 43 0.30454 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-522 49 0.29932 18 0.281046 1710 326 241 2087 248 2302 457 296 1582 395 256
r-551 11 0.272727 44 0.294926 0 0 0 0 0 0 0 0 0 0 0
r-273 50 0.276735 33 0.329545 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-408 22 0.30303 13 0.384615 20 4 4 18 4 18 5 3 13 3 3
r-509 34 0.324421 45 0.334343 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-360 22 0.264069 12 0.439394 1 0 0 2 0 3 0 0 2 2 1
r-671 49 0.320578 48 0.307624 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-561 44 0.285412 24 0.289855 51755 12518 12533 50487 13087 88109 19107 19299 32437 20780 20725
r-314 33 0.272727 28 0.224868 22835 22557 22460 24783 19810 35947 36224 37157 26784 32439 32458
r-226 45 0.273737 44 0.288584 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-213 32 0.316532 44 0.315011 531274 828508 531597 814456 531162 994432 1000000 991544 685456 737402 684251
r-117 36 0.3 23 0.296443 7916 2897 2912 7626 3278 13476 4581 4364 6470 4990 4847
r-401 16 0.341667 28 0.272487 3 21 3 20 3 3 51 3 15 20 9
r-191 16 0.266667 44 0.29704 52 277 83 437 83 61 325 96 51 418 81
r-614 25 0.313333 36 0.295238 9992 22447 10121 21723 9970 16429 41551 16982 17250 20699 17370
r-323 49 0.298469 25 0.313333 131813 34904 34985 127223 37075 232151 53850 54027 119098 58897 58968
r-780 15 0.342857 41 0.331707 41 318 26 202 41 30 251 46 32 224 32
r-914 19 0.263158 32 0.300403 219 613 294 771 182 261 929 258 461 749 372
r-74 10 0.244444 24 0.315217 0 0 0 0 0 0 0 0 0 0 0
r-128 27 0.296296 17 0.323529 69 17 27 66 29 144 22 35 60 112 70
r-107 32 0.28629 31 0.255914 29038 42205 42035 38460 34457 51941 75667 75686 35906 42717 44191
r-597 13 0.435897 44 0.292812 20 188 13 183 13 23 188 15 33 130 21
r-380 27 0.301994 27 0.293447 3476 3942 3452 4012 3626 5712 6916 6027 4550 4566 4418
r-427 47 0.293247 34 0.299465 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-8 44 0.286469 38 0.300142 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-543 49 0.312075 23 0.284585 50893 12058 12186 49787 12275 85723 17893 18095 48719 20774 20354
r-127 11 0.254545 47 0.285846 0 0 0 0 0 0 0 0 0 0 0
r-533 22 0.333333 18 0.248366 15 19 31 17 25 23 28 45 68 68 68
r-39 25 0.25 36 0.279365 9906 15731 10944 15931 9621 15358 26881 15341 14625 17269 14608
r-612 11 0.309091 36 0.285714 0 2 0 2 0 0 2 0 0 0 0
r-523 41 0.329268 26 0.292308 125192 85100 84847 129359 83146 235177 142814 143200 82442 59079 58631
r-449 19 0.22807 12 0.30303 0 0 0 0 0 2 0 0 1 0 0
r-359 36 0.338095 18 0.281046 1746 318 318 1437 319 2357 436 435 1135 852 943
r-53 40 0.312821 27 0.301994 64591 42545 42572 65297 42692 123411 73022 72919 75391 66042 66071
r-1000 11 0.381818 15 0.4 0 0 0 0 0 0 0 0 0 0 0
r-35 19 0.304094 42 0.31475 1005 4217 935 4168 1058 1264 6407 1255 1966 4875 1873
r-16 50 0.313469 46 0.302415 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-277 20 0.326316 34 0.2959 479 1553 482 1480 620 684 2504 707 977 1149 1119
r-929 26 0.316923 31 0.27957 3236 5339 3254 5129 3233 5649 9398 5292 4246 5771 4070
r-371 19 0.339181 32 0.284274 267 878 170 776 273 359 1297 229 263 702 262
r-859 14 0.362637 45 0.307071 14 89 22 137 22 16 140 16 40 155 40
r-322 20 0.3 12 0.333333 2 0 0 2 0 4 0 0 1 0 0
r-631 38 0.27596 50 0.319184 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-205 28 0.259259 47 0.278446 118202 233067 117798 233121 118423 179690 402755 179972 103554 268468 103797
r-785 37 0.294294 15 0.257143 67 7 7 105 11 80 12 12 38 27 17
r-274 29 0.317734 32 0.328629 18862 19526 19120 20455 17797 35349 36726 35264 19846 28717 19837
r-200 12 0.287879 15 0.333333 0 0 0 0 0 0 1 0 0 0 0
r-448 12 0.30303 48 0.304965 0 0 0 0 0 0 0 0 0 1 1
r-307 35 0.329412 23 0.288538 5755 5687 4057 5890 3654 10360 6172 6220 6188 3565 3885
r-650 49 0.305272 33 0.284091 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-471 33 0.316288 14 0.318681 62 8 13 60 8 128 15 10 49 13 13
r-567 45 0.310101 38 0.273115 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-982 23 0.418972 48 0.277482 6928 33940 6759 30863 7129 10638 63014 10759 11940 27860 11022
r-837 44 0.306554 24 0.373188 51289 18631 18492 48908 20279 94935 30697 30562 28067 17590 17720
r-465 41 0.314634 18 0.287582 2735 518 629 2460 574 3368 690 1011 1539 695 674
r-256 49 0.303571 43 0.301218 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-225 21 0.27619 15 0.32381 4 1 0 6 2 11 2 1 9 8 8
r-777 19 0.292398 35 0.285714 265 844 215 940 334 367 1371 277 590 839 523
r-937 46 0.313043 15 0.247619 247 31 47 243 32 303 50 32 207 49 32
r-497 13 0.282051 27 0.239316 0 3 0 3 0 0 3 0 1 2 1
r-540 20 0.315789 34 0.285205 458 1686 462 1968 720 653 2604 654 580 1455 477
r-909 40 0.312821 43 0.294574 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-370 25 0.25 37 0.279279 7129 15354 7310 15426 7150 10814 25508 10899 11691 17677 12973
r-889 28 0.320106 44 0.292812 75368 195520 75706 183552 75689 127436 369155 127596 165524 200462 166405
r-695 37 0.328829 47 0.308048 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-931 27 0.287749 21 0.22381 406 236 236 276 343 373 383 340 129 162 154
r-618 19 0.292398 17 0.404412 13 6 3 9 4 37 5 5 16 9 15
r-72 22 0.30303 30 0.278161 794 1664 752 2043 909 1151 2761 1468 1079 1771 1165
r-803 48 0.31117 42 0.286876 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-180 43 0.305648 19 0.298246 6213 1805 1719 5744 1749 9415 2474 2344 4428 2087 2087
r-721 28 0.312169 14 0.395604 36 10 10 55 11 52 8 8 25 10 16
r-585 23 0.3083 12 0.242424 2 0 0 2 0 1 0 0 1 0 1
r-426 34 0.256684 39 0.325236 487311 311297 487281 378200 463728 945771 586867 943760 410981 481592 409332
