instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped
r-521 24 0.315217 18 0.261438 117684 54113 54113 128646 46232 174041 69308 69308 140185 57017 57017
r-849 27 0.321937 29 0.256158 5930852 11846747 5930852 10911965 6002163 9463267 20273498 9463267 7542455 11033680 7542455
r-964 50 0.302857 21 0.338095 57069203 5999195 5999195 55695631 6271613 90675315 7995366 7995366 44781231 5735451 5735451
r-227 38 0.29872 29 0.32266 248166430 108748791 108748791 252790477 113623898 459458030 182902234 182902234 248682753 116528660 116528660
r-429 21 0.328571 28 0.351852 1156914 2541360 1156914 2854304 1111264 1781859 4274972 1781859 1255464 2362541 1255464
r-904 22 0.290043 25 0.276667 370959 1184823 370959 1189820 354358 556620 1871255 556620 966560 697209 966560
r-870 27 0.321937 22 0.324675 2921188 1674674 1674674 2962824 1579562 4883656 2509352 2509352 2838910 2141928 2141928
r-424 32 0.272177 29 0.305419 50737686 22093092 22093092 47024958 23474034 88667493 36523660 36523660 37091823 19497684 19497684
r-909 40 0.312821 43 0.294574 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-84 43 0.310078 16 0.258333 1610935 43818 43818 1574739 45791 1940665 43820 43820 1123737 33931 33931
r-80 29 0.283251 11 0.290909 1 1 1 1 1 1 1 1 1 1 1
r-332 17 0.323529 24 0.278986 43903 216638 43903 209878 43146 55832 331670 55832 35989 188153 35989
r-508 20 0.294737 39 0.31444 2935593 17152960 2935593 17189567 2888508 3882856 27159938 3882856 3283308 13943037 3283308
r-840 13 0.269231 34 0.301248 1 39059 1 36274 1 2 39060 2 1 31098 1
r-615 10 0.377778 19 0.263158 1 1724 1 1647 1 2 1725 2 1 938 1
r-637 21 0.328571 32 0.282258 783773 3642893 783773 3561442 778621 1081235 6110338 1081235 748288 2548873 748288
r-706 40 0.291026 17 0.257353 2340249 91124 91124 2287660 95029 3119676 97036 97036 1850751 135322 135322
r-181 49 0.312075 33 0.337121 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-435 46 0.282126 27 0.299145 394434644 226006811 226006811 391633129 235330565 681322729 335770209 335770209 349927634 95679210 95679210
r-374 29 0.293103 48 0.300532 549144224 1796078772 549144224 1834048368 539633657 859519341 -1 859519341 963491548 1717526863 963491548
r-987 32 0.304435 33 0.304924 140152767 193589178 140152767 204349211 128916934 246923576 338645780 246923576 128775122 144528233 128775122
r-327 24 0.286232 12 0.333333 5250 1 1 4763 1 5251 2 2 4138 1 1
r-623 48 0.315603 32 0.298387 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-939 46 0.291787 36 0.290476 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-272 26 0.267692 23 0.26087 749087 848885 848885 710648 815035 1175585 1267788 1267788 936008 674825 674825
r-42 37 0.273273 32 0.344758 418664018 206036546 206036546 389759226 230825437 773144591 349189232 349189232 383319815 192904111 192904111
r-21 31 0.275269 49 0.282313 1212393889 -1 1212393889 -1 1189569722 -1 -1 -1 1768493614 -1 1768493614
r-56 11 0.309091 33 0.299242 1 1 1 1 1 1 1 1 1 3763 1
r-703 31 0.296774 26 0.338462 24631572 13893603 13893603 23317776 14109330 43673532 22468703 22468703 13704972 6980853 6980853
r-927 37 0.292793 19 0.345029 2634601 508330 508330 2517444 538557 4002628 652772 652772 2355484 410505 410505
r-834 11 0.254545 42 0.299652 1 1 1 1 1 1 1 1 1 1 1
r-172 21 0.266667 15 0.247619 41306 4869 4869 41427 5088 56071 5263 5263 20049 4657 4657
r-750 19 0.327485 24 0.271739 220055 645178 220055 641602 217295 313428 1001841 313428 289863 559449 289863
r-352 46 0.30628 30 0.308046 1114914321 436616451 436616451 1155367315 437590136 2034719809 711030131 711030131 1103320476 568247777 568247777
r-133 22 0.337662 12 0.363636 19035 1226 1226 17972 1279 24445 1228 1228 11988 1350 1350
r-240 46 0.282126 32 0.278226 -1 1473816841 1473816841 -1 1475925090 -1 -1 -1 2395659298 942465641 942465641
r-305 26 0.326154 14 0.318681 117185 20557 20557 116443 21607 160090 23334 23334 95487 10953 10953
r-619 44 0.302326 49 0.270408 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-248 21 0.27619 40 0.307692 3145902 15554881 3145902 15789471 3100288 4052426 23652619 4052426 1681074 15311765 1681074
r-652 43 0.291251 15 0.390476 529499 8460 8460 525243 8713 691413 8462 8462 631833 13735 13735
r-344 36 0.295238 43 0.264673 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-115 35 0.290756 29 0.302956 72096734 43336984 43336984 75174684 41604264 127135673 69916069 69916069 71756737 48374822 48374822
r-117 36 0.3 23 0.296443 22072915 6272684 6272684 22372043 6412759 36531409 9156607 9156607 18029919 8830719 8830719
r-882 17 0.352941 39 0.295547 171582 1897791 171582 1865103 170450 204719 2690932 204719 475434 1599231 475434
r-971 17 0.220588 42 0.295006 17641 1340925 17641 1339668 17641 17643 1644277 17643 15344 1151263 15344
r-578 42 0.305459 35 0.294118 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-602 42 0.308943 48 0.305851 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-887 34 0.313725 49 0.314626 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-641 14 0.230769 10 0.355556 525 107 107 433 111 699 109 109 702 74 74
r-928 19 0.309942 10 0.2 1 1 1 1 1 1 1 1 1 1 1
r-85 28 0.269841 11 0.436364 8109 286 286 7429 313 8628 287 287 3626 1 1
r-967 36 0.288889 10 0.333333 1 1 1 1 1 1 1 1 1 1 1
r-150 31 0.268817 21 0.242857 1941659 729197 729197 2035929 691462 2940864 939174 939174 1990349 594085 594085
r-378 29 0.278325 15 0.342857 216463 10664 10664 205439 11272 318374 11807 11807 82667 10342 10342
r-77 31 0.294624 33 0.297348 122475372 168080752 122475372 185498425 117509747 210919899 296965452 210919899 153350517 200318211 153350517
r-636 50 0.309388 40 0.344872 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-348 41 0.256098 42 0.281069 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-505 16 0.283333 44 0.290698 20372 1398958 20372 1375407 20372 20374 1668113 20374 24511 967967 24511
r-6 24 0.253623 44 0.303383 64105613 203276447 64105613 212018473 63092715 89552588 329044133 89552588 66660154 218973797 66660154
r-930 29 0.251232 13 0.307692 42261 873 873 40009 921 48731 875 875 40141 1946 1946
r-571 38 0.317212 27 0.301994 113280989 75458021 75458021 119626217 73421802 203401243 121508852 121508852 124641425 70041210 70041210
r-405 38 0.315789 30 0.335632 301525280 139094375 139094375 293076183 146437364 569360736 240540214 240540214 259809791 140272071 140272071
r-134 42 0.293844 17 0.257353 4498676 223473 223473 4386182 232312 5991501 246743 246743 3374113 386609 386609
r-716 50 0.300408 39 0.295547 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-846 46 0.283092 36 0.303175 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-774 41 0.278049 30 0.301149 530620298 169186047 169186047 533695475 184484617 941755819 270872720 270872720 444064754 335067263 335067263
r-17 36 0.315873 43 0.328904 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-186 39 0.304993 10 0.2 1 1 1 1 1 1 1 1 1 1 1
r-459 31 0.260215 41 0.289024 731394822 1387970160 731394822 1457945666 706590035 1169744030 2355314429 1169744030 753524408 1203908972 753524408
r-34 36 0.274603 34 0.304813 810857260 523757844 523757844 846370279 507498786 1423096459 888222041 888222041 481357575 375022981 375022981
r-817 28 0.293651 15 0.295238 147912 14812 14812 143928 14574 201277 16521 16521 102233 13609 13609
r-569 33 0.289773 17 0.375 1427742 202278 202278 1350341 218889 2298775 268299 268299 740821 223766 223766
r-585 23 0.3083 12 0.242424 5858 1 1 5284 1 5859 2 2 3885 1 1
r-902 30 0.282759 43 0.277962 480743565 1122878466 480743565 1169290754 474816051 738471939 1948377398 738471939 870806235 1173193375 870806235
r-544 45 0.283838 18 0.346405 4483118 345626 345626 4372202 364641 6481145 421835 421835 3421409 605372 605372
r-265 50 0.309388 23 0.280632 196369460 28405281 28405281 199818897 29230870 305281992 38035606 38035606 182530408 47347394 47347394
r-168 35 0.302521 37 0.255255 754150222 1216364120 754150222 1188677726 752603994 1256805766 2152467770 1256805766 648229839 1205064725 648229839
r-351 19 0.239766 38 0.284495 343470 2562378 343470 2566410 342173 404692 3531196 404692 486242 2880096 486242
r-108 46 0.291787 16 0.341667 2751780 185822 185822 2727404 189911 3582590 200179 200179 2292617 116087 116087
r-891 41 0.297561 38 0.271693 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-260 31 0.268817 44 0.300211 1588661537 2910784671 1588661537 3159340956 1541193265 -1 -1 -1 1923110706 -1 1923110706
r-370 25 0.25 37 0.279279 19534390 53193027 19534390 56024050 18922315 28061728 84641551 28061728 17423957 56410679 17423957
r-284 25 0.306667 15 0.304762 73800 6222 6222 68629 6330 106681 7011 7011 62657 16650 16650
r-251 25 0.3 28 0.314815 2557641 3539953 2557641 4047175 2273710 4054879 6042885 4054879 2973044 3063543 2973044
r-399 21 0.309524 14 0.296703 20780 3759 3759 18519 3399 28779 4346 4346 16692 3892 3892
r-704 34 0.279857 36 0.306349 344454747 358427480 344454747 418838543 303976047 609998492 636746114 609998492 353899729 455594800 353899729
r-879 16 0.35 27 0.282051 21885 160626 21885 159915 21142 26936 241701 26936 15808 120733 15808
r-883 23 0.395257 45 0.305051 14520810 69370876 14520810 66800041 14364637 22533793 125109946 22533793 6038787 71689218 6038787
r-889 28 0.320106 44 0.292812 175235043 572525062 175235043 561534177 172147952 277249859 1017250935 277249859 250661941 589168395 250661941
r-892 13 0.333333 27 0.287749 1280 31589 1280 30450 1280 1282 40554 1282 683 26879 683
r-612 11 0.309091 36 0.285714 1 1 1 1 1 1 1 1 1 1 1
r-685 34 0.283422 47 0.300648 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-322 20 0.3 12 0.333333 6386 330 330 5769 348 8230 332 332 5635 344 344
r-885 45 0.290909 13 0.294872 260561 1 1 248409 1 260562 2 2 190892 1 1
r-826 45 0.29798 19 0.350877 13318655 1201224 1201224 13174715 1230263 20201376 1469259 1469259 9295968 1213147 1213147
r-198 44 0.326638 16 0.266667 1314172 21984 21984 1273548 22732 1570727 21986 21986 1095736 34751 34751
r-955 18 0.294118 26 0.329231 254922 451586 254922 459813 250719 354319 731568 354319 281767 707896 281767
r-517 18 0.248366 36 0.293651 472062 2696888 472062 2727447 468968 568593 3651434 568593 426246 2442087 426246
r-764 10 0.355556 22 0.316017 1 5115 1 5003 1 2 5116 2 1 4495 1
r-391 12 0.348485 35 0.292437 1 28998 1 27730 1 2 28999 2 1 23243 1
r-814 41 0.309756 36 0.287302 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-309 31 0.307527 38 0.246088 262061034 791213773 262061034 744668112 266597256 417185625 1370968929 417185625 301811495 715404224 301811495
r-261 28 0.304233 12 0.272727 23414 1 1 22217 1 23415 2 2 16940 1 1
r-907 40 0.314103 45 0.29596 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-458 19 0.345029 46 0.323671 2171811 19349964 2171811 18752889 2157013 2772498 29525483 2772498 4255808 15024332 4255808
r-394 18 0.267974 18 0.313725 25409 22712 25409 35259 22535 37315 32475 37315 20043 41550 20043
r-393 13 0.192308 28 0.325397 1 5893 1 5920 1 1 5893 1 1 2696 1
r-136 21 0.319048 16 0.275 23047 8327 8327 23730 7266 34253 10126 10126 19797 9302 9302
r-365 11 0.218182 47 0.33395 1 1 1 1 1 1 1 1 1 1 1
r-457 36 0.307937 31 0.28172 266064788 111926497 111926497 301164564 104170815 485139667 195385680 195385680 159076643 121547731 121547731
r-683 39 0.287449 39 0.296896 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-772 41 0.286585 23 0.304348 79042796 18125311 18125311 77106666 18663460 128755821 25223582 25223582 60093788 19739798 19739798
r-488 26 0.283077 12 0.318182 12867 1 1 11487 1 13154 2 2 23631 1 1
r-368 46 0.288889 48 0.324468 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-710 19 0.245614 43 0.277962 972475 8147739 972475 8248480 962177 1139343 10770934 1139343 925039 8538803 925039
r-441 20 0.331579 31 0.309677 450014 4157918 450014 4053626 442181 607097 6865076 607097 428061 1956024 428061
r-364 11 0.254545 23 0.324111 1 8724 1 8534 1 2 8725 2 1 8286 1
r-880 20 0.252632 27 0.282051 447871 1067450 447871 1168755 436093 604851 1624090 604851 487250 992872 487250
r-877 38 0.29872 10 0.311111 1 1 1 1 1 1 1 1 1 1 1
r-337 33 0.293561 35 0.310924 585605279 604687773 585605279 714150359 545411096 1026519703 1076019313 1026519703 599551732 679215208 599551732
r-203 19 0.315789 45 0.30202 429331 6946930 429331 6833327 424433 507586 10182195 507586 733481 4877353 733481
r-319 15 0.247619 13 0.358974 666 176 176 567 190 975 215 215 917 790 790
r-897 19 0.350877 49 0.293367 2351704 21524332 2351704 20516717 2333886 2898655 31896814 2898655 1450606 18097570 1450606
r-534 33 0.287879 41 0.306098 1118361788 1527425537 1118361788 1708033841 1038811226 1953438184 -1 1953438184 1223434563 1450834277 1223434563
r-167 30 0.34023 50 0.294694 1305782753 -1 1305782753 -1 1285537840 -1 -1 -1 1429145011 -1 1429145011
r-475 49 0.285714 46 0.299517 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-202 50 0.306939 34 0.327986 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-407 26 0.304615 20 0.336842 859903 352559 352559 861576 313977 1402184 484052 484052 737635 304068 304068
r-986 19 0.239766 28 0.330688 519181 898775 519181 1063484 505349 704482 1417136 704482 489045 1236052 489045
r-16 50 0.313469 46 0.302415 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-210 10 0.377778 41 0.318293 1 1 1 1 1 1 1 1 1 1 1
r-913 12 0.30303 28 0.280423 1 23576 1 22924 1 2 23577 2 1 15161 1
r-490 44 0.288584 13 0.294872 320450 1 1 303766 1 320451 2 2 291775 1 1
r-460 18 0.287582 23 0.332016 149112 238544 149112 271982 142772 212582 379079 212582 136673 216063 136673
r-859 14 0.362637 45 0.307071 1 182400 1 175259 1 2 204821 2 1 262034 1
r-684 29 0.305419 22 0.294372 3189267 1534390 1534390 3304568 1550490 5240523 2248240 2248240 3355971 3327980 3327980
r-995 11 0.345455 47 0.287697 1 1 1 1 1 1 1 1 1 1 1
r-409 43 0.286822 17 0.301471 1986355 45795 45795 1912132 46990 2723229 50852 50852 2208202 79546 79546
r-449 19 0.22807 12 0.30303 2964 191 191 2510 200 3803 193 193 3841 177 177
r-668 48 0.299645 35 0.285714 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-130 42 0.29036 41 0.286585 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-67 10 0.333333 50 0.306939 1 1 1 1 1 1 1 1 1 1 1
r-141 28 0.296296 14 0.307692 48334 1635 1635 45872 1709 60702 1637 1637 40847 1339 1339
r-166 48 0.277482 37 0.310811 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-785 37 0.294294 15 0.257143 219125 3010 3010 209423 3038 260348 3011 3011 66509 1 1
r-692 46 0.298551 49 0.316327 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-991 31 0.288172 47 0.309898 1062963963 2438621776 1062963963 2644108206 1033622614 1792313842 -1 1792313842 624250019 1835425347 624250019
r-911 43 0.290144 24 0.293478 99714917 17336733 17336733 100676313 18211540 166246217 24846506 24846506 88663531 15384682 15384682
r-35 19 0.304094 42 0.31475 1518590 13429957 1518590 13498725 1507091 1889250 19784659 1889250 1782439 13157139 1782439
r-308 46 0.280193 41 0.289024 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-649 11 0.218182 48 0.338652 1 1 1 1 1 1 1 1 1 1 1
r-2 34 0.278075 28 0.306878 47234776 21505858 21505858 47398382 23326608 82267753 34546775 34546775 46655460 35598724 35598724
r-400 44 0.287526 36 0.32381 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-999 26 0.298462 35 0.305882 31740853 62988930 31740853 67585389 30794863 49877915 106913306 49877915 31279763 59985098 31279763
r-334 18 0.261438 30 0.317241 333375 1665902 333375 1711245 330369 420713 2492765 420713 464258 1307123 464258
r-53 40 0.312821 27 0.301994 157026362 67337512 67337512 166486365 67241092 282723580 107093371 107093371 156624378 82737864 82737864
r-12 26 0.326154 30 0.291954 11054539 12921552 11054539 12728938 10836384 17926303 22637338 17926303 6985939 11585425 6985939
r-171 14 0.32967 32 0.270161 4631 106920 4631 105027 4631 4633 131377 4633 2156 71639 2156
r-299 15 0.295238 50 0.303673 28776 2043549 28776 2026335 28776 28778 2420318 28778 35068 1749091 35068
r-926 30 0.326437 34 0.320856 178400092 201383184 178400092 214111654 167195647 308398521 362474961 308398521 151551157 195143635 151551157
r-708 24 0.278986 23 0.312253 563456 521971 521971 515402 550243 894012 792058 792058 620586 411174 411174
r-848 38 0.311522 38 0.328592 2091863033 1768158195 2091863033 2228346128 1821389652 -1 -1 -1 -1 -1 -1
r-231 39 0.278003 17 0.286765 1085010 42001 42001 1021894 44593 1449043 46443 46443 1006935 92320 92320
r-566 23 0.332016 29 0.278325 1453861 5321125 1453861 5132297 1460812 2163540 9053539 2163540 1385321 4106663 1385321
r-448 12 0.30303 48 0.304965 1 1 1 1 1 1 1 1 1 1 1
r-493 38 0.312945 39 0.306343 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-120 36 0.290476 23 0.324111 20087180 7746825 7746825 20055531 8277466 34649098 11533314 11533314 15488136 3135442 3135442
r-843 14 0.252747 40 0.310256 1 303636 1 288489 1 2 321439 2 1 141908 1
r-46 29 0.29064 16 0.333333 405274 55606 55606 379121 56524 592120 68628 68628 340267 85868 85868
r-302 20 0.321053 33 0.284091 1044079 2941268 1044079 2884526 1032794 1461322 4766656 1461322 481428 4180429 481428
r-157 36 0.315873 43 0.342193 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-875 22 0.311688 22 0.298701 406343 547402 406343 596301 399813 640401 868587 640401 514962 463705 514962
r-104 25 0.28 14 0.318681 67824 4947 4947 62153 5392 96008 5561 5561 43428 7165 7165
r-676 20 0.252632 42 0.332172 1554564 16334990 1554564 16856824 1541388 1968575 24336128 1968575 1887265 12499408 1887265
r-558 44 0.294926 34 0.285205 -1 2174237719 2174237719 -1 2080069481 -1 -1 -1 -1 1428346612 1428346612
r-894 26 0.313846 17 0.301471 262439 46096 46096 257424 46461 410567 60873 60873 120876 82722 82722
r-583 32 0.324597 21 0.261905 3271898 1558624 1558624 3519685 1494607 5397510 2264566 2264566 2290980 707288 707288
r-777 19 0.292398 35 0.285714 570901 2917264 570901 2909305 561606 681182 4187739 681182 543421 2644937 543421
r-271 48 0.310284 26 0.261538 443222133 294473548 294473548 475785767 282826574 724452751 432165522 432165522 395227906 132620256 132620256
r-79 24 0.228261 23 0.312253 858952 410272 410272 644734 553933 1344639 586175 586175 921491 361942 361942
r-643 46 0.284058 24 0.304348 113651417 20997344 20997344 111154957 22359266 183856798 29709955 29709955 128239775 21199809 21199809
r-980 38 0.284495 10 0.333333 1 1 1 1 1 1 1 1 1 1 1
r-853 19 0.269006 18 0.313725 28909 21150 21150 25199 25850 43408 29327 29327 63446 54074 54074
r-213 32 0.316532 44 0.315011 1038267113 2027799697 1038267113 2108839025 1006712556 1817815366 -1 1817815366 1153288243 1834362541 1153288243
r-190 47 0.304348 27 0.304843 1088016443 300876619 300876619 1096698921 308031851 1927485968 466867102 466867102 1027574930 421742938 421742938
r-27 31 0.301075 39 0.303644 709084802 998881148 709084802 1080746722 685891761 1197979799 1819805098 1197979799 959903462 987708148 959903462
r-937 46 0.313043 15 0.247619 759798 1 1 718548 1 759799 2 2 389875 1 1
r-114 35 0.280672 44 0.320296 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-810 40 0.29359 46 0.31401 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-624 32 0.294355 42 0.299652 888281523 1418590547 888281523 1494660471 859430650 1529975759 2589552102 1529975759 927937647 1383635303 927937647
r-406 40 0.3 36 0.288889 -1 -1 -1 -1 2525116111 -1 -1 -1 -1 -1 -1
r-279 29 0.280788 11 0.272727 1 1 1 1 1 1 1 1 1 1 1
r-946 39 0.302294 50 0.290612 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-421 10 0.2 45 0.333333 1 1 1 1 1 1 1 1 1 1 1
r-799 28 0.306878 28 0.293651 11036657 14355293 11036657 19725714 10435585 17705052 24075821 17705052 9665925 24180819 9665925
r-126 42 0.267131 26 0.270769 151362285 47689824 47689824 150584152 50080814 251215421 69045385 69045385 123983040 38817655 38817655
r-359 36 0.338095 18 0.281046 5670421 350197 350197 5719260 356034 8688659 426803 426803 2287231 318224 318224
r-175 10 0.311111 32 0.27621 1 1 1 1 1 1 1 1 1 1 1
r-340 50 0.287347 46 0.288889 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-381 25 0.31 42 0.2741 23972443 89675772 23972443 90712852 23575467 35067601 149896971 35067601 20925083 92036755 20925083
r-315 10 0.288889 34 0.297683 1 1 1 1 1 1 1 1 1 1 1
r-9 38 0.283073 47 0.285846 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-695 37 0.328829 47 0.308048 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-970 49 0.296769 11 0.327273 1 1 1 1 1 1 1 1 1 1 1
r-250 49 0.289966 25 0.28 784032378 144079351 144079351 779040288 149230793 1295268094 204906760 204906760 680181738 157948670 157948670
r-109 19 0.327485 37 0.283784 277826 1372955 277826 1340341 270122 354735 2036443 354735 92053 962647 92053
r-40 13 0.282051 18 0.326797 2796 12818 2796 12052 2755 3221 17863 3221 4543 8743 4543
r-219 15 0.285714 47 0.299722 33549 1997084 33549 1938626 33549 33551 2359839 33551 33512 1615491 33512
r-164 38 0.330014 49 0.295068 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-528 40 0.294872 49 0.284864 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-246 40 0.305128 20 0.315789 19820642 3681005 3681005 19462507 3820524 30387820 4713508 4713508 18077107 3254712 3254712
r-761 17 0.316176 13 0.307692 7217 2923 2923 7152 2797 10198 3455 3455 6412 2081 2081
r-735 10 0.288889 29 0.302956 1 1 1 1 1 1 1 1 1 1 1
r-146 13 0.423077 41 0.278049 1 157401 1 155204 1 2 191709 2 1 33941 1
r-747 20 0.310526 37 0.273273 942971 8643487 942971 8214153 931859 1241555 13525024 1241555 1945060 7405984 1945060
r-153 43 0.302326 49 0.296769 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-218 49 0.306122 50 0.284898 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-746 50 0.300408 13 0.346154 321366 1 1 308436 1 321367 2 2 232730 1 1
r-235 33 0.32197 12 0.30303 36712 1 1 34352 1 36713 2 2 30674 1 1
r-58 20 0.3 31 0.28172 539476 2836360 539476 2770010 528426 725605 4449083 725605 576893 2456022 576893
r-10 13 0.346154 49 0.278912 1 164159 1 159528 1 2 164160 2 1 136350 1
r-723 14 0.32967 19 0.263158 700 7452 700 6971 691 822 10496 822 1055 4544 1055
r-343 43 0.295681 35 0.287395 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-631 38 0.27596 50 0.319184 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-249 44 0.299154 39 0.315789 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-191 16 0.266667 44 0.29704 24354 974509 24354 931959 24354 24356 1094835 24356 90332 806691 90332
r-469 18 0.24183 17 0.316176 42376 24249 24249 31172 25258 62116 31692 31692 39539 28839 28839
r-453 34 0.336898 13 0.294872 99565 1 1 95714 1 99566 2 2 65480 1 1
r-55 15 0.238095 19 0.245614 2390 7481 2390 7786 2363 2745 10162 2745 1866 7874 1866
r-837 44 0.306554 24 0.373188 125607014 38321202 38321202 124866110 41746430 220682265 59080053 59080053 74255350 25320268 25320268
r-812 29 0.288177 25 0.286667 2338985 1858780 1858780 2335700 1753395 3942088 2824283 2824283 4356160 1606435 1606435
r-976 18 0.313725 16 0.291667 13837 11814 11814 12711 10202 19645 15818 15818 13194 12123 12123
r-952 35 0.294118 32 0.254032 201783669 238187970 238187970 266406327 205914194 341862455 404074644 404074644 284040558 211406969 211406969
r-262 34 0.27451 34 0.333333 235068916 204830576 235068916 336730685 211049465 433054531 358908107 433054531 339053183 196619757 339053183
r-610 50 0.31102 40 0.315385 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-472 44 0.302326 33 0.285985 -1 2349426825 2349426825 -1 2278242585 -1 -1 -1 -1 -1 -1
r-701 12 0.272727 13 0.320513 722 1207 722 1124 719 813 1565 813 479 535 479
r-425 21 0.261905 10 0.155556 1 1 1 1 1 1 1 1 1 1 1
r-389 46 0.305314 38 0.315789 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-758 27 0.327635 41 0.314634 77094822 163186823 77094822 164114024 75904649 122180081 291289265 122180081 58487742 142269846 58487742
r-965 40 0.316667 50 0.318367 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-245 23 0.312253 23 0.284585 814051 1012158 814051 975407 757847 1230126 1559701 1230126 607160 830268 607160
r-408 22 0.30303 13 0.384615 39634 4858 4858 36502 4965 55764 5587 5587 30511 5934 5934
r-372 36 0.339683 36 0.287302 891106988 1490275880 891106988 1301617967 901121080 1608091215 -1 1608091215 1062743994 1374831500 1062743994
r-857 44 0.303383 33 0.32197 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-540 20 0.315789 34 0.285205 725206 4239260 725206 4168358 718845 967519 6785892 967519 646452 3784322 646452
r-367 39 0.327935 26 0.28 86303229 36637813 36637813 92387950 33991599 152957278 57737668 57737668 98439682 36269946 36269946
r-545 43 0.320044 33 0.299242 -1 1501182918 1501182918 -1 1437126101 -1 -1 -1 -1 1608631316 1608631316
r-957 34 0.299465 39 0.2861 926503027 1339018205 926503027 1413798924 884752878 1573685179 2426035655 1573685179 973517941 1299471923 973517941
r-908 39 0.276653 13 0.346154 61282 1 1 56334 1 61283 2 2 41927 1 1
r-323 49 0.298469 25 0.313333 395829756 75864616 75864616 393153492 80653009 661652337 109977962 109977962 350820583 102079365 102079365
r-422 16 0.325 17 0.316176 17870 32692 17870 37450 17004 25420 47820 25420 7888 8736 7888
r-254 13 0.269231 46 0.292754 1 1 1 1 1 1 1 1 1 1 1
r-500 43 0.30897 45 0.310101 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
r-161 35 0.305882 19 0.292398 3287066 557741 557741 3248006 570411 4981186 718386 718386 2707765 653737 653737
r-128 27 0.296296 17 0.323529 199671 28547 28547 191086 30537 296329 35105 35105 152229 67058 67058
r-140 46 0.285024 11 0.181818 1 1 1 1 1 1 1 1 1 1 1
r-924 47 0.313599 20 0.278947 52961380 7374455 7374455 53303571 7545591 79713702 9460583 9460583 40436158 5127485 5127485
r-384 25 0.286667 19 0.304094 265763 96785 96785 258152 97214 414230 128042 128042 270325 168005 168005
r-954 12 0.363636 16 0.233333 577 3079 577 3090 553 674 4593 674 705 2438 705
