instance n1 density1 n2 density2 mcsplit mcsplit+f mcsplit+bigf
r-466 39 0.696356 39 0.696356 -1 -1 -1
r-577 17 0.117647 17 0.117647 2264 22346 2123
r-740 15 0.0190476 15 0.0190476 114 109 115
r-248 36 0.312698 36 0.312698 1335342067 1366688880 1138310507
r-814 35 0.258824 35 0.258824 688130790 604123208 581020727
r-310 27 0.854701 27 0.854701 2092276 3290561 1988176
r-620 16 0.333333 16 0.333333 29007 36486 27459
r-26 18 0.947712 18 0.947712 15792 197 15798
r-403 18 0.647059 18 0.647059 58943 70368 52281
r-655 39 0.556005 39 0.556005 -1 -1 -1
r-724 35 0.37479 35 0.37479 1151149765 1244917712 1043590192
r-557 28 0.677249 28 0.677249 24013403 27124852 22213743
r-284 38 0.210526 38 0.210526 3871164791 -1 3554213703
r-65 20 0.347368 20 0.347368 202244 262212 154768
r-510 20 0.805263 20 0.805263 74414 81654 66805
r-288 38 0.322902 38 0.322902 -1 -1 3027851916
r-176 30 0.457471 30 0.457471 78738243 97061079 71013357
r-589 21 0.933333 21 0.933333 4375976 152762 3774269
r-954 35 0.684034 35 0.684034 978757287 1040101797 878044114
r-138 28 0.994709 28 0.994709 385 385 385
r-451 18 0.130719 18 0.130719 1590 2918 1698
r-361 34 0.101604 34 0.101604 14267105 12970207 11489353
r-593 39 0.703104 39 0.703104 -1 -1 -1
r-933 35 0.583193 35 0.583193 696266620 730580442 627358463
r-576 27 0.940171 27 0.940171 1178128 99362491 10926648
r-389 19 0.853801 19 0.853801 29068 19106 27778
r-123 29 0.29064 29 0.29064 40063647 44582475 35602696
r-527 36 0.885714 36 0.885714 97380709 147825771 88070615
r-611 37 0.015015 37 0.015015 1673820087 -1 -1
r-650 35 0.220168 35 0.220168 423369883 510835424 361087775
r-868 40 0.234615 40 0.234615 -1 -1 -1
r-363 32 0.834677 32 0.834677 55584081 40564818 46196031
r-694 38 0.699858 38 0.699858 3461077773 -1 3175634724
r-278 17 0.691176 17 0.691176 26080 34345 22527
r-352 27 0.339031 27 0.339031 16126720 21692338 14447275
r-62 22 0.519481 22 0.519481 612106 651810 540020
r-894 32 0.985887 32 0.985887 394 455 397
r-441 30 0.68046 30 0.68046 46810413 48502934 39308926
r-439 33 0.482955 33 0.482955 391779375 385979837 361553941
r-609 36 0.45873 36 0.45873 992131886 1045304998 899404103
r-245 17 0.404412 17 0.404412 27331 28912 22881
r-131 16 0.7 16 0.7 15782 16641 14096
r-709 30 0.572414 30 0.572414 81871924 84180540 73077024
r-335 19 0.736842 19 0.736842 115836 112659 92426
r-314 27 0.330484 27 0.330484 12731112 14315063 11218784
r-2 38 0.301565 38 0.301565 -1 -1 -1
r-682 24 0.0181159 24 0.0181159 254 527 255
r-301 40 0.270513 40 0.270513 -1 -1 -1
r-599 27 0.0968661 27 0.0968661 646083 1387668 605878
r-993 40 0.262821 40 0.262821 -1 -1 -1
r-530 24 0.536232 24 0.536232 4465015 5358168 4133394
r-391 16 0.283333 16 0.283333 6837 8079 6042
r-872 38 0.748222 38 0.748222 -1 -1 -1
r-776 15 0.504762 15 0.504762 19515 19023 17453
r-767 33 0.0965909 33 0.0965909 4366776 5216689 3524057
r-507 19 0.71345 19 0.71345 82749 99211 73868
r-66 17 0.507353 17 0.507353 42271 50947 39144
r-579 20 0.163158 20 0.163158 10721 12811 10230
r-678 18 0.0980392 18 0.0980392 227919 91220 121569
r-603 36 0.253968 36 0.253968 1049966127 1571038160 917440954
r-227 23 0.786561 23 0.786561 609740 686562 571182
r-293 39 0.268556 39 0.268556 -1 -1 -1
r-692 31 0.27957 31 0.27957 109087738 127784450 100475427
r-828 30 0.0965517 30 0.0965517 1569336 3193334 1454280
r-148 39 0.850202 39 0.850202 1811258885 2228757049 1564541323
r-916 18 0.0915033 18 0.0915033 236868 95303 233299
r-765 25 0.463333 25 0.463333 6850537 6571824 6171487
r-478 20 0.00526316 20 0.00526316 213 213 213
r-157 34 0.465241 34 0.465241 536969951 571912550 488522008
r-518 27 0.91453 27 0.91453 6087538 31023093 19013546
r-648 33 0.293561 33 0.293561 226543850 192315796 194404326
r-810 15 0.361905 15 0.361905 9023 10533 7603
r-135 28 0.5 28 0.5 29090008 29211443 26467522
r-107 37 0.876877 37 0.876877 200964388 348259033 177070523
r-725 23 0.367589 23 0.367589 2704085 3183886 2512549
r-206 20 0.236842 20 0.236842 93306 92265 81264
r-426 20 0.968421 20 0.968421 5464712422 2823 5464712432
r-362 33 0.121212 33 0.121212 28954507 38354425 25344183
r-276 29 0.773399 29 0.773399 14850222 15746536 12759753
r-172 33 0.596591 33 0.596591 545081589 584426121 487591931
r-437 32 0.699597 32 0.699597 121363615 143640071 107138674
r-735 23 0.944664 23 0.944664 4922 555113 37562
r-481 28 0.21164 28 0.21164 11140652 12693731 9547560
r-279 25 0.0233333 25 0.0233333 7780 246 7784
r-931 33 0.0208333 33 0.0208333 2377846 -1 6901
r-919 37 0.432432 37 0.432432 2030795644 2260484391 1879103963
r-257 29 0.0369458 29 0.0369458 338048 -1 13053408
r-689 32 0.65121 32 0.65121 209716742 234403551 187390778
r-766 33 0.270833 33 0.270833 310774863 234167058 273649364
r-1000 28 0.21164 28 0.21164 9357622 10527873 8460553
r-113 26 0.215385 26 0.215385 2748002 3586771 2472513
r-587 34 0.823529 34 0.823529 129538570 226616884 114691146
r-366 20 0.921053 20 0.921053 113625 154603 112136
r-121 26 0.0276923 26 0.0276923 209 209 211
r-515 24 0.601449 24 0.601449 2414412 3068098 2111252
r-344 26 0.541538 26 0.541538 8374337 7630089 7414588
r-486 28 0.915344 28 0.915344 508903 192085 410109
r-751 16 0.05 16 0.05 290 364 290
r-429 33 0.0094697 33 0.0094697 -1 9769 -1
r-732 16 0.2 16 0.2 9431 6238 7517
r-738 33 0.848485 33 0.848485 95981564 136084338 86173894
r-884 22 0.82684 22 0.82684 35468 37749 31044
r-800 19 0.333333 19 0.333333 151220 158444 119083
r-854 36 0.11746 36 0.11746 92869489 128449266 82457100
r-370 38 0.524893 38 0.524893 -1 -1 -1
r-753 39 0.161943 39 0.161943 2182345502 2822977416 1742520064
r-843 37 0.6997 37 0.6997 2630882936 2643138247 2377847287
r-64 25 0.01 25 0.01 287 287 287
r-316 21 0.528571 21 0.528571 935594 873747 811177
