instance n1 density1 n2 density2 mcsplit mcsplit+f mcsplit+bigf
r-48 31 0.387097 31 0.387097 113784890 133678488 105523317
r-673 21 0.652381 21 0.652381 279329 255953 224264
r-860 22 0.121212 22 0.121212 104222 152563 98443
r-767 33 0.0965909 33 0.0965909 2480183 3436068 2094283
r-35 39 0.240216 39 0.240216 -1 -1 -1
r-95 27 0.156695 27 0.156695 2095790 4583611 1991521
r-250 20 0.778947 20 0.778947 22601 49993 21499
r-654 18 0.849673 18 0.849673 1760 2364 1696
r-167 27 0.706553 27 0.706553 15713575 17324316 14606973
r-694 38 0.699858 38 0.699858 -1 -1 2581898946
r-296 35 0.996639 35 0.996639 1 1 1
r-563 35 0.968067 35 0.968067 2871404 -1 -1
r-725 23 0.367589 23 0.367589 1904720 2508213 1775986
r-278 17 0.691176 17 0.691176 13739 18730 12382
r-401 25 0.603333 25 0.603333 4711791 4139020 4280543
r-656 22 0.818182 22 0.818182 87887 109061 77948
r-350 39 0.684211 39 0.684211 -1 -1 -1
r-176 30 0.457471 30 0.457471 57866481 67858535 52079642
r-957 31 0.797849 31 0.797849 58566748 83439110 54263695
r-595 38 0.29303 38 0.29303 -1 -1 -1
r-719 17 0.507353 17 0.507353 12091 13036 10463
r-531 21 0.233333 21 0.233333 60681 146869 56696
r-383 25 0.323333 25 0.323333 2077275 2536319 1819044
r-399 38 0.217639 38 0.217639 1634724767 2006194268 1485152260
r-953 27 0.122507 27 0.122507 290893 222402 273964
r-409 36 0.230159 36 0.230159 591146305 661926203 535083601
r-534 23 0.426877 23 0.426877 1414897 1588017 1253354
r-279 25 0.0233333 25 0.0233333 1 1 1
r-812 21 0.971429 21 0.971429 1 1 1
r-93 34 0.320856 34 0.320856 433128375 381398874 388109200
r-246 34 0.188948 34 0.188948 131541756 163589442 121662209
r-931 33 0.0208333 33 0.0208333 405 -1 405
r-720 35 0.211765 35 0.211765 528087217 782488371 494742548
r-790 30 0.701149 30 0.701149 62436601 77951758 58849095
r-585 29 0.221675 29 0.221675 15620618 16587926 14344692
r-989 27 0.17094 27 0.17094 1228799 2364575 1171636
r-215 21 0.552381 21 0.552381 558999 591480 500317
r-528 15 0.838095 15 0.838095 308 1220 256
r-932 23 0.758893 23 0.758893 298131 559401 279352
r-627 28 0.907407 28 0.907407 116533 183100 108156
r-578 28 0.388889 28 0.388889 18651772 20031297 16972777
r-723 34 0.955437 34 0.955437 281818 346440094 147382
r-577 17 0.117647 17 0.117647 351 415 332
r-123 29 0.29064 29 0.29064 30896775 34167030 27405091
r-665 18 0.738562 18 0.738562 5101 9063 4293
r-241 24 0.503623 24 0.503623 2017790 2009483 1733875
r-318 24 0.663043 24 0.663043 1995764 2200460 1778026
r-337 22 0.857143 22 0.857143 19763 11457 17976
r-302 28 0.645503 28 0.645503 17094657 22179509 15948615
r-204 29 0.12069 29 0.12069 1780741 2577328 1668191
r-791 19 0.807018 19 0.807018 33839 32726 31793
r-276 29 0.773399 29 0.773399 8751040 10708651 7367247
r-706 20 0.705263 20 0.705263 38446 83566 33363
r-995 33 0.342803 33 0.342803 130978724 181454761 121105149
r-547 26 0.209231 26 0.209231 1401225 2418756 1294274
r-243 40 0.182051 40 0.182051 -1 -1 -1
r-787 37 0.95045 37 0.95045 573891 2477772238 504538
r-485 22 0.199134 22 0.199134 105318 135350 100822
r-479 27 0.00569801 27 0.00569801 1 1 1
r-716 31 0.346237 31 0.346237 109901377 111111033 100557916
r-201 16 0.141667 16 0.141667 949 974 929
r-765 25 0.463333 25 0.463333 5002835 4944972 4483096
r-52 21 0.761905 21 0.761905 87757 95021 82952
r-127 21 0.509524 21 0.509524 413668 393847 356678
r-543 34 0.755793 34 0.755793 249463515 283244837 225170799
r-428 21 0.947619 21 0.947619 231 180 231
r-280 39 0.282051 39 0.282051 -1 -1 -1
r-861 16 0.475 16 0.475 12675 10095 11133
r-23 23 0.335968 23 0.335968 790928 972112 708625
r-109 30 0.485057 30 0.485057 43466353 37238555 38766114
r-322 35 0.0554622 35 0.0554622 131875 126464 107081
r-11 30 0.0229885 30 0.0229885 1 1 1
r-76 30 0 30 0 1 1 1
r-757 35 0.946218 35 0.946218 320094 971874 276402
r-923 24 0.0978261 24 0.0978261 20789 93838 18982
r-991 15 0.047619 15 0.047619 20605183 195 20605183
r-387 24 0.833333 24 0.833333 164207 208363 154285
r-626 29 0 29 0 1 1 1
r-227 23 0.786561 23 0.786561 295354 375755 280006
r-161 35 0.620168 35 0.620168 733337464 786176568 676425230
r-773 35 0.226891 35 0.226891 276553924 342725956 247339752
r-629 18 0.169935 18 0.169935 2422 2572 2252
r-708 18 0.633987 18 0.633987 47065 57151 40816
r-115 24 0.673913 24 0.673913 985929 1287406 858090
r-352 27 0.339031 27 0.339031 10452798 13194878 9654075
r-295 31 0.249462 31 0.249462 32169837 42355674 29330126
r-414 26 0.904615 26 0.904615 35029 62058 33626
r-2 38 0.301565 38 0.301565 -1 -1 -1
r-993 40 0.262821 40 0.262821 -1 -1 -1
r-507 19 0.71345 19 0.71345 50597 59223 46035
r-98 16 0.791667 16 0.791667 1737 2747 1587
r-320 26 0.886154 26 0.886154 133846 209800 130241
r-99 29 0.0738916 29 0.0738916 43173 39588 40477
r-946 33 0.0227273 33 0.0227273 -1 -1 -1
r-80 17 0.338235 17 0.338235 14569 12506 11429
r-622 29 0.349754 29 0.349754 43432943 51029259 40338978
r-134 33 0.229167 33 0.229167 167258849 224807480 149786282
r-922 23 0.150198 23 0.150198 105845 222365 96370
r-88 30 0.514943 30 0.514943 94354442 96638555 88111815
r-737 33 0.0549242 33 0.0549242 697726 3852532 637742
r-988 18 0.228758 18 0.228758 6026 7371 5526
r-949 20 0.589474 20 0.589474 357448 428016 322577
r-472 27 0.982906 27 0.982906 1 1 1
r-904 27 0.980057 27 0.980057 1 1 1
r-341 29 0.204433 29 0.204433 4311952 5783195 3607017
r-924 18 0.562092 18 0.562092 35929 33004 30267
r-569 24 0.887681 24 0.887681 20624 30077 20620
r-349 25 0.476667 25 0.476667 3427904 3345468 3087356
r-436 38 0.83926 38 0.83926 873245318 1607316480 789099238
r-764 36 0.863492 36 0.863492 50808643 150502624 46294007
r-397 38 0.123755 38 0.123755 613939766 705832359 525514860
r-145 23 0.466403 23 0.466403 1138633 1069638 979834
r-628 19 0.134503 19 0.134503 2866 2365 2768
r-107 37 0.876877 37 0.876877 120901721 253629445 105906200
r-871 38 0.541963 38 0.541963 -1 -1 -1
r-433 21 0.233333 21 0.233333 33759 66557 31423
r-419 36 0.834921 36 0.834921 428906784 917242369 388739720
r-559 37 0.551051 37 0.551051 1647253167 1734066924 1535340189
r-451 18 0.130719 18 0.130719 651 506 620
r-748 38 0.869132 38 0.869132 425297001 1262332486 393573840
r-774 27 0.868946 27 0.868946 1145379 1519363 1077144
r-620 16 0.333333 16 0.333333 15432 22758 14623
r-655 39 0.556005 39 0.556005 -1 -1 -1
r-936 33 0.268939 33 0.268939 178147662 172315982 160352816
r-901 34 0.135472 34 0.135472 33985394 46723319 30288500
r-769 31 0.993548 31 0.993548 1 1 1
r-652 37 0.626126 37 0.626126 1968504086 2824648124 1783879665
r-298 34 0.233512 34 0.233512 114352382 203591984 104589543
r-752 27 0.552707 27 0.552707 10475506 9367228 9075494
r-325 15 1 15 1 1 1 1
r-421 22 0.320346 22 0.320346 485148 816571 437677
r-198 32 0.439516 32 0.439516 178100561 220742937 160579385
r-909 35 0.354622 35 0.354622 972615937 1052977588 884088098
r-491 25 0.66 25 0.66 4093339 4053728 3795545
r-675 33 0.700758 33 0.700758 239678567 295764771 219166904
r-21 38 0.926031 38 0.926031 6420005 22101922 5524812
r-229 37 0.951952 37 0.951952 21991427 -1 -1
r-961 35 0.376471 35 0.376471 688439808 753393239 615294876
r-750 35 0.102521 35 0.102521 12800358 17497367 12218963
r-205 26 0.618462 26 0.618462 8050889 9715344 7328349
r-601 15 0.0190476 15 0.0190476 1 1 1
r-876 22 0.251082 22 0.251082 213015 249013 189005
r-972 28 0.714286 28 0.714286 18702469 20620413 16874701
r-223 15 0.428571 15 0.428571 5363 3905 4895
r-259 31 0.584946 31 0.584946 106982754 124049000 100070216
r-420 37 0.935435 37 0.935435 7863943 21161754 6909968
r-557 28 0.677249 28 0.677249 13487371 17889807 12604993
r-336 32 0.375 32 0.375 119339040 159500308 102962755
r-806 15 0.685714 15 0.685714 6232 7987 5928
r-151 29 0.0541872 29 0.0541872 388 5337 381
r-24 26 0.353846 26 0.353846 4204761 5796730 3725455
r-886 27 0.948718 27 0.948718 -1 5313665 -1
r-903 30 0.809195 30 0.809195 28128646 33009105 25166262
r-809 31 0.589247 31 0.589247 108456163 118781741 99297591
r-368 33 0.140152 33 0.140152 44427241 55074054 41328842
r-893 15 0.828571 15 0.828571 389 222 383
r-640 31 0.972043 31 0.972043 45 120 45
r-821 25 0.323333 25 0.323333 6370684 9418422 6084849
r-631 17 0.838235 17 0.838235 318 1014 308
r-681 34 0.301248 34 0.301248 388952901 318158756 338315507
r-331 25 0.173333 25 0.173333 465965 558628 432416
r-312 34 0.777184 34 0.777184 152142184 154463182 135009565
r-581 25 0.876667 25 0.876667 79236 61865 71752
r-810 15 0.361905 15 0.361905 3867 4758 3534
r-688 27 0.726496 27 0.726496 10196057 11010004 9374685
r-664 38 0.854908 38 0.854908 3252723114 3155999875 2742249122
r-799 22 0.640693 22 0.640693 542693 611141 448052
r-148 39 0.850202 39 0.850202 1097382280 1392907323 954415164
r-311 16 0.183333 16 0.183333 648 649 592
r-66 17 0.507353 17 0.507353 24173 26108 22210
r-789 21 0.87619 21 0.87619 2911 4466 2874
r-608 34 0.185383 34 0.185383 131749210 192785509 123644842
r-825 28 0.275132 28 0.275132 12461469 18802018 10908121
r-939 38 0.588905 38 0.588905 -1 -1 -1
r-282 29 0.495074 29 0.495074 50582421 46819293 45984517
r-976 35 0.226891 35 0.226891 556113345 291249652 481556759
r-541 35 0.85042 35 0.85042 226910595 299278282 213062787
r-499 22 0.238095 22 0.238095 217411 407845 206627
r-915 22 0.220779 22 0.220779 234561 343238 208833
r-741 20 0.268421 20 0.268421 85655 43152 77671
r-478 20 0.00526316 20 0.00526316 1 1 1
r-686 19 0.368421 19 0.368421 45323 89642 36347
r-162 16 0.8 16 0.8 1177 972 1094
r-661 36 0.85873 36 0.85873 166434998 292889347 145674676
r-75 31 0.212903 31 0.212903 52161184 53641665 47718677
r-623 18 0.372549 18 0.372549 52599 62771 46295
r-405 28 0.21164 28 0.21164 5826436 7708577 5395506
r-511 21 0.747619 21 0.747619 112377 131179 98558
r-621 17 0.0294118 17 0.0294118 73 1136344721 73
r-818 23 0.72332 23 0.72332 1645762 1495677 1362353
r-971 17 0.176471 17 0.176471 2526 2677 2459
r-228 24 0.0942029 24 0.0942029 4771 10851 3834
r-31 20 0.821053 20 0.821053 10269 23398 9683
r-512 20 0.931579 20 0.931579 26793 1590873 112149
r-358 22 0.675325 22 0.675325 402704 441987 362964
r-207 23 0.41502 23 0.41502 1580524 1803293 1418900
r-884 22 0.82684 22 0.82684 25497 27791 23214
r-112 17 0.610294 17 0.610294 26143 23009 23106
r-290 37 0.0015015 37 0.0015015 1 1 1
r-964 28 0.57672 28 0.57672 32054409 38379273 29241488
r-527 36 0.885714 36 0.885714 59433094 104147502 53176436
r-155 28 0.444444 28 0.444444 28237806 34075377 26338621
r-651 33 0.0511364 33 0.0511364 43385 14187 39427
r-120 40 0.553846 40 0.553846 -1 -1 -1
r-576 27 0.940171 27 0.940171 393196 70612687 3629417
r-239 25 0.48 25 0.48 6700306 6496169 6076990
r-222 26 0.230769 26 0.230769 1399160 2234382 1294093
r-637 16 0.116667 16 0.116667 39 46 39
r-807 16 0.383333 16 0.383333 11674 11085 10128
r-39 31 0.931183 31 0.931183 284102 194856 199726
r-284 38 0.210526 38 0.210526 3028796391 -1 2819340742
r-245 17 0.404412 17 0.404412 19468 15126 16557
r-381 35 0.0184874 35 0.0184874 1 -1 -1
r-753 39 0.161943 39 0.161943 1768025456 1846088626 1436487590
r-610 26 0.92 26 0.92 16745 2508 15987
r-34 15 0.457143 15 0.457143 4417 3051 3771
r-937 20 0.0789474 20 0.0789474 1389 83 1287
r-153 25 0.57 25 0.57 3489076 3823704 3024742
r-385 30 0.783908 30 0.783908 33905608 15060173 30705938
r-27 16 0.575 16 0.575 8124 9713 6290
r-384 15 0.714286 15 0.714286 2299 3237 2068
r-63 33 0.291667 33 0.291667 219307222 249992333 200449926
r-650 35 0.220168 35 0.220168 346048148 392720491 301145390
r-200 23 0.640316 23 0.640316 744048 732998 605272
r-980 38 0.0981508 38 0.0981508 28237159 41568006 23865472
r-755 26 0.990769 26 0.990769 1 1 1
r-308 39 0.446694 39 0.446694 -1 -1 -1
r-317 29 0.438424 29 0.438424 45148089 43834784 40486399
r-911 24 0.786232 24 0.786232 1295573 1493997 1110837
r-920 34 0.196078 34 0.196078 362779051 572202005 336773399
r-415 19 0.988304 19 0.988304 1 1 1
r-469 34 0.174688 34 0.174688 156178293 131618680 142030856
r-854 36 0.11746 36 0.11746 49250618 102713531 44599382
r-730 26 0.418462 26 0.418462 5988133 6563030 5301204
r-516 33 0.363636 33 0.363636 248305073 262760918 229738782
r-354 15 0.257143 15 0.257143 2526 978 2370
r-944 30 0.618391 30 0.618391 69715387 84936896 65732484
r-141 15 0.657143 15 0.657143 6880 9549 5852
r-864 18 0.346405 18 0.346405 36876 46623 33251
r-197 34 0.99287 34 0.99287 1 1 1
r-537 23 0.118577 23 0.118577 26172 22448 23729
r-359 21 0.333333 21 0.333333 143651 205868 126944
r-114 17 0.647059 17 0.647059 22176 9493 19427
r-55 33 0.032197 33 0.032197 -1 6343 -1
r-474 32 0.294355 32 0.294355 137623909 160069267 126837877
r-73 19 0.754386 19 0.754386 28770 70633 26667
r-942 20 0.0736842 20 0.0736842 505 151 505
r-709 30 0.572414 30 0.572414 50485054 54626947 44643903
r-834 33 0.969697 33 0.969697 -1 -1 -1
r-515 24 0.601449 24 0.601449 1283949 1893939 1097999
r-33 25 0.143333 25 0.143333 334390 433419 309782
r-407 19 0.0467836 19 0.0467836 1 1 1
r-82 40 0.961538 40 0.961538 24640 30538 19839
r-667 24 0.34058 24 0.34058 1734940 1962197 1551455
r-596 24 0.210145 24 0.210145 345227 427709 327726
r-226 17 0.536765 17 0.536765 46999 48133 43304
r-482 31 0.825806 31 0.825806 24953120 19144253 22865068
r-504 28 0.941799 28 0.941799 307 9289398 302
r-746 37 0.111111 37 0.111111 56850661 43945655 51371948
r-568 31 0.425806 31 0.425806 87495868 92416020 77362662
r-775 27 0.165242 27 0.165242 2932769 2452077 2460154
r-495 36 0.0047619 36 0.0047619 4540 -1 -1
r-304 18 0.928105 18 0.928105 870 10436 870
r-700 23 0.774704 23 0.774704 405607 791740 397527
r-510 20 0.805263 20 0.805263 50989 35067 48487
r-642 21 0 21 0 1 1 1
r-549 40 0.510256 40 0.510256 -1 -1 -1
r-668 29 0.561576 29 0.561576 24811688 34114234 22081370
r-950 23 0.486166 23 0.486166 1224533 1048888 1054448
r-517 36 0.204762 36 0.204762 1151114201 1027758587 1007950233
r-77 15 0.333333 15 0.333333 6600 4815 5843
r-831 27 0.509972 27 0.509972 10874757 11445045 9767843
r-116 32 0.0302419 32 0.0302419 52 553 -1
r-726 29 0.945813 29 0.945813 1798 1725 1789
r-220 19 0.280702 19 0.280702 56484 87444 52783
r-895 17 0.735294 17 0.735294 11393 4919 10670
r-189 18 0.431373 18 0.431373 52970 63020 45660
r-744 18 0.908497 18 0.908497 228 428 231
r-496 27 0.319088 27 0.319088 13731988 15047500 12413139
r-702 30 0.229885 30 0.229885 28766631 32447256 25253318
r-678 18 0.0980392 18 0.0980392 159549 42925 53024
r-45 22 0.766234 22 0.766234 195675 263088 182244
r-643 18 0.333333 18 0.333333 50487 32235 41779
r-196 33 0.268939 33 0.268939 147104253 172047066 129560808
r-470 16 0.391667 16 0.391667 20990 12166 19333
r-363 32 0.834677 32 0.834677 39736816 29684334 32909795
r-693 37 0.725225 37 0.725225 -1 -1 -1
r-718 23 0.758893 23 0.758893 681700 604378 597853
r-727 40 0.4 40 0.4 -1 -1 -1
r-832 32 0.927419 32 0.927419 321898 252646 308433
r-450 36 0.21746 36 0.21746 930132079 1081098177 810164499
r-738 33 0.848485 33 0.848485 69925747 109685276 63264655
r-136 19 0.643275 19 0.643275 128922 152586 115845
r-856 37 0.876877 37 0.876877 110201443 107966511 98409673
r-852 24 0.173913 24 0.173913 569496 609872 551064
r-896 23 0.853755 23 0.853755 62306 45074 58839
r-875 34 0.775401 34 0.775401 406772181 462515863 362223031
r-389 19 0.853801 19 0.853801 6018 2722 5773
r-874 24 0.286232 24 0.286232 1274383 1589511 1189236
r-889 31 0.980645 31 0.980645 1 1 1
r-983 38 0.887624 38 0.887624 329514412 426801631 270676005
r-624 19 0.450292 19 0.450292 93991 103769 80473
r-958 31 0.249462 31 0.249462 42812375 48610030 38211422
r-837 15 0.0666667 15 0.0666667 1 1 1
r-960 19 0.532164 19 0.532164 121283 97223 111376
r-905 28 0.0952381 28 0.0952381 167467 149679 153222
r-319 27 0.039886 27 0.039886 114018 -1 694526647
r-191 35 0.302521 35 0.302521 1023800188 1167661938 945917831
r-970 16 0.183333 16 0.183333 1643 2370 1554
r-425 21 0.204762 21 0.204762 86788 121716 83728
r-742 23 0.142292 23 0.142292 58564 50902 53172
r-698 20 0.315789 20 0.315789 104839 166290 94239
r-635 27 0.233618 27 0.233618 5889085 7101833 5464964
r-38 18 0.0130719 18 0.0130719 1 1 1
r-463 39 0.734143 39 0.734143 -1 -1 -1
r-771 27 0.310541 27 0.310541 10601857 6775167 9771007
r-262 30 0.372414 30 0.372414 71204569 70782003 65485186
r-590 39 0.345479 39 0.345479 -1 -1 -1
r-697 39 0.681511 39 0.681511 -1 -1 -1
r-42 36 0.819048 36 0.819048 335180513 383790760 289351101
r-591 32 0.816532 32 0.816532 48517905 37520147 43101513
r-602 24 0.0181159 24 0.0181159 1 1 1
r-600 39 0.377868 39 0.377868 -1 -1 -1
r-234 20 0.268421 20 0.268421 56261 78684 49207
r-459 40 0.739744 40 0.739744 -1 -1 -1
r-458 31 0.494624 31 0.494624 121442051 106857781 110650341
r-797 20 0.910526 20 0.910526 1013 2736 971
r-503 17 0.654412 17 0.654412 18377 17957 14154
r-260 36 0.742857 36 0.742857 855808277 910813569 756358261
r-956 25 0.973333 25 0.973333 407 243 407
r-275 17 0.786765 17 0.786765 3330 1635 3130
r-948 40 0.833333 40 0.833333 -1 -1 -1
r-247 34 0.843137 34 0.843137 44467822 60815334 41597727
r-446 31 0.8 31 0.8 13367592 24559273 12633654
r-814 35 0.258824 35 0.258824 543040685 416506128 466235800
r-518 27 0.91453 27 0.91453 197146 56876 167105
r-89 25 0.403333 25 0.403333 3570407 4977586 3065410
r-468 38 0.0256046 38 0.0256046 640840 -1 -1
r-784 28 0.492063 28 0.492063 25185546 23353130 22769933
r-332 23 0.833992 23 0.833992 329337 169771 280783
r-618 28 0.992063 28 0.992063 1 1 1
r-330 34 0.308378 34 0.308378 413086729 493576093 385094112
r-394 32 0.191532 32 0.191532 75401733 80742765 64607450
r-677 33 0.125 33 0.125 9872607 23507362 9165733
r-283 30 0.0712644 30 0.0712644 42543 73081 41212
r-124 23 0.944664 23 0.944664 1 1 1
r-743 20 0.205263 20 0.205263 26826 57599 25828
r-666 15 0.228571 15 0.228571 2426 2494 2283
r-908 36 0.780952 36 0.780952 1102703038 1444871358 1029395830
r-434 22 0.982684 22 0.982684 1 1 1
r-853 36 0.879365 36 0.879365 279913578 592434577 253661957
r-562 33 0.329545 33 0.329545 128374499 147897670 111300278
r-862 27 0.854701 27 0.854701 793015 714380 690623
r-235 23 0.0592885 23 0.0592885 3682 1557 3671
r-526 40 0.635897 40 0.635897 -1 -1 -1
r-816 30 0.666667 30 0.666667 41987476 56440832 39495209
r-762 34 0.736185 34 0.736185 158291943 292066338 141020384
r-546 21 0.3 21 0.3 103284 145688 89767
r-291 35 0.862185 35 0.862185 110834315 173870872 96236744
r-772 30 0.986207 30 0.986207 1 1 1
r-657 28 0.814815 28 0.814815 5905924 13478228 5551393
r-417 32 0.4375 32 0.4375 193213545 193139425 175082051
r-277 19 0.368421 19 0.368421 120649 141581 112699
r-74 31 0.748387 31 0.748387 38368025 51901630 35141660
r-106 31 0.969892 31 0.969892 -1 2749 -1
r-16 38 0.241821 38 0.241821 -1 -1 -1
r-749 24 0.605072 24 0.605072 2946708 2438736 2573226
r-540 20 0.868421 20 0.868421 7003 1745 6785
r-704 22 0.272727 22 0.272727 163593 193060 144808
r-122 33 0.632576 33 0.632576 235775387 281326915 218483035
r-940 15 0.342857 15 0.342857 4309 4755 3957
r-887 18 0.908497 18 0.908497 59 147 59
r-729 16 0.05 16 0.05 1 1 1
r-160 38 0.715505 38 0.715505 -1 -1 -1
r-880 29 0.463054 29 0.463054 56240045 59869139 51428690
r-544 15 0.6 15 0.6 4734 4562 4327
r-763 32 0.467742 32 0.467742 169802611 152715381 153600425
r-379 31 0.608602 31 0.608602 108409186 124615940 98373635
r-292 27 0.034188 27 0.034188 -1 20482 -1
r-649 39 0.506073 39 0.506073 -1 -1 -1
r-393 20 0.668421 20 0.668421 137947 102802 123634
r-7 31 0.849462 31 0.849462 24552061 37966651 20940886
r-56 15 0.590476 15 0.590476 4768 7445 4052
r-190 24 0.402174 24 0.402174 3667913 3081775 3318100
r-382 16 0.2 16 0.2 6689 2046 5478
r-408 17 0.875 17 0.875 1351 678 1340
r-181 37 0.00900901 37 0.00900901 -1 -1 -1
r-646 26 0.227692 26 0.227692 1327144 1846026 1170841
r-286 19 0.859649 19 0.859649 21065 12775 18917
r-808 18 0.529412 18 0.529412 54645 64233 45296
r-917 23 0.608696 23 0.608696 2131328 2190123 1929710
r-62 22 0.519481 22 0.519481 426389 428541 372978
r-571 30 0.577011 30 0.577011 52115412 76249597 47242560
r-413 34 0.367201 34 0.367201 429241193 525237772 397843112
r-691 31 0.709677 31 0.709677 59085540 64769954 53233820
r-840 19 0.561404 19 0.561404 116406 103054 103315
r-244 31 0.724731 31 0.724731 79201874 89283632 72725243
r-324 18 0.0588235 18 0.0588235 62 533 62
r-166 19 0.736842 19 0.736842 23250 21076 21129
r-892 15 0.67619 15 0.67619 5790 8307 5310
r-782 40 0.924359 40 0.924359 66570635 74048739 58863789
r-616 24 0.210145 24 0.210145 708264 1223549 671674
r-477 16 0.216667 16 0.216667 7141 6853 6805
r-37 23 0.328063 23 0.328063 725770 735578 570788
r-588 15 0.428571 15 0.428571 4221 6593 3675
r-636 27 0.487179 27 0.487179 10298708 9521646 9114543
r-380 31 0.683871 31 0.683871 90297878 119985214 80831892
r-412 31 0.903226 31 0.903226 3540072 4806843 2823868
r-72 16 0.2 16 0.2 1982 2504 1877
r-219 33 0.373106 33 0.373106 230383902 215826416 206748920
r-584 35 0.986555 35 0.986555 1 1 1
r-366 20 0.921053 20 0.921053 1895 27211 1881
r-987 32 0.546371 32 0.546371 180996222 185738456 166422426
r-269 34 0.0427807 34 0.0427807 3600797 52673782 7879
r-305 38 0.773826 38 0.773826 -1 -1 -1
r-847 19 0.830409 19 0.830409 2606 4504 2488
r-520 40 0.203846 40 0.203846 -1 -1 -1
r-43 29 0.916256 29 0.916256 109586 70046 102056
r-267 25 0.38 25 0.38 2986809 2648761 2531476
r-736 39 0.712551 39 0.712551 -1 -1 -1
r-70 21 0.490476 21 0.490476 180575 157570 153499
r-800 19 0.333333 19 0.333333 100027 99422 79600
r-612 38 0.475107 38 0.475107 -1 -1 -1
r-108 21 0.990476 21 0.990476 1 1 1
r-751 16 0.05 16 0.05 1 1 1
r-679 27 0.492877 27 0.492877 7350140 6887247 6347595
r-969 40 0.473077 40 0.473077 -1 -1 -1
r-288 38 0.322902 38 0.322902 -1 -1 2382896249
r-216 34 0.948307 34 0.948307 26161 35729017 25802
r-110 35 0.319328 35 0.319328 772080595 860635868 693654913
r-4 39 0.668016 39 0.668016 -1 -1 -1
r-91 21 0.933333 21 0.933333 53 325 53
r-502 38 0.778094 38 0.778094 2502899776 2227739512 2266984429
r-147 17 0.25 17 0.25 6186 7198 5755
r-14 25 0.0266667 25 0.0266667 1 1 1
r-345 15 0.209524 15 0.209524 1421 1164 1283
r-51 28 0.177249 28 0.177249 1245371 2522951 1204309
r-955 35 0.618487 35 0.618487 710230550 831023476 642717708
r-699 31 0.619355 31 0.619355 125090845 114002150 113750202
r-287 27 0.282051 27 0.282051 6209547 7715258 5709972
r-453 25 0.51 25 0.51 8229443 7238169 7710110
r-582 25 0.436667 25 0.436667 2804834 3938405 2401382
r-12 35 0.0285714 35 0.0285714 -1 -1 -1
r-152 39 0.526316 39 0.526316 -1 -1 -1
r-695 16 0.508333 16 0.508333 13537 13606 10199
r-493 15 0.533333 15 0.533333 5569 5483 4699
r-367 34 0.638146 34 0.638146 509596439 523262776 452895882
r-921 31 0.941935 31 0.941935 3709597 44467492 3561202
r-705 33 0.950758 33 0.950758 212426 89823 120258
r-334 31 0.778495 31 0.778495 106545358 121103101 99402663
r-728 27 0.863248 27 0.863248 869136 1301217 775890
r-551 27 0.911681 27 0.911681 37062 89439 36167
r-454 40 0.278205 40 0.278205 -1 -1 -1
r-572 22 0.571429 22 0.571429 560053 531119 480629
r-457 22 0.805195 22 0.805195 60472 91249 55337
r-484 16 0.675 16 0.675 7195 5292 6123
r-935 40 0.182051 40 0.182051 -1 -1 -1
r-403 18 0.647059 18 0.647059 32657 47623 29311
r-456 29 0.305419 29 0.305419 22347742 27854566 20131032
r-899 37 0.642643 37 0.642643 1394683461 1513569624 1291321504
r-848 28 0.671958 28 0.671958 20100906 23555140 17772110
r-683 30 0.42069 30 0.42069 44239434 45528043 38775343
r-900 35 0.37479 35 0.37479 792123951 899616712 740154912
r-144 16 0.466667 16 0.466667 11696 12223 9729
r-202 26 0.972308 26 0.972308 34 215 34
r-307 40 0.80641 40 0.80641 -1 -1 -1
r-392 36 0.379365 36 0.379365 743828818 729655333 666348941
r-25 37 0.0705706 37 0.0705706 24790722 27137415 22067614
r-535 37 0.0135135 37 0.0135135 1 1 1
r-739 28 0.425926 28 0.425926 27988970 32075062 25462939
r-344 26 0.541538 26 0.541538 5380986 5394510 4668142
r-933 35 0.583193 35 0.583193 527020599 610612214 478197875
r-252 26 0.4 26 0.4 3767029 4700580 3437062
r-710 21 0.3 21 0.3 93051 200658 76372
r-360 22 0.614719 22 0.614719 634758 725709 547745
r-583 31 0.883871 31 0.883871 4839336 2516971 3985604
r-285 17 0.00735294 17 0.00735294 1 1 1
r-625 35 0.490756 35 0.490756 871102421 897694650 790144146
r-587 34 0.823529 34 0.823529 81516269 126019456 71234927
r-513 20 0.757895 20 0.757895 68444 79024 61948
r-850 18 0.183007 18 0.183007 12357 4994 12020
r-309 18 0.980392 18 0.980392 1 1 1
r-119 30 0.190805 30 0.190805 9699220 8309604 9114690
r-918 28 0.484127 28 0.484127 19675036 18450992 17609729
r-865 25 0.186667 25 0.186667 1536629 1384114 1431928
r-724 35 0.37479 35 0.37479 897347601 994185612 820682519
r-338 33 0.172348 33 0.172348 21390186 42818959 20609682
r-734 15 0.92381 15 0.92381 30141 62 7188
r-857 15 0.0857143 15 0.0857143 1 1 1
r-184 25 0.373333 25 0.373333 4095578 4573025 3419702
r-313 38 0.549075 38 0.549075 -1 -1 -1
r-580 37 0.127628 37 0.127628 520269197 819630077 478458903
r-721 35 0.757983 35 0.757983 526686557 597797009 456378599
r-968 30 0.165517 30 0.165517 21207777 22202791 18320697
r-213 21 0.566667 21 0.566667 280725 302613 247481
r-81 25 0.96 25 0.96 36 69 36
r-660 31 0.703226 31 0.703226 78458594 113818086 69554491
