instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped-D mcsplit-smart-swapped-O mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped-D mcsplit-b-smart-swapped-O mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped-D mcsplit-nosort-smart-swapped-O
r-166 41 0.05 41 0.0182927 343524 1000000 342510 342962 1000000 1000000 350457 1000000 351913 346642 1000000 1000000 1000000 1000000
r-640 36 0.849206 25 0.0133333 1 5 0 11 5 3 3 14 3 15 3 12 3 6
r-334 41 0.252439 44 0.88055 980 1935 1102 1084 2342 1301 2072 3122 2298 1925 2115 2681 1835 1783
r-639 13 0.794872 22 0.65368 1 3 3 1 2 1 1 2 4 2 2 3 5 1
r-495 14 0.285714 16 0.175 1 2 1 0 3 1 1 5 1 1 2 2 2 2
r-48 42 0.267131 37 0.429429 808709 344145 344720 344173 661871 478434 1000000 688854 690684 689620 632546 493697 530451 493258
r-630 40 0.0448718 38 0.672831 1117 59 61 58 669 356 900 62 102 105 664 69 109 69
r-86 17 0.654412 19 0.94152 1 37 1 1 34 0 1 49 1 1 1 53 1 2
r-211 24 0.822464 35 0.507563 1857 697 698 1827 1016 1481 3722 699 1143 3848 1632 846 890 1362
r-1 35 0.82521 48 0.182624 460 1247 778 459 1225 951 865 1474 1419 873 1043 923 866 997
r-240 25 0.243333 29 0.871921 12 21 21 21 27 14 19 64 19 33 49 32 51 29
r-913 15 0.238095 16 0.175 0 2 0 0 1 0 0 2 0 0 1 6 1 1
r-582 20 0.905263 30 0.282759 28 7 7 26 19 13 29 12 12 52 21 13 13 35
r-796 41 0.236585 13 0.333333 14 0 0 0 8 0 15 0 0 0 7 1 1 1
r-785 21 0.87619 33 0.0643939 1 3 2 2 4 2 4 3 4 4 1 2 1 1
r-297 36 0.361905 34 0.377897 368804 305665 302940 302682 356863 297564 799956 641349 637104 639393 357946 326708 327478 326726
r-962 25 0.5 20 0.621053 522 421 652 645 890 471 870 816 1355 1081 609 552 818 653
r-272 46 0.10628 44 0.497886 81365 10207 10263 10442 55437 21385 153846 17696 17789 18521 70122 37867 37924 38277
r-863 15 0.371429 35 0.292437 38 125 24 37 161 37 31 280 47 48 75 121 74 75
r-522 22 0.38961 42 0.643438 3760 4070 3606 3647 10186 3840 6264 7085 6213 6117 6090 8505 6011 6004
r-726 24 0.264493 28 0.563492 615 407 605 611 917 669 1004 644 660 1007 798 809 549 790
r-88 39 0.916329 37 0.686186 125033 3942 3910 3912 69443 8085 188348 6042 5836 6110 146993 36804 36731 37496
r-26 47 0.641998 13 0.487179 85 26 41 41 142 62 135 47 47 30 119 84 54 54
r-489 34 0.0320856 33 0.973485 0 0 0 1 0 0 2 6 2 7 0 0 0 0
r-912 49 0.636905 16 0.0333333 45 209 45 208 187 92 90 194 47 237 80 272 79 155
r-442 22 0.705628 25 0.616667 594 323 332 808 638 686 1013 542 542 1175 680 414 416 658
r-696 21 0.619048 18 0.20915 11 5 6 5 19 13 10 7 17 12 13 11 8 11
r-517 27 0.566952 25 0.0766667 8 121 4 72 59 37 7 137 13 121 20 144 34 86
r-986 29 0.512315 13 0 60 741 30 1098 370 266 69 676 33 675 263 1088 264 1000
r-923 35 0.423529 33 0.647727 18241 17233 18288 17174 26991 25899 36072 31895 35895 31857 30522 31433 30567 31341
r-210 27 0.384615 30 0.606897 3659 3963 4075 3801 5764 3896 6591 7483 7469 6858 5736 4927 4922 5595
r-100 48 0.0992908 22 0.0822511 6 1 6 2 2 4 0 0 0 0 534 2 687 2
r-572 43 0.660022 11 0.2 9 6 15 6 27 12 23 7 13 7 17 18 28 11
r-604 26 0.329231 18 0.529412 82 38 38 57 66 71 76 91 58 63 156 74 74 47
r-799 12 0.818182 13 0.397436 0 0 0 0 0 0 0 0 0 0 0 0 0 0
r-325 13 0.5 16 0.691667 0 1 0 0 1 0 0 1 0 0 2 1 2 1
r-16 26 0.187692 42 0.706156 472 573 489 422 1530 545 778 975 980 695 958 1106 689 1156
r-184 22 0.238095 27 0.806268 12 17 21 20 31 27 33 26 33 20 25 23 25 40
r-247 46 0.458937 27 0.461538 224549 198376 199048 198867 223702 185900 510341 427731 426257 424356 274161 198952 199322 199068
r-169 31 0.963441 41 0.908537 1000000 23256 23200 1000000 1000000 1000000 299372 20724 20603 298689 1000000 1000000 1000000 1000000
r-97 34 0.782531 47 0.0860315 141 95 84 84 206 112 270 184 158 269 195 276 192 248
r-929 18 0.0261438 24 0.880435 0 0 0 0 0 0 1 0 0 1 0 0 0 0
r-344 18 0.647059 22 0.753247 23 33 23 14 28 30 32 88 32 19 26 51 16 26
r-843 38 0.42532 44 0.825581 11086 22124 10961 10945 32228 17484 20769 38408 20561 20489 23161 29446 23093 23221
r-546 46 0.0724638 35 0.497479 9919 1270 1156 1364 7406 2666 19372 2339 1987 2018 12060 3010 2647 2694
r-995 44 0.92389 45 0.888889 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-382 48 0.117021 31 0.483871 4466 1324 1395 1280 3797 2499 8339 1926 1938 2661 4146 1892 1879 2051
r-647 23 0.355731 15 0.819048 2 5 2 3 7 10 6 4 6 7 4 4 7 8
r-762 28 0.417989 13 0.24359 11 7 11 11 12 7 24 13 25 8 22 12 21 7
r-341 30 0.0827586 21 0.166667 515 2 1 1 361 3 560 1 2 2 3366 2 4 4
r-303 15 0.104762 46 0.057971 0 0 0 0 0 0 0 0 0 0 16 427684 16 16
r-76 38 0.371266 12 0.939394 15 29 15 15 38 43 25 41 24 23 41 30 42 30
r-365 28 0.719577 33 0.94697 253 6925 141 265 5623 299 253 9651 185 185 732 9517 731 732
r-695 17 0.75 24 0.387681 5 24 23 5 18 10 12 22 22 7 25 22 13 16
r-710 27 0.438746 40 0.861538 363 814 423 413 1541 440 605 1503 498 581 549 948 644 551
r-237 25 0.133333 31 0.582796 133 98 161 133 378 253 211 160 207 296 368 99 164 238
r-890 12 0.0909091 43 0.603544 10 7 7 10 48 11 8 18 10 14 33 34 63 33
r-280 36 0.614286 17 0.580882 712 301 213 315 934 266 1169 306 307 485 589 652 661 582
r-79 29 0.746305 24 0.0217391 2 20 1 20 7 7 4 68 4 36 3 14 2 15
r-95 40 0.69359 37 0.716216 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-983 48 0.690603 32 0.362903 65218 56027 56048 56109 89461 88033 123990 106760 106684 106820 94466 90586 91844 90470
r-287 22 0.844156 47 0.13136 20 33 20 33 48 44 39 52 65 39 67 33 67 40
r-876 50 0.529796 45 0.447475 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-698 13 0.730769 15 0.419048 1 0 0 0 2 1 1 1 1 1 2 1 1 2
r-727 48 0.135638 26 0.538462 2938 934 777 751 4082 3798 4525 1377 1173 1169 3251 1315 1234 1967
r-124 42 0.692218 21 0.538095 7944 2486 2249 2296 7364 2467 14915 3674 3659 3788 5560 4341 4016 4021
r-737 23 0.256917 18 1 3 4 2 8 8 1 4 7 2 14 4 4 2 4
r-30 24 0.724638 15 0.466667 5 3 5 3 13 18 12 6 6 4 13 14 9 14
r-447 21 0.466667 11 0.854545 0 0 1 1 4 3 1 1 0 1 0 2 1 3
r-589 15 0.485714 14 0.813187 0 0 0 0 1 1 1 1 0 0 1 1 1 1
r-131 12 0.833333 13 0.397436 0 0 0 0 1 0 0 0 0 1 1 0 0 1
r-468 50 0.131429 47 0.402405 1000000 664214 668470 665098 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-236 44 0.193446 39 0.639676 16099 12339 12506 12710 27446 21318 27623 24245 24359 24128 28245 17662 17743 17617
r-880 47 0.958372 42 0.829268 1000000 54727 55023 54913 1000000 67477 1000000 37652 37811 37956 1000000 466488 460097 460633
r-471 40 0.84359 45 0.940404 60166 1000000 60500 61942 1000000 74059 78770 1000000 79589 78686 479725 1000000 480541 479241
r-812 29 0.593596 42 0.379791 63732 70977 64160 63825 114921 71211 126683 139468 127016 126727 91238 96352 91114 91224
r-842 30 0.77931 14 0.736264 17 2 4 2 17 2 21 3 2 3 10 9 6 9
r-930 18 0.156863 29 0.85468 1 1 1 1 6 1 3 2 3 3 2 2 2 2
r-628 45 0.436364 19 0.48538 8180 3745 3694 3698 8027 3747 15195 5865 6357 5948 8527 4884 4947 5347
r-815 29 0.955665 49 0.392007 5088 273 274 4198 6302 4387 7520 288 475 7639 4383 542 540 4355
r-70 41 0.590244 31 0.0344086 57 1088 105 1265 307 272 161 1774 206 1631 139 1128 242 890
r-328 31 0.526882 13 0.192308 17 6 10 11 27 16 24 9 25 9 14 19 24 12
r-590 40 0.489744 20 0.842105 487 479 439 529 895 862 816 646 971 645 682 1040 1010 1051
r-735 32 0.675403 18 0.54902 702 159 160 234 468 266 990 386 248 246 511 239 365 375
r-461 33 0.174242 44 0.961945 11 85 11 11 60 24 35 80 19 34 24 70 24 43
r-44 32 0.731855 30 0.062069 20 48 10 28 43 40 20 121 36 119 27 59 27 58
r-172 31 0.15914 49 0.584184 19065 10017 9929 19061 22335 20445 31742 18338 18390 31689 28370 16695 16679 28427
r-957 17 0.919118 34 0.292335 19 5 9 11 24 20 37 8 8 37 39 18 18 39
r-148 10 0.0666667 17 0.0294118 0 0 0 0 0 0 0 0 0 0 0 0 0 0
r-666 13 0.25641 13 0.74359 0 0 0 0 0 0 0 0 0 0 0 0 0 0
r-955 14 0.978022 29 0.963054 0 0 0 0 0 0 0 0 0 0 0 0 0 0
r-301 43 0.110742 42 0.857143 138 127 127 126 244 196 439 224 363 365 252 224 368 284
r-764 16 0.741667 26 0.738462 3 26 25 6 16 6 4 35 21 7 26 38 23 27
r-258 11 0.381818 15 0.0190476 0 4 0 0 9 0 0 5 0 0 1 11 1 2
r-523 19 0.187135 18 0.0522876 8 121 8 229 195 54 5 149 5 180 15 182 15 183
r-641 21 0.766667 31 0.724731 256 716 617 258 744 253 573 1063 1007 436 339 758 931 382
r-55 21 0.942857 39 0.730094 33911 5160 4749 33695 25382 22869 38808 6315 6162 38760 66860 30493 30062 67127
r-745 50 0.0889796 14 0.934066 0 2 0 1 1 2 2 3 2 6 1 2 1 2
r-313 30 0.356322 17 0.264706 262 146 303 146 206 86 282 126 282 154 234 132 148 134
r-479 14 0.912088 47 0.648474 7 31 32 7 45 12 6 31 16 6 2 139 139 4
r-99 22 0.688312 28 0.748677 187 656 302 187 587 336 277 1117 448 277 454 645 462 321
r-415 24 0.431159 40 0.160256 425 2405 422 422 2112 635 628 4251 629 633 1179 1968 1026 1617
r-350 23 0.549407 18 0.48366 146 71 111 112 153 135 240 173 110 170 109 122 134 109
r-140 22 0.614719 24 0.949275 4 249 4 9 206 5 12 208 6 6 29 223 16 16
r-7 11 0.454545 38 0.763869 1 5 1 1 14 1 1 7 2 2 2 6 2 1
r-405 34 0.41533 37 0.617117 95859 88887 95349 95450 124105 106197 198019 178140 197026 198186 129819 120418 130282 130224
r-424 37 0.971471 10 0.333333 1 0 0 0 1 3 5 0 0 0 1 0 0 0
r-779 14 0.56044 46 0.848309 8 47 4 8 78 8 9 63 9 5 9 13 9 9
r-952 50 0.507755 45 0.821212 643930 1000000 644154 1000000 894525 936675 1000000 1000000 1000000 1000000 984367 1000000 983897 1000000
r-197 46 0.386473 14 0.164835 176 45 105 29 175 44 151 30 107 30 165 54 166 35
r-515 32 0.780242 20 0.168421 10 6 10 6 32 27 26 12 25 20 20 30 33 31
r-225 38 0.628734 36 0.655556 662761 634050 665409 634596 722526 576827 1000000 1000000 1000000 1000000 632006 727215 629330 730123
r-315 47 0.651249 35 0.12437 2549 3184 2631 3217 4949 3967 4866 5663 5047 5554 3222 6198 3153 6234
r-235 38 0.899004 10 0.111111 0 0 0 0 0 0 0 0 1 1 0 0 0 0
r-102 19 0.877193 18 0.79085 2 0 0 0 1 0 5 0 1 0 10 4 2 2
r-989 30 0.583908 11 0.436364 4 2 1 1 7 2 4 1 1 1 4 5 3 5
r-191 50 0.306939 40 0.0192308 100384 1000000 100285 1000000 1000000 1000000 135059 1000000 135828 1000000 1000000 1000000 1000000 1000000
r-423 17 0.926471 42 0.346109 69 13 7 69 106 60 109 24 13 108 86 82 81 140
r-463 18 0.673203 14 0.868132 0 1 0 1 0 1 0 1 0 1 3 3 4 1
r-644 26 0.209231 47 0.107308 463 5366 767 564 4607 608 445 6705 538 388 981 5307 985 1134
r-840 10 0.977778 19 0.175439 0 0 0 0 0 0 0 0 0 0 0 0 0 0
r-207 21 0.252381 26 0.507692 126 184 180 126 333 133 190 224 308 190 265 158 159 262
r-573 20 0.5 35 0.34958 904 2706 1003 916 2571 1132 1441 5651 1780 1447 1166 2137 1297 1379
r-12 10 0.533333 46 0.841546 2 16 1 2 16 2 2 11 2 1 3 6 2 3
r-798 15 0.352381 38 0.0654339 0 109 0 0 57 0 0 116 0 0 1 100 1 1
r-10 40 0.442308 34 0.809269 7977 15071 7926 14960 16358 18050 14421 25014 14636 25005 17875 25960 17865 25886
r-349 48 0.797872 48 0.317376 58269 68260 68250 57971 86730 65686 110544 140835 140962 110030 78126 79760 79747 78470
r-717 43 0.0221484 21 0.0571429 1000000 0 0 0 1000000 0 1000000 0 0 0 1000000 22 22 22
r-216 31 0.858065 48 0.443262 18165 8701 8639 18207 21302 19952 30669 15539 16738 30678 30822 17130 17234 30903
r-248 16 0.816667 18 0.588235 12 1 1 7 3 6 20 4 2 21 9 3 6 9
r-250 27 0.225071 30 0.117241 235 1283 231 230 924 320 178 1925 223 178 695 1755 411 693
r-712 25 0.01 44 0.538055 12759 271 451 12971 16386 7441 19828 447 446 20089 15492 1095 1358 15314
r-277 10 0.333333 35 0.847059 0 0 1 0 2 1 1 1 1 1 1 0 1 1
r-190 34 0.573975 29 0.384236 18830 18625 19083 18732 23414 24604 36687 36141 36739 35961 25626 27109 25672 26931
r-460 34 0.477718 11 0.0181818 12 79 6 147 48 92 9 177 10 95 37 78 76 149
r-484 15 0.52381 48 0.580674 420 1570 627 629 1632 624 531 2322 807 779 669 1424 785 892
r-614 48 0.781028 28 0.031746 52 176 52 175 131 52 94 246 53 227 52 183 54 250
r-956 12 0.878788 37 0.195195 2 1 1 2 3 2 3 2 2 3 1 1 1 2
r-158 26 0.0707692 30 0.937931 0 2 1 0 3 0 2 7 2 2 2 1 1 1
r-482 33 0.518939 11 0.290909 11 3 11 3 20 4 21 2 20 4 34 7 34 5
r-702 11 0.890909 44 0.038055 0 0 0 0 0 0 1 1 1 0 0 0 0 0
r-85 14 0.725275 28 0.558201 48 28 47 30 53 29 63 68 68 63 26 33 33 26
r-692 20 0.210526 36 0.825397 14 24 8 8 32 14 25 37 15 25 32 24 20 34
r-314 39 0.991903 43 0.435216 9629 779 486 9475 8224 2548 16056 596 926 16155 9811 906 1681 9851
r-413 43 0.387597 37 0.966967 116 1359 117 1361 414 236 254 3046 269 2698 116 1651 116 936
r-406 18 0.633987 31 0.296774 27 48 16 16 78 39 38 72 39 25 65 80 67 67
r-278 35 0.633613 29 0.389163 9448 7108 7193 7072 12393 12211 17736 12992 12899 12847 14522 13274 13183 12969
r-491 23 0.735178 33 0.267045 140 160 100 135 257 137 214 156 157 133 319 331 226 294
r-687 40 0.766667 14 0.626374 58 12 12 7 55 8 71 9 14 9 56 4 7 8
r-164 23 0.640316 11 0.490909 1 1 0 1 3 2 2 1 1 1 4 1 1 1
r-867 16 1 41 0.158537 5 2 1 11 5 3 13 5 5 25 6 2 5 12
r-437 46 0.0637681 39 0.51552 14751 1056 1057 1055 15861 4661 21589 1937 1761 2394 12000 5285 5156 5340
r-134 39 0.983806 34 0.522282 21137 389 388 246 18373 393 31065 284 331 529 22376 1206 661 803
r-252 27 0.339031 24 0.619565 453 551 422 422 554 696 475 722 756 836 860 813 663 647
r-979 18 0.313725 42 0.295006 165 1112 251 202 1181 256 220 1667 328 249 219 970 337 220
r-825 42 0.569106 40 0.74359 748505 1000000 748172 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-84 50 0.755102 37 0.684685 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-331 45 0.0919192 11 0.218182 0 0 0 0 0 0 0 0 0 0 0 0 0 0
r-600 28 0.656085 18 0.830065 35 44 61 75 89 61 50 59 84 99 84 70 87 43
r-739 48 0.140071 45 0.731313 6206 4235 4218 4330 9482 5955 11238 9460 9122 9105 8980 7191 7612 7148
r-776 50 0.512653 45 0.0777778 10104 90377 10146 90741 44290 30054 17834 156681 17616 157603 24595 93370 24734 92920
r-384 23 0.249012 15 0.828571 0 1 1 1 2 2 1 3 2 2 2 3 1 3
r-855 31 0.606452 38 0.0156472 14 678 14 14 546 15 25 1105 14 25 46 850 26 46
r-3 41 0.632927 45 0.957576 1766 779663 2714 1942 543597 2627 2743 1000000 2740 2902 31307 849033 31399 31272
r-968 35 0.141176 12 0.924242 0 1 0 1 1 0 1 1 1 2 1 1 0 1
r-51 44 0.00211416 35 0.0638655 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-634 36 0.974603 28 0.248677 80 6 6 3 41 52 78 12 6 12 41 13 7 12
r-274 44 0.0803383 29 0.0615764 636 29 695 29 695 54 600 42 647 43 6606 106 6346 236
r-1000 17 0.654412 32 0.247984 42 30 43 26 157 53 64 72 65 63 83 115 52 52
r-200 48 0.552305 50 0.981224 5151 1000000 6025 5098 1000000 5251 6921 1000000 10192 7163 9885 1000000 10935 9909
r-93 37 0.71021 18 0.326797 210 113 113 114 211 379 205 221 176 177 255 237 237 238
r-768 47 0.493062 49 0.467687 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-454 23 0.221344 35 0.636975 403 162 262 407 652 513 616 262 262 433 560 547 393 609
r-192 20 0.557895 11 0.218182 2 0 2 0 3 3 1 1 1 1 2 2 2 2
r-802 11 0.690909 30 0.473563 2 7 7 1 9 1 2 13 14 1 5 12 7 5
r-896 14 0.417582 30 0.8 3 4 3 4 15 5 4 5 4 4 8 14 8 13
r-317 45 0.785859 20 0.4 420 255 163 257 501 581 524 314 265 320 408 466 636 558
r-550 45 0.237374 44 0.169133 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-114 15 0.266667 12 0.560606 0 0 0 0 0 1 0 0 0 0 0 0 0 0
r-422 14 0.0769231 30 0.347126 79 144 162 142 110 126 142 175 172 141 169 240 202 100
r-472 23 0.525692 11 0.0727273 1 1 1 1 2 5 2 2 2 4 3 3 3 3
r-558 36 0.414286 40 0.65 142893 155267 142972 142860 227352 165403 297864 313628 298654 298554 184940 185842 185275 185095
r-300 25 0.803333 30 0.383908 136 171 171 137 223 163 225 284 456 212 347 211 158 346
r-150 19 0.555556 49 0.447279 6688 10892 10873 6544 14987 6595 10193 18959 18916 10315 8251 15247 15158 8366
r-340 11 0.927273 50 0.608163 20 36 69 19 70 11 19 74 35 18 29 75 75 30
r-780 26 0.766154 27 0.541311 1754 551 553 1628 1177 1492 3390 1034 958 3705 1488 716 622 1740
r-118 44 0.560254 36 0.12381 3211 15397 3200 15460 7211 8992 5803 26042 5706 26043 8414 15721 8382 19313
r-723 43 0.353267 18 0.928105 39 47 39 79 117 112 74 133 73 137 67 154 38 152
r-125 35 0.670588 15 0.0666667 7 35 6 35 20 31 12 57 12 57 14 28 7 51
r-998 24 0.0181159 44 0.891121 7 1 1 7 11 10 34 9 4 18 12 4 2 13
r-935 31 0.088172 35 0.885714 15 9 9 9 31 9 17 28 16 32 22 12 12 21
r-254 49 0.186224 36 0.996825 26 73 13 73 61 51 55 438 56 234 173 162 93 83
r-933 10 0.844444 38 0.156472 0 0 0 1 1 0 1 1 1 1 0 0 0 1
r-681 32 0.554435 23 0.296443 1910 812 1585 1097 1752 2041 2322 1948 2985 1337 1659 2372 1811 2410
r-249 19 0.45614 35 0.929412 5 21 2 2 20 5 4 33 3 4 3 15 3 6
r-990 37 0.701201 13 0.0512821 2 7 2 14 13 10 4 13 4 23 12 22 12 22
r-418 17 0.580882 45 0.514141 1329 3803 2600 1291 2984 1208 1732 4027 4094 1723 1343 2672 2680 1346
r-22 42 0.558653 27 0.866097 3093 13335 2998 13259 6445 9223 5595 25308 5198 25586 4566 15205 4201 15052
r-130 22 0.601732 13 0.974359 2 70 2 142 116 57 8 160 8 84 6 147 6 145
r-897 41 0.731707 13 0.423077 33 11 7 11 42 70 46 9 9 14 57 25 40 25
r-32 24 0.373188 36 0.214286 576 2863 658 685 1837 815 1095 3663 859 860 904 2739 908 905
r-411 37 0.791291 42 0.8223 591463 1000000 591195 588258 1000000 623001 894584 1000000 902431 894578 1000000 1000000 1000000 1000000
r-597 18 0.562092 44 0.472516 1765 3076 2929 1738 3455 1871 2615 4981 5045 2653 1871 3959 3969 1879
r-145 22 0.904762 28 0.259259 23 5 5 22 23 14 36 8 15 21 34 25 25 19
r-905 16 0.966667 38 0.59744 1962 141 169 1884 1437 1166 2222 124 123 2261 1778 584 587 2058
r-269 12 0.469697 47 0.786309 3 9 2 2 31 3 4 11 3 2 6 23 5 5
r-916 27 0.196581 10 0.688889 0 0 0 0 1 1 1 0 0 0 1 0 0 0
r-450 13 0.115385 29 0.12069 0 0 0 0 0 0 0 0 0 0 0 9 8 0
r-917 30 0.82069 10 0.177778 0 0 0 0 0 0 1 0 0 0 1 0 1 1
r-83 21 0.0619048 16 0.0416667 801 4795 1230 3914 3357 3275 894 1324 885 2135 552 1437 411 1438
r-660 47 0.150786 49 0.823129 2111 1753 2173 1991 3494 2347 3972 3702 3677 3946 3080 2572 2637 2608
r-583 23 0.225296 13 0.564103 1 0 0 0 1 2 2 0 0 0 2 1 1 2
r-885 36 0.601587 41 0.429268 638428 605613 605100 640735 767493 642889 1000000 1000000 1000000 1000000 814489 751043 748129 819038
r-795 33 0.507576 26 0.876923 151 935 150 935 519 447 251 2184 425 1965 528 977 689 914
r-751 38 0.662873 26 0.873846 4333 16360 4330 15717 9755 11359 6425 26478 6456 26626 5685 13615 5803 13690
r-709 39 0.574899 11 0.963636 63 46 65 26 59 32 18 29 18 17 111 50 112 28
r-299 32 0.0625 15 0.72381 6 1 0 1 4 5 5 1 2 1 4 1 2 2
r-298 43 0.72979 22 0.891775 2532 1911 2389 1966 3385 1742 3206 2973 3746 2628 5954 2518 6058 2568
r-467 35 0.712605 34 0.249554 1227 1654 1230 1646 3278 2084 2192 3014 2598 3012 2554 3139 2334 3103
r-226 35 0.0957983 13 0.128205 0 0 0 0 0 0 0 0 0 0 171 0 0 0
r-889 15 0.571429 39 0.225371 23 51 14 14 103 28 21 43 34 34 21 49 21 13
r-492 17 0.970588 12 0.484848 1 0 0 0 1 1 1 0 0 0 1 0 0 0
r-945 48 0.00975177 49 0.317177 1000000 35870 35340 1000000 1000000 1000000 1000000 56668 56430 1000000 1000000 1000000 1000000 1000000
r-771 26 0.947692 36 0.579365 4856 124 200 4696 1652 1118 7611 330 225 7387 5223 512 511 5348
r-530 11 0.0363636 29 0.251232 10 8 9 11 20 4 8 8 8 8 0 0 0 0
r-75 13 0.692308 14 0.164835 0 0 0 0 0 0 0 0 0 0 0 0 0 0
r-516 39 0.099865 46 0.830918 227 143 247 131 321 171 291 387 443 373 246 270 162 247
r-94 13 0.641026 30 0.6 13 46 28 8 46 8 10 36 37 10 10 34 34 10
r-502 23 0.0909091 36 0.815873 19 20 11 19 59 20 64 33 33 38 61 20 20 36
r-665 48 0.243794 46 0.147826 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-497 34 0.122995 16 0.716667 3 2 2 4 6 10 6 7 7 4 11 5 3 5
r-409 26 0.230769 40 0.885897 36 39 61 60 72 86 108 115 63 107 91 90 90 93
r-722 31 0.453763 40 0.216667 13970 31596 13497 13524 24690 16723 23809 67092 23885 23830 15827 22288 15957 15868
r-182 42 0.426249 20 0.673684 3632 2543 3604 2538 4654 4583 6141 4046 6546 4035 5665 4077 5495 3990
r-28 32 0.1875 25 0.516667 570 179 218 203 768 426 625 451 282 376 663 502 498 312
r-388 26 0.270769 37 0.163664 2100 14004 2458 2100 12699 2529 3266 23425 3248 3060 4223 15489 4244 4234
r-853 35 0.867227 18 0.915033 0 0 0 0 0 0 0 0 0 0 580 0 1082 0
r-103 30 0.386207 42 0.227642 38617 138117 38659 38579 118178 44750 69679 281200 69116 69192 54111 115661 54437 54203
r-205 44 0.0549683 24 0.692029 89 10 18 10 57 50 145 17 30 17 52 19 19 19
r-607 17 0.404412 29 0.108374 3 22 3 3 19 3 4 34 4 4 3 22 5 5
r-927 11 0.509091 17 0.272059 0 0 0 0 2 0 0 0 0 0 1 0 0 0
r-784 49 0.355442 11 0.181818 0 0 0 0 0 0 0 0 0 0 0 0 0 0
r-526 31 0.501075 11 0.872727 4 10 8 10 6 5 5 7 10 7 16 8 16 7
r-926 12 0.378788 14 0.67033 0 0 0 0 0 0 0 0 0 0 0 0 0 0
r-480 31 0.595699 44 0.859408 4668 30642 4762 4687 24477 6665 7725 56775 7739 8019 10631 16315 10387 10338
r-738 17 0.926471 11 0.490909 1 0 0 0 0 0 2 0 0 0 0 0 0 0
r-765 24 0.768116 46 0.593237 43167 31811 31805 43210 38036 42350 75287 55826 55810 75378 37716 41581 41335 37477
r-964 41 0.613415 23 0.0711462 51 523 51 422 309 274 156 811 88 709 181 648 180 645
r-362 18 0.169935 32 0.677419 26 23 23 16 64 32 24 22 22 40 31 53 33 48
r-286 35 0.196639 50 0.48 670570 251989 251831 669937 424663 581853 1000000 481853 482776 1000000 491396 365619 363844 491982
r-126 33 0.791667 32 0.731855 54264 20559 20718 20685 46241 23671 89669 31512 31514 31537 30763 31637 31964 31730
r-925 47 0.86124 33 0.238636 665 505 360 359 980 660 1083 667 826 836 694 550 551 550
r-817 37 0.418919 41 0.341463 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
r-198 22 0.012987 39 0.37112 530555 1841 1834 532197 198452 77478 661947 2608 2779 667937 567473 36962 37034 564698
r-931 37 0.600601 29 0.162562 924 1874 852 2235 2010 1960 1516 2533 1521 2485 1421 2057 1510 2199
r-308 21 0.285714 34 0.743316 123 160 196 194 290 250 201 171 321 201 179 227 226 180
r-246 13 0.884615 17 0.845588 0 0 0 0 0 0 0 0 0 0 1 2 4 1
r-305 17 0.0220588 35 0.778151 16 1 1 16 19 11 30 2 2 30 18 5 3 17
r-268 34 0.327986 49 0.0357143 857 614448 701 763 521767 835 965 861066 1332 1175 4129 735858 4092 4280
r-732 41 0.617073 20 0.252632 997 723 667 462 1231 1867 1099 796 1097 706 1177 1167 1085 1011
r-562 17 0.5 10 0.244444 0 0 0 0 0 0 0 0 0 0 0 0 0 0
r-64 12 0.848485 50 0.60898 0 0 1 0 0 0 0 1 0 0 0 0 0 0
r-831 18 0.718954 34 0.723708 195 829 245 249 792 291 264 1373 426 266 165 568 166 165
r-378 26 0.0830769 30 0.103448 68 343 230 68 472 98 82 239 286 51 1166 2983 2867 1357
r-238 43 0.818383 33 0.248106 1110 984 985 1060 1791 1364 1963 1872 2051 2175 1885 1660 1665 1779
r-217 21 0.0333333 28 0.455026 874 22 12 695 378 172 1007 20 20 915 795 86 55 870
r-837 20 1 13 0.115385 0 0 0 0 0 0 0 0 0 0 0 0 0 0
