instance n1 density1 n2 density2 mcsplit mcsplit-swapped mcsplit-smart-swapped mcsplit+f mcsplit+bigf mcsplit-b mcsplit-b-swapped mcsplit-b-smart-swapped mcsplit-nosort mcsplit-nosort-swapped mcsplit-nosort-smart-swapped
r-382 24 0.601449 24 0.597826 1247729 1238692 1238692 1337666 1117006 2227409 2238910 2238910 1675670 1610626 1610626
r-396 24 0.833333 24 0.0543478 404 1245 404 15827 204 476 2765 476 6986 3404 6986
r-641 24 0.278986 24 0.844203 1608 6433 1608 58373 1573 1945 7176 1945 16655 6073 16655
r-168 24 0.731884 24 0.557971 789305 247124 247124 339226 559765 1387979 339150 339150 640232 1241062 1241062
r-912 24 0.644928 24 0.65942 363766 713958 363766 778510 315568 604627 1237761 604627 960045 892298 960045
r-15 24 0.318841 24 0.942029 217 10050 217 6886 135 614 15420 614 6123 15324 6123
r-203 24 0.304348 24 0.478261 1258178 357757 357757 504125 1046405 2432372 612148 612148 511908 671651 671651
r-831 24 0.318841 24 0.59058 107911 88787 88787 817307 128543 162161 130757 130757 630467 372113 372113
r-983 24 0.934783 24 0.289855 7837 1012 1012 48770 7448 12335 508 508 6314 4575 4575
r-994 24 0.108696 24 0.380435 355694 28933 28933 43439 75599 450317 34555 34555 263353 37192 37192
r-273 24 0.65942 24 0.684783 738796 1229812 738796 1360147 699123 1240819 2192279 1240819 1491634 1372409 1491634
r-230 24 0.583333 24 0.753623 104392 821099 104392 697371 116214 150725 1495228 150725 441415 390653 441415
r-446 24 0.130435 24 0.231884 1021605 61361 61361 107851 707186 1201100 32497 32497 1404529 387426 387426
r-955 24 0.905797 24 0.34058 12171 6455 6455 35294 10117 17664 10378 10378 12707 10909 10909
r-348 24 1 24 0.586957 374806363 17276 17276 902509 1246010 396942352 6210 6210 379814464 17633074 17633074
r-308 24 0.300725 24 0.0144928 4657 472536753 4657 462079425 4527 8248 518278888 8248 714078 194026779 714078
r-934 24 0.913043 24 0.445652 30642 12914 12914 168704 19886 41563 15756 15756 36469 57021 57021
r-688 24 0.155797 24 0.771739 10563 6916 6916 45804 10395 15349 10202 10202 11002 15369 15369
r-328 24 0.369565 24 0.23913 187448 911641 187448 876265 204979 298886 1639228 298886 414486 555415 414486
r-74 24 0.891304 24 0.373188 7014 10419 10419 50377 7533 9679 4602 4602 22262 11324 11324
r-766 24 0.257246 24 0.126812 44908 394677 44908 351802 74020 63589 572306 63589 87374 975863 87374
r-239 24 0.572464 24 0.387681 299081 227941 299081 933637 283166 475492 333980 475492 687764 748160 687764
r-765 24 0.347826 24 0.358696 881662 790392 790392 905843 713532 1570635 1376824 1376824 994116 1370777 1370777
r-849 24 0.394928 24 0.423913 1159690 444858 444858 516576 994059 2090207 760031 760031 1479499 1292707 1292707
r-649 24 0.311594 24 0.75 14819 16551 14819 302294 14884 20359 23170 20359 59761 34154 59761
r-142 24 0.463768 24 0.931159 2544 67529 2544 79027 2707 898 96015 898 11924 41193 11924
r-823 24 0.880435 24 0.376812 20603 3618 3618 97464 13860 28157 4825 4825 32491 38269 38269
r-517 24 0.797101 24 0.188406 4056 1695 4056 112250 4293 6145 2460 6145 19849 24953 19849
r-439 24 0.706522 24 0.0362319 173 5147 173 16848 162 554 10491 554 6076 11322 6076
r-452 24 0.847826 24 0.594203 583339 36499 36499 52755 480918 973290 51139 51139 280335 264250 264250
r-338 24 0.684783 24 0.902174 16400 288609 16400 268494 17766 18166 427178 18166 108897 708573 108897
r-474 24 0.880435 24 0.576087 294396 45215 45215 66309 237346 514385 60556 60556 177458 26173 26173
r-819 24 0.865942 24 0.166667 669 741 741 11872 442 1175 1123 1123 1897 5324 5324
r-26 24 0.880435 24 0.373188 18524 11699 11699 103883 17676 18989 4439 4439 34005 29670 29670
r-112 24 0.105072 24 0.202899 3096144 161900 161900 405036 1957793 3880653 181145 181145 3463490 546809 546809
r-174 24 0.826087 24 0.561594 232259 34567 34567 43344 205362 417003 45225 45225 143457 145241 145241
r-899 24 0.155797 24 0.181159 345226 126187 126187 162449 293972 414708 164933 164933 866423 210337 210337
r-691 24 0.0543478 24 0.387681 916644 2849 2849 3113 90210 1228895 3210 3210 789158 341526 341526
r-14 24 0.731884 24 0.717391 1005069 720520 720520 843069 891620 1605368 1130977 1130977 795338 578070 578070
r-397 24 0.967391 24 0.0108696 69 132 69 468 51 525 725 525 352 310 352
r-244 24 0.681159 24 0.992754 69609 862369320 69609 848090990 69257 89240 922770769 89240 7346796 496815284 7346796
r-684 24 0.76087 24 0.59058 948995 233880 233880 322857 830199 1732139 361759 361759 623152 976920 976920
r-534 24 0.731884 24 0.713768 845370 544851 544851 674185 660781 891798 726426 726426 1328413 998427 998427
r-996 24 0.942029 24 0.706522 3298313 9259 9259 79319 530444 4086688 11119 11119 5570744 1894313 1894313
r-117 24 0.485507 24 0.155797 13869 202942 13869 185185 12692 20820 366467 20820 129138 137595 129138
r-333 24 0.605072 24 0.307971 96710 144199 96710 661921 88705 137901 211262 137901 472728 166176 472728
r-294 24 0.652174 24 0.76087 269925 831779 269925 829919 223180 373474 1414672 373474 1242419 825272 1242419
r-476 24 0.873188 24 0.684783 830773 71215 71215 92935 619218 1187863 23473 23473 650985 646479 646479
r-694 24 0.184783 24 0.858696 1131 2296 1131 37409 935 607 3790 607 8590 23582 8590
r-353 24 0.347826 24 0.076087 8338 553150 8338 570165 5978 12616 725436 12616 95869 379669 95869
r-149 24 0.949275 24 0.246377 6972 473 473 12478 2854 8439 494 494 5598 2927 2927
r-278 24 0.692029 24 1 28554 -1 28554 -1 28554 6160 -1 6160 139236189 -1 139236189
r-815 24 0.0942029 24 0.931159 302 268 302 3517 248 790 736 790 1272 497 1272
r-429 24 0.655797 24 0.235507 13102 16716 13102 237253 14596 20226 21288 20226 118151 38950 118151
r-577 24 0.373188 24 0.467391 506991 436853 436853 563024 418283 847079 732476 732476 1234812 868994 868994
r-504 24 0.771739 24 0.775362 293211 417597 293211 525136 281090 440420 644093 440420 1278354 484176 1278354
r-87 24 0.173913 24 0.0144928 4816026 -1 4816026 -1 4776975 4838367 -1 4838367 456698478 -1 456698478
r-232 24 0.384058 24 0.40942 1386798 478453 478453 571230 1227835 2609556 833313 833313 1050424 497828 497828
r-510 24 0.963768 24 0.543478 425170 2226 2226 5547 15832 527886 1428 1428 838914 132119 132119
r-404 24 0.757246 24 0.996377 28337 -1 28337 -1 28227 6807 -1 6807 -1 -1 -1
r-903 24 0.26087 24 0.336957 723733 217201 217201 271468 623442 1231490 296407 296407 692047 819474 819474
r-797 24 0.427536 24 0.793478 13184 81688 13184 208029 11687 17770 120482 17770 13005 238247 13005
r-257 24 0.891304 24 0.463768 48984 4406 4406 159384 31125 64547 5852 5852 40966 22095 22095
r-486 24 0.615942 24 0.644928 682189 870733 682189 1004386 564164 1135573 1482985 1135573 2089606 979294 2089606
r-712 24 0.612319 24 0.858696 59901 738353 59901 696315 61524 74665 1277094 74665 125256 288227 125256
r-103 24 0.518116 24 0.550725 826751 446202 826751 456007 743672 1421587 700504 1421587 1283882 910811 1283882
r-99 24 0.873188 24 0.293478 12004 1754 1754 27410 6580 3711 1259 1259 16085 10355 10355
r-481 24 0.0688406 24 0.184783 321537 10399 10399 56744 132367 336974 973 973 3155352 81532 81532
r-138 24 0.32971 24 0.228261 436156 1184240 436156 1157936 501965 663669 1985123 663669 630977 1019334 630977
r-535 24 0.865942 24 0.974638 363383 -1 363383 -1 358808 346143 -1 346143 3977376 -1 3977376
r-441 24 0.942029 24 0.960145 2746 304911861 2746 304897868 2746 2218 207985190 2218 46032175 1213616631 46032175
r-676 24 0.963768 24 0.246377 4159 70 70 8848 994 6475 450 450 3583 443 443
r-927 24 0 24 0.844203 10191 49 49 22995 3653 13923 526 526 10202 1177 1177
r-385 24 0.518116 24 0.902174 4754 46506 4754 47174 3010 1919 68168 1919 26623 34402 26623
r-892 24 0.188406 24 0.815217 1928 1307 1928 30545 2282 1889 1933 1889 8135 5157 8135
r-989 24 0.384058 24 0.681159 35824 114653 35824 763605 40762 50589 161262 50589 440408 154044 440408
r-519 24 0.456522 24 0.474638 1157027 1236636 1236636 1358893 1064398 1875767 2196098 2196098 1007965 1379733 1379733
r-870 24 0.25 24 0.721014 2415 6610 6610 106991 4471 3586 6526 6526 27462 53918 53918
r-690 24 0.355072 24 0.275362 260786 830410 260786 812511 245618 410232 1421765 410232 903057 1052811 903057
r-320 24 0.550725 24 0.0652174 7148 139580 7148 121116 7331 3617 197883 3617 9971 107578 9971
r-255 24 0.514493 24 0.057971 434 144702 434 72874 252 400 196144 400 40462 57352 40462
r-293 24 0 24 0.65942 76927 646 646 269883 23991 118426 1170 1170 81531 28873 28873
r-272 24 0.326087 24 0.775362 10312 15994 10312 262170 11008 4805 20804 4805 80574 96179 80574
r-863 24 0.275362 24 0.514493 82682 118251 118251 498245 115534 107406 171483 171483 776379 456958 456958
r-493 24 0.717391 24 0.768116 570163 925355 570163 1024584 471077 869957 1435124 869957 1174884 1154051 1174884
r-950 24 0.23913 24 0.855072 534 2248 534 17101 539 894 3407 894 9949 4765 9949
r-947 24 0.496377 24 0.728261 148492 309333 148492 1413506 147294 228968 463074 228968 668099 395946 668099
r-775 24 0.626812 24 0.695652 688159 1527781 688159 1623100 705405 1170194 2824905 1170194 1163833 798376 1163833
r-547 24 0.971014 24 0.594203 2416666 5819 5819 24499 58425 2659609 1956 1956 2453596 45264 45264
r-879 24 0.713768 24 0.594203 1655712 317220 317220 397758 1198337 3039881 528347 528347 1307050 691731 691731
r-492 24 0.0217391 24 0.876812 954 33 33 5051 367 2002 501 501 1538 514 514
r-917 24 0.757246 24 0.826087 158016 497192 158016 505978 175567 228832 706977 228832 422049 578345 422049
r-208 24 0 24 0.576087 2531402 13918 13918 11032285 532287 2959750 14924 14924 2530029 373390 373390
r-249 24 0.137681 24 0.0724638 64339 851456 64339 805690 69564 55626 795326 55626 4580108 14962247 4580108
r-646 24 0.442029 24 0.666667 182532 116885 182532 640670 183801 280849 163624 280849 304268 379124 304268
r-368 24 0.0108696 24 0.427536 16307505 3817 3817 22214 66737 20239830 5198 5198 13361919 887815 887815
r-521 24 0.684783 24 0.836957 16395 329118 16395 303449 17301 20614 479088 20614 159949 330650 159949
r-340 24 0.333333 24 1 13873 193607 13873 197386 13873 1077 275750 1077 54863 193607 54863
r-589 24 0.724638 24 0.115942 168 2862 168 22367 155 451 4130 451 15620 4621 15620
r-942 24 0.0108696 24 0.865942 2035 27 27 4808 978 3968 525 525 1100 313 313
r-442 24 0.605072 24 0.73913 271554 1238428 271554 1191945 204490 420829 2169116 420829 304882 545407 304882
r-372 24 0.0652174 24 0.623188 25720 3352 3352 205039 18621 31765 5216 5216 47505 6263 6263
r-658 24 0.873188 24 0.942029 152939 69059007 152939 65068751 192206 157229 65585406 157229 10606418 133518438 10606418
r-171 24 0.652174 24 0.634058 1434756 1307686 1307686 1519586 1311977 2573174 2242789 2242789 1923863 1690534 1690534
r-904 24 0.641304 24 0.916667 7848 534109 7848 523121 11598 9557 744115 9557 37780 412910 37780
r-235 24 0.0289855 24 0.210145 359576549 181595 181595 218017869 4636903 398070881 221296 221296 332701793 3060849 3060849
r-129 24 0.503623 24 0.347826 208597 824636 208597 993976 184750 291469 1290316 291469 1382071 1054354 1382071
r-466 24 0.112319 24 0.923913 288 178 288 7936 159 641 605 641 630 2367 630
r-663 24 0.728261 24 0.0833333 1077 3846 1077 18454 630 1544 7304 1544 2822 6622 2822
r-394 24 0.32971 24 0.0398551 327 3825409 327 3692199 244 325 5126066 325 126933 3797791 126933
r-62 24 0.811594 24 0.32971 11516 9473 9473 137794 11609 15444 3679 3679 40324 48626 48626
r-986 24 0.373188 24 0.735507 54808 23294 54808 288158 53493 80724 31869 80724 203975 265555 203975
r-972 24 0.713768 24 0.141304 1815 5313 1815 126377 2104 2360 4206 2360 28819 33709 28819
r-473 24 0.916667 24 0.48913 54327 4545 4545 448268 44056 70233 1878 1878 52615 5718 5718
r-922 24 0.550725 24 0.981884 3005 3875049 3005 3866928 2832 4271 4644842 4271 7408 3474404 7408
r-135 24 0.144928 24 0.572464 15130 11330 11330 186872 17012 23507 15115 15115 51748 75462 75462
r-528 24 0.557971 24 0.713768 241238 1188719 241238 1071595 236192 398855 2200996 398855 712835 568650 712835
r-975 24 0.884058 24 0.449275 30729 14243 14243 149963 24081 41838 14302 14302 33608 26079 26079
r-930 24 0.971014 24 0.923913 -1 87953 87953 -1 -1 -1 82579 82579 -1 48885978 48885978
r-836 24 0.0471014 24 0.554348 55234 1799 1799 481497 36327 78383 2819 2819 64238 75204 75204
r-890 24 0.630435 24 0.717391 248880 856873 248880 860535 216521 395081 1481448 395081 382602 754736 382602
r-24 24 0.905797 24 0.858696 153373 27439 27439 43853 111822 183752 25782 25782 312774 25172 25172
r-306 24 0.123188 24 0.431159 137425 18329 18329 25438 112890 226309 21033 21033 152671 41843 41843
r-714 24 0.663043 24 0.445652 349018 404489 404489 1250561 346801 565998 645281 645281 969749 870320 870320
r-945 24 0.706522 24 0.467391 108252 34425 34425 483654 128472 163637 42439 42439 217987 44539 44539
r-957 24 0.130435 24 0.326087 528082 20731 20731 27770 352338 717482 7227 7227 98527 33522 33522
r-857 24 0.474638 24 0.771739 36055 84874 36055 454911 32180 50083 117640 50083 98089 417911 98089
r-211 24 0.826087 24 0.0543478 215 1811 215 5228 215 687 2563 687 4165 1792 4165
r-813 24 0.945652 24 0.565217 136229 3823 3823 4476 40242 198011 4879 4879 151249 25259 25259
r-556 24 0.822464 24 0.786232 597336 292955 292955 435658 505052 816893 401167 401167 661312 1220617 1220617
r-717 24 0.0833333 24 0.681159 5053 763 763 24387 5267 8601 669 669 4591 6705 6705
r-579 24 0.449275 24 0.0434783 815 228193 815 213221 606 1079 308899 1079 18424 874727 18424
r-725 24 0.873188 24 0.677536 212249 25441 25441 29693 147583 302653 7177 7177 219624 14842 14842
r-925 24 0.757246 24 0.887681 38014 487315 38014 456815 41297 50713 652649 50713 275023 580031 275023
r-719 24 0.257246 24 0.724638 30471 11400 11400 184053 27047 47641 17433 17433 59068 113640 113640
r-19 24 0.967391 24 0.905797 -1 29153 29153 -1 2825214550 -1 29089 29089 -1 1422668946 1422668946
r-360 24 0.228261 24 0.474638 1088774 51891 51891 96967 819997 2101900 69054 69054 144216 136025 136025
r-686 24 0.876812 24 0.467391 31222 18970 18970 132448 23836 42362 27466 27466 47768 71248 71248
r-195 24 0.731884 24 0.663043 609991 306047 306047 379655 437811 1046634 463136 463136 586885 975652 975652
r-968 24 0.652174 24 0.974638 5459 12760992 5459 12434117 5183 1455 14588495 1455 293538 13519674 293538
r-315 24 0.315217 24 0.293478 371922 521054 371922 567586 298648 557224 863258 557224 425124 651754 425124
r-134 24 0.644928 24 0.927536 8170 785209 8170 735065 6990 8962 976444 8962 64217 1415766 64217
r-536 24 0.0978261 24 1 25 2358 25 2667 25 526 3890 526 1177 2364 1177
r-269 24 0.778986 24 0.92029 23897 1894710 23897 1754354 21366 26408 2252474 26408 3004091 4524723 3004091
r-96 24 0.945652 24 0.634058 1406997 97 97 61 137912 1788736 326 326 1140314 225796 225796
r-805 24 0.344203 24 0.268116 369602 754891 369602 788317 413108 588453 1237596 588453 461404 949003 461404
r-992 24 0.32971 24 0.442029 1532726 182847 182847 283670 1181041 2879078 265968 265968 1370784 592713 592713
r-428 24 0.623188 24 0.818841 40093 408414 40093 367076 36937 55700 668470 55700 142454 309461 142454
r-708 24 0.108696 24 0.0362319 41317 2235244360 41317 1464021005 40755 46905 1900050618 46905 80020618 -1 80020618
r-50 24 0.0253623 24 0.92029 294 90 90 4685 154 1163 501 501 451 117 117
r-625 24 0.0978261 24 0.677536 5267 1565 1565 51124 5392 10700 1990 1990 16435 23623 23623
r-188 24 0.902174 24 0.688406 389930 12344 12344 18675 188025 520644 2825 2825 1413025 20093 20093
r-56 24 0.902174 24 0.550725 116108 7831 7831 9658 72495 181272 8564 8564 191985 109618 109618
r-634 24 0.213768 24 0.268116 295388 189016 189016 253323 219661 431916 216494 216494 303272 393262 393262
r-768 24 0.942029 24 0.15942 1731 241 241 6037 925 2611 713 713 1528 158 158
r-33 24 0.568841 24 0.666667 643764 1234451 643764 1187815 631898 887102 2147210 887102 1216648 1663956 1216648
r-75 24 0.597826 24 0.51087 745860 458420 458420 571601 649446 1375484 773545 773545 859379 1024803 1024803
r-984 24 0.536232 24 0.307971 47190 196333 47190 639946 40100 56170 295780 56170 88490 398233 88490
r-743 24 0.550725 24 0.344203 192666 353919 192666 912078 177260 263588 550556 263588 546507 838282 546507
r-322 24 0.586957 24 0.460145 799378 281084 281084 1530257 751797 1271525 438873 438873 811830 1481334 1481334
r-177 24 0.601449 24 0.00362319 2158 148402 2158 250204 2126 3347 220882 3347 23539 154607 23539
r-191 24 0.0144928 24 0.503623 1883770 1037 1037 9985213 464779 2359361 1562 1562 2039998 176055 176055
r-677 24 0.862319 24 0.0217391 195 947 195 2365 195 695 2061 695 222 1296 222
r-326 24 0.286232 24 0.818841 9299 3484 9299 70384 7736 12289 4958 12289 87517 5827 87517
r-427 24 0.905797 24 0.166667 995 330 330 14283 937 1824 1026 1026 1236 1520 1520
r-469 24 0.380435 24 0.224638 159409 1105189 159409 969907 224534 244009 1931920 244009 712867 442055 712867
r-657 24 0.677536 24 0.974638 17949 25503140 17949 24213937 16502 23481 28821019 23481 7018688 17841434 7018688
r-498 24 0.710145 24 0.398551 30022 151905 151905 455503 52441 39898 238279 238279 350774 321605 321605
r-409 24 0.554348 24 0.971014 2218 1984087 2218 2006021 1956 2940 2236219 2940 11377 2883365 11377
r-246 24 0.0217391 24 0.26087 147104689 22580 22580 54504629 278515 118972895 8350 8350 28498617 166624 166624
r-245 24 0.981884 24 0.528986 904361 2714 2714 86592 36923 1188047 3995 3995 595761 100630 100630
r-271 24 0.231884 24 0.358696 1400946 541749 541749 800019 1136723 2352013 907584 907584 744086 457832 457832
r-219 24 0.684783 24 0.15942 6173 5425 6173 89369 4856 8032 5251 8032 30860 15950 30860
r-277 24 0.40942 24 0.0144928 5694 18189030 5694 17128759 5372 9584 21399885 9584 81791 18564699 81791
r-900 24 0.452899 24 0.362319 367732 1530329 367732 1469582 322223 522930 2972104 522930 1383996 1124232 1383996
r-137 24 0.307971 24 0.811594 5118 16134 5118 162534 6627 5195 26836 5195 25707 26292 25707
r-141 24 0.891304 24 0.210145 2130 1179 1179 30894 2082 2839 1640 1640 4463 7425 7425
r-759 24 0.474638 24 0.217391 128267 1129198 128267 949200 150155 191497 2135308 191497 548366 659477 548366
r-363 24 0.815217 24 0.474638 23322 42316 42316 395540 32545 32669 68993 68993 208900 82938 82938
r-431 24 0.101449 24 0.880435 919 436 436 10590 1048 1643 899 899 1983 2175 2175
r-184 24 0.655797 24 0.547101 2014135 791709 791709 1023178 1513896 3926123 1402212 1402212 1215960 1596784 1596784
r-596 24 0.949275 24 0.586957 195944 9248 9248 44518 52077 288460 14813 14813 163724 125228 125228
r-118 24 0.847826 24 0.108696 386 1390 386 17693 494 902 1996 902 4412 2233 4412
r-872 24 0.217391 24 0.355072 913006 102102 102102 131743 734839 1443107 124371 124371 314831 244561 244561
r-37 24 0.978261 24 0.688406 383479754 101113 101113 11878480 1447089 426627732 107132 107132 380252948 20046542 20046542
r-516 24 0.449275 24 0.789855 19567 28057 19567 258913 17406 4846 39302 4846 112162 177065 112162
r-699 24 0.597826 24 0.0833333 2359 14114 2359 62764 1825 863 24158 863 13193 23303 13193
r-695 24 0.166667 24 0.547101 24572 25010 25010 256766 30633 39061 36193 36193 107263 250386 250386
r-314 24 0.673913 24 0.855072 29816 303814 29816 298961 36885 39872 463632 39872 58399 412528 58399
r-329 24 0.927536 24 0.0181159 139 280 139 4580 100 637 778 637 176 1638 176
r-874 24 0.934783 24 0.894928 1381932 3847 3847 46531 775793 1397907 4270 4270 9859525 1914313 1914313
r-661 24 0.456522 24 0.724638 177190 80238 177190 645439 180900 286857 113826 286857 291599 181668 291599
r-576 24 0.0978261 24 0.938406 266 431 266 9320 207 755 1317 755 2456 1122 2456
r-425 24 0.34058 24 0.525362 287914 154829 154829 878326 284984 442825 223816 223816 649653 597748 597748
r-64 24 0.916667 24 0.0652174 678 857 678 7417 513 1274 801 1274 3494 627 3494
r-999 24 0.981884 24 0.73913 2318285586 29326 29326 20146605 525304 2516164834 40140 40140 2430548042 8341485 8341485
r-193 24 0.913043 24 0.405797 17473 4238 4238 85545 15096 24220 1911 1911 15063 7283 7283
r-16 24 0.521739 24 0.797101 110711 673870 110711 587095 126739 175137 1241169 175137 142511 181240 142511
r-902 24 0.550725 24 0.967391 3046 933422 3046 879954 2826 4149 1220134 4149 61599 1047277 61599
r-737 24 0.184783 24 0.836957 628 3704 628 33321 965 1171 5469 1171 7300 9983 7300
r-237 24 0.655797 24 0.00724638 216 27702 216 33466 136 475 45875 475 30543 37984 30543
r-456 24 0.217391 24 0.648551 26817 13203 13203 185283 29154 37187 9951 9951 67352 45693 45693
r-113 24 0.898551 24 0.474638 27299 10722 10722 241392 22933 38327 5417 5417 87556 144090 144090
r-490 24 0.0869565 24 0.0543478 1520 7634492 1520 7595673 1628 1180 488637 1180 5652113 2682775 5652113
r-350 24 0.586957 24 0.286232 39362 88340 39362 628695 35696 49423 122013 49423 357779 464428 357779
r-615 24 0.735507 24 0.224638 4525 8290 4525 142788 4576 6492 11819 6492 71920 81147 71920
r-948 24 0.677536 24 0.967391 21934 8405446 21934 8016996 20664 8801 7864080 8801 32780 9912182 32780
r-643 24 0.460145 24 0.807971 87437 37747 87437 213383 96555 51511 51131 51511 122945 62432 122945
r-114 24 0.344203 24 0.474638 1493275 187438 187438 226367 1105538 2885035 280248 280248 878448 855839 855839
r-913 24 0.376812 24 0.615942 130294 91625 91625 917739 126430 195047 131920 131920 439981 893871 893871
r-379 24 0.394928 24 0.355072 512353 1149580 512353 1224492 450813 810275 2090244 810275 1038017 1512779 1038017
r-777 24 0.231884 24 0.00362319 264011112 -1 264011112 -1 264008984 156954 -1 156954 63701749 -1 63701749
r-344 24 0.75 24 0.297101 19728 13890 13890 187009 21097 29633 11643 11643 63976 45290 45290
r-161 24 0.405797 24 0.192029 23183 492046 23183 482672 19236 4976 886798 4976 251592 193784 251592
r-287 24 0.717391 24 0.235507 13331 8696 13331 135891 13743 17553 12175 17553 62943 8425 62943
r-674 24 0.355072 24 0.253623 256153 1321117 256153 1278759 309272 420027 2368209 420027 471298 837543 471298
r-530 24 0.130435 24 0.231884 581023 307272 307272 502128 531501 733452 95673 95673 1158158 558625 558625
r-604 24 0.51087 24 0.155797 29098 45075 29098 340503 37722 46217 68967 46217 223172 88035 223172
r-901 24 0.155797 24 0.0615942 184253 6874433 184253 6502542 160973 94641 4824420 94641 2292895 65283362 2292895
r-337 24 0.217391 24 0.492754 409376 56169 56169 92273 311406 762662 75325 75325 188449 240334 240334
r-491 24 0.905797 24 0.51087 152904 8139 8139 11334 84292 250898 11295 11295 147646 87536 87536
r-464 24 0.507246 24 0.836957 28831 285556 28831 244826 23886 41651 563024 41651 38358 101808 38358
r-507 24 0.818841 24 0.528986 341067 50785 50785 78123 265386 590698 24751 24751 187929 68763 68763
r-110 24 0.721014 24 0.771739 212503 303860 212503 314566 244903 305680 482216 305680 462754 544883 462754
r-489 24 0.532609 24 0.431159 216879 728594 216879 860504 207310 335199 1234005 335199 1166986 696915 1166986
r-460 24 0.942029 24 0.539855 201579 2318 2318 9456 25420 289983 1571 1571 933516 32130 32130
r-130 24 0.981884 24 0.873188 -1 67661 67661 -1 -1 -1 42475 42475 -1 5968641436 5968641436
r-951 24 0.815217 24 0.728261 439396 166321 166321 213233 303859 599408 219716 219716 556156 286688 286688
r-122 24 0.333333 24 0.677536 52176 78496 52176 393002 51085 77798 113144 77798 59781 118832 59781
r-724 24 0.518116 24 0.398551 672368 500573 672368 1232142 632269 1159209 846824 1159209 1107156 1428475 1107156
r-297 24 0.297101 24 0.869565 723 4719 723 53601 419 1075 7157 1075 20553 12718 20553
r-828 24 0.59058 24 0.235507 11458 48452 11458 406389 10855 13677 65952 13677 132643 56333 132643
r-542 24 0.398551 24 0.543478 481839 820324 820324 1242609 468428 780515 1328742 1328742 1345816 1926291 1926291
r-931 24 0.59058 24 0.405797 188076 554145 188076 891402 178139 281987 885989 281987 657516 783191 657516
r-470 24 0.663043 24 0.938406 5973 1670071 5973 1562166 6860 6754 2196605 6754 32709 1685438 32709
r-190 24 0.438406 24 0.137681 6393 323349 6393 293164 8792 7892 525535 7892 122338 233140 122338
r-27 24 0.873188 24 0.605072 175267 37893 37893 45625 113525 261225 39655 39655 163164 147379 147379
r-71 24 0.463768 24 0.210145 57420 590823 57420 555934 59564 89457 1130295 89457 210754 171790 210754
r-98 24 0.855072 24 0.938406 5742 11457911 5742 7676751 6201 6978 12148020 6978 4177779 129622081 4177779
r-378 24 0.0289855 24 0.496377 409044 1413 1413 2161 37448 554159 740 740 324814 11153 11153
r-399 24 0.318841 24 0.771739 8860 19669 8860 184644 8442 12268 28305 12268 61909 36738 61909
r-924 24 0.0181159 24 0.528986 184573 953 953 1668781 62020 243155 476 476 234710 7480 7480
r-331 24 0.275362 24 0.543478 139267 84151 84151 1142451 154840 209321 123436 123436 209467 305739 305739
r-376 24 0.387681 24 0.782609 69245 32331 69245 212086 62017 106642 42069 106642 99797 62683 99797
r-70 24 0.471014 24 0.742754 47210 88941 47210 636759 41218 46704 127728 46704 410344 214256 410344
r-755 24 0.17029 24 0.945652 838 1789 838 22234 937 785 2667 785 3001 2502 3001
r-824 24 0.326087 24 0.199275 205981 627023 205981 573710 279698 311836 1025120 311836 366059 654507 366059
r-380 24 0.67029 24 0.605072 907379 603751 603751 724704 656238 1673199 1067073 1067073 1519413 1015715 1015715
r-403 24 0.721014 24 0.597826 1270075 495638 495638 645126 811367 2317784 814705 814705 718312 773069 773069
r-295 24 0.369565 24 0.764493 20413 24086 20413 208657 25543 9332 35567 9332 120389 51158 120389
r-252 24 0.297101 24 0.594203 86080 59215 59215 403235 86037 124189 78174 78174 412366 299462 299462
r-808 24 0.952899 24 0.786232 173356596 31547 31547 1562792 5230660 177252016 41163 41163 548936764 841110 841110
r-993 24 0.702899 24 0.0253623 784 16098 784 9863 503 1255 20147 1255 2748 8237 2748
r-290 24 0.634058 24 0.467391 267151 447723 447723 867296 253807 416239 699324 699324 618709 683430 683430
r-914 24 0.0144928 24 0.423913 2111286 11809 11809 2532255 20590 1988490 2376 2376 1329759 19831 19831
r-616 24 0.391304 24 0.173913 75813 856371 75813 714773 97236 80948 1339051 80948 483648 791674 483648
r-179 24 0.927536 24 0.460145 55127 3695 3695 398376 35641 78403 5684 5684 64229 127679 127679
r-811 24 0.702899 24 0.862319 14197 280438 14197 254031 17912 2402 378876 2402 18310 363916 18310
r-645 24 0.25 24 0.518116 165656 112946 112946 1115301 193037 248598 158536 158536 219327 281476 281476
r-723 24 0.48913 24 0.23913 66694 363662 66694 311487 59475 92760 675910 92760 129768 207472 129768
r-334 24 0.115942 24 0.286232 204952 7190 7190 11595 155418 301182 8262 8262 1033975 691812 691812
r-693 24 0.373188 24 0.496377 1328031 630736 630736 803251 1090218 2503918 1054366 1054366 1161732 761540 761540
r-302 24 0.811594 24 0.311594 5201 15812 15812 100351 4871 7021 23881 23881 90022 57067 57067
r-32 24 0.496377 24 0.257246 167142 1190527 167142 1156094 159880 267402 2239771 267402 279452 1045801 279452
r-689 24 0.0978261 24 0.742754 3767 1284 1284 13671 3243 7137 1668 1668 14390 12072 12072
r-817 24 0.5 24 0.934783 2023 155165 2023 93199 2198 883 201819 883 18877 82116 18877
r-20 24 0.855072 24 0.326087 10207 2991 2991 203020 11252 14324 4048 4048 55586 13753 13753
