instance mcsplit-si-ll mcsplit-si-dom mcsplit-si-dom-D1 mcsplit-si-dom-D2 mcsplit-si-static mcsplit-si-adjmat-dom glasgow glasgow-nosupp ri ri-ds vf3 static-then-dom dom-then-static family vbos vbmcsplit
g29-g53 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g29-g54 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g29-g55 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g29-g56 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g29-g57 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g29-g61 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g29-g62 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g29-g63 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g29-g64 728 677 644 651 1165 519 8750 6573 1000000 1000000 398882 777 1265 11 6573 519
g29-g65 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g29-g67 0 0 0 0 0 2 0 0 0 0 0 0 0 11 0 0
g29-g68 0 0 0 0 0 1 1 0 0 0 0 0 0 11 0 0
g29-g69 0 0 0 0 0 2 0 0 0 0 0 0 0 11 0 0
g29-g70 0 0 0 0 0 2 0 0 0 0 0 0 0 11 0 0
g29-g71 0 0 0 0 0 2 0 0 0 0 0 0 0 11 0 0
g29-g72 0 0 0 0 0 2 0 0 0 0 0 0 0 11 0 0
g29-g74 0 0 0 0 0 3 0 0 0 0 0 0 0 11 0 0
g29-g75 3 6 3 6 3 5 82 24 76 124 184 3 6 11 24 3
g29-g76 49 76 79 47 75 32 231 169 2607 2281 2454 75 76 11 169 32
g29-g77 270 257 1216 282 202 126 437 638 17584 14633 388 357 302 11 388 126
g29-g78 0 0 0 0 0 3 1 0 0 0 0 0 0 11 0 0
g29-g79 0 0 0 0 0 5 1 0 0 0 0 0 0 11 0 0
g29-g80 0 0 0 0 0 7 0 0 0 0 0 0 0 11 0 0
g29-g81 0 0 0 0 0 6 1 0 0 0 0 0 0 11 0 0
g29-g83 0 0 0 0 0 5 0 0 0 0 0 0 0 11 0 0
g29-g84 71 93 102 113 67 85 413 263 2902 2528 137 67 93 11 137 67
g29-g85 0 0 0 0 0 9 2 1 0 0 0 0 0 11 0 0
g29-g87 0 0 0 0 0 9 2 0 0 0 0 0 0 11 0 0
g29-g88 0 0 0 0 0 9 2 0 0 0 0 0 0 11 0 0
g29-g89 0 0 0 0 0 10 2 1 0 0 0 0 0 11 0 0
g29-g90 0 0 0 0 0 17 3 0 0 0 0 0 0 11 0 0
g29-g91 0 0 0 0 0 19 2 1 0 0 0 0 0 11 0 0
g29-g92 0 0 0 0 0 16 3 1 0 0 0 0 0 11 0 0
g29-g94 0 0 0 0 0 30 4 1 0 0 0 0 0 11 0 0
g29-g95 0 0 0 0 0 25 3 1 0 0 1 0 0 11 0 0
g29-g96 0 0 0 0 0 26 4 1 0 0 1 0 0 11 0 0
g29-g97 0 0 0 0 0 25 4 1 0 0 1 0 0 11 0 0
g29-g98 0 0 0 0 0 35 3 1 0 0 1 0 0 11 0 0
g29-g99 0 0 0 0 0 26 3 1 0 0 1 0 0 11 0 0
g3-g100 0 0 0 0 0 24 4 0 0 0 0 0 0 11 0 0
g3-g101 194 160 157 218 81 1207 78 3062 153 63 223 81 181 11 63 81
g3-g102 559 626 645 619 157 3034 89 8775 391 220 943 726 257 11 89 157
g3-g103 3460 3728 3715 3712 524 13009 113 41775 2163 1210 6871 3828 624 11 113 524
g3-g104 42 72 43 43 42 441 285 735 173 120 40269 42 72 11 120 42
g3-g105 70 55 43 43 69 484 470 931 270 167 40889 69 55 11 167 55
g3-g106 275 282 285 281 226 2088 1104 4409 780 591 4852 382 326 11 591 226
g3-g107 98 99 101 100 125 1108 647 1988 520 285 109241 199 99 11 285 99
g3-g108 162 120 154 153 134 1371 833 2510 662 335 137345 220 234 11 335 120
g3-g109 161 227 230 232 141 2922 454 6860 256 133 635 327 241 11 133 141
g3-g110 11238 11900 12154 12300 3035 62475 752 193326 17133 12831 211727 12000 3135 11 752 3035
g3-g111 225 255 259 290 204 2698 1397 5218 798 596 271259 355 304 11 596 204
g3-g112 52 30 29 49 95 1065 999 1492 583 407 6807 95 30 11 407 30
g3-g51 1 1 0 0 3 1 3 2 82 44 83 3 1 11 2 1
g3-g52 1 1 3 1 3 2 1 9 8 8 128 3 1 11 1 1
g3-g53 2 2 1 2 1 1 11 4 45 31 14 1 2 11 4 1
g3-g54 62 40 40 67 23 55 3 125 133 79 1927 23 40 11 3 23
g3-g55 25 28 29 51 24 43 3 103 74 28 200 24 28 11 3 24
g3-g56 42 47 47 48 45 103 3 146 114 69 2023 45 47 11 3 45
g3-g57 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g3-g61 1 4 2 4 1 5 14 21 6 6 15 1 4 11 6 1
g3-g62 13 13 13 13 40 37 4 33 160 78 2589 40 13 11 4 13
g3-g63 141 203 182 144 157 196 95 430 661 526 5355 303 257 11 95 157
g3-g64 8 4 7 4 11 6 43 3 144 164 5858 11 4 11 3 4
g3-g65 482 569 575 574 292 839 158 1751 1302 848 2508 669 392 11 158 292
g3-g67 27 30 31 30 8 71 9 173 20 12 97 8 30 11 9 8
g3-g68 0 0 0 0 0 1 14 2 0 1 0 0 0 11 0 0
g3-g69 3 6 3 6 5 10 11 31 20 19 59 5 6 11 11 5
g3-g70 0 0 1 0 1 4 3 1 1 2 155 1 0 11 1 0
g3-g71 3 3 6 4 5 10 11 17 21 15 77 5 3 11 11 3
g3-g72 0 0 0 0 0 4 4 1 2 1 52 0 0 11 1 0
g3-g74 242 221 225 259 73 517 6 234 318 253 4021 73 173 11 6 73
g3-g75 3214 2932 2961 2938 5500 3103 25 5488 104397 88539 515608 3032 5600 11 25 2932
g3-g76 59814 70850 54933 54968 193898 33838 205 52341 1000000 1000000 1000000 70950 193998 11 205 33838
g3-g77 6002 5452 5467 5598 299829 2729 420 3585 1000000 1000000 1000000 5552 299929 11 420 2729
g3-g78 259 259 259 260 177 424 13 786 605 497 5871 359 277 11 13 177
g3-g79 32 64 35 35 13 94 15 113 45 28 165 13 64 11 15 13
g3-g80 0 0 0 0 0 7 5 0 0 0 15 0 0 11 0 0
g3-g81 1369 1478 1444 1467 469 3091 149 6382 2175 1476 3930 1578 569 11 149 469
g3-g83 141 157 151 142 148 268 35 498 373 255 1222 257 248 11 35 148
g3-g84 639211 612377 612207 613760 614256 475665 350 685225 1000000 1000000 1000000 612477 614356 11 350 475665
g3-g85 3 3 3 7 2 35 26 112 6 4 4 2 3 11 4 2
g3-g87 206 179 178 221 115 511 25 1354 291 186 21935 279 215 11 25 115
g3-g88 271 297 325 255 88 679 48 1974 407 284 30245 88 188 11 48 88
g3-g89 11 12 12 12 11 144 35 224 19 5 26 11 12 11 5 11
g3-g90 147 154 154 153 86 477 107 1217 229 103 336 86 186 11 103 86
g3-g91 6 6 10 6 33 50 51 91 168 148 1652 33 6 11 51 6
g3-g92 12 6 11 6 18 64 97 114 151 109 1069 18 6 11 97 6
g3-g94 105 66 67 105 51 402 79 1112 163 128 295 51 66 11 79 51
g3-g95 1 1 1 1 1 33 53 10 5 4 491 1 1 11 4 1
g3-g96 1 2 1 1 1 46 57 16 4 3 646 1 2 11 3 1
g3-g97 1 1 2 1 2 48 55 12 4 3 627 2 1 11 3 1
g3-g98 3 3 3 6 7 57 77 46 23 11 2598 7 3 11 11 3
g3-g99 3 6 3 6 4 56 68 46 23 11 2616 4 6 11 11 4
g30-g100 0 0 0 0 0 24 4 1 0 0 0 0 0 11 0 0
g30-g101 0 0 0 0 0 29 5 1 0 0 0 0 0 11 0 0
g30-g102 0 0 0 0 0 30 6 1 0 0 0 0 0 11 0 0
g30-g103 0 0 0 0 0 29 4 2 0 0 0 0 0 11 0 0
g30-g104 0 0 0 0 0 73 11 2 0 0 0 0 0 11 0 0
g30-g105 0 0 0 0 0 76 11 2 0 0 0 0 0 11 0 0
g30-g106 1 0 0 0 0 134 14 3 0 0 1 0 0 11 0 0
g30-g107 1 0 0 0 0 135 11 3 0 0 0 0 0 11 0 0
g30-g108 0 0 0 0 0 158 14 5 0 0 1 0 0 11 0 0
g30-g109 0 0 0 0 0 161 14 5 0 0 0 0 0 11 0 0
g30-g110 2 0 0 0 0 297 412 19 0 1 2 0 0 11 0 0
g30-g111 1 0 0 0 0 224 20 6 0 0 1 0 0 11 0 0
g30-g112 1 0 0 0 0 318 521 8 0 0 0 0 0 11 0 0
g30-g51 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g30-g52 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g30-g53 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g30-g54 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g30-g55 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g30-g56 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g30-g57 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g30-g61 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g30-g62 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g30-g63 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g30-g64 0 0 0 0 0 693 53 2 20 0 0 0 0 11 0 0
g30-g65 0 0 0 0 0 1 1 0 0 0 0 0 0 11 0 0
g30-g67 0 0 0 0 0 2 0 0 0 0 0 0 0 11 0 0
g30-g68 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g30-g69 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g30-g70 0 0 0 0 0 2 0 0 0 0 0 0 0 11 0 0
g30-g71 0 0 0 0 0 2 0 0 0 0 0 0 0 11 0 0
g30-g72 0 0 0 0 0 2 0 0 0 0 0 0 0 11 0 0
g30-g74 0 0 0 0 0 3 1 0 0 0 0 0 0 11 0 0
g30-g75 0 0 0 0 0 8 23 1 11 0 0 0 0 11 0 0
g30-g76 1 0 0 0 0 47 158 5 165 0 1 0 0 11 0 0
g30-g77 4 0 0 0 0 114 298 10 675 3 3 0 0 11 3 0
g30-g78 0 0 0 0 0 2 1 0 0 0 0 0 0 11 0 0
g30-g79 0 0 0 0 0 5 1 0 0 0 0 0 0 11 0 0
g30-g80 0 0 0 0 0 7 1 0 0 0 0 0 0 11 0 0
g30-g81 0 0 0 0 0 8 1 0 0 0 0 0 0 11 0 0
g30-g83 0 0 0 0 0 6 1 0 0 0 0 0 0 11 0 0
g30-g84 0 0 0 0 0 86 184 8 245 1 2 0 0 11 1 0
g30-g85 0 0 0 0 0 9 2 1 0 0 0 0 0 11 0 0
g30-g87 0 0 0 0 0 6 1 1 0 0 0 0 0 11 0 0
g30-g88 0 0 0 0 0 6 1 1 0 0 0 0 0 11 0 0
g30-g89 0 0 0 0 0 10 2 1 0 0 0 0 0 11 0 0
g30-g90 0 0 0 0 0 11 3 0 0 0 0 0 0 11 0 0
g30-g91 0 0 0 0 0 20 3 0 0 0 0 0 0 11 0 0
g30-g92 0 0 0 0 0 24 2 1 0 0 0 0 0 11 0 0
g30-g94 0 0 0 0 0 21 4 1 0 0 0 0 0 11 0 0
g30-g95 0 0 0 0 0 25 4 1 0 0 0 0 0 11 0 0
g30-g96 0 0 0 0 0 25 5 1 0 0 0 0 0 11 0 0
g30-g97 0 0 0 0 0 25 4 1 0 0 0 0 0 11 0 0
g30-g98 0 0 0 0 0 26 5 1 0 0 0 0 0 11 0 0
g30-g99 0 0 0 0 0 36 3 1 0 0 0 0 0 11 0 0
g31-g100 0 0 0 0 0 24 4 1 0 0 1 0 0 11 0 0
g31-g101 0 0 0 0 0 28 4 1 0 0 0 0 0 11 0 0
g31-g102 0 0 0 0 0 28 6 1 0 0 0 0 0 11 0 0
g31-g103 0 0 0 0 0 29 4 2 0 0 0 0 0 11 0 0
g31-g104 0 0 0 0 0 74 11 2 0 0 1 0 0 11 0 0
g31-g105 0 0 0 0 0 75 11 2 0 0 2 0 0 11 0 0
g31-g106 1 0 0 0 0 134 14 3 0 0 1 0 0 11 0 0
g31-g107 0 0 0 0 0 132 13 4 0 0 2 0 0 11 0 0
g31-g108 0 0 0 0 0 174 15 5 0 0 3 0 0 11 0 0
g31-g109 0 0 0 0 0 152 15 5 0 0 0 0 0 11 0 0
g31-g110 1 0 0 1 1 202 399 14 0 13 0 1 0 11 0 0
g31-g111 1 0 0 0 0 217 20 4 0 0 3 0 0 11 0 0
g31-g112 1 1 0 1 1 320 26 5 0 12 0 1 1 11 0 1
g31-g51 0 0 0 0 0 0 0 0 3 4 0 0 0 11 0 0
g31-g52 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g31-g53 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g31-g54 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g31-g55 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g31-g56 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g31-g57 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g31-g61 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g31-g62 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g31-g63 0 0 0 0 0 1 1 0 0 0 0 0 0 11 0 0
g31-g64 640 594 601 602 1323 448 8347 5999 1000000 1000000 706134 694 1423 11 5999 448
g31-g65 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g31-g67 0 0 0 0 0 2 0 0 0 0 0 0 0 11 0 0
g31-g68 0 0 0 0 0 1 1 0 0 0 0 0 0 11 0 0
g31-g69 0 0 0 0 0 2 0 0 0 0 0 0 0 11 0 0
g31-g70 0 0 0 0 0 2 0 0 0 0 0 0 0 11 0 0
g31-g71 0 0 0 0 0 2 0 0 0 0 0 0 0 11 0 0
g31-g72 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g31-g74 0 0 0 0 0 3 0 0 0 0 0 0 0 11 0 0
g31-g75 3 3 5 3 5 7 84 26 89 56 148 5 3 11 26 3
g31-g76 83 46 46 76 46 32 243 192 1786 1923 2209 46 46 11 192 32
g31-g77 260 262 358 278 177 105 455 701 11749 9746 363 362 277 11 363 105
g31-g78 0 0 0 0 0 2 0 0 0 0 0 0 0 11 0 0
g31-g79 0 0 0 0 0 5 0 0 0 0 0 0 0 11 0 0
g31-g80 0 0 0 0 0 4 1 0 0 0 0 0 0 11 0 0
g31-g81 0 0 0 0 0 6 1 1 0 0 0 0 0 11 0 0
g31-g83 0 0 0 0 0 6 1 0 0 0 0 0 0 11 0 0
g31-g84 106 100 120 112 107 67 474 340 1963 1598 137 200 207 11 137 67
g31-g85 0 0 0 0 0 9 2 0 0 0 0 0 0 11 0 0
g31-g87 0 0 0 0 0 6 2 0 0 0 0 0 0 11 0 0
g31-g88 0 0 0 0 0 6 1 1 0 0 0 0 0 11 0 0
g31-g89 0 0 0 0 0 9 1 0 0 0 0 0 0 11 0 0
g31-g90 0 0 0 0 0 11 3 1 0 0 0 0 0 11 0 0
g31-g91 0 0 0 0 0 13 3 1 0 0 0 0 0 11 0 0
g31-g92 0 0 0 0 0 17 3 1 0 0 0 0 0 11 0 0
g31-g94 0 0 0 0 0 30 4 1 0 0 0 0 0 11 0 0
g31-g95 0 0 0 0 0 25 5 1 0 0 1 0 0 11 0 0
g31-g96 0 0 0 0 0 25 3 1 0 0 1 0 0 11 0 0
g31-g97 0 0 0 0 0 27 4 1 0 0 1 0 0 11 0 0
g31-g98 0 0 0 0 0 35 3 1 0 0 1 0 0 11 0 0
g31-g99 0 0 0 0 0 27 3 1 0 0 1 0 0 11 0 0
g32-g100 0 0 0 0 0 24 1 1 0 0 0 0 0 11 0 0
g32-g101 0 0 0 0 0 28 1 2 0 0 0 0 0 11 0 0
g32-g102 0 0 0 0 0 42 1 1 0 0 0 0 0 11 0 0
g32-g103 0 0 0 0 0 28 2 2 0 0 0 0 0 11 0 0
g32-g104 0 0 0 0 0 72 2 3 0 0 2 0 0 11 0 0
g32-g105 0 0 0 0 0 73 2 3 0 0 1 0 0 11 0 0
g32-g106 1 0 0 0 0 133 4 4 0 0 0 0 0 11 0 0
g32-g107 0 0 0 0 0 132 4 4 0 0 2 0 0 11 0 0
g32-g108 1 0 0 0 0 155 4 6 0 0 2 0 0 11 0 0
g32-g109 0 0 0 0 0 151 4 4 0 0 0 0 0 11 0 0
g32-g110 1 0 0 1 1 194 7 7 0 0 2 1 0 11 0 0
g32-g111 1 1 0 1 0 216 6 6 0 0 3 0 1 11 0 0
g32-g112 1 1 0 1 0 303 7 6 0 32 0 0 1 11 0 0
g32-g51 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g32-g52 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g32-g53 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g32-g54 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g32-g55 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g32-g56 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g32-g57 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g32-g61 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g32-g62 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g32-g63 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g32-g64 1 0 0 0 0 2 1 1 19 115 2 0 0 11 1 0
g32-g65 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g32-g67 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g32-g68 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g32-g69 0 0 0 0 0 2 0 0 0 0 0 0 0 11 0 0
g32-g70 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g32-g71 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g32-g72 0 0 0 0 0 2 0 0 0 0 0 0 0 11 0 0
g32-g74 0 0 0 0 0 3 0 0 0 0 0 0 0 11 0 0
g32-g75 1 0 0 0 0 3 0 0 0 88 7 0 0 11 0 0
g32-g76 62 36 35 63 36 31 3 3 1424 1242 1414 36 36 11 3 31
g32-g77 133 155 131 129 147 94 8 8 12045 9955 388 255 247 11 8 94
g32-g78 0 0 0 0 0 2 0 0 0 0 0 0 0 11 0 0
g32-g79 0 0 0 0 0 3 0 0 0 0 0 0 0 11 0 0
g32-g80 0 0 0 0 0 5 0 0 0 0 0 0 0 11 0 0
g32-g81 0 0 0 0 0 6 1 0 0 0 0 0 0 11 0 0
g32-g83 0 0 0 0 0 9 0 0 0 0 0 0 0 11 0 0
g32-g84 72 69 69 69 68 73 6 8 1913 1782 154 68 69 11 6 68
g32-g85 0 0 0 0 0 6 0 0 0 0 0 0 0 11 0 0
g32-g87 0 0 0 0 0 6 0 0 0 0 0 0 0 11 0 0
g32-g88 0 0 0 0 0 6 0 0 0 0 0 0 0 11 0 0
g32-g89 0 0 0 0 0 6 0 0 0 0 0 0 0 11 0 0
g32-g90 0 0 0 0 0 11 1 0 0 0 0 0 0 11 0 0
g32-g91 0 0 0 0 0 13 1 1 0 0 0 0 0 11 0 0
g32-g92 0 0 0 0 0 24 1 0 0 0 0 0 0 11 0 0
g32-g94 0 0 0 0 0 30 1 1 0 0 0 0 0 11 0 0
g32-g95 0 0 0 0 0 36 1 1 0 0 0 0 0 11 0 0
g32-g96 0 0 0 0 0 36 1 1 0 0 0 0 0 11 0 0
g32-g97 0 0 0 0 0 36 1 1 0 0 0 0 0 11 0 0
g32-g98 0 0 0 0 0 25 1 1 0 0 0 0 0 11 0 0
g32-g99 0 0 0 0 0 25 1 1 0 0 0 0 0 11 0 0
g33-g100 0 0 0 0 0 24 5 1 0 0 1 0 0 11 0 0
g33-g101 0 0 0 0 0 28 4 1 0 0 0 0 0 11 0 0
g33-g102 0 0 0 0 0 28 4 2 0 2 0 0 0 11 0 0
g33-g103 0 0 0 0 0 28 4 1 0 5 0 0 0 11 0 0
g33-g104 1 0 1 0 1 77 135 59 11 51 607 1 0 11 11 0
g33-g105 0 1 0 1 1 78 149 61 11 55 618 1 1 11 11 1
g33-g106 3 3 5 3 5 167 297 378 58 137 36 5 3 11 36 3
g33-g107 1 1 2 1 2 155 262 150 32 81 1687 2 1 11 32 1
g33-g108 2 1 1 2 2 176 326 198 29 119 2459 2 1 11 29 1
g33-g109 0 0 0 0 0 163 15 5 0 1 0 0 0 11 0 0
g33-g110 11 14 9 9 9 302 763 676 62 148 24 9 14 11 24 9
g33-g111 4 3 3 3 5 263 437 447 74 141 6040 5 3 11 74 3
g33-g112 1 1 1 1 1 355 567 36 0 118 1 1 1 11 0 1
g33-g51 0 0 0 0 0 0 0 0 71 59 11 0 0 11 0 0
g33-g52 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g33-g53 0 0 2 0 0 0 1 6 2 6 0 0 0 11 0 0
g33-g54 0 0 0 0 0 0 12 4 0 4 5 0 0 11 0 0
g33-g55 0 0 0 0 0 0 5 4 0 13 0 0 0 11 0 0
g33-g56 0 0 0 0 0 0 14 3 0 4 7 0 0 11 0 0
g33-g57 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g33-g61 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g33-g62 0 0 0 0 0 1 6 3 0 0 0 0 0 11 0 0
g33-g63 5 5 3 5 3 9 57 75 152 150 104 3 5 11 57 3
g33-g64 3516 2862 8235 2807 105881 2772 20176 18553 1000000 1000000 1000000 2962 105981 11 18553 2772
g33-g65 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g33-g67 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g33-g68 19244 17295 3018 16932 81638 29856 657679 601043 1000000 930633 1000000 17395 81738 11 601043 17295
g33-g69 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g33-g70 0 0 0 0 0 1 0 0 0 0 0 0 0 11 0 0
g33-g71 0 0 0 0 0 2 4 3 0 6 0 0 0 11 0 0
g33-g72 0 0 0 0 0 2 0 0 0 1 0 0 0 11 0 0
g33-g74 0 0 0 0 0 3 0 0 1 2 0 0 0 11 0 0
g33-g75 5 4 7 5 7 6 37 35 114 98 387 7 4 11 35 4
g33-g76 48 73 46 46 46 33 123 152 2680 2291 2676 46 73 11 123 33
g33-g77 413 365 1116 374 202 185 318 991 17638 14782 350 465 302 11 318 185
g33-g78 1 0 0 1 0 3 54 13 5 19 1 0 0 11 1 0
g33-g79 0 0 0 0 0 3 8 4 0 1 0 0 0 11 0 0
g33-g80 0 0 0 0 0 6 0 0 0 0 0 0 0 11 0 0
g33-g81 0 0 0 0 0 5 1 0 0 1 0 0 0 11 0 0
g33-g83 0 0 0 0 0 8 1 0 0 1 0 0 0 11 0 0
g33-g84 66 104 86 99 61 65 207 257 2877 2368 128 61 161 11 128 61
g33-g85 0 0 0 0 0 9 2 0 0 0 0 0 0 11 0 0
g33-g87 0 0 0 0 0 8 29 9 0 17 20 0 0 11 0 0
g33-g88 0 0 0 0 0 12 62 15 0 14 33 0 0 11 0 0
g33-g89 0 0 0 0 0 9 1 0 0 0 0 0 0 11 0 0
g33-g90 0 0 0 0 0 12 2 1 0 0 0 0 0 11 0 0
g33-g91 0 0 0 0 0 20 20 6 0 25 0 0 0 11 0 0
g33-g92 0 0 0 0 0 19 40 7 0 25 0 0 0 11 0 0
g33-g94 0 0 0 0 0 21 4 1 0 2 0 0 0 11 0 0
g33-g95 0 0 0 0 0 24 4 1 0 0 1 0 0 11 0 0
g33-g96 0 0 0 0 0 35 26 3 0 4 1 0 0 11 0 0
g33-g97 0 0 0 0 0 27 4 1 0 0 1 0 0 11 0 0
g33-g98 0 0 0 0 0 35 28 9 0 17 2 0 0 11 0 0
g33-g99 0 0 0 0 0 26 44 6 0 17 1 0 0 11 0 0
g34-g100 0 0 0 0 0 34 4 1 0 0 1 0 0 11 0 0
g34-g101 67 36 36 69 7 314 38 6867 37 40 91 7 36 11 37 7
g34-g102 98 92 93 95 25 581 45 15461 88 57 274 25 92 11 45 25
g34-g103 390 369 369 410 64 1338 49 48697 217 171 627 64 164 11 49 64
g34-g104 51 49 47 29 42 595 795 3201 189 148 1000000 42 49 11 148 42
g34-g105 50 29 28 48 25 364 949 3299 235 174 1000000 25 29 11 174 25
g34-g106 216 249 261 237 279 2645 6207 26829 1831 1499 3662 349 379 11 1499 249
g34-g107 133 76 76 127 74 1098 2557 10468 650 472 1000000 74 76 11 472 74
g34-g108 150 131 130 140 98 1450 3342 13406 789 690 1000000 98 198 11 690 98
g34-g109 0 0 0 0 0 133 481 96 0 68 0 0 0 11 0 0
g34-g110 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 11 1000000 1000000
g34-g111 261 252 237 253 279 3413 7531 31677 1915 1470 1000000 352 379 11 1470 252
g34-g112 24 13 13 13 16 667 934 1556 124 157 659 16 13 11 124 13
g34-g51 0 0 0 0 0 0 0 0 31 26 28 0 0 11 0 0
g34-g52 0 1 0 0 1 2 0 0 117 51 3097 1 1 11 0 1
g34-g53 2 2 1 1 1 3 9 31 10 11 19 1 2 11 9 1
g34-g54 6709 7126 7157 7117 8748 15357 9379 79371 51419 37159 1000000 7226 8848 11 9379 7126
g34-g55 362 431 424 436 211 924 239 6468 677 444 1048 531 311 11 239 211
g34-g56 12732 13573 13608 13666 22186 29120 21030 146385 152929 105525 1000000 13673 22286 11 21030 13573
g34-g57 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0
g34-g61 0 0 1 0 1 4 28 58 3 9 8 1 0 11 3 0
g34-g62 38 58 36 36 1148 73 100 207 33453 25092 17688 158 58 11 100 58
g34-g63 259 291 318 299 855 708 3170 4715 18730 15254 15271 391 955 11 3170 291
g34-g64 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 11 1000000 1000000
g34-g65 4317 4524 4515 4504 407 9553 591 85156 1429 993 2695 4624 507 11 591 407
g34-g67 13 14 13 14 2 37 4 402 7 14 21 2 14 11 4 2
g34-g68 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 11 1000000 1000000
g34-g69 1 1 2 1 2 8 67 83 6 11 14 2 1 11 6 1
g34-g70 0 0 0 0 0 2 7 2 0 5 80 0 0 11 0 0
g34-g71 1 2 1 1 1 5 46 55 10 17 10 1 2 11 10 1
g34-g72 0 0 0 0 0 2 0 0 1 1 140 0 0 11 0 0
g34-g74 4443 4144 4352 4241 2678 8857 0 0 605444 499482 72228 4244 2778 11 0 2678
g34-g75 268762 243014 240305 250002 1000000 476951 1000000 1000000 1000000 1000000 1000000 243114 1000000 11 1000000 243014
g34-g76 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 11 1000000 1000000
g34-g77 30444 26773 26681 26627 130615 13611 66024 466481 1000000 1000000 1000000 26873 130715 11 66024 13611
g34-g78 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 11 1000000 1000000
g34-g79 4329 4482 4372 4458 300 19363 607 1940 3754 2486 1822 4582 400 11 607 300
g34-g80 0 0 0 0 0 7 0 0 0 1 3 0 0 11 0 0
g34-g81 1586 1686 1716 1685 129 4458 265 44632 388 243 1069 1786 229 11 243 129
g34-g83 1 1 1 1 0 11 70 31 0 22 1 0 1 11 0 0
g34-g84 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000 11 1000000 1000000
