instance mcsplit-si-ll mcsplit-si-dom mcsplit-si-dom-D1 mcsplit-si-dom-D2 mcsplit-si-static mcsplit-si-adjmat-dom glasgow glasgow-nosupp ri ri-ds vf3 static-then-dom dom-then-static family vbos vbmcsplit
all-meshes-CVIU11-pattern2-target354 0 0 0 0 0 6 1 0 0 2 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target356 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target357 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target358 0 0 0 0 0 8 1 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target359 0 0 0 0 0 3 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target36 0 0 0 0 0 71 411 3 0 2 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target360 0 0 0 0 0 69 8 2 0 1 2 0 0 13 0 0
all-meshes-CVIU11-pattern2-target361 0 0 0 0 0 36 5 1 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target362 0 0 0 0 0 4 1 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target363 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target364 0 0 0 0 0 13 1 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target365 0 0 0 0 0 7 1 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target366 1 1 1 1 1 126 8 2 3 12 8 1 1 13 2 1
all-meshes-CVIU11-pattern2-target367 0 0 0 0 0 8 2 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target368 0 0 0 0 0 34 6 1 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target369 0 0 0 0 0 51 8 1 0 14 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target37 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target370 0 0 0 0 0 65 9 2 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target378 0 0 0 0 0 75 9 1 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target379 0 0 0 0 0 13 3 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target38 0 0 0 0 0 57 7 2 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target380 0 0 0 0 0 26 4 1 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target381 0 0 0 0 0 3 1 0 0 5 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target382 0 0 0 0 1 220 23 5 0 13 2 1 0 13 0 0
all-meshes-CVIU11-pattern2-target383 0 0 0 0 0 8 2 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target384 0 0 0 0 0 28 5 1 0 1 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target385 0 0 0 0 0 88 498 22 0 42 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target386 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target387 0 0 0 0 0 9 2 1 0 6 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target388 0 0 0 0 0 97 555 17 0 22 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target389 1 0 0 0 0 119 9 2 1 6 4 0 0 13 1 0
all-meshes-CVIU11-pattern2-target39 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target390 0 0 0 0 0 66 10 2 0 12 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target391 1 0 0 1 1 237 22 4 1 7 3 1 0 13 1 0
all-meshes-CVIU11-pattern2-target392 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target393 0 0 0 0 0 11 2 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target394 0 0 0 0 0 3 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target395 0 0 0 0 0 64 6 2 0 7 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target396 0 0 0 0 0 4 1 0 0 1 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target397 0 0 0 0 0 89 272 15 9 23 6 0 0 13 6 0
all-meshes-CVIU11-pattern2-target398 0 0 0 0 0 192 975 5 0 37 2 0 0 13 0 0
all-meshes-CVIU11-pattern2-target399 0 0 0 0 0 18 3 0 0 2 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target4 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target40 0 0 0 0 0 3 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target400 0 0 0 0 0 19 53 1 0 10 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target401 0 0 0 0 0 68 317 4 0 9 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target402 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target403 0 0 0 0 0 7 1 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target404 0 0 0 0 0 19 2 1 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target405 0 0 0 0 0 58 6 1 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target406 0 0 0 0 0 6 2 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target407 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target408 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target409 0 0 0 0 0 0 0 0 0 1 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target41 0 0 0 0 0 40 6 1 0 3 2 0 0 13 0 0
all-meshes-CVIU11-pattern2-target410 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target411 0 0 0 0 0 8 2 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target412 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target413 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target414 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target415 0 0 0 0 0 18 2 1 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target416 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target417 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target418 0 0 0 0 0 2 1 0 0 1 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target419 0 0 0 0 0 4 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target42 0 0 0 0 0 20 4 1 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target420 0 0 0 0 0 88 13 2 0 3 2 0 0 13 0 0
all-meshes-CVIU11-pattern2-target421 0 0 0 0 0 6 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target422 0 0 0 0 0 7 2 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target423 0 0 0 0 0 4 1 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target424 0 0 0 0 0 33 3 1 0 11 2 0 0 13 0 0
all-meshes-CVIU11-pattern2-target425 0 0 0 0 0 2 0 0 0 1 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target427 0 0 0 0 0 6 24 1 0 9 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target428 0 0 0 0 0 105 627 3 0 1 2 0 0 13 0 0
all-meshes-CVIU11-pattern2-target429 0 0 0 0 0 2 1 0 0 1 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target43 0 0 0 0 0 103 566 5 0 3 2 0 0 13 0 0
all-meshes-CVIU11-pattern2-target430 0 0 0 0 0 65 7 2 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target431 0 0 0 0 0 107 13 2 1 5 2 0 0 13 1 0
all-meshes-CVIU11-pattern2-target432 0 0 0 0 0 6 1 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target433 0 0 0 0 0 30 152 2 0 9 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target434 0 0 0 0 0 91 13 2 0 1 2 0 0 13 0 0
all-meshes-CVIU11-pattern2-target435 0 0 0 0 0 36 3 1 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target436 0 0 0 0 0 62 405 13 0 36 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target437 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target438 0 0 0 0 0 89 10 1 0 0 2 0 0 13 0 0
all-meshes-CVIU11-pattern2-target439 0 0 0 0 0 26 5 1 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target44 0 0 0 0 0 52 7 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target440 0 0 0 0 0 6 0 0 0 13 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target441 0 0 0 0 0 49 5 1 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target442 0 0 0 0 0 24 3 1 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target443 0 0 0 0 0 41 4 1 0 10 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target444 0 0 0 0 0 58 477 7 0 3 2 0 0 13 0 0
all-meshes-CVIU11-pattern2-target446 0 0 0 0 0 28 261 20 0 35 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target447 0 0 0 0 1 82 737 35 39 102 3 1 0 13 3 0
all-meshes-CVIU11-pattern2-target448 0 0 0 0 0 45 221 2 0 3 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target449 0 0 0 0 0 54 291 3 0 5 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target45 0 0 0 0 0 12 3 0 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target450 0 0 0 0 0 51 235 3 0 2 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target451 0 0 0 0 0 22 4 1 0 1 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target452 1 0 0 0 0 200 1215 5 0 2 2 0 0 13 0 0
all-meshes-CVIU11-pattern2-target453 0 0 0 0 0 36 5 1 0 2 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target454 0 0 0 0 0 114 16 3 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target455 0 0 0 0 0 15 2 1 0 3 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target456 0 0 0 0 0 204 20 3 0 6 3 0 0 13 0 0
all-meshes-CVIU11-pattern2-target457 0 0 0 0 0 15 3 1 1 7 1 0 0 13 1 0
all-meshes-CVIU11-pattern2-target458 0 0 0 0 0 42 6 1 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target459 0 0 0 0 0 138 435 5 0 6 2 0 0 13 0 0
all-meshes-CVIU11-pattern2-target46 0 0 0 0 0 6 1 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target460 0 0 0 0 0 18 3 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target461 1 0 1 0 1 216 28 5 1 10 4 1 0 13 1 0
all-meshes-CVIU11-pattern2-target462 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target463 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target464 0 0 0 0 0 145 766 35 0 20 2 0 0 13 0 0
all-meshes-CVIU11-pattern2-target465 0 0 0 0 0 13 4 0 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target466 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target467 0 0 0 0 0 116 11 2 0 0 2 0 0 13 0 0
all-meshes-CVIU11-pattern2-target468 0 0 0 0 0 13 2 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target469 0 0 0 0 0 125 14 2 0 3 2 0 0 13 0 0
all-meshes-CVIU11-pattern2-target47 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target470 0 0 0 0 0 10 53 10 0 15 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target471 0 0 0 0 0 100 336 3 0 9 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target472 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target473 0 0 0 0 0 12 2 0 0 2 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target474 0 0 0 0 0 26 180 6 3 13 1 0 0 13 1 0
all-meshes-CVIU11-pattern2-target475 0 0 0 0 0 6 0 0 0 6 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target476 0 0 0 0 0 86 13 2 0 2 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target477 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target478 0 0 0 0 0 1 1 0 0 2 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target479 1 0 0 0 0 133 663 4 0 1 2 0 0 13 0 0
all-meshes-CVIU11-pattern2-target48 0 0 0 0 0 31 182 2 0 22 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target481 0 0 0 0 0 65 5 2 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target482 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target483 0 0 0 0 0 133 458 7 0 8 2 0 0 13 0 0
all-meshes-CVIU11-pattern2-target484 0 0 0 0 0 132 448 23 0 9 2 0 0 13 0 0
all-meshes-CVIU11-pattern2-target485 0 0 0 0 0 6 0 0 0 4 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target486 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target487 0 0 0 0 0 115 11 3 0 0 2 0 0 13 0 0
all-meshes-CVIU11-pattern2-target488 0 0 0 0 0 114 8 2 0 8 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target489 0 0 0 0 0 97 10 4 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target49 0 0 0 0 0 4 1 0 0 5 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target490 0 0 0 0 0 9 2 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target491 0 0 0 0 0 17 4 1 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target492 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target493 0 0 0 0 0 12 3 0 0 1 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target494 0 0 0 0 0 5 1 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target495 0 0 0 0 0 100 11 2 0 1 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target496 0 0 0 0 0 6 22 0 0 2 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target497 0 0 0 0 0 17 3 1 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target498 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target499 0 0 0 0 0 4 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target5 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target50 0 0 0 0 0 16 2 1 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target500 0 0 0 0 0 4 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target501 0 0 0 0 0 84 8 2 0 3 2 0 0 13 0 0
all-meshes-CVIU11-pattern2-target502 0 0 0 0 0 20 2 0 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target503 0 0 0 0 0 17 2 1 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target504 0 0 0 0 0 25 3 1 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target505 0 0 0 0 0 95 13 2 0 15 3 0 0 13 0 0
all-meshes-CVIU11-pattern2-target506 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target507 0 0 0 0 0 1 1 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target508 0 0 0 0 0 17 4 0 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target509 0 0 0 0 0 6 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target51 0 0 0 0 0 15 2 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target510 0 0 0 0 1 182 16 6 0 1 1 1 0 13 0 0
all-meshes-CVIU11-pattern2-target511 1 2 1 2 1 97 678 21 22 48 15 1 2 13 15 1
all-meshes-CVIU11-pattern2-target512 0 0 0 0 0 2 0 0 0 1 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target513 0 0 0 0 0 13 2 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target514 0 0 0 0 0 6 1 0 0 9 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target515 0 0 0 0 0 9 2 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target517 0 0 0 0 1 222 21 3 0 3 1 1 0 13 0 0
all-meshes-CVIU11-pattern2-target518 0 0 0 0 0 45 162 13 0 23 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target519 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target52 0 0 0 0 0 3 1 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target520 0 0 0 0 0 85 9 2 0 10 2 0 0 13 0 0
all-meshes-CVIU11-pattern2-target521 0 0 0 0 0 9 2 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target522 0 0 0 0 0 33 6 1 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target523 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target524 0 0 0 0 0 8 0 0 0 14 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target525 0 0 0 0 0 59 341 4 0 10 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target526 0 0 0 0 0 7 1 0 0 2 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target527 0 0 0 0 0 13 3 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target528 0 0 0 0 0 166 734 4 0 4 2 0 0 13 0 0
all-meshes-CVIU11-pattern2-target529 0 0 0 0 0 3 1 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target53 0 0 0 0 0 15 2 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target530 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target54 0 0 0 0 0 15 3 1 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target55 0 0 0 0 0 44 253 3 0 1 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target56 0 0 0 0 0 4 0 0 0 2 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target57 0 0 0 0 0 87 458 2 0 4 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target58 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target59 0 0 0 0 0 9 1 0 0 4 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target6 0 0 0 0 0 28 3 1 0 1 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target60 0 0 0 0 0 9 2 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target61 0 0 0 0 0 7 1 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target62 0 0 0 0 0 5 1 0 0 8 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target63 0 0 0 0 0 6 1 0 0 11 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target64 0 0 0 0 0 7 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target65 0 0 0 0 0 171 17 4 0 0 3 0 0 13 0 0
all-meshes-CVIU11-pattern2-target66 0 0 0 0 0 80 279 10 4 11 1 0 0 13 1 0
all-meshes-CVIU11-pattern2-target67 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target68 0 0 0 0 0 128 647 4 0 2 2 0 0 13 0 0
all-meshes-CVIU11-pattern2-target69 0 0 0 0 0 4 1 0 0 1 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target7 0 0 0 0 0 3 1 0 0 7 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target70 1 0 0 0 0 140 629 6 0 3 2 0 0 13 0 0
all-meshes-CVIU11-pattern2-target72 0 0 0 0 0 22 97 1 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target73 0 0 0 0 0 13 2 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target74 0 0 0 0 0 48 6 1 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target76 0 0 0 0 0 91 14 2 0 0 2 0 0 13 0 0
all-meshes-CVIU11-pattern2-target77 0 0 0 0 0 32 4 1 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target78 0 0 0 0 0 10 2 0 0 2 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target79 1 0 0 0 0 130 698 4 0 8 2 0 0 13 0 0
all-meshes-CVIU11-pattern2-target8 0 0 0 0 0 1 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target80 0 0 0 0 0 81 7 2 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target81 0 0 0 0 0 4 1 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target82 0 0 0 0 0 16 3 0 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target83 1 0 0 0 0 133 13 3 0 2 2 0 0 13 0 0
all-meshes-CVIU11-pattern2-target84 0 0 0 0 0 25 3 1 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target85 0 0 0 0 0 39 5 1 0 7 2 0 0 13 0 0
all-meshes-CVIU11-pattern2-target86 0 0 0 0 0 193 18 4 0 0 3 0 0 13 0 0
all-meshes-CVIU11-pattern2-target87 0 0 0 0 0 116 17 2 0 0 2 0 0 13 0 0
all-meshes-CVIU11-pattern2-target88 0 0 0 0 0 4 0 0 0 4 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target89 0 0 0 0 0 29 4 1 0 0 1 0 0 13 0 0
all-meshes-CVIU11-pattern2-target9 0 0 0 0 0 3 0 0 0 5 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target90 0 0 0 0 0 113 16 3 0 2 2 0 0 13 0 0
all-meshes-CVIU11-pattern2-target91 0 0 0 0 0 11 3 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target92 0 0 0 0 0 2 0 0 0 1 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target93 0 0 1 0 1 172 876 14 2 15 3 1 0 13 2 0
all-meshes-CVIU11-pattern2-target94 0 0 0 0 0 35 4 1 1 6 1 0 0 13 1 0
all-meshes-CVIU11-pattern2-target96 0 0 0 0 0 12 2 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern2-target97 0 0 0 0 0 80 8 2 0 1 2 0 0 13 0 0
all-meshes-CVIU11-pattern2-target98 0 0 0 0 0 128 17 2 0 0 2 0 0 13 0 0
all-meshes-CVIU11-pattern2-target99 0 0 0 0 0 124 671 3 0 2 2 0 0 13 0 0
all-meshes-CVIU11-pattern3-target1 0 0 0 0 411720 6 263 17 1000000 1000000 1000000 100 0 13 17 0
all-meshes-CVIU11-pattern3-target10 0 0 0 0 0 19 70 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern3-target100 0 0 0 0 0 169 2323 6 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern3-target102 0 0 0 0 1034 80 1176 54 1000000 1000000 15264 100 0 13 54 0
all-meshes-CVIU11-pattern3-target103 0 0 0 0 0 1000000 1272 5 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern3-target104 0 0 0 0 0 0 5 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern3-target106 0 0 0 0 0 6 1 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern3-target107 0 0 0 0 59850 112 2307 46 1000000 1000000 63632 100 0 13 46 0
all-meshes-CVIU11-pattern3-target108 0 0 0 0 0 13 86 20 2 49 1 0 0 13 1 0
all-meshes-CVIU11-pattern3-target109 0 0 0 0 0 5 49 7 19 51 4 0 0 13 4 0
all-meshes-CVIU11-pattern3-target11 0 0 0 0 544 2 118 9 1000000 384988 10634 100 0 13 9 0
all-meshes-CVIU11-pattern3-target110 0 0 0 0 0 7 36 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern3-target111 0 0 0 0 0 16 555 27 1000000 1000000 8154 0 0 13 27 0
all-meshes-CVIU11-pattern3-target112 0 0 0 0 0 391616 1294 8 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern3-target113 0 0 0 0 0 19 118 2 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern3-target114 0 0 0 0 0 9 51 2 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern3-target115 0 0 0 0 19860 2 98 8 1000000 1000000 155909 100 0 13 8 0
all-meshes-CVIU11-pattern3-target116 0 0 0 0 0 1 1 0 0 1 0 0 0 13 0 0
all-meshes-CVIU11-pattern3-target117 0 0 0 0 1357 1 60 4 1000000 3 108989 100 0 13 3 0
all-meshes-CVIU11-pattern3-target118 0 0 0 0 1 0 27 2 231 96 33 1 0 13 2 0
all-meshes-CVIU11-pattern3-target119 0 0 0 0 564203 11 218 23 1000000 1000000 1000000 100 0 13 23 0
all-meshes-CVIU11-pattern3-target12 0 0 1 0 1 0 26 2 3787 1834 139 1 0 13 2 0
all-meshes-CVIU11-pattern3-target120 0 0 0 0 179660 4 203 14 1000000 1000000 1000000 100 0 13 14 0
all-meshes-CVIU11-pattern3-target121 0 0 0 0 0 0 58 5 1000000 1000000 39139 0 0 13 5 0
all-meshes-CVIU11-pattern3-target122 0 0 0 0 0 2 153 6 1000000 1000000 94625 0 0 13 6 0
all-meshes-CVIU11-pattern3-target123 0 0 0 0 6995 3 112 6 1000000 1000000 24355 100 0 13 6 0
all-meshes-CVIU11-pattern3-target124 0 0 0 0 0 110 12 2 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern3-target125 0 0 0 0 0 17 40 1 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern3-target126 0 0 0 0 0 195 2470 10 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern3-target127 0 0 0 0 45439 3 239 15 1000000 1000000 343682 100 0 13 15 0
all-meshes-CVIU11-pattern3-target128 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0
all-meshes-CVIU11-pattern3-target129 1 0 0 0 85908 103 18 5 1000000 13 1000000 100 0 13 5 0
all-meshes-CVIU11-pattern3-target13 0 0 0 0 507989 14 483 25 1000000 1000000 1000000 100 0 13 25 0
