instance mcsplit-si-ll mcsplit-si-dom mcsplit-si-dom-D1 mcsplit-si-dom-D2 mcsplit-si-static mcsplit-si-adjmat-dom glasgow glasgow-nosupp ri ri-ds vf3 static-then-dom dom-then-static family vbos vbmcsplit
si6_b03_m800.09 0 0 0 0 1 7 142 40 0 38 1 1 0 3 0 0
si6_b03_m800.08 0 0 0 0 1 5 147 51 0 53 1 1 0 3 0 0
si6_b03m_m400.03 0 0 0 0 0 1 21 13 0 14 3 0 0 4 0 0
si6_b03m_m400.01 0 0 0 0 2 2 13 7 22 26 0 2 0 4 0 0
si6_b03m_m400.09 0 0 0 0 0 2 21 8 0 6 0 0 0 4 0 0
si6_b03m_m400.08 0 0 0 0 0 2 13 13 10 11 0 0 0 4 0 0
si6_b03m_m400.07 0 0 0 0 0 1 21 10 0 10 1 0 0 4 0 0
si6_b03m_m400.02 0 0 0 0 0 1 20 7 0 11 7 0 0 4 0 0
si6_b03m_m400.05 0 0 0 0 0 1 19 7 0 6 0 0 0 4 0 0
si6_b03m_m400.00 0 0 0 0 0 1 20 7 168 5 21 0 0 4 5 0
si6_b03m_m400.06 0 0 0 0 0 2 21 12 0 9 3 0 0 4 0 0
si6_b03m_m400.04 0 0 0 0 0 2 12 13 0 11 3 0 0 4 0 0
si6_b06m_m800.07 1 1 0 0 1 10 67 38 0 60 2 1 1 4 0 1
si6_b06m_m800.04 1 0 1 0 1 10 64 38 0 35 1 1 0 4 0 0
si6_b06m_m800.01 1 0 0 1 2 7 109 38 0 37 2 2 0 4 0 0
si6_b06m_m800.00 1 0 1 0 2 7 101 38 0 33 1 2 0 4 0 0
si6_b06m_m800.05 1 0 1 0 2 10 65 38 0 42 1 2 0 4 0 0
si6_b06m_m800.08 1 1 0 0 1 7 65 38 0 40 1 1 1 4 0 1
si6_b06m_m800.09 1 0 1 0 2 10 64 38 0 48 1 2 0 4 0 0
si6_b06m_m800.02 1 1 0 1 1 7 66 38 0 43 1 1 1 4 0 1
si6_b06m_m800.03 1 0 1 0 1 7 96 60 1 36 1 1 0 4 1 0
si6_b06m_m800.06 1 0 1 0 1 10 64 38 0 53 2 1 0 4 0 0
si2_b03_m800.07 0 0 0 0 0 3 51 10 0 19 0 0 0 3 0 0
si2_b03_m800.08 0 0 0 0 0 3 52 10 0 19 0 0 0 3 0 0
si2_b03_m800.04 0 0 0 0 0 3 48 10 0 20 0 0 0 3 0 0
si2_b03_m800.05 0 0 0 0 0 3 45 18 0 12 0 0 0 3 0 0
si2_b03_m800.09 0 0 0 0 0 5 27 10 0 19 0 0 0 3 0 0
si2_b03_m800.00 0 0 0 0 0 3 27 10 0 20 0 0 0 3 0 0
si2_b03_m800.02 0 0 0 0 0 3 51 10 0 20 0 0 0 3 0 0
si2_b03_m800.03 0 0 0 0 0 3 50 10 0 20 0 0 0 3 0 0
si2_b03_m800.01 0 0 0 0 0 4 49 10 0 20 0 0 0 3 0 0
si2_b03_m800.06 0 0 0 0 0 3 36 10 0 20 0 0 0 3 0 0
si4_b03m_m200.05 0 0 0 0 0 0 4 2 0 2 0 0 0 4 0 0
si4_b03m_m200.02 0 0 0 0 0 0 2 2 0 1 0 0 0 4 0 0
si4_b03m_m200.04 0 0 0 0 0 0 3 1 0 1 0 0 0 4 0 0
si4_b03m_m200.07 0 0 0 0 0 0 3 2 0 1 0 0 0 4 0 0
si4_b03m_m200.00 0 0 0 0 0 0 3 1 0 1 0 0 0 4 0 0
si4_b03m_m200.06 0 0 0 0 0 0 2 2 6 1 0 0 0 4 0 0
si4_b03m_m200.03 0 0 0 0 0 0 2 2 0 1 0 0 0 4 0 0
si4_b03m_m200.09 0 0 0 0 0 0 3 1 0 0 0 0 0 4 0 0
si4_b03m_m200.08 0 0 0 0 0 0 2 2 0 1 0 0 0 4 0 0
si4_b03m_m200.01 0 0 0 0 0 0 3 1 0 1 0 0 0 4 0 0
si2_b06m_m200.04 0 0 0 0 0 0 2 1 0 1 0 0 0 4 0 0
si2_b06m_m200.03 0 0 0 0 0 0 3 0 0 2 0 0 0 4 0 0
si2_b06m_m200.08 0 0 0 0 0 0 2 1 0 2 0 0 0 4 0 0
si2_b06m_m200.06 0 0 0 0 0 0 3 1 0 1 0 0 0 4 0 0
si2_b06m_m200.05 0 0 0 0 0 0 1 1 0 1 0 0 0 4 0 0
si2_b06m_m200.02 0 0 0 0 0 0 2 1 0 1 0 0 0 4 0 0
si2_b06m_m200.00 0 0 0 0 0 0 3 0 0 0 0 0 0 4 0 0
si2_b06m_m200.01 0 0 0 0 0 0 3 1 0 1 0 0 0 4 0 0
si2_b06m_m200.09 0 0 0 0 0 0 3 0 0 1 0 0 0 4 0 0
