instance mcsplit-si-ll mcsplit-si-dom mcsplit-si-dom-D1 mcsplit-si-dom-D2 mcsplit-si-static mcsplit-si-adjmat-dom glasgow glasgow-nosupp ri ri-ds vf3 static-then-dom dom-then-static family vbos vbmcsplit
all-images-CVIU11-pattern15-target82 7 6 6 7 7 328 201 539 21 16 15 7 6 14 15 6
all-images-CVIU11-pattern15-target83 13 7 7 13 14 328 302 638 21 17 31 14 7 14 17 7
all-images-CVIU11-pattern15-target84 1 1 1 1 1 17 20 34 4 5 3 1 1 14 3 1
all-images-CVIU11-pattern15-target85 9 10 17 9 10 551 286 829 15 17 33 10 10 14 15 10
all-images-CVIU11-pattern15-target86 6 6 12 6 7 279 177 416 11 23 15 7 6 14 11 6
all-images-CVIU11-pattern15-target87 6 5 5 5 11 215 230 330 10 11 25 11 5 14 10 5
all-images-CVIU11-pattern15-target88 11 7 7 7 7 350 247 564 12 17 30 7 7 14 12 7
all-images-CVIU11-pattern15-target89 4 4 8 4 9 141 91 215 8 9 10 9 4 14 8 4
all-images-CVIU11-pattern15-target9 5 10 5 10 5 225 159 304 17 21 12 5 10 14 12 5
all-images-CVIU11-pattern15-target90 6 6 6 6 6 77 47 182 10 12 7 6 6 14 7 6
all-images-CVIU11-pattern15-target91 2 2 2 2 2 31 33 93 6 4 9 2 2 14 4 2
all-images-CVIU11-pattern15-target92 10 10 10 10 11 593 357 990 18 30 26 11 10 14 18 10
all-images-CVIU11-pattern15-target93 7 7 14 7 7 287 207 515 16 25 17 7 7 14 16 7
all-images-CVIU11-pattern15-target94 8 8 16 8 9 475 251 840 14 16 35 9 8 14 14 8
all-images-CVIU11-pattern15-target95 4 2 2 2 5 43 28 116 7 6 5 5 2 14 5 2
all-images-CVIU11-pattern15-target96 5 4 4 4 5 160 153 235 9 14 10 5 4 14 9 4
all-images-CVIU11-pattern15-target97 8 8 4 9 5 186 102 251 15 11 10 5 8 14 10 5
all-images-CVIU11-pattern15-target98 3 2 2 2 5 63 40 112 9 11 12 5 2 14 9 2
all-images-CVIU11-pattern15-target99 7 8 7 14 8 383 240 634 14 17 16 8 8 14 14 8
all-images-CVIU11-pattern16-target1 7 7 7 7 8 357 213 682 14 40 17 8 7 14 14 7
all-images-CVIU11-pattern16-target10 7 13 7 7 12 288 145 561 23 32 16 12 13 14 16 12
all-images-CVIU11-pattern16-target100 2 2 2 2 2 51 29 121 10 15 13 2 2 14 10 2
all-images-CVIU11-pattern16-target101 2 2 2 2 5 55 53 108 5 15 12 5 2 14 5 2
all-images-CVIU11-pattern16-target102 4 8 4 9 5 129 76 332 9 19 20 5 8 14 9 5
all-images-CVIU11-pattern16-target103 5 4 5 9 5 147 104 289 9 16 11 5 4 14 9 4
all-images-CVIU11-pattern16-target104 9 9 17 17 9 378 186 916 32 35 23 9 9 14 23 9
all-images-CVIU11-pattern16-target105 14 8 15 8 7 328 204 771 26 25 36 7 8 14 25 7
all-images-CVIU11-pattern16-target106 7 7 7 8 7 266 155 752 18 19 21 7 7 14 18 7
all-images-CVIU11-pattern16-target107 6 5 9 5 6 186 140 412 21 15 26 6 5 14 15 5
all-images-CVIU11-pattern16-target108 12 12 24 13 13 749 361 1709 43 30 44 13 12 14 30 12
all-images-CVIU11-pattern16-target109 14 8 7 15 8 377 257 713 14 20 18 8 8 14 14 8
all-images-CVIU11-pattern16-target11 3 3 7 3 3 93 67 186 7 19 8 3 3 14 7 3
all-images-CVIU11-pattern16-target110 4 3 3 3 7 135 74 201 7 21 16 7 3 14 7 3
all-images-CVIU11-pattern16-target111 4 8 4 4 4 121 76 278 14 14 10 4 8 14 10 4
all-images-CVIU11-pattern16-target112 7 7 4 8 4 156 95 219 14 22 18 4 7 14 14 4
all-images-CVIU11-pattern16-target113 5 8 4 9 5 146 91 282 17 25 11 5 8 14 11 5
all-images-CVIU11-pattern16-target114 4 4 7 4 8 87 43 205 7 12 19 8 4 14 7 4
all-images-CVIU11-pattern16-target115 6 6 6 12 13 249 156 478 21 26 30 13 6 14 21 6
all-images-CVIU11-pattern16-target116 12 12 24 12 13 700 377 1568 40 30 51 13 12 14 30 12
all-images-CVIU11-pattern16-target117 15 8 15 15 9 388 181 785 16 26 21 9 8 14 16 8
all-images-CVIU11-pattern16-target118 6 11 12 6 6 221 153 465 11 20 30 6 11 14 11 6
all-images-CVIU11-pattern16-target119 20 21 11 11 11 587 357 1359 21 33 27 11 21 14 21 11
all-images-CVIU11-pattern16-target12 7 13 7 7 7 288 191 544 24 23 28 7 13 14 23 7
all-images-CVIU11-pattern16-target120 8 8 9 8 16 399 192 825 16 22 21 16 8 14 16 8
all-images-CVIU11-pattern16-target121 18 17 10 17 10 584 280 1233 21 39 30 10 17 14 21 10
all-images-CVIU11-pattern16-target122 6 6 13 13 8 223 121 547 22 17 15 8 6 14 15 6
all-images-CVIU11-pattern16-target123 10 10 11 11 11 535 257 1261 20 49 26 11 10 14 20 10
all-images-CVIU11-pattern16-target124 14 16 11 16 9 291 227 719 25 23 19 9 16 14 19 9
all-images-CVIU11-pattern16-target125 17 9 18 9 17 418 280 1037 31 23 27 17 9 14 23 9
all-images-CVIU11-pattern16-target126 2 2 2 4 4 31 18 103 4 12 5 4 2 14 4 2
all-images-CVIU11-pattern16-target127 2 2 2 4 2 39 44 88 4 13 5 2 2 14 4 2
all-images-CVIU11-pattern16-target128 17 9 18 18 9 447 213 1018 18 24 23 9 9 14 18 9
all-images-CVIU11-pattern16-target129 3 6 3 3 3 55 30 133 6 16 7 3 6 14 6 3
all-images-CVIU11-pattern16-target13 7 7 7 7 13 291 169 613 24 19 17 13 7 14 17 7
all-images-CVIU11-pattern16-target130 3 3 5 3 3 90 31 136 6 10 14 3 3 14 6 3
all-images-CVIU11-pattern16-target131 10 7 5 5 5 147 73 340 10 22 26 5 7 14 10 5
all-images-CVIU11-pattern16-target132 10 5 5 5 6 174 106 446 12 19 28 6 5 14 12 5
all-images-CVIU11-pattern16-target133 5 5 5 5 6 162 139 481 20 27 27 6 5 14 20 5
all-images-CVIU11-pattern16-target134 7 12 6 6 6 224 104 573 12 31 16 6 12 14 12 6
all-images-CVIU11-pattern16-target135 5 5 5 6 6 266 97 391 21 23 26 6 5 14 21 5
all-images-CVIU11-pattern16-target136 7 6 6 6 7 204 107 530 13 24 32 7 6 14 13 6
all-images-CVIU11-pattern16-target137 3 3 3 3 6 61 53 151 11 14 16 6 3 14 11 3
all-images-CVIU11-pattern16-target138 12 12 12 23 12 721 372 1658 22 29 29 12 12 14 22 12
all-images-CVIU11-pattern16-target139 4 4 4 4 4 117 45 225 8 11 21 4 4 14 8 4
all-images-CVIU11-pattern16-target14 5 2 2 2 3 57 58 112 9 15 12 3 2 14 9 2
all-images-CVIU11-pattern16-target140 4 4 4 4 5 105 83 315 15 12 20 5 4 14 12 4
all-images-CVIU11-pattern16-target141 3 3 7 3 7 78 72 193 12 10 8 7 3 14 8 3
all-images-CVIU11-pattern16-target142 11 6 6 6 6 296 93 462 12 16 15 6 6 14 12 6
all-images-CVIU11-pattern16-target143 9 10 5 5 5 125 98 313 19 13 24 5 10 14 13 5
all-images-CVIU11-pattern16-target144 6 6 6 6 6 225 168 517 18 24 27 6 6 14 18 6
all-images-CVIU11-pattern16-target145 4 4 7 4 4 123 51 251 14 10 18 4 4 14 10 4
all-images-CVIU11-pattern16-target146 10 10 10 10 10 452 227 1152 36 25 27 10 10 14 25 10
all-images-CVIU11-pattern16-target15 5 2 5 2 5 36 32 103 8 8 13 5 2 14 8 2
all-images-CVIU11-pattern16-target16 3 3 3 3 3 75 52 134 6 11 7 3 3 14 6 3
all-images-CVIU11-pattern16-target17 9 9 18 9 10 407 244 953 31 28 41 10 9 14 28 9
all-images-CVIU11-pattern16-target18 15 15 8 16 9 376 193 972 16 27 21 9 15 14 16 9
all-images-CVIU11-pattern16-target19 22 24 22 12 12 764 364 1721 42 37 30 12 24 14 30 12
all-images-CVIU11-pattern16-target2 6 6 10 6 10 242 231 546 20 26 28 10 6 14 20 6
all-images-CVIU11-pattern16-target20 9 9 9 17 10 468 266 1052 17 44 41 10 9 14 17 9
all-images-CVIU11-pattern16-target21 7 14 8 7 15 297 162 681 23 24 36 15 14 14 23 14
all-images-CVIU11-pattern16-target22 5 5 5 11 5 162 102 437 10 17 14 5 5 14 10 5
all-images-CVIU11-pattern16-target23 8 8 8 8 8 344 244 758 28 23 37 8 8 14 23 8
all-images-CVIU11-pattern16-target24 2 2 2 2 2 37 21 90 4 13 6 2 2 14 4 2
all-images-CVIU11-pattern16-target25 7 3 3 3 7 121 86 224 6 22 8 7 3 14 6 3
all-images-CVIU11-pattern16-target26 5 5 3 5 2 69 43 121 9 16 7 2 5 14 7 2
all-images-CVIU11-pattern16-target27 6 6 6 6 6 240 233 558 22 21 32 6 6 14 21 6
all-images-CVIU11-pattern16-target28 2 2 5 2 2 50 52 105 8 14 13 2 2 14 8 2
all-images-CVIU11-pattern16-target29 22 12 12 12 13 728 549 1455 23 29 30 13 12 14 23 12
all-images-CVIU11-pattern16-target3 16 17 17 17 9 399 223 877 16 29 20 9 17 14 16 9
all-images-CVIU11-pattern16-target30 10 9 9 18 18 477 259 1047 33 24 24 18 9 14 24 9
all-images-CVIU11-pattern16-target31 8 8 14 8 15 354 208 744 15 38 26 15 8 14 15 8
all-images-CVIU11-pattern16-target32 12 24 12 22 12 730 452 1566 41 39 61 12 24 14 39 12
all-images-CVIU11-pattern16-target33 23 24 12 12 13 730 403 1621 23 58 31 13 24 14 23 13
all-images-CVIU11-pattern16-target34 7 7 7 7 7 277 157 630 26 23 31 7 7 14 23 7
all-images-CVIU11-pattern16-target35 12 12 22 22 22 663 368 1629 22 32 44 22 12 14 22 12
all-images-CVIU11-pattern16-target36 5 11 5 5 6 184 129 500 11 30 28 6 11 14 11 6
all-images-CVIU11-pattern16-target37 12 12 23 12 22 740 388 1565 22 28 55 22 12 14 22 12
all-images-CVIU11-pattern16-target38 20 22 11 22 12 580 327 1416 38 51 27 12 22 14 27 12
all-images-CVIU11-pattern16-target39 10 5 5 5 10 227 125 505 18 24 13 10 5 14 13 5
all-images-CVIU11-pattern16-target4 13 7 7 12 7 323 217 696 23 19 18 7 7 14 18 7
all-images-CVIU11-pattern16-target40 12 6 6 6 6 263 157 520 12 35 30 6 6 14 12 6
all-images-CVIU11-pattern16-target41 6 7 6 6 11 233 167 475 21 33 14 11 7 14 14 7
all-images-CVIU11-pattern16-target42 8 8 7 7 8 305 199 738 14 38 18 8 8 14 14 8
all-images-CVIU11-pattern16-target43 10 10 10 10 10 502 280 1130 21 30 52 10 10 14 21 10
all-images-CVIU11-pattern16-target44 20 21 11 11 21 694 401 1628 21 36 27 21 21 14 21 21
all-images-CVIU11-pattern16-target45 20 10 10 10 10 602 387 1295 25 53 24 10 10 14 24 10
all-images-CVIU11-pattern16-target46 8 8 8 8 8 297 234 743 15 24 39 8 8 14 15 8
all-images-CVIU11-pattern16-target47 20 21 19 11 11 575 292 1257 20 32 58 11 21 14 20 11
all-images-CVIU11-pattern16-target48 9 5 5 5 5 152 88 357 18 22 25 5 5 14 18 5
all-images-CVIU11-pattern16-target49 7 7 7 14 14 283 160 630 16 19 38 14 7 14 16 7
all-images-CVIU11-pattern16-target5 18 10 10 20 20 553 305 1175 19 26 26 20 10 14 19 10
all-images-CVIU11-pattern16-target50 21 11 11 22 12 598 338 1524 21 53 46 12 11 14 21 11
all-images-CVIU11-pattern16-target51 12 6 6 6 9 225 127 543 15 27 16 9 6 14 15 6
all-images-CVIU11-pattern16-target52 6 12 6 6 7 354 139 557 24 27 16 7 12 14 16 7
all-images-CVIU11-pattern16-target53 9 4 5 4 9 133 121 296 18 25 13 9 4 14 13 4
all-images-CVIU11-pattern16-target54 5 5 5 5 5 146 86 332 10 13 13 5 5 14 10 5
all-images-CVIU11-pattern16-target55 9 4 9 4 9 131 128 286 12 16 11 9 4 14 11 4
all-images-CVIU11-pattern16-target56 4 4 4 4 4 100 87 222 8 11 10 4 4 14 8 4
all-images-CVIU11-pattern16-target57 26 14 15 14 27 836 540 2012 26 50 71 27 14 14 26 14
all-images-CVIU11-pattern16-target58 4 4 8 4 4 108 61 304 9 12 20 4 4 14 9 4
all-images-CVIU11-pattern16-target59 9 8 8 8 9 459 267 886 17 29 32 9 8 14 17 8
all-images-CVIU11-pattern16-target6 9 9 9 9 9 457 284 927 18 46 23 9 9 14 18 9
all-images-CVIU11-pattern16-target60 6 6 11 6 11 223 250 472 12 17 15 11 6 14 12 6
all-images-CVIU11-pattern16-target61 16 9 9 9 9 462 291 986 32 47 33 9 9 14 32 9
all-images-CVIU11-pattern16-target62 17 9 10 18 10 487 311 954 19 31 22 10 9 14 19 9
all-images-CVIU11-pattern16-target63 8 8 8 16 10 377 262 815 17 27 41 10 8 14 17 8
all-images-CVIU11-pattern16-target64 13 14 7 14 14 265 140 613 14 19 17 14 14 14 14 14
all-images-CVIU11-pattern16-target65 7 7 7 7 7 269 128 565 18 27 17 7 7 14 17 7
all-images-CVIU11-pattern16-target66 9 9 5 5 6 136 83 295 10 13 12 6 9 14 10 6
all-images-CVIU11-pattern16-target67 15 9 8 17 9 578 403 129 25 40 40 9 9 14 25 9
all-images-CVIU11-pattern16-target68 11 11 11 21 11 614 344 1408 23 45 32 11 11 14 23 11
all-images-CVIU11-pattern16-target69 12 12 23 12 12 703 383 1545 35 47 29 12 12 14 29 12
all-images-CVIU11-pattern16-target7 8 9 9 8 9 431 286 869 32 29 27 9 9 14 27 9
all-images-CVIU11-pattern16-target70 10 10 20 10 10 547 326 1159 37 42 25 10 10 14 25 10
all-images-CVIU11-pattern16-target71 9 9 9 9 10 507 232 1033 19 24 42 10 9 14 19 9
all-images-CVIU11-pattern16-target72 14 8 8 16 8 358 227 847 15 21 19 8 8 14 15 8
all-images-CVIU11-pattern16-target73 11 11 21 11 11 577 351 1302 37 27 25 11 11 14 25 11
all-images-CVIU11-pattern16-target74 17 10 10 10 20 581 445 1263 23 34 43 20 10 14 23 10
all-images-CVIU11-pattern16-target75 11 11 11 11 22 731 362 1377 22 28 26 22 11 14 22 11
all-images-CVIU11-pattern16-target76 12 12 12 23 12 673 369 1476 37 34 28 12 12 14 28 12
all-images-CVIU11-pattern16-target77 11 13 11 11 12 659 380 1438 41 29 56 12 13 14 29 12
all-images-CVIU11-pattern16-target78 20 11 11 11 19 614 374 1348 38 54 55 19 11 14 38 11
all-images-CVIU11-pattern16-target79 6 8 4 7 4 99 63 250 7 13 10 4 8 14 7 4
all-images-CVIU11-pattern16-target8 6 6 6 6 11 219 145 465 11 32 30 11 6 14 11 6
all-images-CVIU11-pattern16-target80 9 5 5 5 5 161 126 334 10 17 13 5 5 14 10 5
all-images-CVIU11-pattern16-target81 7 6 6 6 7 240 141 471 12 27 15 7 6 14 12 6
all-images-CVIU11-pattern16-target82 14 11 7 7 13 320 233 796 24 39 18 13 11 14 18 11
all-images-CVIU11-pattern16-target83 14 15 7 15 12 373 208 703 15 26 20 12 15 14 15 12
all-images-CVIU11-pattern16-target84 1 1 1 3 1 19 20 62 5 7 7 1 1 14 5 1
all-images-CVIU11-pattern16-target85 19 11 17 10 11 477 356 1170 33 25 27 11 11 14 25 11
all-images-CVIU11-pattern16-target86 13 7 14 14 11 277 175 611 14 37 26 11 7 14 14 7
all-images-CVIU11-pattern16-target87 7 6 11 6 12 232 135 477 12 17 15 12 6 14 12 6
all-images-CVIU11-pattern16-target88 8 8 7 8 8 432 239 743 16 27 18 8 8 14 16 8
all-images-CVIU11-pattern16-target89 5 5 5 5 9 145 116 304 10 21 23 9 5 14 10 5
all-images-CVIU11-pattern16-target9 6 5 5 5 6 232 136 437 12 31 29 6 5 14 12 5
all-images-CVIU11-pattern16-target90 6 6 3 3 3 130 80 173 7 12 8 3 6 14 7 3
all-images-CVIU11-pattern16-target91 2 2 4 2 4 49 34 85 9 10 5 4 2 14 5 2
all-images-CVIU11-pattern16-target92 12 12 12 11 23 657 368 1472 22 30 29 23 12 14 22 12
all-images-CVIU11-pattern16-target93 8 14 8 8 8 315 170 715 16 38 20 8 14 14 16 8
all-images-CVIU11-pattern16-target94 18 9 9 9 10 447 231 1157 19 38 30 10 9 14 19 9
all-images-CVIU11-pattern16-target95 2 2 2 2 2 47 48 115 10 9 6 2 2 14 6 2
all-images-CVIU11-pattern16-target96 5 5 5 5 9 161 102 474 10 22 12 9 5 14 10 5
all-images-CVIU11-pattern16-target97 9 5 5 5 5 157 125 352 10 18 25 5 5 14 10 5
all-images-CVIU11-pattern16-target98 3 3 3 5 5 66 65 133 11 17 10 5 3 14 10 3
all-images-CVIU11-pattern16-target99 8 8 8 8 9 498 238 864 30 43 20 9 8 14 20 8
all-images-CVIU11-pattern17-target1 4 4 4 4 2 214 194 259 3 16 9 2 4 14 3 2
all-images-CVIU11-pattern17-target10 4 3 3 3 3 151 143 293 2 21 7 3 3 14 2 3
all-images-CVIU11-pattern17-target100 3 3 1 1 1 33 53 45 2 10 3 1 3 14 2 1
all-images-CVIU11-pattern17-target101 1 1 1 1 0 35 55 60 2 6 1 0 1 14 1 0
all-images-CVIU11-pattern17-target102 2 2 4 2 2 120 79 104 1 8 2 2 2 14 1 2
all-images-CVIU11-pattern17-target103 3 4 2 2 1 97 93 110 3 16 5 1 4 14 3 1
all-images-CVIU11-pattern17-target104 5 4 4 4 2 222 192 325 6 16 10 2 4 14 6 2
all-images-CVIU11-pattern17-target105 4 8 4 4 2 215 245 297 3 16 4 2 8 14 3 2
all-images-CVIU11-pattern17-target106 4 7 3 3 2 169 227 365 2 8 4 2 7 14 2 2
all-images-CVIU11-pattern17-target107 3 3 3 3 1 121 109 153 2 15 6 1 3 14 2 1
all-images-CVIU11-pattern17-target108 6 5 5 5 3 457 347 557 4 13 6 3 5 14 4 3
all-images-CVIU11-pattern17-target109 4 4 4 4 2 233 267 270 6 13 9 2 4 14 6 2
all-images-CVIU11-pattern17-target11 2 3 2 2 1 69 96 75 1 8 2 1 3 14 1 1
all-images-CVIU11-pattern17-target110 2 4 4 2 1 80 80 86 3 15 2 1 4 14 2 1
all-images-CVIU11-pattern17-target111 2 2 2 4 2 77 74 158 3 9 2 2 2 14 2 2
all-images-CVIU11-pattern17-target112 4 2 2 2 1 75 99 149 1 9 5 1 2 14 1 1
all-images-CVIU11-pattern17-target113 3 2 2 2 1 98 106 142 3 10 6 1 2 14 3 1
all-images-CVIU11-pattern17-target114 2 2 3 2 1 54 50 77 2 8 4 1 2 14 2 1
all-images-CVIU11-pattern17-target115 3 3 6 3 3 157 206 186 2 14 3 3 3 14 2 3
all-images-CVIU11-pattern17-target116 6 6 5 5 3 475 356 605 7 18 6 3 6 14 6 3
all-images-CVIU11-pattern17-target117 8 4 7 4 4 213 193 275 3 16 4 4 4 14 3 4
all-images-CVIU11-pattern17-target118 6 6 3 6 1 150 146 219 2 21 7 1 6 14 2 1
all-images-CVIU11-pattern17-target119 11 10 5 10 5 483 364 586 7 21 12 5 10 14 7 5
all-images-CVIU11-pattern17-target12 4 3 3 3 3 293 200 208 5 23 4 3 3 14 4 3
all-images-CVIU11-pattern17-target120 5 4 4 8 2 236 214 308 3 21 4 2 4 14 3 2
all-images-CVIU11-pattern17-target121 5 5 5 5 4 286 281 411 4 24 11 4 5 14 4 4
all-images-CVIU11-pattern17-target122 3 3 6 3 1 135 121 198 2 10 3 1 3 14 2 1
all-images-CVIU11-pattern17-target123 6 5 5 5 2 318 279 450 3 16 5 2 5 14 3 2
all-images-CVIU11-pattern17-target124 4 6 3 7 1 187 164 262 4 14 4 1 6 14 4 1
all-images-CVIU11-pattern17-target125 8 4 4 4 2 317 250 336 6 16 5 2 4 14 5 2
all-images-CVIU11-pattern17-target126 1 1 1 1 0 21 33 33 1 8 2 0 1 14 1 0
all-images-CVIU11-pattern17-target127 2 1 1 2 0 28 42 38 2 5 1 0 1 14 1 0
all-images-CVIU11-pattern17-target128 5 4 4 8 4 265 231 356 6 17 9 4 4 14 6 4
all-images-CVIU11-pattern17-target129 3 3 1 2 1 36 39 60 2 10 1 1 3 14 1 1
all-images-CVIU11-pattern17-target13 7 7 3 3 2 187 199 274 4 19 4 2 7 14 4 2
all-images-CVIU11-pattern17-target130 3 1 2 1 1 34 45 55 1 10 1 1 1 14 1 1
all-images-CVIU11-pattern17-target131 3 5 2 2 1 86 77 124 3 13 3 1 5 14 3 1
all-images-CVIU11-pattern17-target132 3 5 3 3 1 130 109 148 3 19 7 1 5 14 3 1
all-images-CVIU11-pattern17-target133 3 5 2 2 1 112 93 200 2 11 6 1 5 14 2 1
all-images-CVIU11-pattern17-target134 4 4 3 3 1 125 162 184 2 12 3 1 4 14 2 1
all-images-CVIU11-pattern17-target135 6 5 5 2 1 103 139 262 2 7 3 1 5 14 2 1
all-images-CVIU11-pattern17-target136 3 6 3 3 1 121 112 201 2 16 3 1 6 14 2 1
all-images-CVIU11-pattern17-target137 3 3 1 3 1 36 55 62 1 4 2 1 3 14 1 1
all-images-CVIU11-pattern17-target138 6 5 8 5 3 389 389 646 8 17 6 3 5 14 6 3
all-images-CVIU11-pattern17-target139 4 2 2 4 1 57 46 90 1 5 5 1 2 14 1 1
all-images-CVIU11-pattern17-target14 3 3 3 1 1 40 51 46 2 6 3 1 3 14 2 1
all-images-CVIU11-pattern17-target140 4 4 2 2 2 64 93 93 2 11 3 2 4 14 2 2
all-images-CVIU11-pattern17-target141 3 1 3 1 2 49 76 72 2 10 4 2 1 14 2 1
all-images-CVIU11-pattern17-target142 3 5 3 5 1 118 151 219 2 9 3 1 5 14 2 1
all-images-CVIU11-pattern17-target143 5 2 2 2 2 73 96 114 1 12 6 2 2 14 1 2
all-images-CVIU11-pattern17-target144 3 3 5 6 1 145 176 182 2 16 4 1 3 14 2 1
all-images-CVIU11-pattern17-target145 2 2 2 2 2 84 52 133 1 8 2 2 2 14 1 2
all-images-CVIU11-pattern17-target146 5 4 9 4 2 312 234 386 3 23 5 2 4 14 3 2
all-images-CVIU11-pattern17-target15 2 1 2 1 1 35 21 72 1 8 1 1 1 14 1 1
all-images-CVIU11-pattern17-target16 3 3 3 1 1 54 55 58 2 8 4 1 3 14 2 1
all-images-CVIU11-pattern17-target17 8 4 4 4 2 236 229 333 3 17 10 2 4 14 3 2
all-images-CVIU11-pattern17-target18 4 4 4 4 2 300 200 404 6 17 4 2 4 14 4 2
all-images-CVIU11-pattern17-target19 12 6 6 11 3 453 373 600 4 23 6 3 6 14 4 3
all-images-CVIU11-pattern17-target2 3 3 3 3 1 197 143 164 2 21 3 1 3 14 2 1
all-images-CVIU11-pattern17-target20 5 4 8 9 4 316 278 421 3 18 10 4 4 14 3 4
all-images-CVIU11-pattern17-target21 4 6 3 3 2 189 169 226 2 23 4 2 6 14 2 2
all-images-CVIU11-pattern17-target22 3 2 2 2 2 99 95 140 2 11 3 2 2 14 2 2
all-images-CVIU11-pattern17-target23 4 4 4 7 2 221 220 272 3 13 9 2 4 14 3 2
all-images-CVIU11-pattern17-target24 1 1 1 1 0 39 22 36 1 8 1 0 1 14 1 0
all-images-CVIU11-pattern17-target25 2 2 2 2 1 92 150 78 3 13 2 1 2 14 2 1
all-images-CVIU11-pattern17-target26 2 1 3 1 1 51 75 52 2 12 3 1 1 14 2 1
all-images-CVIU11-pattern17-target27 3 3 6 3 2 153 191 269 4 14 7 2 3 14 4 2
all-images-CVIU11-pattern17-target28 1 1 2 1 1 53 51 42 2 6 3 1 1 14 2 1
all-images-CVIU11-pattern17-target29 6 10 9 5 3 491 375 562 8 17 6 3 10 14 6 3
all-images-CVIU11-pattern17-target3 5 4 4 8 4 259 239 384 3 27 4 4 4 14 3 4
all-images-CVIU11-pattern17-target30 5 4 4 7 4 293 369 376 3 15 11 4 4 14 3 4
all-images-CVIU11-pattern17-target31 4 4 4 4 4 220 233 256 3 16 4 4 4 14 3 4
all-images-CVIU11-pattern17-target32 11 6 11 6 3 459 454 563 4 23 14 3 6 14 4 3
all-images-CVIU11-pattern17-target33 11 6 8 5 3 446 391 551 4 28 14 3 6 14 4 3
all-images-CVIU11-pattern17-target34 4 3 6 7 3 252 156 221 2 18 8 3 3 14 2 3
all-images-CVIU11-pattern17-target35 11 6 6 6 3 402 363 555 8 13 6 3 6 14 6 3
all-images-CVIU11-pattern17-target36 6 3 3 3 1 119 107 149 2 12 3 1 3 14 2 1
all-images-CVIU11-pattern17-target37 11 10 5 10 3 367 354 502 4 17 13 3 10 14 4 3
all-images-CVIU11-pattern17-target38 10 10 10 5 2 331 403 463 7 32 11 2 10 14 7 2
all-images-CVIU11-pattern17-target39 3 3 3 5 3 123 121 228 2 15 6 3 3 14 2 3
all-images-CVIU11-pattern17-target4 4 3 7 4 2 204 200 281 5 15 9 2 3 14 5 2
all-images-CVIU11-pattern17-target40 4 3 3 3 2 176 160 187 5 14 8 2 3 14 5 2
all-images-CVIU11-pattern17-target41 3 6 3 3 2 159 160 173 4 21 6 2 6 14 4 2
all-images-CVIU11-pattern17-target42 7 7 3 3 3 182 179 298 2 23 4 3 7 14 2 3
all-images-CVIU11-pattern17-target43 5 4 9 6 2 298 316 378 3 18 5 2 4 14 3 2
all-images-CVIU11-pattern17-target44 6 11 5 6 3 471 463 569 4 23 6 3 11 14 4 3
all-images-CVIU11-pattern17-target45 6 5 5 5 3 392 416 436 4 36 5 3 5 14 4 3
all-images-CVIU11-pattern17-target46 4 3 7 3 2 183 216 277 5 23 9 2 3 14 5 2
all-images-CVIU11-pattern17-target47 6 9 9 10 2 401 307 585 3 19 11 2 9 14 3 2
all-images-CVIU11-pattern17-target48 4 2 5 2 1 118 87 176 4 11 3 1 2 14 3 1
all-images-CVIU11-pattern17-target49 7 7 6 7 2 174 198 227 2 11 4 2 7 14 2 2
all-images-CVIU11-pattern17-target5 10 9 5 5 3 342 290 407 7 16 5 3 9 14 5 3
all-images-CVIU11-pattern17-target50 11 5 5 10 5 415 357 588 4 21 6 5 5 14 4 5
all-images-CVIU11-pattern17-target51 3 3 3 6 1 140 136 197 2 10 3 1 3 14 2 1
all-images-CVIU11-pattern17-target52 3 6 3 3 1 140 146 217 5 10 3 1 6 14 3 1
all-images-CVIU11-pattern17-target53 3 2 2 2 1 86 112 112 3 10 2 1 2 14 2 1
all-images-CVIU11-pattern17-target54 3 5 2 5 1 99 93 126 4 13 3 1 5 14 3 1
all-images-CVIU11-pattern17-target55 5 4 2 2 2 136 121 196 3 16 2 2 4 14 2 2
all-images-CVIU11-pattern17-target56 2 2 2 2 1 67 57 90 1 11 2 1 2 14 1 1
all-images-CVIU11-pattern17-target57 12 6 12 6 3 466 476 659 4 19 7 3 6 14 4 3
all-images-CVIU11-pattern17-target58 2 2 4 2 1 79 100 120 3 5 5 1 2 14 3 1
all-images-CVIU11-pattern17-target59 5 4 4 4 5 295 299 394 3 18 10 5 4 14 3 4
all-images-CVIU11-pattern17-target6 5 9 9 4 2 294 294 345 7 30 5 2 9 14 5 2
all-images-CVIU11-pattern17-target60 3 6 3 3 2 148 136 176 2 10 3 2 6 14 2 2
all-images-CVIU11-pattern17-target61 10 4 8 4 2 286 278 369 7 30 11 2 4 14 7 2
all-images-CVIU11-pattern17-target62 5 5 9 4 2 312 310 357 3 30 11 2 5 14 3 2
all-images-CVIU11-pattern17-target63 9 8 6 8 4 347 267 294 3 17 10 4 8 14 3 4
all-images-CVIU11-pattern17-target64 4 3 3 3 2 248 171 219 5 18 7 2 3 14 5 2
all-images-CVIU11-pattern17-target65 4 3 3 3 1 149 132 210 4 17 8 1 3 14 4 1
all-images-CVIU11-pattern17-target66 3 2 4 2 1 87 83 173 1 13 6 1 2 14 1 1
all-images-CVIU11-pattern17-target67 6 5 5 5 3 343 318 441 7 27 5 3 5 14 5 3
