instance mcsplit-mcis-sparse kdown2017 kdown2019 kdown2019-restarts family
g5-g16 0 0 3 3 2
g5-g20 407 487 635 468 2
g5-g21 15 1589 841 1067 2
g5-g22 0 1 5 4 2
g5-g23 0 34 22 18 2
g5-g25 12 99 50 107 2
g5-g26 0 50 14 26 2
g5-g27 0 18 3 5 2
g5-g28 0 1 2 5 2
g5-g29 0 19 4 8 2
g5-g30 0 13 8 8 2
g5-g31 0 12 5 9 2
g5-g32 8 696 497 655 2
g5-g33 0 2 8 8 2
g5-g37 2 10 15 17 2
g5-g38 137608 530721 545993 672489 2
g5-g40 15948 106304 111502 46499 2
g5-g41 0 1 5 5 2
g5-g42 4 2 19 9 2
g5-g43 23 15 54 29 2
g5-g44 0 44 5 10 2
g5-g45 0 41 5 10 2
g5-g46 0 11 10 10 2
g5-g47 0 9 10 11 2
g5-g48 0 35 11 7 2
g5-g49 13 35 32 94 2
g5-g50 360 838 1076 1112 2
g5-g6 1 6 10 5 2
g5-g7 5 293 216 332 2
g6-g11 2 19787 529 74 2
g6-g12 138 3955 1491 2805 2
g6-g13 1 54 15 30 2
g6-g14 24 319 498 246 2
g6-g15 2 35 35 7 2
g6-g16 0 6 2 8 2
g6-g20 114145 1000000 1000000 1000044 2
g6-g21 179 2111 496 517 2
g6-g22 0 11 8 16 2
g6-g23 3 72 113 61 2
g6-g25 29 122 128 139 2
g6-g26 4026 976 42 53 2
g6-g27 21 21 113 87 2
g6-g28 69582 43649 698986 78216 2
g6-g29 5 703 53 57 2
g6-g30 75 400 262 269 2
g6-g31 178 824 669 667 2
g6-g32 558 706 421 373 2
g6-g33 1 114 156 145 2
g6-g37 6 24 35 52 2
g6-g38 408566 1000000 1000000 1000019 2
g6-g40 1000000 1000000 1000000 1000028 2
g6-g41 3 109 89 110 2
g6-g42 4 18 46 133 2
g6-g43 117 86 164 168 2
g6-g44 0 768 25 48 2
g6-g45 50 350 273 155 2
g6-g46 27 272 65 68 2
g6-g47 22 231 48 61 2
g6-g48 44 323 109 103 2
g6-g49 67 124 269 457 2
g6-g50 1000000 1000000 1000000 1000029 2
g6-g7 296 99 121 136 2
g7-g11 38 658 401 546 2
g7-g12 881798 1000000 1000000 1000040 2
g7-g13 3267 14227 16101 20842 2
g7-g14 254 1631 1555 1980 2
g7-g15 2306 16982 19927 34430 2
g7-g16 51 1283 629 784 2
g7-g20 95204 1000000 1000000 1000022 2
g7-g21 98830 390624 389285 520732 2
g7-g22 38 1076 526 581 2
g7-g23 46 2489 425 402 2
g7-g25 68 941 557 585 2
g7-g26 74 1054 345 564 2
g7-g27 137 2455 1328 1556 2
g7-g28 4 137 31 32 2
g7-g29 13997 185935 205128 241331 2
g7-g30 7085 104716 103508 119768 2
g7-g31 28040 388061 440059 509967 2
g7-g32 2392 8355 5188 5863 2
g7-g33 42 576 380 464 2
g7-g37 743 11677 7700 8905 2
g7-g38 0 1 4 4 2
g7-g40 1000000 1000000 1000000 1000014 2
g7-g41 34 671 537 529 2
g7-g42 90 1482 888 1043 2
g7-g43 698 7331 6262 7615 2
g7-g44 21304 240187 272820 372581 2
g7-g45 4847 72068 65512 75965 2
g7-g46 3297 50490 31029 35333 2
g7-g47 2978 46303 26685 29583 2
g7-g48 4638 81996 49027 56082 2
g7-g49 1086 13247 10911 12914 2
g7-g50 1000000 1000000 1000000 1000373 2
g8-g10 324 15906 12175 4744 2
g8-g11 46200 1000000 1000000 1000033 2
g8-g12 100017 1000000 1000000 1000049 2
g8-g13 17231 1000000 1000000 1000017 2
g8-g14 12177 363696 368056 465997 2
g8-g15 22737 1000000 1000000 1000017 2
g8-g16 0 2 2 2 2
g8-g19 1000000 1000000 1000000 1000030 2
g8-g20 1000000 1000000 1000000 1000003 2
g8-g21 547 4795 2582 2744 2
g8-g22 934 3304 1650 4674 2
g8-g23 145410 1000000 1000000 1000045 2
g8-g25 1000000 1000000 1000000 1000016 2
g8-g26 96744 1000000 1000000 1000024 2
g8-g27 4360 277435 299247 316872 2
g8-g28 158201 1000000 1000000 543167 2
g8-g29 1000000 1000000 1000000 1000040 2
g8-g30 1000000 1000000 1000000 1000058 2
g8-g31 1000000 1000000 1000000 1000017 2
g8-g32 94 567 622 379 2
g8-g33 287 5949 4808 4890 2
g8-g35 1067 5101 7082 3946 2
g8-g36 2292 32215 33176 18369 2
g8-g37 0 42 10 11 2
g8-g38 1000000 1000000 1000000 1000003 2
g8-g40 1000000 1000000 1000000 1000039 2
g8-g41 489 11719 12036 4480 2
g8-g42 23951 378495 388467 419812 2
g8-g43 184022 1000000 1000000 172074 2
g8-g44 193327 1000000 1000000 1000058 2
g8-g45 485464 1000000 1000000 1000021 2
g8-g46 491241 1000000 1000000 1000066 2
g8-g47 383926 1000000 1000000 1000064 2
g8-g48 379172 1000000 1000000 1000038 2
g8-g49 53195 208426 557883 654490 2
g8-g50 1000000 1000000 1000000 1000052 2
g8-g9 193446 1000000 1000000 1000031 2
g9-g10 1000000 1000000 1000000 1000022 2
g9-g11 1000000 1000000 1000000 1000019 2
g9-g12 1000000 1000000 1000000 1000050 2
g9-g13 952077 1000000 1000000 1000041 2
g9-g14 15774 219459 149941 140421 2
g9-g15 1000000 1000000 1000000 1000021 2
g9-g16 1000000 1000000 1000000 1000058 2
g9-g20 1000000 1000000 1000000 1000005 2
g9-g21 198 8364 2220 3194 2
g9-g22 1000000 1000000 1000000 1000064 2
g9-g23 253 6 2 6 2
g9-g25 310219 1000000 1000000 1000010 2
g9-g26 1000000 1000000 1000000 1000020 2
g9-g27 1000000 1000000 1000000 1000028 2
g9-g28 1000000 1000000 1000000 1000015 2
g9-g29 1000000 1000000 1000000 1000045 2
g9-g30 1000000 1000000 1000000 1000029 2
g9-g31 1000000 1000000 1000000 1000031 2
g9-g32 33 1383 463 500 2
g9-g33 1000000 1000000 1000000 1000031 2
g9-g37 1000000 1000000 1000000 1000212 2
g9-g38 1000000 1000000 1000000 1000026 2
g9-g40 1000000 1000000 1000000 1000029 2
g9-g41 1000000 1000000 1000000 1000150 2
g9-g42 6 226 655 784 2
g9-g43 612 16675 11715 8165 2
g9-g44 1000000 1000000 1000000 1000049 2
g9-g45 1000000 1000000 1000000 1000046 2
g9-g46 1000000 1000000 1000000 1000026 2
g9-g47 1000000 1000000 1000000 1000024 2
g9-g48 1000000 1000000 1000000 1000029 2
g9-g49 1000000 1000000 1000000 1000214 2
g9-g50 1000000 1000000 1000000 1000059 2
g10-g100 1000000 1000000 1000001 1000001 11
g10-g101 1000000 1000000 1000001 1000031 11
g10-g102 1000000 1000000 1000001 1000026 11
g10-g103 1000000 1000000 1000001 1000015 11
g10-g104 1000000 1000000 1000002 1000032 11
g10-g105 1000000 1000000 1000002 1000031 11
g10-g106 1000000 1000000 1000004 1000011 11
g10-g107 1000000 1000000 1000004 1000026 11
g10-g108 1000000 1000000 1000004 1000022 11
g10-g109 1000001 1000001 1000004 1000022 11
g10-g110 1000001 1000001 1000006 1000031 11
g10-g111 1000001 1000000 1000002 1000005 11
g10-g112 1000001 1000002 1000008 1000132 11
g10-g51 1000000 1000000 1000000 1000045 11
g10-g52 1000000 1000000 1000000 1000024 11
g10-g53 1000000 1000000 1000000 1000235 11
g10-g54 1000000 1000000 1000000 1000039 11
g10-g55 1000000 1000000 1000000 1000037 11
g10-g56 1000000 1000000 1000000 1000048 11
g10-g57 1000000 1000000 1000000 1000048 11
g10-g61 1000000 1000000 1000000 1000393 11
g10-g62 1000000 1000000 1000000 1000121 11
g10-g63 1000000 1000000 1000000 1000041 11
g10-g64 1000000 1000000 1000000 1000042 11
g10-g65 1000000 1000000 1000000 1000052 11
g10-g67 1000000 1000000 1000000 1000026 11
g10-g68 1000000 1000000 1000000 1000018 11
g10-g69 1000000 1000000 1000000 1000719 11
g10-g70 316065 1000000 1000000 1000099 11
g10-g71 1000000 1000000 1000000 1000691 11
g10-g72 1000000 1000000 1000000 1000007 11
g10-g74 1000000 1000000 1000000 1000048 11
g10-g75 1000000 1000000 1000000 1000033 11
g10-g76 1000000 1000000 1000000 1000060 11
g10-g77 1000001 1000000 1000000 1000034 11
g10-g78 1000000 1000000 1000000 1000040 11
g10-g79 1000000 1000000 1000000 1000014 11
g10-g80 249962 1000000 1000000 1000056 11
g10-g81 1000000 1000000 1000000 1000051 11
g10-g83 1000000 1000000 1000000 1000020 11
g10-g84 1000001 1000000 1000000 1000052 11
g10-g85 1000000 1000000 1000000 1000002 11
g10-g87 1000000 1000000 1000000 1000046 11
g10-g88 1000000 1000000 1000000 1000046 11
g10-g89 1000000 1000000 1000000 1000008 11
g10-g90 1000000 1000000 1000000 1000041 11
g10-g91 1000000 1000000 1000000 1001134 11
g10-g92 1000000 1000000 1000001 1000642 11
g10-g94 1000000 1000000 1000001 1000037 11
g10-g95 1000000 1000000 1000001 1000091 11
g10-g96 1000000 1000000 1000001 1000026 11
g10-g97 1000000 1000000 1000001 1000106 11
g10-g98 1000000 1000000 1000001 1000459 11
g10-g99 1000000 1000000 1000001 1000450 11
g11-g100 1000000 1000000 1000001 1000512 11
g11-g101 1000000 1000000 1000001 1000005 11
g11-g102 1000000 1000000 1000000 1000001 11
g11-g103 1000000 1000000 1000001 1000004 11
g11-g104 1000000 1000000 1000002 1000021 11
g11-g105 1000000 1000000 1000002 1000019 11
g11-g106 1000001 1000000 1000003 1000010 11
g11-g107 1000000 1000000 1000004 1000020 11
g11-g108 1000001 1000000 1000004 1000021 11
g11-g109 1000000 1000001 1000004 1000013 11
g11-g110 316111 1000000 1000002 1000018 11
g11-g111 1000001 1000000 1000005 1000005 11
g11-g112 1000001 1000001 1000008 1000038 11
g11-g51 1000000 1000000 1000000 1000087 11
g11-g52 1000000 1000000 1000000 1000029 11
g11-g53 1000000 1000000 1000000 1000117 11
g11-g54 1000000 1000000 1000000 1000028 11
g11-g55 1000000 1000000 1000000 1000035 11
g11-g56 1000000 1000000 1000000 1000021 11
g11-g57 1000000 1000000 1000000 1000062 11
g11-g61 1000000 1000000 1000000 1000199 11
g11-g62 1000000 1000000 1000000 1000045 11
g11-g63 1000000 1000000 1000000 1000023 11
g11-g64 1000000 1000000 1000000 1000040 11
g11-g65 1000000 1000000 1000000 1000025 11
g11-g67 1000000 1000000 1000000 1000026 11
g11-g68 1000000 1000000 1000000 1000012 11
g11-g69 1000000 1000000 1000000 1000321 11
g11-g70 1000000 1000000 1000000 1000156 11
g11-g71 1000000 1000000 1000000 1000257 11
g11-g72 1000000 1000000 1000000 1000019 11
g11-g74 1000000 1000000 1000000 1000012 11
g11-g75 1000000 1000000 1000000 1000033 11
g11-g76 1000000 1000000 1000000 1000031 11
g11-g77 1000000 1000000 1000000 1000034 11
g11-g78 1 390 148 155 11
g11-g79 1000000 1000000 1000000 1000023 11
g11-g80 1000000 1000000 1000000 1000149 11
g11-g81 1000000 1000000 1000000 1000015 11
g11-g83 1000000 1000000 1000000 1000018 11
g11-g84 136239 659785 749978 4563 11
g11-g85 1000000 1000000 1000000 1000581 11
g11-g87 1000000 1000000 1000000 1000021 11
g11-g88 1000000 1000000 1000000 1000029 11
g11-g89 1000000 1000000 1000000 1000318 11
g11-g90 1000000 1000000 1000000 1000020 11
g11-g91 1000000 1000000 1000000 1000618 11
g11-g92 1000000 1000000 1000001 1000524 11
g11-g94 1000000 1000000 1000001 1000002 11
g11-g95 1000000 1000000 1000001 1000357 11
g11-g96 1000000 1000000 1000001 1000342 11
g11-g97 1000000 1000000 1000001 1000409 11
g11-g98 1000000 1000000 1000001 1000127 11
g11-g99 1000000 1000000 1000001 1000114 11
g12-g100 123 9959 15764 13659 11
g12-g101 1000000 1000000 1000001 1000030 11
g12-g102 1000000 1000000 1000001 1000013 11
g12-g103 1000000 1000000 1000000 1000015 11
g12-g104 1000001 1000000 1000001 1000023 11
g12-g105 1000001 1000000 1000002 1000022 11
g12-g106 1000001 1000000 1000002 1000012 11
g12-g107 1000001 1000000 1000001 1000014 11
g12-g108 1000001 1000000 1000001 1000005 11
g12-g109 1000001 1000002 1000004 1000019 11
g12-g110 1000002 1000000 1000002 1000010 11
g12-g111 1000001 1000000 1000002 1000009 11
g12-g112 1000001 1000004 1000011 1000046 11
g12-g51 1000000 1000000 1000000 1000042 11
g12-g52 29933 314737 1000000 1000034 11
g12-g53 1000000 55607 1000000 1000193 11
g12-g54 731132 1000000 240452 218817 11
g12-g55 548102 1000000 1000000 528246 11
g12-g56 1000000 1000000 1000000 1000037 11
g12-g57 40 776 322 1003 11
g12-g61 3506 274569 279189 10031 11
g12-g62 1000000 1000000 1000000 1000021 11
g12-g63 1000000 1000000 1000000 1000025 11
g12-g64 1000000 1000000 1000000 1000003 11
g12-g65 1000000 1000000 1000000 1000059 11
g12-g67 1000000 804416 826204 768446 11
g12-g68 1000000 1000000 1000000 1000002 11
g12-g69 27923 14805 14174 11967 11
g12-g70 256 3615 3413 3362 11
g12-g71 1612 56821 55585 51115 11
g12-g72 6913 4042 3521 3722 11
g12-g74 456902 1000000 1000000 1000018 11
g12-g75 1000000 1000000 1000000 1000045 11
g12-g76 1000001 1000000 1000000 1000060 11
g12-g77 1000001 1000000 1000000 1000043 11
g12-g78 1000000 1000000 1000000 1000015 11
g12-g79 1000000 1000000 1000000 1000015 11
g12-g80 40 1808 2020 2154 11
g12-g81 1000000 1000000 1000000 1000036 11
g12-g83 1000000 1000000 1000000 1000001 11
g12-g84 1000001 1000000 1000000 1000028 11
g12-g85 3574 822527 948252 35278 11
g12-g87 1000000 1000000 417534 321021 11
g12-g88 1000000 1000000 967697 604308 11
g12-g89 17182 12134 11626 18554 11
g12-g90 549367 1000000 1000000 1000054 11
g12-g91 237684 1000000 1000001 1000044 11
g12-g92 1000000 1000000 1000001 1000046 11
g12-g94 1000000 1000000 1000001 1000003 11
g12-g95 1312 12825 17187 13480 11
g12-g96 11396 15239 19186 16170 11
g12-g97 15604 12320 16372 14505 11
g12-g98 161055 39585 41049 34774 11
g12-g99 154433 39882 41407 32358 11
g13-g100 1000000 1000000 1000001 1000008 11
g13-g101 1000000 1000000 1000001 1001077 11
g13-g102 1000000 1000000 1000001 1000002 11
g13-g103 1000000 1000000 1000001 1000031 11
g13-g104 1000000 1000000 1000001 1000012 11
g13-g105 1000000 1000000 1000002 1000011 11
g13-g106 1000000 1000001 1000005 1000012 11
g13-g107 1000000 1000001 1000004 1000024 11
g13-g108 1000000 1000001 1000005 1000022 11
g13-g109 1000001 1000000 1000004 1000938 11
g13-g110 1000001 1000001 1000005 1000021 11
g13-g111 1000001 1000003 1000007 1000011 11
g13-g112 1000001 1000004 1000009 1000185 11
g13-g51 1000000 1000000 1000000 1000033 11
g13-g52 1000000 1000000 1000000 1000121 11
g13-g53 1000000 1000000 1000000 1000026 11
g13-g54 1000000 1000000 1000000 1000020 11
g13-g55 1000000 1000000 1000000 1000005 11
g13-g56 1000000 1000000 1000000 1000021 11
g13-g57 1000000 1000000 1000000 1000153 11
g13-g61 30 1000000 1000000 776 11
g13-g62 1000000 1000000 1000000 1000008 11
g13-g63 1000000 1000000 1000000 1000049 11
g13-g64 1000000 1000000 1000000 1000035 11
g13-g65 1000000 1000000 1000000 1000159 11
g13-g67 1000000 1000000 1000000 1000143 11
g13-g68 1000000 1000000 1000000 1000013 11
g13-g69 9 271 329 373 11
g13-g70 23024 14725 353 374 11
g13-g71 51556 1000000 683302 756896 11
g13-g72 1000000 1000000 453 476 11
g13-g74 1000000 1000000 1000000 1000012 11
g13-g75 1000000 1000000 1000000 1000025 11
g13-g76 1000001 1000000 1000000 1000045 11
g13-g77 1000001 1000000 1000000 1000028 11
g13-g78 1000000 1000000 1000000 1000023 11
g13-g79 1000000 1000000 1000000 1000023 11
g13-g80 10 634 956 948 11
g13-g81 1000000 1000000 1000000 1000431 11
g13-g83 1000000 1000000 1000000 1000714 11
g13-g84 1000001 1000000 1000000 1000010 11
g13-g85 1000000 1000000 1000000 1000274 11
g13-g87 1000000 1000000 1000000 1000021 11
g13-g88 1000000 1000000 1000000 1000022 11
g13-g89 1000000 1000000 1000001 1001114 11
g13-g90 1000000 1000000 1000000 1000916 11
g13-g91 1000000 1000000 1000000 1000049 11
g13-g92 1000000 1000000 1000001 1000066 11
g13-g94 1000000 1000000 1000001 1000078 11
g13-g95 36915 23760 13909 12016 11
g13-g96 259394 261843 16212 12453 11
g13-g97 2084 18611 8515 6045 11
g13-g98 705064 173928 152993 138251 11
g13-g99 712921 173355 154096 116092 11
g14-g100 1000000 1000000 1000001 1000002 11
g14-g101 1000000 1000000 1000001 1000949 11
g14-g102 1000000 1000000 1000001 1000028 11
g14-g103 1000000 1000000 1000000 1000027 11
g14-g104 1000000 1000001 1000003 1000028 11
g14-g105 1000000 1000001 1000003 1000027 11
g14-g106 1000000 1000002 1000005 1000016 11
g14-g107 1000000 1000001 1000005 1000018 11
g14-g108 1000000 1000002 1000006 1000019 11
g14-g109 1000001 1000000 1000004 1000711 11
g14-g110 1000001 1000001 1000007 1000015 11
g14-g111 1000001 1000003 1000008 1000019 11
g14-g112 1000001 247213 229682 230272 11
g14-g51 1000000 1000000 1000000 1000020 11
g14-g52 1000000 1000000 1000000 1000014 11
g14-g53 1000000 1000000 1000000 1000023 11
g14-g54 1000000 1000000 1000000 1000020 11
g14-g55 1000000 1000000 1000000 1000020 11
g14-g56 1000000 1000000 1000000 1000021 11
g14-g57 1000000 1000000 1000000 1000053 11
g14-g61 1000000 1000000 1000000 1000009 11
g14-g62 1000000 1000000 1000000 1000005 11
g14-g63 1000000 1000000 1000000 1000052 11
g14-g64 1000000 1000000 1000000 1000028 11
g14-g65 1000000 1000000 1000000 1000019 11
g14-g67 1000000 1000000 1000000 1000325 11
g14-g68 1000000 1000000 1000000 1000014 11
g14-g69 15 646 608 418 11
g14-g70 1000000 1000000 1000000 1000214 11
g14-g71 71 726 571 543 11
g14-g72 1000000 1000000 1000000 1000014 11
g14-g74 1000000 1000000 1000000 1000007 11
g14-g75 1000000 1000000 1000000 1000026 11
g14-g76 1000001 1000000 1000000 1000023 11
g14-g77 1000000 1000000 1000000 1000067 11
g14-g78 1000000 1000000 1000000 1000025 11
g14-g79 1000000 1000000 1000000 1000016 11
g14-g80 6269 1000000 961718 663259 11
g14-g81 1000000 1000000 1000000 1000038 11
g14-g83 1000000 1000000 1000000 1000024 11
g14-g84 1000001 1000000 1000000 1000011 11
g14-g85 1000000 1000000 1000000 1000001 11
g14-g87 1000000 1000000 1000000 1000019 11
g14-g88 1000000 1000000 1000000 1000022 11
g14-g89 1000000 1000000 1000000 1000001 11
g14-g90 1000000 1000000 1000000 1000792 11
g14-g91 1000000 1000000 1000000 1000458 11
g14-g92 129416 10290 7377 7619 11
g14-g94 1000000 1000000 1000001 1000324 11
g14-g95 31 1000000 823709 11878 11
g14-g96 360395 1000000 1000001 1000238 11
g14-g97 104114 1000000 1000001 1000300 11
g14-g98 170 1000000 1000001 11666 11
g14-g99 191 1000000 1000001 13335 11
g15-g100 1000000 1000000 1000001 1000008 11
g15-g101 1000000 1000000 1000002 1001139 11
g15-g102 1000000 1000000 1000001 1000033 11
g15-g103 1000000 1000000 1000001 1000032 11
g15-g104 1000000 1000000 1000002 1000012 11
g15-g105 1000000 1000000 1000001 1000011 11
g15-g106 1000000 1000001 1000004 1000012 11
g15-g107 1000000 1000001 1000005 1000019 11
g15-g108 1000000 1000001 1000005 1000022 11
g15-g109 1000001 1000000 1000004 1000991 11
g15-g110 1000001 1000000 1000005 1000023 11
g15-g111 1000001 1000001 1000007 1000009 11
g15-g112 1000001 1000000 1000009 1000198 11
g15-g51 1000000 1000000 1000000 1000035 11
g15-g52 1000000 1000000 1000000 1000113 11
g15-g53 1000000 1000000 1000000 1000028 11
g15-g54 1000000 1000000 1000000 1000024 11
g15-g55 1000000 1000000 1000000 1000007 11
g15-g56 1000000 1000000 1000000 1000022 11
g15-g57 1000000 1000000 1000000 1000122 11
g15-g61 31 1000000 1000000 805 11
g15-g62 1000000 1000000 1000000 1000007 11
g15-g63 1000000 1000000 1000000 1000055 11
g15-g64 1000000 1000000 1000000 1000024 11
g15-g65 1000000 1000000 1000000 1000053 11
g15-g67 1000000 1000000 1000000 1000271 11
g15-g68 1000000 1000000 1000000 1000007 11
g15-g69 11 422 544 399 11
g15-g70 1189 14667 384 410 11
g15-g71 54749 1000000 699307 721553 11
g15-g72 1000000 1000000 540 660 11
g15-g74 1000000 1000000 1000000 1000015 11
g15-g75 1000000 1000000 1000000 1000023 11
g15-g76 1000000 1000000 1000000 1000038 11
g15-g77 1000001 1000000 1000000 1000027 11
g15-g78 1000000 1000000 1000000 1000023 11
g15-g79 1000000 1000000 1000000 1000014 11
g15-g80 12 648 1049 1121 11
g15-g81 1000000 1000000 1000000 1000040 11
g15-g83 1000000 1000000 1000000 1000038 11
g15-g84 1000001 1000000 1000000 1000011 11
g15-g85 1000000 1000000 1000000 1000251 11
g15-g87 1000000 1000000 1000000 1000022 11
g15-g88 1000000 1000000 1000000 1000024 11
g15-g89 1000000 1000000 1000000 1001108 11
g15-g90 1000000 1000000 1000000 1001004 11
g15-g91 1000000 1000000 1000000 1000050 11
g15-g92 1000000 1000000 1000001 1000060 11
g15-g94 1000000 1000000 1000001 1000041 11
g15-g95 37319 24965 14506 11797 11
g15-g96 260581 263755 16836 12972 11
g15-g97 1962 19009 7772 9561 11
g15-g98 715214 175175 156407 119873 11
g15-g99 715069 175738 153962 117073 11
g16-g100 1000000 1000000 1000001 1000003 11
g16-g101 1000000 1000000 1000001 1000020 11
g16-g102 1000000 1000000 1000001 1000015 11
g16-g103 1000000 1000000 1000000 1000016 11
g16-g104 1000000 1000000 1000002 1000014 11
g16-g105 1000000 1000000 1000002 1000012 11
g16-g106 1000001 1000000 1000003 1000010 11
g16-g107 1000000 1000000 1000002 1000015 11
g16-g108 1000001 1000000 1000002 1000014 11
g16-g109 1000000 1000001 1000004 1000010 11
g16-g110 1000001 1000000 1000002 1000017 11
g16-g111 1000001 1000000 1000006 1000008 11
g16-g112 1000001 1000001 1000007 1000022 11
g16-g51 1000000 1000000 1000000 1000013 11
g16-g52 1000000 1000000 1000000 1000002 11
g16-g53 1000000 1000000 1000000 1000004 11
g16-g54 1000000 1000000 1000000 1000013 11
g16-g55 1000000 1000000 1000000 1000005 11
g16-g56 1000000 1000000 1000000 1000014 11
g16-g57 1000000 1000000 1000000 1000008 11
g16-g61 1000000 1000000 1000000 1000057 11
g16-g62 1000000 1000000 1000000 1000019 11
g16-g63 1000000 1000000 1000000 1000007 11
g16-g64 1000000 1000000 1000000 1000025 11
g16-g65 1000000 1000000 1000000 1000016 11
g16-g67 1000000 1000000 1000000 1000030 11
g16-g68 1000000 1000000 1000000 1000017 11
g16-g69 1000000 1000000 1000000 1000017 11
g16-g70 1000000 1000000 1000000 1000035 11
g16-g71 1000000 1000000 1000000 1000011 11
g16-g72 1000000 1000000 1000000 1000002 11
g16-g74 1000000 1000000 1000000 1000025 11
g16-g75 1000000 1000000 1000000 1000001 11
g16-g76 1000000 1000000 1000000 1000008 11
g16-g77 1000001 1000000 1000000 1000027 11
g16-g78 1000000 1000000 1000000 1000019 11
g16-g79 1000000 1000000 1000000 1000017 11
g16-g80 1000000 1000000 1000000 1000009 11
g16-g81 1000000 1000000 1000000 1000011 11
g16-g83 1000000 1000000 1000000 1000004 11
g16-g84 1000000 1000000 1000000 1000028 11
g16-g85 1000000 1000000 1000000 1000001 11
g16-g87 1000000 1000000 1000000 1000023 11
g16-g88 1000000 1000000 1000000 1000020 11
g16-g89 1000000 1000000 1000000 1000021 11
g16-g90 1000000 1000000 1000000 1000010 11
g16-g91 1000000 1000000 1000000 1000018 11
g16-g92 1000000 1000000 1000001 1000014 11
g16-g94 1000000 1000000 1000000 1000001 11
g16-g95 1000000 1000000 1000001 1000003 11
g16-g96 1000000 1000000 1000001 1000019 11
g16-g97 1000000 1000000 1000001 1000012 11
g16-g98 1000000 1000000 1000001 1000001 11
g16-g99 1000000 1000000 1000000 1000015 11
g17-g100 1000000 1000000 1000001 1000433 11
g17-g101 1000000 1000000 1000001 1000018 11
g17-g102 1000000 1000000 1000001 1000011 11
g17-g103 1000000 1000000 1000001 1000015 11
g17-g104 1000000 1000000 1000002 1000012 11
g17-g105 1000000 1000000 1000002 1000011 11
g17-g106 1000000 1000000 1000004 1000022 11
g17-g107 1000000 1000000 1000003 1000023 11
g17-g108 1000000 1000000 1000004 1000022 11
g17-g109 1000000 1000000 1000002 1000019 11
g17-g110 2 359 6715 6774 11
g17-g111 1000000 1000000 1000006 1000021 11
g17-g112 1000001 1000002 1000010 1000054 11
g17-g51 1000000 1000000 1000000 1000090 11
g17-g52 1000000 1000000 1000000 1000032 11
g17-g53 1000000 1000000 1000000 1000113 11
g17-g54 1000000 1000000 1000000 1000023 11
g17-g55 1000000 1000000 1000000 1000025 11
g17-g56 1000000 1000000 1000000 1000029 11
g17-g57 1000000 1000000 1000000 1000048 11
g17-g61 1000000 1000000 1000000 1000367 11
g17-g62 1000000 1000000 1000000 1000038 11
g17-g63 1000000 1000000 1000000 1000007 11
g17-g64 1000000 1000000 1000000 1000033 11
g17-g65 1000000 1000000 1000000 1000015 11
g17-g67 1000000 1000000 1000000 1000022 11
g17-g68 1000000 1000000 1000000 1000012 11
g17-g69 1000000 1000000 1000000 1000223 11
g17-g70 1000000 1000000 1000000 1000067 11
g17-g71 1000000 1000000 1000000 1000131 11
g17-g72 1000000 1000000 1000000 1000024 11
g17-g74 1000000 1000000 1000000 1000014 11
g17-g75 1000000 1000000 1000000 1000045 11
g17-g76 1000000 1000000 1000000 1000038 11
g17-g77 1000001 1000000 1000000 1000024 11
g17-g78 3 33 1421 226 11
g17-g79 0 35 134 142 11
g17-g80 1000000 1000000 1000000 1000129 11
g17-g81 1000000 1000000 1000000 1000029 11
g17-g83 0 33 146 150 11
g17-g84 1000001 1000000 1000000 1000038 11
g17-g85 1000000 1000000 1000000 1000638 11
g17-g87 5762 8018 14665 3887 11
g17-g88 170 64 1063 1429 11
g17-g89 1000000 1000000 1000000 1000210 11
g17-g90 0 58 469 573 11
g17-g91 1000000 1000000 1000000 1000072 11
g17-g92 1000000 1000000 1000000 1000078 11
g17-g94 107 1312 1124 630 11
g17-g95 1000000 1000000 1000001 1000432 11
g17-g96 1000000 1000000 1000001 1000264 11
g17-g97 1000000 1000000 1000001 1000396 11
g17-g98 1000000 1000000 1000001 1000340 11
g17-g99 1000000 1000000 1000001 1000309 11
g18-g100 1000000 1000000 1000001 1000510 11
g18-g101 1000000 1000000 1000000 1000003 11
g18-g102 1000000 1000000 1000001 1000009 11
g18-g103 1000000 1000000 1000001 1000011 11
g18-g104 1000000 1000000 1000002 1000018 11
g18-g105 1000000 1000000 1000002 1000018 11
g18-g106 1000000 1000000 1000001 1000002 11
g18-g107 1000000 1000000 1000004 1000014 11
g18-g108 1000000 1000000 1000004 1000014 11
g18-g109 1000000 1000001 1000003 1000015 11
g18-g110 6679 2028 7562 7568 11
g18-g111 1000001 1000001 1000005 1000018 11
g18-g112 1000001 1000001 1000002 1000057 11
g18-g51 1000000 1000000 1000000 1000031 11
g18-g52 1000000 1000000 1000000 1000010 11
g18-g53 1000000 1000000 1000000 1000062 11
g18-g54 1000000 1000000 1000000 1000028 11
g18-g55 1000000 1000000 1000000 1000030 11
g18-g56 1000000 1000000 1000000 1000026 11
g18-g57 1000000 1000000 1000000 1000035 11
g18-g61 1000000 1000000 1000000 1000129 11
g18-g62 1000000 1000000 1000000 1000035 11
g18-g63 1000000 1000000 1000000 1000025 11
g18-g64 1000000 1000000 1000000 1000032 11
g18-g65 1000000 1000000 1000000 1000014 11
g18-g67 1000000 1000000 1000000 1000032 11
g18-g68 1000000 1000000 1000000 1000011 11
g18-g69 1000000 1000000 1000000 1000133 11
