instance mcsplit-mcis-sparse kdown2017 kdown2019 kdown2019-restarts family
all-images-CVIU11-pattern26-target18 1000000 1000000 1000003 1000307 14
all-images-CVIU11-pattern26-target19 1000000 1000000 1000006 1000419 14
all-images-CVIU11-pattern26-target2 1000000 1000000 1000002 1000257 14
all-images-CVIU11-pattern26-target20 1000000 1000000 1000004 1000351 14
all-images-CVIU11-pattern26-target21 1000000 1000000 1000003 1000429 14
all-images-CVIU11-pattern26-target22 1000000 1000000 1000002 1000587 14
all-images-CVIU11-pattern26-target23 1000000 1000000 1000003 1000328 14
all-images-CVIU11-pattern26-target24 1000000 1000000 1000000 1000247 14
all-images-CVIU11-pattern26-target25 1000000 1000000 1000002 1000229 14
all-images-CVIU11-pattern26-target26 1000000 1000000 1000001 1000099 14
all-images-CVIU11-pattern26-target27 1000000 1000000 1000002 1000381 14
all-images-CVIU11-pattern26-target28 1000000 1000000 1000001 1000197 14
all-images-CVIU11-pattern26-target29 1000000 1000000 1000005 1000530 14
all-images-CVIU11-pattern26-target3 1000001 1000000 1000004 1000280 14
all-images-CVIU11-pattern26-target30 1000000 1000000 1000004 1000287 14
all-images-CVIU11-pattern26-target31 1000000 1000000 1000003 1000317 14
all-images-CVIU11-pattern26-target32 1000001 1000000 1000006 1000502 14
all-images-CVIU11-pattern26-target33 1000000 1000000 1000006 1000582 14
all-images-CVIU11-pattern26-target34 1000000 1000000 1000003 1000360 14
all-images-CVIU11-pattern26-target35 1000000 1000000 1000006 1000814 14
all-images-CVIU11-pattern26-target36 1000001 1000000 1000002 1000324 14
all-images-CVIU11-pattern26-target37 1000000 1000000 1000005 1000661 14
all-images-CVIU11-pattern26-target38 1000000 1000000 1000005 1000714 14
all-images-CVIU11-pattern26-target39 1000000 1000000 1000002 1000489 14
all-images-CVIU11-pattern26-target4 1000000 1000000 1000003 1000328 14
all-images-CVIU11-pattern26-target40 1000001 1000000 1000003 1000327 14
all-images-CVIU11-pattern26-target41 1000000 1000000 1000002 1000517 14
all-images-CVIU11-pattern26-target42 1000000 1000000 1000003 1000357 14
all-images-CVIU11-pattern26-target43 1000000 1000000 1000004 1000854 14
all-images-CVIU11-pattern26-target44 1000000 1000000 1000006 1000313 14
all-images-CVIU11-pattern26-target45 1000000 1000000 1000005 1000281 14
all-images-CVIU11-pattern26-target46 1000000 1000000 1000003 1000385 14
all-images-CVIU11-pattern26-target47 1000000 1000000 1000004 1000567 14
all-images-CVIU11-pattern26-target48 1000000 1000000 1000002 1000542 14
all-images-CVIU11-pattern26-target49 1000000 1000000 1000003 1000374 14
all-images-CVIU11-pattern26-target5 1000000 1000000 1000005 1000379 14
all-images-CVIU11-pattern26-target50 1000000 1000000 1000005 1000635 14
all-images-CVIU11-pattern26-target51 1000000 1000000 1000002 1000399 14
all-images-CVIU11-pattern26-target52 1000001 1000000 1000002 1000411 14
all-images-CVIU11-pattern26-target53 1000000 1000000 1000001 1000369 14
all-images-CVIU11-pattern26-target54 1000000 1000000 1000001 1000551 14
all-images-CVIU11-pattern26-target55 1000000 1000000 1000001 1000278 14
all-images-CVIU11-pattern26-target56 1000000 1000000 1000000 1000014 14
all-images-CVIU11-pattern26-target57 1000000 1000001 1000006 1000536 14
all-images-CVIU11-pattern26-target58 1000000 1000000 1000001 1000381 14
all-images-CVIU11-pattern26-target59 1000000 1000000 1000004 1000266 14
all-images-CVIU11-pattern26-target6 1000000 1000000 1000004 1000401 14
all-images-CVIU11-pattern26-target60 1000000 1000000 1000002 1000352 14
all-images-CVIU11-pattern26-target61 1000000 1000000 1000004 1000296 14
all-images-CVIU11-pattern26-target62 1000000 1000000 1000004 1000749 14
all-images-CVIU11-pattern26-target63 1000000 1000000 1000003 1000387 14
all-images-CVIU11-pattern26-target64 1000000 1000000 1000003 1000513 14
all-images-CVIU11-pattern26-target65 1000000 1000000 1000002 1000329 14
all-images-CVIU11-pattern26-target66 1000000 1000000 1000001 1000487 14
all-images-CVIU11-pattern26-target67 1000000 1000000 1000005 1000307 14
all-images-CVIU11-pattern26-target68 1000000 1000000 1000005 1000278 14
all-images-CVIU11-pattern26-target69 1000000 1000000 1000006 1000303 14
all-images-CVIU11-pattern26-target7 1000000 1000000 1000004 1000761 14
all-images-CVIU11-pattern26-target70 1000000 1000000 1000005 1000329 14
all-images-CVIU11-pattern26-target71 1000000 1000000 1000004 1000283 14
all-images-CVIU11-pattern26-target72 1000001 1000000 1000003 1000312 14
all-images-CVIU11-pattern26-target73 1000000 1000000 1000005 1000305 14
all-images-CVIU11-pattern26-target74 1000000 1000000 1000005 1000305 14
all-images-CVIU11-pattern26-target75 1000000 1000000 1000005 1000326 14
all-images-CVIU11-pattern26-target76 1000000 1000000 1000006 1000351 14
all-images-CVIU11-pattern26-target77 1000001 1000000 1000006 1000683 14
all-images-CVIU11-pattern26-target78 1000000 1000000 1000005 1000710 14
all-images-CVIU11-pattern26-target79 1000000 1000000 1000000 1000106 14
all-images-CVIU11-pattern26-target8 1000000 1000000 1000002 1000518 14
all-images-CVIU11-pattern26-target80 1000000 1000000 1000001 1000610 14
all-images-CVIU11-pattern26-target81 1000000 1000000 1000002 1000373 14
all-images-CVIU11-pattern26-target82 1000001 1000000 1000003 1000484 14
all-images-CVIU11-pattern26-target83 1000001 1000000 1000003 1000317 14
all-images-CVIU11-pattern26-target84 1000000 1000000 1000000 1000264 14
all-images-CVIU11-pattern26-target85 1000000 1000000 1000004 1000749 14
all-images-CVIU11-pattern26-target86 1000000 1000000 1000003 1000354 14
all-images-CVIU11-pattern26-target87 1000000 1000000 1000002 1000328 14
all-images-CVIU11-pattern26-target88 1000000 1000000 1000003 1000334 14
all-images-CVIU11-pattern26-target89 1000000 1000000 1000002 1000292 14
all-images-CVIU11-pattern26-target9 1000000 1000000 1000002 1000532 14
all-images-CVIU11-pattern26-target90 1000000 1000000 1000001 1000093 14
all-images-CVIU11-pattern26-target91 1000000 1000000 1000000 1000220 14
all-images-CVIU11-pattern26-target92 1000000 1000000 1000005 1000606 14
all-images-CVIU11-pattern26-target93 1000000 1000000 1000003 1000382 14
all-images-CVIU11-pattern26-target94 1000000 1000000 1000004 1000309 14
all-images-CVIU11-pattern26-target95 1000000 1000000 1000001 1000195 14
all-images-CVIU11-pattern26-target96 1000000 1000000 1000002 1000195 14
all-images-CVIU11-pattern26-target97 1000000 1000000 1000002 1000263 14
all-images-CVIU11-pattern26-target98 1000000 1000000 1000001 1000129 14
all-images-CVIU11-pattern26-target99 1000001 1000000 1000003 1000381 14
all-images-CVIU11-pattern27-target1 1000000 1000000 1000003 1000184 14
all-images-CVIU11-pattern27-target10 1000000 1000000 1000002 1000175 14
all-images-CVIU11-pattern27-target100 1000000 1000000 1000001 1000116 14
all-images-CVIU11-pattern27-target101 1000000 1000000 1000001 1000073 14
all-images-CVIU11-pattern27-target102 1000000 1000000 1000001 1000151 14
all-images-CVIU11-pattern27-target103 1000000 1000000 1000002 1000113 14
all-images-CVIU11-pattern27-target104 1000000 1000000 1000003 1000376 14
all-images-CVIU11-pattern27-target105 1000000 1000000 1000003 1000141 14
all-images-CVIU11-pattern27-target106 1000000 1000000 1000003 1000142 14
all-images-CVIU11-pattern27-target107 1000000 1000000 1000002 1000210 14
all-images-CVIU11-pattern27-target108 1000000 1000000 1000005 1000209 14
all-images-CVIU11-pattern27-target109 1000000 1000000 1000004 1000172 14
all-images-CVIU11-pattern27-target11 1000000 1000000 1000001 1000153 14
all-images-CVIU11-pattern27-target110 1000000 1000000 1000001 1000125 14
all-images-CVIU11-pattern27-target111 1000000 1000000 1000001 1000155 14
all-images-CVIU11-pattern27-target112 1000000 1000000 1000001 1000140 14
all-images-CVIU11-pattern27-target113 1000000 1000000 1000002 1000102 14
all-images-CVIU11-pattern27-target114 1000000 1000000 1000001 1000108 14
all-images-CVIU11-pattern27-target115 1000000 1000000 1000003 1000177 14
all-images-CVIU11-pattern27-target116 1000001 1000001 1000006 1000268 14
all-images-CVIU11-pattern27-target117 1000000 1000000 1000003 1000181 14
all-images-CVIU11-pattern27-target118 1000000 1000000 1000002 1000219 14
all-images-CVIU11-pattern27-target119 1000001 1000000 1000005 1000296 14
all-images-CVIU11-pattern27-target12 1000000 1000000 1000003 1000180 14
all-images-CVIU11-pattern27-target120 1000001 1000000 1000004 1000142 14
all-images-CVIU11-pattern27-target121 1000001 1000000 1000004 1000149 14
all-images-CVIU11-pattern27-target122 1000000 1000000 1000002 1000133 14
all-images-CVIU11-pattern27-target123 1000000 1000000 1000004 1000242 14
all-images-CVIU11-pattern27-target124 1000000 1000000 1000003 1000137 14
all-images-CVIU11-pattern27-target125 1000001 1000000 1000004 1000155 14
all-images-CVIU11-pattern27-target126 1000000 1000000 1000000 1000071 14
all-images-CVIU11-pattern27-target127 0 161 421 448 14
all-images-CVIU11-pattern27-target128 1000001 1000000 1000004 1000135 14
all-images-CVIU11-pattern27-target129 1000000 1000000 1000001 1000099 14
all-images-CVIU11-pattern27-target13 1000001 1000000 1000003 1000164 14
all-images-CVIU11-pattern27-target130 1000000 1000000 1000001 1000073 14
all-images-CVIU11-pattern27-target131 1000000 1000000 1000001 1000245 14
all-images-CVIU11-pattern27-target132 1000000 1000000 1000002 1000206 14
all-images-CVIU11-pattern27-target133 1000000 1000000 1000002 1000118 14
all-images-CVIU11-pattern27-target134 1000000 1000000 1000002 1000172 14
all-images-CVIU11-pattern27-target135 1000000 1000000 1000002 1000245 14
all-images-CVIU11-pattern27-target136 1000000 1000000 1000002 1000198 14
all-images-CVIU11-pattern27-target137 1000000 1000000 1000001 1000111 14
all-images-CVIU11-pattern27-target138 1000000 1000000 1000005 1000318 14
all-images-CVIU11-pattern27-target139 1000000 1000000 1000001 1000158 14
all-images-CVIU11-pattern27-target14 1000000 1000000 1000001 1000111 14
all-images-CVIU11-pattern27-target140 1000000 1000000 1000001 1000288 14
all-images-CVIU11-pattern27-target141 1000000 1000000 1000001 1000084 14
all-images-CVIU11-pattern27-target142 1000000 1000000 1000002 1000223 14
all-images-CVIU11-pattern27-target143 1000000 1000000 1000001 1000243 14
all-images-CVIU11-pattern27-target144 1000000 1000000 1000002 1000160 14
all-images-CVIU11-pattern27-target145 1000000 1000000 1000001 1000153 14
all-images-CVIU11-pattern27-target146 1000000 1000000 1000004 1000240 14
all-images-CVIU11-pattern27-target15 1000000 1000000 1000000 1000094 14
all-images-CVIU11-pattern27-target16 1000000 1000000 1000001 1000077 14
all-images-CVIU11-pattern27-target17 1000000 1000000 1000003 1000156 14
all-images-CVIU11-pattern27-target18 1000000 1000000 1000004 1000146 14
all-images-CVIU11-pattern27-target19 1000001 1000001 1000006 1000359 14
all-images-CVIU11-pattern27-target2 1000000 1000000 1000003 1000127 14
all-images-CVIU11-pattern27-target20 1000000 1000000 1000004 1000142 14
all-images-CVIU11-pattern27-target21 1000000 1000000 1000003 1000169 14
all-images-CVIU11-pattern27-target22 1000000 1000000 1000002 1000209 14
all-images-CVIU11-pattern27-target23 1000000 1000000 1000003 1000162 14
all-images-CVIU11-pattern27-target24 1000000 1000000 1000001 1000105 14
all-images-CVIU11-pattern27-target25 1000000 1000000 1000002 1000126 14
all-images-CVIU11-pattern27-target26 1000000 1000000 1000001 1000077 14
all-images-CVIU11-pattern27-target27 1000000 1000000 1000002 1000168 14
all-images-CVIU11-pattern27-target28 1000000 1000000 1000001 1000111 14
all-images-CVIU11-pattern27-target29 1000001 1000000 1000006 1000283 14
all-images-CVIU11-pattern27-target3 1000000 1000000 1000004 1000193 14
all-images-CVIU11-pattern27-target30 1000001 1000000 1000004 1000380 14
all-images-CVIU11-pattern27-target31 1000000 1000000 1000003 1000159 14
all-images-CVIU11-pattern27-target32 1000001 1000000 1000006 1000287 14
all-images-CVIU11-pattern27-target33 1000001 1000000 1000006 1000231 14
all-images-CVIU11-pattern27-target34 1000000 1000000 1000003 1000157 14
all-images-CVIU11-pattern27-target35 1000001 1000000 1000005 1000351 14
all-images-CVIU11-pattern27-target36 1000000 1000000 1000002 1000161 14
all-images-CVIU11-pattern27-target37 1000001 1000001 1000005 1000268 14
all-images-CVIU11-pattern27-target38 1000001 1000000 1000005 1000312 14
all-images-CVIU11-pattern27-target39 1000000 1000000 1000002 1000185 14
all-images-CVIU11-pattern27-target4 1000000 1000000 1000003 1000175 14
all-images-CVIU11-pattern27-target40 1000000 1000000 1000003 1000159 14
all-images-CVIU11-pattern27-target41 1000000 1000000 1000003 1000209 14
all-images-CVIU11-pattern27-target42 1000000 1000000 1000003 1000148 14
all-images-CVIU11-pattern27-target43 1000000 1000000 1000004 1000319 14
all-images-CVIU11-pattern27-target44 1000000 1000001 1000006 1000163 14
all-images-CVIU11-pattern27-target45 1000001 1000000 1000006 1000128 14
all-images-CVIU11-pattern27-target46 1000000 1000000 1000003 1000332 14
all-images-CVIU11-pattern27-target47 1000001 1000000 1000004 1000228 14
all-images-CVIU11-pattern27-target48 1000000 1000000 1000002 1000189 14
all-images-CVIU11-pattern27-target49 1000000 1000000 1000003 1000160 14
all-images-CVIU11-pattern27-target5 1000001 1000001 1000005 1000382 14
all-images-CVIU11-pattern27-target50 1000000 1000001 1000005 1000254 14
all-images-CVIU11-pattern27-target51 1000000 1000000 1000002 1000154 14
all-images-CVIU11-pattern27-target52 1000000 1000000 1000002 1000436 14
all-images-CVIU11-pattern27-target53 1000000 1000000 1000002 1000229 14
all-images-CVIU11-pattern27-target54 1000000 1000000 1000002 1000203 14
all-images-CVIU11-pattern27-target55 1000000 1000000 1000001 1000143 14
all-images-CVIU11-pattern27-target56 1000000 1000000 1000001 1000132 14
all-images-CVIU11-pattern27-target57 1000001 1000001 1000006 1000238 14
all-images-CVIU11-pattern27-target58 1000000 1000000 1000001 1000225 14
all-images-CVIU11-pattern27-target59 1000001 1000000 1000004 1000126 14
all-images-CVIU11-pattern27-target6 1000001 1000000 1000004 1000334 14
all-images-CVIU11-pattern27-target60 1000000 1000000 1000002 1000166 14
all-images-CVIU11-pattern27-target61 1000000 1000000 1000004 1000140 14
all-images-CVIU11-pattern27-target62 1000001 1000000 1000004 1000304 14
all-images-CVIU11-pattern27-target63 1000000 1000000 1000004 1000349 14
all-images-CVIU11-pattern27-target64 1000000 1000000 1000003 1000162 14
all-images-CVIU11-pattern27-target65 1000000 1000000 1000003 1000163 14
all-images-CVIU11-pattern27-target66 1000000 1000000 1000001 1000190 14
all-images-CVIU11-pattern27-target67 1000001 1000000 1000005 1000356 14
all-images-CVIU11-pattern27-target68 1000001 1000000 1000005 1000144 14
all-images-CVIU11-pattern27-target69 1000001 1000001 1000006 1000186 14
all-images-CVIU11-pattern27-target7 1000000 1000000 1000004 1000307 14
all-images-CVIU11-pattern27-target70 1000001 1000000 1000005 1000150 14
all-images-CVIU11-pattern27-target71 1000001 1000000 1000004 1000138 14
all-images-CVIU11-pattern27-target72 1000000 1000000 1000004 1000214 14
all-images-CVIU11-pattern27-target73 1000001 1000000 1000005 1000381 14
all-images-CVIU11-pattern27-target74 1000001 1000000 1000005 1000399 14
all-images-CVIU11-pattern27-target75 1000001 1000001 1000005 1000131 14
all-images-CVIU11-pattern27-target76 1000000 1000001 1000006 1000142 14
all-images-CVIU11-pattern27-target77 1000000 1000001 1000006 1000293 14
all-images-CVIU11-pattern27-target78 1000001 1000001 1000006 1000318 14
all-images-CVIU11-pattern27-target79 1000000 1000000 1000001 1000253 14
all-images-CVIU11-pattern27-target8 1000000 1000000 1000002 1000190 14
all-images-CVIU11-pattern27-target80 1000000 1000000 1000002 1000255 14
all-images-CVIU11-pattern27-target81 1000000 1000000 1000002 1000220 14
all-images-CVIU11-pattern27-target82 1000000 1000000 1000003 1000179 14
all-images-CVIU11-pattern27-target83 1000000 1000000 1000004 1000143 14
all-images-CVIU11-pattern27-target84 1000000 1000000 1000000 1000074 14
all-images-CVIU11-pattern27-target85 1000000 1000000 1000004 1000289 14
all-images-CVIU11-pattern27-target86 1000000 1000000 1000003 1000167 14
all-images-CVIU11-pattern27-target87 1000000 1000000 1000003 1000204 14
all-images-CVIU11-pattern27-target88 1000000 1000000 1000004 1000338 14
all-images-CVIU11-pattern27-target89 1000000 1000000 1000002 1000231 14
all-images-CVIU11-pattern27-target9 1000000 1000000 1000002 1000204 14
all-images-CVIU11-pattern27-target90 1000000 1000000 1000001 1000122 14
all-images-CVIU11-pattern27-target91 1000000 1000000 1000000 1000093 14
all-images-CVIU11-pattern27-target92 1000001 1000000 1000006 1000254 14
all-images-CVIU11-pattern27-target93 1000000 1000000 1000003 1000170 14
all-images-CVIU11-pattern27-target94 1000001 1000000 1000004 1000199 14
all-images-CVIU11-pattern27-target95 1000000 1000000 1000001 1000100 14
all-images-CVIU11-pattern27-target96 1000000 1000000 1000002 1000167 14
all-images-CVIU11-pattern27-target97 1000000 1000000 1000002 1000108 14
all-images-CVIU11-pattern27-target98 1000000 1000000 1000001 1000171 14
all-images-CVIU11-pattern27-target99 1000000 1000000 1000003 1000168 14
all-images-CVIU11-pattern28-target1 1000001 1000000 1000003 1000273 14
all-images-CVIU11-pattern28-target10 1000001 1000000 1000002 1000342 14
all-images-CVIU11-pattern28-target100 1000000 1000000 1000001 1000512 14
all-images-CVIU11-pattern28-target101 1000000 1000000 1000001 1000526 14
all-images-CVIU11-pattern28-target102 1000000 1000000 1000001 1000466 14
all-images-CVIU11-pattern28-target103 1000000 1000000 1000002 1000511 14
all-images-CVIU11-pattern28-target104 1000001 1000000 1000003 1000199 14
all-images-CVIU11-pattern28-target105 1000000 1000000 1000003 1000220 14
all-images-CVIU11-pattern28-target106 1000001 1000000 1000002 1000248 14
all-images-CVIU11-pattern28-target107 1000000 1000000 1000002 1000445 14
all-images-CVIU11-pattern28-target108 1000000 1000000 1000005 1000076 14
all-images-CVIU11-pattern28-target109 1000001 1000000 1000004 1000261 14
all-images-CVIU11-pattern28-target11 1000000 1000000 1000001 1000496 14
all-images-CVIU11-pattern28-target110 1000000 1000000 1000002 1000534 14
all-images-CVIU11-pattern28-target111 1000000 1000000 1000001 1000499 14
all-images-CVIU11-pattern28-target112 1000000 1000000 1000001 1000465 14
all-images-CVIU11-pattern28-target113 1000000 1000000 1000002 1000492 14
all-images-CVIU11-pattern28-target114 1000000 1000000 1000001 1000399 14
all-images-CVIU11-pattern28-target115 1000000 1000000 1000003 1000379 14
all-images-CVIU11-pattern28-target116 1000000 1000000 1000006 1000103 14
all-images-CVIU11-pattern28-target117 1000001 1000000 1000003 1000237 14
all-images-CVIU11-pattern28-target118 1000000 1000000 1000002 1000343 14
all-images-CVIU11-pattern28-target119 1000001 1000000 1000005 1000128 14
all-images-CVIU11-pattern28-target12 1000001 1000000 1000003 1000324 14
all-images-CVIU11-pattern28-target120 1000000 1000000 1000003 1000253 14
all-images-CVIU11-pattern28-target121 1000000 1000000 1000004 1000164 14
all-images-CVIU11-pattern28-target122 1000000 1000000 1000002 1000377 14
all-images-CVIU11-pattern28-target123 1000001 1000000 1000004 1000155 14
all-images-CVIU11-pattern28-target124 1000000 1000000 1000003 1000232 14
all-images-CVIU11-pattern28-target125 1000001 1000000 1000004 1000202 14
all-images-CVIU11-pattern28-target126 1000000 1000000 1000000 1000610 14
all-images-CVIU11-pattern28-target127 1000000 1000000 1000001 1000616 14
all-images-CVIU11-pattern28-target128 1000001 1000000 1000004 1000202 14
all-images-CVIU11-pattern28-target129 1000000 1000000 1000001 1000500 14
all-images-CVIU11-pattern28-target13 1000000 1000000 1000003 1000292 14
all-images-CVIU11-pattern28-target130 1000000 1000000 1000001 1000525 14
all-images-CVIU11-pattern28-target131 1000000 1000000 1000001 1000401 14
all-images-CVIU11-pattern28-target132 1000000 1000000 1000002 1000365 14
all-images-CVIU11-pattern28-target133 1000000 1000000 1000002 1000403 14
all-images-CVIU11-pattern28-target134 1000000 1000000 1000002 1000360 14
all-images-CVIU11-pattern28-target135 1000000 1000000 1000002 1000424 14
all-images-CVIU11-pattern28-target136 1000000 1000000 1000002 1000378 14
all-images-CVIU11-pattern28-target137 1000000 1000000 1000001 1000491 14
all-images-CVIU11-pattern28-target138 1000000 1000000 1000005 1000097 14
all-images-CVIU11-pattern28-target139 1000000 1000000 1000001 1000423 14
all-images-CVIU11-pattern28-target14 1000000 1000000 1000001 1000531 14
all-images-CVIU11-pattern28-target140 1000000 1000000 1000001 1000542 14
all-images-CVIU11-pattern28-target141 1000000 1000000 1000001 1000520 14
all-images-CVIU11-pattern28-target142 1000000 1000000 1000002 1000374 14
all-images-CVIU11-pattern28-target143 1000000 1000000 1000001 1000434 14
all-images-CVIU11-pattern28-target144 1000001 1000000 1000003 1000408 14
all-images-CVIU11-pattern28-target145 1000000 1000000 1000001 1000385 14
all-images-CVIU11-pattern28-target146 1000001 1000000 1000004 1000213 14
all-images-CVIU11-pattern28-target15 1000000 1000000 1000000 1000571 14
all-images-CVIU11-pattern28-target16 1000000 1000000 1000001 1000552 14
all-images-CVIU11-pattern28-target17 1000000 1000000 1000003 1000243 14
all-images-CVIU11-pattern28-target18 1000001 1000000 1000004 1000241 14
all-images-CVIU11-pattern28-target19 1000000 1000001 1000006 1000117 14
all-images-CVIU11-pattern28-target2 1000001 1000000 1000002 1000376 14
all-images-CVIU11-pattern28-target20 1000001 1000000 1000004 1000230 14
all-images-CVIU11-pattern28-target21 1000001 1000000 1000003 1000320 14
all-images-CVIU11-pattern28-target22 1000000 1000000 1000002 1000415 14
all-images-CVIU11-pattern28-target23 1000001 1000000 1000003 1000226 14
all-images-CVIU11-pattern28-target24 1000000 1000000 1000000 1000621 14
all-images-CVIU11-pattern28-target25 1000000 1000000 1000002 1000457 14
all-images-CVIU11-pattern28-target26 1000000 1000000 1000001 1000577 14
all-images-CVIU11-pattern28-target27 1000001 1000000 1000002 1000326 14
all-images-CVIU11-pattern28-target28 1000000 1000000 1000001 1000485 14
all-images-CVIU11-pattern28-target29 1000000 1000000 1000006 1000079 14
all-images-CVIU11-pattern28-target3 1000001 1000000 1000004 1000219 14
all-images-CVIU11-pattern28-target30 1000001 1000000 1000004 1000192 14
all-images-CVIU11-pattern28-target31 1000000 1000000 1000003 1000227 14
all-images-CVIU11-pattern28-target32 1000001 1000001 1000007 1000079 14
all-images-CVIU11-pattern28-target33 1000000 1000001 1000006 1000066 14
all-images-CVIU11-pattern28-target34 1000001 1000000 1000003 1000279 14
all-images-CVIU11-pattern28-target35 1000000 1000000 1000005 1000100 14
all-images-CVIU11-pattern28-target36 1000000 1000000 1000002 1000405 14
all-images-CVIU11-pattern28-target37 1000001 1000000 1000005 1000110 14
all-images-CVIU11-pattern28-target38 1000001 1000000 1000005 1000127 14
all-images-CVIU11-pattern28-target39 1000000 1000000 1000002 1000424 14
all-images-CVIU11-pattern28-target4 1000001 1000000 1000003 1000259 14
all-images-CVIU11-pattern28-target40 1000001 1000000 1000003 1000293 14
all-images-CVIU11-pattern28-target41 1000000 1000000 1000002 1000363 14
all-images-CVIU11-pattern28-target42 1000000 1000000 1000003 1000285 14
all-images-CVIU11-pattern28-target43 1000001 1000000 1000005 1000148 14
all-images-CVIU11-pattern28-target44 1000000 1000000 1000006 1000126 14
all-images-CVIU11-pattern28-target45 1000001 1000000 1000005 1000144 14
all-images-CVIU11-pattern28-target46 1000000 1000000 1000003 1000215 14
all-images-CVIU11-pattern28-target47 1000001 1000000 1000004 1000103 14
all-images-CVIU11-pattern28-target48 1000000 1000000 1000001 1000405 14
all-images-CVIU11-pattern28-target49 1000001 1000000 1000002 1000259 14
all-images-CVIU11-pattern28-target5 1000001 1000000 1000005 1000157 14
all-images-CVIU11-pattern28-target50 1000001 1000000 1000005 1000091 14
all-images-CVIU11-pattern28-target51 1000000 1000000 1000002 1000315 14
all-images-CVIU11-pattern28-target52 1000000 1000000 1000002 1000290 14
all-images-CVIU11-pattern28-target53 1000000 1000000 1000001 1000421 14
all-images-CVIU11-pattern28-target54 1000000 1000000 1000002 1000425 14
all-images-CVIU11-pattern28-target55 1000000 1000000 1000001 1000469 14
all-images-CVIU11-pattern28-target56 1000000 1000000 1000001 1000542 14
all-images-CVIU11-pattern28-target57 1000001 1000000 1000006 1000027 14
all-images-CVIU11-pattern28-target58 1000000 1000000 1000001 1000507 14
all-images-CVIU11-pattern28-target59 1000001 1000000 1000004 1000256 14
all-images-CVIU11-pattern28-target6 1000001 1000000 1000004 1000212 14
all-images-CVIU11-pattern28-target60 1000000 1000000 1000002 1000378 14
all-images-CVIU11-pattern28-target61 1000001 1000000 1000004 1000225 14
all-images-CVIU11-pattern28-target62 1000001 1000000 1000005 1000226 14
all-images-CVIU11-pattern28-target63 1000001 1000000 1000003 1000236 14
all-images-CVIU11-pattern28-target64 1000000 1000000 1000003 1000311 14
all-images-CVIU11-pattern28-target65 1000000 1000000 1000002 1000347 14
all-images-CVIU11-pattern28-target66 1000000 1000000 1000001 1000411 14
all-images-CVIU11-pattern28-target67 1000001 1000000 1000005 1000162 14
all-images-CVIU11-pattern28-target68 1000001 1000000 1000006 1000143 14
all-images-CVIU11-pattern28-target69 1000000 1000000 1000006 1000094 14
all-images-CVIU11-pattern28-target7 1000001 1000000 1000004 1000248 14
all-images-CVIU11-pattern28-target70 1000001 1000000 1000005 1000188 14
all-images-CVIU11-pattern28-target71 1000001 1000000 1000004 1000247 14
all-images-CVIU11-pattern28-target72 1000001 1000000 1000004 1000249 14
all-images-CVIU11-pattern28-target73 1000001 1000000 1000005 1000156 14
all-images-CVIU11-pattern28-target74 1000001 1000000 1000006 1000139 14
all-images-CVIU11-pattern28-target75 1000001 1000000 1000005 1000149 14
all-images-CVIU11-pattern28-target76 1000001 1000000 1000006 1000107 14
all-images-CVIU11-pattern28-target77 1000000 1000001 1000006 1000108 14
all-images-CVIU11-pattern28-target78 1000001 1000000 1000005 1000137 14
all-images-CVIU11-pattern28-target79 1000000 1000000 1000001 1000441 14
all-images-CVIU11-pattern28-target8 1000000 1000000 1000002 1000340 14
all-images-CVIU11-pattern28-target80 1000000 1000000 1000001 1000420 14
all-images-CVIU11-pattern28-target81 1000000 1000000 1000002 1000334 14
all-images-CVIU11-pattern28-target82 1000001 1000000 1000003 1000249 14
all-images-CVIU11-pattern28-target83 1000000 1000000 1000003 1000232 14
all-images-CVIU11-pattern28-target84 1000000 1000000 1000000 1000640 14
all-images-CVIU11-pattern28-target85 1000001 1000000 1000004 1000141 14
all-images-CVIU11-pattern28-target86 1000000 1000000 1000003 1000313 14
all-images-CVIU11-pattern28-target87 1000000 1000000 1000002 1000355 14
all-images-CVIU11-pattern28-target88 1000000 1000000 1000004 1000305 14
all-images-CVIU11-pattern28-target89 1000000 1000000 1000002 1000540 14
all-images-CVIU11-pattern28-target9 1000000 1000000 1000002 1000364 14
all-images-CVIU11-pattern28-target90 1000000 1000000 1000001 1000474 14
all-images-CVIU11-pattern28-target91 1000000 1000000 1000000 1000664 14
all-images-CVIU11-pattern28-target92 1000000 1000000 1000005 1000111 14
all-images-CVIU11-pattern28-target93 1000001 1000000 1000003 1000247 14
all-images-CVIU11-pattern28-target94 1000000 1000000 1000004 1000198 14
all-images-CVIU11-pattern28-target95 1000000 1000000 1000001 1000506 14
all-images-CVIU11-pattern28-target96 1000000 1000000 1000002 1000556 14
all-images-CVIU11-pattern28-target97 1000000 1000000 1000002 1000472 14
all-images-CVIU11-pattern28-target98 1000000 1000000 1000001 1000504 14
all-images-CVIU11-pattern28-target99 1000001 1000000 1000003 1000248 14
all-images-CVIU11-pattern29-target1 639 185820 156753 32208 14
all-images-CVIU11-pattern29-target10 430 6467 12023 8294 14
all-images-CVIU11-pattern29-target100 287 77193 62095 7486 14
all-images-CVIU11-pattern29-target101 248 99859 75828 32244 14
all-images-CVIU11-pattern29-target102 158 5950 8956 5169 14
all-images-CVIU11-pattern29-target103 154 6719 10096 8667 14
all-images-CVIU11-pattern29-target104 316 15762 24730 11943 14
